-9.2012,-8.66926,-0.0219816,8.28916,-4.89388,7.76803,-5.06287,8.07329,-4.2919,-5.98544,5.04008,-5.23081,-6.9225,-3.33924,-6.97949,-7.9597,-5.8376,-5.45535,8.5655,0.91043,-2.69362,8.12058,3.73665,0.905956,-2.47308,0.462972,-5.30401,-1.3733,2.48492,5.13368,7.99775,-3.85297,-2.9734,3.12927,0.199324,-4.11302,-0.756835,-3.39472,-1.54215,-5.64891,6.62189,0.883529,0.31654,-5.3691,-4.31761,2.52527,1.16004,-7.65969,8.15257,-3.91232,7.35485,-9.87691,3.09912
3.43827,-3.0207,-6.03945,8.93076,-2.13914,-7.05859,-4.38559,-1.15308,-4.49493,-6.03152,-5.23081,4.69979,-7.61458,-4.76651,-1.65005,9.40684,4.09574,-6.60336,3.13073,6.93799,-1.48547,-3.57189,3.71131,-7.59912,7.5279,3.92648,-0.985817,9.11872,-1.52512,7.55021,-7.45506,-4.7099,9.75249,0.52539,3.33364,-4.91196,3.94497,-7.74086,-7.51933,-4.78634,7.95512,-7.60768,-2.54823,8.69912,8.63421,-2.1349,-6.41285,2.47825,-4.15052,-7.98015,-8.77642,-1.66899,9.62178
-0.701849,-4.5705,0.821575,8.16249,4.44125,0.772133,-2.15593,6.88044,-6.88395,-9.71255,-6.9225,-7.61458,2.58318,2.26921,-4.2721,6.82596,-9.67969,-8.7328,-7.23531,-3.1586,-1.49437,0.34144,2.88288,4.44244,4.16199,-8.0124,5.83115,-5.20915,0.597076,4.11069,5.91445,4.26333,-0.773188,2.99981,-9.83305,-1.12707,3.68891,-1.48571,-1.01932,-1.55413,0.694106,5.02192,-3.58574,5.14202,2.75844,3.76259,-8.77037,8.19363,-8.84338,5.79025,-1.15955,-6.57589,3.48358
-9.16703,1.24997,8.76624,1.06109,-6.42837,5.2254,5.82444,-9.00883,2.33085,-6.22037,-3.33924,-4.76651,2.26921,3.24224,6.54031,-6.4355,1.08047,9.92592,9.65335,2.91865,4.29219,5.02519,3.84284,-8.81532,1.8735,-6.81934,8.24304,9.59406,6.05963,5.16347,2.60971,-8.4696,5.58577,-1.27389,1.82785,8.20927,-4.364,-1.60112,-0.373164,6.52749,-0.928341,-3.29518,4.92339,-9.92019,9.35469,5.75666,2.57269,2.37299,5.07217,-9.40076,-9.3285,1.32794,4.18438
3.45848,8.11776,-7.49993,9.99186,8.3407,5.58035,-6.82237,-0.06775,-3.03303,5.55109,-6.97949,-1.65005,-4.2721,6.54031,8.85196,-9.10102,-8.33946,5.20349,-1.63031,-8.96478,3.25615,7.90305,-7.9647,5.8607,-8.50453,6.10531,9.92969,-6.14018,-9.39175,4.90507,-5.25805,7.33556,3.42126,4.00594,-7.82473,-5.16097,-7.56866,5.65847,-0.0262121,-8.36032,2.66166,2.74891,-9.43658,8.97673,-1.98938,-1.93857,-9.50282,9.58397,-6.10962,-7.75664,2.38206,3.8991,-5.16438
7.86092,-4.43643,9.3622,-6.85937,7.79988,4.45979,8.95437,-1.67808,-2.42167,2.01134,-7.9597,9.40684,6.82596,-6.4355,-9.10102,-0.0107925,-4.4641,-7.23312,-3.31161,3.96638,-4.31936,9.08456,-6.78827,-5.29217,-2.91077,9.35648,2.14068,3.79018,-4.26438,-3.28511,-1.20233,8.95206,-7.42559,3.48183,9.08908,0.446625,-2.90032,-1.1781,-9.91005,-5.19166,-4.48591,9.74415,1.3248,3.59865,-1.45002,1.55505,3.62554,0.705746,3.38551,2.86571,0.541959,-4.50132,-0.229807
-5.26768,-8.80937,3.75589,-1.45539,-5.11211,0.936147,7.23077,-0.308238,3.10551,-9.11137,-5.8376,4.09574,-9.67969,1.08047,-8.33946,-4.4641,3.30203,-0.129166,4.68233,0.685908,1.45884,1.12613,-3.65282,6.34191,-6.40231,-9.33415,4.47515,-4.38662,7.82596,-1.22621,1.97426,3.31461,-5.52038,-5.23025,-2.07674,-7.59805,9.7037,3.70549,-0.590601,7.67209,5.74092,2.96532,9.64174,2.90169,2.18283,1.79721,8.47482,-0.558591,-4.79614,-4.24315,1.50504,5.01802,-7.40524
5.94933,-0.579056,1.56304,2.44703,-0.866942,4.2285,-8.50769,9.4612,7.21303,3.91661,-5.45535,-6.60336,-8.7328,9.92592,5.20349,-7.23312,-0.129166,-0.119168,8.24665,-1.98527,-1.19747,-3.93827,-3.05803,8.55905,-2.3958,3.20767,8.37149,-8.11244,-5.31963,1.51705,-5.19772,-1.68804,8.31273,3.1681,9.30254,3.62137,8.23127,-6.05925,5.79907,-4.71881,-3.50135,-5.29488,9.6272,-8.92402,6.55893,-1.5352,1.97572,2.31934,-6.69945,4.81915,-3.76353,1.38856,3.88214
-6.67257,-3.97098,1.27327,-2.98461,1.17262,-1.97156,-0.297252,2.49102,9.47845,-0.769635,8.5655,3.13073,-7.23531,9.65335,-1.63031,-3.31161,4.68233,8.24665,-8.18099,3.47539,9.0042,-1.93012,-2.30134,5.50482,-9.06048,7.36458,-6.53573,9.45286,6.92684,9.32182,9.39206,6.30275,1.69981,-0.909312,-4.87881,1.64335,9.16524,-7.9853,-4.37611,-6.50169,0.282619,2.35045,-7.42816,2.86139,-7.49927,-3.73597,-4.13436,-3.43646,3.63177,1.08972,4.63131,2.81849,-7.59866
9.36063,4.07627,-3.6337,-5.03982,3.54006,-8.69083,-1.42286,-5.08842,6.64424,-9.83955,0.91043,6.93799,-3.1586,2.91865,-8.96478,3.96638,0.685908,-1.98527,3.47539,2.49466,6.25753,7.59079,0.12954,1.99871,-6.07806,-0.89398,-6.2385,7.67662,1.71817,-0.977927,2.93386,0.523085,-2.00916,1.03783,-5.80706,-9.25433,4.58233,-5.16022,-8.93708,9.754,-7.51804,-9.85514,-5.2446,8.406,5.43391,-5.62221,7.92943,-6.71213,-6.60391,2.52765,1.04241,7.27973,9.29842
1.533,5.1666,-2.79308,8.63673,-4.46975,-5.63183,-6.29474,9.72943,-7.00792,0.0138219,-2.69362,-1.48547,-1.49437,4.29219,3.25615,-4.31936,1.45884,-1.19747,9.0042,6.25753,-6.91423,1.20868,0.630255,-2.10008,3.26308,-3.1658,-3.79625,2.23386,6.44388,2.31124,-0.28965,-7.9965,6.92258,2.66717,-0.479487,4.68627,-3.33023,-9.12611,-3.20459,-4.44762,-3.16632,-5.98809,-3.6497,7.18301,6.42462,9.80698,-8.98438,-8.59607,9.98681,-9.49443,2.62474,1.73263,-6.08819
-3.25088,1.83509,8.76444,5.97864,6.00667,-6.69844,-3.89718,8.04965,-9.91716,-7.06951,8.12058,-3.57189,0.34144,5.02519,7.90305,9.08456,1.12613,-3.93827,-1.93012,7.59079,1.20868,-9.33859,7.91961,-0.518895,3.45083,-0.39995,-9.83515,-2.06696,-2.80868,-8.87897,8.76838,-2.97659,-9.57129,8.95008,-7.79242,-2.07882,-3.06835,-0.162829,6.67743,5.75651,-4.81071,3.16461,-2.18914,2.64861,-7.61537,3.73462,-8.85713,-4.14924,-9.1412,-9.9443,9.45093,-6.6786,-8.28969
0.198775,-8.01338,1.95492,-5.4632,9.68999,5.91239,1.11189,3.4137,-5.08635,8.71296,3.73665,3.71131,2.88288,3.84284,-7.9647,-6.78827,-3.65282,-3.05803,-2.30134,0.12954,0.630255,7.91961,5.4363,-2.50914,-2.61687,8.97925,5.41856,8.8569,3.36927,7.89654,6.69364,9.46814,-0.967796,2.16962,6.0031,8.91431,7.65271,-1.28165,9.75384,4.99341,7.40099,-6.47653,-9.131,-9.37278,-4.89834,6.60503,-8.03325,-0.340403,8.89411,0.754512,-3.41306,0.201214,-5.57045
9.10413,0.185551,-6.30564,7.29594,7.21071,-6.15044,0.555651,8.26505,-9.84249,-9.7462,0.905956,-7.59912,4.44244,-8.81532,5.8607,-5.29217,6.34191,8.55905,5.50482,1.99871,-2.10008,-0.518895,-2.50914,-9.74591,-2.15824,8.31228,-8.04709,5.17717,-2.20141,-8.76445,5.38848,7.13405,8.93137,3.28693,5.18071,-0.282066,-5.57842,-4.46799,-4.78424,1.64814,-0.583774,-4.14067,2.00519,1.57956,7.78556,9.62917,9.88406,8.42625,-9.94854,-4.79539,-2.37633,9.95227,-2.34961
-9.63573,7.57683,-9.83883,-4.25856,-2.19146,-5.98759,9.33073,-5.24724,3.63023,-2.4073,-2.47308,7.5279,4.16199,1.8735,-8.50453,-2.91077,-6.40231,-2.3958,-9.06048,-6.07806,3.26308,3.45083,-2.61687,-2.15824,-7.6432,5.20315,-9.21462,-3.41189,4.2554,5.05137,4.97434,5.13802,-0.143101,-4.99935,5.84343,0.450755,-7.21346,-4.98278,-5.84212,3.47874,-7.09344,-2.03496,3.57247,-5.60972,5.89169,-3.56538,-5.98929,-4.30501,4.60044,-9.788,-1.20768,-4.01089,-6.84128
7.01713,9.29656,1.15637,-0.7769,-1.39975,0.0125651,-2.01436,-5.32385,-4.97095,7.30679,0.462972,3.92648,-8.0124,-6.81934,6.10531,9.35648,-9.33415,3.20767,7.36458,-0.89398,-3.1658,-0.39995,8.97925,8.31228,5.20315,6.34174,5.83099,-0.914967,7.04876,-4.96135,6.97205,-0.327953,7.12497,-7.49731,7.93879,9.7843,-5.85764,-9.83241,-8.15738,4.26306,-7.73044,-1.20927,1.2966,6.27345,-4.94806,-9.06499,4.09742,-2.48462,-4.43558,7.29211,-3.69484,6.89129,3.13192
1.55299,3.61214,-0.501291,-1.3628,7.64802,7.73159,-1.28466,-1.02387,-8.2913,3.81882,-5.30401,-0.985817,5.83115,8.24304,9.92969,2.14068,4.47515,8.37149,-6.53573,-6.2385,-3.79625,-9.83515,5.41856,-8.04709,-9.21462,5.83099,8.31803,-9.50752,6.86034,4.16476,4.98501,-5.63487,-5.78051,-8.99435,-4.0072,-0.0226434,2.94209,7.23497,0.4293,6.18618,-4.06353,-9.88917,6.91392,-5.85927,3.69072,3.53393,8.07667,-8.02119,1.59088,-7.15268,-2.51097,3.02121,-4.3824
6.47637,1.01714,0.581903,5.0977,-8.66844,2.53231,-3.18859,-8.10098,0.0820473,7.61867,-1.3733,9.11872,-5.20915,9.59406,-6.14018,3.79018,-4.38662,-8.11244,9.45286,7.67662,2.23386,-2.06696,8.8569,5.17717,-3.41189,-0.914967,-9.50752,-2.09237,-2.76945,-7.56454,-5.60846,-3.714,2.64395,-4.619,2.21884,-9.13288,-2.38878,4.99951,5.31023,8.03788,0.596997,3.11355,0.682824,9.64783,6.88327,-8.98229,6.4678,6.69966,-2.8094,3.85511,6.91602,-0.436305,9.84973
4.30228,4.35949,4.4442,-5.36837,-6.10165,8.01433,0.617823,0.844445,-3.31077,-4.6338,2.48492,-1.52512,0.597076,6.05963,-9.39175,-4.26438,7.82596,-5.31963,6.92684,1.71817,6.44388,-2.80868,3.36927,-2.20141,4.2554,7.04876,6.86034,-2.76945,6.70404,-9.64641,-6.13449,2.12228,-1.00734,2.86301,8.74285,-3.98985,-9.31646,5.79666,-6.14197,-3.20592,6.92601,-5.58433,-0.155217,-6.38627,-1.12808,-3.44455,-7.87343,5.36755,6.70873,-8.08443,-7.44224,7.64587,7.92354
-3.94518,4.5429,-1.31594,1.18951,4.07255,-4.49019,-2.64047,1.63328,8.92595,6.39778,5.13368,7.55021,4.11069,5.16347,4.90507,-3.28511,-1.22621,1.51705,9.32182,-0.977927,2.31124,-8.87897,7.89654,-8.76445,5.05137,-4.96135,4.16476,-7.56454,-9.64641,9.80202,3.74758,5.01844,-2.25457,3.20328,-3.07432,8.41683,-3.92844,8.82375,9.4435,-3.71896,-2.03982,2.8634,5.78743,-7.37147,7.10589,-3.27432,-5.7627,-6.94042,0.58955,-7.49777,1.32859,1.52268,-7.22452
2.96508,-4.11523,8.04274,6.40155,1.67303,8.59454,-3.40513,8.6307,5.27589,0.835234,7.99775,-7.45506,5.91445,2.60971,-5.25805,-1.20233,1.97426,-5.19772,9.39206,2.93386,-0.28965,8.76838,6.69364,5.38848,4.97434,6.97205,4.98501,-5.60846,-6.13449,3.74758,7.25403,5.50095,-4.69008,-8.01929,-8.9686,-5.68922,8.46629,9.38039,9.4563,-0.179657,-7.49319,7.47962,-8.01026,5.13122,8.03169,-3.44175,-1.2726,7.89222,1.26667,3.51769,3.10264,4.56551,-3.98599
3.99873,0.305839,-5.77217,8.11003,9.08301,-8.4697,1.59694,-0.356251,-6.97624,-3.5903,-3.85297,-4.7099,4.26333,-8.4696,7.33556,8.95206,3.31461,-1.68804,6.30275,0.523085,-7.9965,-2.97659,9.46814,7.13405,5.13802,-0.327953,-5.63487,-3.714,2.12228,5.01844,5.50095,-4.06616,-6.07847,3.20649,-0.617778,1.89967,-2.35953,-6.65002,8.196,5.45015,-6.05721,-3.4315,1.10698,8.88387,9.52959,-4.51199,-9.34099,-5.8229,8.67309,-0.654286,6.91068,-5.43674,-5.44823
1.19866,3.80842,4.01546,-1.04287,-9.51427,6.31943,4.62721,5.28283,-5.19809,7.62662,-2.9734,9.75249,-0.773188,5.58577,3.42126,-7.42559,-5.52038,8.31273,1.69981,-2.00916,6.92258,-9.57129,-0.967796,8.93137,-0.143101,7.12497,-5.78051,2.64395,-1.00734,-2.25457,-4.69008,-6.07847,-6.95514,4.20512,-0.910862,8.78501,3.27782,9.0062,-1.33236,7.01784,-6.56033,2.49393,-3.48359,5.68306,-8.17224,5.23765,3.91345,5.94112,3.82964,9.76915,2.65412,5.08893,9.07418
1.37619,-2.83925,-1.55126,-3.26585,4.32199,5.10371,-9.12085,6.00961,-4.05432,1.03557,3.12927,0.52539,2.99981,-1.27389,4.00594,3.48183,-5.23025,3.1681,-0.909312,1.03783,2.66717,8.95008,2.16962,3.28693,-4.99935,-7.49731,-8.99435,-4.619,2.86301,3.20328,-8.01929,3.20649,4.20512,-2.40677,-5.59968,-7.41348,5.94914,0.0817177,0.228672,-9.39715,-9.19905,-8.22592,-0.170207,3.47412,6.82422,2.61871,2.72324,2.80731,-1.00229,5.22436,2.43127,-5.78942,0.324514
-3.41749,-2.40008,4.92992,-3.85394,0.212367,-0.982487,7.7705,0.131164,6.02937,9.27615,0.199324,3.33364,-9.83305,1.82785,-7.82473,9.08908,-2.07674,9.30254,-4.87881,-5.80706,-0.479487,-7.79242,6.0031,5.18071,5.84343,7.93879,-4.0072,2.21884,8.74285,-3.07432,-8.9686,-0.617778,-0.910862,-5.59968,-5.01508,1.98886,-4.05583,-7.91922,9.34407,1.17871,6.67209,-7.77555,4.99888,-2.9374,1.28254,-8.56422,5.29861,8.07177,5.61685,-9.44087,2.01946,2.00719,-0.144737
1.48631,-8.39102,-3.0248,-3.60265,6.35639,-6.60914,9.82752,8.90865,-3.17957,8.62336,-4.11302,-4.91196,-1.12707,8.20927,-5.16097,0.446625,-7.59805,3.62137,1.64335,-9.25433,4.68627,-2.07882,8.91431,-0.282066,0.450755,9.7843,-0.0226434,-9.13288,-3.98985,8.41683,-5.68922,1.89967,8.78501,-7.41348,1.98886,-3.17138,2.8937,-6.40637,-6.35467,5.83739,8.63198,-8.25546,-2.53979,-0.672886,-9.00146,7.61922,-2.05799,-0.855927,-0.149989,-0.924715,-4.53246,8.36672,-0.841836
5.594,-0.0475813,7.39156,-1.68459,9.77228,5.47651,7.90066,1.67833,1.34604,2.89284,-0.756835,3.94497,3.68891,-4.364,-7.56866,-2.90032,9.7037,8.23127,9.16524,4.58233,-3.33023,-3.06835,7.65271,-5.57842,-7.21346,-5.85764,2.94209,-2.38878,-9.31646,-3.92844,8.46629,-2.35953,3.27782,5.94914,-4.05583,2.8937,3.79501,3.50438,0.854101,-5.35823,5.22528,7.43837,9.23668,1.52267,2.4024,-8.84577,-7.1949,-1.46206,-5.72409,-2.34918,-9.43256,6.17775,-9.96986
-8.79394,2.09585,-8.74428,-8.3306,0.533558,-2.66708,-6.33433,-6.27898,-8.37316,-3.75039,-3.39472,-7.74086,-1.48571,-1.60112,5.65847,-1.1781,3.70549,-6.05925,-7.9853,-5.16022,-9.12611,-0.162829,-1.28165,-4.46799,-4.98278,-9.83241,7.23497,4.99951,5.79666,8.82375,9.38039,-6.65002,9.0062,0.0817177,-7.91922,-6.40637,3.50438,-9.96167,-1.14152,4.94021,2.47185,-0.796234,1.56902,-2.60412,-2.82959,-9.41148,-9.94443,-9.52296,-9.94956,-9.59677,-7.54989,-2.20055,-3.08598
-0.42941,-0.410757,-6.71749,-5.76725,-5.23085,3.09171,-2.18971,3.25706,-6.52232,-5.34286,-1.54215,-7.51933,-1.01932,-0.373164,-0.0262121,-9.91005,-0.590601,5.79907,-4.37611,-8.93708,-3.20459,6.67743,9.75384,-4.78424,-5.84212,-8.15738,0.4293,5.31023,-6.14197,9.4435,9.4563,8.196,-1.33236,0.228672,9.34407,-6.35467,0.854101,-1.14152,2.14568,7.63127,7.34709,1.45276,-1.79281,-3.49494,8.71572,-4.07082,4.64219,-3.69229,5.50884,-4.7432,4.15879,-2.97895,-7.70533
-1.21387,-6.71641,-2.89481,-3.1802,-9.27787,-1.0579,-5.18116,-3.9183,-9.49716,-2.08263,-5.64891,-4.78634,-1.55413,6.52749,-8.36032,-5.19166,7.67209,-4.71881,-6.50169,9.754,-4.44762,5.75651,4.99341,1.64814,3.47874,4.26306,6.18618,8.03788,-3.20592,-3.71896,-0.179657,5.45015,7.01784,-9.39715,1.17871,5.83739,-5.35823,4.94021,7.63127,-5.49047,0.596073,-4.96752,-0.787472,-6.57357,4.93164,7.7312,8.0699,4.78068,5.30428,-5.41631,7.85207,-3.18142,-9.40236
5.54581,8.71275,-7.50632,5.24256,-5.56724,-6.53309,0.603524,5.77448,0.301769,9.17798,6.62189,7.95512,0.694106,-0.928341,2.66166,-4.48591,5.74092,-3.50135,0.282619,-7.51804,-3.16632,-4.81071,7.40099,-0.583774,-7.09344,-7.73044,-4.06353,0.596997,6.92601,-2.03982,-7.49319,-6.05721,-6.56033,-9.19905,6.67209,8.63198,5.22528,2.47185,7.34709,0.596073,-3.61814,-5.84181,-4.55133,-3.48626,-0.411492,4.70033,-3.11897,-4.87061,-7.70339,6.59663,-4.28328,-9.01114,2.54366
1.34683,6.2081,-2.03827,-6.11275,-2.58583,-2.26268,0.0667184,7.76505,-9.11748,-9.16838,0.883529,-7.60768,5.02192,-3.29518,2.74891,9.74415,2.96532,-5.29488,2.35045,-9.85514,-5.98809,3.16461,-6.47653,-4.14067,-2.03496,-1.20927,-9.88917,3.11355,-5.58433,2.8634,7.47962,-3.4315,2.49393,-8.22592,-7.77555,-8.25546,7.43837,-0.796234,1.45276,-4.96752,-5.84181,-7.63167,6.99379,-5.99776,-1.0076,-3.34712,-5.47098,-3.99289,-3.11434,9.98499,8.30374,-3.08883,6.92589
-1.79818,8.98471,4.46215,-9.08918,3.96939,2.02461,-1.70093,4.7448,6.12391,7.70846,0.31654,-2.54823,-3.58574,4.92339,-9.43658,1.3248,9.64174,9.6272,-7.42816,-5.2446,-3.6497,-2.18914,-9.131,2.00519,3.57247,1.2966,6.91392,0.682824,-0.155217,5.78743,-8.01026,1.10698,-3.48359,-0.170207,4.99888,-2.53979,9.23668,1.56902,-1.79281,-0.787472,-4.55133,6.99379,-8.49263,-3.20808,-3.56401,-5.46514,-3.08323,7.22572,7.26044,-3.54532,9.40558,-9.24171,5.99681
8.38103,-4.27498,-8.81474,4.09065,9.25632,-8.18905,-8.02801,-3.87804,-2.88191,3.49358,-5.3691,8.69912,5.14202,-9.92019,8.97673,3.59865,2.90169,-8.92402,2.86139,8.406,7.18301,2.64861,-9.37278,1.57956,-5.60972,6.27345,-5.85927,9.64783,-6.38627,-7.37147,5.13122,8.88387,5.68306,3.47412,-2.9374,-0.672886,1.52267,-2.60412,-3.49494,-6.57357,-3.48626,-5.99776,-3.20808,-4.41737,1.24453,9.75624,-5.16728,-6.5391,-7.97456,-3.19486,0.856936,0.10306,-3.95613
-1.05253,-1.48085,5.82984,0.497489,-6.64502,-4.30836,-2.50799,-1.55701,6.86492,5.89792,-4.31761,8.63421,2.75844,9.35469,-1.98938,-1.45002,2.18283,6.55893,-7.49927,5.43391,6.42462,-7.61537,-4.89834,7.78556,5.89169,-4.94806,3.69072,6.88327,-1.12808,7.10589,8.03169,9.52959,-8.17224,6.82422,1.28254,-9.00146,2.4024,-2.82959,8.71572,4.93164,-0.411492,-1.0076,-3.56401,1.24453,2.45736,-3.80859,-3.37967,3.53616,8.3169,-0.32858,4.59309,6.03056,2.0141
-3.58097,2.57994,6.62135,-5.4539,-3.2682,7.85017,8.01255,4.96599,0.388754,-1.94313,2.52527,-2.1349,3.76259,5.75666,-1.93857,1.55505,1.79721,-1.5352,-3.73597,-5.62221,9.80698,3.73462,6.60503,9.62917,-3.56538,-9.06499,3.53393,-8.98229,-3.44455,-3.27432,-3.44175,-4.51199,5.23765,2.61871,-8.56422,7.61922,-8.84577,-9.41148,-4.07082,7.7312,4.70033,-3.34712,-5.46514,9.75624,-3.80859,4.44684,8.63393,8.26084,-9.38388,3.93227,8.57447,-3.6184,-0.963597
-1.02159,-3.13361,3.32001,-5.29861,-8.24714,-5.97088,8.75452,-2.55561,-1.01793,-9.81607,1.16004,-6.41285,-8.77037,2.57269,-9.50282,3.62554,8.47482,1.97572,-4.13436,7.92943,-8.98438,-8.85713,-8.03325,9.88406,-5.98929,4.09742,8.07667,6.4678,-7.87343,-5.7627,-1.2726,-9.34099,3.91345,2.72324,5.29861,-2.05799,-7.1949,-9.94443,4.64219,8.0699,-3.11897,-5.47098,-3.08323,-5.16728,-3.37967,8.63393,3.9425,6.79682,3.89227,-2.55291,-1.52818,8.63703,1.3604
-7.60201,6.1392,3.83408,7.3386,7.27355,-3.12079,-2.17516,4.04493,-0.740897,1.26506,-7.65969,2.47825,8.19363,2.37299,9.58397,0.705746,-0.558591,2.31934,-3.43646,-6.71213,-8.59607,-4.14924,-0.340403,8.42625,-4.30501,-2.48462,-8.02119,6.69966,5.36755,-6.94042,7.89222,-5.8229,5.94112,2.80731,8.07177,-0.855927,-1.46206,-9.52296,-3.69229,4.78068,-4.87061,-3.99289,7.22572,-6.5391,3.53616,8.26084,6.79682,-7.48761,0.329176,6.64468,8.32055,3.17434,7.91628
