-5.7866,-0.537462,-2.74359,-9.85563,7.21489,-5.95077,2.00915,2.54622,6.32232,7.62241,-3.34699,-3.24952,-4.09831,-5.74644,-9.98991,3.97027,-2.01286,-3.16284,-2.68044,8.88671,7.52887,-9.03049,-4.97638,5.55323,-7.50593,7.75278,-4.64176,-3.50855,-1.5648,-1.90077,-5.30878,2.82553,1.62709,2.60494,-1.78141,-8.48824,0.0908122,5.55264,9.6964,7.03998,3.87575,-9.04897,9.65685,7.78249,3.78512,-8.19401,-9.23117,-5.12164,8.20378,-1.53171,-6.97789,-9.60332,0.311757,-2.99993,7.35129,-2.43898,1.06177,2.06958,3.62905,-3.55539,-5.04608,6.86347,9.02231,-1.55174,2.95905,5.37741,3.79814,-3.5308,-8.55923,5.18333,8.72177,-9.60329,5.74568,1.74649,-3.62,-0.487116,1.09676,-1.28451,4.63688,4.16889,8.6851,-5.07407,-5.80085,1.79785,9.55271
-4.87017,3.82887,1.92487,7.31844,4.71823,7.00818,1.20296,-2.60879,8.46929,9.34569,-3.24952,-2.28512,-3.07873,4.95452,9.99583,4.31428,-7.04656,4.10544,-1.2237,4.31117,9.90505,-6.58874,3.24842,-8.70435,9.44425,6.40483,6.81202,-5.25802,9.75009,9.96328,-2.26023,-6.46968,0.555693,-9.24818,5.40863,2.51789,-5.06363,5.28453,-9.05582,-1.48956,2.56538,0.297866,3.988,6.93246,-3.46525,7.57135,-7.98509,-0.670347,9.90844,8.62941,-4.29226,-6.00401,-9.23753,-4.35528,-4.33291,-9.85659,6.95387,7.98715,5.42034,6.70457,-4.47775,7.07558,7.79863,3.92186,-2.1595,6.86887,4.78335,5.20288,6.84542,9.97642,0.501121,-6.1813,2.62281,0.971627,-0.37516,4.7774,-0.832479,-0.899817,2.27571,-2.6724,7.35903,-9.79801,-3.24518,0.0183107,0.292957
5.13878,9.63882,-5.84064,7.83504,0.84936,-6.57457,-4.58205,0.670163,-2.09705,1.7318,-4.09831,-3.07873,-2.19964,3.88273,-5.01417,-3.50402,-0.35207,0.141044,-3.43356,5.15003,-1.64424,3.78636,4.82562,-5.71905,-5.55021,-1.35415,-2.69057,-7.51545,-0.466783,-6.55351,-4.73983,4.25891,-1.25401,-6.18866,-5.59933,6.34625,-4.26575,4.69846,0.329708,3.54299,7.87749,-9.97831,-9.76916,-8.95408,4.34379,9.47452,1.75269,5.39515,8.05735,-3.57306,2.69123,7.6006,3.16986,6.8105,-7.75219,8.33719,-0.351694,0.188674,9.61523,2.69752,0.852254,9.4912,-6.09234,4.41775,3.53953,-7.30274,0.0712789,6.81206,-0.316252,9.67258,-6.82482,0.312154,-8.73568,-0.392825,-1.91606,3.48821,6.24934,-5.00886,-7.97132,4.7527,-3.95614,2.13566,2.9925,-7.61491,6.79928
-6.09651,3.5155,-1.51323,7.06731,-8.28594,2.7622,7.18388,8.56564,7.82529,3.64677,-5.74644,4.95452,3.88273,6.40766,-4.89822,-9.01528,8.59964,-5.06749,-6.25614,-1.23622,-2.72055,-4.73578,7.53087,4.06595,1.5223,-5.68455,6.02393,4.9849,7.94811,-6.53328,-3.96966,5.36182,3.77941,9.25379,1.3728,3.39451,-7.51694,5.71196,3.33479,-5.30417,-8.53713,-1.80178,-6.95663,5.92271,-7.44359,-9.29772,5.01341,-9.28899,6.79994,-2.35383,-8.58467,1.76287,0.0682606,-3.21269,-8.52021,0.388809,7.33801,2.85591,9.38176,3.84429,6.92399,-3.49448,-6.62411,-4.15136,3.52478,4.79414,7.8125,6.27234,-0.892514,-5.46163,1.05421,-4.19719,2.16518,7.09499,3.30249,-5.30649,-2.98106,2.40435,-5.88753,7.26151,1.48669,-7.4345,8.16833,9.72876,1.21234
6.94789,-3.54008,-0.227402,9.14372,-2.79761,-8.17801,-4.13557,8.22981,-3.25987,-2.02823,-9.98991,9.99583,-5.01417,-4.89822,1.22338,-3.11191,-3.46996,-5.18335,6.32365,-3.72858,-9.66822,5.04366,2.0054,-3.36166,9.27079,-9.92006,-4.16142,-5.04884,-9.60059,7.32291,0.495468,1.54511,1.96501,6.48522,9.43698,-0.958567,-3.74534,-6.09588,0.324862,-7.04375,4.40711,0.716517,-8.30866,1.84903,-3.48922,9.39922,3.95746,-9.26851,-5.27505,6.32844,9.86759,1.86555,6.97198,8.84805,4.32251,0.825695,3.1444,0.65389,-8.91906,-1.86014,-8.24995,2.1818,-1.39439,-6.58196,-8.30916,8.00566,-0.588473,-8.86217,-6.87953,5.54671,-9.16371,-4.7538,-1.09977,-9.99592,3.12118,-4.21443,8.6916,1.11413,1.55178,-3.20813,-7.6229,4.14299,6.02825,5.21462,3.1019
5.34137,-2.54841,-7.88144,-0.301369,-8.92097,-4.58841,-9.54187,3.74439,-6.05771,1.42636,3.97027,4.31428,-3.50402,-9.01528,-3.11191,9.96668,2.2809,0.20206,4.43177,-1.93138,-6.43018,-7.67269,-2.13232,-8.9566,4.58693,7.81579,4.07298,2.75571,-0.963126,7.29138,1.82284,-0.905991,-0.743133,5.78852,0.0861504,-5.69655,7.35891,4.60355,-4.27465,-5.37261,-8.04698,-2.66768,-5.12512,5.19194,0.345864,5.37632,-0.596187,6.05203,-6.68923,0.825937,6.9521,-3.96698,-7.03316,7.93609,-7.28065,1.06073,3.32643,2.01078,9.22642,-7.2542,-8.86217,2.16823,2.17198,-1.84557,8.98496,7.30807,0.731783,-4.43085,6.67614,-1.547,-1.61015,-1.03401,-9.35269,0.97698,-5.74033,8.75641,-8.98366,-5.54254,-3.57037,4.26647,7.10759,4.25057,5.47851,-8.67833,8.90011
-6.81972,-9.86858,-9.84539,-5.82924,4.69829,-6.27374,4.51582,3.44684,4.83172,-2.6343,-2.01286,-7.04656,-0.35207,8.59964,-3.46996,2.2809,-9.34009,4.85595,2.91428,-4.30357,5.84426,-3.09612,-8.84314,5.44538,1.44352,4.36805,3.26366,-9.69663,3.79805,-7.25974,8.47155,5.48532,-3.46994,-1.74721,2.56845,7.7625,-1.74144,1.43378,0.875731,2.48858,-3.94318,4.50936,-7.0823,-8.33047,-4.0328,-8.48798,-2.58823,2.74384,-4.21789,-1.96625,-1.96573,-5.80707,7.46924,7.11174,-5.85327,1.58567,6.41192,-3.50043,2.71908,-4.72169,-5.44793,-1.30149,5.95257,7.0009,-0.396198,6.44387,-9.82542,-2.86151,9.85479,0.720096,-7.4092,0.598251,-6.26129,1.25288,-8.79015,7.11388,6.85946,8.98752,-6.64347,-3.58633,7.87349,-2.90623,-9.09071,8.92227,-5.64011
8.39697,1.76328,0.61933,7.69972,-8.27778,3.33692,7.56147,-4.43373,-7.64309,-2.83323,-3.16284,4.10544,0.141044,-5.06749,-5.18335,0.20206,4.85595,-7.60899,-7.45541,-5.04005,5.34784,-2.95645,-7.32231,5.3877,3.10714,4.14839,3.76972,3.87957,-9.68568,0.74303,-2.07812,7.1092,-9.72819,5.12716,-6.82828,8.6339,-2.11521,-8.36011,-2.03472,-5.13746,1.7126,1.00244,6.07024,-4.32021,1.83352,1.77248,1.80636,-9.60427,-1.71624,3.97772,4.49003,-4.73084,-2.64038,-5.1462,-3.93118,-7.66717,-3.81411,-8.8241,1.7595,-1.04371,2.62309,4.96086,-1.60046,0.394304,-7.03919,6.33047,8.54337,-3.5424,-3.56026,-0.4807,-8.45917,-0.924131,8.90107,7.93839,7.40034,-5.20512,7.67568,8.95711,9.73151,-7.9119,5.21703,-5.12652,-5.24509,-4.04854,-6.07297
2.39776,3.19119,-1.62523,-3.36854,-3.19072,-2.66741,7.17636,9.06773,-2.21556,-8.21823,-2.68044,-1.2237,-3.43356,-6.25614,6.32365,4.43177,2.91428,-7.45541,4.81647,8.21205,-8.33817,9.02284,1.82736,-3.19191,-3.99892,0.510845,9.10049,4.01882,-4.84493,-3.07208,-7.30814,9.78414,7.48771,4.8283,7.8598,-6.3629,-0.202258,-4.37053,5.34167,-6.26424,6.58949,3.87047,-0.786022,3.47798,7.30328,-1.57454,1.22469,-6.66114,-7.73549,-2.24757,1.58625,0.277609,3.37213,-1.54792,-2.84843,-6.17958,-8.48361,6.14526,-9.36509,-5.92593,3.6218,-1.9122,-4.2651,-0.454827,-9.92409,3.54222,9.39237,-3.8825,8.33477,-1.42843,-7.05602,1.61854,7.78251,4.17377,8.15724,8.5338,-5.89979,1.53557,3.42183,-3.61355,7.96341,-9.00953,6.35114,-8.39819,-9.22257
7.53475,-5.33999,2.86092,0.833108,2.08475,7.11838,-2.19332,4.3565,6.13625,0.022979,8.88671,4.31117,5.15003,-1.23622,-3.72858,-1.93138,-4.30357,-5.04005,8.21205,4.79777,7.8779,-2.74343,-7.68932,4.44341,5.25337,7.60582,-7.49031,-0.0217648,0.699255,-1.30573,2.66529,-9.38605,-8.51714,-7.74451,6.81611,-0.613875,6.02351,8.63326,-0.82739,-3.16504,4.93315,4.43451,-3.64486,-6.27016,-0.868776,-2.82939,6.27901,9.21355,8.33803,-9.70197,-7.57455,0.466552,-5.56493,4.73892,4.42665,-8.68832,2.96021,-6.1787,-8.05623,5.91512,-0.355027,2.73123,6.57574,-2.35264,-8.94912,-5.3223,-3.11207,4.4505,-3.08905,-1.9962,0.854675,-4.02815,8.39133,9.49007,4.06379,-5.18875,-1.34363,4.80555,5.09305,-7.15952,9.94785,0.803214,-1.98853,-6.08386,6.01592
1.673,-7.72756,9.27073,5.27864,7.48286,1.5357,8.0313,0.582439,-8.22177,0.65696,7.52887,9.90505,-1.64424,-2.72055,-9.66822,-6.43018,5.84426,5.34784,-8.33817,7.8779,2.23772,2.29316,7.30851,-5.40821,7.52885,0.893002,1.68082,1.85188,5.28776,0.925458,-0.272169,0.755177,5.17096,3.73441,6.42015,1.51419,-0.911058,3.22736,8.36959,-1.24566,-1.93444,1.24233,7.52409,-9.75074,-4.12292,-9.08425,-5.65024,1.18881,-0.131648,1.15741,-8.94792,3.79792,-3.71365,-6.6281,4.31182,6.67151,2.94171,6.01209,-6.20553,2.28961,-0.884226,1.74742,7.51249,-2.59984,0.906055,8.55493,-5.10088,0.192725,-8.45785,5.45273,9.58789,-3.72231,3.74724,4.43063,-0.364398,-0.11548,-3.64151,-5.50186,0.678466,-8.45161,9.32397,8.26764,-1.38231,9.80709,-2.35261
-7.53359,-0.520369,6.12654,-5.62588,9.14582,-4.79451,5.50449,-0.346621,9.64285,-8.63359,-9.03049,-6.58874,3.78636,-4.73578,5.04366,-7.67269,-3.09612,-2.95645,9.02284,-2.74343,2.29316,5.74329,5.29988,2.87059,4.12031,3.06914,-2.31222,3.45327,-7.50438,-4.40993,-3.23887,7.53568,-1.05862,2.69284,-7.0611,-0.449228,-9.52363,8.77302,-4.39713,-8.62662,6.30677,0.349077,-5.77212,2.31736,0.328642,-7.76976,-7.32791,-3.43648,-7.47565,-9.01617,8.53186,3.81357,5.25589,3.72385,-9.60639,-3.81781,-7.1115,-4.2204,3.59668,-7.06019,1.90465,-4.04433,2.87312,5.15353,-2.33981,-8.07359,4.97643,0.322285,-6.51285,-8.78328,1.1876,8.2294,-8.61901,-8.98078,5.12884,9.75235,-6.04757,-4.03461,0.454843,-4.65229,-4.74941,-0.85923,9.14196,-5.42237,3.57406
0.413839,-9.58772,2.77522,7.96354,-1.3377,-8.22019,6.35084,2.97192,9.18157,8.64119,-4.97638,3.24842,4.82562,7.53087,2.0054,-2.13232,-8.84314,-7.32231,1.82736,-7.68932,7.30851,5.29988,-4.29799,-7.20236,6.48752,0.66464,0.279885,-3.95939,2.66716,1.99714,-2.71409,3.21302,0.889156,7.92688,-7.63703,2.61865,-7.21334,4.64593,8.87461,-6.39341,-7.05123,4.28516,0.507582,9.81114,-4.28958,0.681157,-7.43732,-4.77296,4.03432,2.69514,-1.82586,1.76057,5.40738,-3.54627,1.45273,-3.58193,-9.16748,6.55275,-6.07014,6.83875,5.08411,6.0449,-9.61202,3.80986,-8.81985,-7.9366,-6.45158,-6.88812,-8.6422,-7.37004,4.67001,-7.50057,-8.79563,-4.75441,-6.68869,8.63591,-2.91913,-7.95303,7.53496,-6.28776,4.61265,6.98387,-4.60339,-4.57539,4.14463
-1.4534,-1.72823,5.77075,2.07879,2.92706,-7.38629,-9.24515,-9.88179,6.52794,-0.889297,5.55323,-8.70435,-5.71905,4.06595,-3.36166,-8.9566,5.44538,5.3877,-3.19191,4.44341,-5.40821,2.87059,-7.20236,-1.2388,-4.62709,-7.29781,8.40529,9.87829,9.96696,6.67042,-7.25118,8.76666,-1.68704,8.97215,-3.56835,6.36203,-5.83324,-2.14534,1.49872,-6.31122,-2.91909,-0.624443,0.321594,-7.05694,9.16079,7.24642,8.53556,-8.44518,5.04393,-0.988556,3.17462,3.96375,5.95802,-0.281441,8.62305,-1.76063,-4.00221,7.87998,1.51951,-7.39023,7.84104,-4.33432,4.40839,-7.38851,-7.16173,8.52742,4.76569,0.828394,3.76969,7.96169,-6.87168,2.536,-2.91038,2.67756,2.71746,-8.08975,6.45373,0.232071,8.65671,-8.51506,9.99755,0.644943,6.43509,2.68074,4.07334
-1.90027,1.68182,1.35333,-5.73385,-8.14156,-2.79601,4.52043,-7.03569,-0.988669,-4.18409,-7.50593,9.44425,-5.55021,1.5223,9.27079,4.58693,1.44352,3.10714,-3.99892,5.25337,7.52885,4.12031,6.48752,-4.62709,9.72976,3.72721,7.5117,3.44841,-6.81167,1.57226,-5.12171,-0.671686,-8.93002,-0.495312,-9.68967,-3.96257,-1.39842,2.44793,6.97433,-7.86395,-4.44364,-2.89236,-5.68902,-7.9597,-7.592,-9.44588,-2.09789,2.84481,2.22924,-0.288715,-0.403681,9.84278,9.93926,2.82159,0.214905,0.726752,-0.502059,-3.33721,2.69197,-5.66829,6.68043,5.91745,-0.303426,2.75772,-7.31441,9.04712,3.20782,-4.00459,2.83484,-3.42112,0.628586,-9.5197,-0.191621,-1.46816,7.01486,-1.7297,-1.22564,-1.59447,5.44358,2.45589,2.97186,0.976771,9.38732,-5.63609,-5.81766
-2.20617,3.11724,8.16406,-9.42395,7.8486,8.18991,4.78345,-3.48274,7.38768,9.44662,7.75278,6.40483,-1.35415,-5.68455,-9.92006,7.81579,4.36805,4.14839,0.510845,7.60582,0.893002,3.06914,0.66464,-7.29781,3.72721,-7.94859,-4.52745,-0.272101,-2.54998,-9.92884,1.44496,-8.5564,5.46363,-2.98202,-2.02966,-5.73101,6.67395,-8.94758,-4.46281,-7.92701,5.79668,-2.09769,6.65653,5.71941,2.60373,3.24111,2.17959,8.54697,-2.05503,-8.66041,-6.98749,1.44929,2.81755,4.95319,4.16608,5.30896,-3.8897,7.99237,-7.04792,2.74816,-3.66516,-0.369342,-3.38241,9.28206,-4.2144,-1.52082,-9.83197,5.12997,-9.55731,6.47103,9.37918,-4.04334,-7.50531,-6.26919,-9.17511,2.24548,-0.846872,-7.11506,6.51666,9.36788,6.43144,-1.09484,7.02723,8.14212,5.9226
-5.56285,-0.0958092,2.84747,-0.619301,-1.13742,-1.88186,-9.00982,-5.59834,-0.399618,-8.83841,-4.64176,6.81202,-2.69057,6.02393,-4.16142,4.07298,3.26366,3.76972,9.10049,-7.49031,1.68082,-2.31222,0.279885,8.40529,7.5117,-4.52745,3.41025,-2.95703,0.197025,2.74041,-7.07372,4.80423,-0.768207,-4.33603,-3.58469,7.58834,-6.07015,-9.14508,8.64963,7.29082,2.89415,9.85415,-5.54217,-8.10724,-4.0642,-6.64838,1.59844,2.37435,-2.33718,-8.17434,-9.37832,-5.98652,9.11391,-8.19103,-1.69423,-5.21339,4.27258,8.2362,8.19382,6.87371,-4.61891,4.32257,8.31687,1.60748,-1.93618,8.61899,7.29268,6.74726,0.584954,-0.73136,1.0426,5.4167,8.51149,-3.3939,0.309642,2.54481,-5.96275,8.22096,2.76719,-5.08532,-6.34993,-2.56989,-7.0039,1.50657,-4.28951
-0.703994,-4.71134,0.979532,-4.67676,1.59345,7.10118,-5.79585,-2.33828,-9.62473,5.48773,-3.50855,-5.25802,-7.51545,4.9849,-5.04884,2.75571,-9.69663,3.87957,4.01882,-0.0217648,1.85188,3.45327,-3.95939,9.87829,3.44841,-0.272101,-2.95703,2.78802,9.57507,0.454662,-7.60494,-0.940828,4.19706,0.163461,-4.97618,9.56434,-3.14478,-3.23421,-3.74236,1.4803,5.53627,-1.6769,-2.30764,7.87883,4.55631,-4.83643,-3.16323,7.47885,6.04893,-9.26337,-4.22735,2.48002,9.89141,-6.14444,-3.81792,-4.36185,-5.5411,9.78666,-6.05608,6.10319,5.69207,-8.38644,-6.73469,8.79186,-4.27586,5.33,-9.70048,0.818174,-4.95653,1.3048,-1.65515,-9.12264,-9.38553,-8.11063,6.10971,-1.81425,-0.272706,3.40042,1.97684,-7.9025,-7.40506,4.62442,-4.23586,7.31201,6.57662
6.24447,-8.02469,1.58793,2.75742,-6.07089,6.14643,-4.24986,-2.01736,-1.58138,1.50295,-1.5648,9.75009,-0.466783,7.94811,-9.60059,-0.963126,3.79805,-9.68568,-4.84493,0.699255,5.28776,-7.50438,2.66716,9.96696,-6.81167,-2.54998,0.197025,9.57507,-6.66904,-4.33153,-3.2793,-9.85543,6.381,7.79809,1.6574,-2.72406,-1.46967,6.72965,-6.45904,-4.40556,-9.31826,-7.48009,-6.29306,-5.96888,-7.28738,2.68764,-2.7996,-7.70284,-3.38345,-6.86457,-8.72171,5.33667,7.35536,-3.03316,9.39447,-8.58817,-2.20348,9.99238,5.43243,-7.31783,-6.45472,-0.734955,-9.99248,-7.93289,8.08871,-3.54967,-3.62155,-4.94109,8.41912,2.61696,1.78125,-3.53827,-0.988783,6.68553,-9.36707,7.11278,0.371871,6.61721,-3.23015,-6.60176,-0.0817104,-0.00676468,-0.715317,3.20067,-5.53899
