7.18089,4.09819,7.59224,-5.20317,-8.20101,-4.31351,9.7373,4.63297,3.09476,9.03921,-0.639006,3.99545,-8.28315,3.44209,-5.19938,7.38122,-7.07433,3.26909,3.76017,1.80867,5.10805,2.61942,9.34175,1.9412,1.67061,-7.9098,6.82078,-9.2951,-9.94084,-1.13126,9.05305,5.85994,0.332869,-6.56031,2.80283,-7.24934,8.37695,0.491411,-0.0310847,1.68999
9.20824,8.05463,-1.73457,-4.93888,6.34223,7.47804,9.04222,-4.41336,6.97234,-7.28218,3.99545,2.06536,-7.04201,4.18214,0.481939,0.407009,-4.48636,2.34514,9.34446,5.61456,3.52343,8.6606,2.36185,-0.00103301,9.03689,8.88542,-2.34496,3.91367,1.50264,-5.2751,-9.63004,8.69713,0.686844,-3.61061,5.22096,6.52163,0.501884,4.46638,-5.28224,5.52685
-3.24742,4.53825,8.69417,0.191316,2.96182,1.31568,-0.913153,9.06352,9.44987,7.66417,-8.28315,-7.04201,6.20689,3.789,-9.11483,-9.468,-2.43793,7.89767,-7.42785,-6.2219,3.20867,1.94153,5.23724,-9.06757,6.60129,-3.98182,1.15817,1.69089,9.75223,-3.27898,8.46092,6.06787,-8.51713,3.00303,-3.36421,5.50765,-2.28911,0.984715,-3.88821,3.6841
8.81663,5.91091,1.7868,-0.00689385,5.08609,8.29127,-5.68643,-7.71564,0.24219,-3.25529,3.44209,4.18214,3.789,-3.93433,-2.63171,0.540654,5.66533,-0.864043,-7.56582,-6.1679,-4.17672,9.73685,-8.903,0.088333,4.58691,7.97817,5.82056,-9.72544,3.45636,-0.569943,8.34827,-5.87338,-4.13707,1.42987,-5.26449,4.70143,5.75233,-4.93791,-0.227145,-1.92798
1.55035,-7.69404,8.29248,-8.98559,2.3176,6.67192,9.38044,9.45534,-0.260866,6.28685,-5.19938,0.481939,-9.11483,-2.63171,-2.1957,7.90619,-5.76963,5.22943,-5.20719,-4.90062,5.27786,3.63072,2.92729,-9.74634,5.62557,-2.2065,-5.21339,6.24091,6.42214,-9.33404,-4.56529,6.77958,-9.45746,2.35245,2.66229,-3.53431,3.39999,2.6162,-5.6828,-6.09915
-6.89746,7.43939,2.50386,6.63185,-7.11457,3.01545,-9.02727,1.29547,-7.80546,1.14634,7.38122,0.407009,-9.468,0.540654,7.90619,6.44717,2.9874,-1.50832,-4.723,-6.07992,9.12709,2.54462,-4.61373,9.8704,-3.69133,-4.79813,0.650214,-4.11674,0.667366,4.0562,5.96726,9.37651,9.66194,-0.193832,-3.46293,6.26671,1.81768,6.86377,6.39974,-9.09923
5.0208,-4.17337,-9.73101,-3.40419,-4.73101,9.41194,-7.73635,-5.00055,-4.18769,-8.27296,-7.07433,-4.48636,-2.43793,5.66533,-5.76963,2.9874,-6.41861,6.14118,4.87721,9.27962,6.99481,-4.3982,-7.14021,5.60435,0.280553,7.44035,-0.0494967,0.813049,-6.28337,-7.45589,-5.82466,-8.04902,7.78803,-3.97804,1.64311,5.49392,0.551723,3.56082,-9.03106,5.27424
-2.40148,-3.15547,-7.58885,2.84106,-7.30543,-9.55154,-2.60155,-5.43962,-8.39667,-0.823653,3.26909,2.34514,7.89767,-0.864043,5.22943,-1.50832,6.14118,3.50329,-7.16906,1.45531,-8.60964,8.5551,-4.88575,-9.61965,8.0391,2.89797,7.72791,5.58907,4.74723,-8.59472,3.79107,6.98818,-8.82596,4.55022,3.11328,-8.4582,-9.03214,0.792171,1.93561,2.82217
-2.0476,6.01998,-0.16287,8.91226,0.374096,0.41469,7.13585,-0.191909,9.76279,-4.61412,3.76017,9.34446,-7.42785,-7.56582,-5.20719,-4.723,4.87721,-7.16906,-5.02632,6.03016,-4.62539,5.64749,-3.17933,-8.2355,2.02591,-7.91183,3.68505,7.95663,-3.3428,1.475,-9.53902,3.52599,-9.23123,7.44415,8.21473,4.80369,-5.19314,-4.5547,-6.62124,-0.139852
-9.42064,7.0101,-5.53141,-5.71815,0.387665,-2.01979,9.41883,1.75578,-3.4626,7.32266,1.80867,5.61456,-6.2219,-6.1679,-4.90062,-6.07992,9.27962,1.45531,6.03016,3.77658,-7.86062,-6.82357,-6.62332,-3.56679,-4.45508,-0.0927079,-2.50293,-8.57332,7.41019,6.21602,-3.97134,8.5768,-3.94394,-4.06118,6.13336,7.35231,-0.947092,3.58717,-1.83291,-3.43777
4.01949,-0.311724,9.00102,0.47442,1.82552,4.49779,-2.10161,6.29158,6.66754,-4.14511,5.10805,3.52343,3.20867,-4.17672,5.27786,9.12709,6.99481,-8.60964,-4.62539,-7.86062,-9.69999,3.76287,-3.31098,0.282601,9.88209,-4.02391,-7.59905,1.97991,6.41943,5.93186,-1.82118,-0.179204,4.28181,0.208446,9.45707,4.52309,4.43472,5.26722,-0.107566,-0.476749
-7.35922,-6.91369,-4.42856,-9.81506,8.5612,1.31513,2.44254,0.800287,1.6175,1.16127,2.61942,8.6606,1.94153,9.73685,3.63072,2.54462,-4.3982,8.5551,5.64749,-6.82357,3.76287,6.63696,0.762471,-9.96802,2.11089,7.4903,0.839895,-9.24847,5.17596,3.1691,7.56715,-6.60634,5.16141,7.71158,9.60194,-7.52458,-6.71857,5.17264,4.98193,6.77669
-6.37486,1.21606,-8.78505,7.19971,1.76956,2.29443,4.2939,0.100684,-0.137902,1.66829,9.34175,2.36185,5.23724,-8.903,2.92729,-4.61373,-7.14021,-4.88575,-3.17933,-6.62332,-3.31098,0.762471,1.04882,-6.32092,-9.66294,6.09558,-7.49658,7.51685,2.5919,5.3974,7.32962,-5.65388,9.1771,-2.05611,5.31481,5.2171,-1.70045,9.3867,-5.01639,-9.77383
6.04826,0.284765,-1.09184,7.82431,-4.18,-6.84829,-1.31383,-9.08727,4.25634,1.27124,1.9412,-0.00103301,-9.06757,0.088333,-9.74634,9.8704,5.60435,-9.61965,-8.2355,-3.56679,0.282601,-9.96802,-6.32092,0.380652,0.682284,-6.27722,-7.67732,4.56074,7.79435,-1.91234,7.89354,6.37124,6.17519,6.81576,-4.92438,3.39514,8.78272,7.8588,-2.38921,6.68758
-1.34243,6.52272,-9.28191,-7.11017,-5.89795,-6.04295,-5.84461,9.2495,-1.45742,-3.21023,1.67061,9.03689,6.60129,4.58691,5.62557,-3.69133,0.280553,8.0391,2.02591,-4.45508,9.88209,2.11089,-9.66294,0.682284,-8.35716,-0.372791,-2.3888,-8.05016,-1.35118,-3.09295,8.41017,-7.31088,-4.47732,4.20862,-4.35541,-6.50736,2.35409,2.97575,-6.92955,-2.56408
5.54954,7.87281,-4.25388,-6.03668,1.15249,3.51537,-6.86083,-1.91142,2.84567,-4.81107,-7.9098,8.88542,-3.98182,7.97817,-2.2065,-4.79813,7.44035,2.89797,-7.91183,-0.0927079,-4.02391,7.4903,6.09558,-6.27722,-0.372791,8.63554,3.89849,-5.97207,-6.39974,-3.38372,0.198833,-5.28152,-0.524081,-3.11179,4.79233,-8.23864,-3.09917,6.72173,-5.87516,-2.12831
8.92907,-0.428379,-4.9414,3.7279,8.63562,-2.48887,-7.37936,-2.18935,-2.06294,-9.37987,6.82078,-2.34496,1.15817,5.82056,-5.21339,0.650214,-0.0494967,7.72791,3.68505,-2.50293,-7.59905,0.839895,-7.49658,-7.67732,-2.3888,3.89849,-2.88863,-7.3772,6.49661,-1.64063,1.85728,8.54868,7.63827,9.17178,6.50713,-4.5114,-2.06023,1.25059,0.335736,0.918132
-8.38877,3.4168,-5.74606,-9.11283,-8.83284,1.73309,-7.7019,-5.47396,-7.10394,-0.206798,-9.2951,3.91367,1.69089,-9.72544,6.24091,-4.11674,0.813049,5.58907,7.95663,-8.57332,1.97991,-9.24847,7.51685,4.56074,-8.05016,-5.97207,-7.3772,1.91418,-1.96676,-0.0780694,-8.56598,-9.7148,2.91072,-7.18875,2.54491,-1.81203,2.02287,3.80771,3.5034,9.00801
-5.96691,-5.95245,1.35921,3.28038,-7.97131,6.48159,-6.74274,5.62983,3.67633,-0.00272719,-9.94084,1.50264,9.75223,3.45636,6.42214,0.667366,-6.28337,4.74723,-3.3428,7.41019,6.41943,5.17596,2.5919,7.79435,-1.35118,-6.39974,6.49661,-1.96676,-0.537925,7.08707,3.37112,-8.152,5.59102,9.98364,9.8117,-7.75277,-5.25067,8.4021,1.03661,8.11387
0.0496201,-0.211858,0.762246,-8.91062,6.60894,-9.34154,6.22414,8.53632,-0.66759,8.04779,-1.13126,-5.2751,-3.27898,-0.569943,-9.33404,4.0562,-7.45589,-8.59472,1.475,6.21602,5.93186,3.1691,5.3974,-1.91234,-3.09295,-3.38372,-1.64063,-0.0780694,7.08707,7.41065,-8.96841,5.71394,-6.33874,-9.48272,-3.5337,-5.20768,8.17094,-7.7631,-8.43976,3.7282
-5.41836,-9.18161,2.93903,-4.6895,2.89367,1.62252,-2.13101,-9.02708,3.58767,5.54027,9.05305,-9.63004,8.46092,8.34827,-4.56529,5.96726,-5.82466,3.79107,-9.53902,-3.97134,-1.82118,7.56715,7.32962,7.89354,8.41017,0.198833,1.85728,-8.56598,3.37112,-8.96841,-0.513579,-1.00641,-1.59186,-0.276736,-1.19875,3.9974,8.23071,-3.71295,-3.24973,-3.98082
-7.70472,3.32382,-6.32617,-3.44664,5.76387,-0.378383,8.46678,8.3384,3.95468,-8.45093,5.85994,8.69713,6.06787,-5.87338,6.77958,9.37651,-8.04902,6.98818,3.52599,8.5768,-0.179204,-6.60634,-5.65388,6.37124,-7.31088,-5.28152,8.54868,-9.7148,-8.152,5.71394,-1.00641,1.05744,-8.59449,-8.33157,-4.25694,3.78922,-1.74987,1.25736,-6.13729,9.96341
-3.05092,-7.17458,-3.36573,7.8564,-9.47484,8.60871,7.59024,-8.69796,-4.47029,1.16313,0.332869,0.686844,-8.51713,-4.13707,-9.45746,9.66194,7.78803,-8.82596,-9.23123,-3.94394,4.28181,5.16141,9.1771,6.17519,-4.47732,-0.524081,7.63827,2.91072,5.59102,-6.33874,-1.59186,-8.59449,-0.363627,0.626689,0.43912,6.25113,-5.35527,3.07551,-0.95633,-0.339183
-6.18254,3.81542,7.27008,0.0839769,-7.76378,4.34742,-7.73766,9.15072,-8.17989,-0.41984,-6.56031,-3.61061,3.00303,1.42987,2.35245,-0.193832,-3.97804,4.55022,7.44415,-4.06118,0.208446,7.71158,-2.05611,6.81576,4.20862,-3.11179,9.17178,-7.18875,9.98364,-9.48272,-0.276736,-8.33157,0.626689,4.5334,5.68706,6.32964,3.4325,-4.81958,-8.53175,-3.71021
6.80775,-0.758481,3.56471,-4.80595,-1.80031,2.9995,-8.10835,7.84391,1.32184,-2.53947,2.80283,5.22096,-3.36421,-5.26449,2.66229,-3.46293,1.64311,3.11328,8.21473,6.13336,9.45707,9.60194,5.31481,-4.92438,-4.35541,4.79233,6.50713,2.54491,9.8117,-3.5337,-1.19875,-4.25694,0.43912,5.68706,8.73955,-8.52579,6.69269,0.496264,1.16744,4.49567
-8.01728,1.88695,-9.01445,-8.36264,-7.93176,-6.77595,7.10327,-1.6272,-9.74452,-6.25128,-7.24934,6.52163,5.50765,4.70143,-3.53431,6.26671,5.49392,-8.4582,4.80369,7.35231,4.52309,-7.52458,5.2171,3.39514,-6.50736,-8.23864,-4.5114,-1.81203,-7.75277,-5.20768,3.9974,3.78922,6.25113,6.32964,-8.52579,0.140741,7.39123,9.674,-1.81685,2.34545
0.620749,-8.15012,-7.42836,-4.13892,-9.00366,-1.64568,-8.23749,-0.0511252,8.85441,2.1477,8.37695,0.501884,-2.28911,5.75233,3.39999,1.81768,0.551723,-9.03214,-5.19314,-0.947092,4.43472,-6.71857,-1.70045,8.78272,2.35409,-3.09917,-2.06023,2.02287,-5.25067,8.17094,8.23071,-1.74987,-5.35527,3.4325,6.69269,7.39123,2.47086,5.10871,5.64491,-6.11533
-7.26592,-0.477417,-4.83705,2.88615,1.25223,1.70645,-8.19371,-1.25564,-7.965,2.34627,0.491411,4.46638,0.984715,-4.93791,2.6162,6.86377,3.56082,0.792171,-4.5547,3.58717,5.26722,5.17264,9.3867,7.8588,2.97575,6.72173,1.25059,3.80771,8.4021,-7.7631,-3.71295,1.25736,3.07551,-4.81958,0.496264,9.674,5.10871,2.70235,-4.27575,-9.96279
3.74809,8.85108,-8.55693,-8.35016,6.59801,-1.33106,5.51923,-1.78808,-8.22461,3.66977,-0.0310847,-5.28224,-3.88821,-0.227145,-5.6828,6.39974,-9.03106,1.93561,-6.62124,-1.83291,-0.107566,4.98193,-5.01639,-2.38921,-6.92955,-5.87516,0.335736,3.5034,1.03661,-8.43976,-3.24973,-6.13729,-0.95633,-8.53175,1.16744,-1.81685,5.64491,-4.27575,-3.50954,8.64464
7.67058,1.47468,-3.20692,-4.5375,6.79214,-5.06627,-7.43887,0.643119,2.52209,-4.10633,1.68999,5.52685,3.6841,-1.92798,-6.09915,-9.09923,5.27424,2.82217,-0.139852,-3.43777,-0.476749,6.77669,-9.77383,6.68758,-2.56408,-2.12831,0.918132,9.00801,8.11387,3.7282,-3.98082,9.96341,-0.339183,-3.71021,4.49567,2.34545,-6.11533,-9.96279,8.64464,-8.71605
