-3.06233,-2.85311,-3.06709,2.88644,5.54124,-3.71247,4.49596,0.101283,9.9829,4.63661,-7.91203,3.65276,7.88069,-0.73696,-2.06006,-1.38991,-6.36772,7.7871,-5.35164,-7.87497,-3.97996,1.49701,0.935106,8.77118,6.44054,-9.41283,5.0967,0.421669,1.65898,-3.84243,6.37583,-5.00134,-1.9174,-6.13626,-2.95064,-0.391343,-9.75507,-8.26675,-4.20092,4.3347,-3.88276,-1.26558,-0.396427,-0.165799,6.64107,-6.96487,8.46676,6.11718
7.02081,7.96037,1.55655,8.04348,9.38942,-1.19249,6.4216,-1.73863,1.71825,-9.84324,3.65276,5.89323,8.79192,-1.38367,5.05109,-9.39539,1.86666,9.3543,-4.18828,6.381,-1.86897,-4.60657,-3.35522,-0.99463,-4.18812,-1.17159,-9.06514,-3.57348,7.68036,6.07121,-8.61879,-9.79021,-4.8771,-9.71133,-2.94416,9.6793,-7.2002,-2.06678,4.25842,-5.53321,-2.0146,1.44954,7.19749,-2.63866,-5.27316,-8.94607,-0.605592,6.54832
-0.0275432,-1.34492,0.492119,8.48168,1.02926,8.75841,4.18528,-3.80701,3.7837,-6.05597,7.88069,8.79192,4.50087,-3.69264,8.39305,2.14484,1.52318,0.387533,-4.36316,7.62078,0.449043,-8.79194,4.66436,8.76487,-2.30761,-4.0117,0.2233,-5.70095,-4.54731,4.66557,4.07236,7.74684,4.81042,3.35314,-6.50377,4.07495,4.80737,8.43869,-5.166,9.27681,0.617051,4.76893,4.60882,-3.2617,-2.90068,6.20502,-3.38816,-0.680852
-7.37613,7.70234,6.52189,-3.95367,1.4922,-0.537369,-0.500235,-7.41095,-7.62837,-1.35197,-0.73696,-1.38367,-3.69264,-3.64715,-4.73942,5.6074,-1.28468,-7.7748,4.8238,-6.92436,9.0356,7.91055,3.0317,-5.55305,5.01618,-6.01699,7.49546,4.8889,-4.41121,5.24068,4.61763,1.67441,5.97062,-5.74733,-4.91665,-3.34707,7.03238,-7.1329,3.73558,-5.19192,1.0158,0.171475,-8.49075,1.93792,3.18122,5.1875,-5.36661,-8.02183
4.80471,2.07219,1.38819,4.01999,0.209702,7.74141,-0.814023,-7.56773,-0.014241,4.95068,-2.06006,5.05109,8.39305,-4.73942,-4.52365,6.12816,-3.57939,1.75249,-6.00451,0.245128,-1.11032,4.18185,1.5344,2.00696,0.0750998,-9.19285,-1.68119,2.24033,8.95566,-4.38945,-7.32528,8.91622,-8.11,-7.53477,-2.02761,-4.75119,0.901385,3.02409,0.884079,3.8695,-8.96754,-9.66242,-2.48502,9.82332,-1.09273,2.22104,0.809245,2.30106
6.15097,-5.73841,-3.9165,0.7574,-8.50223,-1.60269,-9.94149,-3.81068,8.89105,3.97591,-1.38991,-9.39539,2.14484,5.6074,6.12816,-4.85254,4.20446,-9.02209,7.41157,-9.9292,-4.0126,-3.08291,2.89214,5.42242,6.9417,-2.81469,1.96002,2.36386,-7.93357,-6.56418,-6.75265,2.36935,-5.24927,-0.420665,6.71477,4.17867,9.24831,8.19234,-7.25592,1.27076,0.317766,2.5478,-7.14036,-0.0132607,-7.21004,1.81778,2.94567,-9.92393
3.31721,7.83905,-4.78712,-7.67316,-8.45775,-0.428998,9.58369,8.3329,6.81184,7.07018,-6.36772,1.86666,1.52318,-1.28468,-3.57939,4.20446,-6.70747,9.02941,4.00569,-0.667183,-8.37316,1.83738,0.924069,-5.76942,-1.91765,3.44072,3.1367,-5.67867,-6.92874,7.77069,6.50608,-8.4616,-0.353329,-3.20799,6.33966,-3.86913,6.98052,-3.41521,8.90105,-6.71982,6.16709,-4.4285,-0.398444,3.92236,9.40227,-7.7909,2.91778,7.96469
0.25996,-4.32316,-8.19116,-7.32662,-2.11092,4.23783,5.78409,7.51207,-4.95543,-3.16963,7.7871,9.3543,0.387533,-7.7748,1.75249,-9.02209,9.02941,-4.85408,-0.505496,7.53301,8.16716,7.43291,8.34514,-1.16387,-5.90344,-5.71457,8.07028,-3.97828,-2.7136,3.86066,5.9765,3.35791,-5.2471,-3.65078,8.67822,-1.11525,-1.62608,-3.23867,2.65738,7.76165,3.99414,7.69766,-0.101818,8.27902,7.87266,1.25074,5.13604,1.49552
-8.52736,-6.22775,5.81078,-5.18984,1.57993,-9.90998,-4.61156,0.857152,9.02862,6.13097,-5.35164,-4.18828,-4.36316,4.8238,-6.00451,7.41157,4.00569,-0.505496,-7.20869,2.78321,5.15325,0.736462,-2.53146,2.51795,1.60574,5.62747,-2.47939,7.99958,-5.062,6.05454,0.408483,-8.91442,3.97054,9.65699,-5.84652,-6.40611,5.115,-4.19981,0.0452945,6.50411,2.70279,7.92184,-2.08755,5.06326,-1.63602,-8.18405,-8.10032,-1.99698
-1.33118,0.36687,0.814553,7.62729,4.34707,2.5078,8.03751,8.35237,-4.25697,6.57561,-7.87497,6.381,7.62078,-6.92436,0.245128,-9.9292,-0.667183,7.53301,2.78321,7.30894,-4.69371,2.66386,8.33752,7.87748,4.86016,6.70586,9.00994,9.45357,7.93631,7.89939,9.65334,-8.57692,-5.45727,9.54338,-0.998199,3.98949,-4.57092,5.06244,-7.15532,0.557628,2.01794,-3.17153,-1.24357,-3.93197,-2.33378,-1.18218,8.52673,5.04596
1.88966,-3.94401,-0.388784,-1.729,6.1768,5.28696,-8.92169,-5.46423,4.2344,0.506467,-3.97996,-1.86897,0.449043,9.0356,-1.11032,-4.0126,-8.37316,8.16716,5.15325,-4.69371,-4.49436,6.86075,-5.26244,-3.62915,6.07495,2.22821,-9.32147,-7.33918,1.48287,-5.06885,3.56501,-4.82522,8.97342,7.88884,-3.00844,5.63395,1.97831,-7.05527,-2.48292,8.24828,-5.6062,-0.557436,9.4982,-5.39358,-2.64831,-5.1595,-9.2446,8.92606
-5.43966,-3.7579,9.64794,-0.567563,-0.221507,-2.51424,8.23917,-8.77261,5.88688,0.470766,1.49701,-4.60657,-8.79194,7.91055,4.18185,-3.08291,1.83738,7.43291,0.736462,2.66386,6.86075,9.46313,-5.94182,-9.88887,-0.622185,-4.29335,-9.62016,-8.77463,4.07127,1.3374,-0.695174,0.101941,4.50815,-9.90428,8.0382,-1.80744,-3.18542,3.79043,-6.12914,1.1058,0.297343,0.951148,-0.120584,-2.58793,-1.8449,-3.35002,-8.4389,-0.440513
-7.13883,-7.09702,1.00537,-3.12243,8.09369,7.28613,5.64355,-5.39404,3.87866,-4.87624,0.935106,-3.35522,4.66436,3.0317,1.5344,2.89214,0.924069,8.34514,-2.53146,8.33752,-5.26244,-5.94182,-0.570806,2.3559,7.32412,9.37364,6.10315,8.11981,8.15172,2.52315,-9.33689,-4.09288,-1.87124,-1.1911,-5.35663,4.75426,8.31906,5.05145,-1.39439,3.39823,8.7812,9.74859,8.40149,7.05063,3.8068,-7.73353,-3.84971,7.04795
6.23074,-5.01157,2.50995,8.19124,3.22944,-3.90753,-8.6205,-6.9199,2.66781,-1.33564,8.77118,-0.99463,8.76487,-5.55305,2.00696,5.42242,-5.76942,-1.16387,2.51795,7.87748,-3.62915,-9.88887,2.3559,9.77975,-3.96124,2.5842,1.07667,4.40141,8.69466,7.43991,-4.64502,7.96921,8.12455,3.84267,6.02516,-7.44279,3.90449,-8.59063,1.47932,8.90121,-0.853871,2.79984,0.147466,7.32909,-4.43992,3.33177,-1.38958,5.28619
0.489626,2.85844,-6.13334,4.24608,0.616665,-8.54289,-9.88284,-5.04479,6.1419,1.92639,6.44054,-4.18812,-2.30761,5.01618,0.0750998,6.9417,-1.91765,-5.90344,1.60574,4.86016,6.07495,-0.622185,7.32412,-3.96124,-7.02166,-4.17747,2.6798,2.00493,-4.58249,9.66253,-0.0189389,7.81245,1.21435,2.28213,8.56323,8.2229,7.10505,-8.54923,5.42795,-0.0956054,-8.23575,5.3656,-9.29061,4.98562,1.87942,0.476269,8.22678,-0.00759306
-0.462624,4.02482,-7.77097,-7.51516,4.8215,-3.59414,2.71305,3.25633,-9.06848,-2.79912,-9.41283,-1.17159,-4.0117,-6.01699,-9.19285,-2.81469,3.44072,-5.71457,5.62747,6.70586,2.22821,-4.29335,9.37364,2.5842,-4.17747,-6.33029,-4.40669,9.36708,4.04172,-4.01851,-7.87083,-2.48607,-1.07858,5.75288,-8.86349,1.6947,0.511362,-8.18943,1.13618,5.93323,-9.49114,-5.66398,-0.296688,-8.78338,-9.00354,-9.02487,7.65998,-9.59629
9.54266,-9.62402,-5.9283,-7.13553,9.39802,7.53687,5.93079,-5.89885,-8.25556,-6.76369,5.0967,-9.06514,0.2233,7.49546,-1.68119,1.96002,3.1367,8.07028,-2.47939,9.00994,-9.32147,-9.62016,6.10315,1.07667,2.6798,-4.40669,3.89614,7.32424,-8.61927,1.70522,6.79658,-4.97099,-8.33076,9.00365,9.36263,-3.62105,-8.72989,9.26663,-7.81972,-8.64796,-6.06651,4.40918,2.02215,-9.90088,6.90911,-0.793053,-7.25856,7.43485
-5.62294,8.69716,-8.1414,7.89968,0.596166,4.4212,0.122243,2.0092,8.11164,-2.48248,0.421669,-3.57348,-5.70095,4.8889,2.24033,2.36386,-5.67867,-3.97828,7.99958,9.45357,-7.33918,-8.77463,8.11981,4.40141,2.00493,9.36708,7.32424,9.16955,2.7378,0.369146,-6.49019,9.95071,5.84473,5.13074,3.09343,-7.16034,7.69186,-6.66215,-9.03537,7.48179,-0.259797,5.32072,-5.18825,3.21724,3.30333,-9.81996,4.47724,-7.20343
-6.27294,9.16089,-9.61507,3.59777,5.50601,-8.64067,-1.93353,-5.07961,3.52599,3.28113,1.65898,7.68036,-4.54731,-4.41121,8.95566,-7.93357,-6.92874,-2.7136,-5.062,7.93631,1.48287,4.07127,8.15172,8.69466,-4.58249,4.04172,-8.61927,2.7378,-6.43372,0.924111,-2.66284,5.75866,6.99535,-4.61907,-9.81399,1.88384,-3.8567,8.74133,8.72248,8.95927,-1.88858,4.4596,6.72935,8.16242,2.55808,2.58017,0.142771,-7.42743
1.23613,2.2275,-7.58135,5.95234,-9.91748,-2.04438,-0.0108359,-6.2078,-2.76481,8.06945,-3.84243,6.07121,4.66557,5.24068,-4.38945,-6.56418,7.77069,3.86066,6.05454,7.89939,-5.06885,1.3374,2.52315,7.43991,9.66253,-4.01851,1.70522,0.369146,0.924111,2.28822,9.58933,-6.02444,-5.18077,-7.37038,-7.72621,9.55079,-9.7073,-2.71641,-1.11656,-1.82282,2.65216,-7.51086,3.04048,9.60901,-9.31178,-6.54228,-8.75064,-4.76312
-0.013975,-2.27902,0.751923,-8.20076,5.97918,-5.48978,1.79979,8.84821,5.50957,-5.48335,6.37583,-8.61879,4.07236,4.61763,-7.32528,-6.75265,6.50608,5.9765,0.408483,9.65334,3.56501,-0.695174,-9.33689,-4.64502,-0.0189389,-7.87083,6.79658,-6.49019,-2.66284,9.58933,1.37558,-0.351499,-5.79746,-1.29805,-1.87605,8.00283,-0.966488,6.83436,7.2066,0.711533,5.49824,0.418418,-5.40354,9.30002,7.5919,-2.96446,1.28053,-1.24469
0.898002,-4.6763,-1.14993,9.58423,-1.11199,-8.89189,6.63944,-6.11645,-3.43185,8.75644,-5.00134,-9.79021,7.74684,1.67441,8.91622,2.36935,-8.4616,3.35791,-8.91442,-8.57692,-4.82522,0.101941,-4.09288,7.96921,7.81245,-2.48607,-4.97099,9.95071,5.75866,-6.02444,-0.351499,9.84919,-5.82037,7.33958,-6.13757,-1.52754,-9.39766,-3.51907,2.52697,1.2658,-5.38989,-6.3398,-0.171623,8.38821,-3.29268,-6.68015,8.24225,-6.90595
-6.95329,-7.69511,-4.93692,-8.61726,-1.18124,8.94417,-4.72053,-2.53869,-5.43536,-3.94181,-1.9174,-4.8771,4.81042,5.97062,-8.11,-5.24927,-0.353329,-5.2471,3.97054,-5.45727,8.97342,4.50815,-1.87124,8.12455,1.21435,-1.07858,-8.33076,5.84473,6.99535,-5.18077,-5.79746,-5.82037,-1.73887,-0.592019,-9.27975,-9.63111,-7.59833,-9.80135,9.89924,7.28506,-1.89549,9.50154,0.459637,1.47026,-5.5968,7.64134,-7.01719,8.84788
1.59369,-8.22484,0.332812,3.02712,7.41452,-5.45283,8.64656,-7.84161,7.46806,1.80435,-6.13626,-9.71133,3.35314,-5.74733,-7.53477,-0.420665,-3.20799,-3.65078,9.65699,9.54338,7.88884,-9.90428,-1.1911,3.84267,2.28213,5.75288,9.00365,5.13074,-4.61907,-7.37038,-1.29805,7.33958,-0.592019,7.87951,-4.26843,3.52514,-7.66556,9.58346,-6.6582,-2.94108,-6.15449,-9.71291,-2.23668,3.34114,-8.38731,0.0443945,-4.5102,-0.275922
-1.85957,4.29338,6.69339,2.03585,-5.55254,-5.91957,2.78508,-6.70088,-4.47114,-3.5416,-2.95064,-2.94416,-6.50377,-4.91665,-2.02761,6.71477,6.33966,8.67822,-5.84652,-0.998199,-3.00844,8.0382,-5.35663,6.02516,8.56323,-8.86349,9.36263,3.09343,-9.81399,-7.72621,-1.87605,-6.13757,-9.27975,-4.26843,1.78007,-1.3761,9.59895,-7.41663,9.56491,5.95571,-0.0321123,-4.00371,-6.95237,-2.54246,1.38799,-0.264461,7.70944,-9.05331
0.763258,2.03922,5.26899,-9.22444,1.94995,-8.18049,3.79766,9.30175,3.20499,-5.22861,-0.391343,9.6793,4.07495,-3.34707,-4.75119,4.17867,-3.86913,-1.11525,-6.40611,3.98949,5.63395,-1.80744,4.75426,-7.44279,8.2229,1.6947,-3.62105,-7.16034,1.88384,9.55079,8.00283,-1.52754,-9.63111,3.52514,-1.3761,7.30368,-9.41255,0.857214,7.50336,-2.14008,5.65312,-0.888087,-2.23619,-6.43382,8.22703,6.95765,6.57956,5.29219
-1.72333,-0.24125,-9.67633,8.80215,3.79846,5.81627,-3.55445,-0.923109,-5.37136,-2.78851,-9.75507,-7.2002,4.80737,7.03238,0.901385,9.24831,6.98052,-1.62608,5.115,-4.57092,1.97831,-3.18542,8.31906,3.90449,7.10505,0.511362,-8.72989,7.69186,-3.8567,-9.7073,-0.966488,-9.39766,-7.59833,-7.66556,9.59895,-9.41255,0.944411,4.12487,-0.221111,-1.73208,1.57848,-2.33688,-5.28883,-7.01455,9.73128,-9.73139,-8.30867,-3.87589
-6.12935,9.06091,8.75386,-1.62726,-7.53076,-0.557836,-7.3869,-4.53223,7.35377,-9.03779,-8.26675,-2.06678,8.43869,-7.1329,3.02409,8.19234,-3.41521,-3.23867,-4.19981,5.06244,-7.05527,3.79043,5.05145,-8.59063,-8.54923,-8.18943,9.26663,-6.66215,8.74133,-2.71641,6.83436,-3.51907,-9.80135,9.58346,-7.41663,0.857214,4.12487,3.34851,2.00231,8.75317,-7.06519,-5.11278,9.71526,5.57435,3.15626,-5.64574,-8.28517,-7.59363
3.11402,1.49309,8.32198,0.183238,9.68,-6.78103,7.89036,1.08479,-7.95852,-3.93098,-4.20092,4.25842,-5.166,3.73558,0.884079,-7.25592,8.90105,2.65738,0.0452945,-7.15532,-2.48292,-6.12914,-1.39439,1.47932,5.42795,1.13618,-7.81972,-9.03537,8.72248,-1.11656,7.2066,2.52697,9.89924,-6.6582,9.56491,7.50336,-0.221111,2.00231,6.22207,8.07314,0.410972,0.26836,5.93446,6.7183,-3.94749,5.14389,3.37973,-4.14018
-8.79549,-5.04805,-2.16728,-1.77477,-9.19775,-6.22547,-4.56149,1.90267,8.66857,7.8011,4.3347,-5.53321,9.27681,-5.19192,3.8695,1.27076,-6.71982,7.76165,6.50411,0.557628,8.24828,1.1058,3.39823,8.90121,-0.0956054,5.93323,-8.64796,7.48179,8.95927,-1.82282,0.711533,1.2658,7.28506,-2.94108,5.95571,-2.14008,-1.73208,8.75317,8.07314,3.15879,-5.01844,-3.66662,6.88841,7.66801,5.38597,8.66307,0.606026,9.21114
1.68087,-8.61411,8.78466,0.604167,-1.38939,8.99137,3.1341,0.18742,-4.81599,8.99562,-3.88276,-2.0146,0.617051,1.0158,-8.96754,0.317766,6.16709,3.99414,2.70279,2.01794,-5.6062,0.297343,8.7812,-0.853871,-8.23575,-9.49114,-6.06651,-0.259797,-1.88858,2.65216,5.49824,-5.38989,-1.89549,-6.15449,-0.0321123,5.65312,1.57848,-7.06519,0.410972,-5.01844,-1.40852,2.1058,4.33029,-6.90769,2.7634,-6.30505,-1.63698,-8.25914
-6.18482,8.48645,2.93403,-4.20951,-3.08205,-1.14285,-0.73137,4.91336,2.94374,8.5562,-1.26558,1.44954,4.76893,0.171475,-9.66242,2.5478,-4.4285,7.69766,7.92184,-3.17153,-0.557436,0.951148,9.74859,2.79984,5.3656,-5.66398,4.40918,5.32072,4.4596,-7.51086,0.418418,-6.3398,9.50154,-9.71291,-4.00371,-0.888087,-2.33688,-5.11278,0.26836,-3.66662,2.1058,-7.53547,-5.16815,9.28009,5.28664,-7.55403,8.58132,-0.392832
-9.17917,-2.55811,1.88286,1.10429,-9.16584,-4.15294,-2.7358,5.12936,1.08291,5.60267,-0.396427,7.19749,4.60882,-8.49075,-2.48502,-7.14036,-0.398444,-0.101818,-2.08755,-1.24357,9.4982,-0.120584,8.40149,0.147466,-9.29061,-0.296688,2.02215,-5.18825,6.72935,3.04048,-5.40354,-0.171623,0.459637,-2.23668,-6.95237,-2.23619,-5.28883,9.71526,5.93446,6.88841,4.33029,-5.16815,9.61659,3.32538,-1.94843,-9.0165,1.94594,-9.27598
1.15932,-4.19516,9.32875,8.4617,7.05895,-0.92892,-8.66642,-4.22095,7.91412,2.80326,-0.165799,-2.63866,-3.2617,1.93792,9.82332,-0.0132607,3.92236,8.27902,5.06326,-3.93197,-5.39358,-2.58793,7.05063,7.32909,4.98562,-8.78338,-9.90088,3.21724,8.16242,9.60901,9.30002,8.38821,1.47026,3.34114,-2.54246,-6.43382,-7.01455,5.57435,6.7183,7.66801,-6.90769,9.28009,3.32538,0.263008,-3.53349,-1.97349,5.14487,1.45505
1.6511,-7.36696,-8.8692,-6.21114,6.51895,-8.94915,-0.0535069,-9.58218,7.54042,-7.51849,6.64107,-5.27316,-2.90068,3.18122,-1.09273,-7.21004,9.40227,7.87266,-1.63602,-2.33378,-2.64831,-1.8449,3.8068,-4.43992,1.87942,-9.00354,6.90911,3.30333,2.55808,-9.31178,7.5919,-3.29268,-5.5968,-8.38731,1.38799,8.22703,9.73128,3.15626,-3.94749,5.38597,2.7634,5.28664,-1.94843,-3.53349,-1.68643,2.06759,-5.17837,1.57009
-3.87806,-9.52058,-2.45643,6.44126,6.64435,-7.97938,8.45584,6.69854,-0.162693,2.6293,-6.96487,-8.94607,6.20502,5.1875,2.22104,1.81778,-7.7909,1.25074,-8.18405,-1.18218,-5.1595,-3.35002,-7.73353,3.33177,0.476269,-9.02487,-0.793053,-9.81996,2.58017,-6.54228,-2.96446,-6.68015,7.64134,0.0443945,-0.264461,6.95765,-9.73139,-5.64574,5.14389,8.66307,-6.30505,-7.55403,-9.0165,-1.97349,2.06759,0.00974348,-4.63877,-8.91061
0.212917,4.50971,2.99111,-6.73581,-5.27574,-9.81959,3.60196,-5.1607,6.78854,4.32162,8.46676,-0.605592,-3.38816,-5.36661,0.809245,2.94567,2.91778,5.13604,-8.10032,8.52673,-9.2446,-8.4389,-3.84971,-1.38958,8.22678,7.65998,-7.25856,4.47724,0.142771,-8.75064,1.28053,8.24225,-7.01719,-4.5102,7.70944,6.57956,-8.30867,-8.28517,3.37973,0.606026,-1.63698,8.58132,1.94594,5.14487,-5.17837,-4.63877,8.14074,6.57262
-3.11499,1.2561,-7.47646,-0.562131,-7.18003,7.43132,-1.59827,0.482505,1.17312,-2.75856,6.11718,6.54832,-0.680852,-8.02183,2.30106,-9.92393,7.96469,1.49552,-1.99698,5.04596,8.92606,-0.440513,7.04795,5.28619,-0.00759306,-9.59629,7.43485,-7.20343,-7.42743,-4.76312,-1.24469,-6.90595,8.84788,-0.275922,-9.05331,5.29219,-3.87589,-7.59363,-4.14018,9.21114,-8.25914,-0.392832,-9.27598,1.45505,1.57009,-8.91061,6.57262,8.00059
