-8.62805,8.3315,6.46017,1.32975,1.09289,-8.05116,9.53138,2.12489,-3.17884,-1.70529,-5.97225,4.36728,-1.15314,3.80154,5.09803,-1.49716,4.27575,8.27702,-8.06219,4.94222,-7.65231,-0.677198,7.53407,7.496,-2.05377,-3.20119,-3.70297,-4.50906,5.09943,-1.83063,-5.63552,-7.92751,-0.0376216,7.67735,-4.37764,8.33807,0.651426,-0.570395,-3.52854,-5.13364,-4.29219,8.18038,-8.12863,9.52813,3.0328,3.75742,-2.21155,-7.13162,-4.55525,-4.98309,-1.87178,-8.02531,2.68121,-6.73517,0.846385,-9.44966,5.93245,8.65442,1.562,0.294247,-3.56165,5.54994,-8.42593,-5.3017,6.93018,-8.20093,-3.4391,-4.37657,9.48521,8.06147,1.13742,-9.3809,5.97834,1.06304,7.63091,-1.18593,4.22704,-8.01376,2.56567,2.09539,6.02607,1.70059,-3.50876,-9.85906,-2.05993,-3.02672,6.16922,4.41698,7.80706,-8.54709,5.73137,-4.06492,-0.184455
3.02023,-7.61603,-8.58747,-2.99879,1.3829,-9.79351,4.44367,-9.18427,-9.31665,5.41348,4.36728,6.54231,-2.46762,-7.60388,-4.92057,4.98553,9.39683,-1.40087,-2.13883,-6.31427,0.701755,3.79103,-9.41316,4.93818,-1.25762,-5.62125,8.20104,4.52979,-7.15996,-3.56629,-4.14141,-7.51089,6.59225,-5.88061,-0.814789,-3.52789,5.15416,-9.41156,4.97861,7.28633,-2.62271,1.97836,-7.17931,-1.03657,9.28137,-7.96182,-5.83198,7.02635,-6.15078,4.54013,8.06389,-8.35832,2.59471,-6.7452,5.4874,-7.6166,-5.08396,2.88666,-6.65515,-9.81051,-3.17002,2.43184,0.452318,5.43992,8.76712,-7.85204,-8.09415,-8.74486,-8.98203,-9.14425,-3.37914,1.51982,-8.77552,-0.250089,3.60225,8.07987,9.79169,-1.54136,9.2102,-7.09426,4.4953,-4.0934,-4.12417,-1.76105,-4.95217,-6.43464,6.42881,-4.43315,-5.17838,9.35493,-4.1309,2.65155,-2.57579
0.889449,5.54201,9.7314,-9.32616,-0.479946,-1.79033,9.00705,3.09996,5.31605,-5.33015,-1.15314,-2.46762,6.75757,1.04724,2.51359,0.622087,1.44374,7.78553,-7.04559,-3.51577,-9.71733,-4.67961,-7.50415,3.24198,-5.25626,-0.730812,-1.62145,3.27388,-5.01607,-9.92474,8.61945,3.50283,8.45457,-1.40593,-6.27667,6.43392,-0.902297,0.066168,0.682851,8.34155,-5.30648,7.05596,-2.13057,-4.27664,-9.26069,6.48746,7.71046,2.63265,7.00493,-3.50326,4.22124,4.52939,2.12479,1.05811,-3.75658,-3.38973,-9.94397,-6.06193,1.68018,-4.9687,2.57003,-0.209856,-7.00096,6.626,-9.2047,-2.11003,3.40927,-3.21201,7.27261,-6.63262,6.95811,-1.30943,6.5321,0.516571,-0.519186,3.96817,-5.13429,-6.68586,4.98037,8.72663,-6.60907,4.23046,-8.48288,-1.17815,7.2983,-1.33394,7.97698,7.93083,-7.41796,-9.81836,-6.14011,6.24213,-9.73717
-3.28398,2.05216,7.42176,-5.84418,-8.57162,6.52237,-3.80482,2.75185,2.89825,5.06202,3.80154,-7.60388,1.04724,-9.69356,2.73038,1.31694,8.98625,-9.59304,1.07822,1.16361,-1.73519,5.50959,-5.2017,0.918497,-4.31449,9.85906,2.53083,-7.34306,0.644795,-2.78335,6.99296,1.40587,-0.038715,-0.303498,-5.86948,2.64811,-7.7333,-9.85722,4.80514,9.86864,3.18712,7.26794,0.473507,5.40871,-8.11396,0.556771,-1.84087,7.04953,7.28495,-4.39028,0.638426,-5.04003,-7.59954,-3.05383,-7.07836,0.727641,6.46048,4.61406,4.22099,9.75341,-4.59077,3.23658,-9.54478,5.13427,9.4632,-6.35302,-2.02767,-4.20018,-2.88642,-8.67746,-1.84267,8.83694,6.6836,-1.80511,1.04955,-0.879082,0.404062,8.33097,3.75052,-5.57658,9.825,8.58944,-9.80946,-3.39171,-6.82438,-3.54242,5.67397,-4.73723,8.84362,2.83106,-9.21798,-3.22569,-0.800554
-6.14875,5.75436,7.36879,4.12935,3.17005,3.46152,6.38811,4.75038,-9.90283,-9.96336,5.09803,-4.92057,2.51359,2.73038,-0.647524,4.33347,6.76778,-1.76626,2.12524,1.40297,-3.67667,-7.11432,0.790118,5.89002,6.03342,9.12407,6.41596,9.20564,-3.67124,-5.76775,0.713819,-7.36077,1.6045,3.83859,-2.30485,-5.18978,-8.88859,-0.805882,4.19216,5.13134,-4.90629,0.848967,4.10908,-4.96852,5.38989,3.37712,-3.43466,3.53071,-4.45404,-9.60155,-1.51518,-0.36773,-5.00876,5.8412,7.48223,1.41298,8.54557,-1.79764,8.14867,4.13872,3.17385,2.91937,-0.50567,1.35275,-0.927855,-4.75716,8.87982,4.02006,-8.9484,-9.8225,4.42509,-6.37118,-1.10976,7.98882,9.29253,1.22342,1.63492,4.70773,-3.11626,-1.43473,5.78214,0.047266,0.568173,1.80021,-0.789435,-9.17887,-9.11106,9.05091,1.08068,-4.63691,-3.28952,9.08945,-5.67726
2.58512,-3.2615,3.41871,9.45453,-0.354333,-4.84739,4.88555,6.03773,-0.254173,-3.69432,-1.49716,4.98553,0.622087,1.31694,4.33347,-4.21785,8.50403,5.64951,4.74937,-5.57023,0.561231,-8.38848,-3.10084,1.8316,5.48316,-1.39061,-4.2148,0.229758,-2.87935,4.5586,-1.08485,5.23562,-3.44151,-1.75982,-2.31942,-2.89153,5.88024,9.37998,-3.99916,-6.71893,6.65062,-3.7546,-4.98271,-4.63824,-7.64721,9.92877,-2.82546,7.82804,8.23379,-6.9671,-0.727808,-7.5161,-8.43612,0.52494,-2.35987,6.93324,-0.64907,3.40425,3.61966,7.63209,-3.12975,2.78956,6.72696,9.10769,7.77086,-4.27792,4.5063,5.94017,-9.44863,-2.20973,0.331222,6.59866,7.49779,-0.406837,-6.70117,-2.00102,8.38333,3.12652,-1.43923,-6.87923,4.62627,5.33355,2.51183,-0.972689,-5.14526,0.864728,-3.5586,6.68714,6.32798,-3.42358,-3.97239,-5.93549,4.09676
4.48637,-5.73467,-6.66989,1.51355,5.80884,9.32288,5.67961,8.00171,-7.61272,1.42591,4.27575,9.39683,1.44374,8.98625,6.76778,8.50403,3.17924,9.17169,-5.59251,-0.294297,-3.58424,8.18921,1.92105,7.86026,-3.65843,8.95208,5.96758,-2.43056,-1.41843,-1.66435,-8.26168,6.59299,-4.65184,1.38696,1.32721,-0.832343,3.2449,8.11954,1.74632,-4.95272,4.04047,6.18396,3.88078,5.50014,-3.59345,-2.51081,8.57352,-9.86265,4.38129,2.45026,-6.265,1.40831,-2.64574,-8.04698,-2.61634,4.79925,8.16556,6.15134,-0.112077,5.73484,6.94991,5.87813,-7.95755,8.2857,-6.2064,-9.89412,-6.37994,5.50441,7.18897,2.23223,4.9944,2.19633,7.61362,-1.32966,-8.61944,1.85707,7.10151,-4.27503,0.737537,1.1647,5.29124,-4.6385,1.17958,3.91566,-4.68737,-2.43264,7.43714,-9.20796,-2.667,-2.29638,8.55129,-3.07997,4.5202
9.05841,-5.7647,4.01134,-1.04552,0.203198,9.75044,-7.00694,-1.824,4.79779,5.92306,8.27702,-1.40087,7.78553,-9.59304,-1.76626,5.64951,9.17169,-5.7179,-7.0666,-5.027,8.72886,-5.22344,9.52873,-3.45873,6.27224,-4.40045,0.485731,4.85143,6.26546,-9.43544,-9.3009,-9.10415,3.06944,-0.635183,1.25798,6.49358,4.47545,7.18439,6.30579,-4.29536,-1.92413,-3.50069,-2.03588,-3.5096,-8.75533,0.112884,1.47739,-2.48509,6.58273,-3.25374,1.64306,5.92839,-9.93187,-2.17917,-9.70677,-4.32583,3.78638,-4.27101,-8.50193,1.37614,-7.1788,2.56918,6.06904,1.29103,-3.23722,-1.99486,-4.55273,3.39156,-7.18186,5.71427,-3.2,8.64287,4.54234,-8.80472,4.894,-8.53821,9.17907,-5.59846,2.19143,-5.52759,-9.29223,-7.04008,3.405,-7.39233,9.28022,-5.58272,0.309036,1.96138,-8.22573,-2.48745,-3.90965,9.64851,2.54275
7.24151,8.90836,-4.53158,6.47777,-0.783394,3.80913,-4.87348,-7.51399,-6.88979,2.69737,-8.06219,-2.13883,-7.04559,1.07822,2.12524,4.74937,-5.59251,-7.0666,7.9421,0.693391,8.33885,9.61025,1.65578,-9.88123,-9.44546,0.897048,-3.85315,-4.06333,8.32502,-5.28926,-7.72096,-0.347447,-1.18528,-6.67394,4.4438,4.51349,7.21758,8.35991,6.69896,4.25417,2.31639,5.74824,-2.69318,8.44304,-7.09756,5.10273,-8.85616,-7.86217,-9.95897,3.9182,-5.2717,3.7496,2.29054,-8.84996,-2.94398,-8.25205,-9.17184,9.07242,3.09746,7.92541,6.25941,-9.18808,5.09686,-9.17141,9.90567,7.33444,-1.81468,-3.43518,6.89783,-2.32223,-2.49772,-5.96071,-3.56793,8.06442,0.234888,-6.5781,-8.01646,-6.26106,-6.84376,5.79362,-7.09869,-9.10385,-3.7651,-6.67241,-7.92172,-5.87027,-9.9633,9.52843,-5.26594,5.77842,6.35828,-9.27257,-6.13618
6.74436,-7.88174,9.57784,9.76255,8.27765,-8.38844,-4.13637,-4.82119,3.81485,-1.80152,4.94222,-6.31427,-3.51577,1.16361,1.40297,-5.57023,-0.294297,-5.027,0.693391,7.0832,-8.8313,-5.9295,-3.73574,-1.00123,-0.390237,8.89579,4.92475,0.963189,1.75104,7.52775,-0.958703,-5.30875,7.53182,9.23239,-0.783279,0.38439,9.32862,-9.94033,-9.15859,-0.256842,9.97073,-0.759194,-9.66916,-3.85525,-2.02093,-7.52599,6.46029,-6.66533,6.76791,-7.13878,-8.61861,-2.00319,8.81238,-8.22458,6.25553,7.58462,8.37735,-6.80334,5.04764,-0.958823,-5.19288,-3.65744,-4.09348,-9.28953,-8.36165,2.63354,-9.53921,-2.26341,2.20331,5.65873,-0.795335,-1.89068,-0.26043,-3.11939,8.48842,-2.91131,-9.31347,0.554389,-5.9922,-7.49676,6.2691,5.73191,-4.69364,-3.1957,-2.59262,-9.3357,-2.82174,-0.794049,4.04036,-0.707095,-6.13888,-3.93061,-6.81462
1.74106,-1.75428,-6.81614,2.42638,0.426145,2.28093,-7.91912,-3.34744,7.33305,0.818396,-7.65231,0.701755,-9.71733,-1.73519,-3.67667,0.561231,-3.58424,8.72886,8.33885,-8.8313,-4.45132,3.78469,9.24851,6.32145,-4.28362,1.73639,5.64734,-0.74085,-1.40721,-2.99677,-3.66127,-3.94398,2.18723,-2.73276,5.42215,3.47036,0.00751797,4.15872,3.56291,-0.0294299,-5.97772,9.80117,-2.3253,-9.4503,6.07936,1.12123,-6.66961,4.42951,2.36622,5.33822,-1.1523,3.39276,8.42006,7.32479,7.52612,3.32874,-7.87063,8.13295,-7.81398,8.65183,1.89546,-5.56714,1.71792,-6.2629,-1.75616,-3.46977,2.84427,2.95751,-1.23497,6.07783,7.59596,-6.62384,4.14306,6.69016,-4.8288,-8.98722,-8.84157,3.99733,5.56312,-6.02847,9.47903,-2.79852,3.7591,-7.52835,6.7295,-5.18048,-7.02448,6.39176,-0.968793,0.30023,-8.71834,-1.05153,-4.71993
-9.63155,7.23643,4.7877,5.41792,7.36269,-1.75001,-6.57245,-6.25377,-5.06682,-6.71432,-0.677198,3.79103,-4.67961,5.50959,-7.11432,-8.38848,8.18921,-5.22344,9.61025,-5.9295,3.78469,7.32697,-1.62696,9.18097,-3.44323,-8.99962,0.360819,9.05716,8.26692,-4.49716,-4.43379,2.11726,-3.41138,1.84206,2.63321,-6.45347,-9.28629,-5.85956,6.46291,2.32255,2.57668,-2.2762,-1.5623,2.34689,-4.8981,-0.35613,-5.6429,4.69045,1.0384,-9.4978,-5.20231,2.7632,5.62458,-3.70038,6.58504,5.64131,-5.40434,8.44929,-8.30877,-1.62906,9.76337,-7.78402,-7.16379,-9.53586,6.62331,6.5189,-0.216045,3.80612,-9.2381,-1.11426,8.37595,4.64721,8.46853,2.5628,-5.53317,-7.13585,4.01742,-9.54587,-3.02291,5.07353,-6.34065,9.72704,-7.23435,-5.24438,-4.30774,0.644935,3.77718,1.57142,-4.3834,1.83512,5.53065,-1.1966,5.18417
-3.59323,2.53176,-3.59375,-3.05081,-4.02566,-2.38103,-4.36626,-6.73515,-8.80554,7.66846,7.53407,-9.41316,-7.50415,-5.2017,0.790118,-3.10084,1.92105,9.52873,1.65578,-3.73574,9.24851,-1.62696,-2.8491,-9.60715,0.286636,-4.25592,4.34381,-6.53904,-7.62053,7.73816,3.5955,4.6967,7.49723,-2.55226,-5.77027,-0.594987,-9.06548,8.85005,-5.60815,-1.4866,1.73097,5.26624,7.58273,-2.34159,8.99129,-4.87568,9.04398,1.24528,6.33639,-8.6168,-9.01718,-1.61707,-6.04616,-9.52228,2.85238,-2.86384,-3.75417,-7.01433,-1.06436,8.19891,-7.61742,-2.21808,-2.08505,-6.62258,0.440851,7.5024,6.61859,9.92825,-2.92947,-4.65359,5.98986,-1.47214,-8.40842,-6.12987,-3.25512,9.97076,-6.54052,-9.38524,1.50927,8.28502,-8.17658,3.16478,-5.55091,2.73604,3.51563,4.10353,-4.05051,-6.15977,5.13689,8.50012,-3.38754,-7.54974,-5.12802
0.632359,-3.21194,-3.07179,8.52674,6.16428,9.00839,-6.02722,8.88751,-8.35261,9.12211,7.496,4.93818,3.24198,0.918497,5.89002,1.8316,7.86026,-3.45873,-9.88123,-1.00123,6.32145,9.18097,-9.60715,7.35404,-2.85189,-9.50881,-4.71065,-7.98227,6.7225,7.07011,-6.33894,5.34815,8.80257,-7.43298,2.88645,0.844498,7.92701,-5.58066,-4.36408,0.990563,-2.1303,5.0184,9.10454,9.0818,-5.86327,-2.22015,-6.30927,-9.93463,-8.82754,6.89967,4.63908,3.65999,-0.586769,3.72539,8.51214,-9.00818,9.83557,1.31978,-4.52835,-2.76576,-6.86935,7.29304,0.852673,3.0844,7.44473,3.88982,9.59231,-7.61478,2.08743,-0.91162,3.83694,-4.39198,-2.45537,-5.91412,-8.97577,0.205321,-8.75876,5.15644,-0.487996,-5.63851,9.86394,-5.58253,-8.15302,-6.66115,9.3504,9.87791,4.99725,4.93705,-4.68934,-3.38053,7.86182,-8.26588,-6.81782
-8.65858,-8.18724,-2.4686,-3.8038,8.5319,9.17476,4.89774,-8.65519,-4.22734,-7.68088,-2.05377,-1.25762,-5.25626,-4.31449,6.03342,5.48316,-3.65843,6.27224,-9.44546,-0.390237,-4.28362,-3.44323,0.286636,-2.85189,1.4275,-8.40097,-7.68133,7.34999,-0.774252,-2.89847,-1.41284,5.3496,2.00966,-0.54349,3.78601,2.18947,-6.66297,-6.66519,1.04673,4.73198,-8.99911,6.89927,7.0601,1.80066,5.07783,-0.882054,-6.23498,7.79956,2.41676,-7.77825,1.48586,9.43634,-0.980526,6.57154,2.0355,1.1754,9.44864,-9.09354,1.32932,-3.05928,-9.98893,3.12281,-2.81885,7.17337,-0.903531,-3.24236,2.09969,-7.66332,7.468,3.29525,2.98738,-3.30201,-0.785954,6.6941,-1.88507,7.3707,-1.55227,5.03953,5.84408,5.12617,-8.84006,2.68016,-0.626229,-6.69613,5.07731,3.29653,-6.74385,5.63253,1.10285,9.48892,5.07234,1.37174,-3.85026
5.36187,2.57801,1.21158,2.76531,-3.173,-0.196375,-8.30566,2.71132,9.19563,-4.96699,-3.20119,-5.62125,-0.730812,9.85906,9.12407,-1.39061,8.95208,-4.40045,0.897048,8.89579,1.73639,-8.99962,-4.25592,-9.50881,-8.40097,3.80772,-7.80009,-2.3075,0.249181,-8.8114,-7.95924,6.29629,-9.87991,3.00557,-5.75514,8.39066,9.552,-3.46241,2.86314,-6.30652,9.6159,-7.90303,-2.47295,6.88074,-9.79029,3.45291,-2.02491,-8.73654,5.17384,-2.99119,5.71561,-3.53438,-5.16009,8.61951,-7.93093,-7.62398,6.33826,-1.3328,2.4059,4.16214,9.30624,7.30024,2.56318,-7.6511,-1.50772,-0.355048,6.86744,8.37277,8.16061,0.711237,-0.627669,-5.5477,-7.91358,6.74208,3.70024,3.00133,-0.689651,5.00647,8.84323,7.45945,-0.855103,9.74657,-6.41959,3.67429,8.97458,5.59782,5.91967,-3.47869,-0.182633,-3.70929,3.16487,7.78349,9.14004
-1.41768,-2.3061,8.47075,-1.15261,3.85699,3.39837,-7.25707,7.93572,-0.541719,1.47702,-3.70297,8.20104,-1.62145,2.53083,6.41596,-4.2148,5.96758,0.485731,-3.85315,4.92475,5.64734,0.360819,4.34381,-4.71065,-7.68133,-7.80009,-9.56465,5.11689,9.61307,-1.04631,-9.36304,3.86046,-7.82754,4.46636,-5.66605,3.10593,-4.01572,0.597842,7.98256,1.15712,0.928962,5.46246,0.967578,0.558578,-2.97845,9.85575,-8.54924,4.23249,3.394,-2.89169,-9.61593,7.5094,6.12354,7.9033,-3.89338,-3.03233,-0.0882532,5.44669,-7.54928,-2.85728,-9.20841,-8.60317,9.22541,-2.88384,-3.17551,9.95584,3.39835,4.21933,5.44279,-9.1,7.10349,-6.04694,0.414175,-4.50029,-9.04393,-9.78971,8.15166,-5.41616,2.37028,2.58289,0.0964397,-8.90696,8.09818,-7.5591,8.10031,-8.96353,-3.45748,-6.84004,2.24037,7.91922,-2.76759,-1.99543,-6.54596
