4.49729,-0.658525,-2.74094,3.29771,1.29721,9.07646,-7.53591,3.30399,-2.45467,3.69442,-0.929905,7.31232,-8.95654,-5.26055,-6.58641,-7.47447,0.53235,-9.83785,6.24293,-6.00044,2.61226,9.47638,5.59716,4.92971,6.14369,0.0495385,4.28356,6.58975,-0.605197,3.99187,-2.51951,4.04373,-0.542948,-4.88068,-9.4819,-9.06656,8.58254,-2.68923,6.05907,3.30345,-7.71339,-9.67129,5.9945,4.3704,-2.76854,-3.73609,-8.95462,9.83598,-5.07169,3.70917,-3.8556,-4.33376,-2.76799,-1.73425,-0.100809,-5.61457,8.21088,-6.57001,-6.87298,-4.90973,9.76818,7.31485,3.26246,6.20517,-6.73242
6.21468,5.99645,-6.63684,-0.796833,6.86689,3.22647,-1.13494,4.22845,-1.03763,-1.27657,7.31232,-4.97729,-0.145557,-7.87366,-0.454404,0.454981,-5.92453,-7.90427,0.767913,2.22569,-6.27347,-3.08318,2.70652,-9.90121,8.84274,3.56878,7.08925,-5.08616,-6.51446,-3.19456,3.52631,7.00381,-3.99127,6.81535,-7.41914,-6.04919,-2.87956,-0.621001,-2.99725,4.715,5.38088,-2.3804,1.45767,-6.24181,-2.85564,9.75439,-8.84731,-2.06391,-6.52524,-4.45812,-1.18632,2.12444,-3.4105,-4.57478,-4.08777,1.81564,-3.93219,-3.42461,-5.50623,4.59828,-1.6458,-8.82952,7.16598,5.31918,-0.761584
-5.8713,7.21229,0.46712,6.41445,2.15395,-6.1731,9.05201,8.50806,-9.00533,4.56725,-8.95654,-0.145557,-2.19259,-7.71847,-2.40785,-7.1029,1.41345,-9.81349,5.146,7.52904,5.59979,-9.7738,-5.13603,1.56906,-7.64689,1.06783,-5.02432,9.70417,7.91507,3.8796,2.04211,-4.6988,4.22394,-4.34321,-1.75983,6.73542,-8.47896,7.89245,-4.43999,-9.57756,-5.4029,-2.46931,-8.45856,-9.095,-8.74379,7.67047,-9.81291,-7.61808,-8.34313,2.12953,-6.30006,9.91102,5.78638,-3.81922,2.64926,1.37878,-3.22239,-7.66301,6.8059,6.7863,-9.72485,5.84446,-0.344988,5.7952,5.54396
6.00199,9.20867,-7.69542,-5.28401,-5.48956,-6.03898,9.34084,0.0758169,-8.32784,6.43097,-5.26055,-7.87366,-7.71847,1.87133,3.80626,-6.07977,-7.39818,2.11371,-7.49235,7.68879,-4.05149,-9.00377,-7.48779,-7.88235,-3.22551,1.98454,5.43647,5.04769,3.36473,7.71707,5.77113,8.01569,4.87787,0.348502,8.40923,6.31858,-8.71081,-6.45975,-4.12842,-6.17165,-4.92844,-1.59717,0.0471541,5.20714,0.525152,4.80867,3.5055,-5.8712,-7.51353,-2.86683,-6.78274,8.37681,2.86264,-7.7537,-5.74622,-9.99835,6.1171,-8.41806,8.23156,2.5625,-6.65684,-8.78381,0.30591,4.11938,-2.66568
-4.59544,-3.39854,3.84856,-9.7263,6.56946,4.47977,-3.51382,-9.02262,-2.85989,2.23464,-6.58641,-0.454404,-2.40785,3.80626,4.0211,2.03737,6.27167,-8.36789,-0.778809,-7.87879,-4.02327,7.62791,-1.58146,-4.99349,-1.49548,6.45975,-5.12772,-9.13611,1.87978,-8.25447,-0.269184,-1.82487,-3.06302,5.10177,3.45353,-8.24158,-1.00468,-6.6727,-6.47157,1.07266,-1.05092,2.85922,6.34911,-5.13406,-3.191,-1.65368,7.34298,-0.699504,3.03683,7.1847,5.82139,-6.97296,1.74457,-8.17445,0.012185,7.94478,-3.21858,3.16008,-4.9423,6.38797,3.08016,7.42174,3.31258,5.46979,-3.93143
0.722368,-5.56216,-5.43818,1.27441,5.7759,8.35626,8.56195,5.67724,-6.38204,-1.47514,-7.47447,0.454981,-7.1029,-6.07977,2.03737,-2.87969,-8.85273,8.77651,-4.74738,-4.31048,-9.56658,-4.91529,-6.42816,-0.256781,-7.31168,-8.09362,4.79419,-8.03417,1.1765,5.61193,1.66658,-8.38948,0.52739,1.81342,-9.33126,3.65822,-5.51274,-6.62073,0.0519971,-1.94266,4.43341,6.87779,-2.42078,-5.31116,-8.79177,-6.66004,-3.35207,0.402032,-5.08847,-2.94048,-6.15751,0.466372,1.40396,-4.68948,0.714054,-0.760493,-0.913835,3.14146,7.29994,4.67582,-5.50403,3.48522,-7.91482,7.3943,-6.97902
3.51112,3.78508,-9.55876,-9.43616,-6.37898,6.27476,1.7078,-1.80348,-6.92124,4.87864,0.53235,-5.92453,1.41345,-7.39818,6.27167,-8.85273,-8.80601,7.1998,-7.65585,-1.05741,-8.29602,3.10886,8.14917,-8.87884,-8.92968,2.54639,-4.88667,-6.70909,6.95325,-7.51439,-3.43945,-2.37502,-9.26624,5.26184,8.32314,-2.24333,-9.93553,-5.66416,1.4393,-2.13263,-9.79135,3.47394,2.13953,0.551136,-1.25031,4.90171,2.69165,-6.7336,-2.84444,-0.24238,4.24873,-9.12854,-3.59105,4.36511,-6.60773,0.805859,3.17064,-5.66434,-8.1793,-4.80635,-5.1763,4.03941,-6.76443,8.43052,7.85663
1.31022,-5.75448,-5.35766,0.453858,-0.0294029,9.23518,5.65852,-0.564442,9.23205,-8.73243,-9.83785,-7.90427,-9.81349,2.11371,-8.36789,8.77651,7.1998,6.64733,-6.7665,7.31673,-6.01785,-9.37435,-2.66343,5.54453,5.37889,1.43083,9.40686,4.81669,-3.33997,-5.53546,-5.42629,-1.54375,9.23615,-1.67278,9.8715,4.8039,-4.94565,1.99335,-6.95994,-8.74966,1.32671,-9.56781,-0.668785,7.17136,0.587908,-2.84139,7.59458,-4.80322,0.54034,-8.44064,-5.53439,-6.0453,-7.41614,-1.62356,0.251779,2.34285,-1.51903,7.50053,-0.982096,4.54977,0.665716,5.03627,-0.614246,7.71284,-0.230807
-9.39125,2.37678,7.69463,0.770208,5.40998,-8.57726,-7.63307,-1.66205,5.8264,4.6799,6.24293,0.767913,5.146,-7.49235,-0.778809,-4.74738,-7.65585,-6.7665,0.248939,9.92612,-2.24428,-7.58095,2.31024,7.69936,-2.20554,5.34543,7.58258,4.80149,-2.77582,-9.41326,-2.56647,3.83808,6.98273,-0.586523,-6.256,-7.74267,2.53828,0.545002,-2.57976,-1.09751,6.82496,9.26943,5.89508,5.96868,7.1322,-1.41525,4.06563,-1.04212,8.32874,4.61574,7.59823,7.89073,1.58898,4.95776,8.28407,0.461618,-9.90062,8.0221,1.18362,-9.23875,5.05787,-2.87424,6.1797,-0.481296,1.35388
7.19736,-5.39147,4.75198,1.89273,3.91283,-7.23559,-3.28415,-6.59451,0.554893,-6.23909,-6.00044,2.22569,7.52904,7.68879,-7.87879,-4.31048,-1.05741,7.31673,9.92612,-0.38828,7.27239,5.08553,9.03811,8.99377,-4.49281,9.2528,-2.74183,-6.21118,7.53215,-2.46761,-8.72422,-6.87852,-1.25337,2.6477,-7.99347,1.75254,-0.220138,7.05685,-4.26277,7.37208,-5.71451,8.48677,3.55451,-0.756071,8.93894,-0.525423,3.04203,0.0145357,-8.97926,8.70297,4.90412,7.0245,3.79261,-6.80787,-5.57725,1.69493,9.51521,-7.65645,3.46207,-0.138667,-6.80779,-9.38404,6.77542,-2.52225,7.27171
-7.68401,-7.72486,-1.3387,6.80746,6.81488,-0.191697,-4.45958,9.41255,-5.21946,5.71239,2.61226,-6.27347,5.59979,-4.05149,-4.02327,-9.56658,-8.29602,-6.01785,-2.24428,7.27239,-1.47777,-2.2646,-0.75291,6.35776,-2.13963,-3.88107,4.40382,-4.43564,9.72177,-1.83525,0.633153,-5.65242,2.70451,9.99806,-7.43272,-2.74275,9.1825,0.631911,-6.95975,4.03238,6.68497,9.2889,7.53298,-9.93666,-2.30794,0.640862,-2.55637,-6.95711,-2.85163,3.52894,6.013,-5.84898,-4.29668,7.94349,-6.07827,6.88837,-5.66277,-9.03911,-8.09184,-9.50283,1.77387,-3.46302,-0.726046,2.36168,-7.22423
-2.65612,-5.8289,-0.460911,7.70476,-2.7222,8.18042,0.39286,-5.32315,3.07969,1.12571,9.47638,-3.08318,-9.7738,-9.00377,7.62791,-4.91529,3.10886,-9.37435,-7.58095,5.08553,-2.2646,0.954268,4.56496,-2.04301,0.838516,3.01595,-8.72158,-1.04167,-2.21151,-3.08175,2.29305,-0.0396225,-0.204728,-8.08084,-9.52456,6.46684,7.53914,8.76072,8.65521,-4.41189,-1.33602,-4.353,0.365818,2.25897,1.83615,7.74298,-6.24362,4.10933,-4.90174,9.38438,6.55006,-3.65907,-4.64791,-1.30546,-1.60023,1.88856,-2.22838,6.62373,1.7572,-7.20625,2.29304,6.43008,-3.37139,3.88873,-0.162066
9.04423,1.58194,-5.93767,9.10503,-7.57199,-1.1419,1.95789,4.74329,3.87986,-5.97823,5.59716,2.70652,-5.13603,-7.48779,-1.58146,-6.42816,8.14917,-2.66343,2.31024,9.03811,-0.75291,4.56496,-8.36679,0.264769,-9.54313,9.94611,6.17415,-7.76041,0.93857,2.77758,-9.98269,7.05457,9.1402,-5.8011,1.93662,-5.19476,-4.94197,-2.6002,7.09916,8.01614,5.76358,-3.59818,4.85404,-1.81256,7.70153,2.62317,-8.80905,2.45193,2.83491,-2.57449,-8.30735,8.06869,-5.18458,1.91733,5.66068,8.99022,6.28944,-4.19268,4.36327,-6.57686,-2.64178,-9.02972,-7.16535,-4.30603,4.11192
-6.22883,6.07856,2.77338,-8.20056,-6.56211,-9.23872,1.53892,-1.64575,-6.9905,5.22762,4.92971,-9.90121,1.56906,-7.88235,-4.99349,-0.256781,-8.87884,5.54453,7.69936,8.99377,6.35776,-2.04301,0.264769,-1.24284,3.30492,-4.00108,-5.3472,9.47347,-4.46302,5.42021,-1.83166,-8.46024,-6.31,-0.547389,-2.76808,-9.08014,-6.53564,8.06153,-9.86447,3.7952,-1.30895,9.6605,-7.69632,-3.72496,-2.44307,-5.55927,-1.00231,6.37719,2.02442,1.34902,-2.31717,-4.62332,3.05969,7.87766,6.20243,-5.57531,7.86988,-7.11205,8.54323,9.42971,-0.643334,9.26026,-3.49476,-0.341369,-9.19116
-8.93069,-4.18256,-6.32985,2.55974,7.95053,5.95369,-6.97637,6.78658,0.113596,-0.0831263,6.14369,8.84274,-7.64689,-3.22551,-1.49548,-7.31168,-8.92968,5.37889,-2.20554,-4.49281,-2.13963,0.838516,-9.54313,3.30492,-1.07207,4.54694,-1.50634,-2.32022,2.3051,-0.414812,-6.77473,9.48631,2.38386,-8.75682,-9.00558,0.938699,-6.10938,8.60779,-5.88062,-9.85935,-7.68258,7.72662,3.81288,-6.85333,7.67741,-2.39085,-3.53077,-2.15254,-0.883209,0.937557,3.07259,-4.00294,-0.823825,-0.25614,3.42557,2.12692,9.65497,-9.57014,-0.142479,-3.02295,7.99551,4.26667,7.60153,-6.51008,2.41896
4.11227,-3.96927,-3.65343,5.07595,-5.27653,3.55626,-7.85019,5.67028,-7.98835,0.137677,0.0495385,3.56878,1.06783,1.98454,6.45975,-8.09362,2.54639,1.43083,5.34543,9.2528,-3.88107,3.01595,9.94611,-4.00108,4.54694,-5.33541,-7.92093,-4.65054,2.49101,9.46858,1.17237,5.99903,-4.16849,0.433401,8.56567,4.2805,4.87602,9.25479,-9.3476,-2.99889,0.543978,-6.63921,-4.94122,9.77322,-6.69957,9.47953,-3.90543,-5.11419,0.383483,5.4835,-8.347,2.86258,-6.80065,7.76191,-3.02522,9.7323,4.49423,8.64779,-8.14144,-7.45349,6.43875,-8.35327,3.02294,-8.16474,0.903267
-2.99605,-5.31552,5.88813,-1.41893,-3.71922,9.29712,4.30295,-1.0924,4.60339,8.98961,4.28356,7.08925,-5.02432,5.43647,-5.12772,4.79419,-4.88667,9.40686,7.58258,-2.74183,4.40382,-8.72158,6.17415,-5.3472,-1.50634,-7.92093,3.60781,-1.92974,3.92941,-0.218814,6.10442,-8.71469,-0.299928,3.12983,-6.38123,-4.284,-1.33068,1.35978,-5.08379,-7.108,-7.55319,6.33078,3.71007,-4.08319,0.909995,-6.85182,6.82848,3.57458,-5.73219,7.69996,2.64638,9.29253,-8.32262,3.66591,2.32367,-3.16218,-5.55812,6.16513,-6.73176,1.12907,-6.72287,0.956171,6.19383,6.56154,1.67099
-3.99369,-9.63881,-7.36332,-7.03504,9.38523,-0.934691,4.43466,2.41346,-3.77659,2.0311,6.58975,-5.08616,9.70417,5.04769,-9.13611,-8.03417,-6.70909,4.81669,4.80149,-6.21118,-4.43564,-1.04167,-7.76041,9.47347,-2.32022,-4.65054,-1.92974,-0.667023,2.52815,-6.88056,6.50922,-9.6245,-4.10863,5.00429,8.53368,5.18643,-1.50827,-6.31119,-7.80976,-1.30038,-2.84767,9.83703,6.87441,7.72663,1.43705,6.70434,1.17133,-3.12723,2.55484,-6.81013,-4.55421,4.25033,3.40452,2.32469,-8.29077,-0.180742,-2.11507,-5.70427,3.97848,1.4865,6.61564,-5.89086,1.79363,3.58187,8.82218
5.45744,3.28009,-3.67847,-6.12968,2.45814,7.45866,-4.03807,-7.89606,7.95746,1.62539,-0.605197,-6.51446,7.91507,3.36473,1.87978,1.1765,6.95325,-3.33997,-2.77582,7.53215,9.72177,-2.21151,0.93857,-4.46302,2.3051,2.49101,3.92941,2.52815,6.88705,-8.87339,-8.01481,-2.25632,7.03914,9.11877,1.57173,-4.46039,8.18444,-8.07296,3.40274,-5.27993,-0.210586,5.69202,4.99502,-8.17742,-2.13236,2.67614,-3.48305,6.85929,9.46125,5.61788,-1.4684,5.46066,-9.58468,-1.42434,-8.76754,-5.53993,-8.2813,1.56413,-2.45163,5.61833,-2.0829,-7.43648,-6.62381,5.45676,2.66724
5.94167,7.58255,9.46204,4.6232,6.85729,4.17225,2.09014,-6.2308,-8.63161,-4.08183,3.99187,-3.19456,3.8796,7.71707,-8.25447,5.61193,-7.51439,-5.53546,-9.41326,-2.46761,-1.83525,-3.08175,2.77758,5.42021,-0.414812,9.46858,-0.218814,-6.88056,-8.87339,6.22551,-2.01914,2.55569,-0.316876,-6.27368,7.84995,3.94767,-5.23884,-0.805061,8.8916,2.67305,3.15241,6.89143,-2.74755,-1.25065,-3.3015,-1.58975,3.4781,1.45483,-9.74319,3.37393,-2.11663,-3.80257,7.17471,-8.47862,-3.42004,-7.91081,-0.434299,-3.07871,7.66013,-4.93381,6.92079,-3.30617,-5.67191,-3.99214,1.422
0.620961,-7.57116,6.31182,-8.01348,-6.59371,3.91712,7.744,9.50827,-6.71791,-2.25968,-2.51951,3.52631,2.04211,5.77113,-0.269184,1.66658,-3.43945,-5.42629,-2.56647,-8.72422,0.633153,2.29305,-9.98269,-1.83166,-6.77473,1.17237,6.10442,6.50922,-8.01481,-2.01914,1.10224,3.84935,-0.895142,-9.05663,-8.75938,1.5547,1.48022,-8.74502,8.27458,1.8022,8.18829,4.04082,6.71849,7.02441,6.43724,-1.93832,-9.77378,-6.36772,4.40695,-4.33902,-1.3906,-7.5353,-3.93042,2.00914,3.17896,2.59062,0.333744,5.50449,0.886229,-8.77172,-4.33315,-2.8809,6.74568,4.26957,-7.15086
8.01175,8.50278,-1.81961,0.280736,1.52811,9.77664,9.88971,9.39424,-2.65441,2.69948,4.04373,7.00381,-4.6988,8.01569,-1.82487,-8.38948,-2.37502,-1.54375,3.83808,-6.87852,-5.65242,-0.0396225,7.05457,-8.46024,9.48631,5.99903,-8.71469,-9.6245,-2.25632,2.55569,3.84935,9.71927,-3.05112,-5.77326,8.14098,-7.5889,-6.49927,0.471379,6.87788,6.11328,-3.67341,-7.66885,8.133,6.12787,-2.74244,9.6958,5.70805,-8.27392,-0.613166,9.29863,-8.92731,6.12803,-1.85421,-5.88951,-7.03732,-9.98861,-5.56649,0.663734,-9.16738,1.92337,1.69983,7.0385,-2.66821,0.618278,7.08529
-5.79848,8.59985,5.1539,-7.63594,-5.89923,-9.42228,6.01093,-6.26408,-6.68086,-1.9307,-0.542948,-3.99127,4.22394,4.87787,-3.06302,0.52739,-9.26624,9.23615,6.98273,-1.25337,2.70451,-0.204728,9.1402,-6.31,2.38386,-4.16849,-0.299928,-4.10863,7.03914,-0.316876,-0.895142,-3.05112,-9.79969,-7.84229,9.5999,9.10898,4.32958,-6.45546,-6.11074,6.0523,-8.39216,-8.28388,3.56955,3.49791,6.30551,9.0217,-8.90284,0.947409,3.99556,0.867091,-1.65655,8.58088,-4.83315,-7.76918,-6.65658,-4.41647,-4.87689,-0.370923,-5.34531,-8.90194,-8.74676,5.04329,2.11507,4.67727,-8.05571
-5.42011,4.75395,-4.65382,6.59005,-4.78953,-2.15534,4.54408,-3.95591,-3.60838,-9.82423,-4.88068,6.81535,-4.34321,0.348502,5.10177,1.81342,5.26184,-1.67278,-0.586523,2.6477,9.99806,-8.08084,-5.8011,-0.547389,-8.75682,0.433401,3.12983,5.00429,9.11877,-6.27368,-9.05663,-5.77326,-7.84229,7.88308,5.95833,-6.10403,-4.13435,-0.869445,1.56364,9.63123,-1.95239,5.12316,-9.13682,-3.77595,-0.491878,-1.52111,-2.50295,-9.1705,4.9391,-8.73094,-6.30869,2.29175,3.5556,-6.80375,-6.19457,4.30275,-2.44985,-6.80479,2.76557,6.7874,4.51452,5.45347,7.93118,9.60813,0.476004
-1.63519,1.14117,7.69337,5.209,-4.16167,-0.0729266,8.81087,8.90753,0.571061,9.36087,-9.4819,-7.41914,-1.75983,8.40923,3.45353,-9.33126,8.32314,9.8715,-6.256,-7.99347,-7.43272,-9.52456,1.93662,-2.76808,-9.00558,8.56567,-6.38123,8.53368,1.57173,7.84995,-8.75938,8.14098,9.5999,5.95833,-5.09252,4.9854,-6.94687,-3.12874,6.56784,4.3215,6.49281,-3.36347,3.98215,-2.85987,-5.52345,9.02468,2.39191,-9.42967,7.82171,-6.41774,-5.64794,0.938751,-9.31577,8.65297,2.76383,-3.43634,-8.82983,-6.081,-7.90988,4.99319,-4.74554,4.87603,5.34703,6.60982,6.24593
-7.49961,7.52528,5.0709,-3.92296,0.994132,-7.23018,-8.12428,7.28581,-4.73587,-9.69884,-9.06656,-6.04919,6.73542,6.31858,-8.24158,3.65822,-2.24333,4.8039,-7.74267,1.75254,-2.74275,6.46684,-5.19476,-9.08014,0.938699,4.2805,-4.284,5.18643,-4.46039,3.94767,1.5547,-7.5889,9.10898,-6.10403,4.9854,-3.36956,-8.68554,0.972024,-1.74584,9.76026,6.86895,-5.50823,0.106279,5.38409,-4.16342,-4.81696,8.70309,-5.46031,-4.05294,9.69084,8.39706,0.592381,6.16704,2.18592,8.95928,-3.2541,-5.82569,9.27382,-3.74513,-4.0529,-5.80646,7.37762,-9.46288,-6.08263,-9.82798
-9.20703,6.45989,7.70912,-8.68448,5.06542,4.03993,8.47689,3.01315,7.1606,-7.46453,8.58254,-2.87956,-8.47896,-8.71081,-1.00468,-5.51274,-9.93553,-4.94565,2.53828,-0.220138,9.1825,7.53914,-4.94197,-6.53564,-6.10938,4.87602,-1.33068,-1.50827,8.18444,-5.23884,1.48022,-6.49927,4.32958,-4.13435,-6.94687,-8.68554,8.43881,2.96235,5.32028,4.54207,-3.50288,-8.29556,9.91583,0.755383,1.77612,4.11509,8.55851,0.100149,8.74948,3.52971,4.75417,1.42897,7.77399,5.72395,-1.97383,1.1384,-6.88485,-7.36788,9.15185,-8.36075,6.81199,3.54799,-4.41804,0.554266,-9.70642
-4.0636,2.95169,-6.89589,-6.4404,-4.02903,-6.79834,-1.39831,-6.45745,9.03112,4.15408,-2.68923,-0.621001,7.89245,-6.45975,-6.6727,-6.62073,-5.66416,1.99335,0.545002,7.05685,0.631911,8.76072,-2.6002,8.06153,8.60779,9.25479,1.35978,-6.31119,-8.07296,-0.805061,-8.74502,0.471379,-6.45546,-0.869445,-3.12874,0.972024,2.96235,-9.18876,-5.42953,-0.69095,-7.44181,3.85801,-0.91163,6.9243,-4.14133,4.94443,7.73279,-9.09451,-3.98287,1.68203,9.45952,0.564267,9.76229,-6.38706,-6.70287,1.63405,-1.26389,-9.20355,-2.76584,8.01954,-0.871235,8.5475,-9.29344,-2.77738,-4.28453
-5.57092,-8.43236,6.96399,-7.20882,3.0244,-3.06481,4.30181,-5.2294,-4.59547,5.62102,6.05907,-2.99725,-4.43999,-4.12842,-6.47157,0.0519971,1.4393,-6.95994,-2.57976,-4.26277,-6.95975,8.65521,7.09916,-9.86447,-5.88062,-9.3476,-5.08379,-7.80976,3.40274,8.8916,8.27458,6.87788,-6.11074,1.56364,6.56784,-1.74584,5.32028,-5.42953,-6.58947,6.3517,-1.27366,-1.97948,-1.26193,-5.48692,0.273582,-5.53622,8.88357,-3.89369,-9.68535,0.206633,5.76805,9.65233,4.31783,4.91063,-5.78019,-7.19377,7.29696,9.63256,-0.0781991,-4.66902,8.60111,-0.713128,-5.217,-4.79225,1.56279
