3.79073,-4.54253,-0.202298,6.53477,5.95238,3.7981,-3.1136,-0.582942,-1.30897,5.23706,1.77825,-8.20625,0.872401,8.03655,-4.49008,6.06397,-7.70566,4.67308,8.97695,6.00998,5.22054,0.800587,9.09054,6.73832,7.10247,-8.1285,-8.31921,-2.38943,-9.15554,1.80156,-8.33043,-5.84768,-9.95761,8.77747,-7.44428,7.46606,-8.74956,0.456881,-9.79566,-0.487438,-2.34095,9.2532,3.44377,9.3658,7.15572,5.85485,-3.52337,7.68299,-0.0460119,5.96872,1.76275,4.94433,3.21728,-8.15555,0.203393,-2.38052,1.81705,2.71211,7.81834,-2.8461,-5.69444,9.97664,-6.46631,4.47869,-3.96528,4.26625,2.51729,7.98163,6.3279,-8.58833,6.32242,-9.31334,-7.14079,-3.92186,-8.24452,9.42012,-4.11098,0.543773,-3.90787
-3.23574,9.56192,9.20272,7.06806,7.72921,3.38574,2.76575,6.5939,1.81252,-7.60384,-8.20625,-1.14436,4.72772,5.00695,-0.845232,-2.29724,-2.01429,6.81868,2.79355,-2.52339,3.69815,-9.34356,8.96334,-9.19246,3.91853,9.1513,2.104,8.95069,-6.42105,-7.13205,-0.926917,9.44274,7.58207,5.23243,7.89348,-2.35909,2.90058,-7.50642,1.95291,-6.19156,-6.40257,8.21356,-7.45297,0.532407,-4.01554,7.368,5.48932,4.53672,7.06242,7.30773,5.11616,-0.528851,-7.05604,-9.00164,6.54187,6.09887,-4.91097,-6.19637,-0.730349,-0.166082,4.44669,-6.2147,5.86258,-9.87297,-7.43159,-0.861323,2.75876,5.29942,-1.59724,-7.38418,7.29119,-1.53407,5.48939,-8.63383,7.11288,-5.48385,2.56466,-1.01604,-8.15745
0.588185,6.43563,8.57118,0.26213,-2.68037,5.02427,9.17786,-2.49291,-6.95427,5.78912,0.872401,4.72772,8.88262,1.63227,5.47832,5.43423,-9.22143,-8.78416,-1.94946,7.90918,-1.58735,4.05006,0.994412,4.32634,-5.75638,-9.07549,-7.77999,6.1611,7.64671,8.69855,-4.1015,-0.293246,0.649969,-6.92384,-4.30811,2.77828,-7.45728,-8.1213,-4.58036,-2.7263,8.03427,2.74866,5.24592,-9.535,7.98216,9.63711,-9.98104,7.69747,4.83309,-9.94474,-4.2485,6.14775,8.58196,-2.21092,5.84321,-2.57812,-8.29374,-7.74106,0.834417,3.54295,4.05072,6.79284,-2.1102,5.80504,3.67113,3.91394,-7.69677,-5.96452,-8.29187,8.98218,8.26853,-8.74908,-4.32479,-3.78532,8.61745,8.8498,-7.31602,5.96081,-2.68784
3.45311,3.77053,-1.06636,-5.84649,4.78789,7.79565,-7.94793,0.870817,7.89607,1.12006,8.03655,5.00695,1.63227,-6.32752,-9.01705,-0.0137233,-0.775105,-9.79601,-8.26231,-8.30114,-7.78505,-4.66321,-8.81082,-0.88968,7.78532,1.0848,-6.85454,-6.74605,-9.20263,1.13418,5.86441,-2.1397,3.54313,-2.56493,3.16803,-6.42062,-2.67189,9.27867,9.83226,7.66161,-9.36619,5.66739,-0.784163,-8.8261,7.97852,8.21999,-5.13192,-2.87298,1.84844,2.01822,2.62277,-8.2665,-4.27138,-7.00438,2.59094,1.88281,-5.2917,2.11034,9.69449,7.44698,-2.75934,9.24742,-0.455044,4.78153,1.83953,-8.76846,-6.55531,-2.21748,-6.68918,1.56025,-2.25768,1.69743,6.12442,-6.66438,-9.76464,-4.68863,-6.93122,-6.21596,7.65845
1.99089,1.51812,-3.32736,-3.92932,4.98925,7.28922,0.272912,8.72661,6.90256,-9.47131,-4.49008,-0.845232,5.47832,-9.01705,5.48421,1.6997,1.01281,9.22085,-1.66184,9.05506,-8.84128,-7.68267,-8.54931,-3.30734,-2.46901,6.87124,3.5191,5.8913,9.10514,0.162506,0.592232,9.05845,3.3808,9.64722,-4.08893,2.7298,-6.90656,1.47265,-8.88613,9.61678,-4.36365,-1.56274,8.24907,3.79728,0.148388,-2.03637,-8.91904,1.71381,-1.434,8.52319,7.89277,5.1316,-1.50867,-3.87123,-7.3074,7.65637,-8.13715,4.56131,-5.78375,7.58383,-5.30212,9.37942,1.36717,4.92114,-9.16283,9.04832,7.72817,9.44634,-4.7636,-9.33569,-1.14023,-3.85778,5.54721,-0.653888,5.85739,-7.39567,9.36207,6.10369,8.14166
3.05483,9.82715,-6.61878,1.41455,8.14256,7.03912,-6.2083,3.96444,8.96233,5.26745,6.06397,-2.29724,5.43423,-0.0137233,1.6997,9.16357,-9.36331,-0.36287,-7.72493,2.18047,4.73825,5.36256,-9.29349,8.83427,-8.80948,3.59557,-3.10852,-7.19035,2.23883,6.00229,-3.71771,-3.75635,7.80828,-9.02246,-5.26355,1.7146,0.694115,8.49782,-1.84536,-2.76515,-8.37552,6.58772,-3.68769,6.26554,-4.0109,1.02044,5.66957,1.86954,4.32201,5.9349,0.117828,-3.91062,9.04182,9.88879,6.74465,-1.2063,-0.474159,-8.59733,-5.31675,-1.5162,5.86165,-7.00408,0.302297,-9.75311,6.21982,-3.7462,-6.00569,7.04292,-6.9081,7.63776,3.11587,-1.01492,4.94233,2.49457,-7.11043,-7.22171,-9.49326,2.61352,0.353266
-5.69366,8.95226,8.67924,-2.79715,-5.48056,-5.42479,5.11439,-6.82684,1.43121,2.15772,-7.70566,-2.01429,-9.22143,-0.775105,1.01281,-9.36331,-4.15237,3.18877,2.35087,7.76272,1.53029,1.6872,0.803877,3.90363,-9.71234,1.50871,-6.29909,6.22021,2.73707,7.10407,2.16795,6.58197,6.1292,-0.974685,-6.37198,7.51744,-6.38258,2.6799,-6.02095,-3.39409,6.75682,2.251,-1.5608,-5.07217,2.6832,-7.84675,5.65598,1.0222,-7.67821,2.53964,-2.48446,-2.47175,-0.776488,-3.96109,4.04774,-8.69967,-6.50827,0.415014,-9.97199,7.8111,-4.04386,-6.60085,5.9106,4.34683,-0.339549,7.86707,1.64002,6.25075,8.65992,6.89778,4.2742,-4.76347,8.12407,-6.36668,-9.28403,-2.51415,1.01996,-7.86516,9.38414
8.17027,4.19381,-0.485069,-1.92587,7.31295,9.32874,4.83805,7.75001,7.14708,-2.36776,4.67308,6.81868,-8.78416,-9.79601,9.22085,-0.36287,3.18877,2.30589,2.73099,4.40701,-7.58475,-1.0039,-0.518243,5.12204,-8.33463,0.908235,8.22158,-9.36995,-2.20821,0.166809,-2.28492,0.778398,0.7938,-0.479039,2.31944,-4.74241,-3.85528,-0.747303,7.62278,-3.02677,-5.67649,8.83089,6.15894,6.78282,5.11898,-9.85418,2.46764,0.0360345,8.31955,-9.18103,0.362149,8.79736,9.74301,-8.28852,-6.85196,-8.10951,6.29049,-0.136394,-4.37061,-1.35137,2.1759,4.49661,-0.026173,-2.30764,-7.66956,-8.97264,2.79932,-8.15173,-6.94411,-9.29513,-8.32577,-4.75975,6.64591,-8.53407,9.50706,3.85888,-8.14319,3.57647,8.98782
7.28171,6.8091,6.31841,-1.32693,4.40628,1.61931,5.1352,-5.47427,-0.0566997,-4.2653,8.97695,2.79355,-1.94946,-8.26231,-1.66184,-7.72493,2.35087,2.73099,8.72566,4.09584,6.88336,4.03244,-6.60346,-7.92707,-7.27073,-2.75902,6.66778,-3.9236,0.922024,-7.4824,-2.04739,-9.66909,1.89635,-9.82886,7.90918,2.47224,5.39256,3.35131,2.71875,3.66516,3.23864,-1.09117,4.76174,-7.66302,0.119505,4.68849,-0.240606,-4.90012,1.77811,3.94806,3.53045,-9.61623,6.10807,1.33681,1.75714,-0.145203,6.1325,1.74323,-3.51951,-4.82313,8.57888,-3.75526,2.60369,-2.9208,7.16043,-7.80492,-6.57853,-0.479977,6.23354,0.675356,0.906744,3.91406,-9.37021,4.87237,3.33784,-5.65757,5.59833,6.68753,8.55285
-6.28009,-6.66014,-4.32359,-3.35103,-3.07439,-3.42858,4.12328,0.830836,-1.33305,-9.44668,6.00998,-2.52339,7.90918,-8.30114,9.05506,2.18047,7.76272,4.40701,4.09584,5.66301,-0.072681,0.702818,0.482961,-2.28341,-9.86776,-5.87987,-4.90068,-4.93127,3.10237,0.577242,8.98271,-5.88344,-3.58571,5.73824,-6.903,9.42568,-7.01582,-2.84545,4.50736,2.71766,7.6133,0.691511,-5.12879,5.48649,5.70754,-2.27433,-4.03859,-6.18765,-7.65292,-1.50943,-9.71076,4.28361,0.606117,-0.815253,-2.08359,-2.27305,-6.10378,-0.830614,8.44836,1.82097,-4.7293,6.22971,9.74497,-3.06164,9.40994,6.90954,-3.53659,9.3729,9.43037,4.83819,-3.84121,6.85015,-9.91721,-7.16292,2.09011,0.161978,8.34807,9.28189,-4.69738
5.08325,-8.42964,-5.07977,7.58976,-8.52481,8.26829,9.08893,7.78325,1.2419,-6.69592,5.22054,3.69815,-1.58735,-7.78505,-8.84128,4.73825,1.53029,-7.58475,6.88336,-0.072681,4.78992,-3.15192,9.62392,1.74961,-5.44923,4.27505,8.0966,3.08,3.6656,-5.52894,3.42346,9.53747,-0.8187,-8.6482,5.9666,-6.89987,-8.34738,-1.16955,5.22222,-8.49901,-5.52699,-2.56163,-7.07855,6.88202,-0.717224,3.09399,1.32294,3.57611,9.05767,-4.24956,2.5812,-1.2106,-3.72583,-5.00601,-0.21822,8.41359,8.32693,4.41813,5.01719,-5.04654,-9.6728,-7.95848,-3.09839,8.13899,-2.36791,-8.70538,-0.417957,8.02801,-9.00899,2.60072,1.72849,-9.48858,-2.43881,-0.244366,-3.46863,3.48032,2.11306,-8.33897,7.36381
3.67162,-4.51062,2.44491,-9.42525,7.55415,-4.56885,2.23276,8.73474,6.2861,0.492506,0.800587,-9.34356,4.05006,-4.66321,-7.68267,5.36256,1.6872,-1.0039,4.03244,0.702818,-3.15192,-1.50321,-9.46759,-0.961802,-5.9941,8.05964,-9.7972,-7.73832,-6.23564,0.324114,-2.56408,5.16103,9.91988,5.62386,-7.25297,1.66439,-4.37563,2.46481,-0.49344,-6.33521,4.60815,2.7647,-8.94704,-3.34267,-6.82873,-7.24902,1.87283,5.86049,-5.99139,2.47264,-2.54189,0.986436,4.37627,-2.04739,-6.35467,4.69633,-7.62403,-7.7256,8.00093,0.960959,4.9432,-6.14518,0.134873,5.18228,-9.7183,-7.39747,-4.69676,6.43514,-7.82252,-0.543243,0.56054,-4.0003,8.94972,-4.85332,4.82891,-0.264679,-6.5321,-5.96487,-1.75437
1.09192,-6.75769,9.37065,-3.77428,7.964,0.892927,7.36338,7.48236,-1.72359,-2.74636,9.09054,8.96334,0.994412,-8.81082,-8.54931,-9.29349,0.803877,-0.518243,-6.60346,0.482961,9.62392,-9.46759,1.76693,-8.17229,-5.80114,-3.31245,-1.52611,7.35153,3.21891,0.900222,-0.54505,-2.94735,-2.48583,7.8332,-1.97975,-3.26773,4.15177,7.45181,-1.24266,7.13636,-7.18699,9.18752,-3.14047,-6.27823,-3.40127,6.0948,-3.70422,8.83583,5.35163,-4.99171,-0.938726,-2.23864,-2.68075,-0.780704,-2.13887,2.07697,7.80097,2.86806,-6.25473,2.31602,6.44472,-0.382463,-9.59018,-1.94121,-4.62907,6.2022,5.5215,-6.96316,-3.99496,7.27071,-5.08107,-2.50095,5.997,-6.14529,-4.81183,-9.17498,9.03695,-5.75081,3.317
1.03381,-6.12821,5.4147,-3.52626,5.57971,-1.43218,0.634149,-1.81607,-7.06568,1.88769,6.73832,-9.19246,4.32634,-0.88968,-3.30734,8.83427,3.90363,5.12204,-7.92707,-2.28341,1.74961,-0.961802,-8.17229,6.67207,6.21793,9.76624,-0.813215,2.9419,-3.7477,0.357813,4.26934,-3.25663,-3.23348,-9.67543,-5.64823,0.444169,3.5896,-8.58754,-3.83989,2.99217,-7.59396,-9.704,-4.54274,5.68491,-2.99679,3.37645,5.60369,-5.28828,-7.79985,-7.17786,9.48789,-3.63512,-3.40128,9.95732,-0.85362,5.06234,-4.49248,-8.68884,0.0987657,6.95172,-1.99758,-7.55308,-9.3453,-3.57328,-0.759959,0.0705251,-5.05688,2.9992,7.47333,-4.47219,-4.90243,9.17324,1.34831,-3.44239,3.48922,-0.736889,-4.24062,2.8658,6.87071
0.594973,0.230542,-7.90427,-2.64907,4.37075,1.98339,8.95162,9.79128,6.70325,-7.06479,7.10247,3.91853,-5.75638,7.78532,-2.46901,-8.80948,-9.71234,-8.33463,-7.27073,-9.86776,-5.44923,-5.9941,-5.80114,6.21793,2.52448,-8.53697,1.86561,7.69991,3.42613,-4.69568,-4.21465,3.8049,-9.07266,7.2103,-7.81424,-4.3076,6.02646,-6.57452,5.59677,-4.83971,4.41268,-2.65772,9.56004,-0.788915,-3.64253,-5.12706,9.05455,2.75302,-5.85093,-8.48938,3.49565,-1.09886,4.8565,3.61929,-1.25396,-0.983115,-5.63746,6.99912,0.523036,8.37669,-8.85825,-3.79033,1.11399,-2.12971,8.52538,-4.2538,5.09298,3.37512,-5.56654,7.6985,4.9243,3.06995,-6.52456,-1.1737,-8.94604,-7.55597,6.90051,1.13103,9.05148
-1.87704,4.68528,-6.69571,1.0346,-3.27074,-9.53135,-5.76112,-2.81033,-5.60775,9.85634,-8.1285,9.1513,-9.07549,1.0848,6.87124,3.59557,1.50871,0.908235,-2.75902,-5.87987,4.27505,8.05964,-3.31245,9.76624,-8.53697,-6.425,6.95112,-3.2059,6.25342,-2.92934,8.46489,-2.95219,5.89189,-7.17975,1.26644,8.71016,5.78699,0.733528,6.36504,-0.533887,-5.28211,-7.93364,4.85514,3.02311,4.01735,4.22008,1.02411,-5.71563,-6.49984,-0.055571,4.92024,-4.46619,-5.75794,7.59638,-3.75963,5.33026,0.782298,-3.51833,4.6427,1.92869,1.97043,-2.76839,-7.98882,6.08805,-9.14666,-1.56527,-5.62029,4.8193,-6.18292,-5.96089,2.14892,4.64549,-1.46542,-6.27053,7.54853,2.8027,9.75439,2.18525,-0.964465
-0.762921,4.45829,6.30876,8.65068,1.74025,-9.73079,9.83375,1.82064,6.30808,-3.56541,-8.31921,2.104,-7.77999,-6.85454,3.5191,-3.10852,-6.29909,8.22158,6.66778,-4.90068,8.0966,-9.7972,-1.52611,-0.813215,1.86561,6.95112,5.54364,-4.07227,6.9946,1.40745,-6.31501,-1.89912,-8.76973,-4.43127,9.87707,-6.07168,3.58966,2.49289,-3.77144,5.30044,5.32234,-3.36129,8.13173,9.72898,-2.78063,8.84836,0.662537,7.83717,-3.28051,-1.58207,-1.09852,9.58107,6.81555,8.85824,-3.04074,7.96155,3.22976,-8.81782,-5.40767,-7.50302,-5.28768,4.99061,8.16529,-4.42522,-5.38528,9.84949,-0.583455,8.50639,7.62669,0.181042,8.33499,-2.87563,-1.29938,-5.12334,-2.36888,4.62657,7.10937,-7.39999,-5.37567
-5.88563,-8.52684,5.37464,-0.0938115,5.92763,-2.69231,-4.44066,-3.50359,-8.47028,-3.26745,-2.38943,8.95069,6.1611,-6.74605,5.8913,-7.19035,6.22021,-9.36995,-3.9236,-4.93127,3.08,-7.73832,7.35153,2.9419,7.69991,-3.2059,-4.07227,8.38799,5.90671,-5.46256,3.92789,-1.02743,-9.98776,-7.49249,-5.25915,0.429739,-4.74364,-6.16048,-2.72678,2.57829,-7.70099,-5.35218,9.10935,7.73505,3.35329,3.75436,1.70863,-6.46885,-3.01425,7.87489,-2.23292,3.535,-3.25205,8.11487,-6.07208,-5.45981,-3.94419,6.80136,-5.08083,-5.63981,2.78447,8.39406,4.15961,-7.51996,-0.205583,-0.881711,4.38952,-5.931,6.50031,0.246296,6.60296,-8.22215,-0.609277,0.195455,7.07147,-0.455282,-9.58482,-3.09304,-4.68562
-4.87543,8.95964,7.26532,-1.16729,0.236836,6.3105,8.9318,-5.36788,4.23362,-9.33058,-9.15554,-6.42105,7.64671,-9.20263,9.10514,2.23883,2.73707,-2.20821,0.922024,3.10237,3.6656,-6.23564,3.21891,-3.7477,3.42613,6.25342,6.9946,5.90671,2.79431,2.77976,0.19248,-0.865078,1.27655,-4.40581,6.01389,-1.27549,-2.35721,-9.20152,7.96946,-5.84715,5.52993,-4.07103,2.2691,9.56023,4.89718,-7.27644,-5.59057,1.51688,3.59951,0.343764,2.75368,9.27996,-1.08135,-3.8649,5.3038,-6.64583,-5.89758,7.15585,1.33333,8.5378,7.13641,4.13725,-5.21734,9.58781,-7.47934,-8.16888,-9.73261,3.11556,-4.9709,-8.51542,5.35927,-4.23271,6.72215,-2.82437,-7.61961,2.95153,-3.2959,7.91106,-1.35039
1.29467,1.34065,2.63763,-2.65758,-9.24913,-0.303678,4.49191,5.06097,3.53431,-4.18862,1.80156,-7.13205,8.69855,1.13418,0.162506,6.00229,7.10407,0.166809,-7.4824,0.577242,-5.52894,0.324114,0.900222,0.357813,-4.69568,-2.92934,1.40745,-5.46256,2.77976,-0.17519,0.976598,-2.56722,6.60515,0.132592,3.57537,7.25668,9.63873,-7.18528,9.98551,-9.15926,-0.8664,7.87416,6.18878,-0.49013,9.18153,-5.82237,8.01754,8.70241,8.40569,-6.61483,0.792792,8.4745,8.13714,6.82177,0.300148,1.1801,6.80347,-3.76563,6.1184,-4.0756,-5.30342,-4.39708,9.53957,-7.92147,3.36455,5.84946,5.86826,-6.25493,-0.100643,-1.98267,7.00474,0.197202,7.37423,9.77588,2.39416,0.752137,-7.94683,9.6782,5.70176
0.0628371,-6.66954,-6.19844,-8.84383,-2.52223,-9.80703,5.66396,9.73689,9.72623,-7.62508,-8.33043,-0.926917,-4.1015,5.86441,0.592232,-3.71771,2.16795,-2.28492,-2.04739,8.98271,3.42346,-2.56408,-0.54505,4.26934,-4.21465,8.46489,-6.31501,3.92789,0.19248,0.976598,-6.16479,-5.46168,9.76324,1.69059,-1.20085,-5.81544,-1.61354,-4.82181,5.74396,-7.84858,0.147408,-3.5767,0.905062,-3.80794,3.92578,-3.13153,-3.95401,-9.98582,3.2094,-2.21163,4.56985,-7.15981,-7.83126,4.14036,-5.06615,5.25371,-9.11637,3.72286,2.18667,-9.1437,-1.79458,-3.33767,-8.45959,9.3865,5.13738,0.496765,-9.68172,0.524332,7.65082,-5.13751,-2.17331,-8.14657,2.20957,-5.47959,-0.765105,-8.79598,2.73834,4.49221,-0.571907
-8.13301,-3.30091,-7.44433,-1.40263,-0.0247518,3.89041,-5.10127,-3.56731,-1.26518,-8.87034,-5.84768,9.44274,-0.293246,-2.1397,9.05845,-3.75635,6.58197,0.778398,-9.66909,-5.88344,9.53747,5.16103,-2.94735,-3.25663,3.8049,-2.95219,-1.89912,-1.02743,-0.865078,-2.56722,-5.46168,-4.68286,-9.40553,4.07327,-8.05115,4.23,8.88255,0.892308,-8.3486,-3.84788,-0.666635,3.0206,-7.73641,5.90602,-1.44479,-2.4492,-2.4619,9.77395,4.5811,5.43681,5.75161,-2.24336,5.33261,-4.43143,-4.91406,-2.9617,-7.10569,-3.57451,0.990774,-8.10854,-5.84733,-8.4746,0.0398295,-1.01071,-5.91973,3.06495,-2.21088,5.88138,6.06874,-4.27105,9.41837,-7.38785,2.5656,2.52758,7.69953,-5.01973,-5.76875,-4.40421,-2.51159
