-3.63012,-6.81693,-4.19309,3.57145,1.43265,8.46701,2.30145,6.16042,-7.75653,5.40927,1.74823,-4.86286,6.84914,4.47913,-4.69004,-8.89662,-0.761551,-9.81113,4.24098,-6.81064,6.77145,4.9641,-1.92915,-7.20662,5.206,-6.0005,-6.53012,-5.56107,-7.54206,9.14094,2.05703,3.0083,-0.605196,1.71254,-3.66492,-3.96184,-3.22425,9.34692,4.71059,-8.40894,-2.43515,0.654682,-4.10394,-1.67179,6.20092,-2.80923,6.59981,6.45001,-1.11963,7.18812,-3.37815,3.28256,3.46077,7.37169,-8.35866,-4.37095,6.75679,8.90297,-9.38008,8.41731,-7.06795,9.34828,7.59822,3.655,2.24562,4.2532,6.28938,-0.563577,-1.69344,4.52383,5.83318,2.6673,1.38538,-1.54216,-6.24452,5.66638,8.08329,7.91876,7.98684,-1.64839,-5.02224,-3.15026,2.05106,-7.61532,5.99198,-6.86529,5.8081,9.22365,-5.97777,-3.02584,-2.51349
-7.12333,-9.43533,-8.15795,-7.26359,7.55751,6.90728,-5.58675,-0.984376,-6.7096,-4.45,-4.86286,-9.9379,-0.101059,-2.7638,-9.85306,9.40405,-8.17852,-7.64502,-0.33718,-6.30076,8.4014,9.93021,-3.06503,9.58985,-3.05662,9.90787,-0.484585,0.729105,3.47488,3.52289,-1.02013,-9.51956,9.36346,8.82571,-6.71889,2.67668,6.34641,-5.06998,6.18299,6.10108,1.21646,8.47907,-2.17677,3.86834,-6.49021,-8.3099,1.37407,-5.3969,5.64795,-7.2902,-6.16546,6.99428,-6.36459,0.401208,-2.21816,-5.22789,-3.19864,0.906591,1.447,-0.582704,-8.42252,-8.69912,8.02866,6.01304,1.89586,6.65952,-4.6698,2.83133,-1.23766,1.76049,2.4498,8.5298,-6.14317,6.61485,4.93513,2.8209,-4.37869,9.39666,7.84413,7.29408,1.60215,-0.319285,5.51736,-2.09445,2.15139,-0.0401679,9.92108,6.12585,0.0253409,-9.30351,1.05671
9.56159,-6.74666,-4.92231,-3.44595,-9.92603,-4.50986,6.19388,-2.8524,1.10552,5.53839,6.84914,-0.101059,-9.52292,4.32368,5.65986,-4.3244,6.64514,3.95543,5.5074,3.9007,4.54486,7.92441,-9.65426,-7.0215,1.98682,2.97954,5.12854,2.12892,9.83959,-1.91028,5.23037,-5.98869,-3.0378,-3.83014,-5.47781,2.98183,8.08302,-9.94694,1.13742,2.13511,9.41609,3.32964,-3.85998,-9.59795,-2.73359,-8.77104,2.3499,7.51532,-7.008,4.7913,4.93828,0.0515107,7.52677,8.72586,-4.62546,-1.70163,-0.970337,-1.74749,0.0787233,5.85912,-8.40662,1.17832,-1.65766,-7.49749,5.59664,2.87484,-8.1823,-5.33791,6.42072,6.9378,3.14199,-0.49812,-7.38277,2.0323,-2.4622,2.79842,-3.67932,-9.39879,-3.41091,-6.48647,0.73007,-4.67262,5.636,-2.04838,-1.91053,2.19872,-9.42425,-0.833058,-6.22923,-0.214373,4.76312
-2.42043,5.25349,-5.61449,-4.70643,-1.53847,-2.01544,7.88347,-0.887377,-8.44715,-1.9619,4.47913,-2.7638,4.32368,-5.22844,-3.54428,-2.42514,9.93452,6.04134,-6.52029,7.69024,0.143986,-5.42168,-1.29091,-8.36572,3.45632,6.96662,9.48641,7.26575,1.49113,4.07456,0.0896738,3.33032,-7.71571,1.67861,-8.92327,-8.63802,2.86657,4.75769,5.1882,-1.3976,2.44477,4.27323,-1.84882,-4.70706,-5.83317,-9.13541,-3.5952,4.21427,5.92739,0.635288,5.8986,6.29665,-1.09202,4.21072,6.56348,5.40094,8.74044,-4.32709,-0.366599,-5.20008,-0.996446,9.76929,6.34623,8.5818,-6.96729,1.52096,-5.14513,-3.02122,7.46409,5.28384,-7.61085,8.34368,-8.25118,4.4384,-9.97677,7.45777,-4.75248,-1.38793,-3.64355,-1.63277,-0.737122,0.160828,-8.10553,-9.34063,8.76284,8.7194,-9.56326,-9.36089,4.20519,-6.65301,-7.15117
-7.03735,-8.15868,4.94239,-4.91391,9.38044,-2.41976,7.41465,-0.552705,-1.02604,-0.913895,-4.69004,-9.85306,5.65986,-3.54428,7.32549,2.44435,9.13787,9.40416,-8.91886,-7.95104,1.69225,6.4041,9.79873,-0.740709,8.25897,3.01146,5.56653,-1.57485,-0.427912,-2.13734,-9.16177,-4.67299,5.14687,3.51537,6.21081,-4.67015,-1.69659,-5.04129,8.97995,-7.81091,5.24096,5.70356,-6.91405,6.37061,-5.85598,3.45046,-9.12461,-4.87875,-6.95381,2.43079,4.77853,-9.40511,3.85904,-4.75941,3.46166,6.4831,3.20201,2.14117,-3.00542,4.26892,-7.30819,6.80801,7.11549,-9.66694,1.67674,1.17911,-7.07239,-0.274385,9.71802,-6.27045,-8.99144,8.07438,-1.28376,1.57401,-5.95694,8.73056,-9.09234,6.61426,3.80219,-8.90243,8.11401,-7.60579,1.32148,4.1033,6.61493,-8.15293,8.84324,3.02801,5.91204,1.49006,0.529524
1.21329,-1.97429,1.74849,-8.30284,7.01751,-4.74257,9.45078,7.47193,-9.2307,5.2703,-8.89662,9.40405,-4.3244,-2.42514,2.44435,-2.10919,4.16713,-8.66112,-3.38952,-7.23672,-8.5293,4.39321,4.3348,-2.84682,-6.34947,-2.83194,-3.46807,4.20474,1.23159,0.0992105,-9.98951,0.907734,5.27426,3.15825,-9.97716,2.68965,-7.12125,7.26769,8.97463,7.06421,-6.21508,-5.50061,-5.2303,-6.01953,-6.50363,0.159431,-1.66668,8.83733,3.6266,-3.79711,4.27834,5.55037,9.62805,-7.04186,2.80759,-3.50539,2.12316,9.81296,-6.13428,2.56358,6.0309,-4.17524,-6.1346,3.12557,8.74695,5.22245,-7.33716,-4.2454,-7.12023,-9.133,-5.00645,-0.56563,8.58286,-1.53217,3.43787,-8.02057,9.95978,6.8381,3.36711,-7.76572,9.43936,-2.02024,8.13546,9.80714,3.51068,-5.41767,7.32462,-2.28199,-0.120861,-1.08776,-7.90792
4.64856,9.51472,3.94402,2.10259,-9.26012,-0.144834,4.12124,-2.25824,-1.28049,-7.82027,-0.761551,-8.17852,6.64514,9.93452,9.13787,4.16713,0.0587144,5.06165,-0.80938,2.35354,6.04324,-1.24981,8.96501,5.17013,0.380904,3.71498,-0.899165,-3.36326,-4.807,7.73878,7.40936,8.93286,-1.33317,4.31839,7.01671,7.62112,-5.76727,-9.29299,9.6197,9.94305,0.706093,-8.82523,-8.50585,-4.33951,-0.892316,-0.853558,2.43333,-1.19304,1.25451,-2.19953,1.73333,-1.50782,-3.53372,-6.84646,-0.361507,7.03628,-5.09352,-8.60133,-7.1541,6.56067,9.98133,-6.94972,1.53075,-6.91377,4.27968,-1.61865,8.49297,7.23711,-1.77105,3.8636,0.576713,-4.17836,4.78094,-8.20236,-0.133444,-6.00093,-3.05351,-1.68618,7.13541,9.36609,8.22336,3.58461,3.18502,6.13005,7.38466,6.17974,-8.13864,9.35206,5.3351,-2.10026,-2.80624
3.96926,-6.29903,8.91226,-7.83635,-9.03094,-7.22116,2.13509,2.32092,-4.54529,-0.385584,-9.81113,-7.64502,3.95543,6.04134,9.40416,-8.66112,5.06165,6.73978,0.899831,-2.52393,-0.434693,2.86968,5.15301,0.514602,-8.71366,7.13809,5.48717,-8.30415,9.32318,1.85109,9.45491,-7.37165,2.88327,-8.42079,8.14567,-2.5279,3.71471,5.86604,0.499224,5.68451,8.99102,9.37372,8.04745,-3.3703,-9.58857,-6.75,4.62591,9.66013,5.19012,7.9481,-6.43582,-3.54251,8.70314,1.36053,0.153799,-2.88361,-6.26815,-6.03112,-7.31069,-1.15249,1.86995,-0.199373,-5.88138,-9.91792,1.1824,6.51837,-5.6778,-4.14716,4.53902,5.44106,-3.2046,8.06821,9.8416,-0.327398,-3.70047,-4.53481,-5.00213,-1.73156,0.922648,-7.84169,2.22711,9.18687,0.588892,0.570924,-4.48956,7.42923,-4.7887,-4.3836,5.54081,-5.99839,-8.32181
7.60849,-6.19816,8.86475,2.27361,-0.256817,7.93365,0.0111436,6.64702,-8.7385,9.29986,4.24098,-0.33718,5.5074,-6.52029,-8.91886,-3.38952,-0.80938,0.899831,5.42367,8.80096,1.07915,5.56358,8.46629,-7.34605,-9.67638,-2.83733,9.27225,-3.6218,8.01409,-5.48576,-5.93315,-9.28645,5.9073,-6.18967,-3.41853,6.59538,2.04288,9.82613,3.72059,-6.81982,3.11217,6.71522,7.786,-2.23851,3.80555,2.38287,-9.44054,3.07398,4.31137,-6.64532,-5.77974,7.29108,0.862559,-3.93516,-1.75177,3.23763,-9.95104,-6.23647,6.07646,5.81283,-5.43188,5.93251,-4.17627,-4.42369,-6.5196,-6.82931,-9.88402,-4.89729,-4.99884,-5.23718,-8.73834,-4.45301,-9.34702,-4.68656,-3.23447,-9.69189,5.90334,-7.72523,-0.356391,6.14009,-7.20016,-1.48892,0.0176413,3.55137,8.22427,3.99966,-5.40177,-1.20835,6.12246,5.12993,-4.63676
2.75267,3.71227,9.45439,4.89686,8.32833,6.17073,0.80744,-1.59753,1.03186,-1.3669,-6.81064,-6.30076,3.9007,7.69024,-7.95104,-7.23672,2.35354,-2.52393,8.80096,4.1801,-2.30372,1.71376,-5.54305,-4.05201,-3.28304,2.33067,-2.34785,-3.06705,5.65347,-7.81708,3.60056,4.66194,-9.0742,4.77697,8.97475,-7.6034,-2.55438,-3.35158,-6.552,9.36588,-7.07941,-3.56257,-2.18042,7.18664,0.556238,3.28713,-0.475725,-8.89722,9.10615,9.39401,-0.923613,-9.9162,-2.2834,-9.63472,-7.3616,5.57301,-5.1029,5.83348,0.79857,1.2996,-5.79141,-8.88335,3.3138,-9.95507,-3.18433,-6.2895,-1.84419,6.22446,7.23628,-1.46357,7.49124,6.08533,6.67162,-6.26961,-5.30052,-0.9703,-4.12193,-9.73738,5.21446,-8.69627,-9.97995,-9.33187,-6.87048,9.14959,2.07337,2.1797,-6.87728,-8.10115,-9.12719,-3.12065,-4.00451
8.16588,-3.40931,-8.8189,2.25145,-7.46918,-7.91594,-8.57046,8.57898,1.46986,-4.14911,6.77145,8.4014,4.54486,0.143986,1.69225,-8.5293,6.04324,-0.434693,1.07915,-2.30372,7.96799,-2.68499,0.390556,-1.97054,6.64585,-5.1634,0.0905633,-3.23133,-4.74559,4.20247,-6.73329,-6.33827,1.81173,7.87194,0.719223,0.474538,-3.55037,-0.920951,3.09331,5.42609,1.85975,-3.95411,-9.58652,5.24605,-8.70773,-1.6565,7.63148,-3.28901,-1.61694,4.82258,5.80007,-7.61516,7.79321,6.59245,-2.20194,-8.866,-4.31564,8.8791,6.66231,-8.30767,4.07085,0.106707,6.90793,2.05076,1.18844,-9.50513,-3.48533,-7.43013,-0.763012,6.26007,-6.09533,-4.48954,9.92809,5.23309,0.495692,-5.71881,5.18186,7.5911,6.59061,7.16831,5.79353,-8.63345,-6.44484,1.41135,-6.32095,-9.5106,6.04744,-6.34267,8.65737,1.44816,1.97973
-5.17024,-2.76657,-9.23474,-3.63318,8.66362,7.61202,-6.87752,2.5439,5.67901,6.23453,4.9641,9.93021,7.92441,-5.42168,6.4041,4.39321,-1.24981,2.86968,5.56358,1.71376,-2.68499,-8.6436,-4.62612,-7.78776,-0.785211,2.31183,-5.60841,-5.81667,-9.26365,-7.86656,-9.64035,-4.60528,-1.74787,9.34693,4.97899,4.32484,6.79682,-7.65414,-7.60772,-5.34115,4.76669,2.4135,-1.9463,1.00933,-5.74296,-9.48891,6.60041,-3.99335,-1.16161,-8.94637,0.721159,4.60926,9.28801,1.9181,-4.25122,-4.38692,-0.574695,-6.33081,-4.76945,-2.96196,-0.86574,1.76026,-6.35762,-3.50492,7.49427,-1.67429,8.18246,-2.48456,-9.6079,2.82617,-5.32636,-2.06311,-1.32277,-0.221439,1.9846,1.94679,8.51439,1.48321,9.75618,-6.43438,-2.5743,-1.29844,1.04871,8.38831,5.39327,2.50213,-8.31611,-5.50464,5.43101,4.99265,4.45118
-7.02813,3.25999,-8.73023,6.37259,-0.32565,-9.92676,1.52964,4.90002,-2.46462,-9.40868,-1.92915,-3.06503,-9.65426,-1.29091,9.79873,4.3348,8.96501,5.15301,8.46629,-5.54305,0.390556,-4.62612,-9.0399,-5.75886,-3.20461,-1.93085,2.81177,-8.34658,7.78547,-0.307293,-7.96035,-7.12567,-0.581155,7.45722,7.06898,-3.60983,-0.432023,-4.72989,-9.59705,-9.15459,5.35801,3.28206,0.737803,-3.09707,2.23235,-5.63749,6.44275,-4.13113,-0.707241,-2.99962,-0.460657,8.69501,0.636843,8.06264,-8.43598,3.66853,7.20958,4.46068,2.30156,-5.39106,3.96297,0.553014,-1.71189,6.93658,-9.78235,2.20752,-3.60663,-0.713153,8.48621,-0.606071,-1.69548,6.90471,-5.13723,-8.12129,0.155418,4.66592,2.49315,-5.42654,-5.25225,8.00151,-3.75075,8.39465,-2.61031,8.35362,7.40282,-0.968414,-6.39506,6.26993,9.88073,4.4803,8.43379
4.86971,-0.312605,8.57287,-7.81576,1.07878,8.96839,-6.83617,-6.3673,-4.81847,3.89573,-7.20662,9.58985,-7.0215,-8.36572,-0.740709,-2.84682,5.17013,0.514602,-7.34605,-4.05201,-1.97054,-7.78776,-5.75886,4.90812,1.22258,-4.07942,-3.23272,-9.87919,6.34533,0.436557,-2.81129,6.53362,1.9169,4.2072,9.49179,7.43005,-4.41553,4.74005,4.76064,-5.47337,-5.79233,2.95325,-7.74792,-0.200884,-6.74907,2.74323,2.62537,7.81942,-1.44865,2.25804,9.45343,5.1381,4.52418,-1.70626,2.95093,-5.83811,1.59387,0.849637,-7.49882,6.83342,6.74923,7.71512,1.34492,2.01706,2.67868,2.11182,-1.85156,6.51254,-3.1253,-7.3126,2.10238,7.15884,5.28945,6.7664,9.39802,7.48941,4.61301,-6.03141,5.84469,1.41744,-7.13198,-2.03312,-3.54972,5.24761,3.82506,-7.41524,9.85471,5.27963,6.16303,-6.05892,3.9145
2.94105,6.98996,9.23723,-7.64117,3.62599,-9.72649,9.04701,9.67594,5.93445,3.3328,5.206,-3.05662,1.98682,3.45632,8.25897,-6.34947,0.380904,-8.71366,-9.67638,-3.28304,6.64585,-0.785211,-3.20461,1.22258,1.52896,-6.83286,3.14197,8.3471,-8.59507,1.19497,-6.63734,9.12423,4.66345,1.43152,8.58119,-9.33217,6.32216,3.31486,-7.34595,-3.16828,6.98087,1.34519,8.37259,6.97439,-8.22322,-6.31088,5.00762,-9.31071,-8.84714,3.36557,8.66646,5.20467,7.81529,-2.79073,4.71831,-8.47262,-7.15213,4.9903,-2.60137,0.678102,4.88987,3.46335,-2.32168,-1.13751,0.0318774,-8.30015,-2.58871,4.44019,6.43399,8.59334,5.31195,-0.0643405,-9.45392,0.919103,-3.48317,5.11799,-7.69133,3.67425,-9.15787,5.18379,8.26202,8.43298,4.63832,-3.91932,5.88252,0.0840106,2.15603,-6.66715,1.53819,9.2288,-7.83246
-5.95274,-9.25465,-9.17204,-0.772877,-3.71582,6.89621,0.264584,7.70425,-4.55123,4.73574,-6.0005,9.90787,2.97954,6.96662,3.01146,-2.83194,3.71498,7.13809,-2.83733,2.33067,-5.1634,2.31183,-1.93085,-4.07942,-6.83286,1.7842,-0.566244,9.5655,-9.89907,-3.45705,-8.16893,5.25805,4.77103,2.33109,5.8624,3.64519,-8.09446,-6.38824,7.99908,5.35076,-8.95214,-0.314738,5.99762,-8.27654,6.75148,-3.72696,1.82694,2.29498,-6.90452,6.24327,6.35261,0.161963,-6.879,-6.30375,4.84403,-8.94969,-1.31486,2.10178,-5.78691,4.29227,-6.66111,2.7923,-1.87308,-0.0361913,-0.248344,1.56915,3.73129,-2.4303,-3.93277,6.70354,-5.6231,-6.17451,0.859203,1.94341,1.10237,2.65186,-8.38761,-6.1075,1.49105,-3.41878,3.21652,-3.87902,8.81301,-3.22065,-4.1218,-7.10583,-1.7767,8.05997,4.61322,-4.07855,9.43324
9.53897,3.40742,-9.61516,-6.06621,-5.91595,5.69346,-9.04256,2.51493,-9.24587,-5.79088,-6.53012,-0.484585,5.12854,9.48641,5.56653,-3.46807,-0.899165,5.48717,9.27225,-2.34785,0.0905633,-5.60841,2.81177,-3.23272,3.14197,-0.566244,-8.05627,5.8637,0.378494,-9.86144,-0.675879,-8.53914,-0.385045,-4.06939,-3.53209,-0.604366,9.30563,0.621302,3.62853,3.80477,-3.93918,3.98528,-3.3312,-9.2371,3.52441,-6.65819,8.58523,7.81514,3.99341,-1.77443,-6.69104,-5.13523,4.11117,-8.8937,-7.98308,3.88555,-3.75195,0.722716,-3.35522,-0.355233,4.8442,-3.67933,5.07468,1.05736,-9.75088,0.562179,-5.08786,9.3131,2.01377,-3.86649,6.30795,-8.94866,-0.505706,3.89494,-8.95735,-5.10188,8.91272,-2.63884,-3.30902,-7.33136,9.81273,-0.135376,-3.74211,0.930862,-5.31536,9.29783,8.50613,1.21607,-8.14889,-2.23625,4.42953
