-5.35133,8.86776,5.47774,-6.47074,3.12297,5.87912,2.96858,-3.70119,-1.53013,-5.72964,7.60758,-1.16145,9.10475,-3.29609,2.54868,7.61245,-6.38098,8.30898,-8.73849,-6.72506,-0.640111,3.67952,-4.81639,-3.50796,1.36989,4.04008,4.94353,5.01511,-3.37369,1.18683,-9.88507,-0.0448965,-9.38332,4.27338,8.52099,4.64305,-0.124862,-2.40315,-4.49792,9.75173,-6.40733,-2.99339,-9.9856,5.81416,-0.191604,0.725605,-7.81087
6.99692,-6.5042,7.29389,7.54682,-1.34947,-3.65633,-9.75017,5.58765,-2.19662,-1.74819,6.83262,-6.6312,9.0451,0.730373,5.25517,-6.68338,-9.63179,-7.99384,7.51874,-9.19681,-5.97195,6.96025,-3.50796,-2.15262,-6.22881,8.96487,2.42404,-9.20121,5.45024,4.78497,-2.89347,4.46248,-0.870565,-7.64131,0.0980936,2.52853,-2.28622,2.33257,-4.73743,0.84017,-5.9656,3.16617,4.10502,-6.99583,-1.40102,3.94287,9.83975
5.90665,0.830267,1.5845,6.16322,5.75852,2.12605,-6.5312,8.84201,-5.54846,-0.984029,-8.71891,-3.59328,2.02675,6.12651,0.607037,2.6631,-7.63679,-1.5411,2.41418,-3.92938,6.03993,-6.09944,1.36989,-6.22881,-0.793126,1.04167,9.5874,-2.15737,-8.2726,-1.40307,-2.07117,-9.47297,-7.91605,9.72934,1.31884,-6.29308,-3.66002,6.70145,6.32785,-5.40377,-1.35756,4.11974,1.38672,5.16722,-7.08252,3.62186,-8.00442
-5.4765,-2.81827,0.0811843,8.78023,9.92541,-2.78137,8.5998,-2.33559,-6.78943,1.72608,-9.16865,-3.10318,4.28257,5.91885,6.50207,-1.68596,-2.55132,-3.0137,-3.74542,-6.6195,2.45558,-2.27583,4.04008,8.96487,1.04167,-1.05831,-3.94435,-6.84693,5.08036,-9.30132,-1.09902,3.45647,5.03064,1.27986,5.20125,-5.68964,9.65995,-2.19976,4.42305,-1.40802,-5.64217,-5.02728,4.1628,-6.2813,-4.93556,5.05672,9.73236
2.04585,5.36654,3.48195,5.45784,3.64185,-5.71825,-5.38695,5.40798,7.3857,8.73206,-1.73327,8.31605,1.07004,-1.09868,-3.6902,-0.550114,9.94768,-7.69899,-9.66694,2.22052,4.09751,-1.49048,4.94353,2.42404,9.5874,-3.94435,-4.00945,9.62716,-3.34861,-7.15725,5.55025,-2.75894,-4.45287,-1.10882,-7.53857,-1.1476,-2.47266,0.168647,-5.30712,5.51352,1.35348,8.9522,-3.61931,6.73893,-5.03634,4.23783,-2.20641
5.54035,-9.29227,9.13825,-9.26469,-9.66391,-5.66514,-1.06842,-7.37816,3.8945,8.89029,-8.0574,1.8139,2.03185,-2.68734,-9.22082,-5.25923,4.27037,-2.36485,2.94501,-8.27741,1.47719,-5.7335,5.01511,-9.20121,-2.15737,-6.84693,9.62716,2.00321,5.17289,2.0811,2.22676,-7.78404,-3.06267,-3.56181,-0.578832,-9.63871,-0.937088,-1.33555,6.24669,-5.9325,1.48223,0.510055,2.40936,4.07631,0.183148,5.21251,5.66656
-8.97903,4.23509,2.19562,-4.57922,5.16067,-8.8452,1.93606,6.46486,-4.94333,-2.10566,5.30402,-7.12558,-4.63231,9.26569,-1.48178,0.776946,-4.99892,-2.52102,7.99247,2.00199,-0.0266601,7.08018,-3.37369,5.45024,-8.2726,5.08036,-3.34861,5.17289,-1.98442,-8.95401,0.782906,-0.230399,3.8962,-4.41623,-1.47204,5.07173,-8.21194,2.24553,-8.77031,6.29983,-8.12469,-0.48034,-9.67108,-4.1746,2.37246,6.5392,7.11383
-0.398607,3.39388,-7.99824,-7.90867,6.06441,0.888859,-7.92658,4.14034,-0.183195,-7.85741,-0.0257186,-7.37266,-2.27651,0.757684,0.240939,5.02891,4.71191,6.87523,5.67728,3.60757,3.69948,-9.07495,1.18683,4.78497,-1.40307,-9.30132,-7.15725,2.0811,-8.95401,-1.25505,3.11061,-4.55497,-4.80744,-8.90742,6.46378,-0.198196,7.32534,2.92641,7.98308,-3.12559,-1.04765,6.85668,3.356,-5.25058,-3.12153,-0.592509,-0.362527
0.880677,2.14051,-9.94252,5.29312,8.43478,2.06512,-5.54399,-2.69185,-4.48197,6.62837,-3.67557,0.381075,0.558365,3.97863,5.94389,3.21137,-4.01796,-2.30475,-3.84682,-0.677568,-8.51341,0.522032,-9.88507,-2.89347,-2.07117,-1.09902,5.55025,2.22676,0.782906,3.11061,2.79884,3.74948,6.9478,5.56106,2.5886,-3.80263,3.71508,9.82169,-8.88079,7.57222,4.32976,5.3804,-6.64958,1.7001,8.3813,-4.25122,-1.88982
-9.02285,-9.05967,-6.55785,5.98086,6.327,6.28333,-2.15533,-9.7004,7.9575,6.36884,9.86836,9.35806,-1.72339,0.912422,9.52827,4.04897,5.49697,-9.03461,4.79449,-2.51189,-9.42847,-7.26365,-0.0448965,4.46248,-9.47297,3.45647,-2.75894,-7.78404,-0.230399,-4.55497,3.74948,1.80824,1.91456,-1.22272,1.02434,9.11919,1.41507,-0.0735577,-8.30224,9.94808,3.04972,1.3624,5.82189,-6.47406,5.05115,-8.93684,0.450814
-6.6605,-3.54626,-5.16315,4.14105,3.23446,9.89771,-3.36276,-2.90596,-0.876636,0.299979,7.71014,0.0530892,4.38214,4.97189,-9.02216,6.7682,-9.98888,1.85481,-1.46003,9.16012,1.73633,-3.02757,-9.38332,-0.870565,-7.91605,5.03064,-4.45287,-3.06267,3.8962,-4.80744,6.9478,1.91456,8.64583,7.5047,-3.68916,8.51681,6.88762,-6.07118,-2.25251,9.08269,-1.8307,6.36323,8.93116,-1.18872,4.57294,-5.00459,-2.87571
6.17756,-1.99125,8.42047,6.0166,-5.07042,-5.0611,0.0499298,-1.24544,-9.897,1.74242,-8.42482,4.10184,-6.35084,9.25433,5.3543,-9.77324,6.7619,7.77984,6.61753,-9.39262,9.17922,-7.15824,4.27338,-7.64131,9.72934,1.27986,-1.10882,-3.56181,-4.41623,-8.90742,5.56106,-1.22272,7.5047,-4.86947,7.22735,9.40549,-0.50711,-9.96699,-3.53384,-4.92801,4.99328,9.50662,1.99778,1.97295,-8.28204,-5.92679,8.98531
7.28191,4.94525,9.83063,-0.780258,5.32686,-3.07188,5.82904,6.88571,2.47004,-7.36003,2.60302,2.8542,3.15714,7.18398,-8.12582,3.82936,1.19676,-4.85668,3.34709,-3.64056,-7.84262,-1.60458,8.52099,0.0980936,1.31884,5.20125,-7.53857,-0.578832,-1.47204,6.46378,2.5886,1.02434,-3.68916,7.22735,2.53763,9.04139,4.84125,3.02898,6.76101,-2.19649,6.13238,-5.90476,-9.31085,4.80672,8.33396,-6.60614,-8.01672
-4.04538,7.59473,4.86846,-2.49965,-1.22736,0.159907,1.27573,-4.58838,7.49997,7.87597,4.95862,-3.64413,-7.36407,9.6532,-0.220081,-7.85399,-7.86224,-8.61668,3.69394,-5.04694,0.912593,4.58584,4.64305,2.52853,-6.29308,-5.68964,-1.1476,-9.63871,5.07173,-0.198196,-3.80263,9.11919,8.51681,9.40549,9.04139,8.16826,3.12231,5.42643,3.66559,-2.97204,2.51766,2.63951,-2.70799,-3.15793,7.6305,2.6908,-1.49823
-1.61756,-9.82686,6.9048,2.50611,-9.39032,2.08669,-3.44868,-3.76797,4.58883,8.91846,-2.1167,1.39919,-1.95078,6.23676,-8.21737,-7.88246,0.159349,4.57288,-3.30151,3.93001,-3.7967,6.30337,-0.124862,-2.28622,-3.66002,9.65995,-2.47266,-0.937088,-8.21194,7.32534,3.71508,1.41507,6.88762,-0.50711,4.84125,3.12231,-9.68704,9.02731,-4.3578,-9.32789,-8.58158,-9.90823,-1.78653,-4.38672,-8.26719,0.376814,-7.50732
-9.60691,7.41061,0.664325,9.30738,-7.98051,-7.98114,-7.54877,-4.40077,-5.83716,1.45656,-9.35055,-9.76627,6.06912,-7.11169,9.07387,-3.8886,5.27347,0.577533,4.16053,-3.278,-0.157715,7.41907,-2.40315,2.33257,6.70145,-2.19976,0.168647,-1.33555,2.24553,2.92641,9.82169,-0.0735577,-6.07118,-9.96699,3.02898,5.42643,9.02731,2.96385,2.57776,-1.64723,4.30033,-2.84919,7.21641,-8.65252,9.5957,4.42148,9.92485
4.05165,-1.87977,4.942,9.49774,-5.17148,-3.96899,-9.24682,-9.35311,0.197975,8.54261,0.122498,9.25456,-5.95317,-4.47039,-6.36773,2.043,9.27825,2.12702,-3.01983,-4.20059,-0.545369,-7.85371,-4.49792,-4.73743,6.32785,4.42305,-5.30712,6.24669,-8.77031,7.98308,-8.88079,-8.30224,-2.25251,-3.53384,6.76101,3.66559,-4.3578,2.57776,6.00988,-6.83175,6.12086,0.749607,-9.56425,-1.4338,-5.41268,3.61664,-7.62463
-7.54108,9.82809,-9.8521,-4.59063,4.70867,-7.13829,3.42684,-9.64585,-3.57827,0.210917,-9.04434,1.1617,3.55656,1.86553,5.29104,5.04601,3.39918,7.95776,5.81034,-0.397605,5.04879,-2.96773,9.75173,0.84017,-5.40377,-1.40802,5.51352,-5.9325,6.29983,-3.12559,7.57222,9.94808,9.08269,-4.92801,-2.19649,-2.97204,-9.32789,-1.64723,-6.83175,1.39983,2.18845,-7.51139,3.45605,8.96518,5.9351,2.78582,-8.58423
-8.25722,1.9682,8.2215,0.960623,1.51125,-1.16191,5.92235,9.0831,0.851011,-6.35805,-4.2827,-5.23697,8.59978,4.90826,0.893782,0.850189,-0.553803,-7.76399,-9.76117,-8.84887,-0.378272,-3.98203,-6.40733,-5.9656,-1.35756,-5.64217,1.35348,1.48223,-8.12469,-1.04765,4.32976,3.04972,-1.8307,4.99328,6.13238,2.51766,-8.58158,4.30033,6.12086,2.18845,-2.33826,5.87024,8.61911,-1.48676,-4.83107,-6.01878,-1.44917
5.66745,9.78476,4.11959,-8.51485,-3.3932,-6.87742,8.58468,6.2775,-9.86287,5.49069,-2.69686,4.31256,2.9118,-8.41697,-8.53367,6.60949,7.17434,-1.55237,3.87127,2.4182,-4.88392,4.55574,-2.99339,3.16617,4.11974,-5.02728,8.9522,0.510055,-0.48034,6.85668,5.3804,1.3624,6.36323,9.50662,-5.90476,2.63951,-9.90823,-2.84919,0.749607,-7.51139,5.87024,-5.97807,5.46716,-5.68926,6.61253,-7.96489,5.61379
3.19488,-1.96834,-7.30983,-0.635033,-8.32857,2.07605,0.733689,-2.99165,-9.12988,4.53309,5.93494,4.7323,-4.74377,0.645854,9.219,-2.76171,-1.40898,-7.30387,0.0484854,-2.20733,2.70926,4.13339,-9.9856,4.10502,1.38672,4.1628,-3.61931,2.40936,-9.67108,3.356,-6.64958,5.82189,8.93116,1.99778,-9.31085,-2.70799,-1.78653,7.21641,-9.56425,3.45605,8.61911,5.46716,-6.32538,-7.64764,-9.41862,-6.40593,5.46068
-7.47816,-9.99958,3.52617,-6.71532,4.56242,-4.65603,6.0223,-1.32882,-3.1333,8.56518,-4.53382,5.488,-6.8071,-8.45945,-5.89998,-0.799394,4.08086,-9.6907,-8.25869,-4.64101,-0.583068,1.77533,5.81416,-6.99583,5.16722,-6.2813,6.73893,4.07631,-4.1746,-5.25058,1.7001,-6.47406,-1.18872,1.97295,4.80672,-3.15793,-4.38672,-8.65252,-1.4338,8.96518,-1.48676,-5.68926,-7.64764,-2.37566,9.19501,6.28103,-4.96315
-4.59248,-6.4229,-7.84787,-4.81284,0.444531,-5.15585,8.69474,8.28292,-8.69894,7.64153,4.05809,-8.24182,3.60767,-9.14089,8.89987,-4.19888,1.07131,5.54057,0.541245,-5.87639,-0.679439,-7.63622,-0.191604,-1.40102,-7.08252,-4.93556,-5.03634,0.183148,2.37246,-3.12153,8.3813,5.05115,4.57294,-8.28204,8.33396,7.6305,-8.26719,9.5957,-5.41268,5.9351,-4.83107,6.61253,-9.41862,9.19501,5.51629,-0.856534,-2.49024
-3.13498,-2.67411,-0.210441,-5.79726,7.86979,1.53597,3.47174,-1.36477,5.58939,8.8397,5.46395,-6.62767,3.96114,-6.87779,1.66814,0.829836,9.79353,8.39924,-3.29972,7.32951,-4.28527,0.418725,0.725605,3.94287,3.62186,5.05672,4.23783,5.21251,6.5392,-0.592509,-4.25122,-8.93684,-5.00459,-5.92679,-6.60614,2.6908,0.376814,4.42148,3.61664,2.78582,-6.01878,-7.96489,-6.40593,6.28103,-0.856534,-3.98607,2.05087
-5.42838,2.97817,5.66709,-1.20419,5.2797,-4.92001,8.00382,-4.13621,9.35553,3.5429,6.14089,-3.65853,6.1543,2.25749,8.3588,-7.95275,2.57966,-5.43642,5.62259,-1.95401,1.33426,-5.82231,-7.81087,9.83975,-8.00442,9.73236,-2.20641,5.66656,7.11383,-0.362527,-1.88982,0.450814,-2.87571,8.98531,-8.01672,-1.49823,-7.50732,9.92485,-7.62463,-8.58423,-1.44917,5.61379,5.46068,-4.96315,-2.49024,2.05087,-5.68061
