2.1756,-8.94346,3.29854,-2.16121,-6.85358,-6.86083,2.05274,4.86344,1.7453,-7.67856,-9.78463,-1.26419,-7.56636,1.09618,-1.92921,-9.68305,-2.54521,-1.88101,-3.66753,6.89392,-4.72557,4.32976,8.315,8.85644,6.03084,1.11789,-7.99918,-4.70066,-4.02675,9.10335,9.09791,-4.49727,-7.87049,-4.49746,5.57155,8.27851,5.99199,6.87578,-5.1092,-6.56077,-3.52873,8.49089,-4.36126,5.31738,-0.57538,9.67541,-2.51735,7.37324,5.30613,-5.50554,6.36145,-1.50615,-7.11484,-4.93011,-6.17768,2.25383,6.45828,-1.31229,6.1257,6.8807,6.00673,7.11479,-0.767619,-0.790356,-6.97348,9.13772,8.72946,8.11267,-6.16328,-8.09916,4.60088,5.85137,-4.46347,-1.90948,-9.70435,1.33555,-6.12238,4.24193,-9.11865,6.24776,-5.50092,1.72645,-0.928,-1.89914,3.3945,-8.02596,-6.37668,-3.98573,-6.46059,-2.86563,-2.76647,4.61585,7.13555,-1.63163,7.32241,4.80056,-5.84093
7.20259,-4.44556,9.76787,5.39879,1.38375,-7.93853,-7.47336,-7.07778,8.53262,7.63351,-1.26419,-5.08522,-8.56314,0.751212,4.55553,3.84121,4.66949,8.66892,-0.232967,-9.85047,-1.56406,-5.40846,-0.0286197,9.72436,9.54541,-1.11462,6.93653,-8.31269,-4.16272,-7.13763,3.03425,0.493078,5.6108,-6.25167,6.86961,-3.88818,-9.13838,4.40451,-6.20089,-4.85945,-2.67332,6.39482,1.88037,-6.68732,2.54958,-9.51605,6.17654,-1.73806,4.30682,-2.66219,-6.63536,-9.06349,-2.9803,5.73985,-6.86682,-4.20973,1.48071,1.34457,6.9081,-4.71061,-3.01485,4.70531,-0.580178,-6.98041,-6.365,2.05164,6.62323,-5.99566,-0.781689,-3.6889,7.86743,-4.12206,-0.476293,2.27685,7.76996,5.69584,4.72458,-8.87348,2.80542,7.27946,-9.39175,-5.40108,7.12048,-5.42433,-6.26835,8.09345,-7.13473,-8.26798,1.33764,-4.90396,-6.6333,4.08097,-9.51573,-9.81344,8.47534,5.52161,0.481257
1.13964,-9.56387,-0.984792,0.757636,-4.58985,5.94095,2.75295,8.90144,6.99472,-7.94995,-7.56636,-8.56314,9.294,4.09418,-0.880531,8.17326,9.66163,0.976364,2.04313,1.6331,2.62399,1.47389,7.58181,3.50109,1.68883,-9.1562,-7.40058,-3.10677,5.07358,-1.47576,9.84591,9.14746,7.58745,7.40793,1.01058,8.02287,-6.21039,-3.07431,-9.52293,-0.190142,1.6576,-6.66139,-2.4786,7.13269,-1.28721,-1.05558,1.7432,-0.133862,-5.23935,-5.84903,-9.43749,-6.24068,8.57282,-0.311645,6.12835,4.66947,7.9891,5.32687,-7.9137,2.52156,-0.470485,-1.7928,1.86985,2.20117,4.83992,-2.81421,-0.485952,-4.24763,-9.07715,-3.54816,3.06139,7.56088,-0.364356,-9.12948,-7.21395,-0.481396,0.56791,-9.22698,-0.59329,-7.01124,-0.0683383,1.19082,-8.84279,-6.19467,9.6517,-7.59221,-5.30796,-3.73228,-4.87402,-7.41297,-2.70592,7.33783,2.82834,-0.81593,-6.48792,6.11341,-1.56535
-7.77961,3.23504,8.13058,1.37289,-1.41751,-5.10857,-7.59779,5.23323,5.02669,1.94244,1.09618,0.751212,4.09418,-4.75496,-5.46242,6.28255,-6.93323,-5.59171,8.16999,2.53031,0.616138,-4.42408,-0.518503,6.19242,-3.62211,0.0864921,-9.64047,-5.32231,5.92834,-5.91099,6.68152,6.03883,-7.91687,2.07746,3.15693,-2.75475,-3.87347,-6.28275,-5.63878,6.56697,7.62489,-7.7577,1.3781,0.915713,3.52676,3.82002,3.43236,-4.54358,4.89202,3.47307,-0.0188905,1.76511,3.71767,-7.51828,-1.75222,-8.61757,-6.13696,3.26925,9.71469,-1.34103,-3.14051,-3.73497,-9.21229,7.99712,9.37495,-8.22382,9.25521,7.57693,6.28496,3.03723,-3.00246,1.56548,-4.8637,2.09485,2.83752,8.59483,7.48661,0.841675,5.81469,7.28326,1.56461,-4.3119,6.79888,3.09291,-7.93931,0.788638,9.93806,-4.71434,0.217951,5.21297,6.54587,-9.38755,-8.0047,5.99565,0.410273,5.06361,7.64056
9.47063,-5.33119,-2.79549,-4.42517,1.63943,9.0879,-6.68832,-1.023,-3.32452,-5.18551,-1.92921,4.55553,-0.880531,-5.46242,8.37105,-9.50671,-5.24812,-8.37215,-6.6968,-7.59029,8.93406,-4.43869,3.13175,-1.9884,9.31462,2.81969,7.22337,-4.03523,9.30896,-4.29621,-5.53682,7.83526,6.88386,6.14966,-7.03221,3.82161,5.16992,-9.58104,1.82036,-8.65449,-1.0377,0.746109,2.34241,-3.05397,5.93821,3.57714,4.58243,-5.41516,-3.5211,9.96113,-6.99814,-5.68551,-2.68178,9.38044,5.72011,-2.9772,9.89878,-4.89801,0.181544,-4.00472,9.86253,-8.15628,9.01516,-0.56248,-3.95503,-9.14037,-4.61209,-4.91136,-2.88154,5.35228,9.53218,-5.54419,-2.00934,1.84073,9.16534,-6.29307,2.34048,0.341673,-3.46912,-5.33564,-4.7378,7.04811,-2.52746,7.8524,-5.11456,-8.6497,2.7718,7.92725,4.49561,-4.80099,1.55184,-6.50863,-7.26465,-3.75252,4.02678,-0.966553,5.07691
4.23421,0.587337,3.95153,-3.53462,-3.21697,-4.17707,4.65911,7.15192,-6.54411,-7.9623,-9.68305,3.84121,8.17326,6.28255,-9.50671,-7.90931,8.52112,9.82374,7.07138,-3.75505,-1.26202,5.15792,0.15652,3.75865,-5.71732,-5.43622,-2.84083,9.49552,-1.04273,6.36638,3.22072,4.47268,-5.24924,1.87075,-7.96609,-0.843793,-9.18972,-0.547642,-7.60933,-9.91009,-4.39258,5.09746,5.86563,-4.26341,5.22489,6.30022,-9.87474,-6.00989,8.56412,-4.71865,4.79737,-4.50951,-3.27623,1.21428,5.78304,-7.47421,-2.50856,-6.86667,-8.20239,-8.7369,1.75822,9.06744,7.08103,6.87295,-4.57284,8.38071,1.07554,-7.79907,-0.184354,-1.00304,-7.49479,-0.494754,1.81343,0.550137,9.46698,-2.95753,1.39389,-9.04787,-4.34274,-3.20372,7.87127,-1.59722,9.95093,-6.16372,-7.23509,-7.77923,-3.83808,8.55832,-3.48822,-5.02399,-9.36413,-0.299413,-9.79987,-6.86364,1.2447,6.93677,7.70315
1.50287,-3.89639,-5.29894,3.2609,4.76388,-4.55603,8.90413,7.89466,2.61765,-2.73224,-2.54521,4.66949,9.66163,-6.93323,-5.24812,8.52112,4.829,-2.11676,9.37901,8.88191,-3.69378,-2.51428,7.20747,-0.309956,7.8728,4.74541,-8.05725,-2.97735,-3.30039,-1.94195,8.61862,9.58734,-3.05193,7.57517,9.65772,-7.17337,7.98904,7.82964,-7.96733,-8.22408,-5.59137,1.94446,-0.137191,6.74108,-0.415944,-3.77724,1.96193,3.50053,3.3154,-5.73154,8.80941,7.44088,2.11173,-9.93904,-2.42241,-7.59834,-9.29878,7.43039,9.25982,-8.18256,1.24447,-5.88867,1.80293,1.08483,-6.31342,-6.3398,0.562112,-1.67107,-1.99428,6.5728,1.27051,-3.00589,-6.85447,-4.42702,4.44314,6.31161,2.38162,2.37558,-7.52752,-9.07003,0.565338,9.56197,-5.19083,-9.26494,4.0485,-3.45645,-6.96795,1.37996,-4.98957,7.37386,4.42042,-9.04334,-1.43667,5.84379,-9.08068,-5.59245,5.88097
7.4744,-3.56871,-6.99043,-4.63644,-5.24709,0.141735,-5.055,-4.05115,8.33366,4.0169,-1.88101,8.66892,0.976364,-5.59171,-8.37215,9.82374,-2.11676,8.72959,7.47947,8.56241,8.60183,-7.52315,7.54868,8.12289,-5.8615,9.81472,-0.725864,-7.09806,6.35537,-9.40511,-0.961424,-9.44039,-0.451005,3.28463,-1.7362,4.74929,-9.24431,-8.84862,-3.11478,-9.11475,-9.57965,2.38743,4.29763,4.43049,-6.69812,-4.38409,-3.87431,-9.68171,-7.42369,-7.54473,-9.00924,-0.988974,1.99992,0.299368,-3.49722,-6.49905,1.83334,-5.26789,-7.64464,6.66744,0.336779,8.37211,-0.0778979,0.988898,3.48289,-2.43525,4.25426,-5.46979,5.62095,4.54885,-6.08611,4.84962,-5.56676,-6.21785,-2.68524,7.71623,-2.27331,3.15567,-6.22812,4.69713,2.87203,-6.20807,-8.48572,-8.83759,-5.48454,-9.97113,-4.81468,-2.58596,-4.24132,-9.07943,1.72831,-6.23631,-9.55492,-1.51742,9.78768,-1.76623,0.960715
2.59776,-1.34507,9.06042,4.2918,-8.55508,-5.05859,-4.64708,-2.61007,-3.69618,8.73844,-3.66753,-0.232967,2.04313,8.16999,-6.6968,7.07138,9.37901,7.47947,-9.84734,-4.85523,2.12745,-9.58213,-8.02523,3.07022,-0.0890967,1.18255,5.62931,-7.81961,3.29043,-6.41145,8.15426,8.8452,-3.88136,-8.34626,8.2837,-6.74948,2.78749,4.4348,-5.04088,-1.92071,-0.653459,-2.22888,0.822065,9.08255,9.20904,1.10681,4.33135,2.57341,7.3952,9.77423,-8.9054,1.1025,-1.87676,-3.00735,7.04594,-5.84469,4.04794,-8.44131,-6.72033,0.452381,-5.40985,-0.684252,0.14224,1.72198,-4.25199,9.01524,0.420814,-8.31387,4.07169,8.75786,7.62,3.28298,8.71865,-3.10538,-7.21521,7.72987,4.51131,-1.52317,-5.35187,3.28166,9.19746,-9.11758,4.60909,8.05548,6.60084,-1.81127,0.749384,-6.80891,-0.881783,0.178622,9.07062,5.8543,1.79371,-0.533798,-1.11923,8.52788,3.23681
-8.42208,1.71088,-3.92277,8.1044,-5.39392,-5.20016,-3.14182,-9.63156,0.165563,7.9311,6.89392,-9.85047,1.6331,2.53031,-7.59029,-3.75505,8.88191,8.56241,-4.85523,-5.35899,-4.83158,-8.02568,-7.64439,-9.22641,-9.64561,-8.341,-7.81487,8.54678,0.635206,6.22162,8.0659,-7.44412,6.8024,-1.06584,6.01114,-1.85925,7.64882,-4.15613,8.23752,4.15631,1.45895,-1.45061,2.69456,-2.70395,-3.80591,6.24124,8.599,2.32784,0.847121,5.73257,-8.63334,-3.27665,-8.96513,-0.825004,9.10734,-2.30866,-4.26952,-6.07657,9.41408,-7.99965,9.24187,4.14293,-1.78178,8.54784,-4.09198,-8.79755,3.03772,-6.30666,2.56846,-0.382093,7.54313,7.93029,-0.423739,-9.04267,-0.357158,-7.22186,-7.28801,3.42322,-5.56171,6.99735,0.129284,-2.85396,-2.83931,-9.86451,8.27243,-9.3493,-5.68134,7.43483,4.41783,7.13815,-3.15007,-5.16389,7.57062,-6.30838,0.135647,-5.40306,-0.0347014
0.100941,-7.13588,-7.78517,-5.06826,3.94354,5.23465,9.19596,-6.76604,-7.69748,-0.320393,-4.72557,-1.56406,2.62399,0.616138,8.93406,-1.26202,-3.69378,8.60183,2.12745,-4.83158,8.06513,8.77322,-3.2533,0.237944,4.16819,-7.10862,0.148183,-9.50013,-0.789824,-6.8648,-2.64338,-4.9666,-5.35098,5.64325,-4.75394,-7.77078,-7.02013,3.89229,1.36472,6.70924,7.01784,8.52912,-0.104943,1.43936,4.3968,-0.822524,-0.0362379,-2.20934,6.27818,-2.36324,-2.57574,4.93031,2.2857,-8.5184,-8.68792,-0.830278,0.910934,-4.50367,8.34827,8.27135,-9.57006,7.2391,2.73032,-2.24276,5.51096,5.44748,-4.14115,-9.768,4.08815,-3.16289,4.94299,-7.3583,0.357381,-4.36135,-4.55575,6.30743,-8.3988,-5.76687,8.85707,-8.76069,-9.75363,-7.53767,-2.32152,4.45328,9.22347,2.22386,-1.84649,7.40418,-9.78,-4.5653,-9.4489,1.68485,1.60927,-6.23125,-1.83496,3.10896,-6.70943
8.11548,-5.09463,-0.465813,-2.72104,7.81255,-8.34209,-3.0544,-3.00645,-6.91892,-5.38765,4.32976,-5.40846,1.47389,-4.42408,-4.43869,5.15792,-2.51428,-7.52315,-9.58213,-8.02568,8.77322,-8.54394,6.16364,2.58736,-6.87033,-9.03327,-6.31236,5.02303,7.97058,-6.68972,-9.7769,-1.15448,-8.15852,1.7384,-0.570939,3.95439,-1.70476,6.07363,-7.93712,-6.05694,5.45996,9.45253,3.72225,-7.00181,5.97182,-3.15689,-7.61742,-0.690504,-3.42899,4.57104,-6.35537,5.98146,-5.81462,2.4873,-1.94762,1.88145,-0.0907144,-5.12574,-6.65747,9.86921,-3.76966,-9.53363,-1.54199,3.87532,-5.50674,9.9709,-1.61133,-1.33601,-3.82153,-0.0862173,7.26713,-3.15544,-7.62791,-5.44024,-8.69655,9.85695,-8.33183,-7.74914,1.48487,0.273115,-3.98097,-1.00241,-8.36862,0.602113,3.91911,-8.46329,2.92402,-7.7588,-3.50192,-3.61363,-8.52723,3.56527,8.28746,-8.74916,6.08844,-7.34107,-3.12037
-5.37963,-1.44167,-2.14206,7.55707,-3.82135,-6.51582,1.51792,5.57251,8.63699,6.10093,8.315,-0.0286197,7.58181,-0.518503,3.13175,0.15652,7.20747,7.54868,-8.02523,-7.64439,-3.2533,6.16364,-7.19805,-7.92743,-8.01524,-1.06588,-3.05045,-7.78874,9.6391,-1.36846,-5.84496,-8.41865,4.4866,-1.63311,2.78719,-9.91671,5.88332,-0.50026,2.60506,-0.672377,-8.96687,7.90114,-0.0726237,0.018223,-5.33553,-1.8253,1.18773,7.16683,2.37964,1.87508,-8.17334,1.89932,2.22918,-0.222025,-8.03531,5.72501,-0.0390122,3.29634,-1.50214,-5.56087,1.33995,4.0179,-7.98823,-5.81044,-9.3513,-3.30386,-3.64177,6.08708,-1.24638,3.80563,-8.78826,-6.9726,5.28854,4.30482,-9.96308,-9.36183,-4.21978,1.73403,-6.5781,-1.1168,5.68013,-8.37637,-1.19072,4.84284,6.32982,-7.07026,-9.9885,-9.43116,5.40335,4.71993,-4.96818,0.439504,8.99411,6.06251,9.38962,-2.34811,7.56434
-8.69068,-3.87203,2.51677,-6.01395,-2.61411,-0.37207,4.6917,-5.45528,4.9644,3.85689,8.85644,9.72436,3.50109,6.19242,-1.9884,3.75865,-0.309956,8.12289,3.07022,-9.22641,0.237944,2.58736,-7.92743,-2.59388,-9.60243,4.57819,-8.18042,3.09215,4.24794,-6.72288,-4.90294,7.05577,9.87574,9.04104,2.24376,-2.17281,-2.20554,3.35003,8.08551,8.54865,-1.92013,6.0516,2.50198,8.9407,5.30171,2.16681,-4.95149,-8.23304,-7.04219,6.82368,2.37271,-8.42947,-7.24732,-7.08478,1.66682,1.31464,7.90335,1.23142,6.01364,0.338119,0.132949,-9.5177,2.97853,-4.04833,7.61069,-3.82114,-3.13968,-0.989671,-1.83129,-6.84519,-9.77588,5.91174,-6.06358,-3.80064,-2.04778,-9.58361,-1.04107,8.6592,-9.43589,-6.76786,8.49921,-5.95358,-7.46922,9.40325,-1.81426,3.47274,-9.47708,2.06334,7.7862,8.57774,-1.28255,8.0261,6.61946,-6.35448,-8.7841,5.27045,-0.99579
-9.17048,-6.13689,-6.69061,-5.8276,-8.95242,-9.11895,-2.07026,7.26237,8.37998,-5.65185,6.03084,9.54541,1.68883,-3.62211,9.31462,-5.71732,7.8728,-5.8615,-0.0890967,-9.64561,4.16819,-6.87033,-8.01524,-9.60243,5.86635,-2.04732,-0.647698,-8.011,8.5627,-4.84334,8.99258,8.55225,-0.00202647,-3.62259,-0.396787,6.43594,-9.72535,-4.88397,-5.75762,4.44186,-1.2895,4.18434,5.31965,4.01951,6.28232,-4.4287,5.77249,0.354847,-7.4451,-7.06744,8.74418,-1.40156,3.7388,1.41663,5.66496,-3.04864,8.59036,1.07634,4.55531,8.97921,5.88105,-3.55903,-7.52595,-5.27048,-9.53951,-6.10715,-8.44771,4.23568,0.282768,-9.29147,-4.46548,8.87906,-0.303229,9.33045,3.72527,-1.68327,6.60175,8.26098,0.171991,-3.87607,3.50044,6.82461,-3.81814,-1.27835,4.13761,5.31617,-6.52614,6.7596,-5.15503,0.53065,6.82756,8.02787,5.77933,7.98765,-9.44664,5.63197,9.07876
7.23262,9.75256,-2.53803,-2.68831,-9.29811,4.80364,4.43264,7.8132,8.44486,3.42798,1.11789,-1.11462,-9.1562,0.0864921,2.81969,-5.43622,4.74541,9.81472,1.18255,-8.341,-7.10862,-9.03327,-1.06588,4.57819,-2.04732,8.98304,6.86963,-4.52546,-5.81918,-3.02877,-7.30763,0.353197,1.89824,2.96783,-3.23681,1.71656,9.83321,-3.20889,-0.122452,-6.50494,-7.33549,-9.49619,-4.64244,-4.94776,6.49797,-9.56476,-0.741045,1.49579,-8.41649,-5.12653,6.84749,6.54746,-3.12728,3.26006,-0.145177,-4.20305,3.76334,-5.71756,2.94382,-3.74092,7.79041,-9.27738,5.84553,-4.18284,-5.2018,-1.0508,-7.25908,0.301237,2.43874,-8.82118,-9.82158,7.40094,4.20714,-5.42659,-8.48706,-5.88333,2.80844,-2.49123,3.89396,6.93181,-7.91369,-5.64375,-5.103,1.71139,3.56681,-8.09061,7.45824,-2.12913,-1.36498,-7.22709,-0.253485,5.04539,-4.88666,1.83795,3.42923,-0.103127,6.25955
