-0.440081,-2.75723,8.49984,9.5221,8.17767,9.29587,-1.26501,-8.78682,-2.68376,7.62757,-8.80652,5.39331,7.43952,-9.56634,-5.08514,6.58807,1.09577,8.70947,2.4903,2.97675,8.52829,3.39096,6.8482,-9.77377,-9.97648,-7.91212,4.17316,-9.72866,-3.07384,2.86829,7.49003,0.313688,-8.39712,-8.83771,-1.02071,-7.76909,-0.988508,-2.34269,-1.51043,-1.44956,6.29975,3.75927,0.20854,3.15051,2.99304,-4.80168,-7.613,5.17432,1.46933,-2.01627,-1.05251,-8.37292,1.19735,-3.1859,4.63167,9.86367,5.54183,2.32865,-3.9018,4.2302,-8.14212,-5.06249,5.07432,7.68448,8.45747,-8.17625,9.21482,-7.71034,-1.71607,-3.6611,-8.50221,-8.43065
5.62028,0.558245,4.6257,-3.1375,-2.68041,-5.37974,5.94549,-0.255035,0.614826,6.34247,5.39331,-0.24132,-6.21401,-1.40734,5.26875,4.59066,2.22312,-2.44954,-8.67703,-8.99856,9.25789,7.7955,8.60513,3.80838,8.93407,-5.39376,-0.941255,5.44916,6.02954,8.04641,-5.4437,1.12838,-3.7867,-1.23305,-4.01679,-0.00839106,3.97818,-5.8669,-5.81702,-1.15421,4.98561,2.94645,3.82602,9.99971,-8.9729,0.01584,3.04983,4.09548,0.352086,-6.3707,-2.93102,3.69357,6.03086,-2.43531,-7.14643,-0.0839458,-8.95459,-3.36566,-8.64973,-3.30259,-5.30682,-0.806509,0.547258,-0.145873,-5.90177,-7.35547,-0.653585,5.10446,-1.89244,1.28433,-1.11581,2.37496
-4.2287,-4.22183,-4.04101,-6.61368,-1.2851,-4.98601,-1.50988,-7.70946,-4.93116,3.96311,7.43952,-6.21401,-0.502345,-2.71176,6.48862,2.69799,8.12396,-6.12331,1.22938,8.21545,5.34521,-8.68235,-6.30615,7.0303,-0.703307,-6.86457,0.806423,2.26273,-8.24026,-7.68283,0.400747,5.19556,-9.85961,-8.55852,6.39143,-0.769738,0.0347402,-3.40645,2.12038,1.83314,4.48115,-6.93849,-4.98194,0.396202,3.90788,-0.110428,7.77133,-7.20711,0.113691,0.440654,-7.21782,-1.78903,-6.74701,-9.40552,-7.70045,1.24797,8.67095,-5.63983,5.84358,1.18797,4.16316,2.56399,-8.91722,6.38427,2.51212,-9.89761,-7.55172,1.21061,0.0851211,-3.00599,-6.93566,8.01369
-5.78052,-5.41316,2.22834,8.8286,-8.64928,-2.17918,-1.16703,-2.31705,8.56265,-5.85291,-9.56634,-1.40734,-2.71176,-1.96862,-2.98286,6.99649,9.16471,-8.2649,9.97438,3.37064,0.133211,-4.46578,3.73871,-7.35218,-2.6737,8.29453,-1.11961,-7.68772,9.3551,8.54512,-1.56615,7.0495,-8.24854,1.49227,5.16415,-3.55795,2.74001,6.70702,0.0668319,-1.13933,-8.77995,-2.63939,-6.31952,5.46238,-0.419786,-2.94563,-0.750749,-2.63445,5.26354,-2.60222,5.73553,-5.95008,-6.09928,-2.36209,-2.95903,4.07715,3.34545,-6.44751,7.58688,-0.189061,-8.8621,-5.63918,-7.28839,0.415704,-7.55719,-0.683785,5.58679,8.47918,4.74185,-6.52572,-1.61482,-2.94606
6.43133,4.6054,-1.96928,0.837546,1.36729,-2.89697,7.26593,9.18393,7.56684,4.99179,-5.08514,5.26875,6.48862,-2.98286,7.23249,-5.35954,-8.49572,3.54121,-2.84546,-9.82419,-9.31719,5.13593,-9.34297,-6.1347,-0.669023,-2.74193,-3.39815,-2.74209,9.28892,7.64248,-2.08098,6.79051,-7.54402,3.12436,-4.46429,-5.06503,2.4118,-5.6614,-3.54087,-4.18281,0.327673,-6.1413,3.69058,8.42565,-8.86759,8.09864,-5.74361,5.95933,-2.65795,2.60044,-3.37955,-8.25349,9.03442,-4.57516,5.16547,3.32759,-2.76789,4.89345,-8.83824,5.34135,2.08317,-9.37825,7.36258,-2.77429,3.16023,3.6955,6.58946,-3.08552,-0.571775,8.1464,-5.92694,0.263411
-2.72037,-3.42127,-7.18368,1.41007,-1.6887,-8.14146,8.52523,4.02846,1.8582,9.43489,6.58807,4.59066,2.69799,6.99649,-5.35954,-1.3745,1.52593,-8.73869,-2.57573,5.58064,-6.45504,4.49993,8.83575,2.67904,8.16198,-7.0788,-2.14527,-4.33622,-3.32825,-8.133,8.37865,4.73719,-3.91317,-9.44204,4.37435,-8.1686,8.70636,-8.45696,-6.49402,5.23405,8.57781,4.60524,7.89671,6.69912,3.26372,8.7488,0.424572,4.15598,-9.74834,-3.37413,3.05367,3.20956,-4.83559,-4.5489,0.0468802,-5.98793,4.1107,1.87818,-1.64837,1.25509,5.67113,-4.87065,-7.0914,5.04161,0.0713647,0.511223,0.598666,-4.84416,-6.54991,-4.07822,1.0928,-2.3875
1.67164,-4.27017,1.30821,1.04046,-4.53304,6.81709,8.74717,7.9043,1.21413,-2.40484,1.09577,2.22312,8.12396,9.16471,-8.49572,1.52593,-9.44668,-5.46439,-9.58927,-0.275581,-6.22399,5.7551,-4.14596,5.51528,1.54514,-3.17732,9.27752,8.65559,-4.22681,-4.61843,-7.51262,4.65174,-3.69797,2.6195,-7.70201,8.80216,-3.07758,-1.36074,7.16441,-2.1328,-5.31143,-0.491995,5.71584,-2.52717,-2.26573,-1.0782,-0.4338,0.324516,6.66755,-6.84977,-5.09311,1.59644,5.51631,9.4071,-9.13696,-2.88042,-3.20098,-5.15284,-8.74546,-6.88356,1.67324,4.47471,4.31202,-4.56751,8.71943,4.33163,-5.79705,-5.61609,-2.63959,-4.36156,-9.48618,-8.10062
-1.44076,4.27213,5.16915,-7.43491,-0.670549,9.31678,3.49206,5.86928,2.21444,-2.29873,8.70947,-2.44954,-6.12331,-8.2649,3.54121,-8.73869,-5.46439,-6.28667,6.55441,3.72815,-9.53963,8.21063,2.8368,5.16746,7.52129,-1.04344,-9.03395,-1.33789,-5.95696,-0.324385,-0.941096,9.10163,9.14331,-7.02884,-1.58559,8.33536,0.403511,-7.23878,-4.92198,6.55439,-2.07944,7.08439,-2.1816,7.67213,-2.66277,6.89767,-8.58907,5.25274,3.52377,9.92236,-4.13887,-2.1832,-9.9813,2.64844,3.9865,3.50788,-3.9997,-5.55259,4.53043,6.60458,-9.90183,-7.75588,8.29261,-6.35791,-5.02277,5.53101,-4.88978,-3.89501,-4.59198,1.84075,0.354213,3.01894
-0.513787,-4.41182,7.59164,1.77385,3.74377,9.5015,-6.30948,-1.21064,-7.86175,8.57257,2.4903,-8.67703,1.22938,9.97438,-2.84546,-2.57573,-9.58927,6.55441,-9.94292,-4.17513,-7.68345,4.82057,-1.55309,-0.777596,9.41746,4.362,-0.0554512,3.04181,5.30279,-6.60339,-4.32954,6.14452,9.87542,9.69373,-6.4423,-0.226895,-7.48927,-6.65792,4.1102,8.57542,5.47174,8.83035,-9.21058,-5.80775,4.09481,-9.31195,1.15064,-7.86098,-2.94335,9.9075,-4.07374,2.48595,9.56628,7.91166,-2.27116,8.15561,9.93405,-3.67475,-4.71295,-1.83951,9.88249,7.33546,-6.0081,-4.94332,-2.1783,-9.63825,9.66819,-9.29467,-3.48146,-3.34864,-7.71674,6.95544
-8.83565,-2.39618,-1.02455,6.81692,4.23711,-9.29523,-9.96508,-5.91319,-2.18348,5.78185,2.97675,-8.99856,8.21545,3.37064,-9.82419,5.58064,-0.275581,3.72815,-4.17513,0.566464,-7.67828,3.82111,1.23147,7.36489,-2.39465,4.80466,-4.89984,-2.06074,-2.2554,8.23157,-8.1811,6.31278,-3.68237,-4.83466,5.45093,-2.46913,-1.12192,-3.19764,-2.6735,-5.6213,0.75491,6.49486,-0.905876,-2.03695,4.70806,8.12298,-7.49929,-9.02658,6.40018,-3.06003,5.53643,1.56911,-4.40385,4.42201,-8.14404,-5.72051,-5.88049,7.45295,-0.0961435,-4.287,1.26702,-4.73618,-7.11206,-9.2689,-6.29306,-3.91917,6.15085,-8.76938,9.15964,8.99211,4.65734,8.9813
1.94749,3.87947,-9.38299,0.483456,-5.86358,3.88287,6.77705,-0.435217,3.34251,-9.65183,8.52829,9.25789,5.34521,0.133211,-9.31719,-6.45504,-6.22399,-9.53963,-7.68345,-7.67828,9.62513,1.88115,-4.64747,3.20092,-0.0251915,3.83777,4.31292,-0.775785,7.33841,7.80248,-0.453504,-4.02035,6.06546,-6.66358,8.35233,5.98027,-0.347994,1.46988,-3.94076,9.82036,3.00702,-7.20977,4.64356,-3.98478,6.93028,3.78528,0.650927,-7.50901,8.75947,8.03764,5.87077,6.91063,-7.91863,-8.2273,2.78644,7.21682,-1.04145,6.94716,-3.98124,8.79871,0.801576,4.05799,8.30626,6.15461,-9.39336,-8.10241,4.45638,6.40314,-7.50922,6.91187,9.8544,1.40091
7.25466,-8.49129,-0.71499,-0.393187,-4.01534,6.59653,-8.71673,7.43759,-1.19964,2.76513,3.39096,7.7955,-8.68235,-4.46578,5.13593,4.49993,5.7551,8.21063,4.82057,3.82111,1.88115,3.94176,-1.79743,-7.55802,-1.5068,1.79058,1.45274,-4.99941,-4.49527,4.21023,-1.35838,-8.23286,6.05909,-4.67414,-0.220223,-9.36585,2.40449,5.12176,2.14446,6.78108,-5.70062,-5.25958,-6.54491,0.712905,-6.74855,0.85166,8.28229,9.52166,5.73368,-1.79048,6.8054,2.37392,-1.81646,5.78655,-3.03309,3.59405,8.71465,-6.88856,1.24244,-0.71486,3.17653,5.39165,-9.75292,-6.96852,-6.95315,-7.05887,2.77464,-2.60491,6.20482,6.16266,-4.68949,-8.11284
-8.1243,1.09165,5.30325,5.25537,-8.14096,2.05787,1.96897,-5.41746,0.731784,-9.31656,6.8482,8.60513,-6.30615,3.73871,-9.34297,8.83575,-4.14596,2.8368,-1.55309,1.23147,-4.64747,-1.79743,4.37747,-0.855002,-4.50379,-6.44094,-9.09346,0.0917681,9.90974,-7.94394,-3.04433,8.41203,-8.3299,-8.56803,-0.623346,-6.9688,6.77241,8.8003,2.68483,-4.85287,-7.25426,-1.41001,7.46439,9.59032,8.28178,-2.73995,9.68811,2.32022,-5.9396,-3.26969,6.24634,3.57597,-1.98516,4.96991,5.00927,5.72978,4.75701,-2.25684,-2.39802,8.93812,-6.50822,-4.70879,-5.79625,-5.37287,6.47367,-6.30455,-3.6156,0.830833,4.96335,-6.45357,3.17354,-9.85616
4.95181,5.5601,8.89063,-1.4808,9.30488,-2.34445,0.260291,8.49745,8.52821,-8.59288,-9.77377,3.80838,7.0303,-7.35218,-6.1347,2.67904,5.51528,5.16746,-0.777596,7.36489,3.20092,-7.55802,-0.855002,-9.03004,2.07145,-6.91913,9.01458,-5.21339,0.240976,1.03188,-1.80204,5.35347,3.83489,-7.50467,8.10865,-9.77504,-0.851986,-6.37304,-8.05496,-3.18328,4.02612,3.26605,4.88989,2.39531,-5.15292,-4.08715,-4.47717,-3.32362,9.83057,2.88065,-3.30972,-0.861373,-2.82873,-0.744383,-7.09195,-2.64742,9.0461,2.30873,7.39456,7.97946,-4.09636,-5.72137,-1.47126,-4.74673,9.89004,-1.52924,7.21565,-0.180625,7.23475,-9.77501,-9.3368,3.72937
3.64783,6.07561,1.38,-3.88098,-8.44332,-4.94979,9.53976,0.0671708,-8.9343,6.41063,-9.97648,8.93407,-0.703307,-2.6737,-0.669023,8.16198,1.54514,7.52129,9.41746,-2.39465,-0.0251915,-1.5068,-4.50379,2.07145,4.95034,-0.223176,2.4827,5.1593,1.98886,-0.777578,-7.9727,-2.18781,-2.34432,3.42398,5.61118,5.14345,8.3345,7.82347,-2.2198,-1.59,2.48707,1.39312,8.13499,3.4238,-1.8135,7.98247,0.714167,5.31474,6.92597,7.13727,4.6448,-2.73089,-2.8608,2.9436,4.41596,0.782022,2.46056,4.87641,9.9192,5.43654,9.05922,3.37164,6.4343,-6.52412,-1.65611,4.32942,-7.27424,-9.81527,-4.8374,-4.71619,-8.09059,6.05253
-4.15595,-5.56541,3.60386,0.00436001,-0.655771,0.908724,-2.73435,-4.81824,-1.56867,-4.09947,-7.91212,-5.39376,-6.86457,8.29453,-2.74193,-7.0788,-3.17732,-1.04344,4.362,4.80466,3.83777,1.79058,-6.44094,-6.91913,-0.223176,-6.34898,-5.42421,9.37306,-3.53369,-6.13895,4.90392,7.62156,5.92747,6.71279,1.62873,-2.96202,3.16325,9.99858,5.45949,9.88779,3.11482,-4.54427,-4.23542,-2.1923,0.347093,-4.51776,5.48633,2.74326,7.67614,0.185875,-7.90429,6.42546,-1.62312,-3.19105,6.0027,-6.93756,4.97409,4.66532,4.29238,-8.61531,-5.71682,4.45131,4.28275,7.00672,-6.37397,-3.7014,2.3772,-8.01756,-5.95833,-4.70791,-1.19726,-2.17542
-9.93179,1.50695,5.04776,-6.10007,8.38715,-4.02527,-8.40267,-4.94726,-3.06937,-3.76052,4.17316,-0.941255,0.806423,-1.11961,-3.39815,-2.14527,9.27752,-9.03395,-0.0554512,-4.89984,4.31292,1.45274,-9.09346,9.01458,2.4827,-5.42421,6.22039,9.11598,6.12195,-9.45429,9.85482,9.59481,-8.22483,-5.96544,4.27245,-3.9099,-9.02544,7.23095,0.17972,8.02243,4.95565,4.87501,8.88826,-6.68714,8.44806,0.665519,-3.08842,1.52514,-9.30322,-3.73891,8.95317,6.36875,3.79208,-1.63108,-7.89392,-6.72434,4.77758,6.06404,-3.44038,-7.36759,4.51503,-2.7038,-0.962712,1.89151,-0.197772,-7.49921,7.93187,-5.34122,1.90721,-3.43963,-8.76362,-5.0747
6.19132,1.87608,6.72244,-6.59076,5.39945,-8.67302,1.34496,-2.06494,3.43381,-7.55781,-9.72866,5.44916,2.26273,-7.68772,-2.74209,-4.33622,8.65559,-1.33789,3.04181,-2.06074,-0.775785,-4.99941,0.0917681,-5.21339,5.1593,9.37306,9.11598,8.91801,-9.79853,0.901371,3.20818,-0.906567,-8.03392,9.79257,6.91677,4.42808,6.01985,-0.0219916,-6.54642,8.66602,-6.54374,8.82804,-4.49649,-8.15404,9.56234,0.264123,-6.90602,-9.7307,1.40639,-3.02597,9.21253,3.77589,6.3609,-1.55569,-7.75519,-7.56411,-8.25619,-9.27843,2.15419,-5.14978,2.26748,4.09201,1.92858,-8.40187,-9.6338,5.88235,6.11235,7.39506,2.92281,0.269048,-2.38198,5.7175
-4.26681,8.69272,9.53989,3.66929,2.29586,-9.72421,-2.91044,-8.93349,-9.46316,-3.96714,-3.07384,6.02954,-8.24026,9.3551,9.28892,-3.32825,-4.22681,-5.95696,5.30279,-2.2554,7.33841,-4.49527,9.90974,0.240976,1.98886,-3.53369,6.12195,-9.79853,-7.40319,9.87015,3.45522,-3.62405,-1.47901,5.18464,-2.1506,-3.33865,3.98643,9.0963,4.02036,-6.82847,2.83113,-7.8638,-6.75298,5.7459,3.76464,7.75705,-9.52059,-0.0611013,5.24542,3.62227,-2.257,3.34435,-2.2818,-9.49893,-5.26901,-1.273,8.23608,2.55244,2.4116,3.8153,3.4738,-4.7348,4.01389,1.10266,-2.00245,3.36823,5.64565,5.66036,-1.22319,2.06085,6.02156,-3.33023
-8.97532,-9.07413,-1.98343,2.947,-9.30421,4.05752,-7.18265,-5.06047,9.58667,1.30429,2.86829,8.04641,-7.68283,8.54512,7.64248,-8.133,-4.61843,-0.324385,-6.60339,8.23157,7.80248,4.21023,-7.94394,1.03188,-0.777578,-6.13895,-9.45429,0.901371,9.87015,-6.97096,-1.21229,-3.34461,-5.78205,-3.94419,-3.56843,-2.3476,9.94934,-3.75916,-8.32032,3.10139,5.64491,-2.31768,2.29025,6.12263,8.53798,1.90739,-9.61384,-2.90889,5.18558,-5.27583,-3.0003,3.67267,-0.233239,-3.57019,8.17677,3.97739,-7.73171,0.0557387,-9.44721,0.163077,7.82767,-5.8909,7.20579,-4.07358,4.16576,-2.33715,-2.84314,1.92257,-6.658,7.35845,8.70727,4.49648
-0.260923,6.43125,1.93001,6.24996,1.24428,-2.75673,9.37405,6.49561,-7.87654,7.15717,7.49003,-5.4437,0.400747,-1.56615,-2.08098,8.37865,-7.51262,-0.941096,-4.32954,-8.1811,-0.453504,-1.35838,-3.04433,-1.80204,-7.9727,4.90392,9.85482,3.20818,3.45522,-1.21229,-6.87124,-2.72005,6.98364,-9.52532,6.55509,6.45872,-9.56326,6.20507,4.00592,-3.76561,-6.35078,4.13171,6.61078,7.24272,-0.74953,2.21466,1.34896,-7.01724,-1.4007,5.25161,-0.316463,0.717502,2.81009,-3.34518,-2.15743,-4.55637,3.32337,-3.94258,-3.94313,7.88227,-7.94147,3.47861,-8.75086,-4.07459,1.98799,8.55732,5.52529,6.68644,9.31089,-4.01957,-9.41187,-8.53835
-5.73709,2.76202,-8.51989,2.30419,-6.11726,-0.159184,4.1139,4.30483,5.60017,-1.28854,0.313688,1.12838,5.19556,7.0495,6.79051,4.73719,4.65174,9.10163,6.14452,6.31278,-4.02035,-8.23286,8.41203,5.35347,-2.18781,7.62156,9.59481,-0.906567,-3.62405,-3.34461,-2.72005,-5.5427,8.54621,-5.97579,1.96841,-7.68771,1.4623,-7.99382,2.03208,-6.304,1.12027,-3.47405,3.59716,-6.27213,7.00957,0.369194,3.2754,9.75879,-1.46023,3.87078,-7.73338,-5.91975,6.67797,7.6701,2.50112,-7.26178,0.481413,3.7592,5.1857,9.98903,9.08822,5.89,-1.83228,3.45449,-5.20229,-3.23672,9.38672,-4.51929,-0.618548,-8.84829,5.46738,4.54814
-4.99432,4.9526,7.68323,1.25728,6.48404,9.06751,-9.72312,0.808117,-6.10039,-2.72517,-8.39712,-3.7867,-9.85961,-8.24854,-7.54402,-3.91317,-3.69797,9.14331,9.87542,-3.68237,6.06546,6.05909,-8.3299,3.83489,-2.34432,5.92747,-8.22483,-8.03392,-1.47901,-5.78205,6.98364,8.54621,-2.13764,-3.81529,8.34129,8.95515,8.41812,2.85521,8.44912,-7.08475,0.612376,-8.35402,-8.28815,4.76027,-4.10584,-8.57891,-0.927354,6.90159,-2.16315,-6.59616,9.00327,9.17904,-6.08213,-7.10904,6.38239,-8.17918,7.64267,-1.40037,-6.91834,-7.57399,1.83303,7.36946,1.42053,2.41452,-8.60248,-1.25064,-1.12494,2.60589,2.9114,-0.407618,-8.31442,8.50845
7.19014,5.21364,1.65289,-6.94676,0.71837,0.757252,4.18882,7.37444,-7.6104,-7.77037,-8.83771,-1.23305,-8.55852,1.49227,3.12436,-9.44204,2.6195,-7.02884,9.69373,-4.83466,-6.66358,-4.67414,-8.56803,-7.50467,3.42398,6.71279,-5.96544,9.79257,5.18464,-3.94419,-9.52532,-5.97579,-3.81529,0.426846,9.61061,7.2807,8.55024,0.606211,6.19584,3.76846,4.54489,-6.95286,1.9663,9.61203,-0.774779,-4.7897,-0.06328,-8.78459,5.10728,-5.56479,9.00509,-0.0102729,-3.24107,-0.54325,5.78323,2.72686,-6.02364,9.39611,-8.19599,-3.16025,1.16394,4.68001,8.81884,8.94498,-1.71281,-3.59117,-0.312877,7.1206,9.24757,-8.65767,-1.25411,-7.63605
7.43504,0.891274,-2.50224,9.35557,-0.279891,4.82968,3.99274,-8.68772,4.01955,4.0804,-1.02071,-4.01679,6.39143,5.16415,-4.46429,4.37435,-7.70201,-1.58559,-6.4423,5.45093,8.35233,-0.220223,-0.623346,8.10865,5.61118,1.62873,4.27245,6.91677,-2.1506,-3.56843,6.55509,1.96841,8.34129,9.61061,-5.22515,1.44054,-3.13695,0.560796,-2.03351,-7.23027,-1.51779,-6.03,-8.44826,-7.9648,-6.72866,5.55583,-4.7652,-9.54954,2.46711,0.0566532,0.667167,-1.34903,-6.25862,1.08751,7.06201,-4.57234,-4.60433,9.9416,-4.36386,-2.85483,-4.61257,-9.08373,-9.61576,4.59772,-6.53885,3.98249,-9.94059,6.50189,-4.04838,1.42014,5.30254,-1.35383
