-0.495136,-0.878634,-3.40666,5.16386,-0.591483,-3.98274,8.46385,-4.42594,6.33825,8.94073,7.97471,-4.59684,-7.39032,8.09508,-5.06648,3.36308,4.38496,2.72955,9.64183,4.17683,3.44586,1.86912,9.08146,5.28824,3.00178,-7.85171,9.44567,5.01498,3.90592,5.91567,6.17189,-9.55252,1.3591,7.47345,-6.56742,-7.03284,2.70363,-7.59055,-1.83919,-3.78102,1.3184,-0.969311,-4.0607,-2.52729,8.06551,7.2492,-1.17634,-8.18624,-4.79394,-7.07438,-0.328019,-7.67393,0.13188,6.11828,8.45724,6.17263,-9.19036,-8.3971,-6.89215,-5.59526
5.10605,-3.79798,-6.95855,7.58393,8.93036,0.114788,-7.40609,-6.05264,-0.167082,0.771044,-3.14887,-1.62567,-1.53024,-5.21192,-2.57041,-7.4468,9.28702,6.5936,-0.679785,-8.39617,-6.78175,5.83336,6.24992,2.71492,4.05332,6.07499,-0.796512,-4.40169,5.91567,-6.42228,-0.0550651,-8.82981,4.55432,0.357178,8.02305,-3.07243,9.57327,-0.834324,7.97629,-5.77151,1.45841,-2.97216,2.40506,8.17396,-2.60416,6.3879,-8.71165,7.26794,3.43213,-8.41269,9.73873,0.956456,0.528663,1.47194,-8.81391,-5.97094,1.76143,-9.40916,6.47909,7.42673
9.29898,-4.39344,-1.48874,2.45698,-8.61739,-5.23841,-0.368286,-0.853645,4.22628,3.51178,2.93923,0.433995,-4.77646,3.07892,3.44466,4.01191,-1.92444,6.27657,9.23258,-5.07508,5.44296,2.36969,-7.66427,-8.17484,1.10063,-6.40165,-5.64458,-8.80193,6.17189,-0.0550651,-9.13349,0.548318,-5.32019,-3.11109,0.717652,-3.34885,9.93576,-4.91114,5.45997,0.603813,1.28682,-1.61329,-6.57609,-5.61048,-0.680621,-8.64815,5.52127,-0.608351,2.43345,-6.19439,9.77424,-1.53888,-7.0811,-4.59686,3.8824,-1.38164,-8.66905,4.62326,-2.63908,6.27705
6.9698,-3.00867,-9.01918,-5.58047,3.91982,-3.76606,-2.98681,0.325403,0.571671,7.00846,-9.44141,4.71872,6.0417,6.28186,0.058913,7.54213,8.32776,-1.46994,8.37765,4.2129,-8.79419,1.862,-0.507956,1.55154,8.56132,0.160974,4.25643,7.32531,-9.55252,-8.82981,0.548318,-8.37137,3.13552,5.63055,-8.50588,6.46737,-1.82438,-4.03078,-2.41559,-0.317719,8.46549,-3.6784,0.340793,-8.97479,1.25278,2.80891,4.36161,-2.1244,4.57132,7.80908,7.44131,-8.52945,-7.30307,-4.20384,6.369,-3.23698,4.0869,-1.28799,5.35595,-5.2261
-7.99149,-9.16136,-8.12793,-9.79278,4.93557,9.10689,-2.81079,8.77695,0.731142,-6.52024,-1.52895,-6.28316,-5.35143,-9.71074,-1.91738,3.81793,7.16264,8.00035,-2.61712,9.65792,-0.961859,3.82502,5.42408,-1.22485,8.57562,-6.46663,7.53333,-3.34612,1.3591,4.55432,-5.32019,3.13552,-5.68184,-2.6406,6.027,9.65405,5.22491,-9.18114,-3.98312,7.68006,-1.93128,-7.95499,-2.42313,3.77546,4.39638,6.6223,-8.32123,-2.26798,-6.4789,-7.07633,-3.15497,-9.17149,9.96198,4.77631,-4.34133,-0.240017,9.63986,-1.35798,9.38437,-5.92952
-0.407523,-8.58031,5.27115,4.10104,7.81585,2.15753,-6.26802,4.39833,7.97316,6.41767,-4.03969,8.60067,-4.88082,-9.38557,7.73673,-6.20484,-1.60013,3.74099,-5.24604,6.94373,8.14035,-9.9808,-2.1166,5.99717,-7.20644,-9.18231,-6.53171,0.744811,7.47345,0.357178,-3.11109,5.63055,-2.6406,-2.77032,-8.91001,-0.15234,-2.54379,-3.9553,-9.24862,9.332,-4.08202,6.8169,-7.85873,-8.26906,5.84372,-5.24816,-0.443918,3.89738,6.74898,2.31965,-9.98932,-9.13055,-6.14887,8.24513,-9.15867,-5.78808,-0.967241,-0.0552973,-0.450144,5.66925
0.0183603,9.21175,-8.60165,-7.24914,-0.833407,4.37568,-7.16582,-0.17026,-3.02337,-4.82289,1.82386,4.75959,-5.24728,1.23465,5.1307,-0.73708,8.07173,-1.60718,-3.77031,3.81996,-1.72042,-3.53397,4.77215,0.553075,4.66595,3.1921,-0.904986,9.01602,-6.56742,8.02305,0.717652,-8.50588,6.027,-8.91001,-2.76709,-4.19506,-8.72513,9.79498,5.1661,-7.72616,-2.78791,-4.00105,-5.67938,-2.55404,6.44591,-3.11632,5.07225,-3.22609,6.56937,1.86722,9.39393,-5.95005,0.959646,-7.06084,2.68979,-8.96893,-9.05696,-9.98816,1.05745,-3.33511
1.18343,-4.98034,-9.43509,4.9538,-9.02776,-4.16377,-7.8596,4.40782,-9.03053,9.8215,-4.39798,5.36258,0.398504,9.9674,3.92778,3.59787,-6.79461,5.6497,6.96927,5.34365,1.16989,-9.36316,6.86161,-2.76486,-9.06623,-6.77575,-2.39288,5.62966,-7.03284,-3.07243,-3.34885,6.46737,9.65405,-0.15234,-4.19506,-6.72047,-7.31534,4.96855,-7.93078,-2.10002,8.50564,2.37405,6.19084,-6.51841,5.37448,1.12019,-6.93425,8.68818,7.25476,-3.67778,9.5079,0.765763,5.99024,-0.707239,0.665744,-8.64828,-0.167753,-8.42723,-6.38295,1.18309
-7.33464,-0.171648,-1.08956,5.0333,5.36226,9.03787,-0.676658,6.12332,8.62542,3.77378,8.20326,-1.09215,0.246466,-5.44437,9.79727,-4.90263,-9.10214,7.51465,9.08139,5.72964,3.37385,6.57643,5.9124,4.58384,-8.44765,2.89488,-3.18937,-3.42505,2.70363,9.57327,9.93576,-1.82438,5.22491,-2.54379,-8.72513,-7.31534,-7.64337,8.32446,2.96544,9.89876,-6.66836,5.07097,1.53632,-0.490077,-0.42018,4.60996,4.85602,-4.14444,-1.74618,-3.96515,-0.687669,-2.71838,-2.88986,7.34055,-8.86258,5.0009,-4.32712,5.95794,7.18043,0.918585
7.78242,-4.02473,-1.50651,5.70459,3.89937,-4.32392,8.20073,7.75283,-8.41988,-6.4058,-8.06388,-6.9956,-4.62069,-3.09395,-0.433735,2.66677,1.0595,-9.2397,5.96191,6.77117,-6.78336,2.75883,7.59974,6.6197,2.8065,1.97441,-0.753461,-2.64589,-7.59055,-0.834324,-4.91114,-4.03078,-9.18114,-3.9553,9.79498,4.96855,8.32446,-6.89181,-0.22144,-2.19174,4.81648,-4.26002,-3.06281,-2.97329,-4.21116,6.32894,-7.58377,-2.25993,0.278198,2.45261,6.07646,-9.62853,-7.1788,7.74364,1.05411,7.01719,-8.05604,-6.7675,-8.56023,3.65011
8.8487,-9.98907,6.02685,-3.95088,2.14337,7.67687,6.60255,4.50941,-4.52046,0.707453,5.42441,8.23459,-8.7871,2.41232,3.89688,7.06319,-9.89479,-8.82171,-4.59699,6.09895,7.37332,-7.77035,-4.32945,5.89056,3.50345,-1.15602,6.55368,-7.7706,-1.83919,7.97629,5.45997,-2.41559,-3.98312,-9.24862,5.1661,-7.93078,2.96544,-0.22144,-1.41181,-5.00275,7.13912,-1.434,-7.39106,4.76126,-4.91863,-3.1079,-6.79726,2.348,-2.99519,3.21802,2.04344,1.63896,-4.87665,-0.658592,2.5516,-5.113,3.33931,-5.15253,7.35548,8.92321
-3.45313,-7.89423,-7.85802,-2.17263,5.58005,6.16917,2.384,-8.79098,7.41833,9.7466,3.97677,-0.548703,-3.03809,3.49845,0.575128,4.04624,5.38445,-4.79405,-0.944757,-3.66537,1.31394,-8.58008,-1.04082,-8.02806,-8.09365,7.55312,5.55055,9.72006,-3.78102,-5.77151,0.603813,-0.317719,7.68006,9.332,-7.72616,-2.10002,9.89876,-2.19174,-5.00275,-2.8793,1.42948,1.73087,5.63794,-0.214095,-0.146166,-9.33753,0.499894,-2.45536,9.35807,-6.78972,-5.6543,-3.47116,-1.27356,-0.35029,-5.56184,-2.24026,9.22186,-9.62568,1.34287,1.51419
-2.50476,8.57207,0.480321,0.997395,5.51674,-0.00800822,2.85547,5.77149,-7.5345,4.79883,2.39057,-5.28563,-3.93633,8.99049,-5.18722,5.64778,1.15234,-6.87936,-8.29548,6.28399,9.55106,7.51205,-9.51622,1.78942,-2.08535,-6.85855,8.01255,8.91002,1.3184,1.45841,1.28682,8.46549,-1.93128,-4.08202,-2.78791,8.50564,-6.66836,4.81648,7.13912,1.42948,-0.738614,9.78001,-1.70639,-7.38252,-1.31123,8.82106,-6.09002,6.0222,9.80572,-9.9017,2.8511,-1.07656,-3.74648,0.316991,-4.15306,2.54755,-4.08102,-3.16184,0.679886,-9.54255
-9.66896,-3.16426,0.732464,-8.04787,-2.79906,-3.75176,-2.30057,-6.52683,7.09851,4.46407,-3.36947,6.65881,-6.85342,2.03605,4.80653,3.54098,5.91762,2.05116,4.81553,-3.60766,2.05946,-9.03126,4.27171,-0.281351,-6.21765,6.83963,-2.6728,-1.42927,-0.969311,-2.97216,-1.61329,-3.6784,-7.95499,6.8169,-4.00105,2.37405,5.07097,-4.26002,-1.434,1.73087,9.78001,-2.97594,0.337746,-6.6615,-7.77809,7.4955,4.03266,0.651307,5.87135,-0.426424,3.38354,0.743168,-6.11029,6.4268,-0.159517,-9.96068,8.08817,3.49946,7.17014,2.93199
