8.21925,-3.83078,-3.09612,-4.71107,8.81508,-8.63857,0.979185,-1.37298,-4.36996,8.70863,0.314204,7.74323,-0.871464,7.79575,-2.68311,2.85856,3.00843,-4.78816,-6.33116,2.30667,-0.390915,-4.5291,9.01319,-5.97478,8.52619,-1.03332,3.20505,4.1201,-0.864095,8.82477,8.43678,7.05394,7.19895,-5.52295,-8.85822,-1.37553,9.97456,4.37557,-3.33628,5.46556,-0.35599,0.502614,5.82856,1.20865,1.49807,-9.57933,9.29175,-0.149257,-5.71423,-3.89947,-1.05898
-9.43109,-4.11764,-4.61409,3.52136,6.21271,-2.38661,7.58551,9.74299,-6.43132,6.86111,7.74323,7.17361,-6.06245,-0.0675128,8.40579,-1.69246,-6.38989,8.70067,-6.44499,6.13756,-4.96647,6.66358,1.18034,3.63568,-4.98363,2.40492,-7.1228,0.999744,-6.66533,-1.54026,0.126066,-0.986231,-0.865254,9.89408,-6.77506,-8.77702,5.03412,3.42551,1.4702,9.99818,8.28862,5.08452,-3.84022,0.458803,3.07482,-1.87337,5.12579,-8.21991,-3.39294,-5.28483,8.87071
-0.71525,2.26524,0.856435,-5.68439,-4.62315,3.38835,-6.68382,-3.87118,-6.67128,-3.36545,-0.871464,-6.06245,3.89837,9.52481,-6.10818,8.91922,-3.49054,3.5311,-7.10602,-6.01083,1.02839,7.42927,-4.81605,1.05009,0.245934,2.65196,-6.79901,-0.176197,9.77366,-6.66858,3.98793,-3.96144,-3.91305,0.0932625,4.69097,-7.90961,-5.61706,-3.07596,2.10921,-6.67968,3.1469,8.90726,-3.46147,-6.45903,-5.57298,-8.26109,4.63108,8.77442,-1.43383,-8.08465,4.95788
-5.05165,2.24137,-6.03181,-1.72703,2.628,4.65244,-4.19998,-9.48051,-1.18648,8.28709,7.79575,-0.0675128,9.52481,-7.23195,2.19282,5.1158,-5.86416,-8.19624,6.55111,-5.47971,-2.57676,0.488055,1.02677,5.39211,-2.77178,-8.16663,-8.13114,-8.23925,6.98055,2.78634,4.88267,-8.59982,-7.87397,4.97169,6.98124,-9.79675,3.6481,-2.11693,-5.15794,-5.31638,7.34708,-4.50922,-5.56487,-8.3774,8.84591,7.30128,4.14241,-6.778,3.39588,5.81039,-5.35373
-5.51449,0.495164,4.91625,-6.58911,-1.04686,-3.04937,-7.77731,-9.24626,-2.74551,-6.83152,-2.68311,8.40579,-6.10818,2.19282,2.71605,0.453395,-2.83292,1.10875,6.87163,8.31609,5.18824,-0.681118,6.48962,-0.797866,2.23984,8.94069,-9.93116,9.49119,-0.345273,9.53407,-9.67923,-4.76588,6.88133,0.20713,2.11072,-5.89095,2.99715,-4.14624,5.64551,-5.03785,3.20062,5.42782,4.89715,9.83956,4.00229,4.82275,-6.7377,-0.790559,-9.82421,-8.56455,9.77768
-1.65499,-6.64028,8.02218,-4.10803,3.57309,5.82911,-1.10431,9.87295,-4.56987,4.11922,2.85856,-1.69246,8.91922,5.1158,0.453395,6.18757,-9.57821,-6.83992,4.90174,0.76144,-6.21851,-9.45089,-0.323211,-3.41743,1.57899,-0.0543385,1.21854,8.88194,-6.7321,8.81806,7.79705,3.23221,-4.79416,-0.0421924,7.28729,3.64695,-9.69807,-4.40057,-4.52624,-6.97971,9.01551,-4.13842,-6.46673,5.91107,-5.73429,-1.2941,4.66891,-2.66417,-6.85197,-8.66338,-3.99942
-1.27756,-5.16846,-1.72609,2.30443,-2.58219,-4.25666,-3.6811,0.946803,-8.74485,-3.68725,3.00843,-6.38989,-3.49054,-5.86416,-2.83292,-9.57821,0.0194066,7.56247,-0.142844,8.15998,-1.34868,8.89163,-1.11727,-4.6394,-0.846568,1.3215,-2.64731,2.09399,6.94381,9.65872,-3.79279,-6.53947,3.62579,0.212665,-5.82119,-1.76693,7.44822,-5.85399,1.99644,-9.81735,4.69761,7.32203,-5.6622,0.920476,8.83979,-8.07816,4.78709,7.12106,-8.29866,-2.07744,0.265461
0.0940875,-2.29321,-4.49465,-1.73369,1.90548,-2.1951,-8.40594,-8.86685,0.54133,-5.18974,-4.78816,8.70067,3.5311,-8.19624,1.10875,-6.83992,7.56247,9.08722,7.5073,-2.97959,7.93058,9.89952,9.04289,-4.0031,-2.62323,7.43667,-9.94258,-6.30444,6.01619,9.94158,-6.50108,9.74214,3.76001,-5.84235,3.01459,6.25624,-8.19336,4.66263,5.66271,7.61139,-5.34142,0.375962,2.37203,-2.80824,4.54953,-1.31335,-1.94131,6.08818,-6.90163,-5.14843,-7.99622
8.115,3.57103,2.39773,-2.04398,-4.25051,4.87193,0.0799185,-4.7198,4.42241,-6.70206,-6.33116,-6.44499,-7.10602,6.55111,6.87163,4.90174,-0.142844,7.5073,1.02634,-3.05656,5.7818,-8.49623,5.22913,-4.57074,7.30483,-9.76809,-8.74077,-0.320723,-8.43435,2.02493,-7.34368,9.47872,-8.29795,1.95067,-1.41942,-0.0852118,5.52814,8.99033,3.06086,7.78234,-1.77696,-6.61022,-0.488766,2.24334,6.9739,-9.99763,7.77623,2.88998,0.651575,-0.173389,8.66431
-9.38735,8.34714,1.42388,-3.21867,3.69588,6.53008,1.88174,-1.01297,-9.48005,4.63891,2.30667,6.13756,-6.01083,-5.47971,8.31609,0.76144,8.15998,-2.97959,-3.05656,4.03949,-6.26534,2.93222,-8.1055,4.62696,9.37061,-7.8882,-3.88938,-9.88928,-4.21804,-8.25575,-6.35573,-0.706777,-2.92293,-7.07815,5.50051,0.824684,7.91779,-8.27106,-1.94612,-8.12825,7.3433,8.24622,-2.64566,3.96511,-3.19019,9.30394,4.39379,-2.29036,3.91399,3.61846,0.346261
-9.73718,0.564972,-5.41988,-6.27515,-6.18987,-3.37465,7.48916,0.273544,-7.37101,6.69552,-0.390915,-4.96647,1.02839,-2.57676,5.18824,-6.21851,-1.34868,7.93058,5.7818,-6.26534,0.292017,-3.34199,-8.86084,7.9036,-5.09601,5.97219,-8.95254,-5.60258,8.1421,1.91049,-1.81786,8.77774,6.84835,5.21041,-3.26776,-3.57479,6.81021,-4.97968,-5.39538,5.11361,5.93652,-8.37476,9.44744,2.99412,7.21175,-1.7099,-8.8517,-4.52272,-7.25222,-6.44289,8.71721
-2.95249,-9.99764,-2.37345,8.84147,-9.52772,-1.74183,0.670458,-4.12896,6.94763,0.399123,-4.5291,6.66358,7.42927,0.488055,-0.681118,-9.45089,8.89163,9.89952,-8.49623,2.93222,-3.34199,6.02828,-9.4422,8.74891,9.34171,8.64544,-2.81135,-3.47758,-7.41588,-8.79412,-2.69858,4.49869,0.434884,-1.95487,8.46598,-7.91137,-9.78951,-6.86327,6.52317,6.91045,-3.02894,5.29205,-1.9728,-8.34816,-6.69837,3.15536,2.82112,-0.808427,3.67832,-7.98916,-8.19091
9.44814,2.56838,3.62473,9.76529,-5.04161,1.25353,-3.01718,7.8192,-7.51181,4.50719,9.01319,1.18034,-4.81605,1.02677,6.48962,-0.323211,-1.11727,9.04289,5.22913,-8.1055,-8.86084,-9.4422,8.96779,9.98033,5.21305,6.88691,3.93059,-1.64818,7.71483,-0.242589,-8.31511,0.640076,-7.97339,7.25021,0.460255,7.45978,-3.30472,-4.927,-0.908165,9.28619,-2.22936,2.49661,-3.28894,1.18307,-0.947222,2.6886,9.86612,-8.5373,7.53279,-4.06204,7.34998
7.54074,-7.94147,-6.13198,-6.48963,-3.22198,-3.79233,9.56652,0.585556,8.3977,5.34275,-5.97478,3.63568,1.05009,5.39211,-0.797866,-3.41743,-4.6394,-4.0031,-4.57074,4.62696,7.9036,8.74891,9.98033,9.49016,9.22519,4.75876,4.47785,9.95088,-4.40891,-3.74763,9.86285,2.0048,7.50576,-3.51905,0.497426,6.17404,0.189586,-1.7672,1.96454,-5.1777,-1.10997,0.952583,6.90972,-4.71173,-8.54169,-3.24369,8.72058,0.692328,1.23567,2.97377,-5.46909
-6.65552,-0.871259,-0.586459,1.79558,-8.6406,7.22591,9.24168,-4.69146,6.01996,0.0119126,8.52619,-4.98363,0.245934,-2.77178,2.23984,1.57899,-0.846568,-2.62323,7.30483,9.37061,-5.09601,9.34171,5.21305,9.22519,9.8276,-5.36067,-4.48934,7.61988,-2.70006,-4.35312,-3.31269,-1.50172,3.32034,8.8135,6.86901,-2.65214,-4.21341,-0.480075,8.72172,-7.89516,-7.48219,-8.65314,3.30898,7.51104,-5.57235,-4.76678,-3.13854,-8.56137,-8.33665,6.40085,2.93397
-0.931938,-7.48399,-8.20207,-6.25338,-4.03577,-9.51127,-9.49275,3.6084,-5.94236,-9.03987,-1.03332,2.40492,2.65196,-8.16663,8.94069,-0.0543385,1.3215,7.43667,-9.76809,-7.8882,5.97219,8.64544,6.88691,4.75876,-5.36067,7.41593,0.713627,-7.20791,1.5579,-5.67721,2.55734,3.79931,3.6687,-5.39732,-7.74032,7.27008,3.33464,-0.791609,-4.10413,4.34137,-3.51566,9.07951,1.06046,2.54601,-8.85643,-8.1187,-7.53306,5.64497,3.21503,-1.02301,-5.2658
9.21076,-5.41557,-9.53049,0.1292,1.14347,5.43547,-9.22706,-4.90828,1.13818,1.90349,3.20505,-7.1228,-6.79901,-8.13114,-9.93116,1.21854,-2.64731,-9.94258,-8.74077,-3.88938,-8.95254,-2.81135,3.93059,4.47785,-4.48934,0.713627,9.02109,2.79958,8.82556,-2.28122,-1.07023,5.67407,-1.23492,9.53445,5.02536,2.81474,6.57859,2.37286,-6.36197,-5.42779,-2.83582,-3.09964,6.01341,9.30897,-3.13185,7.08226,9.46595,3.04822,-2.57888,-1.62791,-6.68953
4.85824,6.69799,-8.54086,9.78588,-9.13288,5.89959,6.63704,8.25013,-2.94346,-6.8554,4.1201,0.999744,-0.176197,-8.23925,9.49119,8.88194,2.09399,-6.30444,-0.320723,-9.88928,-5.60258,-3.47758,-1.64818,9.95088,7.61988,-7.20791,2.79958,-0.857866,-4.29446,-1.57284,-4.99839,4.62178,9.66427,2.94852,4.67253,5.63436,4.19323,1.8211,-9.86023,4.24242,-3.9696,2.38691,-2.08454,-2.80399,-3.63933,5.84146,7.78011,6.09157,-2.23251,8.1853,4.71254
-5.59832,-2.97152,8.31551,7.324,-0.430713,1.93688,-5.42948,8.50492,-5.57366,4.26646,-0.864095,-6.66533,9.77366,6.98055,-0.345273,-6.7321,6.94381,6.01619,-8.43435,-4.21804,8.1421,-7.41588,7.71483,-4.40891,-2.70006,1.5579,8.82556,-4.29446,-5.49378,-3.32686,-0.51405,-4.57022,0.343796,-4.46724,-1.37467,4.57056,5.98907,3.51981,-5.293,0.733211,0.720517,0.174628,8.16339,5.75306,-7.50151,4.62825,8.86233,-0.082947,0.957633,-7.10236,3.11189
-6.59579,3.40482,-4.35548,2.61158,1.44228,1.24974,-8.2659,3.10182,1.33725,0.933513,8.82477,-1.54026,-6.66858,2.78634,9.53407,8.81806,9.65872,9.94158,2.02493,-8.25575,1.91049,-8.79412,-0.242589,-3.74763,-4.35312,-5.67721,-2.28122,-1.57284,-3.32686,-2.30505,8.82344,-3.70893,2.23948,5.72602,4.07485,-9.99358,2.31302,-9.20979,4.08594,0.98451,6.05731,-8.29569,0.825665,-2.707,4.44812,9.1399,-5.65764,3.54988,-3.51002,-8.11822,8.40516
4.20078,4.82739,9.92314,8.37706,2.35571,8.13374,-6.94104,-9.0635,-1.68666,6.39415,8.43678,0.126066,3.98793,4.88267,-9.67923,7.79705,-3.79279,-6.50108,-7.34368,-6.35573,-1.81786,-2.69858,-8.31511,9.86285,-3.31269,2.55734,-1.07023,-4.99839,-0.51405,8.82344,3.47728,2.91461,2.71511,-0.535737,6.12649,3.60166,-5.77344,-8.28547,9.03588,-7.88089,1.31139,-4.62291,-6.97333,3.63056,-0.445004,-1.53568,-8.62156,8.40255,-6.97004,3.03463,1.98657
-7.55119,-5.08335,5.19346,-6.03598,5.37492,7.68472,8.26867,8.07662,8.34671,1.84073,7.05394,-0.986231,-3.96144,-8.59982,-4.76588,3.23221,-6.53947,9.74214,9.47872,-0.706777,8.77774,4.49869,0.640076,2.0048,-1.50172,3.79931,5.67407,4.62178,-4.57022,-3.70893,2.91461,9.39326,4.22005,-1.00043,6.34857,-6.24179,-9.91275,1.66218,-1.58058,5.29552,3.92656,8.68135,-7.80546,0.330466,1.357,-9.68142,-6.50965,-4.45151,-6.72806,-1.30716,7.21436
-4.80097,-2.51017,3.60691,2.47932,3.27618,-9.28749,-9.71846,0.487658,4.11876,-4.75964,7.19895,-0.865254,-3.91305,-7.87397,6.88133,-4.79416,3.62579,3.76001,-8.29795,-2.92293,6.84835,0.434884,-7.97339,7.50576,3.32034,3.6687,-1.23492,9.66427,0.343796,2.23948,2.71511,4.22005,-3.57931,8.36724,-0.55787,2.43422,-2.88541,-2.22124,9.19911,-1.53916,-9.17699,1.03875,3.57695,-2.34784,8.09246,8.04819,4.44808,-0.976627,8.088,7.48837,4.2712
-0.161721,-0.40109,-1.03297,-3.45754,5.53127,2.43601,9.19281,-7.35048,-4.39334,-4.37366,-5.52295,9.89408,0.0932625,4.97169,0.20713,-0.0421924,0.212665,-5.84235,1.95067,-7.07815,5.21041,-1.95487,7.25021,-3.51905,8.8135,-5.39732,9.53445,2.94852,-4.46724,5.72602,-0.535737,-1.00043,8.36724,4.14085,-6.36414,0.808765,-2.71795,-0.715065,3.42717,8.0361,-7.03714,7.62516,-2.91149,-6.85909,-7.86202,-3.73673,-1.53948,9.16081,-4.23804,7.89993,3.06208
7.42131,-5.15817,-5.14968,-2.42375,5.01967,1.52579,-4.16689,2.62742,-2.77411,-1.09797,-8.85822,-6.77506,4.69097,6.98124,2.11072,7.28729,-5.82119,3.01459,-1.41942,5.50051,-3.26776,8.46598,0.460255,0.497426,6.86901,-7.74032,5.02536,4.67253,-1.37467,4.07485,6.12649,6.34857,-0.55787,-6.36414,-1.84294,-5.41563,-4.27784,0.412339,-3.81157,-7.93968,1.398,9.6098,8.25512,6.76152,-8.59002,0.770566,5.26088,0.549258,6.24158,-7.69909,2.03169
4.6905,2.08214,-3.79576,-5.27164,8.15386,-7.32541,-9.87516,-1.73294,0.99938,-3.93682,-1.37553,-8.77702,-7.90961,-9.79675,-5.89095,3.64695,-1.76693,6.25624,-0.0852118,0.824684,-3.57479,-7.91137,7.45978,6.17404,-2.65214,7.27008,2.81474,5.63436,4.57056,-9.99358,3.60166,-6.24179,2.43422,0.808765,-5.41563,4.34774,2.93057,8.95186,0.24942,-7.18356,0.357324,-2.6899,4.02639,-7.05137,8.62841,-2.16248,-6.72756,6.68932,4.0856,-9.6183,-1.89242
-1.56397,6.2006,-3.88897,-3.37789,3.91507,6.89112,-2.14993,8.46835,8.56862,2.54584,9.97456,5.03412,-5.61706,3.6481,2.99715,-9.69807,7.44822,-8.19336,5.52814,7.91779,6.81021,-9.78951,-3.30472,0.189586,-4.21341,3.33464,6.57859,4.19323,5.98907,2.31302,-5.77344,-9.91275,-2.88541,-2.71795,-4.27784,2.93057,9.72666,-0.585944,-2.36407,8.29811,9.51262,9.20029,-5.16357,4.61269,-4.76507,6.26188,8.23673,-8.58732,8.06201,4.05647,6.89764
4.0667,-0.384489,-3.96988,1.7927,-2.57712,5.78593,8.34434,3.84312,-5.6447,3.38266,4.37557,3.42551,-3.07596,-2.11693,-4.14624,-4.40057,-5.85399,4.66263,8.99033,-8.27106,-4.97968,-6.86327,-4.927,-1.7672,-0.480075,-0.791609,2.37286,1.8211,3.51981,-9.20979,-8.28547,1.66218,-2.22124,-0.715065,0.412339,8.95186,-0.585944,9.45435,-0.839819,-0.560875,6.2805,-5.74948,-8.4754,4.96806,2.77551,6.45285,6.93666,-3.91138,4.15779,-1.75912,-9.33856
3.63904,5.39867,-2.39249,-4.95863,-3.25933,-0.17863,1.41733,-1.01978,3.47915,6.0405,-3.33628,1.4702,2.10921,-5.15794,5.64551,-4.52624,1.99644,5.66271,3.06086,-1.94612,-5.39538,6.52317,-0.908165,1.96454,8.72172,-4.10413,-6.36197,-9.86023,-5.293,4.08594,9.03588,-1.58058,9.19911,3.42717,-3.81157,0.24942,-2.36407,-0.839819,-8.66663,2.4656,-6.87662,-2.98458,8.37157,5.3522,2.35127,-6.16526,-3.83325,7.5504,-4.45352,-3.13602,-0.989241
-6.19227,3.88373,-7.46984,0.349055,-7.61328,4.39925,-5.35087,7.31595,3.46206,-8.42984,5.46556,9.99818,-6.67968,-5.31638,-5.03785,-6.97971,-9.81735,7.61139,7.78234,-8.12825,5.11361,6.91045,9.28619,-5.1777,-7.89516,4.34137,-5.42779,4.24242,0.733211,0.98451,-7.88089,5.29552,-1.53916,8.0361,-7.93968,-7.18356,8.29811,-0.560875,2.4656,-2.50675,1.9425,-5.26559,0.58947,0.868052,1.33463,2.68367,9.23737,-5.66393,8.63892,-3.00072,-1.93315
0.761401,7.14888,0.749062,6.0265,3.88385,0.168025,-6.74527,8.35105,-5.47922,-1.09618,-0.35599,8.28862,3.1469,7.34708,3.20062,9.01551,4.69761,-5.34142,-1.77696,7.3433,5.93652,-3.02894,-2.22936,-1.10997,-7.48219,-3.51566,-2.83582,-3.9696,0.720517,6.05731,1.31139,3.92656,-9.17699,-7.03714,1.398,0.357324,9.51262,6.2805,-6.87662,1.9425,8.32668,1.14501,5.01306,9.79468,-3.57059,5.99423,5.66363,3.00089,-7.49743,8.22896,7.38802
-3.36936,-3.03547,-1.50283,-9.38704,-0.552135,-8.1523,9.72773,-4.037,9.66892,-8.9883,0.502614,5.08452,8.90726,-4.50922,5.42782,-4.13842,7.32203,0.375962,-6.61022,8.24622,-8.37476,5.29205,2.49661,0.952583,-8.65314,9.07951,-3.09964,2.38691,0.174628,-8.29569,-4.62291,8.68135,1.03875,7.62516,9.6098,-2.6899,9.20029,-5.74948,-2.98458,-5.26559,1.14501,-6.2293,-6.005,-1.81075,3.60796,-3.21024,-4.56242,7.68686,-6.81583,5.24885,9.48087
0.925441,-7.76518,4.64592,-3.22532,-0.956497,8.66388,-2.48309,-3.25478,-6.71681,1.78492,5.82856,-3.84022,-3.46147,-5.56487,4.89715,-6.46673,-5.6622,2.37203,-0.488766,-2.64566,9.44744,-1.9728,-3.28894,6.90972,3.30898,1.06046,6.01341,-2.08454,8.16339,0.825665,-6.97333,-7.80546,3.57695,-2.91149,8.25512,4.02639,-5.16357,-8.4754,8.37157,0.58947,5.01306,-6.005,-4.74158,9.48735,-6.49286,-8.44761,0.925783,6.74124,-1.45549,5.78781,-4.09551
-5.06471,6.22004,-4.59539,2.01294,4.83135,8.067,1.41413,-2.32495,0.365935,4.2482,1.20865,0.458803,-6.45903,-8.3774,9.83956,5.91107,0.920476,-2.80824,2.24334,3.96511,2.99412,-8.34816,1.18307,-4.71173,7.51104,2.54601,9.30897,-2.80399,5.75306,-2.707,3.63056,0.330466,-2.34784,-6.85909,6.76152,-7.05137,4.61269,4.96806,5.3522,0.868052,9.79468,-1.81075,9.48735,3.23899,-4.43142,-9.30461,-4.4671,-7.14399,-5.93264,-8.83701,0.170722
1.721,-3.75973,-4.57254,1.1486,-4.41172,-1.96783,-4.01879,-8.6303,-4.63271,3.9362,1.49807,3.07482,-5.57298,8.84591,4.00229,-5.73429,8.83979,4.54953,6.9739,-3.19019,7.21175,-6.69837,-0.947222,-8.54169,-5.57235,-8.85643,-3.13185,-3.63933,-7.50151,4.44812,-0.445004,1.357,8.09246,-7.86202,-8.59002,8.62841,-4.76507,2.77551,2.35127,1.33463,-3.57059,3.60796,-6.49286,-4.43142,-7.58898,-4.55974,8.65287,-5.77776,-8.56935,-4.30689,7.04353
-7.31818,-4.55645,-8.01617,-3.29569,0.881424,-8.91213,0.162166,-9.93584,-1.68532,-8.77928,-9.57933,-1.87337,-8.26109,7.30128,4.82275,-1.2941,-8.07816,-1.31335,-9.99763,9.30394,-1.7099,3.15536,2.6886,-3.24369,-4.76678,-8.1187,7.08226,5.84146,4.62825,9.1399,-1.53568,-9.68142,8.04819,-3.73673,0.770566,-2.16248,6.26188,6.45285,-6.16526,2.68367,5.99423,-3.21024,-8.44761,-9.30461,-4.55974,-4.72256,-4.25642,4.40732,-4.09034,9.67683,-2.52563
-4.73375,5.46929,-4.78136,-5.33514,2.49118,2.9727,-9.95843,-4.74976,-2.74444,-8.55043,9.29175,5.12579,4.63108,4.14241,-6.7377,4.66891,4.78709,-1.94131,7.77623,4.39379,-8.8517,2.82112,9.86612,8.72058,-3.13854,-7.53306,9.46595,7.78011,8.86233,-5.65764,-8.62156,-6.50965,4.44808,-1.53948,5.26088,-6.72756,8.23673,6.93666,-3.83325,9.23737,5.66363,-4.56242,0.925783,-4.4671,8.65287,-4.25642,-0.869987,-0.560832,8.7059,-4.84415,3.3426
-5.67723,3.51513,-2.84469,1.69006,7.62335,-1.59921,-1.20353,-6.99984,-6.97901,7.02102,-0.149257,-8.21991,8.77442,-6.778,-0.790559,-2.66417,7.12106,6.08818,2.88998,-2.29036,-4.52272,-0.808427,-8.5373,0.692328,-8.56137,5.64497,3.04822,6.09157,-0.082947,3.54988,8.40255,-4.45151,-0.976627,9.16081,0.549258,6.68932,-8.58732,-3.91138,7.5504,-5.66393,3.00089,7.68686,6.74124,-7.14399,-5.77776,4.40732,-0.560832,-4.49034,-0.200747,4.152,-4.10666
-6.61506,4.64577,-9.05724,9.25726,6.274,-8.64492,-6.19498,2.97014,5.09016,7.53331,-5.71423,-3.39294,-1.43383,3.39588,-9.82421,-6.85197,-8.29866,-6.90163,0.651575,3.91399,-7.25222,3.67832,7.53279,1.23567,-8.33665,3.21503,-2.57888,-2.23251,0.957633,-3.51002,-6.97004,-6.72806,8.088,-4.23804,6.24158,4.0856,8.06201,4.15779,-4.45352,8.63892,-7.49743,-6.81583,-1.45549,-5.93264,-8.56935,-4.09034,8.7059,-0.200747,5.72411,-7.42385,-4.25855
