-3.85896,2.45396,6.16737,4.96996,9.4174,6.31654,0.490827,8.74487,-8.39195,8.27136,2.96705,3.50703,8.63377,-8.69441,-2.22115,1.67618,-6.24573,-7.59593,9.26697,-4.54169,9.41096,7.44302,-4.13399,-6.97928,-8.61757,-1.42458,2.89593,9.80524,2.33318,-5.92409,-2.91843,-8.82758,6.89111,-3.23743,-7.1612,-7.30815,-0.805222,-3.32753,8.81146,5.04557,3.08657,-0.802208,-2.75004,-8.32033,8.44262,-8.16931,-3.36358,-5.19465,1.93782,2.58503,-2.79158,3.60015,-7.11182,0.149834,-1.9131,6.33603,9.22224,-7.58967,5.07736
5.76955,-4.70649,6.18284,6.79942,-2.49372,-1.36608,-5.63312,-7.88059,7.82539,-1.3783,3.50703,8.7133,-3.2032,-5.04781,8.93814,-1.88829,-9.21088,-1.84472,1.93508,8.77934,-1.34004,6.62822,9.24787,6.29194,-9.31719,8.00878,-8.4581,-8.69209,-6.75232,-2.29373,1.39536,9.30777,5.38233,-1.20006,-6.20659,-3.4618,-6.28364,-8.72324,-6.78478,-6.0238,-4.69434,8.83557,-6.59499,-1.31425,8.23198,2.36192,5.91232,-0.411042,7.98321,8.24413,3.1674,-6.58301,4.32119,7.61784,-2.18374,-7.89591,-1.04092,-4.6645,-8.22715
9.96194,-7.96165,7.42355,6.02698,8.72693,2.38207,-3.2505,-8.26914,0.648279,9.73938,8.63377,-3.2032,5.03898,0.837851,4.66352,-9.94021,-3.29417,-4.01948,0.892199,-8.26511,-9.87573,-5.13624,-4.43829,-4.52967,6.62874,-5.85046,-2.46583,0.694973,0.987149,-0.337566,-8.1448,-5.2645,9.55424,-9.0813,-7.54024,-7.3932,-7.55629,7.86581,3.01655,-5.91696,9.36693,-8.48514,4.56636,-8.59658,-2.0217,2.27678,4.74668,-2.10028,0.0251371,-0.691864,-5.90543,9.77094,-3.01118,-1.12332,-5.71397,9.62134,4.10176,5.9056,2.27974
-6.72522,7.03911,7.96392,3.42092,0.0561658,-4.13744,-6.17816,-2.53568,2.81679,4.13941,-8.69441,-5.04781,0.837851,-3.0297,-2.47353,1.20173,9.39421,4.80517,-3.38158,6.01674,-0.0801819,4.56755,6.92029,-4.16813,-3.05833,0.0693371,-0.660661,-8.48209,-3.39778,2.88735,-9.05563,-1.26682,-7.46228,8.55466,3.7301,5.63104,-2.03562,1.68598,-5.89183,-2.96594,9.07579,-7.94632,3.08351,2.91126,-1.10343,-1.51207,-2.38792,3.67647,-5.63212,-1.83674,-0.624821,-6.95767,-9.45545,7.2432,4.44465,-4.73677,-0.305123,0.82093,-8.18316
-3.45414,-5.45079,0.627386,4.18327,4.44191,-9.4262,5.62636,4.87657,-8.38529,-2.30269,-2.22115,8.93814,4.66352,-2.47353,1.44624,-8.01506,1.6981,-0.0354698,-4.92914,-1.06164,1.40078,-7.42727,5.89476,-7.35709,-7.5352,3.32196,-1.77098,3.63677,2.6208,6.89347,-2.89489,-0.0456181,4.62232,-7.72009,-5.52268,9.61132,0.835684,-5.56887,-4.54333,-7.25761,-2.75531,7.62778,-3.37407,-3.14633,-0.816432,4.21668,-9.83192,-7.476,-9.25037,8.93251,-4.63654,-0.539967,-8.91384,-0.777282,-3.5707,-3.85551,-9.9778,7.41084,4.60662
8.2117,-4.29146,4.00928,-8.92726,-6.028,-3.82017,0.696976,5.51456,5.3488,7.85083,1.67618,-1.88829,-9.94021,1.20173,-8.01506,4.9279,-7.97805,-5.40056,8.25632,-8.24469,-7.02262,-3.87413,-6.66167,3.9074,7.19357,5.5136,-4.2473,-2.32363,0.52237,3.29234,-7.14843,-9.89734,1.38943,-3.93216,-7.73458,-0.409689,5.68473,7.35865,3.12817,9.70511,2.38435,3.56098,8.13647,7.50221,6.2688,-6.67002,-3.39481,5.84265,-3.39768,0.943933,-5.96139,-8.73542,-7.47849,3.5404,1.20003,-4.9761,-0.276755,-1.83776,-6.92123
-5.99501,-1.522,5.37335,8.28624,-3.99707,9.87637,8.33172,-5.68206,8.52757,3.06333,-6.24573,-9.21088,-3.29417,9.39421,1.6981,-7.97805,6.71056,0.039311,-5.72612,6.13819,-1.97886,-5.88179,-7.83249,8.96192,-0.512187,-1.67531,-6.87403,0.65625,-7.39955,2.58391,-7.23949,-7.68118,-8.97308,-6.40806,-9.38489,-2.30114,4.50336,9.42513,-2.18616,-6.56992,0.0810955,5.56025,1.72316,2.84755,-2.78163,-4.73947,-7.58357,-4.65011,5.7898,-0.142676,-7.70317,-7.6965,5.73838,9.50581,6.32881,-4.42871,9.80519,-5.42932,-8.98277
-8.30658,4.07172,6.00113,-5.10958,4.30036,-2.27702,-2.43247,3.06063,-6.68382,5.03931,-7.59593,-1.84472,-4.01948,4.80517,-0.0354698,-5.40056,0.039311,1.0456,-3.2437,-9.37478,1.12014,-0.990134,3.03717,5.01525,-1.32094,9.39343,0.65303,-7.87704,-0.382409,-3.64277,8.15772,5.65655,-6.17052,6.65619,4.79811,-0.132787,3.30251,9.99179,5.77437,7.5767,3.63864,9.54032,-6.92966,7.30915,9.93101,-3.73021,5.2704,6.5121,-0.461689,-9.56277,2.40191,-6.10836,-8.44371,-2.08628,-6.83599,-6.07095,-1.53459,-4.99811,9.72391
7.62914,-1.61206,9.44247,-9.47198,2.64632,-5.62963,-9.48716,8.22706,-1.99543,-1.74422,9.26697,1.93508,0.892199,-3.38158,-4.92914,8.25632,-5.72612,-3.2437,-5.96559,-9.51436,8.48091,-9.57393,1.10931,-8.47794,-1.53113,4.77277,7.68507,3.42075,-6.41175,0.827007,6.71903,2.45173,-7.47083,-4.75884,3.35683,2.94599,7.36479,0.430722,-4.21233,-9.43106,-8.42502,1.7154,-6.63696,-8.83022,-6.49368,2.00355,-3.14172,2.24767,2.34492,9.62971,0.48335,1.84711,-3.05349,-8.67425,-1.50089,5.43302,4.22939,-0.663409,-8.71652
-9.94539,9.83176,-6.5557,1.39331,5.72856,-4.72779,-1.69014,3.75348,5.79178,-3.82604,-4.54169,8.77934,-8.26511,6.01674,-1.06164,-8.24469,6.13819,-9.37478,-9.51436,-2.1833,-5.26728,-9.31212,6.58549,9.85247,-7.13409,-2.16058,-4.18684,-8.66141,5.08882,2.41665,0.0489472,-6.61557,-9.18054,7.81954,6.80306,3.1888,-2.33757,5.99271,-5.35751,1.8907,-6.79307,-3.30667,-6.3802,-2.91168,-4.64594,4.87288,-7.42359,-2.02277,-6.62021,-6.07007,-0.237677,-7.35267,-2.31391,7.20817,8.71857,-9.97471,-9.44625,-3.65808,5.39148
-7.91196,-3.21381,-5.52153,2.86508,2.25001,-7.43977,-2.52174,1.3715,-4.84359,1.01504,9.41096,-1.34004,-9.87573,-0.0801819,1.40078,-7.02262,-1.97886,1.12014,8.48091,-5.26728,0.0505082,5.08661,8.56664,-4.01711,-8.50656,6.75878,-4.3872,7.18508,7.60187,9.30836,-7.03044,7.26125,0.903358,8.20481,-0.28861,-8.49974,9.66279,3.37377,-2.38554,9.82333,5.52906,-3.81266,-4.51697,-9.49123,-7.499,2.49187,-6.03332,6.66068,1.44975,7.51241,-7.52238,3.50719,0.525244,7.56371,3.0521,2.37905,-4.13053,-3.29795,3.16677
4.18447,5.37448,-9.54628,8.56472,0.210109,-7.09962,-2.45862,-6.64623,7.88682,8.36861,7.44302,6.62822,-5.13624,4.56755,-7.42727,-3.87413,-5.88179,-0.990134,-9.57393,-9.31212,5.08661,-5.72318,3.40036,8.81693,-5.62064,9.37914,4.03092,8.17659,-0.0931179,-8.92314,-2.61612,-0.826415,8.22828,-5.49635,-1.71971,-8.2027,5.20712,-5.33689,-4.80982,0.0091758,-9.50734,2.8054,9.85866,0.0212615,7.32414,-3.89407,2.32437,6.70833,5.61877,1.03361,-9.51088,-2.08581,-1.65095,-9.64337,-4.25356,3.88527,6.30085,8.83684,2.00775
5.40365,9.11081,1.36846,-4.88498,-2.3428,-4.92119,9.06687,-4.24075,4.06788,4.06873,-4.13399,9.24787,-4.43829,6.92029,5.89476,-6.66167,-7.83249,3.03717,1.10931,6.58549,8.56664,3.40036,8.88006,5.95937,2.17902,9.45624,-8.42942,2.16419,6.88424,-1.16233,1.54927,-1.07727,1.06548,-5.51658,-5.76375,1.09977,-7.34952,0.320868,7.07069,-4.83591,9.27766,3.9162,2.49207,-0.9911,-3.65645,-6.4854,-5.17527,9.58507,-6.66518,6.96433,-2.82164,-5.83468,-8.27679,-0.638895,-0.212509,1.21394,3.51755,8.9724,1.27008
-1.05342,-6.07196,-5.46995,-6.31976,1.26149,1.01868,-3.98204,4.19889,-9.23578,6.88002,-6.97928,6.29194,-4.52967,-4.16813,-7.35709,3.9074,8.96192,5.01525,-8.47794,9.85247,-4.01711,8.81693,5.95937,-9.63818,-1.05954,-4.53567,-5.17398,-0.526469,-3.17951,7.71006,6.25055,-7.77804,-3.27126,-3.24147,-1.1634,3.56253,-8.6749,5.59112,-7.51945,6.11066,5.30944,-2.56835,-2.36028,2.06578,9.80612,-7.85093,-4.89303,-7.5441,-3.23166,3.27607,9.26649,4.36822,3.85228,-5.57769,-1.10866,8.9945,9.8745,-8.95485,-1.91
1.09863,-5.11326,7.24599,6.09901,-7.51104,-5.21332,-6.99883,5.52265,8.95624,-9.39638,-8.61757,-9.31719,6.62874,-3.05833,-7.5352,7.19357,-0.512187,-1.32094,-1.53113,-7.13409,-8.50656,-5.62064,2.17902,-1.05954,-2.49891,-1.29783,3.66792,-4.00658,-7.22893,6.94108,3.25327,-3.6055,-2.95613,-7.76998,3.89259,-6.45473,9.7527,-0.148001,-6.19991,-4.70806,-0.0962561,-9.45516,-9.35135,-9.39994,-2.95086,2.97357,-0.136174,4.71794,4.77445,1.43494,8.17872,2.89803,5.77471,4.79559,2.41765,6.87786,-3.80268,6.1293,6.19361
1.73516,1.56132,-2.81291,5.02241,2.7126,6.47349,-1.83912,-2.12615,0.636315,6.10131,-1.42458,8.00878,-5.85046,0.0693371,3.32196,5.5136,-1.67531,9.39343,4.77277,-2.16058,6.75878,9.37914,9.45624,-4.53567,-1.29783,-2.53005,6.50278,-1.63408,-7.85727,0.903152,4.6443,9.15018,-4.64471,-7.17329,4.71503,1.01776,-3.38533,-6.45569,-1.64226,8.01897,-5.13684,-5.18299,-5.07203,0.171717,4.1321,-9.24887,7.4793,4.19301,2.36839,-5.05534,6.39048,-3.06141,5.54481,2.63087,-9.27442,-0.33301,-4.37399,-5.67507,9.44336
-7.00074,7.02444,-5.76315,-1.49496,-6.93268,-8.45706,4.71049,6.96201,8.53217,0.0727309,2.89593,-8.4581,-2.46583,-0.660661,-1.77098,-4.2473,-6.87403,0.65303,7.68507,-4.18684,-4.3872,4.03092,-8.42942,-5.17398,3.66792,6.50278,3.42266,2.05391,-5.7931,7.24092,-0.378169,5.77114,8.40358,-3.81867,-1.59027,3.56672,-2.72521,-2.59472,0.199435,0.917681,3.82994,6.61155,-9.81736,4.59211,-9.96662,-2.27918,-4.91983,-5.04761,-3.40413,-9.31264,-5.03729,8.51493,-3.10951,-0.499423,6.92423,4.34714,-0.555755,-9.15621,6.33008
8.2694,-8.78684,-9.50301,3.25864,-5.16265,-2.93869,-0.906133,-2.07339,-3.58499,6.83856,9.80524,-8.69209,0.694973,-8.48209,3.63677,-2.32363,0.65625,-7.87704,3.42075,-8.66141,7.18508,8.17659,2.16419,-0.526469,-4.00658,-1.63408,2.05391,8.00016,-7.72525,-7.09125,3.13936,-2.39176,-8.64595,5.45986,-8.31646,-8.03816,8.80633,-6.46529,-7.54101,5.47489,6.72253,-4.39264,-2.26209,-7.51309,-9.18401,-5.85703,3.61409,-3.72776,6.08434,-8.49099,-6.4124,2.4699,-5.04719,3.77901,5.11935,-2.57278,-9.60474,3.36658,4.72652
-1.30582,0.992017,-1.15873,8.99958,5.84808,2.2386,8.18529,6.94115,-1.28628,1.05913,2.33318,-6.75232,0.987149,-3.39778,2.6208,0.52237,-7.39955,-0.382409,-6.41175,5.08882,7.60187,-0.0931179,6.88424,-3.17951,-7.22893,-7.85727,-5.7931,-7.72525,7.33138,4.94106,7.02099,-6.23539,-8.12041,-5.15616,7.36749,-3.35343,-3.54437,-3.55089,1.11601,5.72528,9.90902,-4.499,-9.93853,-1.07872,-0.324331,-6.57013,8.88855,-4.24396,-7.63034,0.0610036,1.87387,-1.29348,-2.47329,3.86479,-3.64631,2.55735,-8.40426,3.83241,4.82289
-2.12444,7.66,8.22948,-6.26216,-5.0123,-9.51102,1.87354,-2.28444,-8.6285,-9.04753,-5.92409,-2.29373,-0.337566,2.88735,6.89347,3.29234,2.58391,-3.64277,0.827007,2.41665,9.30836,-8.92314,-1.16233,7.71006,6.94108,0.903152,7.24092,-7.09125,4.94106,-5.87254,5.12961,-1.266,2.19168,-5.74884,-4.76859,6.61111,-5.15123,1.60099,3.70495,2.32056,5.06296,-1.80169,7.20975,8.31102,-1.24893,3.84609,-6.38406,-3.39312,-8.31621,-8.75469,7.02345,-4.50363,9.0163,-5.32999,6.96387,0.938206,3.16111,6.34181,7.21191
3.84427,4.89812,-4.61038,-9.44022,-9.13201,-6.4488,-9.63286,-2.25604,9.23534,8.20757,-2.91843,1.39536,-8.1448,-9.05563,-2.89489,-7.14843,-7.23949,8.15772,6.71903,0.0489472,-7.03044,-2.61612,1.54927,6.25055,3.25327,4.6443,-0.378169,3.13936,7.02099,5.12961,5.03221,6.17909,-3.88023,-9.34734,-3.09546,9.53036,-1.77368,-4.3841,6.26499,-2.64692,1.95883,1.40922,-5.2617,1.4109,-8.53077,-4.73096,-3.90075,-8.33064,-1.82029,8.66335,8.44296,8.33788,-3.93334,-1.57142,4.55797,-6.45016,4.49685,-9.81295,8.04321
8.63708,1.95808,-6.23161,-6.69787,2.63202,4.16177,0.37723,-6.28226,-7.34756,0.127061,-8.82758,9.30777,-5.2645,-1.26682,-0.0456181,-9.89734,-7.68118,5.65655,2.45173,-6.61557,7.26125,-0.826415,-1.07727,-7.77804,-3.6055,9.15018,5.77114,-2.39176,-6.23539,-1.266,6.17909,-9.79768,3.98764,3.63971,-3.89364,5.3183,-4.69095,-8.86382,-2.44728,-4.35538,4.65024,7.21713,4.29972,-4.45912,8.46742,-7.91405,-6.86337,1.35107,2.66265,-1.58847,-4.1835,-1.14659,6.6831,-5.82627,2.13566,-2.5655,1.56332,-0.259357,-7.85118
1.43329,5.03814,3.16035,-1.91694,-8.20835,5.85613,7.48452,-7.96456,0.933166,-4.42818,6.89111,5.38233,9.55424,-7.46228,4.62232,1.38943,-8.97308,-6.17052,-7.47083,-9.18054,0.903358,8.22828,1.06548,-3.27126,-2.95613,-4.64471,8.40358,-8.64595,-8.12041,2.19168,-3.88023,3.98764,7.55853,-0.542614,-6.70508,5.64391,-3.22692,2.57621,-9.2575,-3.94556,-2.72709,-6.93756,-6.1432,0.907592,-3.91784,6.05283,9.55688,-1.47654,5.30329,-1.26199,-4.20804,-5.34877,-2.90709,6.47556,-2.6477,-6.3918,6.9528,8.42132,-4.65428
0.932998,3.06372,3.31971,9.73834,-1.45041,-7.03236,-7.57601,-1.4292,-1.79711,3.85515,-3.23743,-1.20006,-9.0813,8.55466,-7.72009,-3.93216,-6.40806,6.65619,-4.75884,7.81954,8.20481,-5.49635,-5.51658,-3.24147,-7.76998,-7.17329,-3.81867,5.45986,-5.15616,-5.74884,-9.34734,3.63971,-0.542614,5.61526,8.27311,-8.44552,-7.75756,9.4263,9.7616,-8.41703,9.64701,-0.0552977,5.29298,7.88331,1.94541,-5.26634,8.90962,8.38417,2.59632,2.33282,-9.40896,0.899826,7.25478,-9.40712,-8.61209,-4.65179,9.09647,2.46072,-7.93136
-9.50213,3.04678,8.21683,-7.01128,-5.43864,6.15859,0.430184,9.75276,-2.87004,7.16058,-7.1612,-6.20659,-7.54024,3.7301,-5.52268,-7.73458,-9.38489,4.79811,3.35683,6.80306,-0.28861,-1.71971,-5.76375,-1.1634,3.89259,4.71503,-1.59027,-8.31646,7.36749,-4.76859,-3.09546,-3.89364,-6.70508,8.27311,2.47617,4.92563,-2.84976,-2.22599,1.46352,8.34894,-3.21298,6.35787,1.00844,7.17227,5.23821,6.59693,-4.95043,-3.47181,-5.21697,-8.7472,-7.69221,-2.07842,7.89279,8.43316,-2.38831,1.30101,-6.26233,-4.17507,3.88547
7.5578,-2.71136,-3.94731,-6.59964,2.42034,9.63189,0.565481,-4.23538,5.55395,0.465076,-7.30815,-3.4618,-7.3932,5.63104,9.61132,-0.409689,-2.30114,-0.132787,2.94599,3.1888,-8.49974,-8.2027,1.09977,3.56253,-6.45473,1.01776,3.56672,-8.03816,-3.35343,6.61111,9.53036,5.3183,5.64391,-8.44552,4.92563,1.51113,6.05954,1.26858,-5.18999,3.21188,-6.06238,8.0779,3.08049,-8.71231,0.156293,0.506344,8.79577,-9.66713,0.595759,-4.12974,0.501602,-6.63266,-3.3725,-7.33344,-6.65156,8.34106,7.19185,5.62737,-7.31206
7.12664,-5.63167,8.63045,2.0377,-8.05819,1.57381,-1.13233,6.96395,-4.51709,-1.09151,-0.805222,-6.28364,-7.55629,-2.03562,0.835684,5.68473,4.50336,3.30251,7.36479,-2.33757,9.66279,5.20712,-7.34952,-8.6749,9.7527,-3.38533,-2.72521,8.80633,-3.54437,-5.15123,-1.77368,-4.69095,-3.22692,-7.75756,-2.84976,6.05954,-8.25944,-1.9227,9.72549,-5.06798,-4.81655,-5.14076,-4.47921,0.240948,-1.2514,-7.48106,7.17379,7.50327,2.23657,-1.17044,-0.561215,-5.18228,5.15175,-3.32509,-3.18239,-0.438326,0.543433,-2.48435,9.11089
-8.41465,-9.53216,-0.688519,5.43534,1.78384,-8.65404,7.72612,5.84821,-9.46614,6.62232,-3.32753,-8.72324,7.86581,1.68598,-5.56887,7.35865,9.42513,9.99179,0.430722,5.99271,3.37377,-5.33689,0.320868,5.59112,-0.148001,-6.45569,-2.59472,-6.46529,-3.55089,1.60099,-4.3841,-8.86382,2.57621,9.4263,-2.22599,1.26858,-1.9227,-8.4026,-1.40542,-4.4777,0.350308,-7.77855,7.7859,8.77562,0.134798,7.32646,0.295814,-3.96806,3.18263,2.93644,-0.634018,1.44279,-6.61207,2.17321,4.68512,8.5468,-1.03047,2.52859,4.4702
-2.40719,3.38595,-3.11081,9.87029,-8.77971,-1.42999,-5.64862,-8.23137,5.96429,8.46792,8.81146,-6.78478,3.01655,-5.89183,-4.54333,3.12817,-2.18616,5.77437,-4.21233,-5.35751,-2.38554,-4.80982,7.07069,-7.51945,-6.19991,-1.64226,0.199435,-7.54101,1.11601,3.70495,6.26499,-2.44728,-9.2575,9.7616,1.46352,-5.18999,9.72549,-1.40542,1.93744,0.0910155,1.62323,7.58497,-3.81887,8.793,5.60261,-4.89997,0.178233,-7.96006,-1.49889,5.00815,-8.21116,4.61824,8.07289,-1.63762,4.85942,-3.81149,-2.26773,1.47481,5.33265
6.21096,-3.79279,-5.93899,3.52419,-6.19504,4.62468,-3.50223,-5.98517,-3.13362,7.72104,5.04557,-6.0238,-5.91696,-2.96594,-7.25761,9.70511,-6.56992,7.5767,-9.43106,1.8907,9.82333,0.0091758,-4.83591,6.11066,-4.70806,8.01897,0.917681,5.47489,5.72528,2.32056,-2.64692,-4.35538,-3.94556,-8.41703,8.34894,3.21188,-5.06798,-4.4777,0.0910155,5.06335,-3.38056,6.9505,4.0693,-9.28063,-1.54432,-6.36372,8.19269,7.68809,3.99856,-4.02688,7.7793,7.27098,-7.07223,5.53957,0.673333,-2.30019,4.36823,7.80028,-4.17145
0.930557,0.776781,-3.28487,3.52916,-7.53193,-6.31472,-5.23481,-3.33962,4.92641,6.33225,3.08657,-4.69434,9.36693,9.07579,-2.75531,2.38435,0.0810955,3.63864,-8.42502,-6.79307,5.52906,-9.50734,9.27766,5.30944,-0.0962561,-5.13684,3.82994,6.72253,9.90902,5.06296,1.95883,4.65024,-2.72709,9.64701,-3.21298,-6.06238,-4.81655,0.350308,1.62323,-3.38056,9.95806,-4.28691,-3.48441,-7.90257,7.61429,-2.41933,2.3402,-3.74076,7.96801,7.69364,0.0787843,-9.50462,8.35086,2.34218,4.82923,4.55402,-0.557791,3.49736,-5.45981
-3.48062,7.66552,8.57566,4.29083,9.99007,-4.64191,-5.924,-4.85501,6.76752,5.9992,-0.802208,8.83557,-8.48514,-7.94632,7.62778,3.56098,5.56025,9.54032,1.7154,-3.30667,-3.81266,2.8054,3.9162,-2.56835,-9.45516,-5.18299,6.61155,-4.39264,-4.499,-1.80169,1.40922,7.21713,-6.93756,-0.0552977,6.35787,8.0779,-5.14076,-7.77855,7.58497,6.9505,-4.28691,5.57126,-1.28132,2.64702,0.594225,9.60389,-2.55137,-2.28551,9.31025,-6.82764,0.0415006,6.35351,-9.04459,-1.86162,-4.56888,-4.54832,-4.91938,-1.2461,-3.78383
