8.51592,-0.988873,-5.69635,3.17189,3.09973,6.52693,-3.19298,5.49333,-1.82044,8.15394,2.31683,-3.81629,-2.96269,3.08125,3.38849,-7.97349,-7.06242,-4.24736,6.36546,-2.33766,3.86489,4.05503,4.38517,-0.375215,6.76118,-2.92475,8.02675,-8.04194,-6.33917,-8.4011,-8.06574,0.938961,-9.04091,-7.15407,-0.0261772,-9.35006,-6.66154,2.11694,0.339398,-5.36413,3.35584,1.8228,-2.30945,5.06349,5.74278,1.99682,-8.64681,9.6927,-1.61763,-2.93821,4.14328,2.67324,5.05975,8.1022,6.56444,0.44529,-6.41516,3.92419,9.79333,5.71173,-8.47053,-0.938533,-2.47152,-4.43956,0.0460007,-8.39049,-2.34673,4.48044,6.7437,-4.06026
-0.547153,-2.108,-7.37776,1.20466,-3.2297,-8.89238,-4.42892,-3.21,7.26974,8.26721,0.385249,3.02228,9.73592,-8.99216,8.24091,-0.357667,-3.98545,-7.36796,-0.384077,5.55591,-2.45868,-2.17673,2.14708,6.76118,-9.57669,3.51338,8.38438,-4.99455,-5.19573,0.333092,9.74693,-2.34367,-7.46405,1.89875,-8.97998,-1.69899,9.35159,-9.39786,-5.36741,6.85276,5.12018,-9.33737,-2.45951,-6.02478,-9.18946,3.74454,-8.2878,-9.66644,-6.42897,-0.900687,-9.56801,-4.50413,-8.20057,-4.25713,-3.77183,-2.1858,1.44486,6.56786,-2.0113,7.47145,-5.97378,-9.72493,7.04473,4.47877,3.78207,0.88088,-7.0388,-7.80404,1.11672,-5.90978
-6.8993,5.30611,0.102752,2.32407,-9.4368,-6.23703,6.239,9.89839,-1.90579,-7.08302,-6.71125,-4.38462,-0.870646,-6.77372,6.77371,2.14627,3.68388,6.44623,-7.43045,-2.94525,-4.61152,0.432624,-2.72526,-2.92475,3.51338,-5.99009,7.11115,1.97057,-1.91536,-5.63675,7.82784,6.99343,2.78567,4.30374,-5.0751,-6.52247,-1.47286,5.12487,-0.996291,4.27874,0.673747,6.16329,5.6153,-4.55929,0.0888721,8.52907,-5.23807,-2.62634,-1.39621,5.39641,8.88084,4.013,1.8293,-4.75927,-5.55188,4.70405,6.3681,-5.28854,4.60253,8.35246,3.38207,-0.241758,1.24421,-1.48931,2.01791,-2.47907,-4.87505,2.88677,-4.23016,-6.21431
-3.4601,6.16949,4.58093,-4.8177,0.913132,-3.63125,5.05706,7.52005,-8.87984,-4.03297,-5.09701,-3.54681,-1.02093,8.57886,-3.17566,1.40772,4.54361,4.50882,1.59875,7.61754,9.05948,-4.76025,-2.92721,8.02675,8.38438,7.11115,7.31197,-1.74217,1.5272,6.14118,-4.47994,-2.76814,8.40112,7.16077,5.84594,-5.10066,7.13599,2.2919,7.64399,6.54171,-9.55004,-3.13125,6.42396,-4.09869,-8.62761,9.34213,3.93164,5.81131,3.38727,-8.10538,-9.95444,6.09822,-3.97212,8.63484,9.65149,-1.36846,-8.32945,-0.314975,-9.61345,0.674769,-2.75089,7.29824,3.17588,2.19584,-5.20395,-5.49139,9.10919,2.71783,0.893995,-2.89135
6.66466,4.18464,1.43474,-9.29242,8.82001,-0.416134,-1.5934,6.00082,-5.94486,1.72925,1.19037,5.28925,-8.3825,-6.14503,-4.27275,9.14291,-5.89356,4.5654,0.138085,1.84401,3.45792,2.18238,-1.80912,-8.04194,-4.99455,1.97057,-1.74217,-4.35089,-3.85076,3.85586,6.62737,-1.37948,-4.84491,6.81476,6.20171,-6.74757,-2.16774,-2.58602,-2.52576,-1.18705,-8.36051,-7.31876,-1.47595,-9.31,4.99337,-2.32952,2.31022,2.54195,2.48129,3.9773,9.8449,-8.08097,-2.77672,-0.355155,-7.9391,4.98614,4.02545,8.53933,7.1266,-0.516681,-7.79151,-8.16863,5.60233,-3.72384,6.11941,0.296714,-3.01013,-0.943291,0.420792,-3.41893
3.6759,0.15794,5.53445,-1.39817,-2.35357,5.22433,7.08513,0.200419,3.0916,-3.47519,8.07423,3.14218,-1.73569,8.77781,-4.88885,3.24726,-1.97543,-4.7097,-3.35291,1.69847,2.91839,-5.53626,-7.88577,-6.33917,-5.19573,-1.91536,1.5272,-3.85076,7.72319,-9.31086,-4.34403,1.649,3.72436,1.46996,-0.244585,0.897592,7.48301,7.88045,7.59763,1.29982,2.05673,-4.46461,6.15316,1.34796,-0.500468,-8.0791,1.69176,-5.58039,7.03944,1.17299,2.01357,4.65277,-7.47163,-2.81092,-4.13825,5.59513,-4.04642,-5.26509,-0.771478,8.00856,-0.417074,-3.84673,-5.07306,5.05401,2.72341,-3.13876,5.47278,-8.0116,2.33928,-2.15279
-0.831686,9.48642,-8.93754,8.26149,-8.65492,-9.17862,-6.03134,6.52178,7.72037,0.867805,-9.40049,4.43818,-0.921929,4.63912,-0.35317,-4.34746,-1.43949,-2.10103,-1.40401,0.160978,-2.97928,3.95503,-3.30658,-8.4011,0.333092,-5.63675,6.14118,3.85586,-9.31086,-0.204304,7.26401,-4.23544,8.42296,-6.55419,-4.46613,5.34656,-6.84996,6.40524,-4.71745,2.82525,-8.26253,5.05774,-4.42394,6.61652,5.25109,6.33687,-5.94477,1.24342,2.40209,3.50599,7.44752,7.06056,8.80201,-4.61379,5.33204,-1.44685,-8.76818,9.0504,6.25612,2.84575,-0.786522,-5.56445,-3.95759,9.13544,-7.48248,6.67323,5.26798,3.95881,9.40799,-5.00751
9.52943,6.38267,-4.84663,9.99783,-4.53115,-8.07296,1.59156,-3.24093,-8.5578,-5.54987,-6.70947,-8.69875,1.32531,8.18946,2.07408,-7.75019,6.61807,-7.28524,1.52346,-6.50189,6.89319,-7.79337,-6.04162,-8.06574,9.74693,7.82784,-4.47994,6.62737,-4.34403,7.26401,-0.645479,8.33482,4.91184,-3.76008,-3.19085,4.41961,-7.07552,-9.9494,-7.25203,-4.5752,-2.7715,8.59692,-5.04877,-5.55262,-4.18134,9.84988,-9.34318,-8.41938,6.97443,-9.90424,3.45031,-2.98271,-3.89035,-9.2345,8.96804,5.25485,1.20446,-1.13479,9.47478,-7.49103,-3.78218,1.63704,7.45286,4.48364,-1.9314,9.44969,-2.08174,0.104466,-9.26461,-1.39979
3.33494,4.38943,-4.06797,1.60646,-2.6102,0.972075,7.42675,-1.81853,-7.03729,-4.88734,-4.72644,-0.355054,6.74901,-1.60482,-7.56892,-7.0629,2.89542,-2.27255,-1.07212,2.03264,4.69496,-3.43872,-0.37697,0.938961,-2.34367,6.99343,-2.76814,-1.37948,1.649,-4.23544,8.33482,-4.915,1.8463,3.96227,-5.66021,5.85836,0.00761979,8.79665,7.04913,4.57088,9.18058,-8.34123,8.55037,6.36551,-0.585167,6.93303,5.48381,-6.56926,-8.60516,7.95429,9.04842,-1.90487,5.20252,5.19218,-9.79747,-1.60781,-6.44261,-4.37298,-2.71236,-3.09348,-1.21771,-9.13768,2.90592,-4.6915,9.5023,3.40134,8.76897,-3.88894,3.95125,2.30209
6.5574,3.0028,-4.83283,1.74506,2.25697,6.29127,-6.05179,-0.715212,3.6543,-5.55884,-9.30841,-0.211869,-8.83427,-7.56416,1.39622,-7.4628,-4.96779,-1.30906,-8.4974,6.96141,-5.16345,-4.05725,-6.82909,-9.04091,-7.46405,2.78567,8.40112,-4.84491,3.72436,8.42296,4.91184,1.8463,-5.33245,9.664,6.01355,9.305,-1.88656,-5.85458,4.25018,-6.64917,1.03283,9.76062,1.42524,7.35271,5.05287,4.59441,-9.60139,-6.02723,-7.70238,5.38378,8.14432,-7.65935,-9.8163,-0.522903,6.03855,4.14939,6.00896,8.84182,5.62094,-4.37138,8.26702,2.78128,8.4932,-8.51457,1.21808,4.32508,7.08817,-2.63708,-0.39451,-9.13792
3.91765,-4.35837,2.87752,2.3708,0.405291,-0.10333,3.65171,9.01456,0.179733,6.25454,-9.91293,0.875235,-1.85136,-4.20266,-8.43724,8.72674,-4.92596,7.46637,-5.00769,-2.91658,9.33341,-7.55312,-9.68877,-7.15407,1.89875,4.30374,7.16077,6.81476,1.46996,-6.55419,-3.76008,3.96227,9.664,-2.46479,-1.32601,-1.69578,2.87539,1.40597,1.75439,3.61977,-9.68264,2.8845,3.26141,9.34962,8.74756,5.15129,-3.77306,-9.5254,7.48978,8.71829,7.64775,-8.58944,-5.29382,1.05461,-1.87115,-4.73878,7.75623,2.46229,3.78224,-2.18556,-9.30747,8.26815,5.34223,4.30002,3.71997,-9.75488,-9.5754,5.47441,-2.94484,-4.29543
-0.821199,-6.597,1.19812,1.88109,9.75318,-5.44045,-0.975028,-2.92901,4.17344,9.28544,8.74749,9.60232,3.58947,-2.24744,5.59496,-4.37589,7.96948,7.79814,8.65396,-8.98808,9.14628,0.207081,4.81094,-0.0261772,-8.97998,-5.0751,5.84594,6.20171,-0.244585,-4.46613,-3.19085,-5.66021,6.01355,-1.32601,8.9161,-9.8766,-6.94611,-5.50891,-0.521351,-0.165256,-1.93354,8.04357,-0.85515,8.87904,-2.17325,-6.22306,7.89691,-3.91744,4.44919,7.56288,9.92479,1.24567,3.64259,-1.83618,1.61886,-4.14851,-3.16119,2.84009,-5.58685,8.27003,5.76777,2.71659,2.81115,4.16551,-7.00001,3.81687,3.04231,-5.48907,-9.70522,-5.44376
-3.99397,9.92831,-2.64183,7.7681,-3.26357,8.40494,7.08451,-8.52659,3.36198,1.86792,-5.84794,2.3364,-5.16884,3.28788,-5.67595,6.73209,-9.0286,-3.68059,6.97287,-0.0124868,-5.81087,1.03281,2.56984,-9.35006,-1.69899,-6.52247,-5.10066,-6.74757,0.897592,5.34656,4.41961,5.85836,9.305,-1.69578,-9.8766,1.65436,-1.13808,-9.68969,-1.03955,-7.63851,-4.44426,-0.368761,-4.64252,2.65032,2.52019,1.26869,0.110297,9.32511,7.95545,-5.90939,2.34467,3.52499,2.45186,-3.53854,-0.276615,-9.46825,-6.06676,-9.61455,-1.48219,5.97703,-4.6835,2.51458,0.970845,9.52421,5.03518,9.1183,4.8028,8.80218,9.89837,3.83209
