4.8052,-6.3716,-0.556714,-6.17927,1.04537,-7.38189,5.29671,-8.64416,-6.61881,8.45928,8.78969,-7.75213,-7.26611,4.61382,-5.77075,-9.63252,-3.57871,-5.84042,7.71076,-9.75296,-9.37911,9.61696,-7.66971,-4.17299,-4.5029,-7.60632,-7.08316,-0.839874,3.61698,1.64624,9.06033,6.52405,3.0812,-2.7275,-4.3956,5.09371,6.22837,7.88886,-3.39374,6.53481,-1.18615,-3.66735,7.97081,-4.00776,3.87466,3.61459,-0.869404,-8.45704,2.8144,6.66213,5.27326,6.74389,-1.47259,3.69287,-4.2693,-2.75707,-1.01022,8.3072,-3.65432,-5.83128,-1.6963,5.47548,5.64486,-1.25937,-5.21597,2.53215,-3.1635,-4.33332,4.38263,0.805198,6.99963,0.341972,1.94741,5.20591,-3.71589,7.14787,-8.97039,-1.68011,-7.59376,7.40069,0.324861,9.39791,6.73395,7.33175,-2.15186,2.45335,0.9138
1.22891,-0.511838,5.86443,0.589649,5.9255,-2.91049,7.85046,-7.67176,-2.93184,3.49572,-7.75213,-7.40145,-9.39737,-2.18609,7.39464,-7.00558,-6.29679,7.65191,8.94311,9.94905,8.96776,2.15344,8.37388,2.03585,5.47936,5.40242,-5.01272,-1.18119,2.83064,1.04216,-1.90941,5.69228,-8.81415,4.76755,-7.00523,-7.63882,5.78217,-5.00336,-7.79636,-2.83622,-3.25297,3.04444,-8.84476,2.31326,-8.7534,-4.69109,-8.39395,-0.939666,-2.64705,2.63664,-3.00387,5.38746,-1.1356,-0.783806,3.26457,-6.51287,-1.14947,-9.32712,-3.55017,-0.653064,6.47977,-5.82441,-8.10347,-5.08465,-0.895946,-3.98045,4.82625,9.69931,4.49591,5.07342,1.54316,1.39241,-7.00248,1.7428,-1.46476,8.40321,-8.79653,-4.14054,-6.22666,-8.60942,-6.73756,5.93444,-5.55832,-9.23339,7.85964,-2.21306,4.878
0.858168,-7.36269,9.52733,8.96338,3.36134,-7.90993,-4.56852,-9.80773,-9.66689,1.2083,-7.26611,-9.39737,8.63301,9.84229,8.69818,-6.18113,-1.42913,-7.0327,7.11574,-7.00239,6.55997,5.53897,6.25297,-5.14091,-7.83328,4.54869,8.0269,0.167891,7.85362,-2.57695,-6.65889,-7.2124,4.55958,7.06284,-3.03071,-5.88861,3.46277,-0.492446,-6.97001,-0.171831,5.90756,4.30721,7.5662,2.52707,8.08212,5.16857,-2.49587,-0.842877,8.11703,7.82873,-0.0102962,4.38828,6.05612,-3.3927,3.47253,-6.70143,-2.89985,-1.1054,3.63141,0.963399,-6.59268,8.07189,-4.0958,2.74666,0.905475,3.93783,2.59595,0.828436,0.207007,0.435126,3.14711,-3.49893,-2.64493,-5.88039,-8.75538,6.52853,7.32986,0.910923,-3.82322,-7.04157,-8.49281,3.18304,-8.19062,8.32439,3.22722,-8.99225,-3.4229
3.8402,-7.78498,8.97468,4.70783,8.29471,-9.98521,3.99673,-1.92245,-0.793972,-0.451146,4.61382,-2.18609,9.84229,-1.77839,7.70201,6.2788,-5.74792,7.13467,-1.16959,-2.47529,8.68566,-6.26603,2.2788,4.97101,-0.831283,5.22952,3.65833,-1.84187,-8.87244,-7.26842,-6.98875,-8.39145,-4.4699,6.75749,2.61897,0.826299,9.78754,-7.56478,-3.75683,-9.08891,5.33297,-0.0431952,-0.814099,-8.38088,-9.37167,-7.40499,0.61074,1.38811,6.49192,6.80727,8.40734,-3.61085,-3.56497,-9.0013,0.640547,-4.49954,8.65832,-0.17303,-1.51388,-7.73132,-1.74929,-4.10218,9.94331,-3.4689,-1.96537,6.32129,-2.66796,5.38738,-7.08873,6.43671,-5.5881,-4.83398,1.60651,-1.78334,7.08101,9.18631,1.3152,5.04326,8.94907,-0.0886552,-6.06126,8.11576,7.50846,-5.40484,2.71867,8.83592,4.52188
-2.31596,9.56203,-2.60467,9.62504,-2.56343,9.63647,-7.76153,-4.93951,0.45526,-4.65025,-5.77075,7.39464,8.69818,7.70201,-7.85875,3.98954,2.57766,9.04569,-0.0855544,7.79284,-1.6384,-4.10936,-3.9271,1.52114,-5.51438,-9.69567,-0.852337,1.39771,2.30117,1.7695,9.48226,2.76155,-8.82282,6.21772,3.7613,9.38438,4.58928,8.62247,6.37685,-5.84457,-4.57154,2.65398,-6.52387,5.26651,3.86624,7.17758,-8.32475,0.730411,-8.60197,0.190034,3.88138,6.17074,-0.406287,9.92224,-9.60184,4.42547,7.24914,7.58737,6.88384,-3.66502,5.9787,7.57422,-8.01868,-9.13454,-8.48611,-9.98165,2.33764,-9.10361,-2.76191,7.41922,3.85088,5.29674,5.66761,4.94133,-1.53845,2.02803,0.779484,-6.75469,4.458,0.481106,6.35592,2.69889,6.21488,9.54398,9.7102,-6.58396,-7.39096
6.45864,8.81487,7.50276,-6.96892,5.04002,-0.702967,4.62621,5.39346,1.53497,-4.77137,-9.63252,-7.00558,-6.18113,6.2788,3.98954,4.99293,-1.91405,-9.37382,-3.61383,-2.34848,8.33819,-7.11212,7.97886,-2.51914,-9.71138,3.98933,9.09289,-2.75954,8.75529,-5.36155,1.16729,0.659395,4.07827,-3.58244,-6.16496,-9.67445,5.44446,4.78737,-2.56794,6.95705,-7.90214,3.16904,-3.09983,3.52077,7.46672,9.50253,-3.50056,9.75497,2.26449,6.71136,5.16667,0.597051,2.08499,6.74308,5.66114,-2.03515,-1.25001,-3.49327,7.93785,0.72349,-5.43289,-1.26438,-3.83561,-9.91593,3.70671,9.83589,9.01748,2.2315,-9.6428,-1.55497,-3.87055,0.684643,-0.741123,2.6143,4.6049,2.16203,1.95973,-9.78023,9.74877,6.09209,0.436751,4.11747,-1.43947,-9.70118,2.90529,-8.75781,-6.5955
-1.11435,-1.20849,-2.38615,6.28339,-2.57703,-2.61976,7.73145,-8.21861,-8.26361,3.41661,-3.57871,-6.29679,-1.42913,-5.74792,2.57766,-1.91405,6.75,3.93867,-3.48286,-1.343,-3.12498,6.40542,-6.94844,8.51713,4.25927,-4.35262,-7.80746,5.28703,7.05863,5.41682,-6.40113,7.19013,-3.23563,3.27444,-5.65958,-4.30587,4.59891,9.64257,-5.12682,1.26827,3.96545,-5.68926,-7.51852,-1.19075,-6.85195,-0.599287,1.9355,-1.20545,7.50662,-1.25018,-6.00784,-8.80139,-8.34356,7.40636,-3.47685,-5.97393,6.64954,-7.13796,-3.70078,4.55998,-5.35866,1.54313,-1.49581,1.75279,3.85812,-2.28963,-0.101431,-6.14712,4.78925,7.46712,-1.64671,6.89486,5.12064,-5.41965,2.1328,7.08569,-2.27363,8.154,-4.3469,-6.35486,-4.8883,6.84155,5.65403,0.9055,-0.644635,-4.54576,-7.00022
4.78362,3.83881,-1.54851,-9.87798,4.66149,-8.27194,-0.514962,8.55075,-9.7539,-6.40246,-5.84042,7.65191,-7.0327,7.13467,9.04569,-9.37382,3.93867,4.51358,-5.50831,7.59796,-9.27539,3.35828,5.46631,-9.40097,-1.63113,9.4835,-9.21603,-6.02707,2.03493,-9.80846,-1.67908,4.39729,8.68569,9.39717,3.82624,9.08569,2.67387,9.88037,-1.839,5.78691,-2.03244,2.23668,6.47722,-4.27747,-1.91427,-6.22706,2.55462,-0.663587,-2.10265,8.58061,-6.91183,6.95737,1.49596,-5.52944,4.45682,-3.81637,-4.22164,-9.27329,-0.669964,4.96301,-1.98798,3.4828,-7.1532,-5.07099,4.75985,-9.44083,6.66855,1.21069,9.51883,3.24191,4.72979,4.72364,8.21953,-1.23008,6.05087,-3.74552,-1.81185,-5.97043,-6.77296,7.72561,5.92096,-2.25708,4.38717,-0.393986,5.55511,7.86812,-4.30079
0.738317,4.16318,7.80938,-1.78773,3.36124,-0.028499,7.34571,5.74823,-4.84045,8.9886,7.71076,8.94311,7.11574,-1.16959,-0.0855544,-3.61383,-3.48286,-5.50831,-0.59862,7.7732,-5.88774,2.44322,-3.49436,1.13738,0.435796,-0.340346,-3.58187,0.834809,0.556129,-3.66399,4.78309,-4.14043,-1.73026,-3.9191,3.87351,-5.43463,-9.65947,-0.794886,2.30995,6.99366,-8.38659,7.71636,6.65046,9.6409,-3.69256,-9.52193,-5.45331,-8.6791,1.31865,5.92394,-5.86845,1.95124,-6.16877,-3.44695,-0.0445209,-5.17971,4.35659,7.29553,-9.74467,-5.25752,-5.84115,9.58039,9.68845,-2.1036,5.60148,-5.73216,-3.6903,3.10953,-1.47852,-1.40379,2.36809,-5.06751,-1.1139,6.82211,-2.23523,1.07411,-1.64027,-7.67076,-5.32504,-5.85125,-8.57997,-1.47549,-0.308497,-7.55445,2.67907,-1.08168,0.508735
2.53393,1.46698,4.61581,-3.72855,-7.87995,6.54581,-8.29216,-9.47497,-0.573397,-8.49107,-9.75296,9.94905,-7.00239,-2.47529,7.79284,-2.34848,-1.343,7.59796,7.7732,-3.26314,-0.322472,3.3996,6.68889,-3.57791,-5.05381,6.67433,-4.22565,9.89868,-2.58604,-3.77623,6.50177,-4.37858,-4.10243,6.11555,7.82565,-2.13015,-1.95158,-7.74436,3.31372,-5.07077,0.615294,5.59133,-6.77041,6.83974,4.48984,-0.912924,-4.48808,8.50383,-2.05971,-0.331941,3.04816,-9.76605,-2.15543,-4.14986,5.82824,2.98509,-0.243352,3.74126,-6.99324,1.7114,3.53421,-5.17841,-4.25952,3.62181,4.7815,6.2182,6.66187,-1.00454,6.00138,2.06115,-5.14158,-5.57407,-3.66698,7.99937,5.02761,9.02769,-7.09299,8.47021,-1.53122,7.96699,5.22222,-8.83508,-6.42752,-6.03346,-9.72031,-4.38344,-3.29784
8.98969,2.12429,3.84418,-8.19895,0.584465,4.73377,3.23545,9.54016,-7.76904,6.93901,-9.37911,8.96776,6.55997,8.68566,-1.6384,8.33819,-3.12498,-9.27539,-5.88774,-0.322472,8.55875,-6.46746,-3.89759,-5.66694,6.05542,3.65433,-6.28474,-8.20673,1.53614,9.68708,1.04077,-9.63267,8.75848,6.89646,-1.16403,-9.59497,1.46373,-1.50572,4.23166,-1.46405,3.82844,-4.05407,-1.2474,-7.93138,-7.00755,-6.68228,3.21226,2.11939,4.38996,6.52945,-8.56059,7.77363,3.784,0.571557,1.31522,7.06105,-9.98977,-8.85451,8.26435,4.48205,-7.61831,-6.14879,0.299152,-4.43644,4.50721,6.37129,1.63858,7.69134,9.53388,-4.19151,-1.19442,-6.30228,6.24357,6.21114,9.79402,-0.0584187,-5.53483,-4.75913,-3.77008,-5.49058,-6.20215,3.51454,-1.91324,3.68778,8.41986,-9.45226,4.70271
8.71084,5.50396,-9.45996,9.64266,-1.47711,4.03522,6.04833,-9.7162,-8.2538,-7.55552,9.61696,2.15344,5.53897,-6.26603,-4.10936,-7.11212,6.40542,3.35828,2.44322,3.3996,-6.46746,7.06054,-4.20304,-2.0579,-6.34505,-9.98365,-6.42944,9.81511,-7.71146,-0.331181,3.03418,-1.7268,3.32442,-7.61342,-6.17922,-8.96714,-5.01807,1.13838,-7.13355,1.25174,-0.688421,7.03889,-4.88888,-3.09151,1.42516,-9.23524,-5.3737,9.41974,8.64392,5.31185,-2.07801,-9.07407,-2.97254,4.41102,-8.4042,1.25957,-4.41665,-7.98822,7.83849,7.31608,-4.09112,2.3748,-6.7577,-0.382836,-0.6605,-0.195247,-1.87591,6.24929,-7.38001,6.51323,-9.12975,-3.01352,-9.46492,-7.24358,-4.13855,3.44555,4.84852,-5.13479,2.27318,8.88002,6.07293,5.6204,4.4109,3.39795,-5.6626,-7.70311,-1.15211
-7.78795,-6.17123,1.83519,-4.78542,-5.58439,9.37172,-7.12334,-7.10742,2.61223,3.5723,-7.66971,8.37388,6.25297,2.2788,-3.9271,7.97886,-6.94844,5.46631,-3.49436,6.68889,-3.89759,-4.20304,8.65207,-6.8676,7.64285,-5.33518,-0.426784,-9.48936,6.01035,7.52751,-5.38888,3.37645,8.33851,0.942204,5.83418,-1.3411,5.42719,3.00527,4.7405,-0.739334,-4.80514,3.67114,-3.21829,2.82278,-4.96703,0.333151,7.85272,-6.4895,-3.94361,-5.1497,-8.11184,7.37629,-9.16492,-9.48341,-9.92087,8.38293,-1.10904,1.70679,-0.579535,2.01872,6.70372,-6.1999,3.60208,-8.66132,-2.53258,5.1374,0.415913,-3.7405,-0.256603,6.79756,-4.06495,7.84324,7.52503,-7.80399,0.0961151,2.05127,3.60039,-1.02828,-5.26187,7.52297,0.546998,5.82473,-0.482442,-8.5879,1.42691,0.47238,5.9634
7.18504,5.43305,-2.90106,-2.28851,2.78049,8.94568,0.661826,-4.75056,-9.36406,4.54402,-4.17299,2.03585,-5.14091,4.97101,1.52114,-2.51914,8.51713,-9.40097,1.13738,-3.57791,-5.66694,-2.0579,-6.8676,2.23445,-4.75988,2.95362,4.18617,-1.44489,-7.03226,5.85981,9.93651,4.87528,-6.50456,-8.39782,7.32861,-6.00705,-4.89665,-1.93143,-2.24498,-3.35294,-2.69911,7.92261,9.71509,1.27541,6.13395,0.827232,8.17093,3.69156,7.98467,1.87774,2.93558,-3.21922,-1.8067,-2.63641,3.13422,1.58204,8.4082,9.03138,-4.02246,-7.48445,-5.49042,2.4433,-2.98986,7.44765,-1.13017,-9.03991,-6.76005,-1.2741,-1.03036,-1.28954,1.71265,6.98531,-5.6779,-7.60197,9.55071,3.41498,-2.11611,-9.67415,1.13911,-1.04673,5.65331,-5.34653,-6.38864,3.54188,-6.19531,-3.35892,3.90263
6.07527,6.09114,2.94618,-3.31385,-1.22096,2.03895,-3.97244,-3.79297,-9.73882,3.88949,-4.5029,5.47936,-7.83328,-0.831283,-5.51438,-9.71138,4.25927,-1.63113,0.435796,-5.05381,6.05542,-6.34505,7.64285,-4.75988,-1.92839,6.13415,-7.18707,-4.51552,3.95869,-6.37233,-8.98511,5.09931,-9.86193,-3.51665,-1.32782,4.26854,0.215886,3.81782,-0.963875,5.92623,7.07321,8.47229,-8.41681,-5.03229,0.593671,-3.23184,6.66268,-6.51541,-3.30201,-5.41052,-3.35758,-6.52785,7.39745,0.725908,-3.94463,7.29347,5.71837,-4.11806,-8.4534,2.60418,-7.65257,2.67386,-7.55614,-9.49853,-1.06553,-8.55355,8.01748,-9.71213,3.89318,7.05802,3.09961,-8.18518,-5.17863,8.1955,-7.62701,8.35627,9.28295,2.20277,-6.32217,3.05436,5.39227,5.02684,-2.09773,-2.79881,-6.64333,-8.48724,6.7073
2.01696,-9.66134,-8.48986,7.15971,-4.38317,6.63622,5.49939,7.45596,-7.00239,4.01641,-7.60632,5.40242,4.54869,5.22952,-9.69567,3.98933,-4.35262,9.4835,-0.340346,6.67433,3.65433,-9.98365,-5.33518,2.95362,6.13415,-4.62742,2.07788,8.75849,0.80122,0.367796,8.11633,5.96446,-8.22106,-7.33886,4.37753,-3.50703,2.14007,-1.26976,6.83292,4.23322,-1.91854,-5.2878,-6.33792,-8.99914,-0.0801161,-7.31869,-2.90582,-7.73228,-3.00335,2.28652,-7.9074,-3.63682,-9.86806,1.00966,1.27737,9.90006,1.79902,-2.31342,-4.39602,3.9235,-6.238,-5.57101,-7.23333,8.40888,0.195264,6.32457,-9.51099,-7.25446,5.68707,-0.782556,-3.35334,-4.3887,-9.44266,0.106011,-5.79689,-1.05947,-8.48567,7.57379,8.64988,-0.843325,3.73865,9.57826,7.77464,-4.93971,-5.02456,9.43367,3.21957
4.06524,6.12671,-8.34674,-3.82396,5.72169,-8.29326,4.06452,4.54134,-3.36548,-4.5965,-7.08316,-5.01272,8.0269,3.65833,-0.852337,9.09289,-7.80746,-9.21603,-3.58187,-4.22565,-6.28474,-6.42944,-0.426784,4.18617,-7.18707,2.07788,7.09896,6.89092,4.08244,7.03694,6.45716,1.26314,4.15281,-5.58146,-2.43817,-9.87377,5.70449,-8.94553,6.69785,7.74765,-9.50737,1.99255,1.32149,-0.715263,-7.39118,-8.30124,-0.361464,9.79792,-0.701522,-5.83155,5.71925,-7.19076,-1.4298,0.108509,-3.369,-5.09035,-0.666752,0.299731,6.26546,-7.44212,-4.34344,1.36009,3.62792,-2.24083,-7.34016,-9.36684,2.48999,0.435033,6.48665,-7.04035,3.08636,5.37211,-7.84208,-8.99369,9.38805,-0.0797106,-0.682782,-7.13341,6.56996,5.01046,-9.79591,3.91094,8.39275,0.448805,-5.69225,9.60596,-6.938
-3.80381,1.24255,3.53463,9.02154,7.90181,-7.00295,-8.96586,9.93464,0.0479354,3.83532,-0.839874,-1.18119,0.167891,-1.84187,1.39771,-2.75954,5.28703,-6.02707,0.834809,9.89868,-8.20673,9.81511,-9.48936,-1.44489,-4.51552,8.75849,6.89092,-5.16228,-6.72142,-0.0670775,-3.18514,1.15924,6.275,6.12133,3.45895,3.60859,1.22183,1.33049,4.8988,1.82015,0.392171,-7.73199,4.24835,-3.02014,7.46881,6.13878,-5.70259,5.17121,-7.16134,-0.676912,-4.25368,-0.714114,6.17669,7.43352,8.44203,9.9521,-5.8009,-5.45541,-9.10283,-6.63063,1.32074,-7.32526,-3.5516,3.13525,-6.02336,-0.923339,3.09375,6.80821,0.447117,-2.63659,-9.40305,-2.18894,-4.27319,-4.72862,-9.4881,1.49823,3.78056,1.00357,-5.34693,-0.977673,-4.32962,-0.237997,2.88728,4.50032,5.49985,-9.44143,5.71962
4.25339,-8.09225,-6.62241,6.56294,5.16929,2.35826,1.94465,-7.4636,2.60103,-9.36751,3.61698,2.83064,7.85362,-8.87244,2.30117,8.75529,7.05863,2.03493,0.556129,-2.58604,1.53614,-7.71146,6.01035,-7.03226,3.95869,0.80122,4.08244,-6.72142,-0.175928,5.83715,-0.139402,-8.37145,-0.722483,3.45938,-0.900359,1.9907,-2.3032,0.704299,8.85245,7.02321,8.34234,-1.24806,1.5934,-9.5347,-1.93023,9.36175,9.31466,5.51817,0.396173,3.91916,-5.46556,-7.57836,-1.78142,1.93011,0.366166,-9.97552,-2.51288,-3.95203,-9.91262,9.59306,1.72704,-3.1685,-5.2883,-6.00452,0.214862,3.38621,7.91294,-6.60666,0.505572,6.56977,5.03119,-0.968795,-7.40624,0.921148,-0.395597,7.02246,-5.52153,6.96371,-5.26462,9.67588,6.81749,7.75987,-3.539,-4.78499,-4.76204,7.43372,-9.74252
