7.56455,-3.90647,0.618191,-4.08377,-7.0001,4.92176,-8.18839,-1.09138,-5.48323,-1.15139,-5.26048,-1.33797,-5.03613,-3.37836,-1.83443,0.269801,-5.4563,9.81897,7.85138,6.0466,-4.54956,6.42108,5.72217,-8.08574,0.90464,1.25379,-5.17353,8.04618,1.07808,5.34723,-2.17196,-9.92767,-5.1494,-3.4817,-0.0583001,9.05429,-7.84085,8.86134,-0.389326,-7.96571,3.09246,2.49578,-1.05068,-5.52023,-4.89016,3.74405,-9.69734,0.337056,-1.48046,-4.22408,-7.36932,9.11391,-9.92663,7.19501,6.75152,-3.34474,2.14763
-5.85161,-7.30755,-9.62734,3.11472,-8.23722,7.53415,-7.2472,4.00863,1.95701,-9.82833,-1.33797,-0.32793,5.1315,-5.83333,2.3755,-9.87062,-1.59738,-5.19883,-5.41515,3.97578,-2.75471,4.92794,6.25101,1.56036,-0.407157,-5.35844,-2.4424,-4.3446,-5.09651,4.95959,-9.22409,1.22946,5.9113,7.71306,-6.67863,0.108823,-9.66773,-3.99756,-4.43544,5.00198,-8.1554,-4.96226,-6.20565,2.36723,-3.78821,3.24235,2.15529,-8.41613,-2.11132,-1.90539,7.67985,7.08195,4.8156,-3.19708,5.62004,-6.41838,-6.69398
-3.38258,3.59307,8.31553,-0.681538,-6.13968,2.15501,0.802857,-1.28488,1.90952,0.378329,-5.03613,5.1315,3.18649,1.00815,5.31966,1.82105,-3.28985,-7.64826,-5.96468,-7.67669,3.39379,-0.886487,3.34802,-9.76805,-5.01861,7.69624,2.24512,-1.16456,-9.86208,-5.98169,-8.12902,-1.03177,0.874366,9.24834,6.24533,2.66025,-2.87666,3.09306,9.30518,6.7333,9.94816,-1.82564,-5.30994,2.57474,-7.14812,-3.64439,5.47138,2.53241,-2.15649,1.57442,-3.91713,-1.46146,-0.918243,-0.37524,-1.34154,-3.70493,-5.55908
1.35207,-0.225904,5.43369,0.887359,5.2044,6.49929,-7.03551,6.31534,-1.53516,0.643975,-3.37836,-5.83333,1.00815,7.12164,-9.48193,-2.90125,-8.40889,-7.70898,-7.01241,-4.17024,7.11354,-1.30511,-5.59207,-3.31328,0.466659,4.34816,-8.73517,6.01858,-9.55191,-9.59611,-0.152945,9.55572,-4.5048,-6.35229,-0.066103,2.62017,4.3282,-2.88809,0.652149,-3.23238,-3.02203,-5.8474,8.48644,-4.9595,-1.51858,9.75571,-7.7268,8.06073,9.42103,-1.71354,3.12333,9.01412,-3.44703,6.1538,-6.09873,-9.14667,9.80315
-7.86574,5.81381,-5.7515,2.89137,-5.26544,7.00364,6.30567,-1.75707,-1.35536,6.25543,-1.83443,2.3755,5.31966,-9.48193,0.644616,-1.37866,9.4493,-2.77683,9.74163,-5.11015,-4.59426,5.67619,8.47724,-4.18379,5.86828,-5.04781,4.56682,6.60196,-8.64161,5.16271,8.76333,-0.399057,-0.908344,-5.05353,6.57121,2.23449,2.1042,6.26355,-3.58018,8.06967,1.31534,4.1091,-7.37984,7.16672,-6.86628,5.24729,3.59468,-2.27478,-2.73409,-7.81721,9.88756,0.697001,6.4163,6.02714,-2.48516,3.31187,-3.26296
5.99748,2.12808,-8.72172,-2.75405,1.64677,6.44256,-2.52787,1.17797,5.58278,-4.66844,0.269801,-9.87062,1.82105,-2.90125,-1.37866,5.44942,1.43068,-8.04396,8.80262,8.06816,-2.88994,-4.70254,0.886843,-5.3119,0.546592,-8.36219,-6.80303,6.63053,4.01836,4.9256,-1.42904,2.94637,-4.17142,3.88266,-6.71621,-0.908496,5.77913,5.68381,2.71123,-0.372264,6.90749,1.50819,-3.36499,-5.61348,-1.45323,3.48174,6.89638,2.57076,1.80336,-9.83705,3.28225,7.71274,-2.53074,-2.2342,7.27848,3.04862,8.68139
-3.36921,-2.3514,-2.04535,-2.48123,7.44961,4.73076,6.5267,2.40355,-6.76363,7.56241,-5.4563,-1.59738,-3.28985,-8.40889,9.4493,1.43068,-2.8613,-5.70651,6.1207,-7.17598,5.38569,-9.56663,5.18733,-5.19565,-5.90274,6.34523,-3.14004,-9.35026,-8.35547,-8.719,-2.48242,-5.65171,-4.47434,2.79861,0.596491,-5.04432,-0.109712,-3.77577,-0.679823,-7.72144,-5.57614,-1.88092,6.1185,6.79405,-2.14003,-3.84896,-1.57418,6.86098,-9.31082,7.11841,0.0580294,-4.76144,-5.25898,1.59828,-6.72437,-6.10193,7.2498
0.00403693,5.04808,4.533,-3.38019,3.90635,9.26724,4.88681,2.33016,7.23335,-6.88654,9.81897,-5.19883,-7.64826,-7.70898,-2.77683,-8.04396,-5.70651,6.77925,-7.32272,6.34741,4.77621,-2.54786,1.87935,0.99004,-1.3528,0.414709,4.83516,5.73842,-0.449761,-1.45239,9.87461,-1.3872,-9.62051,-5.52533,-5.22649,3.17387,-1.39066,5.20046,-4.24811,-8.55502,1.48289,9.69775,3.48749,-4.42103,-9.72426,6.55383,-2.99634,5.74898,-6.99468,-6.14252,7.26013,-0.417055,3.4229,6.18141,-1.94676,0.0500232,-6.38166
-3.71251,4.51121,-9.38451,5.07372,-3.88632,-3.28404,3.641,8.70122,0.900901,4.96447,7.85138,-5.41515,-5.96468,-7.01241,9.74163,8.80262,6.1207,-7.32272,-0.837895,-6.15145,-7.65224,-4.22566,9.08181,-3.92971,-7.69932,-7.28446,3.90409,-7.30423,4.90665,5.55124,2.05617,-8.0504,-1.82801,-5.16319,-3.86695,-6.83964,9.41159,-1.63756,-5.22036,-1.10002,-5.54752,-5.37758,0.244236,-6.58202,9.89987,-9.5876,5.84729,-1.26308,-0.874488,8.01181,-6.62708,-9.47255,-1.1525,-4.79172,5.50175,-9.37813,-9.78939
2.00921,-6.75609,6.75462,1.9407,-5.39983,-5.56998,5.31228,-4.82706,-4.54074,-7.31683,6.0466,3.97578,-7.67669,-4.17024,-5.11015,8.06816,-7.17598,6.34741,-6.15145,6.12574,-3.0071,1.95718,1.23796,-7.18086,2.38344,-6.48599,1.6747,-2.9135,-3.53253,9.53776,1.97534,0.345073,8.03938,-0.18796,3.30008,-3.6167,-2.68589,7.45613,-0.505815,-2.85738,-5.31597,-5.93404,-4.39096,-0.238632,-1.87658,-6.21465,0.94367,-4.70867,-1.92507,-6.49252,-0.198282,2.10082,-7.66059,-6.10625,0.747148,-4.3862,-3.6984
-2.07423,-9.13967,9.59253,-2.08912,1.06978,2.56663,-6.65684,2.55059,-4.6871,5.09085,-4.54956,-2.75471,3.39379,7.11354,-4.59426,-2.88994,5.38569,4.77621,-7.65224,-3.0071,-0.382265,-0.708619,-2.81028,-7.66448,-3.67304,-2.98612,-2.39583,0.21085,-7.45806,1.37955,7.59686,8.29703,-8.15758,-3.79971,-1.84395,1.256,7.13116,2.29235,-0.440764,-7.72256,1.38793,-9.96326,1.72741,6.84531,7.23395,-1.93809,-0.101565,-2.09076,1.99074,9.95864,-2.03307,3.28161,-8.04676,-5.13558,9.20024,-8.37329,-0.00959033
3.22945,2.13167,-1.88097,7.68202,8.50697,1.73702,7.79073,-6.62203,-7.02263,0.892382,6.42108,4.92794,-0.886487,-1.30511,5.67619,-4.70254,-9.56663,-2.54786,-4.22566,1.95718,-0.708619,4.78818,6.36234,-8.88481,-8.71912,-4.72049,9.43952,9.24982,-3.87091,-3.98345,3.10482,-0.666956,7.73841,-6.52564,2.11362,-2.783,0.545499,-5.90633,6.60715,3.32608,-6.02449,2.56002,-4.22146,7.46741,-9.46586,-0.919594,0.883976,3.49639,3.09543,4.09851,-5.47178,2.72867,-2.47915,3.15102,-6.44231,3.38306,1.44706
0.99298,5.75604,-6.50654,6.94315,-5.86942,5.23772,-4.06453,3.32101,7.73081,-5.04261,5.72217,6.25101,3.34802,-5.59207,8.47724,0.886843,5.18733,1.87935,9.08181,1.23796,-2.81028,6.36234,7.46885,6.49419,5.0185,3.38103,6.38673,-3.65578,5.1169,-8.38347,-2.87889,-7.57706,8.04923,9.15415,-5.44923,-2.78944,1.66425,7.64551,0.907523,5.71481,2.70778,8.52518,2.04039,2.64427,5.87985,-7.87062,-5.18321,-3.05242,-8.48606,-5.33996,-7.96619,1.87349,-8.33733,1.03428,-2.99551,2.49019,-4.57971
-4.54201,6.17281,-5.62865,6.12063,-0.472401,9.96362,-3.05787,-7.53547,-6.39205,0.0277189,-8.08574,1.56036,-9.76805,-3.31328,-4.18379,-5.3119,-5.19565,0.99004,-3.92971,-7.18086,-7.66448,-8.88481,6.49419,-4.41244,-3.94922,8.34608,-6.35913,-1.54071,0.888971,9.73414,4.74597,-5.81674,-1.56426,1.37587,-3.42701,-2.45033,8.34686,-4.79788,1.0925,-6.03205,-3.46066,1.32629,9.99272,-5.75853,0.301551,8.95997,-9.02553,0.8213,-0.484086,-5.69319,-4.49128,-6.72358,7.09673,-1.20589,7.91113,9.54327,8.36307
-4.83572,-3.16653,0.463529,2.68765,-2.62961,-0.295921,4.7975,-8.03314,3.83194,2.93032,0.90464,-0.407157,-5.01861,0.466659,5.86828,0.546592,-5.90274,-1.3528,-7.69932,2.38344,-3.67304,-8.71912,5.0185,-3.94922,0.798407,0.472931,5.90751,2.87308,-0.0249338,5.45038,-5.82221,-1.0785,-8.40336,4.83704,6.20496,4.387,-7.58355,6.30995,-4.12317,-2.45136,0.923815,-3.12487,-6.68366,-6.95288,2.92096,-7.68123,-4.22925,-3.00909,-2.7424,4.61526,4.15082,8.29172,3.34048,6.21917,-0.0980282,3.12257,-3.32094
-8.43274,7.71105,1.13532,-9.29206,3.38334,1.39353,-1.75662,-0.15641,-0.120115,-8.59359,1.25379,-5.35844,7.69624,4.34816,-5.04781,-8.36219,6.34523,0.414709,-7.28446,-6.48599,-2.98612,-4.72049,3.38103,8.34608,0.472931,2.87717,-0.269736,1.92841,0.794087,3.08706,0.976354,-4.79275,-2.83412,-5.48885,-3.94979,-3.14466,-8.39767,-2.97513,3.17171,9.87909,-8.93819,-5.87233,-4.12188,6.84083,-2.69647,-7.1407,-6.17623,-3.617,-5.08689,-9.7482,4.18164,-7.02761,-5.61372,8.01046,-2.66564,-1.28228,-6.82461
-1.36325,4.41601,1.34035,3.11634,-0.636027,-1.50649,-5.48342,0.756425,-5.3058,-9.96281,-5.17353,-2.4424,2.24512,-8.73517,4.56682,-6.80303,-3.14004,4.83516,3.90409,1.6747,-2.39583,9.43952,6.38673,-6.35913,5.90751,-0.269736,-1.26096,2.68258,-7.04169,-8.07909,2.86271,-3.1737,-4.68267,8.08073,-3.70034,-2.53398,-3.64341,-7.92098,9.41697,8.54657,2.37343,0.271687,-8.50468,-7.44839,5.92646,-5.60255,-9.67559,2.3064,3.08585,3.21225,8.22771,1.5902,3.22167,-4.54141,8.53297,-8.26619,-1.93431
0.0321797,8.24531,0.652155,0.713729,-2.62404,1.96348,0.947768,-7.36109,-4.21716,-3.62322,8.04618,-4.3446,-1.16456,6.01858,6.60196,6.63053,-9.35026,5.73842,-7.30423,-2.9135,0.21085,9.24982,-3.65578,-1.54071,2.87308,1.92841,2.68258,-8.19427,2.78628,-2.32155,-3.18701,-5.76651,1.0202,7.34165,8.32194,-8.13954,4.64307,-2.29807,-9.19766,-4.97773,7.91572,9.93679,-4.07147,-8.65367,7.56642,-2.07989,7.70152,-1.70177,-6.35022,-0.00997979,-9.15343,6.67175,-8.36802,-2.9655,8.29162,-1.20381,6.19205
-4.83632,5.12724,3.36938,-8.38252,-1.86319,4.14945,9.5833,1.93451,-8.39552,-7.68162,1.07808,-5.09651,-9.86208,-9.55191,-8.64161,4.01836,-8.35547,-0.449761,4.90665,-3.53253,-7.45806,-3.87091,5.1169,0.888971,-0.0249338,0.794087,-7.04169,2.78628,4.32123,-4.07276,-1.69979,-1.40801,9.43537,-4.25445,2.88611,5.69138,8.3634,1.89515,-7.37632,5.93478,-7.78356,5.70322,-4.80898,5.50686,-3.06317,8.6606,5.99918,-1.31755,1.85391,6.36584,-3.37507,0.557417,-8.5569,9.95863,9.46132,0.79027,9.6559
-7.20627,0.17014,-5.64686,-3.65459,7.11696,0.376733,7.04317,7.38797,-3.21773,7.01889,5.34723,4.95959,-5.98169,-9.59611,5.16271,4.9256,-8.719,-1.45239,5.55124,9.53776,1.37955,-3.98345,-8.38347,9.73414,5.45038,3.08706,-8.07909,-2.32155,-4.07276,0.532019,-3.70379,-5.66507,8.82415,4.12842,4.66994,5.20733,-8.23449,-6.65014,0.848968,-4.45596,9.9679,-3.41239,-3.2446,-2.10674,3.09201,9.51508,-5.76231,9.07202,7.13295,-7.64019,8.17939,3.65527,4.97387,6.59621,7.18284,7.74641,-5.98948
2.13164,7.98027,-5.86201,-6.627,-0.475748,-6.69743,8.9889,1.33215,-6.21826,-8.26387,-2.17196,-9.22409,-8.12902,-0.152945,8.76333,-1.42904,-2.48242,9.87461,2.05617,1.97534,7.59686,3.10482,-2.87889,4.74597,-5.82221,0.976354,2.86271,-3.18701,-1.69979,-3.70379,-5.647,6.82371,-4.1806,8.47705,7.07224,3.64725,-5.08374,-8.26033,-4.47281,-4.25283,9.17585,7.5023,-9.96021,-6.17793,-7.646,6.68616,-1.26701,2.51282,6.96919,5.81307,2.22393,9.19113,-6.24885,-3.91127,-1.93697,-3.25923,-9.09397
8.32097,9.02965,-5.71567,3.57981,1.82104,0.379098,5.39017,3.56709,-2.5439,-3.73915,-9.92767,1.22946,-1.03177,9.55572,-0.399057,2.94637,-5.65171,-1.3872,-8.0504,0.345073,8.29703,-0.666956,-7.57706,-5.81674,-1.0785,-4.79275,-3.1737,-5.76651,-1.40801,-5.66507,6.82371,-8.4905,6.67975,-5.49095,-7.3885,5.16807,-5.61615,-1.84158,-1.3499,9.1565,1.22728,-2.81635,-7.51276,-9.26616,4.75126,0.0024013,-3.93946,1.76978,5.18677,-4.5625,0.485398,-4.15869,-7.00074,9.94556,8.67249,7.89723,-0.389319
9.83236,1.2269,3.67153,6.9629,-2.81008,6.16628,4.68819,-6.07796,6.59925,0.815877,-5.1494,5.9113,0.874366,-4.5048,-0.908344,-4.17142,-4.47434,-9.62051,-1.82801,8.03938,-8.15758,7.73841,8.04923,-1.56426,-8.40336,-2.83412,-4.68267,1.0202,9.43537,8.82415,-4.1806,6.67975,-3.54861,-6.51803,-1.9965,-0.332146,-1.33763,3.72907,6.69133,-9.91658,4.08962,0.95411,1.10793,-9.91009,-5.33924,-3.64539,-3.01669,-6.72374,-6.23025,-8.8214,6.84913,-8.13447,-9.96272,9.89452,0.0539956,-1.55081,-0.312016
-9.38583,-5.04366,-7.65794,3.98192,8.13581,-3.61895,8.86101,-0.166904,2.33121,4.54208,-3.4817,7.71306,9.24834,-6.35229,-5.05353,3.88266,2.79861,-5.52533,-5.16319,-0.18796,-3.79971,-6.52564,9.15415,1.37587,4.83704,-5.48885,8.08073,7.34165,-4.25445,4.12842,8.47705,-5.49095,-6.51803,8.91503,-2.43508,1.18735,2.71536,-2.03137,7.0627,-3.54079,-6.15384,1.22854,-1.96884,3.45022,-7.23824,3.00285,-4.54534,-8.38778,-9.23556,-8.11832,-8.71626,1.99533,-8.59765,3.12561,0.436137,-9.94432,-5.15004
-0.35185,-2.61602,-3.40448,-0.646967,-8.62854,8.26828,-0.828215,6.34901,-7.14324,7.26112,-0.0583001,-6.67863,6.24533,-0.066103,6.57121,-6.71621,0.596491,-5.22649,-3.86695,3.30008,-1.84395,2.11362,-5.44923,-3.42701,6.20496,-3.94979,-3.70034,8.32194,2.88611,4.66994,7.07224,-7.3885,-1.9965,-2.43508,7.075,-3.1798,-1.8031,-0.111962,2.71865,5.42225,1.97603,7.49313,-9.58494,-0.169356,-4.02055,-3.55669,-8.76761,-5.27578,-2.62644,-8.63413,3.72172,-0.600736,0.787073,9.65439,-7.69666,6.08405,4.6223
0.356898,0.174476,-3.25775,3.55715,0.849612,9.2542,4.63837,-5.75187,-7.11669,3.79045,9.05429,0.108823,2.66025,2.62017,2.23449,-0.908496,-5.04432,3.17387,-6.83964,-3.6167,1.256,-2.783,-2.78944,-2.45033,4.387,-3.14466,-2.53398,-8.13954,5.69138,5.20733,3.64725,5.16807,-0.332146,1.18735,-3.1798,-5.51888,-7.80805,8.58653,7.84379,9.02777,2.26082,-9.04913,-5.66134,8.20335,5.54042,8.63917,-3.40361,5.70168,-0.895616,-9.43932,-7.76008,-7.9554,3.93736,-0.827055,-9.99331,7.27918,-4.82129
1.95108,3.4775,-3.68499,2.04451,2.91767,5.15512,8.71826,9.10645,3.98914,8.1961,-7.84085,-9.66773,-2.87666,4.3282,2.1042,5.77913,-0.109712,-1.39066,9.41159,-2.68589,7.13116,0.545499,1.66425,8.34686,-7.58355,-8.39767,-3.64341,4.64307,8.3634,-8.23449,-5.08374,-5.61615,-1.33763,2.71536,-1.8031,-7.80805,-9.24276,9.77344,-6.0462,-3.56855,-6.68905,-4.48994,-1.61928,8.42214,-5.07237,2.6027,-1.13922,5.82591,5.24853,-3.88292,-6.75066,-2.84689,8.39576,9.73991,-1.33766,-6.87585,-9.45567
7.48296,-0.438122,-1.6598,5.66181,3.35197,-6.62372,8.44691,-6.50557,-2.69943,4.12044,8.86134,-3.99756,3.09306,-2.88809,6.26355,5.68381,-3.77577,5.20046,-1.63756,7.45613,2.29235,-5.90633,7.64551,-4.79788,6.30995,-2.97513,-7.92098,-2.29807,1.89515,-6.65014,-8.26033,-1.84158,3.72907,-2.03137,-0.111962,8.58653,9.77344,-3.69698,-8.58505,8.02427,-8.96867,0.147165,3.69756,0.572382,0.437478,7.07852,-9.94037,3.76156,-2.17707,4.81895,6.74044,-2.50565,-7.6855,9.97603,8.715,-1.65722,-8.81951
1.21701,6.50393,6.45504,-8.46939,-3.45145,-7.00392,-8.09101,2.88696,-3.89772,6.41015,-0.389326,-4.43544,9.30518,0.652149,-3.58018,2.71123,-0.679823,-4.24811,-5.22036,-0.505815,-0.440764,6.60715,0.907523,1.0925,-4.12317,3.17171,9.41697,-9.19766,-7.37632,0.848968,-4.47281,-1.3499,6.69133,7.0627,2.71865,7.84379,-6.0462,-8.58505,6.06144,0.763896,6.39978,4.18882,-6.43493,-9.58107,-6.25057,-3.31327,3.45526,8.48066,-8.23304,-1.49132,-4.42073,6.80411,7.40442,2.516,-9.91552,9.38752,0.966102
-2.24811,5.76232,8.93422,-7.78717,-3.05588,5.66811,9.80931,4.20994,1.49044,5.53895,-7.96571,5.00198,6.7333,-3.23238,8.06967,-0.372264,-7.72144,-8.55502,-1.10002,-2.85738,-7.72256,3.32608,5.71481,-6.03205,-2.45136,9.87909,8.54657,-4.97773,5.93478,-4.45596,-4.25283,9.1565,-9.91658,-3.54079,5.42225,9.02777,-3.56855,8.02427,0.763896,4.19561,-3.69113,7.10159,-9.08513,2.6255,2.10536,-5.35913,3.19524,-8.7999,4.57694,6.48153,-3.58161,7.07664,-6.51912,6.25309,-2.796,8.94583,8.79386
1.38731,1.30595,-4.12066,5.23797,-1.79619,-9.88251,5.25551,-9.55862,-8.31299,0.116778,3.09246,-8.1554,9.94816,-3.02203,1.31534,6.90749,-5.57614,1.48289,-5.54752,-5.31597,1.38793,-6.02449,2.70778,-3.46066,0.923815,-8.93819,2.37343,7.91572,-7.78356,9.9679,9.17585,1.22728,4.08962,-6.15384,1.97603,2.26082,-6.68905,-8.96867,6.39978,-3.69113,7.59657,-9.43545,3.28138,-6.02188,6.76735,0.205523,-7.68732,-8.56613,-9.51626,-4.47995,9.71565,-5.52343,4.39598,-7.89893,6.63909,1.37262,4.62785
5.57356,1.31273,3.2686,7.34244,1.36683,-1.16132,5.83682,2.6194,-2.03626,3.86515,2.49578,-4.96226,-1.82564,-5.8474,4.1091,1.50819,-1.88092,9.69775,-5.37758,-5.93404,-9.96326,2.56002,8.52518,1.32629,-3.12487,-5.87233,0.271687,9.93679,5.70322,-3.41239,7.5023,-2.81635,0.95411,1.22854,7.49313,-9.04913,-4.48994,0.147165,4.18882,7.10159,-9.43545,-3.88005,1.30877,-7.97388,3.57345,-7.89546,-8.34272,-3.36812,6.65464,3.34493,-1.11125,7.34583,-2.23009,-7.94738,0.0283595,-1.63304,-9.18159
8.34999,-1.26094,-7.23444,7.48505,-5.94514,5.55788,2.37699,6.36738,-1.11963,-9.53348,-1.05068,-6.20565,-5.30994,8.48644,-7.37984,-3.36499,6.1185,3.48749,0.244236,-4.39096,1.72741,-4.22146,2.04039,9.99272,-6.68366,-4.12188,-8.50468,-4.07147,-4.80898,-3.2446,-9.96021,-7.51276,1.10793,-1.96884,-9.58494,-5.66134,-1.61928,3.69756,-6.43493,-9.08513,3.28138,1.30877,4.86018,3.80289,-2.83839,9.56608,-0.754929,-7.96897,5.18455,0.618161,-9.42166,-2.31425,8.32987,2.90441,7.11407,-5.76971,8.60629
-1.60064,-2.54127,1.01615,3.34619,3.71389,0.299431,-3.44174,0.732018,-9.15982,-1.72153,-5.52023,2.36723,2.57474,-4.9595,7.16672,-5.61348,6.79405,-4.42103,-6.58202,-0.238632,6.84531,7.46741,2.64427,-5.75853,-6.95288,6.84083,-7.44839,-8.65367,5.50686,-2.10674,-6.17793,-9.26616,-9.91009,3.45022,-0.169356,8.20335,8.42214,0.572382,-9.58107,2.6255,-6.02188,-7.97388,3.80289,-9.78298,-0.982327,-6.01071,-8.63608,-7.21134,-2.33497,7.73531,0.135232,-4.04807,-0.266829,7.69545,-1.60232,8.01647,-1.95682
