-5.23503,-1.12292,-6.83998,5.56652,3.12825,-4.32018,-5.12207,8.14587,7.07897,2.89092,0.97799,4.01275,2.49298,-7.45426,6.65671,-6.08903,-2.40535,-9.34253,-9.63984,-6.31662,-7.56923,-5.10019,0.0466953,6.20122,3.89832,-1.95449,-5.68218,8.12573,6.0885,-8.41147,-1.40935,-5.97992,4.32819,-4.23719,2.57807,-1.26012,9.53669,-2.59363,8.25823,-1.80669,9.74409,1.60391,7.51819,-3.25065,6.72374,-2.08664,-0.994447,-9.7723,-3.59621,5.0438,7.19229,8.19553,3.05483,5.26323,-6.18315,0.185422,3.86753,-5.25854,5.14969,7.38325,-5.53667,8.73171,-0.848031
8.96321,-0.319908,6.54857,-3.95503,5.99935,-0.566142,0.572543,8.09151,3.50015,7.13342,4.01275,-3.75567,7.23443,3.73371,-0.219285,-1.9671,-7.43479,-0.559502,0.397729,-2.34498,-5.10749,-7.36057,-4.74367,0.907957,0.62934,3.48327,-0.96585,4.99008,-0.294896,-4.45046,-0.124608,-2.86741,-1.9418,5.84178,3.17279,2.46918,-9.75444,1.46707,-2.39448,7.88974,3.89862,-8.52395,-9.27928,4.24291,1.53231,-7.99626,-8.02158,0.0378031,-7.12398,1.8234,4.21275,-1.92546,4.76865,4.87867,7.52025,4.79389,1.57632,6.50398,9.30898,-5.38546,7.67577,-6.07403,5.00018
4.17758,-3.71738,7.39954,1.88284,-8.96373,-8.26417,6.27273,5.34283,4.41761,-0.0229254,2.49298,7.23443,-9.39385,-8.00806,9.67913,7.68235,0.566799,9.42049,3.90669,-2.55147,-7.67732,4.65348,4.68561,-3.47266,2.58911,7.85613,6.73752,-1.17068,-8.16827,0.976449,0.785237,-9.44206,-1.15474,7.05332,-3.84627,3.86101,-8.02131,-7.40502,-2.45811,6.05782,-5.78204,-5.44353,8.72621,-9.9373,7.56243,-6.69982,0.625276,6.63198,-7.98776,-5.14077,4.83439,3.07432,1.50498,-1.44798,0.766239,6.9933,1.40241,-7.92585,-2.77968,-2.95096,-3.44453,-3.14019,-4.97853
0.555474,-3.71703,8.37541,3.26536,6.82838,4.44845,6.76193,-2.15444,-4.17106,1.13033,-7.45426,3.73371,-8.00806,-0.702833,4.33642,5.93072,9.37733,-6.18214,-6.37955,4.50152,1.93133,-2.16428,1.20768,-6.70695,3.63546,8.69818,1.67879,1.10287,-0.0316669,-8.18227,-6.40873,-0.467917,2.72922,-4.6536,-7.16892,-8.66151,0.408135,-6.03042,6.0502,-8.41632,-8.9658,0.468406,0.898558,1.69258,-8.34231,-8.01939,2.96583,-7.78923,-3.11484,-2.89605,6.41364,-4.24008,7.83209,6.34026,-7.44544,4.54387,6.88168,2.15204,-2.33922,-0.850817,6.88603,-4.82832,4.03735
3.59221,-4.31624,-1.29935,-9.54422,6.00226,-1.85772,-0.775787,3.20831,6.73012,-9.63369,6.65671,-0.219285,9.67913,4.33642,8.96707,3.14205,1.93284,-7.87599,-6.89759,-1.30612,1.12279,6.75369,8.97651,9.71893,2.25759,0.994659,-9.33582,0.136782,-9.52077,1.00753,9.88619,7.76499,0.187106,1.87971,5.75185,1.84249,-5.35845,1.46457,9.0198,-2.17954,-5.16015,-0.734314,5.54884,3.80842,3.2422,-5.33438,-9.16941,-9.36444,-7.91644,5.34562,9.89317,-3.79421,-2.99737,8.39512,-5.08331,0.978033,6.26628,-6.98618,-4.2767,-1.89551,4.88547,-7.18683,-2.50521
-7.22844,-8.98144,-4.37318,-2.6409,7.00403,-8.46964,-6.64257,-0.178723,9.7628,-5.78737,-6.08903,-1.9671,7.68235,5.93072,3.14205,0.941432,6.12814,-0.509073,-7.41274,2.31332,5.48901,-2.76756,-0.948594,-5.55743,0.175559,8.19178,3.36151,-7.04573,-8.71581,8.85903,-1.85146,7.82888,7.69095,8.31647,1.70633,0.901084,-8.75299,-4.17871,-9.49193,-0.562312,-3.00763,-9.27042,-1.59636,0.133596,-9.74409,7.51669,-3.66303,-7.08255,1.81081,7.32172,2.19014,-2.09534,-1.6813,2.58597,4.06311,-4.2293,2.09913,6.44574,4.1278,-5.53015,-1.04014,8.96715,-5.79489
-5.40724,6.63113,-2.29205,2.09493,6.70686,-3.60873,-6.88319,2.25284,1.97511,2.36351,-2.40535,-7.43479,0.566799,9.37733,1.93284,6.12814,4.88979,-1.37735,4.85216,-5.73459,-9.96986,-0.18707,2.63232,-2.94588,-7.51744,0.028269,-5.34424,9.98632,-2.94479,-7.85284,-8.04584,-8.72487,7.05345,-8.95656,7.28575,6.3447,4.00245,-0.348798,-0.792032,-9.83192,-2.44586,9.74613,-7.82234,3.51446,-8.16863,2.33538,-6.38671,1.45625,9.14587,-1.86168,2.00359,-1.09537,8.43966,1.90602,-6.06151,-9.06642,2.66827,-5.93247,-1.16614,-8.1413,3.55903,1.55136,-1.6765
4.01971,-3.99124,4.89582,3.07502,0.530322,-3.96363,9.16427,8.11815,-8.84232,-3.8929,-9.34253,-0.559502,9.42049,-6.18214,-7.87599,-0.509073,-1.37735,-5.57464,2.96734,-0.650469,3.60838,-4.06847,2.75456,7.75178,-3.60228,-9.78676,8.13346,-9.84883,6.72483,-2.59881,9.92786,7.35796,1.67919,-0.767416,8.72186,-6.3096,2.00809,-7.7215,-8.41141,0.3744,0.93148,6.67566,-4.90733,3.56106,9.04191,1.49679,0.545106,-3.77585,-1.76229,-6.37357,-1.70758,-3.38965,7.75564,-6.81417,-3.3704,0.30132,-8.41261,-7.07924,9.78579,-0.748432,1.71067,1.45899,-7.38468
4.53845,1.93922,-6.58941,0.999642,8.81183,-2.15,5.12243,7.36803,9.83536,-8.17366,-9.63984,0.397729,3.90669,-6.37955,-6.89759,-7.41274,4.85216,2.96734,-9.37719,-5.53373,8.12196,5.23734,-0.739234,1.0553,5.04785,2.58359,-2.52441,6.19248,-3.69597,5.52008,9.64676,-1.13533,-4.4651,-4.10372,-9.96052,-6.66396,5.43433,0.485951,9.68512,-0.679225,4.87766,-2.35113,-2.06513,-0.244579,-8.80449,-6.09347,3.94873,3.90383,3.24412,-0.706957,4.6828,7.0909,3.40727,-8.99965,5.72674,-1.32987,-5.50923,-9.70637,-1.44863,9.619,-6.73398,7.86322,2.53252
-5.19608,7.13151,-1.97976,-9.41238,-2.01938,7.92283,7.51948,1.14419,-8.50989,-4.29946,-6.31662,-2.34498,-2.55147,4.50152,-1.30612,2.31332,-5.73459,-0.650469,-5.53373,0.564543,-3.57561,0.599488,5.35045,-1.95666,8.97053,-2.96429,-7.30924,5.50439,1.10008,0.768066,5.86654,9.07088,1.82306,6.11175,3.86325,-0.932624,2.54618,2.22143,0.31798,-2.13164,-8.57139,-0.684852,-0.76314,-4.66667,-5.87438,1.26664,3.43046,5.52582,-5.09714,-1.75061,-5.72383,-8.11768,-3.97504,-0.326798,-8.10847,-7.06418,1.05292,-4.61354,-9.27089,-7.56956,-5.82146,6.45341,-9.58173
-9.48355,6.03799,-1.6766,7.04477,-7.15587,4.22116,2.83256,-7.16872,-5.71086,-0.254114,-7.56923,-5.10749,-7.67732,1.93133,1.12279,5.48901,-9.96986,3.60838,8.12196,-3.57561,-2.37399,-6.44639,-3.89023,3.91892,0.0605939,9.70747,9.36219,-5.44169,-1.55087,8.64871,-5.87881,-1.9416,-4.24593,8.50726,-4.01821,-7.28254,4.59498,-4.65629,-5.02778,-0.695794,2.02917,3.3517,-1.23973,9.92421,-3.52386,6.57247,-1.85027,4.52894,5.25328,-3.55357,-5.98855,2.25221,9.81337,9.1475,-2.24186,-5.33096,1.24439,-1.97185,-4.21911,3.36924,-2.23984,5.32794,1.79044
-4.37213,-4.12553,-7.68354,-9.53786,-4.24562,-0.87987,4.0906,9.43685,-7.95415,3.09968,-5.10019,-7.36057,4.65348,-2.16428,6.75369,-2.76756,-0.18707,-4.06847,5.23734,0.599488,-6.44639,-3.98744,1.20763,-3.51452,-1.40382,3.8319,8.12278,-5.92405,-3.16204,-8.30335,-3.69126,7.91437,-2.5401,9.14815,8.81543,3.39348,1.96681,4.08598,5.5764,-6.77821,-6.94614,-0.713197,6.75533,1.50101,7.36501,-9.8382,-3.95333,4.64963,4.13455,-9.30414,-2.94205,0.249631,-3.88255,-5.81885,2.72806,0.442479,-1.49517,-4.13623,9.71733,-9.15716,3.50879,5.17452,1.56289
-5.04399,-0.207867,-8.41209,3.78447,1.6164,4.10328,-7.07822,9.04682,-3.35742,9.70785,0.0466953,-4.74367,4.68561,1.20768,8.97651,-0.948594,2.63232,2.75456,-0.739234,5.35045,-3.89023,1.20763,-8.34337,5.60272,-7.65962,7.83394,-5.30895,-0.355636,-7.06443,-8.34451,0.960858,-4.64525,8.23056,-7.01149,9.81463,8.56189,-4.81395,-2.14168,-1.00345,6.96489,-2.69334,-6.72278,1.1768,-7.98851,-1.42004,2.90177,2.69069,-5.48118,-3.56024,-3.57331,-2.91889,-0.787118,-5.54107,-2.98262,-9.65764,5.30639,5.95391,0.0545089,9.10884,-0.378725,-6.32951,0.69345,-3.92011
6.08037,-0.687899,-1.75295,7.17033,1.63732,-1.73864,-3.3765,-1.67329,3.88981,2.62213,6.20122,0.907957,-3.47266,-6.70695,9.71893,-5.55743,-2.94588,7.75178,1.0553,-1.95666,3.91892,-3.51452,5.60272,5.05836,-2.42306,6.44663,-1.98317,8.57012,-1.70304,7.71198,0.349116,-7.8415,5.40687,0.84227,-8.06546,9.35268,8.02142,4.2083,-1.82314,-7.58262,9.99888,-9.67354,-8.23379,7.65988,-6.14004,-3.51568,-5.62411,-5.44061,1.73367,-5.49243,-3.14709,-8.36269,-8.08508,-4.10516,9.73795,0.436335,-0.734336,-0.710793,-3.7472,5.01075,7.82059,-4.11399,8.77177
-4.63689,1.31927,4.13449,-1.82659,-9.6498,1.30252,-6.81035,8.78918,7.47268,-3.84902,3.89832,0.62934,2.58911,3.63546,2.25759,0.175559,-7.51744,-3.60228,5.04785,8.97053,0.0605939,-1.40382,-7.65962,-2.42306,7.60486,-9.85098,-3.47323,1.462,3.13521,-8.02413,-7.1581,4.76177,4.31112,-1.51754,-4.06655,1.86744,9.44205,0.854071,6.97102,3.13419,-0.104219,-6.46386,7.87286,-2.38335,-7.16849,0.467301,-8.01999,-5.88583,-6.6222,5.6279,-5.94377,-6.38386,7.98362,9.71662,-0.130296,2.76218,-2.15991,8.02597,6.29249,0.46137,2.47158,-0.123668,8.36591
-5.71958,-6.14608,4.07229,0.266441,-8.52293,-8.24546,2.1936,-6.52726,-1.05887,1.458,-1.95449,3.48327,7.85613,8.69818,0.994659,8.19178,0.028269,-9.78676,2.58359,-2.96429,9.70747,3.8319,7.83394,6.44663,-9.85098,6.22852,1.01196,-9.07735,-7.25892,9.43722,-2.91177,8.81815,6.82077,-3.15229,3.87756,3.73784,9.73431,0.962158,0.98769,6.03301,-9.12781,-9.40814,-2.51457,-6.63815,-3.95442,4.02083,1.84113,2.21952,0.32075,-8.40526,-4.4931,7.79164,-3.11707,-3.27921,6.73776,-6.90118,8.24138,-0.254516,-7.58759,7.38891,8.73982,8.75712,-3.19057
-4.14019,1.71183,-4.30391,-0.982105,-0.329255,-6.69097,0.205439,-8.5585,-4.08942,-9.89075,-5.68218,-0.96585,6.73752,1.67879,-9.33582,3.36151,-5.34424,8.13346,-2.52441,-7.30924,9.36219,8.12278,-5.30895,-1.98317,-3.47323,1.01196,-0.796848,-6.08894,7.57019,1.1895,-0.864323,-6.1889,7.72119,-7.91982,-4.47208,-5.60158,-8.38337,8.18064,5.26536,8.12849,0.465323,-5.88194,3.63829,-6.63787,-6.81132,-6.4822,4.3406,2.76369,5.39455,7.0889,-7.24853,-9.99827,0.553941,-3.94806,5.05469,1.17668,-1.73243,5.41378,-6.00243,4.77705,-8.4158,1.19553,6.40792
7.98988,-6.30203,2.1177,1.66235,-2.35464,7.62467,-6.85243,-6.49983,2.12798,-0.749841,8.12573,4.99008,-1.17068,1.10287,0.136782,-7.04573,9.98632,-9.84883,6.19248,5.50439,-5.44169,-5.92405,-0.355636,8.57012,1.462,-9.07735,-6.08894,0.947717,-6.99292,0.599687,7.32895,-0.897167,3.66688,3.75225,-6.90967,3.49272,9.26742,4.86626,-3.48144,2.97779,8.32411,2.79515,-9.95771,-5.67804,1.86316,7.8126,6.03919,-8.27662,-7.9766,6.07428,-8.53213,-8.07185,7.33552,-6.86794,-4.88353,-9.89557,-5.10063,-4.41531,3.18616,-3.95714,5.63156,-0.982002,-6.52931
-3.06354,9.693,2.95376,-0.954542,3.49687,-2.36353,1.92792,6.77713,-4.19399,-3.68112,6.0885,-0.294896,-8.16827,-0.0316669,-9.52077,-8.71581,-2.94479,6.72483,-3.69597,1.10008,-1.55087,-3.16204,-7.06443,-1.70304,3.13521,-7.25892,7.57019,-6.99292,-6.30426,-1.82749,-0.731589,6.33759,7.81045,0.304868,3.73545,-8.19971,3.24501,-9.85928,-1.39102,-9.6953,3.9554,-5.71366,2.84861,-9.25055,6.06091,-3.71222,0.0893666,-3.16465,8.66038,6.64118,6.13152,9.15557,-7.10888,-9.84313,8.15155,-6.77364,5.81183,0.821243,1.85721,4.39679,-4.90049,-5.13027,5.29488
-8.2384,2.56023,7.52793,6.36167,-6.41707,9.43899,8.71377,6.93583,6.42632,-3.38088,-8.41147,-4.45046,0.976449,-8.18227,1.00753,8.85903,-7.85284,-2.59881,5.52008,0.768066,8.64871,-8.30335,-8.34451,7.71198,-8.02413,9.43722,1.1895,0.599687,-1.82749,9.55234,-3.711,8.63781,-5.36638,3.57951,8.32191,2.94137,-8.26983,-0.379223,-8.07897,-9.71514,-2.63236,-3.45113,-9.62006,4.21715,-2.67343,-2.79976,-3.35827,-3.45188,0.203588,7.73419,2.15071,-1.89534,4.97474,2.8356,-2.25989,6.92922,6.87582,-2.73481,3.19215,-3.09565,7.5463,-2.71012,3.63781
0.383671,-5.06103,9.15097,6.28011,7.58743,9.17616,1.21321,4.22349,-9.03751,-4.09619,-1.40935,-0.124608,0.785237,-6.40873,9.88619,-1.85146,-8.04584,9.92786,9.64676,5.86654,-5.87881,-3.69126,0.960858,0.349116,-7.1581,-2.91177,-0.864323,7.32895,-0.731589,-3.711,5.8128,6.09775,-1.18601,-4.08547,7.90872,0.178267,6.96362,-7.57223,0.546174,-1.0799,-8.93284,-7.50024,-2.03244,7.87686,5.22672,4.06248,-3.243,-3.9562,-9.69733,7.98513,1.01937,-0.359129,9.12032,8.83692,1.29368,-4.96779,-8.59775,8.61474,-4.2746,-1.51017,-1.47915,-5.85625,0.376191
6.09503,4.65325,-6.24957,4.23748,4.17806,-8.916,-6.34339,-4.41846,8.555,-0.832668,-5.97992,-2.86741,-9.44206,-0.467917,7.76499,7.82888,-8.72487,7.35796,-1.13533,9.07088,-1.9416,7.91437,-4.64525,-7.8415,4.76177,8.81815,-6.1889,-0.897167,6.33759,8.63781,6.09775,0.880947,-4.32813,-4.83205,-9.24554,7.13839,-0.908456,6.02581,-3.99616,-1.57029,-3.5612,4.56635,-8.21877,-5.53805,8.05245,6.79422,-9.32866,-9.17922,-6.18501,4.45254,2.17215,-3.05021,6.63725,6.5714,4.41513,-4.90656,-4.88713,5.47554,2.76223,-8.57678,1.58255,6.07626,-4.42249
2.31199,-5.55139,5.36508,-3.11817,8.51321,-4.67212,-9.46155,7.67392,9.24649,-1.29004,4.32819,-1.9418,-1.15474,2.72922,0.187106,7.69095,7.05345,1.67919,-4.4651,1.82306,-4.24593,-2.5401,8.23056,5.40687,4.31112,6.82077,7.72119,3.66688,7.81045,-5.36638,-1.18601,-4.32813,-5.67583,4.50047,-2.51287,-3.68597,0.534313,-0.142224,-1.26292,-5.99889,5.62765,-9.04555,-1.66208,-0.110346,8.98988,0.0638527,-3.15957,-3.25916,6.45398,-6.1506,7.51376,8.93848,-3.1919,-2.1327,-2.90462,-4.28278,2.7408,2.88157,1.14233,3.64225,-0.218795,-5.94359,5.58581
-9.78597,-5.41997,6.10237,5.55856,9.26547,1.15784,-9.04157,-1.93802,3.31283,1.8939,-4.23719,5.84178,7.05332,-4.6536,1.87971,8.31647,-8.95656,-0.767416,-4.10372,6.11175,8.50726,9.14815,-7.01149,0.84227,-1.51754,-3.15229,-7.91982,3.75225,0.304868,3.57951,-4.08547,-4.83205,4.50047,-3.91367,-8.11487,8.14218,-6.07597,4.6575,3.88844,-2.22203,6.21522,6.68988,2.86847,-8.94507,-6.32966,-2.5286,0.617884,-4.89204,-1.52926,-0.213764,-7.25098,-8.74209,5.52033,9.44492,-0.856291,-4.14916,4.1574,2.30297,-9.31164,-4.88555,-4.94186,-3.58073,-6.96372
8.68473,-0.598514,-2.38795,-0.897628,-1.36345,6.00678,-8.88821,-9.0685,9.18297,-2.76092,2.57807,3.17279,-3.84627,-7.16892,5.75185,1.70633,7.28575,8.72186,-9.96052,3.86325,-4.01821,8.81543,9.81463,-8.06546,-4.06655,3.87756,-4.47208,-6.90967,3.73545,8.32191,7.90872,-9.24554,-2.51287,-8.11487,9.82239,6.62789,-6.82927,-2.60297,8.63688,-1.40328,-3.06282,2.60527,-5.57869,2.05906,-0.582677,-6.02504,-8.05997,-6.93336,-1.0043,8.04409,-5.75919,-1.84732,-8.37547,5.98965,8.7029,7.41392,-0.134468,2.27765,3.61309,7.08103,-3.9437,1.39933,9.54017
6.55574,4.61692,-9.26729,2.08052,2.91037,-5.83928,-5.68628,-2.53006,8.21143,0.712237,-1.26012,2.46918,3.86101,-8.66151,1.84249,0.901084,6.3447,-6.3096,-6.66396,-0.932624,-7.28254,3.39348,8.56189,9.35268,1.86744,3.73784,-5.60158,3.49272,-8.19971,2.94137,0.178267,7.13839,-3.68597,8.14218,6.62789,9.69532,-0.283016,3.03251,7.47527,5.94636,-9.16331,4.65713,4.83147,4.88138,-3.4529,9.24271,-9.61469,8.86105,-4.79295,-7.65215,-2.13008,7.52328,6.4108,-9.87618,1.58022,7.77084,-7.71208,0.828825,5.23102,9.51486,-7.13374,0.699014,6.43747
-1.83937,-5.19576,8.80341,2.45457,9.73011,-8.99465,-2.94079,0.288847,-9.30117,1.99065,9.53669,-9.75444,-8.02131,0.408135,-5.35845,-8.75299,4.00245,2.00809,5.43433,2.54618,4.59498,1.96681,-4.81395,8.02142,9.44205,9.73431,-8.38337,9.26742,3.24501,-8.26983,6.96362,-0.908456,0.534313,-6.07597,-6.82927,-0.283016,4.62955,8.95016,-4.55239,2.3416,9.33884,6.57272,-1.92281,3.23266,-9.63343,8.8543,0.362622,-1.6398,5.05975,7.23719,3.77099,-7.65701,4.54269,1.01493,0.992475,-2.44745,-9.42999,-9.60185,5.86043,-4.95005,-6.85186,9.46303,-5.84534
-7.53907,-9.86756,-3.96829,-2.22884,0.960436,4.13437,2.73827,6.38556,-0.421187,-2.23197,-2.59363,1.46707,-7.40502,-6.03042,1.46457,-4.17871,-0.348798,-7.7215,0.485951,2.22143,-4.65629,4.08598,-2.14168,4.2083,0.854071,0.962158,8.18064,4.86626,-9.85928,-0.379223,-7.57223,6.02581,-0.142224,4.6575,-2.60297,3.03251,8.95016,-5.62575,-5.17964,1.47196,-1.80382,-2.42902,-3.20784,7.53237,2.56605,-1.07681,6.81405,-6.22416,5.59139,-5.08266,9.04455,-3.27036,-8.97569,-8.89066,-5.3312,-2.30263,6.57901,7.13175,-6.69902,-4.92169,-0.834273,7.91259,-8.49501
-2.23361,2.2269,-8.50833,4.7752,-9.37797,4.02264,7.15997,-0.855567,-1.82967,2.36179,8.25823,-2.39448,-2.45811,6.0502,9.0198,-9.49193,-0.792032,-8.41141,9.68512,0.31798,-5.02778,5.5764,-1.00345,-1.82314,6.97102,0.98769,5.26536,-3.48144,-1.39102,-8.07897,0.546174,-3.99616,-1.26292,3.88844,8.63688,7.47527,-4.55239,-5.17964,8.90868,-5.49355,-4.05272,-3.69962,1.76286,7.35447,-2.23001,8.72939,4.58236,3.82022,-3.96641,-6.00168,8.41785,-8.26685,7.58484,-3.17666,-8.98693,-4.08245,5.38437,0.34165,6.4581,7.90754,4.96736,-0.0821195,-5.8548
-7.93785,-2.31123,-1.37734,-2.53897,3.50492,-9.04764,-4.10145,-2.04438,7.50327,-2.56655,-1.80669,7.88974,6.05782,-8.41632,-2.17954,-0.562312,-9.83192,0.3744,-0.679225,-2.13164,-0.695794,-6.77821,6.96489,-7.58262,3.13419,6.03301,8.12849,2.97779,-9.6953,-9.71514,-1.0799,-1.57029,-5.99889,-2.22203,-1.40328,5.94636,2.3416,1.47196,-5.49355,-0.0849452,4.58717,1.43195,5.39917,-4.762,-4.4549,-4.33024,-7.7941,4.41972,5.61078,8.36281,2.21119,-2.60223,0.299833,-2.87867,-7.16952,4.27142,-8.48949,7.65519,3.09603,6.32807,-7.69293,3.0148,-8.41329
