-3.89504,-7.43256,-9.2589,-1.5877,3.93058,7.72146,-3.48195,5.78353,9.56379,2.84539,2.43682,1.47279,-9.15067,4.68998,-5.26002,1.74489,-0.862469,9.8848,-4.40587,9.78771,2.48414,1.69277,-5.59561,3.4135,-7.44015,8.06489,8.22958,-7.3741,-7.16495,7.06157,1.03309,7.06296,-3.7276,-3.20336,-3.13357,8.38881,7.6711,2.29865,-5.80062,0.209313,-5.85913,-2.04203,1.58316,-5.00168,-3.52931,6.84353,6.86257,-4.28327,7.57469,4.63388,9.81821,-5.13493,-9.8094,8.16113,9.8969,5.49319,-2.10366,7.94984,1.08472,2.13997,-8.32188,8.42546,6.33103,-8.75021,1.36961,9.51381,-5.39569,-0.687235,-4.63317,1.98184,5.51559,-3.30372,-5.45431,5.70513,6.16752,-9.09411,-1.70948,-5.46431,9.48016,-2.7397,-8.97349,0.194254,4.00262,-1.47953,-0.132103,7.33052
6.7445,9.68368,-8.18897,1.45064,6.37268,-9.82,3.03276,-7.59605,-6.69372,-0.570734,1.47279,-8.00147,0.305683,8.34976,-5.10519,7.18632,-0.560831,-1.35322,-9.3901,1.74011,3.44708,-9.86879,0.162415,-5.51874,-3.71585,9.11639,-6.09348,-2.86376,-9.97004,-1.36676,9.00104,1.45712,-3.54334,3.57993,-8.88446,-6.20324,-6.76978,-8.85883,-3.20625,-2.44879,-8.69585,-7.3437,3.01444,9.05549,1.59632,8.55464,6.18967,-7.29022,1.16861,2.59447,-9.07046,-4.28474,8.22567,0.439663,-3.21054,0.935813,-2.85467,-4.45029,-7.77843,-7.40029,8.0115,7.14869,2.66543,-2.58025,-8.33335,9.72539,5.15235,8.33005,-3.18197,-4.084,2.76251,5.78546,6.0281,5.32366,-2.6175,-6.13376,4.82046,8.59587,-5.26942,-7.56549,-4.95291,-0.990633,6.52904,0.899822,-0.160147,6.44485
-0.848742,5.22145,-9.99814,-1.5104,8.4286,0.213307,-4.91301,1.61178,-4.05103,5.26893,-9.15067,0.305683,-1.74479,-7.33751,-3.08531,-2.28722,-1.69708,3.84421,6.18088,-9.36603,-9.12171,4.35308,-5.33973,-1.96883,0.74198,2.57609,-8.25973,0.616311,-9.4778,2.88353,-1.11029,-2.41551,-5.1314,-8.19127,0.697076,9.67579,-0.637797,8.38138,8.47272,0.554114,-8.57688,-0.350876,-7.48754,-7.03583,-4.41485,-4.72272,-4.40319,2.17623,0.942244,1.17312,-9.13972,6.08497,7.46161,-1.84594,2.06033,8.14869,1.7125,9.64751,6.15463,8.83293,-0.911102,-8.96334,1.03695,-8.15,3.88958,-5.151,6.85875,-7.43804,-5.99934,-7.96913,-7.8639,-3.91799,-6.98194,3.40636,4.77835,-8.10469,-4.47935,5.38793,-1.13156,-9.66658,4.09351,7.51057,-7.08352,-5.63556,2.60476,-1.77901
-6.53519,4.13204,-9.62187,0.91985,6.59394,2.39452,-9.22565,-9.15617,9.92647,-6.80716,4.68998,8.34976,-7.33751,-9.3902,-7.71018,-5.99548,-7.66594,-6.23764,-5.66607,9.65901,-9.8553,-8.86063,0.429045,9.34366,4.02943,-9.29629,-3.01144,-9.44431,-0.454755,5.99762,3.30603,-8.11901,4.03968,-9.56118,0.316818,-6.60228,5.16549,-5.4221,5.96076,-8.2873,-8.17974,-9.83394,3.28766,1.98888,-9.08872,-0.125442,2.12574,3.2311,-8.35242,4.88918,6.71859,3.3066,-9.74833,7.57875,9.44147,7.44833,-6.80202,3.36876,7.38679,-3.68362,-2.37278,9.86382,5.19193,2.53167,-2.91761,6.65641,5.68041,-7.39601,3.20024,-3.04443,-4.22871,0.18199,-2.23817,-8.8783,-1.80713,-0.289383,-7.78956,9.86106,-7.51205,8.8536,-9.39306,-0.483851,7.98774,-4.26747,-5.46548,-2.89686
-5.58228,6.87128,-9.92824,-9.10568,-1.93336,-8.31595,1.97023,-3.76738,1.78359,-1.8066,-5.26002,-5.10519,-3.08531,-7.71018,-9.94285,-8.08727,6.26047,-7.53423,-3.74593,9.23173,6.28701,-4.33207,-0.00939165,6.71467,-1.74888,-2.17006,8.25329,0.158662,-9.89923,-1.72913,6.51712,4.83185,3.99776,1.17395,8.83266,-4.85719,-8.95748,-4.22457,-5.32063,-5.05639,-1.0097,-4.90123,0.185126,8.18604,-6.70297,7.39865,-8.47885,-8.74434,0.427601,-6.56131,8.60347,4.8206,0.260304,5.24608,2.22759,-3.52654,3.23475,3.25251,5.17752,-3.51782,6.90475,-0.428014,6.10753,9.10918,5.29205,1.55183,-9.52444,-8.21346,-3.15226,3.46289,-2.71703,-3.03871,9.99898,9.40252,-6.04957,-4.44017,-2.92596,4.15894,9.55692,-3.727,8.48179,0.295183,6.48949,2.35959,6.97604,-8.6403
-3.76448,7.32016,5.08037,6.90132,-1.25326,-9.08978,1.91833,-8.98925,-0.499792,1.72928,1.74489,7.18632,-2.28722,-5.99548,-8.08727,3.80687,8.29758,4.92721,-7.42884,6.82996,3.2844,-0.221287,-0.277512,8.87578,-3.0986,8.38036,-8.40235,4.31631,4.22753,7.84319,7.18173,-3.55175,-7.26833,-1.88847,-7.91069,9.1539,-8.00726,0.491682,-6.2204,-1.02297,0.642671,-1.89451,4.89666,9.72024,9.07158,6.28011,-2.71208,-1.89047,0.583319,9.39162,5.83864,-7.89833,2.31919,1.35916,7.65734,-2.04045,3.39845,3.95236,2.05979,3.2492,-0.766659,-4.23351,-7.9197,-9.59849,6.31825,-0.0101866,-7.05418,8.78876,-4.41359,-2.54107,6.36147,8.12953,4.87672,5.25574,7.50673,-4.41902,-2.47258,3.02185,-5.63185,8.2208,6.48176,9.87804,-8.32587,-8.13783,6.76276,-7.98789
-3.12463,-1.77825,2.36687,-0.980528,-7.11906,-8.82167,-2.00872,-1.01467,-5.79743,-6.65538,-0.862469,-0.560831,-1.69708,-7.66594,6.26047,8.29758,9.46075,-7.84248,-8.05032,-5.287,5.19459,3.87146,3.85576,-8.44977,1.74052,-2.99108,-0.304011,4.93635,0.1986,-4.17323,-3.03417,3.74201,7.21253,0.309776,9.79899,-5.2567,-0.608716,4.95453,-5.04273,-2.99922,-8.39022,-1.44923,-1.65654,-3.07823,9.90669,-3.96309,-3.189,-5.72727,-6.50367,9.10615,-8.22916,-1.5295,4.67578,5.46264,8.99789,-9.40796,4.47869,-7.01635,8.11912,5.14811,0.437128,-1.18874,-7.05826,5.6828,6.8217,-9.66185,-1.04376,-7.86371,4.31018,-1.61398,-9.05216,4.16058,-5.68794,-1.78825,4.0406,3.97218,0.490999,0.907291,7.06966,7.56442,-0.357566,3.11724,0.770928,2.69598,-4.5913,-4.39353
5.80567,8.87352,-5.38695,7.70012,-4.07298,9.34589,7.27778,7.63951,2.95763,-0.928819,9.8848,-1.35322,3.84421,-6.23764,-7.53423,4.92721,-7.84248,-6.27382,8.08398,-3.51507,8.38635,7.86772,6.81747,-0.0949281,7.58016,-4.67711,-7.02868,4.49301,-6.37385,-1.97021,0.975835,3.29942,-4.36804,-5.20105,3.78483,4.21067,-5.61794,9.01598,4.68429,-1.72092,-5.03048,2.38768,-0.597853,2.99627,6.73695,8.29801,6.17812,-5.30521,4.13682,-4.66835,-9.06699,-8.26766,9.30298,-0.0857675,-3.17991,8.22721,-3.24037,8.04888,9.40335,9.04586,2.41771,-3.49252,4.68084,4.56802,-4.56967,-5.5043,-3.56451,-0.104111,-3.34191,-9.62483,-5.8011,6.3497,-0.715965,3.87286,1.73366,4.87435,1.44816,4.64857,8.9654,-4.3111,-9.21152,9.68163,-5.86862,4.80007,-1.82128,-2.36446
7.94055,1.0081,1.16864,7.27766,-7.4837,-0.729379,5.98036,4.42573,-9.95462,1.5238,-4.40587,-9.3901,6.18088,-5.66607,-3.74593,-7.42884,-8.05032,8.08398,4.83886,5.07924,3.8965,-7.92834,-6.64057,1.40959,2.45404,-1.75979,1.94635,-4.14758,-1.89946,8.95794,-2.25016,-7.43055,8.37267,1.11047,-9.64676,-1.00833,6.22119,7.69028,-8.25814,7.52429,-7.97499,-9.28669,-6.05941,-0.46685,-9.98685,4.30069,-3.53024,5.39318,-8.54141,-7.31522,0.902451,-3.99613,9.19207,3.35917,-8.51265,1.09925,-1.81205,3.51572,4.17943,-7.59712,5.19586,4.07555,-3.96192,-6.224,-1.96255,3.76519,-4.51457,0.00656198,-8.50389,2.33148,2.38381,-1.65599,1.49169,4.90621,-0.203204,-1.91427,1.28925,-4.9868,-2.23005,7.41694,0.540771,-9.30535,4.7311,7.73623,1.59857,-6.71083
3.79528,-7.16223,-2.70373,-1.26276,9.28494,3.68065,-4.08052,4.99246,-4.66318,4.43006,9.78771,1.74011,-9.36603,9.65901,9.23173,6.82996,-5.287,-3.51507,5.07924,-5.91641,-9.46006,-5.57738,-6.55861,-5.86607,4.44875,8.05053,-5.43111,9.52883,2.27523,4.50655,6.61534,3.97488,-0.53391,-5.29548,3.99258,1.36271,2.04551,-9.32783,-7.55055,5.74025,3.83431,-3.40265,6.75063,-1.57051,-3.18088,-6.15134,9.27608,6.24994,-5.94507,-1.63865,-5.77702,5.47691,-0.641653,5.1449,5.18068,4.68682,8.19863,-3.00605,3.19926,-1.88085,1.38904,8.6531,-6.30592,3.49669,-5.85668,8.07466,-7.59333,-6.50683,-9.49062,2.03874,-8.43028,4.19878,7.81213,7.19203,9.26601,1.04656,2.56412,5.95464,5.80245,3.59432,-7.26778,1.27983,-4.03995,0.517514,-4.34316,-2.85716
1.89297,-2.18766,9.48658,-9.42501,-9.59274,0.636946,-0.957682,-1.17754,3.05975,-7.38917,2.48414,3.44708,-9.12171,-9.8553,6.28701,3.2844,5.19459,8.38635,3.8965,-9.46006,-8.96712,7.39435,-5.01988,1.86441,-5.41233,6.88174,4.18627,5.94768,2.04587,2.40833,0.0797193,4.70973,1.51465,9.70229,9.38869,5.07679,6.16152,6.32776,-4.3549,1.99056,-8.05204,8.74179,3.3417,6.82113,7.76884,-0.637068,2.76545,8.8541,1.75289,4.01953,5.549,-5.70843,6.7545,1.4012,-7.10112,5.76451,8.16897,0.198004,-1.13698,-9.39723,-0.826876,3.51379,-0.829063,8.46927,-5.16045,6.09033,-6.30109,2.61255,3.90585,-4.88979,-6.74264,5.13327,9.99602,-7.36275,9.24879,-8.52916,-0.82764,1.00935,1.54919,0.551502,-4.06041,2.89732,-9.93211,-5.51758,3.65397,-8.98697
-3.00847,6.01939,-9.42622,-0.8464,7.84109,-7.74644,-5.89623,6.70464,-8.77188,-6.6344,1.69277,-9.86879,4.35308,-8.86063,-4.33207,-0.221287,3.87146,7.86772,-7.92834,-5.57738,7.39435,7.73454,3.54451,-9.78415,6.96748,-4.08037,3.20611,6.86863,8.80556,5.72402,-9.90233,5.05338,-9.32322,6.42753,-2.40228,-6.43141,7.31807,3.12413,-3.52429,-5.21326,-2.76186,-0.972441,-4.61251,9.3142,-4.85697,-2.55449,3.52024,1.02922,6.0615,-9.0931,7.87747,3.92154,3.59269,6.29797,6.65235,-4.93144,9.19901,-4.43714,-6.71363,2.20266,-2.51202,-5.07019,6.89468,6.26355,-7.56475,8.45172,5.18252,7.39625,6.43912,-5.84957,-5.48941,8.81519,-5.85014,-4.41903,7.15119,2.3521,8.51654,-6.80933,-6.98429,-7.08175,8.951,6.5759,9.1596,-0.957389,-6.48167,0.776724
1.63697,-9.50681,2.68242,0.842279,-2.70696,9.43741,-9.86664,-2.82561,7.6747,-4.00122,-5.59561,0.162415,-5.33973,0.429045,-0.00939165,-0.277512,3.85576,6.81747,-6.64057,-6.55861,-5.01988,3.54451,1.91401,-7.97853,9.93619,2.23367,8.10272,7.20938,-7.39885,1.74474,7.23348,5.33112,-1.37309,-9.22047,-6.60843,8.86833,9.18728,-6.42385,0.931932,7.23609,-5.53442,6.32386,5.55688,3.02909,-6.68861,-1.42867,1.39668,-6.33758,-5.99753,-3.67446,-7.9699,-3.67931,-5.13867,8.17609,-0.676771,-0.905658,-9.23761,-3.70974,-3.86592,-2.82538,6.03876,-8.3607,4.80597,-5.66403,-0.195875,-4.7201,0.347365,5.4007,8.7723,-1.5646,-6.1867,3.49022,-3.56368,5.46599,9.52439,3.18385,4.40076,9.47846,5.32455,-9.54457,-2.33256,4.37936,9.52124,2.08526,4.40306,-2.74507
-8.1831,-0.033755,-2.08237,6.4452,-6.0742,7.87311,-3.25522,-1.46486,9.18923,0.592614,3.4135,-5.51874,-1.96883,9.34366,6.71467,8.87578,-8.44977,-0.0949281,1.40959,-5.86607,1.86441,-9.78415,-7.97853,3.64996,-6.13832,-6.18619,5.41619,6.19225,1.78966,5.90147,9.95664,-2.58305,-1.05958,9.77152,5.61486,-9.07073,5.53775,-0.461395,-7.42768,9.46805,-9.35304,5.83433,2.5303,-9.73935,-3.55386,5.51134,-5.41792,1.20583,1.5591,3.89946,3.21104,-8.5409,3.07667,0.0484718,-2.2624,0.946838,-3.21573,-5.48157,0.00984495,9.2945,-2.86087,2.31726,1.35512,9.99692,-8.43947,-8.53046,3.25566,4.03413,-9.67613,-0.739564,-9.78046,-1.08722,8.66285,-9.29602,6.92892,9.29206,-4.45289,-2.70729,3.7185,-4.74773,-9.25731,6.99289,9.56483,5.53567,5.84993,-9.25856
-7.89897,-7.8526,-5.2821,1.07832,5.37416,7.49661,5.10927,0.735057,3.43032,4.76773,-7.44015,-3.71585,0.74198,4.02943,-1.74888,-3.0986,1.74052,7.58016,2.45404,4.44875,-5.41233,6.96748,9.93619,-6.13832,3.13204,-4.21714,4.3568,-9.92927,5.22006,2.18292,7.42324,6.70995,-5.37214,4.9382,-0.266598,0.676482,-6.95247,6.09163,-9.69194,2.00911,3.75839,3.25474,8.99875,-8.88742,-5.2261,1.12389,-4.91404,-0.918486,-8.72203,1.74736,-7.09483,3.04768,3.26645,-0.312344,-4.46902,6.08445,4.40279,8.93736,2.81005,-5.38393,-2.09619,-5.83029,-2.56149,1.23239,3.63891,1.65077,3.26279,1.53352,-6.8425,9.90871,-1.20753,4.85558,3.58719,8.18995,-4.37322,-7.55515,0.98699,5.33755,-8.09801,-0.8569,-1.92578,8.95042,4.04118,2.50982,5.4016,-6.38964
5.56371,3.6406,5.66884,-7.92527,-4.19209,-7.95996,1.77115,-2.84164,8.20731,8.13289,8.06489,9.11639,2.57609,-9.29629,-2.17006,8.38036,-2.99108,-4.67711,-1.75979,8.05053,6.88174,-4.08037,2.23367,-6.18619,-4.21714,-4.97493,6.61543,9.19114,4.92931,-1.27395,2.34742,-5.61565,0.324908,3.79201,-7.98215,3.20646,8.49122,-2.67698,-6.93329,7.84447,8.28129,-5.7257,-7.03014,9.25506,-7.00103,5.36822,-9.56369,9.25342,-1.49409,3.71916,0.304026,-9.61394,6.73211,-4.67119,-6.17194,0.0650645,-5.12407,4.38084,-1.83963,-8.28972,6.61325,-8.19779,5.67128,-0.906266,-6.6261,8.43733,2.61909,-6.5804,-1.58189,5.78566,-5.00883,-2.35226,4.88907,2.63061,-9.00289,5.44261,2.28755,7.25029,8.85272,-1.86977,-3.19504,6.37257,-7.35322,-8.55118,7.80623,-7.15517
-6.89261,-7.75131,-0.300576,7.53953,8.89902,1.61121,7.28196,7.33921,-4.29904,-2.12876,8.22958,-6.09348,-8.25973,-3.01144,8.25329,-8.40235,-0.304011,-7.02868,1.94635,-5.43111,4.18627,3.20611,8.10272,5.41619,4.3568,6.61543,5.02674,0.980656,-2.98373,-0.452418,-8.27991,5.81793,2.35599,4.82064,-3.42289,0.326092,0.79128,2.1817,9.70238,-1.64288,-5.51555,9.71757,-8.93519,4.96161,-9.99361,0.490518,-7.33901,-2.88427,9.65644,-7.91635,-5.16483,-2.64383,6.45607,-2.89787,0.445648,-3.14783,5.28983,6.40377,7.16843,-9.98261,6.04735,3.59635,-5.24018,-7.67997,-8.51028,-2.95413,5.67189,-8.95278,3.68537,-4.16936,-4.39435,1.78747,-7.92122,7.94074,6.46426,-7.37112,-8.58607,5.04278,7.46962,8.50755,-6.12779,-0.512845,2.32773,0.941442,5.06178,3.97755
5.6788,-2.09428,-7.88278,-2.98232,6.93441,0.960976,1.94201,-6.58964,-0.967699,-0.78603,-7.3741,-2.86376,0.616311,-9.44431,0.158662,4.31631,4.93635,4.49301,-4.14758,9.52883,5.94768,6.86863,7.20938,6.19225,-9.92927,9.19114,0.980656,-0.654671,-1.07244,-7.95318,-3.72138,-8.84161,3.18395,9.66559,6.32299,-4.85522,-5.61423,-4.79279,2.81136,4.27735,-0.142459,-9.11246,-8.4373,3.26436,2.52863,-9.16134,0.20739,8.24719,3.45359,3.07231,6.53041,-9.40069,-4.80265,6.6599,2.61208,1.29728,-0.514384,3.35212,-1.70954,-1.09224,1.28266,1.89876,9.8788,-9.3123,-9.88534,-4.5303,0.147978,-9.23343,3.794,9.5761,8.00395,7.86917,-8.48181,8.77803,7.28562,7.12079,-9.38894,-3.26215,7.24654,4.86171,8.17356,2.76366,0.211728,4.47115,5.22993,7.70831
1.9217,6.36208,2.28171,4.48179,-5.17124,0.0971868,-7.03574,-2.37619,0.345747,-6.55642,-7.16495,-9.97004,-9.4778,-0.454755,-9.89923,4.22753,0.1986,-6.37385,-1.89946,2.27523,2.04587,8.80556,-7.39885,1.78966,5.22006,4.92931,-2.98373,-1.07244,1.92752,7.67833,-3.45334,-9.577,2.08948,-4.052,-3.52797,1.20872,-8.12488,1.59535,1.9638,1.19777,-4.92234,5.11756,-9.08751,-1.87945,-3.78498,-4.81218,-6.75898,4.2506,8.65725,3.65101,-1.00558,8.65247,-2.70161,9.18959,7.07467,7.50038,4.16878,9.68909,6.36143,8.75707,3.79803,-3.18925,-1.35379,-1.85844,0.0251246,6.44251,9.93364,-3.93943,3.04105,-0.698551,-9.81838,-0.0138862,-7.6148,-3.13492,-8.65018,5.77546,-5.80216,-5.05118,-3.13241,3.56956,-4.96686,0.674549,-5.56844,2.34562,-4.5227,-6.87446
