-7.38923,-1.8312,1.98348,-4.18085,8.75297,6.92313,-4.21911,-5.81259,-6.90397,1.96247,-3.56441,1.60777,-3.88051,5.78161,1.91963,1.21584,-6.65784,-1.28377,-5.98086,-1.10944,-2.8863,6.91477,-6.00882,6.72412,-0.0990743,-1.04328,5.59554,5.59944,3.53592,3.14197,9.28895,0.873198,-2.87719,1.29464,-2.20269,-1.23639,3.97285,4.56264,1.21601,7.54914,-2.6248,8.80152,0.371316,0.398328,-0.295262,5.13661,-5.83623,-3.0123,-5.14585,6.10129,-0.632746,1.13826,8.55298,1.1111,6.31616,-6.28307,5.63004,-4.65975,1.64706,-6.49422,9.66322,-8.66611,-3.13487,3.8736,3.09227,9.05562,9.39604,-5.81679,6.56349,-4.09322,3.25938,-8.98674,-7.32255,-9.51204,4.47355,3.4106,1.58064,-1.87459,-0.00176144,-8.51278,-1.50719
8.82392,-8.28553,1.87331,2.24194,3.53155,-9.78751,2.18953,6.01414,3.33753,1.09198,1.60777,1.64928,-8.82454,2.56115,9.49988,9.68269,-7.18206,6.68398,2.11739,-0.576941,0.251593,6.74974,-0.120471,-7.84576,-2.73395,1.15574,-6.32069,8.0757,-2.75925,-1.58471,-0.237267,-0.287647,7.65417,-7.34984,4.05145,7.04744,-1.13078,6.79606,3.91206,3.14159,-0.0657886,-4.47188,1.6725,9.60214,2.06131,7.95676,-3.83287,-8.42355,4.19494,1.63643,-3.85798,6.30733,-8.28437,-9.16604,7.80677,5.72233,1.32299,-8.40765,-7.54563,-6.45553,6.63019,-2.84364,7.62713,-9.69493,-9.66364,-9.00672,6.84851,5.12853,2.4511,4.33297,8.0426,-3.18348,4.4796,7.22248,-3.64642,-2.19186,9.9964,1.53493,7.41906,-9.91646,-1.67852
-7.2017,4.1663,-9.99189,-1.84739,3.05702,-0.998469,9.82165,2.76872,-3.64246,-6.06105,-3.88051,-8.82454,2.58134,-1.4426,-5.01056,-2.94386,-6.11425,-7.76587,-1.36708,0.00381192,-4.85288,0.732512,-9.2253,-3.93112,-3.52356,-1.95038,-1.05825,3.6036,4.351,4.88508,-0.176752,6.91287,5.68664,-8.23902,-5.93892,1.83095,0.645274,-6.04908,9.67221,1.11519,-5.27128,-6.09693,2.23388,-5.45378,3.47061,0.883236,-0.160382,7.72524,1.64255,-3.47781,-2.32706,-4.0867,-8.98333,2.50579,-5.96775,-4.0863,-1.05893,8.05099,-9.54321,-9.68616,1.95958,-4.01971,-5.25019,-4.86379,1.13488,-1.13325,-4.00792,-9.71735,9.39431,-3.47371,-9.04804,-5.39853,4.2749,6.03515,-8.15416,-5.59557,4.93468,6.36532,-4.92941,-6.68019,6.77547
-7.70917,4.07072,4.53007,5.97068,-2.08208,-5.2298,-2.896,6.02451,3.2047,-4.7681,5.78161,2.56115,-1.4426,-1.76651,-7.15545,-5.13413,-9.39152,3.33338,5.31511,-2.50325,2.08183,9.23706,2.48028,-7.61359,-8.18128,6.75182,1.94747,9.95434,7.36806,-6.6581,-1.46371,-4.87561,-7.11437,-8.65896,4.57453,-1.29637,-8.42019,4.98982,-8.25576,1.48815,7.14101,6.89426,7.02514,9.19412,2.74022,-6.49556,8.87071,3.45468,-2.80718,2.53295,-4.74305,8.21259,8.49973,-2.46364,3.31763,-7.6209,-4.92596,3.56613,3.75658,-9.40597,-3.38619,-6.53493,-4.9285,1.71224,-2.58413,-8.83114,-0.295721,0.218183,2.4441,6.97902,-3.02628,-6.22013,8.07332,6.90319,2.70089,-8.75882,7.90504,-0.368362,2.01393,-1.88387,-9.89028
-1.12342,1.06456,-3.85984,4.08967,6.12646,-0.943915,-0.480064,3.07845,1.67858,-2.76212,1.91963,9.49988,-5.01056,-7.15545,3.12162,-6.32614,-0.291827,6.93979,-2.46127,1.65235,-6.87546,8.05408,2.85937,-7.61359,4.49211,0.595229,-4.61067,9.46664,-9.46166,-4.95573,6.27597,1.85431,7.3581,3.64498,3.47212,8.80179,-6.54326,-3.86442,8.9689,-2.13555,-6.634,2.88866,2.49781,5.80014,-9.24111,2.00226,-1.02458,0.346976,-9.50323,-7.52334,2.24109,-2.87214,-2.2383,-6.41546,-0.382321,-6.43076,7.03574,-8.74449,9.92962,-0.561455,-1.29528,-0.8275,-9.29378,8.94685,4.47811,3.52314,-6.31009,-0.710553,0.0537044,7.1352,0.128928,-6.00192,-7.48124,0.648707,4.04678,-2.65149,-8.1751,0.325836,-0.514208,9.52878,-0.702009
-6.18001,1.3174,8.99535,5.13484,-0.53744,-9.79748,9.9884,-8.62065,7.08443,2.35999,1.21584,9.68269,-2.94386,-5.13413,-6.32614,6.23136,6.98026,-2.35717,4.31729,-9.67859,-5.36741,3.3833,-8.76072,9.90757,4.78072,6.14333,3.02602,3.97331,-6.85374,1.09594,-0.468661,2.72716,-4.24137,-6.93588,-4.27101,-7.47974,7.09101,3.17695,-8.03053,8.20735,-3.47304,9.328,3.42443,2.60755,6.51504,-6.35463,-9.75304,0.873253,7.56369,5.71386,6.3517,3.88683,-7.47306,0.752612,3.62656,-9.85319,-6.81821,8.66223,6.20674,-7.47904,-0.745522,-7.21084,9.58499,9.63376,3.29742,3.78331,0.01425,-5.74744,7.13137,6.68527,-7.91457,-3.16478,-2.98891,-1.34505,2.59553,-2.61974,3.2136,7.45455,3.89362,1.30266,-4.28628
-5.92354,5.76484,-7.82812,0.124991,-9.95859,2.04839,-8.55029,-7.30183,-4.83711,3.5366,-6.65784,-7.18206,-6.11425,-9.39152,-0.291827,6.98026,-5.45424,-1.36279,1.79563,-3.11578,2.37876,2.44265,-5.53562,0.0853216,3.65178,2.00619,0.783022,2.68943,-5.96391,-8.82024,-6.98619,3.15121,-3.13259,4.89056,-4.96529,-2.42142,-4.71241,-2.44705,-7.95932,7.47187,4.16239,-1.37561,-1.07771,0.544708,7.6558,2.83792,1.3743,3.0659,-1.67051,6.96774,-2.30564,-7.18377,-7.52687,-1.99481,3.47562,-7.34644,7.03504,-1.29233,-0.800576,-9.16807,0.680582,-4.54364,-5.24721,-7.07671,-2.07481,-2.07039,-6.71157,2.67093,1.36339,9.86392,-6.78742,-9.74638,8.5488,-0.34628,-9.52441,-4.46457,2.00507,-2.95755,1.83954,9.16205,3.26824
5.92676,-5.11573,-3.33786,-6.76181,6.88957,1.09941,-9.33302,-0.173127,8.92301,5.56453,-1.28377,6.68398,-7.76587,3.33338,6.93979,-2.35717,-1.36279,-5.70813,6.43133,0.572395,-4.68011,-9.78438,3.64948,2.42609,3.74676,-2.28287,-2.09531,1.88022,5.28873,9.59312,-0.0562207,-9.42104,6.4806,7.36009,4.93683,4.4695,8.81493,2.97342,-9.50756,-9.22841,-3.43559,-3.15297,-8.28699,-6.72102,6.9117,-9.41687,3.06811,-5.80384,-2.18899,-8.65262,9.0332,-1.23224,9.92795,-6.01713,-3.85392,3.68749,3.73066,-9.23794,-2.08818,-3.41324,-8.79785,2.14938,6.08144,2.91947,-2.76628,-5.22325,4.32993,1.37805,9.0062,4.73753,1.94997,-5.59777,-5.16452,4.59875,0.239372,-1.16422,2.89054,1.32186,4.12829,-8.52802,-6.74409
-5.74898,-5.64578,3.8528,-6.93761,-9.17108,-9.22646,6.41463,6.71068,-4.56055,0.640487,-5.98086,2.11739,-1.36708,5.31511,-2.46127,4.31729,1.79563,6.43133,-5.08222,-1.62369,-2.22777,1.53294,-3.73186,-9.61552,0.0579515,7.25287,-3.93644,4.81604,-1.78022,0.633332,-9.60721,-1.79597,0.103785,-3.64958,-6.37741,-4.85014,5.26061,4.23937,1.8661,7.98163,-5.88636,-3.69676,-0.168931,5.4149,-6.77358,-2.52826,8.83145,1.53827,-0.307634,8.50887,-8.74636,5.40189,-3.35542,-4.08973,-8.75955,-4.09537,9.84324,-8.01567,6.11193,-9.96216,2.71399,6.94149,6.86717,-7.78674,3.16642,4.74614,-2.42127,9.3654,-3.38753,4.19879,7.98455,-1.35408,0.0315636,5.85413,-6.57256,-9.30056,4.6899,8.39282,-0.537249,-4.30526,-6.30377
-7.0545,-0.584691,3.452,1.57081,-8.16497,-0.668422,2.59282,-5.67481,-1.55772,2.38498,-1.10944,-0.576941,0.00381192,-2.50325,1.65235,-9.67859,-3.11578,0.572395,-1.62369,7.53811,-3.45744,9.92118,9.76145,-1.37372,9.21329,6.48439,1.15203,-2.42632,2.3803,-0.0643761,-5.11454,-3.52263,-8.19057,2.40978,-1.91285,-6.04373,7.59626,1.37542,-7.25633,9.34637,5.43286,7.34455,-8.04452,-2.85515,9.94152,-6.44195,-7.48554,3.81278,7.58649,-5.37067,-2.00664,1.46759,-6.53394,-6.89311,1.56719,8.62451,-9.81596,1.53126,6.71815,-8.37869,-0.56331,8.98058,-0.644449,-6.52473,1.02245,-4.43671,-3.71565,6.76186,-0.662335,-9.95606,-8.89163,-5.22768,5.62355,6.75632,1.20686,-0.545486,0.642048,7.50271,-5.82816,-8.02121,0.743105
8.26816,-0.698537,6.20743,-2.8872,-2.61223,1.35513,2.375,1.28825,0.578925,-8.61971,-2.8863,0.251593,-4.85288,2.08183,-6.87546,-5.36741,2.37876,-4.68011,-2.22777,-3.45744,4.43929,-7.77333,8.02299,8.85208,5.2246,-4.68371,-7.36607,-6.09979,-1.9169,-1.14355,-2.77334,-9.18943,-9.61698,0.316234,3.6935,7.58323,-4.78665,-2.51265,-1.16786,-9.47047,4.92658,-5.08662,2.72709,-5.53673,-4.64846,-4.28753,2.25231,0.679322,7.95272,7.35626,8.54191,-2.95922,1.75944,-3.71762,-0.759317,5.47152,5.29311,0.920638,9.91148,-7.74975,-2.82508,3.20673,7.68003,9.21004,-6.59563,0.77412,1.83,3.8741,-2.07039,-7.01897,3.52507,-8.73648,-2.41635,2.58354,0.0247879,-2.29104,-4.73141,-5.99178,9.31521,4.38476,3.78532
-9.60458,6.7219,-1.24475,6.86711,-4.26073,-0.0762642,-7.73781,-9.40659,-0.0379413,-6.04268,6.91477,6.74974,0.732512,9.23706,8.05408,3.3833,2.44265,-9.78438,1.53294,9.92118,-7.77333,-8.69247,-2.89081,2.71995,0.973123,-6.23853,-7.77827,8.80997,5.32099,1.54238,3.11067,-7.96677,-4.11287,9.4237,-7.21815,-6.47435,-9.91981,-4.28064,-9.07161,-4.56046,4.274,-3.43946,1.77316,-5.10019,2.79185,-2.37191,-6.64001,8.46887,-9.10996,-7.45111,-8.02002,-5.76671,-8.32756,-4.31045,-1.66679,9.9355,-8.866,5.6566,9.46351,9.05636,-5.31547,-0.461843,4.01453,9.09102,7.08209,7.35198,6.53832,-1.58467,-6.87263,-5.27698,-6.36201,4.365,-5.43902,-7.52773,7.6039,3.32947,-3.06091,6.72663,-6.34051,-1.15113,6.05709
-2.70262,5.44739,-9.86432,-8.33501,-6.08181,7.40461,5.94905,-7.32784,-5.25318,-7.32549,-6.00882,-0.120471,-9.2253,2.48028,2.85937,-8.76072,-5.53562,3.64948,-3.73186,9.76145,8.02299,-2.89081,-0.842914,7.7677,-5.12966,-2.52609,3.94108,-8.23182,-3.59757,0.994809,-6.0591,-1.97355,-2.17753,-0.133067,4.98924,-0.794251,-9.11398,-9.93986,8.71768,5.95044,-8.45474,7.87803,-1.98777,-3.7085,-3.35549,-8.92608,-1.7822,-0.227601,-5.23532,1.10587,8.71732,-1.61134,6.43896,9.06188,-1.8852,-5.2003,5.93636,-7.28325,-5.40981,1.8337,-9.57517,2.99411,8.66677,-0.458441,4.32894,4.90312,-0.59424,-1.70207,-2.15617,7.22147,-8.52241,4.56179,-8.07639,1.04769,3.05432,9.81235,1.99473,-6.50818,-4.59508,1.49657,-9.94977
2.53869,-3.29317,-6.73883,-8.44734,-6.50686,5.79137,-2.62012,-9.49555,6.99829,-8.66582,6.72412,-7.84576,-3.93112,-7.61359,-7.61359,9.90757,0.0853216,2.42609,-9.61552,-1.37372,8.85208,2.71995,7.7677,-6.66475,-0.283682,-2.34081,-8.78601,5.64031,2.67467,-2.7875,-6.03232,0.123938,8.42129,2.37886,6.83183,3.08122,-7.9893,9.80519,-6.50998,0.259582,-6.69241,4.40678,0.308472,-0.624594,-1.31291,-7.69539,-0.80309,8.66081,-8.13392,-8.46286,1.3773,3.9604,-3.27246,4.92007,0.871685,3.34793,9.02258,-4.57836,-1.27337,-1.67458,4.93776,-2.32908,5.15321,-7.794,-0.57649,0.489166,-7.78341,8.21229,-8.91957,-6.4195,4.78692,4.93526,-9.64461,-1.41988,4.26054,6.04512,0.132034,-4.98099,1.24425,2.02998,7.75497
0.966611,7.62664,7.07705,3.79367,-5.21066,7.7718,-2.90962,0.199259,-5.03585,6.66148,-0.0990743,-2.73395,-3.52356,-8.18128,4.49211,4.78072,3.65178,3.74676,0.0579515,9.21329,5.2246,0.973123,-5.12966,-0.283682,5.45389,4.6147,-9.13967,-4.88743,-1.20671,8.07817,-5.28839,8.34622,2.675,6.68721,-0.356491,-8.49621,2.74927,-1.12368,-8.56011,1.40972,-7.99164,-4.60444,-1.54501,3.92318,4.80648,-4.12478,-8.20317,-3.236,-8.16763,8.07148,-7.67337,-9.77059,8.63502,-6.00269,-5.87547,0.344468,0.946758,-9.50767,-3.80374,-7.30239,-1.8799,2.50124,-1.76432,5.3769,-4.45811,-1.9473,9.62792,-5.18597,-6.40143,8.65927,-6.1033,6.99161,-6.1329,-2.25542,9.4593,-5.29089,4.19876,-0.101481,9.58519,-9.59984,3.72355
0.598482,-5.17268,5.68672,6.2587,7.76712,1.02079,7.1175,-2.87105,7.88119,5.68264,-1.04328,1.15574,-1.95038,6.75182,0.595229,6.14333,2.00619,-2.28287,7.25287,6.48439,-4.68371,-6.23853,-2.52609,-2.34081,4.6147,-1.65038,-0.325881,1.80333,6.69552,3.11887,-3.12471,-8.2612,5.22647,-7.39915,-7.23402,-1.73188,3.12525,-1.44214,-0.58926,-2.02746,-0.981504,-4.49779,-3.00713,9.0586,-4.72593,-3.68834,-0.416542,-5.93639,9.3448,9.90313,3.20918,4.65645,0.155676,-3.38856,-9.83817,-3.41538,-4.9802,7.12146,1.47888,6.30774,5.70065,9.01841,6.03148,-0.362045,0.0622322,-5.44469,-2.14101,-6.04126,4.10795,-9.02613,-4.4311,9.90384,-8.01406,-3.54394,-7.70541,8.14585,-1.49773,-8.81128,9.17255,-6.68658,-3.86245
1.99905,6.97256,-6.18106,-0.885003,3.24024,0.903392,8.84009,2.64262,2.86558,-7.93147,5.59554,-6.32069,-1.05825,1.94747,-4.61067,3.02602,0.783022,-2.09531,-3.93644,1.15203,-7.36607,-7.77827,3.94108,-8.78601,-9.13967,-0.325881,9.52053,7.74803,1.50293,9.73775,-4.44602,4.90415,9.17829,5.37338,-1.32467,-0.962587,2.01865,3.51842,-1.30045,-3.89215,-8.72411,7.82222,-8.82753,-1.11319,4.45631,7.15137,-1.18861,-3.07882,0.653355,3.27012,0.566805,-8.76358,-8.24313,0.720921,-3.17766,-4.75296,-1.7135,-6.91244,2.55846,-3.27957,0.677029,4.04602,-4.13078,-3.84096,-6.6187,1.14735,3.96308,-5.36709,6.56001,1.34331,-8.2491,-7.43081,9.83275,5.49642,-0.164727,-3.29671,-9.20595,-3.81751,1.76633,3.60701,0.216157
-2.0199,-7.22367,6.69929,6.04442,1.03324,6.50533,8.96998,0.0615577,-8.74924,0.79437,5.59944,8.0757,3.6036,9.95434,9.46664,3.97331,2.68943,1.88022,4.81604,-2.42632,-6.09979,8.80997,-8.23182,5.64031,-4.88743,1.80333,7.74803,0.357811,1.37366,-3.2854,4.17248,-0.0228239,1.2655,3.00394,8.41783,-5.51161,1.78869,7.03692,5.24247,1.27417,5.95642,-2.91688,-6.93444,3.61158,1.18832,2.5923,1.40688,6.86556,-8.21668,4.89822,-9.87845,-7.7416,-0.819332,0.996995,-9.07748,6.1625,-5.68402,6.6305,7.88156,-1.5498,-8.09185,9.50654,-0.180739,0.556142,1.07821,5.79936,-5.73514,-1.1312,-3.37152,-0.383709,1.88119,6.57366,8.68355,-0.513724,-2.98702,-6.14022,6.61999,4.21362,1.82859,-8.93966,-5.62393
-9.72539,8.44409,-7.7483,-0.557426,-5.64432,-4.35319,9.43716,9.33011,-8.02523,-6.46578,3.53592,-2.75925,4.351,7.36806,-9.46166,-6.85374,-5.96391,5.28873,-1.78022,2.3803,-1.9169,5.32099,-3.59757,2.67467,-1.20671,6.69552,1.50293,1.37366,3.67944,3.49105,6.12651,7.87846,-3.07147,9.60412,3.55322,9.30149,-4.77243,8.91414,-8.87386,-2.40425,0.408997,-4.71611,-4.94154,-8.41742,-3.80609,-2.85784,6.65795,-3.68987,-8.20721,2.5802,-8.97822,-4.17929,-5.56613,-0.859034,-7.8881,-8.47992,3.95949,-7.89295,-7.22489,7.02441,-4.46747,-6.6331,-9.3484,3.61704,6.51567,4.18531,-8.22358,-7.76841,3.18626,-6.76873,-0.216463,7.14208,-4.37162,-4.85338,4.9243,-5.26331,8.19596,-9.91507,6.71964,4.43481,4.99963
-8.07774,9.3791,-8.45454,-9.22812,-6.68962,-2.571,5.15454,2.51998,9.09554,2.7925,3.14197,-1.58471,4.88508,-6.6581,-4.95573,1.09594,-8.82024,9.59312,0.633332,-0.0643761,-1.14355,1.54238,0.994809,-2.7875,8.07817,3.11887,9.73775,-3.2854,3.49105,-2.59714,-3.81676,-3.5237,-1.78638,-8.27117,0.780938,-6.39419,1.42045,0.804367,7.87299,6.39837,-8.58359,-3.84374,6.93445,5.95174,-4.35071,0.233358,-6.98967,4.94843,-5.35191,5.70341,6.89725,-4.53834,-5.91913,-5.56715,3.36654,-2.43313,-1.9503,-5.17894,-2.49844,5.61086,3.77592,-0.285749,-1.05322,-0.281736,-9.987,-6.66473,7.16161,-8.64053,-9.05557,1.55393,4.95966,9.7741,5.35333,-3.85438,8.89463,-1.79757,-8.67391,-6.65781,9.68219,3.4372,-2.94762
4.33489,7.60355,8.01144,-6.19198,-0.607747,-7.74607,-4.08415,4.45262,1.46007,-2.37371,9.28895,-0.237267,-0.176752,-1.46371,6.27597,-0.468661,-6.98619,-0.0562207,-9.60721,-5.11454,-2.77334,3.11067,-6.0591,-6.03232,-5.28839,-3.12471,-4.44602,4.17248,6.12651,-3.81676,-8.42737,-6.81529,9.60497,-4.04199,-3.82101,-4.65511,6.09696,4.62584,5.99145,2.11632,-4.20994,-3.36692,-8.17225,3.68526,-6.77139,6.3879,-5.37398,6.11425,-1.43328,-0.143996,-0.915902,-0.491996,-0.814119,3.43878,7.89135,-0.55477,0.0214762,-3.85127,-0.687736,-6.80983,-6.71761,-1.7468,-3.88914,-0.226604,4.66362,3.21243,-5.35519,-6.33365,6.3139,2.29266,-5.57485,3.16575,9.67764,-3.92792,8.20883,-8.22765,-2.62833,4.23342,2.7916,-5.3681,-2.38115
