-1.77652,-8.81899,6.46266,6.90014,-7.06691,-1.01082,8.38241,4.09752,-0.720174,8.0822,-6.50032,-4.87065,-6.13888,-1.09177,-9.48913,5.64996,-6.69451,-3.11371,-4.50977,-2.04773,-8.35231,6.58812,-5.4344,9.60353,8.3857,-4.86067,7.26076,6.28753,-6.06488,-2.19437,-8.92639,0.807941,8.84475,0.175382,6.56293,-5.62548,-9.0267,9.04311,7.3215,9.9581,-8.54527,0.644447
-4.72419,5.91381,3.7178,-7.7681,2.63796,-4.35189,-1.19328,8.62115,-6.57105,-2.85249,-4.87065,-6.78638,-7.11673,2.64257,1.501,3.22437,-8.18341,5.75412,-8.18295,0.453987,-4.19056,4.05855,-0.123928,8.27708,-8.26617,6.78688,7.28243,-4.30498,9.48195,6.00867,4.67715,2.89163,6.59923,3.15667,3.68323,3.90082,-0.904885,-9.43807,-8.58208,1.36683,2.83893,9.2414
2.76479,3.37001,8.64819,-9.12691,-7.44258,-8.07877,-1.33266,-5.53968,5.14056,5.52645,-6.13888,-7.11673,-6.61417,5.93887,3.26533,8.06975,1.48604,5.0435,5.5997,-5.79091,-9.20132,-9.87761,-7.40366,-3.48531,5.74225,-8.54012,-3.41333,-5.55407,1.42413,-0.0195847,2.37368,5.52565,1.13502,3.65047,2.9365,-5.02584,-7.66897,-0.181902,-4.44724,9.07293,5.74981,-2.63233
6.17743,-9.85145,6.10282,9.28262,7.50347,3.27172,9.5536,3.93296,-5.03084,8.45728,-1.09177,2.64257,5.93887,-5.66287,8.61663,-6.99045,-8.67435,1.13597,5.95659,5.44627,2.30853,6.13413,-4.54228,-0.0858632,-7.64831,-4.89713,-9.08761,9.79125,5.38478,1.32455,-9.68834,0.847628,-9.85758,8.69515,-9.95373,-8.17343,-4.94903,1.90029,7.52241,3.01468,-0.00463016,-7.72704
-7.63156,0.856721,-0.314416,7.3153,-9.00177,6.37234,8.49169,-4.8224,-1.73432,-3.26248,-9.48913,1.501,3.26533,8.61663,1.95864,-1.07289,6.48904,-8.56431,0.594404,-5.5553,1.39881,1.54932,4.40349,-0.238415,-1.56225,6.59162,0.873588,-9.44751,2.20521,5.24992,6.18279,0.680531,9.69151,-6.97618,-2.21366,-3.2453,9.13879,3.39775,0.606545,-3.70969,0.515861,0.954067
-8.08743,-2.56307,2.48626,-6.69056,-8.58617,3.13746,-3.55507,2.49943,-5.01389,-3.77964,5.64996,3.22437,8.06975,-6.99045,-1.07289,3.34482,0.150034,8.70481,-0.229847,1.1478,-1.14309,-8.31881,2.20716,8.26122,-9.64738,4.33478,8.49264,-9.22363,-3.83659,9.37157,-0.617685,-7.80953,-2.05368,-6.15826,1.46548,-8.07086,-3.47514,-6.37193,9.69678,2.48079,-7.93076,-0.0660394
-5.74108,-0.830419,-8.60061,2.37992,-8.08003,3.29959,2.16775,-1.29873,-0.487923,-8.16364,-6.69451,-8.18341,1.48604,-8.67435,6.48904,0.150034,-5.55557,-8.98635,3.19038,-0.222391,9.66979,9.3868,-3.64471,-6.36876,7.61848,-3.17604,-3.03867,3.32879,-2.10003,6.59687,-7.1748,6.27343,7.61724,-4.13421,6.69396,-4.00613,3.4001,-3.143,-3.71853,6.19319,-7.37786,-4.38302
-1.38015,-5.53499,7.53109,4.14772,4.43559,5.65319,-7.86384,8.81896,-6.63127,0.743361,-3.11371,5.75412,5.0435,1.13597,-8.56431,8.70481,-8.98635,-5.34792,-1.34732,-5.78795,-7.19529,7.93714,1.78849,-1.7127,-7.9142,8.04245,-2.09858,-5.25447,3.22603,-3.05499,6.09661,-9.50773,4.11895,8.81117,-5.01279,7.47387,-4.27017,-4.79196,8.15338,8.51383,4.65553,6.55751
2.41689,2.65094,-1.89363,-7.29683,2.99406,5.81227,2.43475,-3.43919,-6.21406,6.00843,-4.50977,-8.18295,5.5997,5.95659,0.594404,-0.229847,3.19038,-1.34732,2.1309,-7.20944,9.03182,-0.64051,-7.40779,0.00152056,5.79239,0.799272,-7.52562,-0.935226,-5.39521,2.77134,-0.367737,-2.18088,-9.65492,9.21499,-9.06714,2.57995,-8.66121,2.2325,6.24519,-8.1132,-4.69366,-1.38218
-0.148608,1.39923,-1.87191,-3.60846,-4.7307,-4.96604,-5.1866,8.29505,9.73446,8.29543,-2.04773,0.453987,-5.79091,5.44627,-5.5553,1.1478,-0.222391,-5.78795,-7.20944,6.99284,4.94869,-8.91482,4.08014,-4.20036,4.14626,-4.93364,8.16548,1.0192,8.1844,3.69441,-0.155375,6.69733,-6.94165,3.316,-7.17061,-6.44058,-5.37698,-4.49478,5.69992,9.59883,-4.04362,-9.88125
-1.85091,-2.5162,-0.546547,-2.37139,-4.42125,-0.750889,1.70349,-4.12816,-3.58852,9.23242,-8.35231,-4.19056,-9.20132,2.30853,1.39881,-1.14309,9.66979,-7.19529,9.03182,4.94869,-8.11632,3.20411,-2.49224,-6.53355,7.09258,-1.47163,-2.63365,2.66064,-6.05048,-0.454673,0.908205,-9.82367,7.64889,-8.94542,0.0772041,6.9679,-0.59958,4.95374,-9.98337,7.92902,-8.47597,7.54413
0.217704,-5.62798,3.3983,-7.01942,0.987507,-6.86366,9.0402,2.60505,-7.43405,-1.03382,6.58812,4.05855,-9.87761,6.13413,1.54932,-8.31881,9.3868,7.93714,-0.64051,-8.91482,3.20411,-3.53219,-9.44934,0.339078,-4.06031,1.30463,7.17944,-9.64471,-4.17177,3.62912,4.63628,5.26018,-0.879963,-5.52629,8.22942,-8.737,-7.25207,-3.3773,1.40715,7.04742,-8.95009,5.15599
-4.33341,-4.66158,9.93472,8.26958,-3.54282,8.37796,1.68331,3.19759,5.87864,9.15385,-5.4344,-0.123928,-7.40366,-4.54228,4.40349,2.20716,-3.64471,1.78849,-7.40779,4.08014,-2.49224,-9.44934,-0.102075,3.85231,8.72639,-9.96062,-8.03852,-3.9816,-5.12679,-8.88518,-2.36394,4.36515,-8.22961,-6.12893,-9.59974,5.83655,-3.81578,-2.10774,0.944191,3.24796,5.95227,9.73585
1.58311,3.87697,3.90283,8.30546,0.136984,9.70609,6.07862,-0.355338,-1.29351,4.60322,9.60353,8.27708,-3.48531,-0.0858632,-0.238415,8.26122,-6.36876,-1.7127,0.00152056,-4.20036,-6.53355,0.339078,3.85231,-4.08312,4.89392,0.373238,-3.68732,-6.5934,-6.92513,-4.53874,0.195805,-7.01164,1.36524,8.46745,9.34221,-3.2641,3.41104,-9.75843,9.55817,-2.72491,-9.57377,5.32205
-7.14175,7.56046,-2.49864,-3.44005,5.59854,6.71298,7.04408,-1.78007,-5.94588,0.973679,8.3857,-8.26617,5.74225,-7.64831,-1.56225,-9.64738,7.61848,-7.9142,5.79239,4.14626,7.09258,-4.06031,8.72639,4.89392,-6.62327,-5.82863,7.74927,-2.45412,-8.33014,4.57642,-6.93917,5.59738,-0.524501,7.5616,-3.02669,-3.01928,-8.11809,-9.17126,-1.20919,-1.06608,-8.62262,1.53909
3.15899,-2.65766,-0.405313,-0.327865,-9.01492,6.72775,-1.67582,3.88502,-5.17679,-7.60752,-4.86067,6.78688,-8.54012,-4.89713,6.59162,4.33478,-3.17604,8.04245,0.799272,-4.93364,-1.47163,1.30463,-9.96062,0.373238,-5.82863,-9.1499,7.16432,-3.45445,-9.09184,-7.81231,2.0707,-7.762,9.21543,-7.46302,3.12524,7.25758,7.53767,0.96134,1.25868,7.83884,-8.34873,1.91997
0.796109,-6.33393,-1.26738,6.90779,2.15889,-2.3979,-4.5268,5.97438,-5.61205,2.97281,7.26076,7.28243,-3.41333,-9.08761,0.873588,8.49264,-3.03867,-2.09858,-7.52562,8.16548,-2.63365,7.17944,-8.03852,-3.68732,7.74927,7.16432,7.53156,1.16026,-6.224,3.45292,-7.77614,-7.01984,4.94592,-7.16068,-5.71744,-7.70124,-4.23468,-9.28591,6.74508,-2.59517,4.7716,-8.12974
3.63441,9.76382,6.62002,-9.49837,-4.15476,-1.40467,-1.18271,-1.37972,9.53058,-8.31938,6.28753,-4.30498,-5.55407,9.79125,-9.44751,-9.22363,3.32879,-5.25447,-0.935226,1.0192,2.66064,-9.64471,-3.9816,-6.5934,-2.45412,-3.45445,1.16026,3.08333,-1.28941,-2.27262,-7.0024,-2.58488,3.75076,9.95839,-5.40932,-0.0604948,-7.01965,0.0955777,-4.65984,-6.29154,4.17163,-1.29978
-1.20141,3.97982,-3.59904,1.64287,8.2345,6.6464,-4.5384,-6.21774,2.53003,-0.971492,-6.06488,9.48195,1.42413,5.38478,2.20521,-3.83659,-2.10003,3.22603,-5.39521,8.1844,-6.05048,-4.17177,-5.12679,-6.92513,-8.33014,-9.09184,-6.224,-1.28941,8.78806,-4.30919,3.92798,-5.49193,1.70651,-8.5398,4.18096,-4.31603,4.49563,-8.29031,3.36852,-0.888606,-5.91883,-6.2922
0.926987,1.48084,-8.1279,0.391611,2.52481,-5.7329,-1.2301,6.77571,5.68182,-2.18183,-2.19437,6.00867,-0.0195847,1.32455,5.24992,9.37157,6.59687,-3.05499,2.77134,3.69441,-0.454673,3.62912,-8.88518,-4.53874,4.57642,-7.81231,3.45292,-2.27262,-4.30919,-8.65636,-9.85146,5.3812,6.70086,-0.834841,3.25663,5.73956,3.97076,-1.37072,8.83222,-3.56708,6.4917,-7.17714
-9.5905,8.0074,-4.83402,9.49871,7.25972,6.81244,8.35872,-1.69917,-3.09366,-7.71713,-8.92639,4.67715,2.37368,-9.68834,6.18279,-0.617685,-7.1748,6.09661,-0.367737,-0.155375,0.908205,4.63628,-2.36394,0.195805,-6.93917,2.0707,-7.77614,-7.0024,3.92798,-9.85146,-8.45734,0.875558,7.44803,4.05,-8.16163,-3.539,-2.68013,7.18865,-8.37095,-9.26273,-1.09312,-3.25414
9.17283,0.973688,1.83028,3.29756,-5.91012,3.3336,-4.23071,-5.47402,5.76305,6.88529,0.807941,2.89163,5.52565,0.847628,0.680531,-7.80953,6.27343,-9.50773,-2.18088,6.69733,-9.82367,5.26018,4.36515,-7.01164,5.59738,-7.762,-7.01984,-2.58488,-5.49193,5.3812,0.875558,7.71594,-0.333546,-4.78571,-4.47707,3.03935,0.72559,-9.24613,-3.33025,-1.73002,2.64017,3.29223
0.499758,-6.88351,-4.51023,8.28771,4.49019,1.33619,-3.9963,5.53974,-1.44366,8.74822,8.84475,6.59923,1.13502,-9.85758,9.69151,-2.05368,7.61724,4.11895,-9.65492,-6.94165,7.64889,-0.879963,-8.22961,1.36524,-0.524501,9.21543,4.94592,3.75076,1.70651,6.70086,7.44803,-0.333546,-8.49315,-9.16681,-8.8902,1.31923,-2.01835,-2.4411,-5.79795,4.34691,6.50543,7.19153
6.22185,-8.25932,3.63985,7.17185,0.868064,7.75861,2.57067,-9.19109,-5.20134,-1.11592,0.175382,3.15667,3.65047,8.69515,-6.97618,-6.15826,-4.13421,8.81117,9.21499,3.316,-8.94542,-5.52629,-6.12893,8.46745,7.5616,-7.46302,-7.16068,9.95839,-8.5398,-0.834841,4.05,-4.78571,-9.16681,-6.31539,1.53628,7.1624,-8.96343,7.17477,-1.9054,9.9862,-6.43807,4.33626
-5.7668,-4.94915,-8.73917,-6.3795,-7.53394,2.10823,5.92757,8.10187,7.16216,-0.805951,6.56293,3.68323,2.9365,-9.95373,-2.21366,1.46548,6.69396,-5.01279,-9.06714,-7.17061,0.0772041,8.22942,-9.59974,9.34221,-3.02669,3.12524,-5.71744,-5.40932,4.18096,3.25663,-8.16163,-4.47707,-8.8902,1.53628,7.72338,-1.85179,7.63657,0.614744,-7.20967,-8.05177,5.5559,0.343654
5.14724,-4.69822,9.16995,1.90692,-7.82857,8.02666,8.74719,3.84218,6.59308,1.91401,-5.62548,3.90082,-5.02584,-8.17343,-3.2453,-8.07086,-4.00613,7.47387,2.57995,-6.44058,6.9679,-8.737,5.83655,-3.2641,-3.01928,7.25758,-7.70124,-0.0604948,-4.31603,5.73956,-3.539,3.03935,1.31923,7.1624,-1.85179,-2.17046,-1.85985,2.28403,-9.95459,3.06937,-3.7186,-2.17587
4.1528,9.38776,-3.29663,-9.44347,0.138889,-5.99412,-7.46419,8.62293,-8.68678,6.80017,-9.0267,-0.904885,-7.66897,-4.94903,9.13879,-3.47514,3.4001,-4.27017,-8.66121,-5.37698,-0.59958,-7.25207,-3.81578,3.41104,-8.11809,7.53767,-4.23468,-7.01965,4.49563,3.97076,-2.68013,0.72559,-2.01835,-8.96343,7.63657,-1.85985,6.00671,0.471788,-2.03152,2.89476,-4.89277,-7.89472
-3.89965,-8.88378,0.203147,4.36417,-0.454039,7.07189,7.40083,4.82037,-0.709794,1.1848,9.04311,-9.43807,-0.181902,1.90029,3.39775,-6.37193,-3.143,-4.79196,2.2325,-4.49478,4.95374,-3.3773,-2.10774,-9.75843,-9.17126,0.96134,-9.28591,0.0955777,-8.29031,-1.37072,7.18865,-9.24613,-2.4411,7.17477,0.614744,2.28403,0.471788,-6.88079,7.06322,8.49055,7.74344,-5.96778
6.81605,6.66743,-8.48549,-8.85015,8.78148,4.91296,-6.04247,-7.98536,-1.24688,0.626262,7.3215,-8.58208,-4.44724,7.52241,0.606545,9.69678,-3.71853,8.15338,6.24519,5.69992,-9.98337,1.40715,0.944191,9.55817,-1.20919,1.25868,6.74508,-4.65984,3.36852,8.83222,-8.37095,-3.33025,-5.79795,-1.9054,-7.20967,-9.95459,-2.03152,7.06322,-1.39138,-7.98969,-0.985349,-6.58993
4.42382,-6.18949,-1.67261,1.12882,8.31448,0.203416,-9.8259,-0.235574,-5.7782,0.556155,9.9581,1.36683,9.07293,3.01468,-3.70969,2.48079,6.19319,8.51383,-8.1132,9.59883,7.92902,7.04742,3.24796,-2.72491,-1.06608,7.83884,-2.59517,-6.29154,-0.888606,-3.56708,-9.26273,-1.73002,4.34691,9.9862,-8.05177,3.06937,2.89476,8.49055,-7.98969,-8.39649,1.30302,9.02135
-0.432624,9.17194,0.819036,-2.88204,0.570413,-1.93337,8.19152,8.55599,-8.61564,2.76344,-8.54527,2.83893,5.74981,-0.00463016,0.515861,-7.93076,-7.37786,4.65553,-4.69366,-4.04362,-8.47597,-8.95009,5.95227,-9.57377,-8.62262,-8.34873,4.7716,4.17163,-5.91883,6.4917,-1.09312,2.64017,6.50543,-6.43807,5.5559,-3.7186,-4.89277,7.74344,-0.985349,1.30302,-4.52603,8.85984
9.27982,6.46845,8.40704,3.58402,3.52687,-5.63236,4.95224,-5.92777,1.17217,4.44904,0.644447,9.2414,-2.63233,-7.72704,0.954067,-0.0660394,-4.38302,6.55751,-1.38218,-9.88125,7.54413,5.15599,9.73585,5.32205,1.53909,1.91997,-8.12974,-1.29978,-6.2922,-7.17714,-3.25414,3.29223,7.19153,4.33626,0.343654,-2.17587,-7.89472,-5.96778,-6.58993,9.02135,8.85984,7.97988
