-9.46793,-7.40271,8.51968,-7.8531,-2.34355,4.42468,1.97237,-6.75978,-0.60976,6.43761,-0.516255,1.45683,6.58542,4.33029,4.74994,1.67948,-5.30372,6.54526,5.77844,5.14512,0.0786549,1.99521,2.88161,7.19986,-3.89829,-1.05667,-5.78571,-9.75462,-3.90058,-9.8349,8.56106,-3.01443,-4.96029,-8.7647,9.53232,7.16533,-2.90812,-7.87602,8.68618,-9.23269,-5.13831,-9.13884,7.36415
-2.69577,-2.89779,8.79654,8.22053,-7.07085,1.11934,8.29055,9.99975,-3.98261,-2.45024,1.45683,4.63747,-6.17645,-4.76513,2.61562,5.94622,-6.60378,-0.150834,6.77835,-1.06108,5.70162,0.585709,-1.6997,-1.01155,2.72482,9.33941,-6.59058,-7.27953,6.9289,-5.98908,-8.36232,0.605616,-7.38509,-0.290141,5.33135,-4.85733,4.47193,4.93711,6.79702,6.67667,4.60926,3.83685,-9.58119
4.88907,-7.34667,3.4581,-8.45626,-8.75953,9.06816,4.49389,5.57094,9.71758,-6.13621,6.58542,-6.17645,-7.10665,3.03395,0.877911,-5.68078,0.355671,-9.7728,-3.29561,-0.525791,3.28725,2.88685,9.07278,-3.34846,8.92491,-3.6817,-4.68887,-0.661512,-6.80606,4.3338,-4.12841,-0.111541,8.20767,-9.92149,9.93507,6.09917,9.95172,-4.94086,-6.78657,-7.65205,-7.56392,3.78753,6.11232
-4.49403,-4.15958,7.55087,7.22166,-1.65803,0.767225,9.95301,-6.63188,-2.82513,-1.94897,4.33029,-4.76513,3.03395,-2.18366,4.23902,-4.28572,3.20959,-0.0611776,4.31604,1.68674,-6.84154,3.22752,4.34557,-1.58298,-4.66307,-4.3392,9.18976,9.24479,4.4328,-6.52565,8.33872,5.88315,-3.61376,-2.77565,-8.6488,-2.3906,3.85934,0.532505,-7.57316,8.31269,-9.51141,8.70748,2.63364
-5.61761,-3.30684,6.70516,7.29351,-2.10392,4.38243,-4.26402,3.52169,5.07642,9.70043,4.74994,2.61562,0.877911,4.23902,-4.34243,-8.68892,8.75632,-0.029526,5.01167,-6.47976,-1.48438,-4.04711,4.78906,-4.34717,9.23541,-5.73563,-7.63387,6.01299,-6.85983,-3.62723,-3.64153,-7.67503,3.29829,-3.18649,6.15702,-9.22784,-5.51945,-2.52753,-8.03324,-1.46497,1.86069,5.69033,-3.39819
1.77053,1.13586,1.98544,-0.451626,4.79763,-3.08758,0.649722,-8.68204,1.01623,1.75522,1.67948,5.94622,-5.68078,-4.28572,-8.68892,8.89801,9.24352,7.03744,0.876892,-5.26636,-9.55191,5.99217,-1.37582,-6.35081,-4.97848,-3.32963,-5.42056,-5.00386,1.37618,7.71647,-0.697645,5.95476,8.45568,-7.77756,5.44382,4.14848,3.17978,8.19162,0.994664,-7.14071,-6.2654,-1.70671,-8.20085
0.732463,-8.66015,5.1635,4.07916,-3.27749,-0.751946,5.6855,-3.57412,6.47777,4.47754,-5.30372,-6.60378,0.355671,3.20959,8.75632,9.24352,-6.52146,-7.42397,6.09094,-8.94378,-6.36706,2.44012,-3.83831,-7.85725,3.38105,7.63421,5.24245,2.51142,-8.30206,-9.34959,3.21057,-0.258142,4.02419,8.61061,-4.2866,7.27868,-3.95219,-8.71264,-3.85262,-8.60175,-7.61909,-9.47819,8.23215
-3.78333,-6.96707,-7.48947,7.48977,7.8215,-5.65452,5.28607,7.84502,-2.52605,-5.10537,6.54526,-0.150834,-9.7728,-0.0611776,-0.029526,7.03744,-7.42397,-1.23128,6.19395,-3.02497,3.2041,7.3258,3.58489,2.93795,-4.34039,-5.15248,-7.40293,-5.66162,8.81476,2.27403,4.80474,9.24488,-8.07015,-4.50403,-6.97714,1.78898,-1.59137,3.74416,-1.79346,4.26991,5.07759,2.78382,-9.23692
-0.891594,0.30229,0.839657,-2.95541,-1.79115,4.9437,2.58664,5.33045,2.58058,-1.22359,5.77844,6.77835,-3.29561,4.31604,5.01167,0.876892,6.09094,6.19395,9.77694,-0.3931,-4.5603,7.30885,0.616849,0.0241465,-2.11981,5.95846,2.24333,7.11092,9.90445,6.72086,-9.48721,7.45752,8.43407,-5.2899,-5.37018,4.01975,3.68405,-2.8884,-3.17443,3.30074,5.53277,-1.99218,-8.92417
-3.53399,6.49084,8.07198,-4.88697,-8.20506,-8.06392,-2.51696,-6.72783,-5.97044,8.88997,5.14512,-1.06108,-0.525791,1.68674,-6.47976,-5.26636,-8.94378,-3.02497,-0.3931,1.91516,6.70538,-8.93305,9.26056,2.8779,-3.04297,-4.83527,-6.01134,5.62685,-6.62435,-7.70072,-0.633867,-5.96221,1.82771,9.3317,9.67417,-0.147992,-6.83168,-2.12982,3.20763,-7.38725,-4.00784,9.1541,-4.24432
-9.71572,7.95592,6.47683,5.1699,-8.60355,-0.526091,-1.98665,2.30518,1.82702,-2.45046,0.0786549,5.70162,3.28725,-6.84154,-1.48438,-9.55191,-6.36706,3.2041,-4.5603,6.70538,7.21985,-9.27515,4.43905,-6.97962,-5.38359,9.92148,8.74454,9.16697,-0.958029,1.98155,5.31736,-8.03777,-9.63193,-1.59979,1.12448,-6.441,-5.96552,-0.036465,-4.17386,-5.33179,-1.38409,-7.30843,7.004
9.64249,-5.02242,-1.39234,8.50915,-7.89143,-5.00315,-9.09606,-9.97115,5.66431,-9.42033,1.99521,0.585709,2.88685,3.22752,-4.04711,5.99217,2.44012,7.3258,7.30885,-8.93305,-9.27515,-2.86321,7.95836,8.33393,-3.27498,-1.27507,5.48755,6.90019,-9.57582,-6.48169,-8.07762,-1.04812,-5.19896,9.1516,-5.89973,6.94363,1.67942,9.1012,-7.60947,1.037,-1.6702,2.69078,-5.30227
-1.99219,8.89655,8.01503,5.21903,-2.04677,2.42037,1.64296,-5.29489,-7.27763,4.49006,2.88161,-1.6997,9.07278,4.34557,4.78906,-1.37582,-3.83831,3.58489,0.616849,9.26056,4.43905,7.95836,1.06639,4.67481,-1.49473,6.44316,6.82633,-2.01986,1.86541,9.81839,-4.84833,9.01553,-2.76195,-5.29104,-3.17113,0.516444,-0.838414,4.63272,-1.34606,-9.01676,-2.33326,3.83175,-9.91437
-8.73937,6.61299,-4.01695,-0.55251,-9.53864,1.59374,1.24418,-8.21818,4.37424,-6.48105,7.19986,-1.01155,-3.34846,-1.58298,-4.34717,-6.35081,-7.85725,2.93795,0.0241465,2.8779,-6.97962,8.33393,4.67481,-8.5054,9.26049,0.498525,-5.1653,-4.92816,-0.541366,6.92858,-2.16665,-2.16436,3.33639,7.87518,9.77512,5.64999,-7.20823,-4.82109,2.53802,-0.0120446,3.84017,9.89052,6.49148
3.37426,5.20607,-6.79061,1.35244,-6.92785,1.20277,4.69377,5.82579,6.21816,3.18584,-3.89829,2.72482,8.92491,-4.66307,9.23541,-4.97848,3.38105,-4.34039,-2.11981,-3.04297,-5.38359,-3.27498,-1.49473,9.26049,-1.85898,-6.70127,9.29351,5.72624,-5.74804,-2.33047,0.502361,-0.257779,-9.75796,-1.39667,-3.86127,7.88717,-2.48399,4.49285,7.86264,2.86311,0.903058,4.93206,-6.48821
-3.58293,5.74904,3.43264,-9.03195,-9.20396,7.0983,-7.48502,6.24014,-0.260927,-2.23727,-1.05667,9.33941,-3.6817,-4.3392,-5.73563,-3.32963,7.63421,-5.15248,5.95846,-4.83527,9.92148,-1.27507,6.44316,0.498525,-6.70127,2.51674,6.75594,1.25481,-9.67299,-8.12331,4.11301,-2.81558,-2.00226,-4.37811,-1.85332,-7.40673,3.34266,-3.74029,-0.059619,-1.76646,-5.30585,-8.98393,8.7942
-2.85795,6.19259,-1.53751,7.38447,1.7073,-2.2566,-3.64771,-9.13503,0.110689,-0.0485826,-5.78571,-6.59058,-4.68887,9.18976,-7.63387,-5.42056,5.24245,-7.40293,2.24333,-6.01134,8.74454,5.48755,6.82633,-5.1653,9.29351,6.75594,-6.35317,7.69562,9.70494,7.58898,3.2864,-9.65716,-5.48873,5.29293,-9.25088,1.26207,-0.228616,-8.39016,-3.38298,-6.5435,2.81447,8.45278,8.12564
3.36409,-7.25613,-8.38764,4.56321,-5.20093,-3.78741,5.85424,-1.49251,-0.0710669,-3.45616,-9.75462,-7.27953,-0.661512,9.24479,6.01299,-5.00386,2.51142,-5.66162,7.11092,5.62685,9.16697,6.90019,-2.01986,-4.92816,5.72624,1.25481,7.69562,4.73371,1.49611,0.417299,-7.66233,-9.90212,-4.64302,8.2201,6.64629,-2.97956,-1.20836,3.0593,-4.91016,4.13911,1.93352,-1.14847,0.415913
-6.12039,2.87706,-5.96236,8.52026,-2.93189,-5.60407,-8.84068,0.456479,-0.525864,7.69347,-3.90058,6.9289,-6.80606,4.4328,-6.85983,1.37618,-8.30206,8.81476,9.90445,-6.62435,-0.958029,-9.57582,1.86541,-0.541366,-5.74804,-9.67299,9.70494,1.49611,-3.43655,-8.32792,8.77981,7.71734,4.86207,5.2565,-9.1781,8.39755,-9.16348,-2.91248,-1.88616,-6.74784,-0.997369,-8.22151,8.01452
9.18912,6.92754,7.57851,8.21112,-7.29692,-3.11515,9.02067,-7.0737,9.68423,-1.33989,-9.8349,-5.98908,4.3338,-6.52565,-3.62723,7.71647,-9.34959,2.27403,6.72086,-7.70072,1.98155,-6.48169,9.81839,6.92858,-2.33047,-8.12331,7.58898,0.417299,-8.32792,9.11398,5.98939,6.09117,3.08429,-3.14845,-2.68778,-9.94453,-9.27717,-8.44762,8.53232,2.80586,-9.67685,4.26974,3.37247
-4.61394,-8.53577,0.0370368,3.53437,2.13166,-2.62049,3.2806,-2.4695,-4.95714,-2.72479,8.56106,-8.36232,-4.12841,8.33872,-3.64153,-0.697645,3.21057,4.80474,-9.48721,-0.633867,5.31736,-8.07762,-4.84833,-2.16665,0.502361,4.11301,3.2864,-7.66233,8.77981,5.98939,0.894494,6.01253,3.27078,1.43792,-2.37462,-5.91433,8.88386,5.72704,-8.63013,-9.60128,-7.5818,1.03506,-3.3217
-0.573011,-6.59905,-0.539073,0.890009,3.64958,6.12804,1.41676,-9.56093,2.38378,4.33149,-3.01443,0.605616,-0.111541,5.88315,-7.67503,5.95476,-0.258142,9.24488,7.45752,-5.96221,-8.03777,-1.04812,9.01553,-2.16436,-0.257779,-2.81558,-9.65716,-9.90212,7.71734,6.09117,6.01253,-6.91941,-4.93134,2.75112,4.32211,-4.88221,-0.45915,-2.95586,5.68621,-1.28931,2.72319,8.64939,5.5664
-0.0422484,-2.63638,9.84537,-3.21637,-4.41911,-6.55318,1.96676,3.81938,-2.10776,-8.93436,-4.96029,-7.38509,8.20767,-3.61376,3.29829,8.45568,4.02419,-8.07015,8.43407,1.82771,-9.63193,-5.19896,-2.76195,3.33639,-9.75796,-2.00226,-5.48873,-4.64302,4.86207,3.08429,3.27078,-4.93134,-9.60165,-9.87583,-9.24211,-0.495993,-2.83904,9.89286,-1.4471,0.94169,4.09261,1.49324,9.82132
8.01937,-6.62697,3.54949,-1.5652,-3.98252,-3.63875,-8.43916,9.32229,-3.42115,-1.73988,-8.7647,-0.290141,-9.92149,-2.77565,-3.18649,-7.77756,8.61061,-4.50403,-5.2899,9.3317,-1.59979,9.1516,-5.29104,7.87518,-1.39667,-4.37811,5.29293,8.2201,5.2565,-3.14845,1.43792,2.75112,-9.87583,-9.85822,-9.21598,1.60879,-8.14472,-3.25117,8.40148,7.84836,-5.12453,-1.99246,8.6867
5.69142,3.89007,4.1058,9.10764,7.48743,-1.6044,-2.00633,-5.83636,4.2035,-4.01237,9.53232,5.33135,9.93507,-8.6488,6.15702,5.44382,-4.2866,-6.97714,-5.37018,9.67417,1.12448,-5.89973,-3.17113,9.77512,-3.86127,-1.85332,-9.25088,6.64629,-9.1781,-2.68778,-2.37462,4.32211,-9.24211,-9.21598,0.274764,6.53329,7.14166,7.14067,9.6747,-4.18473,3.36273,7.18721,-4.61481
-4.23573,6.0057,-2.56137,-8.40111,-3.7484,-1.60746,-4.56747,-3.58475,4.93591,-5.54272,7.16533,-4.85733,6.09917,-2.3906,-9.22784,4.14848,7.27868,1.78898,4.01975,-0.147992,-6.441,6.94363,0.516444,5.64999,7.88717,-7.40673,1.26207,-2.97956,8.39755,-9.94453,-5.91433,-4.88221,-0.495993,1.60879,6.53329,-3.87179,-9.21762,-4.9235,7.58781,7.16065,7.33862,2.84122,-7.17912
-4.70217,-4.71902,-5.68243,-8.71122,-4.82714,2.8312,6.16852,5.54333,6.97684,-0.151285,-2.90812,4.47193,9.95172,3.85934,-5.51945,3.17978,-3.95219,-1.59137,3.68405,-6.83168,-5.96552,1.67942,-0.838414,-7.20823,-2.48399,3.34266,-0.228616,-1.20836,-9.16348,-9.27717,8.88386,-0.45915,-2.83904,-8.14472,7.14166,-9.21762,8.11695,-4.58057,-2.13601,-4.89742,-6.45189,3.55412,-8.37228
-3.78797,0.444363,3.04881,-6.58889,-7.8165,-1.57423,-8.12243,-2.36519,-2.65529,9.58203,-7.87602,4.93711,-4.94086,0.532505,-2.52753,8.19162,-8.71264,3.74416,-2.8884,-2.12982,-0.036465,9.1012,4.63272,-4.82109,4.49285,-3.74029,-8.39016,3.0593,-2.91248,-8.44762,5.72704,-2.95586,9.89286,-3.25117,7.14067,-4.9235,-4.58057,-2.39149,-0.627954,-7.30024,6.82911,-1.6658,-2.52959
4.37417,-9.75555,2.01498,3.05347,8.97328,4.51254,-4.2003,-8.40114,-9.44365,-9.83881,8.68618,6.79702,-6.78657,-7.57316,-8.03324,0.994664,-3.85262,-1.79346,-3.17443,3.20763,-4.17386,-7.60947,-1.34606,2.53802,7.86264,-0.059619,-3.38298,-4.91016,-1.88616,8.53232,-8.63013,5.68621,-1.4471,8.40148,9.6747,7.58781,-2.13601,-0.627954,2.53914,-4.43356,2.213,-4.15716,-9.60694
-4.73876,-6.26334,1.33747,-6.68297,2.90828,-5.6356,-6.11615,-5.9361,5.32972,5.43332,-9.23269,6.67667,-7.65205,8.31269,-1.46497,-7.14071,-8.60175,4.26991,3.30074,-7.38725,-5.33179,1.037,-9.01676,-0.0120446,2.86311,-1.76646,-6.5435,4.13911,-6.74784,2.80586,-9.60128,-1.28931,0.94169,7.84836,-4.18473,7.16065,-4.89742,-7.30024,-4.43356,-6.40382,-7.07542,4.75083,-6.74868
0.0129202,-0.364627,-1.32124,3.9388,2.16124,-2.15415,-9.14872,-7.96191,0.742074,-5.25198,-5.13831,4.60926,-7.56392,-9.51141,1.86069,-6.2654,-7.61909,5.07759,5.53277,-4.00784,-1.38409,-1.6702,-2.33326,3.84017,0.903058,-5.30585,2.81447,1.93352,-0.997369,-9.67685,-7.5818,2.72319,4.09261,-5.12453,3.36273,7.33862,-6.45189,6.82911,2.213,-7.07542,4.35532,-8.61283,-6.37593
-9.58767,6.99222,0.321176,5.85495,3.34298,5.79955,-7.51563,5.61131,-8.88865,-5.03307,-9.13884,3.83685,3.78753,8.70748,5.69033,-1.70671,-9.47819,2.78382,-1.99218,9.1541,-7.30843,2.69078,3.83175,9.89052,4.93206,-8.98393,8.45278,-1.14847,-8.22151,4.26974,1.03506,8.64939,1.49324,-1.99246,7.18721,2.84122,3.55412,-1.6658,-4.15716,4.75083,-8.61283,-3.13478,3.03895
8.36452,-0.429702,-6.94522,6.38518,-5.35514,-1.61634,1.60455,-8.76084,-8.15845,-9.97373,7.36415,-9.58119,6.11232,2.63364,-3.39819,-8.20085,8.23215,-9.23692,-8.92417,-4.24432,7.004,-5.30227,-9.91437,6.49148,-6.48821,8.7942,8.12564,0.415913,8.01452,3.37247,-3.3217,5.5664,9.82132,8.6867,-4.61481,-7.17912,-8.37228,-2.52959,-9.60694,-6.74868,-6.37593,3.03895,-3.05523
