7.90885,9.61391,-4.16532,4.77479,5.03773,-7.62947,-3.67426,3.94022,4.86696,-9.26767,7.04166,3.41929,-1.89786,2.51017,9.97927,0.336038,3.03831,-6.30534,9.04015,1.55382,3.83307,-5.83867,0.907584,-7.25936,6.68456,-6.79717,-9.76035,-9.71435,8.82352,9.31367,3.55682,8.71583,-3.83575,-1.44398,3.20641,6.62281,8.13994,-6.96988,2.29019,-7.62307,7.74385,-4.4332,5.20183,-0.665437,-2.26891,3.2503,8.54668,6.15592,8.13797,3.72435,-7.52089,2.84162,-9.77862,-6.29686
-1.27993,0.330808,5.54453,5.64269,-4.93904,-2.93814,3.68738,7.51284,-6.08821,7.41113,7.24192,-4.82511,9.56086,-9.48562,-9.49227,-7.85126,1.2527,9.04015,5.18859,-2.64279,-5.11222,-3.34011,-3.48178,-1.63023,4.55731,5.92909,2.4827,4.26329,-7.26794,-2.04043,-5.38652,-7.70575,-2.60034,-6.27516,-9.6557,-5.33037,-0.298873,3.72021,1.941,0.53051,-3.49042,-0.341316,-9.65738,1.45151,-0.336988,4.55318,-1.88311,6.06371,-9.98858,-2.2001,0.666485,-6.98602,-7.09602,-0.495828
2.85425,3.81926,-2.7118,7.50062,-9.13391,8.13594,-6.88564,-9.39899,8.41199,0.988247,8.8555,2.11879,-1.32051,-6.25398,-6.68401,-2.93973,4.80009,1.55382,-2.64279,-4.71818,-5.4719,4.07417,-8.74001,-2.4162,6.76395,9.51218,1.00002,7.81288,3.13725,-9.51485,-1.59272,-6.37865,-2.03651,3.70506,-9.75122,-1.99877,6.89363,-0.078125,-2.95935,-3.06391,-6.32271,-9.0336,-5.99501,-1.39876,-0.245669,2.26251,-2.31867,1.20867,-5.58302,-3.42398,4.74668,8.60826,-0.498461,-5.20899
9.68549,-8.92117,5.32356,-8.73619,-3.01151,2.01115,6.85892,5.84324,-3.61302,8.52078,4.76836,-7.03414,-4.45319,6.0164,0.0862616,4.29553,-8.10306,3.83307,-5.11222,-5.4719,0.369958,-2.51828,-5.82721,-8.3017,-7.74696,-3.91842,-5.84094,9.89466,7.54432,-9.56221,-9.16355,6.23641,-4.94717,-4.00102,2.07408,3.87473,-3.68873,-2.99148,6.8122,6.59744,-0.294429,1.5033,1.65306,5.08579,0.773072,-3.88083,5.27925,-9.09873,-2.66756,3.73563,8.70323,-6.9293,-7.53634,-8.41967
-0.113322,-9.41304,-8.4634,-1.06201,7.64078,8.3128,-1.43896,-7.53501,2.63661,1.75466,-2.53023,3.50171,-7.50918,9.23415,-6.80061,-8.45927,-2.93625,-5.83867,-3.34011,4.07417,-2.51828,-7.1803,-5.63073,-3.50303,-1.81082,8.25017,-9.26438,2.37933,6.06777,-2.94011,4.14552,-3.3814,8.96271,-8.27506,9.09035,6.04916,8.72855,-2.34646,0.369929,4.46907,-9.71935,1.46388,-3.85824,-6.59126,-2.48354,8.86817,-7.65811,5.49379,-6.13259,-8.75141,7.52866,-2.11019,-3.22494,4.37838
4.00093,-3.48771,-0.284335,7.45709,-6.68848,-7.8898,-9.58869,0.185884,9.75118,9.90117,-4.91764,9.95259,-1.23314,-6.98122,9.3559,2.29168,-0.845168,0.907584,-3.48178,-8.74001,-5.82721,-5.63073,2.261,6.90638,-3.7372,-2.33656,0.651197,7.71714,2.90908,-2.13247,-1.82717,2.21519,-4.7828,5.84045,6.13809,-4.99925,-4.26398,-6.71585,8.40791,7.35376,3.5643,-0.426563,3.82028,-5.04006,-2.78733,1.76407,-3.0782,-0.340948,-1.89923,1.00144,5.15199,-4.0087,4.42113,4.86721
6.77913,-2.38604,-3.65556,-8.22898,9.84786,-7.0041,-6.78987,-3.44214,-9.23883,5.70443,7.81111,4.63047,3.05526,-1.4317,6.35477,-4.69716,3.03569,-7.25936,-1.63023,-2.4162,-8.3017,-3.50303,6.90638,-1.24576,8.76046,-5.35782,-7.81691,2.8541,2.65148,5.74216,7.87657,0.133968,-1.2634,-8.4753,4.76741,-3.42688,-1.13993,3.04641,-4.75574,0.510789,-2.11125,0.0109902,3.63375,7.00566,1.92667,9.54565,7.58167,-2.81543,-6.73527,-2.83528,-5.34572,-3.14394,-3.02676,5.85668
1.62412,4.92718,2.4806,-0.121078,-2.88469,-4.17239,1.47446,-9.30702,-1.785,-2.53533,3.14278,5.92429,-0.621837,1.83504,-7.46079,-5.9232,-3.21146,6.68456,4.55731,6.76395,-7.74696,-1.81082,-3.7372,8.76046,-3.12115,9.42904,9.45876,4.33415,-9.91066,-6.47327,3.50743,-4.45729,-6.37888,0.769793,5.20026,-7.38848,1.2882,2.32835,5.00146,9.00957,-4.14095,-0.406422,0.157329,-9.40828,3.79312,4.41997,-8.97902,-0.217693,-6.61079,-1.67962,-0.527691,-0.272729,0.328845,-6.74803
4.65861,6.85878,9.33829,4.81618,5.66758,5.65056,-9.87495,-2.56559,-4.06542,-4.16185,-7.56576,6.55504,-9.07182,6.34419,-8.13551,-5.08566,-1.25637,-6.79717,5.92909,9.51218,-3.91842,8.25017,-2.33656,-5.35782,9.42904,4.88768,-8.15481,-8.06304,-0.112355,-3.60608,3.18406,-0.355392,3.00389,3.61088,5.24879,5.47948,-8.34194,-4.20683,8.58668,5.43156,-9.50805,8.84721,-7.05051,8.38483,-0.302453,-3.83534,2.82882,-5.80011,6.04638,5.5178,3.30607,9.73962,2.34631,2.35248
-1.80509,-7.20597,-8.84812,-6.30088,-7.18156,-4.06101,-4.81061,-6.63718,-4.06636,5.63239,2.18033,-3.45414,-8.956,2.76132,-6.98492,4.13768,-1.20421,-9.76035,2.4827,1.00002,-5.84094,-9.26438,0.651197,-7.81691,9.45876,-8.15481,0.534242,-7.43171,-6.8132,-5.03691,-4.51837,7.75999,-7.05864,-1.54394,-5.96881,-9.78003,-5.92829,-1.57583,-7.52761,-0.463233,9.20871,-6.5609,-6.73763,-7.96847,6.95017,6.3935,-4.04922,-8.73364,-2.87567,-1.57907,9.50847,-0.386713,7.40728,-8.33314
-5.42769,-5.68822,-9.17499,-7.24402,-2.18451,6.38832,-7.78097,-8.47355,-8.4146,-4.68501,-2.94432,-4.92263,-6.32078,-9.29541,1.54073,6.54685,3.59659,-9.71435,4.26329,7.81288,9.89466,2.37933,7.71714,2.8541,4.33415,-8.06304,-7.43171,7.77264,8.55159,8.25413,-6.39145,5.33828,-2.20769,2.22797,0.155754,8.35666,9.14474,-5.36062,-8.34088,1.37815,-2.3909,6.92019,1.07156,-0.92466,-9.3697,-0.615,-4.98084,5.65816,-2.54755,9.19085,0.57316,8.14143,-6.83646,0.278264
-1.51887,-6.76961,7.07328,-6.93357,-8.24605,9.72861,7.98118,-8.15525,7.06521,-7.12324,1.71283,-7.25586,-7.30878,1.96825,-4.54515,-7.12277,-9.6683,8.82352,-7.26794,3.13725,7.54432,6.06777,2.90908,2.65148,-9.91066,-0.112355,-6.8132,8.55159,-9.92826,-9.76974,-8.98998,-4.72603,-2.00086,-6.13173,6.1548,-0.396942,-5.33822,9.54292,-9.30245,-4.04122,-8.03405,-4.93294,6.00794,-8.02174,9.89377,-4.91235,5.71707,-0.445259,-8.79712,-5.4619,-5.88909,-5.82928,-1.50094,3.9731
5.59686,-0.687746,-0.0171324,-4.7186,9.76448,8.72646,-3.03278,-9.40631,3.97486,-0.53,-9.331,6.8609,5.31361,1.55463,5.68835,7.25622,2.80907,9.31367,-2.04043,-9.51485,-9.56221,-2.94011,-2.13247,5.74216,-6.47327,-3.60608,-5.03691,8.25413,-9.76974,1.71531,2.94596,-2.82977,-2.39972,9.05905,6.72978,-0.530985,1.11221,-4.09375,3.70754,1.18514,-1.6999,9.51607,0.537803,3.26068,-4.8919,-4.32754,7.52657,-6.78975,-6.38413,-0.717105,6.48957,4.32629,-5.67574,-1.36349
-9.94916,-3.75962,-1.5498,1.81054,6.11179,-1.91305,-0.582848,-7.12603,-9.99685,9.29188,-5.88509,2.40169,1.41929,5.21947,5.91789,-0.805937,2.40793,3.55682,-5.38652,-1.59272,-9.16355,4.14552,-1.82717,7.87657,3.50743,3.18406,-4.51837,-6.39145,-8.98998,2.94596,0.395455,-4.05231,-7.66542,-2.99073,-8.8277,-4.8841,-2.46329,6.08113,-8.79841,8.6955,-2.12523,-5.85071,-0.859311,1.83183,9.43257,7.94141,-8.90523,-9.64786,-9.67295,-0.0683461,8.19864,1.82044,7.02605,-1.86539
8.98915,-4.78348,-3.51935,-3.08145,-5.20655,2.64841,-3.08935,-1.51854,4.60387,3.49051,6.8914,-0.606253,-4.21818,-8.24747,2.89161,6.97908,3.63564,8.71583,-7.70575,-6.37865,6.23641,-3.3814,2.21519,0.133968,-4.45729,-0.355392,7.75999,5.33828,-4.72603,-2.82977,-4.05231,4.73168,9.58829,3.32222,1.26388,-0.650805,-0.450222,-6.73166,1.60095,1.08674,-9.73931,8.06735,4.71934,-2.45941,8.92672,-1.85099,5.77478,6.20295,3.01547,9.75527,-6.05058,-9.99191,-1.15942,8.14285
-8.07787,7.3705,6.91201,8.91295,5.98546,4.19654,-8.20893,-2.47163,5.90274,6.10671,1.17617,7.14757,-1.8806,6.98317,-7.66396,4.13679,-6.07299,-3.83575,-2.60034,-2.03651,-4.94717,8.96271,-4.7828,-1.2634,-6.37888,3.00389,-7.05864,-2.20769,-2.00086,-2.39972,-7.66542,9.58829,-4.8698,-0.382969,-6.54145,-7.78321,-9.53505,2.22179,2.89354,2.05668,7.44957,-8.08572,-0.912582,-6.60008,-4.10385,-9.10048,-1.41029,-3.93598,-6.21645,-2.76541,1.65215,-0.75503,-7.93622,4.6255
0.680967,2.96295,-3.12265,-5.88093,-2.64054,2.29313,1.20266,1.54763,-0.918204,2.30697,5.29766,-0.492842,4.17848,1.59563,-3.67196,9.67189,8.18153,-1.44398,-6.27516,3.70506,-4.00102,-8.27506,5.84045,-8.4753,0.769793,3.61088,-1.54394,2.22797,-6.13173,9.05905,-2.99073,3.32222,-0.382969,-1.53046,-7.98617,-9.54524,-8.697,7.71723,8.54928,-6.79163,-3.2375,-1.07582,4.02787,1.88571,-9.13129,-1.42497,-6.6716,-8.76885,-1.47239,4.06504,2.86319,-5.32986,7.56237,9.71776
1.87361,8.57406,-7.31706,-8.01311,3.94445,-7.43013,3.69214,3.86966,-4.58451,-0.279297,-1.70024,4.94907,9.46548,9.05013,1.53181,-7.477,-6.26311,3.20641,-9.6557,-9.75122,2.07408,9.09035,6.13809,4.76741,5.20026,5.24879,-5.96881,0.155754,6.1548,6.72978,-8.8277,1.26388,-6.54145,-7.98617,-8.09845,2.54869,-3.89327,-8.05042,-4.82176,-6.81594,3.67022,-2.84768,-6.63354,-1.22754,-1.78442,7.10999,-0.95241,3.72416,-8.38293,7.82246,0.142328,-2.38138,0.586281,1.90941
-0.642373,1.25726,-2.3688,-7.64577,1.5285,-1.33419,7.23657,5.09661,0.00120887,-0.374242,-3.41465,2.89107,-9.68996,-7.37815,-3.20965,-1.61247,2.13082,6.62281,-5.33037,-1.99877,3.87473,6.04916,-4.99925,-3.42688,-7.38848,5.47948,-9.78003,8.35666,-0.396942,-0.530985,-4.8841,-0.650805,-7.78321,-9.54524,2.54869,7.42386,3.5155,-3.1474,-9.25222,4.03333,7.3045,7.47026,-9.19267,0.591932,5.33173,-7.41364,6.87155,-0.466852,-2.41366,-2.5943,-6.62871,4.25351,5.09316,3.10488
3.04148,1.75217,-3.20227,3.1018,-3.49121,0.654164,-7.30657,0.23826,0.144528,-0.98726,-3.99211,1.28263,2.96252,-2.64221,-6.30443,4.3031,-4.18086,8.13994,-0.298873,6.89363,-3.68873,8.72855,-4.26398,-1.13993,1.2882,-8.34194,-5.92829,9.14474,-5.33822,1.11221,-2.46329,-0.450222,-9.53505,-8.697,-3.89327,3.5155,4.22349,-2.01212,-9.17744,-7.02759,-5.58467,-8.79093,-0.354879,4.47087,-1.00594,5.43236,-6.14537,-5.32585,5.22426,-9.63717,8.92674,7.62075,-6.27361,-7.67405
2.14931,9.01637,-7.93028,-7.38254,-3.88301,6.82683,0.311294,1.47495,-6.88565,1.9783,-0.626191,-4.71491,-2.04647,4.73634,0.699216,-3.41638,6.63406,-6.96988,3.72021,-0.078125,-2.99148,-2.34646,-6.71585,3.04641,2.32835,-4.20683,-1.57583,-5.36062,9.54292,-4.09375,6.08113,-6.73166,2.22179,7.71723,-8.05042,-3.1474,-2.01212,0.972279,1.87002,0.684379,-9.3001,-9.91395,8.8529,-8.58069,-6.27438,3.44068,-7.93018,1.27084,-2.93678,-4.67139,5.47139,-8.0624,3.08275,6.83458
-7.46931,-4.16373,5.0073,0.657864,6.81329,-8.59059,-4.86782,-1.56899,7.54381,-9.43538,-7.02352,-5.6975,-2.85497,0.0191945,3.12152,8.08424,-6.07219,2.29019,1.941,-2.95935,6.8122,0.369929,8.40791,-4.75574,5.00146,8.58668,-7.52761,-8.34088,-9.30245,3.70754,-8.79841,1.60095,2.89354,8.54928,-4.82176,-9.25222,-9.17744,1.87002,-4.87443,7.0178,3.3543,3.51464,3.09533,-5.42724,-5.85697,0.417001,-0.012276,5.54129,-5.9798,-1.56941,-1.89041,-7.70564,1.16778,3.15739
-8.09417,-6.71771,4.86084,6.88945,1.67573,2.97997,-5.3428,-1.27379,9.42229,5.78679,-9.77043,-3.68886,6.44379,-8.01524,7.54116,4.1417,1.98396,-7.62307,0.53051,-3.06391,6.59744,4.46907,7.35376,0.510789,9.00957,5.43156,-0.463233,1.37815,-4.04122,1.18514,8.6955,1.08674,2.05668,-6.79163,-6.81594,4.03333,-7.02759,0.684379,7.0178,-2.53678,-4.77562,5.58318,-9.36731,3.88381,6.89219,-4.37271,5.60216,9.70263,0.264871,7.74342,7.55665,-2.01061,9.40408,-7.49347
0.715082,6.28438,2.55581,-5.5654,-0.366428,-1.38826,-4.70752,-4.20934,-9.7045,3.10292,7.51086,-7.62538,-1.37298,-9.86266,-6.19445,7.12547,-9.60843,7.74385,-3.49042,-6.32271,-0.294429,-9.71935,3.5643,-2.11125,-4.14095,-9.50805,9.20871,-2.3909,-8.03405,-1.6999,-2.12523,-9.73931,7.44957,-3.2375,3.67022,7.3045,-5.58467,-9.3001,3.3543,-4.77562,7.44122,6.72462,7.78863,-3.71662,9.17528,9.19236,-6.87181,6.88736,0.0974488,8.61106,-9.6481,-1.67952,8.74457,9.62867
-8.4234,-0.331087,-2.87199,5.77497,-6.21065,-6.3683,-7.67674,2.66109,5.10453,6.41177,9.31755,-3.57494,-5.35765,-2.33158,-8.74122,-4.15852,-7.17037,-4.4332,-0.341316,-9.0336,1.5033,1.46388,-0.426563,0.0109902,-0.406422,8.84721,-6.5609,6.92019,-4.93294,9.51607,-5.85071,8.06735,-8.08572,-1.07582,-2.84768,7.47026,-8.79093,-9.91395,3.51464,5.58318,6.72462,-3.22078,9.27178,-9.60296,8.19971,-4.12144,-1.03827,3.29707,-3.86938,-5.83736,-9.71042,-7.08508,-6.95793,-4.3279
1.98848,-3.4861,9.25485,-1.83257,0.861554,-3.00373,-7.78928,3.58039,2.12269,8.94921,6.22244,-2.25983,4.52121,-3.78328,6.48033,-5.66251,-3.05627,5.20183,-9.65738,-5.99501,1.65306,-3.85824,3.82028,3.63375,0.157329,-7.05051,-6.73763,1.07156,6.00794,0.537803,-0.859311,4.71934,-0.912582,4.02787,-6.63354,-9.19267,-0.354879,8.8529,3.09533,-9.36731,7.78863,9.27178,0.0859644,1.31267,8.2261,-8.48141,5.24663,2.85315,2.48597,6.79292,1.67039,-8.24788,7.16545,-0.927569
8.82573,-9.10151,-8.23683,2.48256,4.03917,5.64723,-8.11454,-8.06794,-5.28518,3.74471,2.08147,9.61899,0.819738,6.17073,6.13094,2.66041,7.3309,-0.665437,1.45151,-1.39876,5.08579,-6.59126,-5.04006,7.00566,-9.40828,8.38483,-7.96847,-0.92466,-8.02174,3.26068,1.83183,-2.45941,-6.60008,1.88571,-1.22754,0.591932,4.47087,-8.58069,-5.42724,3.88381,-3.71662,-9.60296,1.31267,3.44052,9.19701,-4.28916,-5.19236,-6.1157,-4.47677,2.54015,9.66613,-3.38695,9.02662,-9.03665
6.33807,-4.60169,6.17928,5.48355,5.64592,-7.64132,2.62608,1.93263,5.46511,-9.02552,-5.25091,9.51396,-2.3059,-2.36733,0.15339,3.22759,6.95521,-2.26891,-0.336988,-0.245669,0.773072,-2.48354,-2.78733,1.92667,3.79312,-0.302453,6.95017,-9.3697,9.89377,-4.8919,9.43257,8.92672,-4.10385,-9.13129,-1.78442,5.33173,-1.00594,-6.27438,-5.85697,6.89219,9.17528,8.19971,8.2261,9.19701,2.77756,-7.86328,5.58359,6.47356,-1.2723,-3.41367,-3.87414,7.53525,4.78636,8.05181
3.00252,-2.81663,2.08355,-0.655485,8.08088,5.04109,-4.12214,2.11539,2.54568,1.84085,-0.748962,9.72876,8.57744,8.44797,-3.9122,6.98629,4.6022,3.2503,4.55318,2.26251,-3.88083,8.86817,1.76407,9.54565,4.41997,-3.83534,6.3935,-0.615,-4.91235,-4.32754,7.94141,-1.85099,-9.10048,-1.42497,7.10999,-7.41364,5.43236,3.44068,0.417001,-4.37271,9.19236,-4.12144,-8.48141,-4.28916,-7.86328,-9.64709,2.01525,-2.41812,7.41456,-0.964906,-9.48617,6.40111,-4.75146,-5.37977
