3.85105,-2.2389,-8.79118,-8.33757,-4.36383,-7.45575,-6.22994,0.293936,7.97723,-0.569326,-5.37298,6.93128,-4.25656,8.30613,-3.75471,0.274003,7.79491,-9.76743,-2.76988,-6.5362,-3.17817,-1.86425,9.57955,-1.72988,0.981645,0.0190751,-1.01798,6.50729,5.44814,-7.56005,2.64257,-4.52252,2.90811,9.62378,-7.42842,-4.73187,-4.59807,-6.07907,-4.7085,-1.89445,-7.42718,-3.78571,-8.51972,5.32188,-1.75749,7.58428,-6.71404,9.56579,3.74498,-4.36697,-5.44287,-3.17857,2.03962,-2.49405,4.23426,5.51186,2.01049,-3.16533,-2.77572,-3.41237,6.11448,-5.76348,-0.647047,4.76993,2.93249,5.11074,1.7591,-8.31076,-3.09682,8.46997,2.9741
-0.311927,4.50942,-4.03269,3.69722,9.32954,-0.0180795,4.23747,-2.41279,1.27008,4.22163,6.93128,1.28857,1.43895,1.45967,-9.84016,-4.64802,1.41375,2.46404,-7.34055,-6.0656,0.618688,7.82677,-3.26439,-5.01506,4.7052,9.73786,4.4465,2.43335,1.98898,-2.56907,5.0138,4.14304,-7.43631,8.62783,-0.503276,-3.33458,-9.15123,-0.874672,0.612726,6.65787,7.45482,7.81607,-4.50702,-9.14326,3.28242,0.786389,2.46748,-6.38152,0.229042,-3.85217,-5.16404,4.9289,2.9391,-0.632017,9.65637,-3.83476,-0.434932,5.21974,-2.3956,0.0611338,7.54862,-8.53354,-7.77949,2.75335,8.19307,2.62414,-7.51305,3.26774,2.99057,-8.02862,-7.88268
-2.83669,3.16209,9.46489,7.8249,-6.86601,5.72211,-2.27347,-9.94256,5.04332,-3.26769,-4.25656,1.43895,7.56072,-6.12591,1.40863,9.51337,-2.12731,-2.98846,-7.31173,-2.19614,5.02899,6.44569,-5.37813,3.08805,-5.36589,-5.37486,-9.59659,6.19409,7.18745,-4.06495,-1.54152,-8.45732,7.46274,0.458088,6.24846,1.07444,4.57652,-4.02129,0.694353,-3.02273,-9.57039,-1.55972,7.15363,1.34144,-1.64945,9.84874,-7.8991,-4.61089,7.49201,5.19398,2.70207,-9.97992,6.51395,2.2868,2.1555,-7.62971,-8.56826,6.03548,1.47736,-1.66969,-2.78964,4.8648,1.78017,-3.36742,2.59408,-2.46405,7.90436,7.74792,5.18709,9.7157,-7.27591
-4.54452,4.52512,-6.30477,5.374,7.3165,3.71951,-1.61415,6.84331,5.37967,-5.71977,8.30613,1.45967,-6.12591,0.608194,-8.3945,-1.02702,-5.61923,-3.32824,-0.00230629,8.03826,1.77816,1.45186,0.0398592,-2.2555,1.08674,-6.0728,0.553247,-4.65725,8.77698,9.95939,-0.679938,0.295732,-6.82411,-4.76582,6.84131,-9.10428,-6.61451,8.43291,5.9466,4.96955,0.33368,8.4042,3.98333,-9.35635,-2.565,-2.43207,-8.26428,-7.17774,4.25078,1.68261,9.98461,6.15495,-3.57945,2.95249,7.49515,-7.5501,7.77467,9.46206,-4.22021,-2.98982,5.66916,-1.96744,0.602512,-7.46449,1.89444,9.39961,8.91387,2.22647,-6.68988,-8.01168,8.9703
-8.14856,-6.26609,-1.39925,1.76579,-7.84943,-6.15166,-1.05367,-8.43628,-7.98495,-8.34442,-3.75471,-9.84016,1.40863,-8.3945,-4.81865,5.59416,-0.200192,2.3048,4.2147,8.21127,5.27948,-2.65352,4.53871,-5.14052,7.45405,5.62803,-2.10994,6.19295,6.81242,-9.72886,4.79069,-5.33159,3.87108,-2.04417,-8.76486,-8.79526,-2.83908,-5.82542,6.34026,3.51955,7.01995,-9.67202,4.20317,2.53397,5.35618,9.41811,4.85644,-3.05769,8.99737,-5.37314,-6.82094,-4.20469,-3.52595,4.71465,-3.66861,-6.53216,-8.53669,-3.63613,-7.54147,7.62326,9.50714,-9.15512,0.943439,4.11229,6.72758,8.0367,8.61123,0.834068,-5.37436,4.06134,-5.67987
-4.26125,5.08816,-8.0562,-1.08421,4.0812,-7.25265,1.74813,-7.69984,2.14878,-2.97696,0.274003,-4.64802,9.51337,-1.02702,5.59416,9.37256,2.76504,-5.62048,-7.84605,5.34389,-3.76687,-3.98732,3.31631,7.89218,-2.86345,-2.1891,-3.49964,-7.04832,6.45375,6.78931,-9.90539,2.60831,-2.81606,1.41311,-9.67476,1.44414,-8.22944,1.20533,-0.373714,-6.75777,4.28055,-4.25332,1.08791,1.0102,-3.65047,-7.84751,5.8269,-2.08158,5.33896,-7.78807,-6.008,2.47363,9.84142,-9.24978,-0.687312,2.35508,1.59373,-1.36723,-8.87854,-0.488791,4.91407,-2.59065,0.114267,7.81631,5.61989,1.38455,9.20154,-1.85361,-6.81594,3.72214,-3.18619
6.6552,-7.54068,8.59717,-8.63859,5.24947,-4.69713,0.342847,9.71172,9.9291,-9.03261,7.79491,1.41375,-2.12731,-5.61923,-0.200192,2.76504,-0.946346,9.27317,7.26211,3.61706,7.66159,3.08241,-4.83328,1.02607,6.96541,4.68359,5.09265,1.57146,-2.02474,-2.4725,-8.02653,1.32314,-4.16263,-8.12539,9.49583,-3.64562,7.8488,0.609067,-4.06511,-2.16411,6.76944,7.4695,8.0302,2.39787,-7.41161,9.92078,-7.34965,5.69151,8.32273,-5.87617,-2.53335,-5.64182,6.10225,-8.14674,2.42331,-3.19035,3.25279,4.85125,-9.25286,9.55831,9.49497,2.42557,0.881559,6.06812,-1.54552,8.39123,-0.0352314,-5.76179,4.38731,-8.33844,-0.64673
-5.37524,-9.20214,-8.56708,-6.91453,1.62888,-3.45584,9.85997,6.78026,9.26385,9.04647,-9.76743,2.46404,-2.98846,-3.32824,2.3048,-5.62048,9.27317,-0.147341,8.91997,8.1318,9.11019,-7.24337,7.11178,-8.18756,9.07085,3.55343,5.3168,-8.12703,-4.97391,-9.53129,-1.81542,8.0044,5.86763,-5.59997,-2.84548,-3.83844,0.00758299,-5.70988,2.83003,-5.10905,2.95004,2.34699,-5.49575,-6.51962,-3.2663,-4.2524,-3.38868,1.35244,-4.98538,-3.17188,-8.81826,9.4255,5.50496,-6.8009,-0.627389,-7.18146,-6.69146,0.158505,-6.29692,9.60957,8.06341,-6.17445,-9.83585,-3.71183,-8.80514,1.55234,-2.29264,0.903736,9.08332,-4.4668,-6.73306
-9.27546,5.12476,6.88749,6.99871,6.44709,-0.898813,1.67301,7.66399,9.15965,-5.24803,-2.76988,-7.34055,-7.31173,-0.00230629,4.2147,-7.84605,7.26211,8.91997,7.168,5.78506,-7.02218,-6.00043,-6.47586,7.71917,4.50172,8.85316,-1.78562,-7.50758,-4.91743,-9.21777,-1.6101,2.81679,5.95252,1.77418,6.98211,0.419604,-9.69441,-9.17027,-8.85809,0.0549941,5.55876,-0.059754,-3.07619,8.45696,-8.45918,9.58221,-6.08691,-5.64284,-8.49444,-9.72314,-7.48386,-4.15062,4.38686,0.106966,3.08023,-5.66094,-3.56398,-1.73909,4.05063,-6.40782,2.83014,5.99915,8.79312,3.61247,7.80736,-8.32997,1.89942,7.28877,-0.858869,5.19358,5.10536
-8.07023,6.87407,-1.72538,-5.9826,-6.66481,-8.83211,3.84485,-4.20456,3.90655,5.63982,-6.5362,-6.0656,-2.19614,8.03826,8.21127,5.34389,3.61706,8.1318,5.78506,1.81637,8.83866,1.6046,-5.71063,-9.20522,-6.52176,-5.13077,-3.63532,5.63342,2.95597,1.17943,-7.32733,-6.54914,1.70713,4.13632,6.36002,-2.35314,9.98302,-8.70576,8.15368,-6.77749,1.33662,4.47659,1.64043,4.01104,1.94454,0.548826,4.05659,6.79433,-7.18347,1.75411,5.18867,-1.0436,-2.28813,5.8647,-5.37923,0.785381,-1.09144,-5.13975,2.54379,-2.34066,-4.0463,-9.75475,-5.23353,-7.51797,8.60395,-2.5428,0.954485,8.97446,9.96002,7.28824,-5.99219
-6.84474,2.00186,6.90405,-6.68739,-6.31036,-8.29532,6.8793,8.42194,2.69893,-3.65378,-3.17817,0.618688,5.02899,1.77816,5.27948,-3.76687,7.66159,9.11019,-7.02218,8.83866,-6.00029,-2.42809,0.210848,-0.927328,-9.25793,-7.47077,1.37099,-4.73739,-2.77331,-1.96607,7.54085,2.74661,1.70822,2.21398,-2.78999,6.55465,-6.99291,2.06784,-8.1092,1.26007,-8.78815,-3.15899,1.03398,9.41827,5.68451,8.21317,-9.43701,4.52007,1.00465,-4.6594,2.35819,2.72585,-6.66428,6.49597,-5.90786,-5.05619,-8.78329,7.97161,8.11986,4.38538,2.91788,-9.52854,6.29329,4.6225,9.9793,2.2903,-6.90841,7.66644,4.83412,-8.40614,-6.47105
-3.94053,0.772489,2.97354,-3.51571,-5.93296,-5.05845,-6.20542,-6.85841,-5.56227,-6.29751,-1.86425,7.82677,6.44569,1.45186,-2.65352,-3.98732,3.08241,-7.24337,-6.00043,1.6046,-2.42809,7.27484,-8.1281,2.70208,0.0433915,-7.5503,8.29438,-2.83925,-5.13837,4.86532,5.9572,6.92555,-2.22098,-8.46728,-9.53032,2.87669,3.94967,6.28913,1.93359,-2.13203,3.27256,-0.78726,-7.19366,-5.17298,-2.17589,-9.15535,4.29708,5.83507,-3.73892,1.34753,7.05691,7.3196,-6.5064,-3.84833,5.88445,8.06254,-5.982,7.42159,-7.74043,1.77264,2.29439,-8.70035,5.85915,-5.5493,7.93403,-3.07917,-9.92307,1.00992,1.8763,-9.42261,-2.20601
7.37282,0.373194,4.29152,7.19696,-0.658236,-9.39513,4.93674,-5.4775,9.75005,0.972918,9.57955,-3.26439,-5.37813,0.0398592,4.53871,3.31631,-4.83328,7.11178,-6.47586,-5.71063,0.210848,-8.1281,-2.44737,-1.78133,-2.564,3.38701,-3.28169,-2.06331,-6.30198,-8.62231,6.18697,6.05286,-6.18704,-0.401136,-6.0076,0.232761,9.69764,-3.8635,1.72775,-8.14617,0.0114329,-1.0564,-7.94317,-6.71852,7.88832,-1.83544,0.705914,-7.79231,-0.554121,8.24079,2.90424,-9.89636,-9.34606,3.19343,-5.63043,3.94688,6.54637,-3.52393,-1.89813,-0.14045,-5.34478,-9.04008,-8.96023,0.695986,5.40878,-0.160976,-7.55414,-0.641598,-1.25464,-5.90245,2.31058
-6.92487,-2.95864,-0.249749,-3.38587,1.27719,-2.61677,-6.1666,-7.00596,-1.51854,-2.26568,-1.72988,-5.01506,3.08805,-2.2555,-5.14052,7.89218,1.02607,-8.18756,7.71917,-9.20522,-0.927328,2.70208,-1.78133,-9.6986,-4.33744,4.79535,3.19281,1.19601,0.379836,0.234285,-4.89381,-4.49306,-9.90412,-9.74878,0.727067,3.45267,6.26958,-2.67911,4.9122,6.51348,-9.62579,2.6033,-3.73908,1.0995,-2.20241,-5.73693,6.94059,7.14332,-5.16961,-5.77503,2.02869,-1.80803,5.76723,5.44944,8.04776,9.43868,1.75493,1.64899,-7.62351,1.37195,-1.59152,6.4224,-6.61487,7.95514,-4.19763,0.670087,8.31528,-7.1558,-7.72631,-6.83227,8.80064
-7.37095,-6.57801,-0.407215,9.82264,-3.18926,-1.93645,5.12471,-2.47644,-8.54655,-0.467354,0.981645,4.7052,-5.36589,1.08674,7.45405,-2.86345,6.96541,9.07085,4.50172,-6.52176,-9.25793,0.0433915,-2.564,-4.33744,-8.00356,3.63552,8.73152,5.84596,6.60267,-5.5905,2.6411,-4.20784,6.0806,5.5997,6.43568,6.36015,6.16312,8.19947,-4.04097,-5.98173,5.59951,7.14619,-1.9408,6.6894,-7.05415,1.92439,-1.97713,-6.64478,-4.20214,-7.30618,9.62501,-6.27488,-7.5367,-7.20827,7.44412,1.74627,8.2394,-2.7806,7.22171,-6.0867,-5.88673,-9.81929,6.36055,9.49504,-1.38119,-0.191375,-9.33354,4.64814,5.89555,-6.38927,8.05514
8.55291,5.91782,-9.07151,5.29708,9.14787,8.78118,-7.24395,7.83658,4.27593,7.25397,0.0190751,9.73786,-5.37486,-6.0728,5.62803,-2.1891,4.68359,3.55343,8.85316,-5.13077,-7.47077,-7.5503,3.38701,4.79535,3.63552,7.65657,-7.18325,5.87958,7.97981,-0.453547,4.05303,2.43606,-8.02389,-9.79155,9.08866,-5.26936,1.22425,-3.11667,-2.12665,4.21948,-1.2283,1.90886,-3.59262,7.72504,-9.65033,0.662826,1.15997,6.7693,-6.2996,3.67056,6.51564,-5.32427,6.87988,-6.81992,-9.35753,6.58632,-6.54695,8.59504,7.92824,-6.77283,9.9331,3.3229,-6.05839,1.43381,2.24717,-5.02941,-8.29872,-2.08132,1.35923,0.250248,-9.25842
-3.10726,3.28279,-9.44949,-6.61293,0.529095,-7.78269,-2.60334,7.89365,8.29575,6.56328,-1.01798,4.4465,-9.59659,0.553247,-2.10994,-3.49964,5.09265,5.3168,-1.78562,-3.63532,1.37099,8.29438,-3.28169,3.19281,8.73152,-7.18325,-9.78617,-0.0849863,-6.74786,8.95947,0.418652,-5.92215,9.67903,-2.2483,1.98798,-8.29863,-3.12175,0.474382,-9.01706,9.51387,-3.52718,-9.98413,-2.72526,-1.79644,-4.95702,-6.17115,7.24524,-8.63002,0.0473876,-2.04275,-0.895806,6.47067,-6.96911,-7.13538,8.39135,-1.84917,-1.85518,-8.89668,-8.00746,-0.519837,-5.226,-9.06526,3.82574,1.51908,6.6912,0.510128,-9.92526,-3.90111,-5.45784,-0.0699665,-2.4133
8.58142,-3.66025,-9.09271,9.22068,1.06656,8.97787,6.71063,-1.51701,7.80962,7.11869,6.50729,2.43335,6.19409,-4.65725,6.19295,-7.04832,1.57146,-8.12703,-7.50758,5.63342,-4.73739,-2.83925,-2.06331,1.19601,5.84596,5.87958,-0.0849863,9.75428,-0.368708,-9.81217,-3.51279,4.66124,0.53125,4.75166,4.15885,4.67777,-3.71808,-0.157037,-7.15727,-2.89955,-7.13872,-0.751023,3.06128,1.35138,5.16794,-2.29041,-7.18189,-7.31291,-5.3476,-6.226,2.57635,-5.5622,-8.03526,5.14136,-4.2933,-2.20757,7.29901,-6.17711,-9.93547,-5.39622,1.23715,7.13165,4.80054,4.05839,5.47874,-7.44884,-9.78741,1.54214,-4.46208,-3.53605,-3.77613
-0.330204,-8.69616,-5.44571,-3.1192,-3.863,-8.01072,8.71095,2.56468,-8.3627,-3.68566,5.44814,1.98898,7.18745,8.77698,6.81242,6.45375,-2.02474,-4.97391,-4.91743,2.95597,-2.77331,-5.13837,-6.30198,0.379836,6.60267,7.97981,-6.74786,-0.368708,2.37138,-5.04465,-0.00923042,5.39045,8.76691,0.20862,-8.03479,8.00493,-4.5211,9.49168,6.99628,2.43972,2.26163,1.84398,3.03973,0.0620641,1.84695,1.21135,0.726025,5.57362,0.660899,0.0400311,0.246436,-0.122435,-8.11293,9.89496,-2.82103,-7.28953,-9.0747,3.53985,5.73937,-4.81468,0.186663,5.42624,-1.64544,6.53319,-2.80567,-0.585692,1.40664,7.57005,-0.27892,-4.9657,-4.50295
-2.27337,-2.38125,-2.905,-4.72499,3.75931,6.80626,3.55095,-6.42576,-7.51256,6.14456,-7.56005,-2.56907,-4.06495,9.95939,-9.72886,6.78931,-2.4725,-9.53129,-9.21777,1.17943,-1.96607,4.86532,-8.62231,0.234285,-5.5905,-0.453547,8.95947,-9.81217,-5.04465,0.814215,-1.99115,6.53853,-2.90855,-9.82102,3.54119,-6.30545,-8.97904,-8.35832,7.34949,7.08914,-0.423008,3.31396,6.95037,-1.41845,8.17399,2.31158,-7.13579,-3.44834,-4.56217,3.48249,1.36968,-6.2058,-4.18713,9.11119,8.10932,-9.93642,1.64521,-4.39267,-7.42048,-5.9447,-9.69112,-0.220433,-7.63639,-0.746429,-5.25686,2.19814,3.97869,1.32786,8.92377,-6.96573,-3.5441
2.95532,0.853388,-3.74736,9.24134,-1.25368,-2.20307,3.45133,-1.31465,6.5189,4.34653,2.64257,5.0138,-1.54152,-0.679938,4.79069,-9.90539,-8.02653,-1.81542,-1.6101,-7.32733,7.54085,5.9572,6.18697,-4.89381,2.6411,4.05303,0.418652,-3.51279,-0.00923042,-1.99115,2.70343,9.95997,3.58001,7.28741,-4.3475,7.50429,4.42079,9.85374,-0.179777,6.6892,-8.07671,-3.18292,3.29342,2.57913,-7.94545,-5.07468,-9.66302,-3.23247,-3.56697,-4.4044,-8.51853,5.58336,5.50515,-6.56741,8.21456,2.21071,7.82093,7.61955,-6.16076,-9.99733,9.79248,7.90082,-2.88526,1.03738,7.63469,9.18614,-3.46072,-8.64326,6.43364,-4.26573,-0.472067
5.44471,-8.96807,6.90699,8.76134,0.136248,9.59897,0.606377,-6.7051,0.222169,9.34796,-4.52252,4.14304,-8.45732,0.295732,-5.33159,2.60831,1.32314,8.0044,2.81679,-6.54914,2.74661,6.92555,6.05286,-4.49306,-4.20784,2.43606,-5.92215,4.66124,5.39045,6.53853,9.95997,-7.88278,7.87402,-2.07956,-8.29535,-6.12466,7.45125,-8.1514,-3.96436,3.42852,-8.25287,4.07871,-3.10286,6.63623,-8.56659,8.41629,-5.11315,5.4012,6.30347,-5.19772,7.48045,-9.74633,-0.384416,-5.41975,-6.19498,-9.58429,-5.26827,-6.12474,9.24725,6.07126,-0.813195,-3.43475,1.70369,-5.20664,9.78204,6.41463,-3.96841,2.98885,6.37982,8.26101,5.80302
-1.91898,7.49985,6.03538,1.76542,-8.9831,-2.06434,-8.98332,-8.3578,-4.58876,1.88528,2.90811,-7.43631,7.46274,-6.82411,3.87108,-2.81606,-4.16263,5.86763,5.95252,1.70713,1.70822,-2.22098,-6.18704,-9.90412,6.0806,-8.02389,9.67903,0.53125,8.76691,-2.90855,3.58001,7.87402,7.79336,-7.55591,-8.63573,7.29337,8.29596,-3.09608,1.10486,2.3924,5.71203,-7.078,8.07,-2.10428,-8.5135,1.61728,-0.835861,-3.29064,7.77371,-7.58691,3.53498,7.78483,-2.04701,-4.98102,-9.23505,-4.54622,6.13629,-7.26612,-5.97881,-9.76431,-2.14088,-9.74958,3.47653,5.91301,2.20659,-7.15533,8.44987,-7.561,1.19084,1.69664,-1.80553
4.70361,-9.51694,-7.16738,-5.95152,-3.61679,-6.58847,-7.65558,2.38981,5.49069,1.85545,9.62378,8.62783,0.458088,-4.76582,-2.04417,1.41311,-8.12539,-5.59997,1.77418,4.13632,2.21398,-8.46728,-0.401136,-9.74878,5.5997,-9.79155,-2.2483,4.75166,0.20862,-9.82102,7.28741,-2.07956,-7.55591,2.62295,9.68204,1.46664,4.4042,2.92324,-3.70672,-6.15811,3.7591,7.09446,-6.56757,-4.8015,0.391336,6.59934,-6.3335,-9.65034,8.54574,-0.490695,4.38873,-2.74592,0.399186,-6.88954,8.93052,-3.62905,-7.28095,-6.8846,-9.53033,0.798255,-5.96537,-3.78848,-5.11227,0.488519,-4.60444,0.389714,-5.11126,9.48251,-1.0047,3.52436,6.33498
4.02701,4.678,-3.75042,3.59677,5.68856,8.47899,-8.61537,9.75042,-2.85452,-4.01669,-7.42842,-0.503276,6.24846,6.84131,-8.76486,-9.67476,9.49583,-2.84548,6.98211,6.36002,-2.78999,-9.53032,-6.0076,0.727067,6.43568,9.08866,1.98798,4.15885,-8.03479,3.54119,-4.3475,-8.29535,-8.63573,9.68204,6.53934,-4.52049,-2.70337,-2.24339,4.87107,5.29901,4.66653,1.07707,1.15575,-3.39698,-7.63955,5.93349,0.699142,-6.79599,3.57292,-2.75167,5.68529,-3.9352,-1.5959,-5.98075,4.65446,4.55433,2.2459,-8.53995,7.9392,-8.86128,-4.39506,6.56581,5.23629,4.06135,-2.89952,-8.12342,0.357998,-2.42305,-8.47827,1.94663,-1.18674
