-8.90424,5.93507,-2.4178,9.32578,-4.04433,2.00618,-8.68703,1.81978,4.64837,4.12837,7.40661,3.62644,0.212974,9.06506,-2.66799,-0.805734,3.10196,-2.37375,3.81637,0.652339,0.106655,4.67872,-8.06735,6.47262,-5.07191,-7.20428,-8.79388,-4.34119,-6.25464,0.0922623,-8.52085,7.72858,-4.85716,-7.21266,1.54026,-7.26446,9.84156,-8.40999,-2.26827,-7.60007,4.53549,2.06529,-6.43763,-8.40854,-8.79234,-2.45878,8.41072,4.7639,0.400877,-6.12409,-8.75664,-5.31126,-4.82753,1.2046,9.01091,9.48854,-0.671363,5.47281,6.87653,-4.76705,-0.321775,-4.22208,5.51799,-9.47766,-2.41443,-7.32059,0.246433,-3.06243,-7.30459,8.88123,-0.0161971,9.30732,0.109371,4.89939,4.48836,8.64749,8.04296,9.05799,8.5271,-4.86877,-1.84949,1.37001,-8.36369,-2.76034,1.87163,0.181405,-1.65743,5.79687,0.225796,3.7262,7.01733,0.747452,7.77487,5.11165,7.37929
8.01133,8.82969,9.025,-3.22503,7.79812,-3.49081,-6.12538,6.26587,-9.69975,-7.87547,3.62644,-6.0053,-2.30287,-4.07766,-1.98837,6.54278,5.14176,0.323566,-2.8975,-0.761338,0.38822,7.06082,6.47127,-8.67416,2.36749,3.56352,-9.39899,-6.6654,8.0002,-7.02503,-6.12962,-0.411356,-3.31725,3.55909,-5.37842,2.38276,8.48391,0.0421142,9.09614,-7.32843,-3.07978,-3.43406,-5.33333,-7.37935,0.797256,2.02075,-2.55247,-3.98787,8.51344,-9.09411,-9.05307,-8.29213,-9.13714,-9.26031,2.283,-5.88183,-1.07211,1.32207,4.54499,-0.257687,-7.05732,-2.91672,3.57722,-2.85318,-0.883339,-2.72892,-5.39624,7.20896,3.16112,1.46894,-1.10854,8.70011,9.79296,6.02228,9.23758,1.91532,7.77307,-8.6027,-6.11369,4.03586,-6.58453,-0.221881,-9.89023,1.43821,-6.24296,-2.58997,0.498491,9.5225,-2.3121,-7.49862,7.03733,-8.75935,-9.38967,-1.12048,1.99114
2.63247,9.05759,5.6291,3.32625,3.15869,6.69976,4.18152,-0.586715,2.02318,2.30158,0.212974,-2.30287,-2.25126,8.8039,2.9633,-7.73945,-4.70701,-9.9158,9.30023,6.704,0.659163,0.960625,4.14712,6.7291,-3.83463,-2.69636,5.39307,8.35836,6.46405,-4.90867,3.40252,-4.57909,0.551125,9.09933,-4.74227,-4.76699,-8.94858,-0.174279,-1.44513,-2.88528,-2.90724,-1.51541,5.92899,3.99627,1.28681,5.73868,-4.44811,-9.82311,9.59873,5.86497,-0.740172,-9.88047,4.09958,4.39161,-8.35735,-8.31382,-3.75014,0.126738,5.92299,9.47484,5.7476,0.785259,8.48665,6.12993,-7.09961,9.59328,-8.62512,5.31131,-2.96085,3.46956,6.39682,2.08899,9.69671,-9.57763,7.21177,1.75154,-5.8465,6.7053,1.83052,-9.66906,5.96519,-7.94995,-2.29465,-6.66379,5.94066,1.77944,-0.0337726,-9.54174,5.49566,-3.5749,1.41895,4.74774,6.04927,3.34525,9.52606
-5.28287,9.76745,4.669,8.35384,-4.74657,-2.73507,-7.10241,-0.0221277,2.64987,-1.57257,9.06506,-4.07766,8.8039,-6.09884,1.82218,2.2082,-3.66659,4.57422,-6.84727,6.9577,-0.947537,7.25698,-2.00208,8.34805,-1.7582,-3.11549,-6.94162,-4.00507,-9.46054,6.40426,9.64368,-5.25058,4.10284,-3.3078,4.28599,4.37585,-8.27165,0.745135,4.9723,-5.70686,6.73643,3.00356,9.36404,-3.09765,-8.67072,8.54276,-0.4189,4.69012,-1.03403,2.14978,5.84009,4.0902,9.57275,-6.91359,-2.90825,-6.90115,5.97509,6.81466,-1.28742,6.69935,2.31731,-0.555414,-7.13799,-5.07521,0.149668,-5.82396,8.57666,-6.41286,2.55706,1.05867,0.372655,-2.88637,3.22767,-1.70604,-3.49592,-4.07567,-4.35466,-6.49705,-8.2861,-3.3813,-8.2462,-1.47793,8.75499,0.874965,1.2265,-7.8249,-3.25443,-4.48408,3.53096,3.52884,-3.90526,7.95181,-3.97745,-2.91821,-6.3229
7.45954,0.408917,9.03962,-3.12965,7.99184,-7.39235,-9.03402,-8.58433,5.57639,-0.170285,-2.66799,-1.98837,2.9633,1.82218,-1.79115,-6.30492,-6.16181,-5.09745,-7.67359,7.99069,4.65116,3.90866,2.34159,5.8117,1.27153,7.79555,-8.53516,9.25283,5.02206,5.4035,8.03301,-0.234804,-2.04017,4.20472,-9.25604,-5.887,7.93411,8.16136,9.31672,-9.50617,-8.63498,3.26507,-9.27072,-6.9362,0.292232,-6.76448,3.97799,0.816333,-1.40046,4.79484,-7.71778,8.55423,3.83709,9.81724,-8.06915,3.34168,-8.78389,-2.74148,8.73575,-1.98764,3.66902,7.08415,3.02829,9.57613,-6.62082,-5.06999,-7.43582,1.60773,8.7473,-4.07079,-8.91979,2.14009,4.82937,9.64573,-3.02167,-4.90928,-1.65943,-2.74778,-4.92251,-6.37061,4.07214,-5.05462,5.29585,-8.69671,-9.14934,-8.53147,-0.524601,-9.61355,-0.710882,-5.54674,-4.04735,3.47721,-5.72349,-5.83453,-7.37449
-1.44884,8.7625,4.07623,0.0773523,9.41792,-8.59075,-3.69154,2.18016,-6.08022,-4.8503,-0.805734,6.54278,-7.73945,2.2082,-6.30492,-7.24761,-6.13227,-6.89045,8.30823,2.0169,-7.20076,1.74773,-0.771388,-0.43011,-3.67062,-1.5408,4.868,-0.527792,-4.7349,-4.9796,1.04457,9.29312,-9.66756,-1.17864,-8.66684,7.0341,0.0966044,4.28325,8.19545,-0.215142,8.86368,9.8424,-8.11811,4.69514,-9.79436,-0.200365,6.5841,-2.85583,-0.816682,-6.18826,-2.42954,-1.49309,-9.13024,1.61682,1.46789,-7.29536,-2.74891,5.61117,9.60329,3.34217,6.13577,-1.96351,6.45472,-9.57186,-0.859136,-5.89288,-5.48161,3.51912,-7.25332,5.22821,-1.70334,8.37256,8.74508,-0.222554,2.19418,-2.25508,0.195246,7.91538,-2.07063,9.12581,-5.84163,-8.57816,1.9973,-3.41079,2.7805,4.98184,8.93307,4.0017,-7.89867,6.10935,-7.87433,-0.457986,8.9479,8.01703,-9.21774
5.86037,9.15186,1.11991,-5.4361,-6.10758,-5.46068,6.87944,1.4237,5.25091,6.96721,3.10196,5.14176,-4.70701,-3.66659,-6.16181,-6.13227,4.61406,-4.43952,0.558949,-2.34712,-9.72966,-9.74903,-4.91091,9.6227,-7.51742,7.08563,-5.73818,1.52652,8.89463,4.276,5.74128,5.44551,2.93155,-9.16582,1.03452,-5.39533,-5.20909,8.68771,-4.02308,0.417839,-4.08604,-6.90342,-4.3773,6.35429,2.96095,-4.93632,5.83811,-5.69419,-7.4755,5.47652,-2.98877,7.22864,3.96291,-4.86923,5.24588,-4.24855,-5.67505,-2.1119,-3.86831,-6.69847,-5.2139,3.78101,-9.49549,8.60323,2.09904,2.37355,0.961041,5.65524,0.323185,-8.47757,-6.86149,-9.81717,0.842757,3.38734,4.01441,5.25445,6.28496,-5.36918,-6.56671,7.83764,9.39295,3.4827,-5.61149,9.66015,-9.85512,-2.11735,-7.04654,-6.31059,8.68416,-7.45654,7.88784,2.41524,-0.23965,-2.68848,4.51196
-7.60931,2.07678,0.587474,-2.63361,-0.456237,-9.34689,-2.15081,-7.02478,4.691,-7.83246,-2.37375,0.323566,-9.9158,4.57422,-5.09745,-6.89045,-4.43952,2.84141,-0.0344455,4.16286,5.99799,-9.6088,8.88799,9.42599,-0.126609,-2.74132,1.61166,4.38731,-3.53395,8.8265,-8.90668,-2.33673,-4.23703,-9.74773,6.85896,7.46503,-5.06474,5.56041,-2.95303,2.49058,-0.997647,6.65976,-7.15417,-1.86785,-7.60119,-0.245184,-4.28921,4.38924,0.263163,-7.70352,-8.78278,5.88085,3.45766,-6.30101,9.73628,6.12682,4.50495,1.11634,4.29118,7.91735,9.92057,8.22404,-0.923916,4.79293,2.42934,-1.22772,0.929455,-3.07369,-4.29663,0.727374,-2.96759,1.66231,-6.40607,8.636,1.59241,1.00244,-7.1795,7.01757,-3.02736,-0.746869,4.40753,-8.86849,3.90408,-6.04772,3.18971,8.48059,-9.09569,-1.63941,-3.17954,0.668872,-9.04861,-5.69032,2.10093,-7.92363,-1.46139
-6.61902,-0.710919,8.3131,5.06517,-8.86681,8.70211,-0.8056,4.76531,3.85522,6.46869,3.81637,-2.8975,9.30023,-6.84727,-7.67359,8.30823,0.558949,-0.0344455,-1.32558,-3.16965,0.362021,-0.764493,-3.89847,-6.56557,-0.673039,5.67677,-8.7432,8.51991,0.228177,-4.48687,-0.797065,-0.0936906,-6.46626,-2.53402,-1.76469,-6.1264,8.35481,2.92402,-3.11511,-9.89628,-0.60981,-1.37972,-2.11571,-2.14075,-0.482467,-8.11205,-4.52154,-5.80274,5.58105,-9.95434,6.5277,2.76934,4.34707,7.61184,-8.32963,0.26689,-9.17329,-3.42904,0.612662,7.04401,6.06718,-4.7928,0.964963,7.44772,-4.20782,-3.93854,8.31407,-5.36348,4.4548,-6.52994,-0.28873,-4.19074,-5.94255,7.23918,0.760596,3.10406,0.12281,7.17484,-5.01701,-6.70679,-8.48842,9.12654,-8.50826,-9.49107,6.56039,-9.30707,-3.36032,2.16172,2.39773,-5.20515,2.73346,-3.29683,6.77749,4.6342,8.42217
3.16971,8.29873,-8.75145,-1.82082,-6.48711,-0.286956,-1.98326,2.46787,0.525485,2.37859,0.652339,-0.761338,6.704,6.9577,7.99069,2.0169,-2.34712,4.16286,-3.16965,0.0674871,1.07044,1.07422,5.1184,3.31261,-5.74303,2.54335,-1.87794,-8.24282,-5.0423,-3.35568,-7.04289,7.49656,3.64144,7.03069,7.34405,-3.90732,-9.52108,1.08936,-1.41399,-8.73378,1.76929,-3.8162,-2.20705,-8.88696,3.74236,-1.31882,-7.24988,8.41643,-7.62556,6.82514,-6.30229,-4.45538,-2.53729,4.28763,-5.3922,-7.2645,8.33356,-2.08311,0.235669,-9.692,-6.07249,-1.73844,3.24598,-4.00734,-6.37976,4.62833,5.73069,5.58597,-4.44303,-5.92304,6.10307,-0.252407,1.70679,-8.82756,5.29885,-2.06029,9.86808,-1.51489,3.15765,-4.20511,-7.6203,-9.28988,4.48616,7.44551,-4.36024,7.16564,2.88739,9.40701,1.80922,1.08374,-4.78546,-1.8793,9.31841,4.88922,2.15204
9.54424,-7.33803,-2.1372,9.23514,0.499756,1.88095,4.95302,-2.7977,3.13317,-3.13443,0.106655,0.38822,0.659163,-0.947537,4.65116,-7.20076,-9.72966,5.99799,0.362021,1.07044,6.40652,-3.43656,9.65566,9.48642,4.33506,-0.872197,-0.656662,-5.17875,1.17746,-0.19769,-0.625166,8.73489,-5.13863,2.24908,-6.63705,-5.74282,-0.224323,1.55736,-5.15836,8.50964,-0.0382597,7.35025,7.6403,-0.645998,-8.93042,-7.95605,-2.89689,-2.88113,5.87622,-7.99259,-9.798,7.12399,9.3498,-2.83245,-2.07887,-6.18391,-8.74371,8.1219,2.29583,5.48398,-1.89968,-0.168682,-5.78877,-7.20622,2.60336,-1.54865,-7.1128,-9.66644,-3.41827,-7.93491,-7.80582,-7.58948,7.09977,-5.86703,0.107424,4.92245,6.09323,1.00659,7.92209,-2.80062,4.91087,3.89715,-5.82493,9.39302,4.76764,2.51005,9.89136,-7.08875,-8.47555,0.293442,0.0778269,3.77866,-6.48585,8.76638,-6.37071
0.271996,-8.60454,5.27467,2.33235,5.4288,-9.05083,-1.02313,8.23593,7.08927,-6.50883,4.67872,7.06082,0.960625,7.25698,3.90866,1.74773,-9.74903,-9.6088,-0.764493,1.07422,-3.43656,-8.18449,-7.82713,-6.6614,-0.013622,5.86303,6.3054,-6.34896,7.93797,6.61588,3.7377,-6.31828,9.62533,3.52121,-5.07492,-5.30149,-4.69224,-7.54888,1.8707,1.12157,-8.46174,-5.77703,4.16674,-6.01508,1.08628,8.11923,5.16826,-5.42652,-9.92844,-4.60836,-7.857,3.36771,-0.904898,2.87772,7.78061,-0.503697,8.65575,-7.09925,5.45666,-7.12365,-4.21588,-3.10846,-8.37225,-5.90677,-4.82749,-7.08127,-4.7654,5.53765,-4.89009,-4.76905,8.997,-1.46526,-1.7577,2.3618,6.68097,7.74853,9.28252,-7.0145,6.67856,-8.81086,-7.98161,-7.92497,7.91933,2.29873,-1.43939,-5.89234,-4.47678,-1.57328,6.62691,-0.552026,6.45511,-1.37219,-3.03748,-1.1404,3.5564
-0.426114,-4.9669,-3.01716,-4.30941,0.457958,0.48105,-1.88704,-9.95537,-9.94624,8.67009,-8.06735,6.47127,4.14712,-2.00208,2.34159,-0.771388,-4.91091,8.88799,-3.89847,5.1184,9.65566,-7.82713,-3.40566,-8.15534,-7.62908,6.946,-2.83373,8.97066,6.67319,3.26196,8.42999,-8.86184,-5.39067,-5.61012,9.20047,3.28454,5.94975,-7.7966,6.15565,9.86701,-8.4742,-3.10344,-9.06097,0.463077,-0.630655,6.42652,-6.66349,-7.48904,0.114171,9.7647,-1.05245,-6.56238,-1.57121,2.0427,-8.5608,-4.67688,8.9881,1.8305,2.45104,0.465804,3.91493,-0.921843,-5.7613,8.37325,-0.422107,-0.266213,-3.39151,-2.82726,6.21966,9.15746,-6.81291,0.349546,-5.23529,3.51682,5.13284,-5.50315,-7.26407,-5.52746,4.79873,-3.88134,3.97516,6.38193,3.66037,-4.3924,9.84263,-3.52318,5.23636,-9.46001,6.21266,3.28777,5.37643,4.58949,7.75619,-1.7591,-7.40907
-9.23465,4.35984,2.76319,9.44633,-5.50138,-1.68103,-0.679791,-9.40478,9.14637,-6.14784,6.47262,-8.67416,6.7291,8.34805,5.8117,-0.43011,9.6227,9.42599,-6.56557,3.31261,9.48642,-6.6614,-8.15534,-9.17763,8.37908,4.82579,2.32413,0.432247,7.19147,8.98492,-5.41838,4.15352,-3.84244,8.78167,1.15146,6.30486,0.476625,-0.0186384,8.91522,3.20834,1.457,-1.4863,4.93704,-0.737009,-5.04174,8.51859,-8.9899,1.58021,-2.9073,8.2015,6.8233,-9.208,-6.15274,-0.918738,4.37335,8.66968,-3.75884,-0.292788,9.90031,-5.11987,1.90538,-7.69996,-4.29338,0.331508,-8.81218,8.08163,-9.32163,-7.8525,0.18328,-8.58699,-8.47868,5.9533,2.51826,-7.69341,-4.11324,-7.92478,-9.44375,3.26716,4.14982,-7.25107,8.67164,-5.60803,2.17488,9.49968,-1.07759,6.38779,3.50862,-4.32025,0.590594,-4.19533,-7.71938,-3.94317,-4.81398,7.77477,8.32519
-2.30336,-3.02886,8.62486,-2.7182,8.61234,-3.8592,9.90693,9.76054,-8.46168,3.73398,-5.07191,2.36749,-3.83463,-1.7582,1.27153,-3.67062,-7.51742,-0.126609,-0.673039,-5.74303,4.33506,-0.013622,-7.62908,8.37908,9.53919,0.376932,-9.40824,-5.2456,-2.17771,-2.9529,-3.51741,-1.97066,6.03352,9.326,0.104129,-7.21832,-1.25956,-7.51903,-0.815849,-9.07484,6.99584,-8.08278,-3.07188,0.0154932,-5.15676,5.67845,5.53805,-7.64296,8.43536,2.44358,8.82439,0.397968,-1.76886,-7.05017,-3.99772,5.8174,-4.21782,-8.0082,-5.50476,3.2235,-7.02115,-4.06074,0.474618,4.11859,-2.2902,-8.5091,-6.19617,6.89462,-3.64677,-4.12982,5.9114,-9.94675,-5.19553,4.55213,4.90601,6.67378,-9.09162,6.64392,-5.89805,6.75521,-1.8355,0.864559,-4.96063,-5.64108,-3.10464,-8.59077,2.63285,4.19302,-8.4558,-9.91291,-2.97711,-8.03891,9.6111,-3.12037,-9.85478
-2.26722,3.3335,8.87131,-1.38902,4.92792,-5.98088,-8.21661,-9.10272,9.80349,3.10437,-7.20428,3.56352,-2.69636,-3.11549,7.79555,-1.5408,7.08563,-2.74132,5.67677,2.54335,-0.872197,5.86303,6.946,4.82579,0.376932,1.77056,-1.35273,2.88447,-0.0995664,5.84019,-2.25504,4.04947,5.70374,-9.81408,-1.93659,-0.345477,-5.00823,3.43607,-6.21442,-1.3697,4.96431,-1.70638,9.71919,5.24635,7.23324,8.81499,2.75122,5.88205,-1.00373,-7.22259,-9.68793,1.29494,6.88063,5.25677,-9.40453,-5.63571,6.93645,4.78691,-9.64298,-5.79365,-1.30184,-2.75857,6.73983,-6.94252,-2.60715,-0.270747,3.86742,9.20886,2.31077,-6.21032,4.55863,0.573443,1.44762,1.57745,-2.16063,-5.13767,-6.45847,8.60882,-7.50609,2.62894,2.322,-7.7527,-8.48731,0.288373,-5.19227,8.50937,8.89763,9.67412,1.96013,-3.45474,2.96965,4.84814,0.272039,6.59677,-8.23425
