6.83916,4.06298,4.9912,4.56908,8.11424,0.259375,3.1696,8.37286,9.18616,5.8141,-1.57036,-5.82139,8.27762,0.969068,-1.85652,-3.93534,-0.917653,-8.87254,7.31555,0.643517,9.12241,-0.79184,8.19293,-5.60643,9.99832,-8.59382,3.13832,4.50333,-3.73497,6.43905,2.5291,-4.35633,-4.4119,1.99337,-6.09226,-6.20838,-4.5531,-5.20579,1.66126,2.81973,7.81848,0.709185,4.24808,-3.69976,-9.35553,1.94948,3.99219,-8.65585,6.91437,-2.28387,-7.00942,-4.13077,6.77219,5.82581,-9.25088,-1.84381,1.02755,-5.51064,-3.61289,-7.0124,-1.26896,6.03615,-7.64962,4.15742,-3.82791,3.41865,-4.99242,-1.53377,-4.70583,9.69923,-0.632585,3.65817,6.49884,7.76298,1.66673
5.23269,-2.42332,-6.45536,-7.73542,-2.83151,-5.68956,-7.76478,-2.25997,-7.2607,-0.734711,5.12615,-3.36083,-4.02177,-0.564899,2.43134,8.97302,-7.92547,6.92701,0.643517,6.99599,-4.43395,-8.70923,4.90052,-5.11722,5.0711,7.87248,-5.53966,7.04691,6.76457,-0.151541,-9.39029,9.36205,5.11102,-5.80741,-2.9749,-7.38912,0.0376819,-1.21848,-3.49208,-0.44962,-7.10921,2.03404,6.85967,6.16043,6.49644,9.63845,-3.52518,-9.30276,-7.47701,7.66784,-8.98904,5.36293,-3.01601,2.60169,-7.78193,-4.49024,-8.89072,-0.606466,6.34395,-2.90558,4.59272,8.07678,-8.01524,7.90025,9.42405,3.22318,-6.52654,-6.66225,-6.66736,1.30678,7.88761,8.0033,9.83006,-7.30151,-0.757248
-7.28766,-0.980698,-2.68207,-4.31513,8.86477,0.985542,1.97071,-6.85121,-4.52358,-3.86269,2.90019,-3.89873,-7.59478,7.90605,-0.723124,-8.97973,4.41114,6.59504,9.12241,-4.43395,-6.38289,0.876672,4.82321,9.12814,-2.04376,1.52758,-7.36531,9.93458,-7.02081,8.64715,-1.41683,4.13491,-0.829855,4.83049,0.0848722,-7.707,-0.895028,0.139059,1.56663,1.0382,-4.90441,0.871702,-1.90429,-2.87427,-8.18347,9.1599,5.3346,9.04537,9.14918,9.40504,-6.21804,3.66803,-6.10677,4.60425,9.05234,-9.78455,-0.377413,4.54596,-7.17359,8.31483,-9.29236,-6.24826,-0.151008,-4.5262,1.26013,2.00192,5.79555,7.46154,-3.9091,1.8811,-1.94796,-0.128215,-6.50698,0.354145,-6.54405
0.209315,-5.36078,5.97445,-7.08446,4.1446,-2.61939,-0.167633,-8.42909,-4.8723,-0.0439559,2.74103,-6.9199,1.59691,-0.831652,4.12486,-8.54152,-0.216426,-9.5295,-0.79184,-8.70923,0.876672,9.91604,6.17802,6.88329,5.25504,-1.05394,-1.76398,-4.34158,5.45937,4.5719,-5.3062,-0.508646,-5.56583,6.62683,-3.50399,9.2528,-5.03309,6.09285,-3.9898,6.05569,-3.11328,7.41237,6.58126,-3.91396,6.14978,7.23131,7.10381,-0.546777,2.07645,-8.73914,0.607402,-9.23836,-0.928457,-3.22192,-8.66279,-9.18115,-5.35642,-8.32003,4.25602,2.8811,0.246177,9.63838,-9.82577,2.5666,7.74648,-1.11555,7.04131,-7.79536,0.325395,-6.9988,-8.11064,-3.84199,5.80674,8.10937,5.16936
7.12721,-6.28669,-4.23142,5.96744,9.73789,5.77939,4.38081,-8.32626,-4.33475,3.17301,2.3344,-3.59761,-4.37374,-6.24083,-6.7155,6.36239,-9.76558,-6.61084,8.19293,4.90052,4.82321,6.17802,-3.4513,7.17833,-2.93924,-5.26524,7.872,9.03381,-0.608787,-6.14238,-4.05745,-4.6955,0.617211,8.48206,-5.66082,-8.14293,2.10106,-8.73418,0.724303,-5.95103,-9.23795,6.04328,-7.78054,-0.603499,-7.50445,-2.71206,-4.95338,-1.30894,6.8738,7.21856,0.658821,9.77688,-3.53078,2.54926,-4.60744,9.77476,1.62202,-8.295,8.42095,-8.89341,-0.375329,-0.268615,-5.71394,0.113998,-0.383866,7.57525,-7.01615,-8.56099,-7.19953,-6.28795,5.76472,-1.1705,-0.503285,8.41102,-0.572028
-1.53744,3.35738,3.18174,-1.63315,0.927478,0.810511,4.63736,-1.28843,5.39422,7.9833,-1.33004,8.89404,1.36037,-4.49259,-0.941141,6.64383,-6.63169,-7.26271,-5.60643,-5.11722,9.12814,6.88329,7.17833,0.0283662,-2.64542,4.49753,-5.67632,-1.74303,-9.53748,-4.36161,-8.39267,-9.16844,0.435477,-6.55486,-5.28854,-8.34521,8.42287,-3.63036,8.00789,-0.726396,1.64773,0.554386,8.26007,3.08503,9.0324,-5.48824,8.85708,-2.15595,-2.13952,5.26394,4.04064,-9.08411,4.48162,8.09074,-2.18021,7.82592,-6.64423,7.76041,-4.00472,3.85892,-2.95199,3.73724,2.60986,-2.14937,7.81329,9.32309,-8.88164,-4.51032,-2.07175,1.90146,-2.25105,-2.57954,-1.09774,5.06717,1.14407
1.6509,-4.0432,-0.354797,4.48623,-3.83265,6.14333,2.67545,0.18261,2.47113,4.25103,-9.74978,-6.39089,-3.85473,-1.32747,9.13762,4.137,0.24495,6.13021,9.99832,5.0711,-2.04376,5.25504,-2.93924,-2.64542,-2.68987,4.28376,4.0445,3.0511,-0.439094,-8.68441,-1.29452,-1.31847,6.01948,-6.25913,1.92449,-7.85157,-0.706311,-5.66529,-0.168719,5.70375,-2.37495,-3.29643,-6.39768,-8.37508,7.46592,-0.362967,0.711138,-9.15436,-9.16071,-4.36778,3.78004,-5.64017,5.13696,0.488241,-8.95125,6.33854,1.90783,-1.22747,1.11072,2.38719,-0.707268,9.57098,-8.44087,5.71628,7.79386,8.92904,8.10953,-5.88021,9.86119,-0.322158,-5.18776,0.823516,-7.21484,-7.22718,-1.2062
0.73568,8.23522,-4.564,1.51059,3.57765,-7.80468,7.34643,8.12172,1.33976,-7.13501,-1.0738,4.44646,1.50871,-4.01653,0.853706,6.13915,-4.17426,-6.24024,-8.59382,7.87248,1.52758,-1.05394,-5.26524,4.49753,4.28376,0.798103,2.0869,-0.470363,-7.46163,0.511725,3.06506,-3.43664,-9.22531,-9.75301,-3.63713,-6.39684,-7.36329,-0.0473046,-4.09988,0.929514,-2.85837,-7.38353,8.26806,6.97935,-4.91539,-4.72096,-1.16859,-5.27857,-1.92806,0.393833,2.44284,-1.53746,9.49944,1.97192,6.52685,-3.25229,7.39306,-2.04717,6.97435,1.04049,9.88126,9.83558,4.97101,4.67236,-7.95391,-5.53579,9.53283,7.51096,6.72209,3.51484,0.625655,-6.73528,-6.12884,-4.95193,2.38416
-8.20097,4.87907,-0.50356,-3.20007,-9.12146,5.74319,8.44244,8.16783,8.95781,5.13623,-9.75425,-1.59906,0.486211,-4.39841,2.79209,-7.57647,-5.39558,5.76306,3.13832,-5.53966,-7.36531,-1.76398,7.872,-5.67632,4.0445,2.0869,-7.97049,7.11881,-7.35502,-5.57221,2.25177,-1.10248,2.98617,1.84434,2.53209,8.73669,7.03049,-2.30396,5.00413,7.18623,-6.29323,-2.75413,5.45561,-2.36247,-2.2171,-8.11426,9.80024,0.0447993,3.33855,-7.75378,7.96065,-1.51791,0.671924,-8.58783,-3.59878,3.18924,1.47427,3.5385,8.55974,-5.77571,-4.02151,-9.94628,-0.949809,-2.13078,-0.187493,-7.76778,6.37253,-1.2805,0.979094,-6.44678,5.1488,3.85211,1.71827,-5.97594,9.00246
2.69016,-7.57335,-5.88294,9.50351,-6.23638,0.663174,6.45147,3.33759,1.11455,4.67582,9.43584,0.499757,7.12409,9.44678,-5.95941,-1.48437,-4.90235,-4.58953,4.50333,7.04691,9.93458,-4.34158,9.03381,-1.74303,3.0511,-0.470363,7.11881,3.10317,9.74292,-3.21745,-7.48181,7.56325,-1.74443,-7.38982,7.86247,4.55672,-4.99837,8.68061,2.50477,-3.93822,1.06278,1.25286,4.43366,5.08149,0.786231,-7.67716,0.189102,1.29158,7.24343,8.69886,-1.20832,-6.36535,-6.10152,-0.5903,-7.63677,7.27236,2.23263,0.881837,7.59862,-5.46826,7.92076,8.58995,-5.13785,8.13168,-5.6166,-3.44572,3.69288,-6.16896,0.980548,5.48854,5.63976,3.92133,-1.74475,-2.92009,8.36113
9.6218,0.191008,5.45082,1.81175,-2.16457,-1.97624,-2.61021,0.213241,3.2573,5.40382,-4.19517,4.96805,9.91707,5.58393,-9.47006,-0.56085,1.81521,-4.60271,-3.73497,6.76457,-7.02081,5.45937,-0.608787,-9.53748,-0.439094,-7.46163,-7.35502,9.74292,-1.02673,-6.8719,1.73525,0.270027,-0.00864829,0.534685,1.25869,7.22994,5.41695,2.76925,-3.58805,-7.67042,-3.32968,-2.50106,-5.67617,-9.1786,5.53271,-0.611762,-4.29276,-1.29198,-0.751203,-3.83076,6.67975,-6.87509,4.44796,-0.189478,-4.74306,0.945399,-1.86874,3.65523,-3.44973,9.50399,-7.45394,0.0189385,6.37224,4.6734,-4.20615,9.98774,2.02383,0.977277,9.82918,-4.44502,-1.78636,7.45787,7.98706,-2.79644,4.65138
-4.58008,0.898002,1.93673,-4.58231,-4.37103,-9.18967,1.45751,-7.52358,6.17857,-9.5782,8.65136,-4.18802,7.0466,2.68735,-4.0599,1.82784,9.84597,0.392937,6.43905,-0.151541,8.64715,4.5719,-6.14238,-4.36161,-8.68441,0.511725,-5.57221,-3.21745,-6.8719,9.71478,-9.99187,-4.03796,9.58881,2.80586,-2.5814,-2.43873,-4.6197,9.06903,6.97769,2.66753,5.33399,9.27644,-3.61264,-1.98236,-0.558562,-4.79265,6.55796,2.90281,-9.18235,8.44585,-0.439538,-1.12211,4.77848,8.28036,-5.56399,-4.52046,-6.98442,2.46388,-4.42795,-8.53402,-1.25353,4.87297,6.62228,-2.48534,-7.14359,-8.46227,-2.56161,-4.41146,-8.75099,-5.59029,-1.17546,9.09187,-1.57416,5.21361,9.86548
6.64593,-8.74657,0.439746,5.14647,7.09747,7.65312,0.839624,6.57813,5.06702,5.28117,-6.91719,-1.93882,-7.72582,-9.25355,1.4836,3.75652,9.83839,1.64084,2.5291,-9.39029,-1.41683,-5.3062,-4.05745,-8.39267,-1.29452,3.06506,2.25177,-7.48181,1.73525,-9.99187,-1.24501,3.20757,-4.11762,-1.20447,8.59789,-7.7563,-7.09374,9.28007,-1.25532,-4.87889,-4.4035,-0.585273,2.6633,-9.39455,9.35224,-3.95699,9.11556,-0.660507,4.11904,-6.29316,-7.67257,-4.63143,7.93883,5.87385,3.74579,5.31123,5.80528,-5.94249,-5.11539,-6.97293,2.73799,2.49863,6.13547,8.56263,4.65717,2.6844,-7.00782,7.44401,8.38813,6.67828,5.62578,-9.36987,5.00743,5.78378,8.59901
-0.721338,-6.5675,-6.01438,1.48252,-9.45877,0.20373,7.82172,7.16162,-2.18536,6.98798,-1.54154,-8.1545,-3.37784,-3.79163,5.64039,-7.27271,-2.36669,-0.44397,-4.35633,9.36205,4.13491,-0.508646,-4.6955,-9.16844,-1.31847,-3.43664,-1.10248,7.56325,0.270027,-4.03796,3.20757,-3.375,0.524016,-3.1384,-3.66834,4.18118,4.52182,4.72581,4.85771,8.1109,-8.53021,-3.57869,-0.170237,0.862715,-5.25644,0.790177,-8.42353,4.53957,8.28091,8.54192,7.78264,-5.42586,-6.57167,-4.21677,-3.70773,-7.38295,-2.79102,9.53346,1.8945,6.57058,9.39441,-2.68663,6.29804,-5.89153,1.22303,-7.09199,1.56086,-9.96936,0.0258276,4.74407,-7.27376,8.02459,-2.00383,-2.8816,9.15342
8.87858,-1.18787,-9.92811,1.16428,9.1866,1.53162,-1.76086,-0.819355,-5.02371,-0.759929,-3.06525,0.0325176,0.437168,4.09837,2.1778,-9.223,0.391449,9.66655,-4.4119,5.11102,-0.829855,-5.56583,0.617211,0.435477,6.01948,-9.22531,2.98617,-1.74443,-0.00864829,9.58881,-4.11762,0.524016,-7.25818,6.8663,-6.21732,5.05458,-8.18866,8.20968,-2.52331,6.24319,-0.267549,-4.83126,3.4657,8.52915,7.38313,-9.91823,3.30112,-1.65878,7.52077,5.51712,9.37613,-2.81884,-8.35083,7.79569,1.23411,4.50859,-9.96175,6.54863,4.88422,-2.17745,-6.8879,-5.33249,2.74852,-3.75555,-4.50681,7.20947,-5.59573,-5.72455,-1.50703,-4.94145,8.46593,-7.03281,6.16549,3.67913,2.30129
