-8.8158,2.18182,5.02627,-0.91564,9.22989,1.83324,8.68194,-7.00444,8.08421,2.911,-3.96053,0.21266,-7.95876,-1.15953,6.56177,-9.1223,8.88637,-0.432293,3.3237,-6.31946,9.94931,8.99879,6.56586,-1.1703,6.26043,-9.24082,7.81951,-5.57915,-2.00211,6.26106,5.44147,-3.09797,8.75782,-4.80451,-7.52909,3.81979,6.13111,9.55527,1.91146,5.27409,-9.28815,-3.02705,6.22352,4.7951,5.85798,-0.653668,-3.36061,-4.13186,-3.72534,0.848202,-7.69155,3.1331,-5.14163,-6.18293,6.33583,-9.34877
5.81379,-8.87332,-9.75688,-6.46068,4.69519,2.25899,-4.40017,-9.36615,-5.62009,-8.85101,0.21266,-3.64755,-0.871333,0.916202,9.30461,1.60225,-6.29982,6.92712,-9.5245,3.09394,0.768501,8.03886,7.80925,-8.36963,-9.52808,-9.89888,3.12408,-2.04636,3.22721,2.51054,-1.76311,1.91701,-6.8894,-2.90208,-9.67393,7.46935,2.78424,-7.92893,2.9563,-8.17094,9.34575,6.78352,5.74306,7.08146,4.67018,-4.22177,7.82489,-6.65588,-7.83034,-7.25826,4.74136,2.90362,-8.71787,-6.07542,4.63518,-6.09088
7.53869,2.27585,9.21231,7.72135,-8.61117,5.81929,5.09277,5.9766,-2.64518,0.760047,-7.95876,-0.871333,4.24384,7.14014,6.86035,-8.66416,3.81451,-7.44235,-4.39551,-0.426667,7.46318,9.97935,-9.62139,-9.02353,5.39335,-0.924414,-7.78677,-1.70084,-9.49091,-3.2991,-3.41571,-3.87898,9.78082,-1.92199,8.64287,2.44788,0.768748,-5.59236,2.08349,6.10702,4.4702,-6.82215,-5.13996,6.31485,0.930884,-3.61487,-1.04586,2.44824,5.33109,-5.47542,-1.71308,-1.91413,8.33213,-2.89741,-0.812763,-5.99968
-2.46162,5.58974,-9.45757,-8.32492,5.7147,4.22345,-5.00077,-8.14132,-2.58704,-6.2914,-1.15953,0.916202,7.14014,-6.97303,0.720779,-5.44,8.41397,8.96241,5.90269,-0.934955,9.37538,-9.82249,-7.70548,4.93159,-5.52477,-0.00159462,0.284903,-2.78623,-1.51251,3.26833,-9.5263,3.25792,-2.58258,-0.551484,8.44401,1.16557,-6.82152,8.39296,-6.82368,9.42005,-7.59783,-4.30683,6.25818,9.36806,-1.98077,-4.55444,-6.68564,-7.62646,0.453132,-9.85636,-4.15349,8.64342,-4.86233,-6.51594,-4.91262,-5.31161
2.47364,4.35686,3.7249,-7.724,1.55256,4.04883,-8.68674,9.1835,1.08952,-7.60277,6.56177,9.30461,6.86035,0.720779,4.34423,-5.12045,-3.64658,-5.28949,6.994,-2.09853,-3.57385,2.06213,5.67546,-0.572036,-9.51765,-9.85149,-9.89649,1.55045,-3.92576,3.88774,-3.28149,-0.514217,5.89207,-0.9589,5.72692,8.19091,3.3058,2.4052,-8.33421,1.61792,7.59417,-4.99946,-8.13308,-8.47647,4.73069,-6.22324,-9.58123,7.39874,0.873868,8.37616,-9.67231,-6.59668,-6.91299,1.34455,-9.8129,-6.19525
-3.35827,1.36666,-2.34131,0.398658,-6.11863,6.83046,-8.2854,6.84904,5.6633,-6.02007,-9.1223,1.60225,-8.66416,-5.44,-5.12045,-4.40609,-6.83483,4.98745,-6.15985,1.87169,8.10153,8.77014,4.03223,3.08209,1.16965,-3.34657,2.01697,-5.89896,-3.33947,0.171816,-4.92622,5.23878,3.42742,-2.70949,7.85131,-2.79454,5.94084,7.43163,-7.59263,-2.64541,0.159439,3.94066,3.09945,-6.63743,0.516555,5.93189,5.30538,-1.30295,0.705878,-3.51915,-4.88844,7.87976,8.10142,-3.12324,6.69327,-0.21867
-1.43931,6.70088,7.91752,-9.11012,-6.2304,-9.25858,0.667459,-6.81814,8.52013,2.87203,8.88637,-6.29982,3.81451,8.41397,-3.64658,-6.83483,4.82794,5.55516,8.51698,-4.09915,6.09189,6.69667,9.91198,-1.35048,4.45989,-1.96207,-9.53808,5.52299,5.39722,-2.64253,9.86412,5.35815,4.42415,-7.11833,6.05973,-6.99116,-1.81863,-1.52067,-1.1407,-2.22143,8.82518,4.18322,6.72184,6.31828,-1.77804,2.77396,9.65729,-8.1483,-6.24818,5.31122,8.05493,9.79777,5.087,-5.40784,5.18266,-4.19097
-9.02469,-6.83604,-1.25483,-8.30455,-6.19221,1.50327,6.64216,-3.58563,-3.63534,1.70714,-0.432293,6.92712,-7.44235,8.96241,-5.28949,4.98745,5.55516,8.27826,0.730817,9.68622,-7.79501,8.04485,-9.12081,-3.2245,-0.81475,4.62344,-3.49493,-7.52038,0.276338,3.62978,-0.565197,2.24197,-8.17493,-4.50977,-7.31825,8.19895,-6.24968,2.87962,3.53003,-9.31908,-5.55293,7.86696,7.76383,0.776141,2.18236,1.08894,4.17557,2.6008,-3.1585,-2.57515,-4.01479,-5.74762,-4.12585,-4.07753,8.30133,-7.67385
3.66711,-5.97198,7.03117,5.7416,-3.99521,3.27407,-1.33189,-0.0581401,-7.12257,-7.41838,3.3237,-9.5245,-4.39551,5.90269,6.994,-6.15985,8.51698,0.730817,-6.18323,9.4931,6.28718,7.14468,-7.39412,-6.22629,-9.77159,1.724,-5.23203,8.47444,-7.1445,-0.842896,-8.66148,-2.23695,8.4874,-4.72347,4.90911,8.6511,-7.66216,-7.04083,3.44094,-0.508765,3.91828,-2.55738,-8.79739,8.87813,4.29499,-4.97495,7.08893,1.18103,9.91519,2.35279,-8.1124,5.14218,-7.2333,-3.96671,-1.42931,3.41797
3.01394,2.62925,0.662214,-9.2518,9.98637,9.01368,6.06939,9.31395,1.77222,-0.148966,-6.31946,3.09394,-0.426667,-0.934955,-2.09853,1.87169,-4.09915,9.68622,9.4931,2.71073,6.43309,9.44183,5.47189,-8.10226,-6.30204,-0.931717,2.50707,-5.81894,2.73485,-1.28158,0.30314,-1.32107,-6.36936,-6.83546,-1.14851,5.79406,1.99617,9.64463,-0.949134,9.97449,-6.17459,-0.594384,-1.22451,8.17739,5.86219,0.679906,4.67024,5.33185,-9.60225,-5.24206,8.63138,-8.08577,1.77498,8.52998,-9.62724,-1.43304
-2.69768,5.63016,5.36177,-5.82421,9.19405,-4.15815,-8.21356,-6.88302,-8.9736,4.62635,9.94931,0.768501,7.46318,9.37538,-3.57385,8.10153,6.09189,-7.79501,6.28718,6.43309,-1.32929,5.35764,8.15306,1.83321,0.297911,9.00375,-6.30995,4.69156,3.6803,-0.166199,0.264929,-7.21672,4.40007,7.42057,-5.55718,7.44051,-8.42551,8.43329,8.07183,8.10641,-5.74459,-9.36646,4.96491,0.518254,1.53044,6.50398,-2.81555,-9.89204,-2.1445,6.64261,-0.212792,-9.37804,-5.82933,7.171,9.25017,-4.38961
-1.36337,1.84324,-8.95623,0.13404,-1.13075,0.301055,-0.645656,-8.1003,8.72753,-1.31443,8.99879,8.03886,9.97935,-9.82249,2.06213,8.77014,6.69667,8.04485,7.14468,9.44183,5.35764,-7.20529,4.95562,1.13978,-5.91734,-7.85394,-9.00398,4.68437,7.78398,6.62502,4.52378,4.71191,1.96361,9.34306,5.02357,4.84536,4.16409,2.95407,7.55127,0.39669,1.17537,-3.22268,4.62911,-3.76705,-7.97771,0.879654,-2.95298,3.31041,-4.12697,-6.82318,6.27843,6.29425,0.417512,9.275,-8.73237,-4.21855
-3.1999,6.32364,8.81527,-4.76063,0.917271,-4.68683,-0.693721,2.76727,-0.079365,7.91634,6.56586,7.80925,-9.62139,-7.70548,5.67546,4.03223,9.91198,-9.12081,-7.39412,5.47189,8.15306,4.95562,8.15754,-4.78408,4.95054,-9.44398,-3.29816,-9.68289,-0.125442,7.01518,-4.49463,-3.55952,-8.24537,-1.8217,-5.30763,7.23104,4.40613,3.19428,-8.23298,1.64674,-9.18034,0.0518148,8.54308,4.78709,-8.69322,6.34338,4.98523,5.06899,-7.77463,-5.02306,-8.26197,1.06862,2.41949,-9.38833,-6.83716,-7.10139
8.41985,-4.28339,5.80195,-5.68793,2.97777,-0.804641,-3.57249,4.43214,9.45135,5.62065,-1.1703,-8.36963,-9.02353,4.93159,-0.572036,3.08209,-1.35048,-3.2245,-6.22629,-8.10226,1.83321,1.13978,-4.78408,4.6854,-6.54728,6.47863,8.76296,-6.84027,0.654759,2.40865,-6.49545,-8.62834,-3.50363,6.27719,6.98628,9.34124,-0.27005,-1.59813,5.53573,-0.942426,-0.60709,2.85994,-0.54132,-1.5934,-6.02509,4.30382,-8.31877,4.80551,3.75359,-3.01084,5.0341,-1.48367,-0.187276,-8.84588,-3.07075,4.20998
-1.54344,3.84698,4.72792,1.72083,-9.72579,-0.985085,-7.43835,-0.965499,4.63828,-9.49768,6.26043,-9.52808,5.39335,-5.52477,-9.51765,1.16965,4.45989,-0.81475,-9.77159,-6.30204,0.297911,-5.91734,4.95054,-6.54728,-4.32207,0.834953,-1.67093,-2.88545,5.24591,-8.60324,2.80942,-7.08354,4.19043,-1.11916,8.26383,3.36834,-1.75222,2.68019,-6.13464,-8.75136,2.73678,4.12416,-9.99452,2.57403,6.35899,6.33206,1.29205,-5.56834,1.81547,-5.10406,9.55828,-3.73675,-9.35536,-7.89627,-5.51283,-6.23681
-2.90073,-1.94816,-7.88276,-7.29507,7.34339,-9.08614,-8.98217,4.70367,8.84659,-1.62357,-9.24082,-9.89888,-0.924414,-0.00159462,-9.85149,-3.34657,-1.96207,4.62344,1.724,-0.931717,9.00375,-7.85394,-9.44398,6.47863,0.834953,2.41205,-3.53737,7.40059,0.156166,7.97705,4.57289,-7.21086,5.35146,9.98656,-3.018,-8.04995,9.14844,2.55685,3.5839,2.2542,-4.27603,-7.93424,4.7017,3.21787,-9.05517,3.73047,-1.34078,1.85916,5.99755,5.81482,5.44825,-3.84182,-7.94295,1.73053,4.07944,-4.24851
1.25692,1.94221,2.7389,4.87406,8.14154,-6.97047,-9.28564,-0.582939,-9.97841,-0.0879353,7.81951,3.12408,-7.78677,0.284903,-9.89649,2.01697,-9.53808,-3.49493,-5.23203,2.50707,-6.30995,-9.00398,-3.29816,8.76296,-1.67093,-3.53737,-6.35016,4.72475,2.02888,8.51162,2.93314,-3.70573,3.01623,6.06197,-7.18039,-9.6515,-1.5463,-2.88599,-3.112,-7.95365,-7.94418,-7.75969,0.147831,5.88435,-9.59732,0.338121,6.35651,4.51187,0.106397,6.39898,-4.37356,3.84982,9.31077,-4.48344,0.559008,1.31934
9.01004,-1.45949,4.59697,4.46329,-0.0251264,-4.82551,-6.85558,5.61685,-9.37882,3.63746,-5.57915,-2.04636,-1.70084,-2.78623,1.55045,-5.89896,5.52299,-7.52038,8.47444,-5.81894,4.69156,4.68437,-9.68289,-6.84027,-2.88545,7.40059,4.72475,-0.744573,-1.57748,-3.45026,5.53538,8.6454,-0.663024,-6.04364,7.83412,-3.23787,-7.03947,2.32458,-9.9995,-9.5232,-5.53722,7.36801,3.50508,4.87593,7.2436,2.99948,-5.80254,7.92,3.49404,-0.97349,9.04587,1.05817,9.08678,-9.24272,-1.43302,-7.05436
-1.0831,-0.35426,-7.15211,-5.80372,3.33111,4.66758,7.98511,2.21197,2.20583,-8.69494,-2.00211,3.22721,-9.49091,-1.51251,-3.92576,-3.33947,5.39722,0.276338,-7.1445,2.73485,3.6803,7.78398,-0.125442,0.654759,5.24591,0.156166,2.02888,-1.57748,-2.42501,-7.0111,9.3106,4.46175,-3.64064,-1.3335,-9.83952,9.32742,-5.15849,5.06693,1.29783,8.30082,-6.26247,1.70123,-7.06151,-9.55939,-7.08893,2.92827,9.94646,-7.97393,-0.489785,-4.30041,4.61323,-8.41638,8.57777,-9.88317,-8.90555,6.35854
-6.39227,-8.19909,-2.02437,-8.60647,5.42875,8.17977,5.46641,1.21008,-5.25868,-5.19603,6.26106,2.51054,-3.2991,3.26833,3.88774,0.171816,-2.64253,3.62978,-0.842896,-1.28158,-0.166199,6.62502,7.01518,2.40865,-8.60324,7.97705,8.51162,-3.45026,-7.0111,-3.30605,-2.09175,-2.0087,6.28761,-9.03586,5.85781,1.49892,1.40421,-5.10016,-8.47501,-9.58801,9.42693,2.36085,-0.802781,-3.70969,8.71259,4.6652,-4.10154,-4.32923,9.91282,5.23457,-7.29772,1.29568,-5.07601,-3.86853,-9.62184,1.25448
-3.23607,-1.54782,7.45393,3.24771,3.97915,1.21888,6.11329,-7.59836,-1.01741,-2.85907,5.44147,-1.76311,-3.41571,-9.5263,-3.28149,-4.92622,9.86412,-0.565197,-8.66148,0.30314,0.264929,4.52378,-4.49463,-6.49545,2.80942,4.57289,2.93314,5.53538,9.3106,-2.09175,-5.05702,-4.66656,5.59023,-3.70962,2.94226,8.55353,-5.29374,-2.16965,-7.3044,-2.90696,-2.32295,1.68526,-0.156879,1.98318,-0.444238,1.9726,0.765035,0.362018,9.12929,7.30985,-2.07788,0.468107,-9.69298,-4.28505,8.98342,-5.35329
2.64687,1.70773,4.22535,-9.48376,-6.01748,8.64155,8.97456,2.2505,7.79138,-4.97713,-3.09797,1.91701,-3.87898,3.25792,-0.514217,5.23878,5.35815,2.24197,-2.23695,-1.32107,-7.21672,4.71191,-3.55952,-8.62834,-7.08354,-7.21086,-3.70573,8.6454,4.46175,-2.0087,-4.66656,3.28402,8.34827,1.21018,-5.37787,-9.82917,5.70181,5.28365,-0.67025,-4.3993,2.34236,8.52085,5.82,-5.01645,-3.52319,2.80879,3.18619,-3.87187,7.14237,-7.38392,5.89849,4.57436,-7.87893,6.24346,-7.60521,6.09476
7.46843,4.38945,-9.61302,-7.99089,6.69966,-7.83537,-0.665687,-5.87051,8.04654,-0.47492,8.75782,-6.8894,9.78082,-2.58258,5.89207,3.42742,4.42415,-8.17493,8.4874,-6.36936,4.40007,1.96361,-8.24537,-3.50363,4.19043,5.35146,3.01623,-0.663024,-3.64064,6.28761,5.59023,8.34827,-9.34781,-4.29278,-3.82746,4.36254,9.08287,4.25405,7.8701,9.20547,-9.62205,-8.8944,-4.37559,8.33771,4.93013,4.14574,7.36238,5.87263,-5.41291,-2.18358,-9.82881,-1.80275,-0.213896,2.16852,0.138921,-4.54708
-0.695332,9.26146,7.62725,3.36644,4.86176,-5.96739,-4.48856,1.7338,9.6161,0.0769717,-4.80451,-2.90208,-1.92199,-0.551484,-0.9589,-2.70949,-7.11833,-4.50977,-4.72347,-6.83546,7.42057,9.34306,-1.8217,6.27719,-1.11916,9.98656,6.06197,-6.04364,-1.3335,-9.03586,-3.70962,1.21018,-4.29278,3.56623,0.487275,5.68149,3.61646,-1.9359,5.09774,-6.4176,9.52902,-7.42495,7.51063,9.89316,-0.422429,6.45307,-7.07597,-9.24642,-3.15874,-2.77408,4.14832,3.25832,-3.19603,5.05224,4.20303,8.16173
-2.57706,7.68186,-1.45553,-6.99409,-8.04308,-4.95981,7.19471,1.22886,-4.00971,6.34948,-7.52909,-9.67393,8.64287,8.44401,5.72692,7.85131,6.05973,-7.31825,4.90911,-1.14851,-5.55718,5.02357,-5.30763,6.98628,8.26383,-3.018,-7.18039,7.83412,-9.83952,5.85781,2.94226,-5.37787,-3.82746,0.487275,-5.77822,5.79373,-5.61555,8.12953,-3.28173,-0.721491,0.805696,-8.20336,9.33769,1.03779,0.863743,-3.81449,5.5193,0.222821,4.22732,-7.24265,-1.80365,4.7088,7.1719,-7.71838,-0.538224,6.12102
2.44383,6.68253,-2.87282,-3.31411,-5.36371,7.42981,-3.81876,4.80853,4.10366,9.56863,3.81979,7.46935,2.44788,1.16557,8.19091,-2.79454,-6.99116,8.19895,8.6511,5.79406,7.44051,4.84536,7.23104,9.34124,3.36834,-8.04995,-9.6515,-3.23787,9.32742,1.49892,8.55353,-9.82917,4.36254,5.68149,5.79373,-1.5395,-6.70239,8.48975,-0.570402,-0.902192,-2.61144,-4.65584,7.38913,7.00306,8.77949,8.08515,-5.26391,-4.74594,6.79554,2.34765,-5.29858,8.39597,-5.38068,4.10576,-2.52676,2.95993
8.44262,-0.108431,7.66924,2.16407,-3.82725,8.1665,-0.716091,-5.89032,7.48583,-4.51956,6.13111,2.78424,0.768748,-6.82152,3.3058,5.94084,-1.81863,-6.24968,-7.66216,1.99617,-8.42551,4.16409,4.40613,-0.27005,-1.75222,9.14844,-1.5463,-7.03947,-5.15849,1.40421,-5.29374,5.70181,9.08287,3.61646,-5.61555,-6.70239,1.89655,2.44096,6.49289,-3.7323,0.17814,-6.94345,9.63088,7.69704,7.2684,-1.57036,-7.63899,5.96607,0.189053,-8.76743,-5.27921,0.84308,-0.466391,-6.57617,-9.83432,1.70545
2.00915,6.40677,6.41321,3.5223,4.16091,-6.45411,-7.49173,0.118452,8.60972,-6.09717,9.55527,-7.92893,-5.59236,8.39296,2.4052,7.43163,-1.52067,2.87962,-7.04083,9.64463,8.43329,2.95407,3.19428,-1.59813,2.68019,2.55685,-2.88599,2.32458,5.06693,-5.10016,-2.16965,5.28365,4.25405,-1.9359,8.12953,8.48975,2.44096,-4.32505,-9.68576,3.25622,3.71091,9.71551,-6.74141,-9.80571,-0.358707,0.364357,8.04731,5.4304,-2.82179,-1.17529,3.35117,-2.1982,8.12748,8.56328,-2.38613,5.48558
-0.740837,5.72672,5.7947,4.37684,-3.91988,-5.75614,-3.76132,8.2526,0.645595,4.39108,1.91146,2.9563,2.08349,-6.82368,-8.33421,-7.59263,-1.1407,3.53003,3.44094,-0.949134,8.07183,7.55127,-8.23298,5.53573,-6.13464,3.5839,-3.112,-9.9995,1.29783,-8.47501,-7.3044,-0.67025,7.8701,5.09774,-3.28173,-0.570402,6.49289,-9.68576,-6.89438,-7.81064,7.93092,4.48098,7.84155,-8.23956,2.79779,3.20008,-8.55476,0.985596,6.53629,-8.90962,-6.24696,8.19833,-4.17317,8.33618,6.50447,5.52731
-3.97453,-1.80661,8.88443,6.72818,9.6642,6.40676,-3.62561,-0.371705,2.48316,3.90853,5.27409,-8.17094,6.10702,9.42005,1.61792,-2.64541,-2.22143,-9.31908,-0.508765,9.97449,8.10641,0.39669,1.64674,-0.942426,-8.75136,2.2542,-7.95365,-9.5232,8.30082,-9.58801,-2.90696,-4.3993,9.20547,-6.4176,-0.721491,-0.902192,-3.7323,3.25622,-7.81064,9.78071,8.85849,4.50727,1.95075,7.39694,-0.850722,-3.79177,0.962083,-2.62624,4.8139,-1.10267,-2.24562,-6.60304,0.848645,-7.21085,-6.43024,-1.95498
-9.51386,-3.10285,-6.75248,-5.27547,-6.0855,-0.144563,-1.48723,-6.42521,-3.25922,-4.40151,-9.28815,9.34575,4.4702,-7.59783,7.59417,0.159439,8.82518,-5.55293,3.91828,-6.17459,-5.74459,1.17537,-9.18034,-0.60709,2.73678,-4.27603,-7.94418,-5.53722,-6.26247,9.42693,-2.32295,2.34236,-9.62205,9.52902,0.805696,-2.61144,0.17814,3.71091,7.93092,8.85849,-8.96528,-0.100757,-3.14048,-1.20539,3.01886,0.519072,-1.13682,3.89618,5.05889,-7.9348,4.1579,1.38888,4.61199,-1.54033,0.502048,-2.8252
9.38409,-9.53372,0.770455,4.91064,-7.41629,6.6394,-3.78659,6.64893,-4.46916,4.90704,-3.02705,6.78352,-6.82215,-4.30683,-4.99946,3.94066,4.18322,7.86696,-2.55738,-0.594384,-9.36646,-3.22268,0.0518148,2.85994,4.12416,-7.93424,-7.75969,7.36801,1.70123,2.36085,1.68526,8.52085,-8.8944,-7.42495,-8.20336,-4.65584,-6.94345,9.71551,4.48098,4.50727,-0.100757,-1.77697,-4.20073,-0.231454,5.3056,2.69661,3.58711,-3.56839,-2.29252,-5.49279,7.09233,-8.0552,7.25657,-4.14082,-3.01369,-2.40692
4.73883,6.21741,9.48324,-3.64511,9.06935,-8.1571,9.10669,8.10284,-9.21525,5.10282,6.22352,5.74306,-5.13996,6.25818,-8.13308,3.09945,6.72184,7.76383,-8.79739,-1.22451,4.96491,4.62911,8.54308,-0.54132,-9.99452,4.7017,0.147831,3.50508,-7.06151,-0.802781,-0.156879,5.82,-4.37559,7.51063,9.33769,7.38913,9.63088,-6.74141,7.84155,1.95075,-3.14048,-4.20073,-4.01156,7.99785,-4.93336,-4.70023,2.57268,6.26491,-3.82501,3.52488,-5.47376,-9.51381,-9.6724,3.1821,-2.59522,-6.80177
-5.37933,6.8479,3.22398,-9.72191,1.68118,-6.14168,8.95063,6.83015,-2.46346,9.0537,4.7951,7.08146,6.31485,9.36806,-8.47647,-6.63743,6.31828,0.776141,8.87813,8.17739,0.518254,-3.76705,4.78709,-1.5934,2.57403,3.21787,5.88435,4.87593,-9.55939,-3.70969,1.98318,-5.01645,8.33771,9.89316,1.03779,7.00306,7.69704,-9.80571,-8.23956,7.39694,-1.20539,-0.231454,7.99785,1.10894,3.46713,-0.0927231,-6.74543,-8.80257,7.957,-4.76293,6.30262,2.79813,7.54435,4.87854,-1.68213,7.06155
-0.705144,6.89089,3.44794,8.88024,1.80239,-1.74209,-3.69533,6.1978,3.26266,9.09886,5.85798,4.67018,0.930884,-1.98077,4.73069,0.516555,-1.77804,2.18236,4.29499,5.86219,1.53044,-7.97771,-8.69322,-6.02509,6.35899,-9.05517,-9.59732,7.2436,-7.08893,8.71259,-0.444238,-3.52319,4.93013,-0.422429,0.863743,8.77949,7.2684,-0.358707,2.79779,-0.850722,3.01886,5.3056,-4.93336,3.46713,-9.21097,-9.00894,-4.78584,3.45345,6.98996,8.33456,0.963824,-5.90642,3.43683,-7.89462,-5.73164,-9.26105
