4.62839,-9.97575,-4.25956,3.02054,2.93085,3.04472,8.89201,0.661354,8.32781,1.80505,0.719502,3.27018,-8.99042,-0.862287,0.38988,-8.81074,-8.11402,-2.35498,-6.58285,4.60706,0.632497,0.891768,1.53254,4.1513,4.03641,3.83623,-7.96212,2.52273,8.50041,4.19374,-4.19305,-0.863208,8.82654,-9.19736,-9.05639,8.92937,2.095,2.91909,-6.71397,8.35015,4.38028,1.0672,-4.09149,-5.02914,4.46634,9.50891,-4.97814,9.61806,-2.99076,6.2926,8.74781,-7.43929,1.29706,1.72294,-9.72433,9.81997,9.77952,0.407937,-6.82292,0.811581,8.85356,0.290873,2.21083,0.855208,9.62085,-4.43917,-1.68756,0.720136,9.59872,4.76962,5.78213,-9.63799,8.42362,3.71447,9.18498,-1.89001,-3.40739,7.7283,-2.12513,1.44986,-0.360969,-6.83287,-6.39938,-8.59304,-3.74361,3.63251,-5.71431,-6.00899,-3.75057,-7.07003,8.4644,-9.99339,-8.59096,-9.69671
-0.389485,2.6822,-2.59379,-7.78013,6.89732,-8.4036,-4.4732,0.422036,-0.492933,-3.59471,3.27018,-6.41413,2.60874,-7.40696,-0.741887,3.67388,-8.6085,-1.19643,-1.37038,-4.31322,-7.40839,-9.8817,-8.47473,-3.37027,-7.66368,4.70022,-7.62136,5.49136,-8.01129,-9.45963,-7.06982,-9.87454,-7.57329,-3.77278,-7.32388,2.50292,8.26458,-2.66564,6.17774,9.43017,4.80537,9.51743,-3.37154,-6.31233,5.6891,-3.7678,-7.08321,2.84859,-5.61632,-0.854378,8.59859,-8.28871,3.53394,0.0543653,-2.85507,-7.96235,-1.85766,-6.14039,-5.82182,-6.59672,9.69093,-9.24672,5.95799,6.72749,-0.426813,8.896,3.94099,1.78563,7.84907,-7.40382,8.85615,-8.31691,3.96822,1.30034,9.94225,8.63028,-5.0287,7.18673,-5.90997,-8.24242,7.38276,2.28392,-2.67867,-4.38007,-2.42225,-9.05104,5.71889,-3.47837,5.04113,-4.97016,8.52465,-7.81641,-4.86732,2.09958
-3.5758,2.65203,4.53569,7.29956,-7.93492,8.47416,6.37259,6.71449,-9.37279,8.91481,-8.99042,2.60874,-0.651513,-4.67542,-5.31911,-3.6137,9.26625,-4.56169,2.66758,-1.38672,-5.80268,2.63062,-2.57259,-4.6979,3.37146,-0.509816,-1.59803,-3.0131,-8.52173,3.64872,0.189311,9.14145,2.39469,-9.52078,5.11162,3.79419,-0.129314,0.936781,-7.49173,-1.32758,7.63195,-4.62391,-4.7304,-7.40576,-5.22983,7.69574,-9.28317,-5.06693,4.2956,-6.57688,-6.57075,-6.51048,8.12054,-6.99296,-2.75802,0.696211,5.12544,-0.981345,-6.93078,-1.72554,-5.93514,-4.78252,7.86982,8.59411,-9.97627,2.65738,-3.47762,0.237043,7.58677,-1.10768,-5.00399,4.25249,-8.52647,-2.58833,-5.07004,-8.96817,9.68229,-1.4926,-6.89993,-6.19226,3.02225,6.75769,-7.12604,6.4917,0.453604,8.95771,-2.35585,4.55535,5.53964,8.9886,2.00507,-9.61922,-0.656904,8.26566
-1.31306,5.02386,-6.38797,5.27298,-3.98732,-8.24437,8.35509,4.15784,7.96991,2.68753,-0.862287,-7.40696,-4.67542,-7.4959,8.30047,-7.78247,-0.67428,1.694,-7.86579,7.8621,0.706254,5.88823,9.971,2.33053,7.13089,-9.52373,0.010316,-4.14462,-2.40485,3.37042,6.93713,3.60814,-8.64585,-3.95966,2.8376,4.43588,3.02989,8.82163,-5.63154,6.46839,9.37545,1.02748,6.58173,2.22678,-9.7593,4.6661,7.8345,5.03682,-6.96383,-5.58628,4.99702,-6.71928,6.72896,6.61177,8.75577,-3.66377,-1.26615,1.87702,-3.94947,1.55095,-5.26813,-3.21232,5.72581,-4.74617,-3.87211,1.3724,-3.48663,-6.23856,-8.02967,7.75053,5.84533,6.91747,9.64909,-5.70861,5.08231,9.98092,-6.24194,-2.0276,4.12467,-6.34455,4.79592,-6.48552,-9.36502,-9.09359,-4.68159,-0.694596,-6.78091,5.41561,1.29712,2.6593,0.771269,-1.69436,-1.32689,-9.29287
1.29426,-6.3958,-8.59603,-8.22889,-8.8967,6.66492,7.16854,-7.8918,7.16151,-4.19815,0.38988,-0.741887,-5.31911,8.30047,6.54548,-3.4539,8.22228,-0.488645,0.0425426,3.84045,-0.947655,-5.42073,-3.02723,3.83292,-8.82993,-7.6738,6.87357,8.65902,8.15663,5.9154,-6.00282,-2.37506,-0.0698662,4.71261,-7.22067,8.80239,-0.701365,7.7148,-7.51238,6.67864,-8.54689,-2.93599,-0.921894,-3.40121,-5.05306,3.44382,-1.73945,4.07724,-7.12174,-8.85398,-7.30547,1.37561,3.80678,-4.216,-5.15268,5.57567,7.21422,3.57122,-4.34522,7.55325,-8.83361,7.86008,1.72785,-0.677701,-3.46919,-7.74729,-5.86696,-7.88592,-2.13463,3.52793,-3.08138,-7.95975,-2.89993,-2.67827,-6.72528,-3.09122,4.38958,-0.904577,-4.33218,-1.09508,-0.620935,3.17825,-7.45771,-2.86512,-9.52726,-2.57771,3.39872,3.49924,-3.02515,6.32054,-4.412,-2.25075,5.66357,-7.71374
-8.56702,-9.18214,9.83191,2.56005,1.89316,-9.48824,-5.58845,7.09997,6.13163,0.122935,-8.81074,3.67388,-3.6137,-7.78247,-3.4539,1.83203,-2.41985,-8.6319,0.137857,5.24812,-0.746793,-1.80899,2.24232,0.204968,-0.378575,5.06532,-6.70915,-2.85574,6.75527,-0.691891,-5.08949,-4.66661,5.52524,-0.414573,8.44599,-9.71236,-9.27827,3.56084,3.57261,-1.0044,-7.39984,-3.53417,-2.21291,-5.15895,5.5979,-3.24295,-8.16927,-0.895467,-5.28769,-6.69051,-5.86535,-6.00797,-2.04242,8.51052,-0.932932,8.8985,-0.443993,-3.65833,0.366811,0.673275,0.258816,2.34065,5.075,3.72255,-2.51783,8.12401,8.74327,4.55861,-4.16507,7.47034,-2.28243,9.45321,4.83947,-8.18079,-9.74075,-0.107394,8.06964,-0.0901062,-3.12063,4.96713,-8.13147,6.59236,5.12949,9.15294,-3.99252,-0.105903,-5.32817,8.54388,9.01135,-5.26906,8.0491,-9.109,-3.82713,-0.478881
2.85854,-4.92436,0.602607,5.83179,-5.35021,-4.82933,-5.18011,5.60697,-5.26796,9.09338,-8.11402,-8.6085,9.26625,-0.67428,8.22228,-2.41985,6.61401,5.22811,5.77912,-6.95545,-8.18086,-6.86203,2.49789,-2.87511,-9.2653,3.64081,8.62819,5.17649,0.267281,-5.89912,-3.09959,3.70531,-1.12902,-8.11845,0.421398,4.47935,4.96345,5.56687,-7.34504,7.30447,-6.43325,5.09695,3.16308,-8.60309,-0.489386,-0.290405,4.87821,-0.173154,8.36586,-2.15768,4.34271,-3.49045,-6.51631,-3.23506,-2.84102,-2.12374,-7.30142,1.9008,-2.3827,8.30212,-4.29191,-7.18341,-2.04528,-9.93838,-2.95012,5.5318,7.67538,-6.92345,2.59549,-4.62836,5.74593,8.26729,-0.0513793,6.20451,0.802049,-4.1422,-8.5683,5.19945,9.90294,6.15205,-4.30181,-6.5426,5.58902,5.32919,3.68972,3.3978,-1.22213,-3.41149,5.72063,-1.93681,-4.63299,-5.76363,-1.32394,-2.57648
1.52734,-5.10422,4.29098,0.496517,9.799,-1.66667,1.9884,-9.97395,-7.77318,-0.506538,-2.35498,-1.19643,-4.56169,1.694,-0.488645,-8.6319,5.22811,-2.65942,3.85553,-9.5764,6.69726,-0.735092,-0.161136,4.31043,-3.47173,4.40894,0.126749,6.00813,-2.75398,2.39653,-3.15454,-7.34259,-4.22907,7.17962,-9.41489,1.5332,-9.02644,3.94853,-7.70378,6.62229,-8.40349,9.32621,4.49127,8.82405,3.86526,2.08335,-6.28244,1.79162,-2.49931,-0.56922,-0.942655,-0.237562,-2.04098,-0.964489,-6.345,9.59609,9.56693,-3.60705,1.06723,4.9514,-0.149034,6.9402,8.15842,4.008,8.59727,-7.2626,-5.59085,-1.3688,0.25751,3.14076,8.05692,6.51329,-5.0513,-1.39489,-2.44845,-1.3037,-7.24983,-3.24128,-0.145895,5.19245,4.23846,-0.000156581,0.153347,-1.88038,1.636,7.49627,7.32135,8.3253,-3.23418,-0.981565,7.36463,-5.60069,8.35636,6.25173
-4.8948,6.61348,-6.72826,5.63712,-7.34071,8.97216,1.46471,1.41019,-9.73054,0.835972,-6.58285,-1.37038,2.66758,-7.86579,0.0425426,0.137857,5.77912,3.85553,-0.873232,0.67127,8.32476,4.20877,-7.08088,-5.81652,-3.74791,-7.61614,-4.24576,1.94611,3.26483,-6.46661,2.07227,-8.89481,0.399534,-7.74417,-7.98535,-1.83854,6.04072,-9.13076,-9.14044,-4.43109,3.30797,-7.44224,3.09161,-2.95521,-2.58921,4.78661,6.22666,-3.62797,-4.48655,-2.7981,1.7685,-9.10674,6.84052,-3.34964,4.08962,3.16755,0.527439,-0.0504269,-0.00779233,3.24117,6.53665,-8.47376,-6.96008,8.17308,-4.2322,-3.34398,-8.81955,-3.34611,0.380088,0.425075,7.35417,2.04128,-1.47226,5.02885,3.8682,-7.20264,-4.40712,-5.19435,7.06664,3.21992,-9.41887,-7.2944,1.51834,6.31459,1.09339,-7.47964,6.78716,-6.09274,9.2607,-3.74709,-3.02712,-1.89957,-4.23104,-6.17242
-0.423386,2.27933,-0.362696,-8.22152,4.98432,-8.22628,0.628038,8.3342,-2.57193,-1.04898,4.60706,-4.31322,-1.38672,7.8621,3.84045,5.24812,-6.95545,-9.5764,0.67127,9.83963,-3.55202,7.00082,-6.34274,3.77614,9.06304,5.76405,-2.92085,4.88896,6.25853,-3.48859,-4.39396,-1.11378,-6.65187,9.84042,7.04338,-6.12194,-8.23401,-7.05151,-9.25535,-8.39996,-0.123081,-3.41069,-3.6732,-7.39329,-0.98397,-0.00810414,-6.73753,9.36411,9.66501,2.83115,-0.27188,3.15661,5.05131,-9.86213,7.33999,-8.18811,7.56914,-4.36657,-1.85328,-7.60315,6.82198,2.03027,3.4733,-6.19249,7.48157,3.0305,1.50879,7.40028,-7.25413,3.07663,-3.98237,0.123895,6.53958,-4.38307,9.10443,5.35155,0.508245,1.5217,-5.79898,8.81142,2.88601,9.28724,2.49165,-6.37157,8.00158,-2.72609,8.90285,-1.57589,7.45596,9.97914,8.41245,4.79395,-5.41983,-2.30867
8.09744,-8.51218,9.28526,-3.42483,-7.56769,9.80732,-8.84279,1.82864,-3.80143,8.39987,0.632497,-7.40839,-5.80268,0.706254,-0.947655,-0.746793,-8.18086,6.69726,8.32476,-3.55202,-5.65586,-3.68275,9.16448,-7.95189,6.23584,-5.63168,-5.06226,3.57324,-8.15205,8.27676,4.06578,7.55494,-1.98113,-1.41951,-4.5922,4.44492,5.725,7.98493,-7.70184,4.44789,-0.997758,5.74338,5.82198,-5.43758,-1.62258,-0.941128,5.55995,-1.29969,3.77528,6.1775,4.45475,0.153374,9.72772,-1.30701,-3.93212,7.0342,-6.35995,4.60582,8.11623,6.85283,1.0309,-0.994417,-7.63267,1.46295,-7.64442,9.4462,0.537658,-9.1312,-4.79353,6.67333,2.61855,-1.77513,5.92178,3.2409,-9.58334,5.02925,9.89784,-1.50985,8.843,-0.271296,-0.588864,3.34871,-4.07863,8.7249,-8.22633,-4.48556,-7.58329,-7.43785,2.71278,7.43387,-7.43663,4.04685,0.275881,3.77649
9.31858,2.14264,1.50839,-9.47883,-2.05821,5.29462,7.72957,-2.63097,-5.63265,-1.87786,0.891768,-9.8817,2.63062,5.88823,-5.42073,-1.80899,-6.86203,-0.735092,4.20877,7.00082,-3.68275,0.26486,-1.06854,-4.74229,-1.07837,8.66154,-0.604651,4.09495,-0.827318,8.55125,-0.0340694,-8.60779,-4.87782,-9.44208,-7.96894,-6.1864,-5.05655,-6.86394,5.67123,9.01431,-1.45044,-8.81175,0.875436,-4.55525,-2.04825,8.34208,-2.74891,-8.62017,1.41063,-6.09448,-5.45761,5.57244,6.9591,-4.06948,-7.94599,6.86636,1.41733,-9.64051,-0.775897,-6.55379,1.22829,0.636481,3.32512,5.27232,6.28417,3.66438,-6.63175,-9.47725,7.35158,3.45391,-5.57305,-3.2041,7.37035,6.58131,0.367127,-0.429082,-6.2787,-7.88844,-7.03647,-3.37793,9.77035,6.36352,8.98148,-6.08725,-4.21611,-2.24659,9.88735,-3.53785,0.894279,6.9669,1.4625,4.65115,0.428201,5.49813
8.60141,-2.79497,2.25513,-6.65733,-0.195272,-6.35672,3.57167,4.54777,8.5236,-4.735,1.53254,-8.47473,-2.57259,9.971,-3.02723,2.24232,2.49789,-0.161136,-7.08088,-6.34274,9.16448,-1.06854,-7.0783,4.12601,2.69314,3.2648,3.69194,-8.75213,9.95247,-4.17107,4.27378,6.80166,8.32886,6.68607,-7.47727,-6.60721,4.97911,1.54212,0.842434,8.52337,5.76594,6.80736,5.57861,-0.587068,-5.71591,2.00408,6.84993,6.44014,-6.44314,-8.87117,-4.70566,-1.97084,9.60015,8.78345,-3.49258,8.02854,9.89338,2.71395,3.27539,8.93361,5.03029,-7.22722,-2.2945,5.60891,9.26475,-0.0451561,2.22642,-1.57674,8.28531,3.50962,1.1485,-7.21614,-4.04064,3.8446,8.79018,-5.78942,5.01606,-0.551022,-1.99032,-3.3416,4.70607,5.12056,7.69446,-0.331039,-3.17209,-0.607234,6.9208,-6.58053,-9.1712,-7.31264,2.44232,-0.412645,-9.60722,-8.0268
-6.5118,-5.83663,-5.17643,-8.89971,8.66169,6.09711,0.657233,-4.9415,-4.56154,-4.9739,4.1513,-3.37027,-4.6979,2.33053,3.83292,0.204968,-2.87511,4.31043,-5.81652,3.77614,-7.95189,-4.74229,4.12601,3.99337,4.9852,-3.22214,-7.88108,-8.18263,7.78109,-2.64684,7.10541,4.69991,-1.51228,-1.96171,9.65255,4.82721,-6.77129,-0.431391,4.42093,3.18738,-6.19662,5.00173,5.37766,2.87803,-9.7255,-0.426506,1.06911,0.344328,-4.64395,-2.91576,-3.41023,-2.43056,-6.78524,-2.46855,-9.6708,-1.55594,-4.85896,9.46363,-7.38062,4.03962,-6.80622,-5.30751,8.34218,4.2472,-2.80305,-9.05676,9.02598,-1.24147,-5.25682,-7.53749,8.90796,-7.70623,7.33167,-3.65695,6.61595,9.73187,9.6945,-6.15244,-8.17777,-9.5124,-1.60912,-2.38651,7.83342,9.1998,5.02024,4.78684,-8.54898,-1.18032,-7.22988,-7.67549,6.47743,7.52021,5.66777,-4.95871
4.63111,-7.71948,8.42965,-1.94186,-8.76172,8.6867,3.00635,1.33567,7.51708,9.45911,4.03641,-7.66368,3.37146,7.13089,-8.82993,-0.378575,-9.2653,-3.47173,-3.74791,9.06304,6.23584,-1.07837,2.69314,4.9852,-2.54323,3.36165,9.53506,-7.94091,-3.34191,1.77765,-8.98178,-1.46506,-6.12547,7.82872,-6.55301,9.48019,9.61506,-3.02244,-1.00698,-5.76833,8.6214,9.29803,-6.44152,2.51497,-4.07151,-0.206713,-7.63069,-3.79502,-1.26223,6.34386,5.76986,7.65464,1.18978,6.39995,7.10643,-4.07416,-1.10591,8.13626,6.74999,-0.077934,-1.08669,7.00444,3.31592,8.41004,2.93391,-7.84958,-2.28849,-0.825349,-2.28691,-2.00954,-3.35072,-9.06466,-0.153047,9.68225,-6.00236,8.33874,3.14683,4.19258,6.85568,-5.98425,2.91587,4.98633,-7.12376,-6.39497,-6.94923,-1.1982,-1.65335,-8.36567,1.37653,7.24905,-9.95033,-9.26175,-4.07398,-5.67499
-6.25374,1.68876,6.3418,-2.79459,-8.5156,6.99551,6.86519,-0.0606036,-3.85162,-3.61441,3.83623,4.70022,-0.509816,-9.52373,-7.6738,5.06532,3.64081,4.40894,-7.61614,5.76405,-5.63168,8.66154,3.2648,-3.22214,3.36165,-0.896116,8.51056,5.04021,6.81721,0.623238,4.09092,-2.16049,8.32723,2.36528,-2.94427,3.91423,-1.77649,-9.12391,-5.5458,-3.29988,7.97472,4.77624,2.10422,8.70384,7.83699,1.86102,-3.51173,1.63499,0.489484,-1.38183,0.849439,-3.97085,3.9204,4.34664,0.627176,4.34021,-3.01143,-4.25871,3.24248,-6.71233,-5.42367,5.71047,-1.30423,-6.3197,-7.56824,4.5483,6.84131,5.5091,2.66138,0.0582144,-4.48878,-7.86354,-5.56717,6.54013,8.72694,-1.92727,-4.27489,-0.2847,-9.07777,3.25006,-1.33415,-0.506566,-6.63645,-3.18849,-6.21548,2.63722,6.92242,1.8549,-1.00293,-9.82153,2.03255,-2.62525,-7.01405,8.30035
