1.47844,-7.41884,2.72709,6.1557,-2.28516,7.06587,2.6887,-3.54791,-6.71925,5.6117,9.49678,8.75822,3.01998,-3.26831,0.368566,-6.09697,4.39638,5.6241,-3.529,-6.97984,-2.45719,-0.41633,-1.69309,-5.74144,6.26789,5.64498,6.51112,-3.5743,1.1611,-5.72443,0.867411,-2.69638,3.17945,-9.1898,3.90346,8.26218,-0.679166,-1.88283,7.48072,-1.25575,-0.702118,-2.42691,-1.27153,5.36534,2.2955,1.13705,7.62767,0.612915,6.74972,-9.38828,4.54095,-2.59615,8.62686,-8.18303,9.32384,-9.17107,-2.49533,-4.80488,2.10605,-8.32978,3.73336,9.04647,1.40287,6.85146,-4.34421,7.57286,-5.74456,5.76031,-5.99058,-8.37521,-0.124537,-0.736398,-3.50836,4.4122,2.06732,-7.8189,-0.219635,0.0654544,6.17459,1.2401,5.65717,-5.51457
9.10103,-2.64639,-4.34145,8.21785,-4.54733,2.19553,-9.8908,7.51673,6.84752,4.53951,8.75822,6.61822,-6.79031,-1.74791,-4.76068,5.60065,3.89506,-5.47029,0.446659,-5.67938,1.15469,-4.62394,-6.83443,-8.36224,-6.23736,-9.30484,-1.73454,9.44442,8.20014,4.87082,7.12552,7.49268,8.32148,-4.39235,6.76535,9.63449,-3.13767,-6.50215,-2.87382,7.61773,6.52164,-5.60509,-3.21392,8.62196,1.41105,4.3842,-4.65245,2.24464,9.5296,-9.13636,7.95266,6.88506,2.90656,-5.74529,0.50482,-9.75813,-2.49981,-8.99252,-1.25846,-4.51432,-5.44545,8.93316,1.71447,-7.00488,-8.87496,-3.12107,-5.75357,-6.95519,-3.20267,-3.61078,3.40284,7.20363,-7.27337,4.38656,-6.53302,-7.99216,-5.71689,8.43029,-3.32869,0.518462,-6.84681,-4.13887
-3.20329,7.54717,3.05781,-0.860599,7.07035,2.37862,4.40561,-7.45523,2.77147,0.847392,3.01998,-6.79031,4.34534,5.88091,-5.48264,1.77892,7.33882,-1.21661,-3.71774,1.22988,-0.699589,-5.02009,-3.91615,7.42168,1.53035,1.82515,-3.84565,7.80311,2.17745,-2.71778,7.82561,3.81732,0.416751,7.01816,-3.16105,-1.06546,-4.24393,-6.77193,-5.43029,9.76534,-7.11702,-3.5535,-6.58265,-8.97873,-4.83393,8.9429,0.981214,-2.2612,5.75705,-6.96284,5.26259,-9.41007,-8.60717,7.32368,6.63096,0.257427,-0.805555,2.99378,0.50024,8.76673,-8.00874,-5.97983,3.48515,-4.75575,9.43139,4.14558,5.00169,-6.09656,-1.21874,3.27201,7.89144,0.858123,2.16648,-3.21672,-7.86708,-8.43992,0.117693,5.93614,4.18799,7.38243,9.50285,-9.64058
8.68044,-2.51959,4.56175,3.84357,-2.4648,-3.17421,9.28597,2.28816,-6.55608,-9.99956,-3.26831,-1.74791,5.88091,9.77413,-8.05342,5.73993,-9.79201,1.29913,0.0356397,4.2777,2.05342,-0.942651,-3.58493,0.138022,-8.93032,6.85772,-4.38607,6.8186,3.14228,-2.93762,-3.97633,-6.96052,2.40954,5.92409,-6.36132,-4.19738,0.389878,5.36973,-2.95531,-5.91864,5.84233,8.73962,1.94892,-1.94244,-9.27879,0.169246,9.47151,-2.46825,8.36377,-4.79879,2.65141,8.69373,-6.41327,1.24814,-8.38524,-6.14366,9.79642,-1.94387,-4.18187,-2.95143,3.67914,1.78268,-9.43773,-4.70636,0.919085,5.91555,-8.12951,-1.22352,0.336836,-9.27736,7.05384,3.99309,8.06751,-5.06933,-8.53632,8.20922,4.37919,-9.05573,5.0337,-1.73161,8.31732,-4.8538
-6.65299,8.34707,7.3513,-3.0643,-0.48922,-5.39142,-1.61096,5.32553,7.02311,-7.14914,0.368566,-4.76068,-5.48264,-8.05342,4.91327,0.280005,9.97285,-6.43361,6.69561,9.26069,-1.31661,1.51422,8.08681,2.02884,-0.185014,1.17148,9.66125,-8.87463,2.32928,-9.11463,6.63515,-3.90179,3.28244,-8.32756,4.6128,-5.09457,-4.54247,-5.91572,4.24026,-3.61076,-1.02897,-9.65784,6.11288,-7.16402,-5.16483,-5.30786,-1.92273,-6.77104,-2.92968,0.6024,3.4524,4.37325,-3.22076,2.09342,5.62748,2.78542,-3.0132,-4.87596,7.48492,0.595352,6.36768,8.22977,0.00489614,2.68126,9.01938,6.60927,5.23799,-3.20446,2.7029,0.739353,-6.80985,-2.49101,9.84265,3.04047,4.50526,-0.0352726,-4.26099,-2.61006,8.92608,-3.48196,5.2524,8.40276
5.22281,5.55773,8.71778,-9.83153,4.468,-2.57975,-2.13452,5.31868,-8.93401,3.77842,-6.09697,5.60065,1.77892,5.73993,0.280005,8.01773,-6.87533,-0.251093,-8.04145,-4.6763,7.3533,-4.88362,0.386439,7.18457,4.2357,-1.22162,-7.09467,-1.46916,7.37484,1.91044,8.88865,4.44354,2.10871,6.41967,-7.02315,-0.348392,1.54533,-2.98829,8.76822,1.29915,2.50662,-8.55821,2.0511,3.18505,-3.9713,-0.00415164,-0.208498,6.33512,1.81471,0.685144,-9.64085,-8.22308,4.42051,-8.31927,2.72959,5.53363,9.6272,-7.93865,-7.86635,1.27008,-9.18964,1.30254,-0.77421,-4.44222,6.50911,6.32585,6.66087,-4.77874,4.55661,-9.68999,-6.59164,-8.21619,6.99963,-7.49172,-3.39718,5.23717,-4.15527,-3.60593,-6.0921,0.737634,-1.44938,2.947
-9.43831,-0.478102,4.42158,-2.36456,0.218607,6.55695,8.97234,8.24312,-2.59347,-7.73844,4.39638,3.89506,7.33882,-9.79201,9.97285,-6.87533,9.60582,-6.359,9.86534,-6.90383,3.78691,-1.21049,-7.67799,-0.964116,-4.95638,-6.01618,-0.945294,-3.51101,1.75443,-3.21837,-3.72872,-3.38634,-7.12402,0.683157,-5.24037,-4.33132,-1.13996,6.29057,5.76858,-0.852836,3.16377,0.418261,-8.35387,6.66124,7.28674,-4.47238,-8.9689,-8.5623,-4.12249,-0.631791,8.23148,4.78648,6.48109,2.4292,8.07584,2.91689,3.16971,7.68065,9.43791,-2.70512,-9.01502,-5.9297,-6.71726,-7.58554,-2.30057,-1.04101,0.20178,3.66368,-9.17938,-4.67861,9.15551,7.56158,-0.179819,-5.48029,-1.22704,-6.85984,-4.97151,5.78059,2.07465,8.5284,2.19151,-0.0365595
6.36722,-7.08479,-2.65376,-3.4444,-4.09275,-3.50018,-0.999345,-3.20919,4.04123,-0.128604,5.6241,-5.47029,-1.21661,1.29913,-6.43361,-0.251093,-6.359,3.46763,3.07316,-8.44793,3.95391,-6.78082,-2.07868,5.74807,-7.75607,-5.48669,1.52505,7.33817,4.95888,-0.716224,8.28197,0.899644,-2.13925,8.26053,8.14138,7.71323,8.29769,-1.50691,3.6768,5.69844,7.14881,2.58363,7.13875,3.7368,-5.18327,-8.51902,-4.59115,-6.79182,8.44006,5.93237,-0.792221,5.82594,-6.96872,0.622374,4.35045,-0.0803509,3.68501,-5.64946,1.81979,9.53525,-2.17961,6.51832,-7.11448,-5.87777,-5.99033,8.58267,-0.213032,9.28272,5.09104,-9.33191,-3.32389,6.93485,7.20288,1.88465,-7.42739,-6.6916,-6.59542,8.30485,8.36611,-1.49473,7.14075,0.399489
7.40723,-3.37558,3.77642,-7.33082,-2.17027,-7.56468,-7.33096,4.03887,8.86813,-0.857075,-3.529,0.446659,-3.71774,0.0356397,6.69561,-8.04145,9.86534,3.07316,5.66757,-8.73123,-3.95978,8.80577,1.07362,-2.79258,-7.78971,-4.52376,-5.648,6.06482,-6.82954,7.35955,-7.06938,-6.06104,6.61664,2.40065,5.8144,2.12641,9.12737,2.26306,-9.845,-2.98696,-8.27849,-0.0921006,-8.15175,5.60595,0.201023,-3.55687,-8.68851,0.825831,-5.81609,1.98211,-7.27787,8.47183,5.5939,6.31864,-2.42031,-8.94739,5.92919,-2.06316,9.38507,1.45845,1.06338,8.81626,-6.75644,9.73659,5.80407,0.831779,6.58655,-1.30903,-3.01586,-4.17604,5.9146,1.60841,-3.2614,-1.62342,-1.94576,-0.450346,7.51494,-4.40707,0.935401,6.69211,-3.74581,-7.36999
3.3251,-1.67172,5.05816,-7.75814,9.58773,5.37803,-9.68589,1.17649,-3.23248,-5.81225,-6.97984,-5.67938,1.22988,4.2777,9.26069,-4.6763,-6.90383,-8.44793,-8.73123,3.84291,-2.91935,-8.8559,-3.74756,-6.51742,5.93025,3.63664,-4.21672,7.99216,7.94509,-3.05719,8.54763,0.404773,7.49221,-9.984,-2.09265,-2.90926,3.99757,6.74815,6.37336,-3.4162,-3.81113,5.33135,-3.97938,-9.98128,3.93801,7.76632,-2.18019,-1.21679,-9.49178,-5.4471,-6.90443,1.71003,-5.35789,-3.5061,-5.34762,-5.84742,3.59839,-2.97437,-5.5672,0.685539,5.05182,4.96453,3.18377,1.04591,-8.92809,8.23103,-6.3354,7.79274,7.30043,-5.20079,7.48906,-8.41518,-8.10432,1.20889,3.38745,-3.3548,1.1185,-5.43898,1.39818,-8.50802,-6.58961,-6.8445
9.32075,-4.75067,-8.5461,2.72462,2.69213,5.2989,6.43305,-1.00198,-6.26638,5.35162,-2.45719,1.15469,-0.699589,2.05342,-1.31661,7.3533,3.78691,3.95391,-3.95978,-2.91935,4.22054,-4.31828,0.237335,-6.99665,6.91279,3.87479,-8.78821,-7.3756,-6.48697,3.11517,8.30951,9.9199,3.06869,4.8107,4.34592,-5.45639,-7.18023,-7.68036,-1.75216,4.13484,7.20147,8.94708,-2.42744,5.52553,-6.18784,7.91875,-3.68475,5.5473,3.04549,3.62377,7.76697,4.69577,-5.89161,1.8392,-8.38949,-2.45024,9.43233,-7.02656,-9.89894,-0.402079,4.13174,-8.07377,9.24173,7.6844,-6.56022,-6.23131,-7.7023,-5.03807,-1.92168,-8.85382,3.13414,-1.83836,-7.42521,5.06769,6.35494,-8.24926,5.51764,-0.291321,6.7577,-3.44707,-9.68763,2.76236
9.3303,1.62842,9.72549,6.44801,-8.06745,0.904376,-6.08728,-2.34035,3.48668,-3.78117,-0.41633,-4.62394,-5.02009,-0.942651,1.51422,-4.88362,-1.21049,-6.78082,8.80577,-8.8559,-4.31828,-8.07867,-1.24171,1.18637,-1.75333,-6.71597,4.74533,4.86767,1.50055,-3.74108,-1.9749,-1.05746,2.27277,-5.0067,-4.1659,-4.57087,1.74412,2.53537,6.49101,-0.31685,3.30116,-8.26736,6.00047,-3.47133,-9.67674,-8.46017,-6.59964,1.09408,-3.38564,4.51714,4.44409,5.34263,3.75491,1.61609,-2.11096,6.95391,-5.5572,-7.15181,3.64028,-1.65179,7.03365,5.97587,-4.41843,5.17048,-9.19544,-1.2909,-8.31433,5.94934,-5.87617,-8.12744,-8.62111,-3.1896,9.77507,7.98076,-5.95373,6.99124,-6.39313,-2.84401,3.90616,7.88596,7.72768,-2.02707
-3.93534,-9.0788,5.71076,-7.15744,5.2674,-3.85634,-2.42734,-2.38028,2.30388,-5.41602,-1.69309,-6.83443,-3.91615,-3.58493,8.08681,0.386439,-7.67799,-2.07868,1.07362,-3.74756,0.237335,-1.24171,3.58231,5.17301,-2.26413,-3.85121,7.15074,-7.62387,-9.11256,-4.9693,-4.71626,2.01523,-4.16157,-6.91731,1.54022,-8.39996,-5.28583,-5.24825,2.68462,9.88077,3.24266,-1.27003,-9.25141,4.9466,9.32311,-1.14957,-5.24453,7.90961,6.63766,-4.39468,6.80485,-0.643462,-4.19584,0.893692,-1.47631,-9.17853,4.47433,7.81093,0.0421661,-8.842,2.77263,7.17755,-2.79573,-2.90795,1.6892,2.78938,-7.51953,0.720579,1.26091,-1.24341,0.271556,2.8144,6.8138,-5.53838,-6.73545,-4.17892,8.94222,-2.74957,0.578486,6.64663,-2.14628,5.15528
7.5874,6.90709,-9.51971,0.178939,8.24156,-9.05661,1.1566,-7.01471,2.29825,9.86503,-5.74144,-8.36224,7.42168,0.138022,2.02884,7.18457,-0.964116,5.74807,-2.79258,-6.51742,-6.99665,1.18637,5.17301,3.94216,5.43413,-3.9095,1.72753,7.70393,-9.24758,-5.7462,6.8179,-8.81173,-2.58129,9.60719,-8.80862,1.14983,-8.77919,-5.36903,-7.75666,4.54893,-7.56607,-7.75056,-7.4317,-2.45479,-1.85561,1.87219,4.08054,-9.95573,9.73453,4.58934,-5.87492,-8.95249,4.60938,5.76111,1.57223,-1.35338,-5.16775,-9.18489,4.72574,-8.80613,-0.694718,-0.194759,-7.2302,-5.7154,-8.34631,-3.45934,7.87645,7.38317,-1.07663,6.12165,-7.12608,-1.30988,-0.829084,8.1899,6.4054,-8.59756,-9.91012,8.29795,-6.56789,4.90066,2.84669,-7.7965
5.16197,1.79726,-0.681073,-5.08856,-1.2053,8.48479,6.41254,-4.91274,5.96223,2.03095,6.26789,-6.23736,1.53035,-8.93032,-0.185014,4.2357,-4.95638,-7.75607,-7.78971,5.93025,6.91279,-1.75333,-2.26413,5.43413,2.49968,-1.20143,5.98313,8.98579,-7.69884,-2.61427,2.10357,-9.38056,1.25474,0.756481,-7.27575,4.39032,-2.84177,-2.8175,-0.422232,-4.72314,6.70133,6.1107,6.45348,-6.10013,0.24051,-8.78789,4.03493,-4.81267,-5.59484,-1.07856,1.63984,2.92221,-6.04881,5.02116,-6.04681,3.33295,-1.18394,-8.20291,-3.59432,1.78328,9.6246,-8.00881,9.56799,1.52303,-2.46896,1.52819,-6.53663,-3.63684,8.5389,2.84505,-9.89082,-9.37593,-7.11675,1.45879,-3.05435,-5.14273,-1.47296,-0.562717,8.43093,-9.83102,1.60354,-5.20622
-5.1815,-9.51004,-7.41377,5.8274,-0.408433,8.47863,-8.74243,-4.76213,-4.65549,5.6519,5.64498,-9.30484,1.82515,6.85772,1.17148,-1.22162,-6.01618,-5.48669,-4.52376,3.63664,3.87479,-6.71597,-3.85121,-3.9095,-1.20143,3.26271,-2.97724,4.58256,6.60105,3.93525,5.51673,1.48132,4.54252,-2.697,-2.96401,2.63069,8.79773,4.99793,9.2425,0.749841,-2.21121,0.51986,-1.7172,-7.40911,-3.95526,-5.35986,2.71087,-0.622217,-9.34606,3.68945,-2.69227,-9.37149,-1.00202,-5.63263,-3.69264,9.90437,8.2212,-4.07939,-1.7014,-2.56785,9.0858,8.65871,3.63807,6.70237,3.88593,7.75676,3.37712,8.76207,-4.91146,7.17838,-4.59145,5.78196,9.02172,9.45053,4.05357,-0.257265,-6.07231,9.3093,-4.49588,0.18329,-2.18002,0.0941035
-4.31717,-7.46268,1.6292,-8.90012,-3.97078,-6.94929,-6.18126,1.58661,-0.00714014,6.77609,6.51112,-1.73454,-3.84565,-4.38607,9.66125,-7.09467,-0.945294,1.52505,-5.648,-4.21672,-8.78821,4.74533,7.15074,1.72753,5.98313,-2.97724,-2.49691,-1.98941,-6.58069,2.63898,-5.75103,2.07037,6.10102,2.75997,-1.60847,-0.541696,-9.29265,9.99923,-4.49578,-8.45851,3.7505,-5.7307,-6.7702,3.8338,4.22216,6.31679,1.73432,2.94756,-7.80437,5.10576,-5.40632,6.71171,6.74916,-9.25627,-7.34114,-8.90054,-2.92099,5.10087,2.35412,-5.11733,7.43638,2.84158,-1.73544,-5.10325,-4.19201,6.66395,-3.33084,-2.59833,-8.69327,5.63473,-9.27099,6.00857,5.84812,5.78071,-4.8305,-8.73358,2.67682,-4.23242,8.86585,-2.63855,4.0699,-3.86949
8.37153,-7.81219,3.15702,0.573027,-0.848687,-5.157,-5.61248,-6.16088,-1.56971,4.28366,-3.5743,9.44442,7.80311,6.8186,-8.87463,-1.46916,-3.51101,7.33817,6.06482,7.99216,-7.3756,4.86767,-7.62387,7.70393,8.98579,4.58256,-1.98941,-0.662866,-8.04058,-0.484683,2.45648,8.02983,-1.67352,-2.19913,-9.73883,-1.38288,0.610865,-4.38331,9.14141,-8.06069,3.76,-7.66357,-5.79025,-9.57297,-3.43645,2.72166,-7.73486,-0.861539,8.98755,-6.17216,5.83159,-3.45672,-5.90117,2.47652,1.75194,0.879751,7.40755,1.84132,9.64824,-0.966476,-1.60347,9.82046,-1.80163,2.76569,-1.42984,0.582567,7.76714,-5.10686,-9.09911,-6.39944,-7.83513,9.42476,-0.493373,-7.79558,-4.73537,-4.50794,-2.30337,2.5209,6.53035,0.153113,-0.229881,2.0608
-5.96785,0.398222,9.84808,6.80622,-2.55527,0.315348,9.52819,-3.14443,7.59291,-7.79512,1.1611,8.20014,2.17745,3.14228,2.32928,7.37484,1.75443,4.95888,-6.82954,7.94509,-6.48697,1.50055,-9.11256,-9.24758,-7.69884,6.60105,-6.58069,-8.04058,-7.36646,5.14221,-5.94415,-2.64294,2.21287,-1.81521,9.81379,-3.00679,-2.26751,2.44626,2.42903,-1.83848,6.41162,2.93376,-7.1604,-2.79383,-9.10591,0.925592,7.2246,8.6253,2.96459,-4.71334,-3.66834,-3.92515,-5.24115,-7.68635,9.0793,-5.13472,-1.0138,-5.48626,0.108329,9.88093,-0.647037,-5.1044,1.32148,8.78597,-4.13211,-2.39876,2.22045,-3.64808,-9.29013,-8.08344,-0.237079,5.86483,-0.572315,-5.04486,-3.71211,3.43393,3.03343,0.720584,-9.40001,2.91471,8.76904,1.38426
-5.10258,-6.76117,4.90361,6.05401,2.37856,-9.30101,-8.87272,-5.11429,5.34453,8.54642,-5.72443,4.87082,-2.71778,-2.93762,-9.11463,1.91044,-3.21837,-0.716224,7.35955,-3.05719,3.11517,-3.74108,-4.9693,-5.7462,-2.61427,3.93525,2.63898,-0.484683,5.14221,-8.98987,2.1889,3.81186,1.5853,-0.81378,7.00441,-5.47134,-1.90185,0.409471,4.91216,5.24532,2.52836,-8.36121,4.8079,-2.92014,2.40919,4.03884,1.40509,-6.57962,6.81472,-4.47359,-2.76699,-9.6998,-3.69463,3.98879,0.00946123,-6.35699,-1.81332,5.5963,7.72448,-8.83126,6.71044,-9.92542,-7.29024,8.87614,-9.52518,7.74644,2.82227,-1.54249,-7.97605,-7.99926,-7.12876,-0.399512,3.90902,5.34396,-3.71009,0.713352,1.88616,7.51133,4.31114,-5.78258,-7.52857,0.687684
6.81809,1.225,6.71385,-6.83321,-6.94805,-4.17236,-3.39286,-4.92192,7.15019,-3.52338,0.867411,7.12552,7.82561,-3.97633,6.63515,8.88865,-3.72872,8.28197,-7.06938,8.54763,8.30951,-1.9749,-4.71626,6.8179,2.10357,5.51673,-5.75103,2.45648,-5.94415,2.1889,5.13362,5.01106,-3.23433,-2.5811,2.55314,2.54727,-4.29472,1.64705,1.83428,4.7421,3.41169,2.12835,-2.52816,4.78,-0.5239,5.52716,-8.80283,7.14192,-2.22002,-1.11769,5.43857,-3.52395,-9.57949,-7.4473,-6.17251,-8.80212,1.10579,-7.74166,5.19759,4.57498,3.78504,5.73357,3.53502,7.31229,-2.82659,-3.04417,-5.20291,-1.0317,8.43626,6.40965,-1.13613,-2.10153,0.557906,3.52446,-1.91467,-4.9936,-1.13207,0.233306,-8.68427,-2.88852,-3.9486,-3.55105
