-1.14337,3.26764,-5.08294,1.8633,-9.83922,3.2549,-4.36053,4.31317,5.67461,3.3212,-6.60734,6.17532,-3.62668,9.71432,5.50856,6.51613,0.585316,6.82526,7.50712,6.19849,9.40927,-0.9852,-7.36426,4.30028,1.35833,-9.58804,8.8433,6.8343,8.25692,-3.82388,7.29998,-0.241951,-8.87706,4.93267,9.74911,7.92738,-9.33804,-2.80032,-7.01906,-7.4182,-2.41823,-9.31062,6.91207,6.63797,2.56294,-0.383652,6.00941,8.117,-6.82355,7.90441,-0.894196,-9.75888,0.219024,8.57337,3.89628,-7.26958,5.30619,-0.402082,-5.55465,0.399895,-1.30569,6.64479,-5.03903,9.27737,-7.19759,4.88383,5.41509,8.96107,-8.13082,5.04538,3.50703,7.16848,5.33017,-5.29374,-2.58768,-8.34398
-2.24369,-2.16732,1.8029,-7.04532,-3.9375,-3.43382,3.77559,-4.53007,-9.49522,-1.38543,6.17532,-9.54664,4.42577,-6.07037,2.60565,7.37369,3.32773,3.163,3.47231,-0.0629897,3.27851,-6.16525,-0.134231,-2.90042,3.09858,-6.21529,5.10917,0.240826,-3.78395,-4.72198,8.39322,7.12619,-4.55161,9.8277,-6.39205,-5.36426,-2.44313,7.26892,-8.29819,-0.462363,5.26205,3.9124,0.983472,2.70652,-9.74434,0.615622,-7.28307,7.10575,7.40394,5.66925,-7.95539,8.13652,-0.190903,4.34284,-9.14577,8.18389,0.394841,-9.52778,-7.17411,3.31708,9.38136,-4.68383,-0.230984,-9.58786,-9.10337,3.52373,-9.14342,-1.0345,-0.442908,2.29085,-9.54979,-5.48393,8.61278,4.41185,-1.4751,5.74341
-4.65656,7.92063,-3.58843,3.33911,-6.64097,-9.72283,0.325722,2.26867,-8.52654,7.3738,-3.62668,4.42577,-7.96943,3.00286,6.809,7.299,6.87685,-1.2033,3.78495,2.51001,5.59436,3.51144,7.59388,0.450253,4.40574,1.22582,2.15464,-7.37205,2.29874,-3.58271,8.14348,7.03242,-2.601,-5.21573,1.26034,6.03694,8.12064,-6.73955,-5.97697,9.51193,5.0368,-0.342857,-9.0704,-4.82092,1.74112,5.84798,-0.66379,-6.78949,-0.372982,7.49456,8.68328,-5.3378,-4.8233,0.333727,-5.1431,-3.32182,-7.84585,8.326,-0.819988,-7.5466,-4.01627,-8.09201,-9.21065,-0.0651602,-8.38816,-5.94607,-0.44963,6.01243,-0.14547,0.595988,-6.47824,3.62503,6.80259,3.55139,-1.42716,-1.05576
7.14389,1.47587,-2.63555,3.338,-5.933,3.37519,2.03304,-0.245739,-1.9783,-1.25323,9.71432,-6.07037,3.00286,-6.42669,1.35105,7.02153,-2.30698,7.58369,-3.75485,-9.47854,6.84193,-5.55292,-2.31294,-7.37319,-8.01573,-9.42231,-0.465364,-8.51828,7.61337,5.19009,-1.19767,9.7245,-2.46276,-1.05031,-4.20354,-4.08891,4.90109,8.14534,-1.09087,0.979527,-4.15043,-9.8875,-6.43961,9.53443,4.18501,-3.89464,-0.522302,-1.92501,8.95347,-0.0146133,-5.98249,-0.438901,5.13648,7.40604,-3.55994,2.92912,9.66625,3.26234,9.46688,-3.1939,-9.05118,9.57443,-5.48156,-9.55703,4.47506,-6.97772,8.17115,-5.46416,1.4134,-0.0752171,-0.0339128,6.98064,-6.03578,8.32486,-2.13852,-8.4244
-4.78154,-0.115611,-5.67912,-4.35284,-1.9662,2.69204,-2.56192,1.76728,-1.99514,5.81198,5.50856,2.60565,6.809,1.35105,-4.7715,9.49936,1.14527,6.37341,0.410869,0.0525566,-8.34083,-8.54095,-8.67683,-6.84974,2.03926,3.41867,3.35041,-6.57405,-7.34018,7.94361,9.55702,2.40941,-6.93879,-5.56101,-0.924857,-5.9407,5.33895,9.19063,4.24473,-1.79887,-0.97676,7.57066,2.79727,6.25238,-7.71211,9.04879,-8.12057,-8.26235,-8.46231,0.507931,-1.09987,1.77962,-9.65552,-2.31184,9.49755,3.90504,-1.16151,8.61176,4.1304,2.69266,4.13574,2.66953,-3.74351,0.539026,6.50107,-5.18895,-0.947854,-5.73415,-9.39294,-5.66363,0.382519,-9.34547,-4.22565,7.31514,0.634014,-9.65514
-8.75997,-7.85189,-1.99615,4.70603,-5.60227,-2.77292,1.94954,-0.165071,9.92072,-5.9479,6.51613,7.37369,7.299,7.02153,9.49936,3.72811,-7.13217,-3.87412,-2.59715,3.02094,2.03007,-9.0471,2.27438,8.27499,-8.86991,-2.9319,2.66673,6.40774,-2.87056,5.64835,8.97855,-5.85804,2.33276,-9.68405,-7.80979,-4.0716,3.67578,4.43504,4.74566,-2.41058,2.92937,0.135651,9.09715,0.332059,-5.3802,-1.59976,2.22718,-5.70349,7.43339,-9.94404,2.69701,-4.1139,3.77472,-2.38213,-2.53343,2.55898,-2.49064,9.27114,-9.7343,0.0914241,8.98415,3.94925,5.50544,7.69511,-4.40616,-2.4891,0.104283,2.95656,8.29247,-2.94949,9.49873,-6.69135,9.03284,5.33074,0.367784,-5.87467
7.41767,-8.43116,-9.18276,-4.08323,-6.54011,-4.72481,-3.30496,-4.47778,-2.02984,0.581632,0.585316,3.32773,6.87685,-2.30698,1.14527,-7.13217,-4.10041,-0.486048,-1.73994,9.27797,9.81414,-3.98714,9.40278,5.5422,-2.00851,-2.7642,-1.17288,8.8284,3.66151,6.36945,-8.55778,5.26531,-3.42474,-9.61049,-8.10778,6.87228,-7.02254,-0.665508,-0.487647,-0.155144,-5.13341,-5.511,-2.32077,-9.07125,-8.9416,-2.97853,-8.84464,-1.66313,2.50348,9.07951,-5.53512,-0.984746,-6.72453,-7.17256,-9.93643,1.83964,0.680325,-5.26242,8.66165,-9.38846,-3.80024,-4.45378,6.38493,0.421713,-1.84767,9.70774,-5.53045,6.05299,9.44596,7.71516,1.4135,-2.58412,-5.16163,-0.635649,6.19867,7.48676
9.38308,1.38294,8.93951,0.866147,9.56119,3.15455,-7.99937,-6.66493,2.12592,9.08962,6.82526,3.163,-1.2033,7.58369,6.37341,-3.87412,-0.486048,-7.16396,6.16974,5.55702,-1.15192,-6.57928,6.75973,6.11924,-1.60718,-0.544439,0.211129,0.529725,8.5903,3.49875,6.94872,-3.01325,-3.07052,5.73924,0.474567,9.37316,4.24983,-6.36832,8.73137,-2.36774,2.02165,6.53102,-0.75138,4.31829,9.12678,-9.78362,3.94926,-4.59571,-7.49068,3.54165,-6.00002,-3.3904,-9.54951,8.51243,-4.86919,3.16498,-6.13141,-7.62459,8.58038,-9.02824,3.84013,-5.8979,3.70093,8.02681,-8.29806,0.908839,-2.8438,8.32481,9.89163,8.22659,1.0198,-0.0480565,-2.34196,-8.98343,7.08292,8.03818
-6.89795,3.64542,6.42831,-9.6679,3.07107,-7.75074,2.4336,-3.04412,-0.263231,-4.49977,7.50712,3.47231,3.78495,-3.75485,0.410869,-2.59715,-1.73994,6.16974,-4.7208,-9.05529,2.85602,-7.08443,5.01097,-3.72043,-4.42692,-1.99628,-1.56218,1.88717,9.31606,2.27246,-0.0740894,-2.41204,7.14643,1.69856,2.20453,-0.225621,-2.56422,7.47335,2.46181,-6.68022,9.24038,-0.985336,5.6955,-0.458961,1.66065,-6.34415,-3.12685,-6.40519,6.92077,-0.727922,-3.67962,-9.86441,6.26277,3.82885,-7.9143,-8.51522,3.63981,-7.45132,9.97858,-1.48549,-1.42363,6.13619,-3.20967,-6.52388,-1.26895,0.489791,-2.16925,-5.04399,1.5847,0.162996,-4.48723,0.385736,5.06738,-8.32752,1.36986,5.39648
9.68781,9.32321,5.00599,9.70906,-5.9222,-1.35858,-5.7408,5.69847,-9.25261,5.10037,6.19849,-0.0629897,2.51001,-9.47854,0.0525566,3.02094,9.27797,5.55702,-9.05529,-5.84252,3.25896,-7.67075,4.65858,1.43237,8.55963,7.0614,-9.4329,2.79197,2.46925,9.20225,0.788051,-0.371548,7.13616,-2.61603,-2.06459,9.45829,-0.770384,-1.36931,-5.68607,4.30572,1.70548,-2.53376,8.32519,-3.02729,6.91164,-5.19852,1.75126,9.89707,0.0962842,3.18394,7.04526,7.89867,6.7687,6.74202,-6.73231,5.9117,9.85812,7.88296,9.72304,-9.31936,-5.36842,-0.992989,-1.03918,-4.59027,-2.49331,6.50649,4.82655,5.58006,-0.704333,8.47579,4.04739,-5.61788,-7.10855,-5.66056,-5.58994,-2.88549
0.805999,9.7412,7.75699,3.91567,-3.73795,-3.0211,2.98603,4.06599,-7.46516,-5.46697,9.40927,3.27851,5.59436,6.84193,-8.34083,2.03007,9.81414,-1.15192,2.85602,3.25896,2.75265,4.3554,7.55697,-6.18378,-6.04654,7.64113,3.14392,3.22895,5.62962,-4.10352,-3.38118,5.5326,-0.337304,-7.75085,-5.83374,5.07477,-2.0385,5.78269,0.40745,-1.87144,-5.28787,2.8915,4.0254,-0.318213,-9.80604,-7.45011,7.7268,-5.37775,-5.74095,-6.76771,-1.0175,-2.98874,-1.21252,-0.908218,-2.15864,-9.93816,2.05861,3.87541,-8.49329,-9.50578,-1.70289,-3.34852,2.47997,8.52762,-5.35272,-0.517851,-5.0147,-1.67202,1.56291,-5.8536,-4.90463,-6.60127,-6.20151,-3.56468,-0.500177,5.35914
-1.71306,-8.63202,0.414876,6.14694,9.96248,-1.23691,-7.09591,-3.50169,0.37645,8.17924,-0.9852,-6.16525,3.51144,-5.55292,-8.54095,-9.0471,-3.98714,-6.57928,-7.08443,-7.67075,4.3554,-9.93391,7.27644,-5.40013,6.01217,5.31704,-1.12184,-0.887125,3.04545,0.41279,-2.78767,1.65214,6.27677,-3.5186,0.344692,7.9936,0.896521,-3.86215,2.18397,5.80364,5.35326,9.67483,-4.15301,-4.32968,3.18714,5.11127,4.00014,-2.72136,2.84148,1.2793,8.4315,7.46403,2.67662,0.821733,8.35753,5.76784,1.71474,-4.46289,0.267937,5.02959,8.07943,-0.879063,-9.18718,8.96103,7.56189,0.692025,9.79698,7.08288,-7.91812,-6.13333,-7.59333,6.29207,-1.924,4.01578,-1.9973,-0.292013
5.66872,-4.06271,1.07831,4.68869,-9.5767,2.00174,8.7849,-9.35516,-2.96452,2.6919,-7.36426,-0.134231,7.59388,-2.31294,-8.67683,2.27438,9.40278,6.75973,5.01097,4.65858,7.55697,7.27644,-0.924305,-0.241824,-6.33209,5.45707,0.728653,-7.59309,-7.6379,-0.605652,3.60713,-3.16831,0.848258,3.07835,5.00956,-5.83336,-3.39946,-8.49213,-8.33262,-4.28488,5.14075,-3.71596,-1.09965,-4.21721,9.64802,-2.83896,-0.713394,9.07409,-8.08937,-5.50013,5.11654,3.9845,-5.03666,-8.57971,5.88792,3.38275,3.98448,-5.00595,6.90093,-9.3423,-7.43248,5.95701,7.26335,-5.49848,9.15389,-2.47937,-0.0446273,-1.9605,-2.59721,3.98117,-3.29832,-2.97348,-1.23177,0.90683,5.60997,0.440502
2.79833,7.36796,-0.933665,6.79634,-8.07152,-5.10617,-7.01949,1.67186,9.93242,-2.87176,4.30028,-2.90042,0.450253,-7.37319,-6.84974,8.27499,5.5422,6.11924,-3.72043,1.43237,-6.18378,-5.40013,-0.241824,-5.06683,3.18219,-2.54146,-7.51792,5.5757,0.515346,-3.77441,-8.24785,1.54399,2.39009,-8.36208,6.0293,4.57273,-4.43882,-1.19664,-8.06779,-3.92215,2.67707,8.2212,1.91928,-0.472418,-9.30906,-1.04408,1.33048,-5.36705,1.82896,-1.18627,5.16171,-2.08863,8.95454,3.98349,1.846,2.39578,-2.92015,6.17467,-9.94742,9.35719,6.34767,9.24771,-1.20007,-2.95209,-1.79905,2.23528,2.25354,6.76159,-8.9856,-1.29385,-0.629865,4.165,-7.70444,6.83302,7.4813,-9.26726
8.85693,-7.347,6.44173,2.91653,9.23256,2.54532,9.22606,-3.89883,-8.36405,-4.34932,1.35833,3.09858,4.40574,-8.01573,2.03926,-8.86991,-2.00851,-1.60718,-4.42692,8.55963,-6.04654,6.01217,-6.33209,3.18219,1.87958,-9.0487,9.28617,1.37214,-2.94599,-0.879308,8.36708,0.855804,-1.09498,7.43936,6.81949,-7.05187,1.65637,-5.33972,-9.7874,2.82722,-8.1043,9.20445,7.89674,-8.21242,2.2935,9.24282,-0.0330559,1.42852,8.84456,-5.09207,-0.0654065,6.27257,-6.34241,-3.27251,-5.35151,-6.47507,-1.61627,-5.77739,3.28226,-4.61474,5.19658,-6.08542,-5.27311,8.21853,-7.41718,0.759588,-8.48608,4.84723,7.00618,9.83446,-8.97713,-8.82055,-7.7924,7.44279,-2.83212,-6.13884
-3.27299,-3.11123,-0.154752,1.95746,-3.61285,5.29159,-7.88187,-4.33021,-4.99968,-9.42805,-9.58804,-6.21529,1.22582,-9.42231,3.41867,-2.9319,-2.7642,-0.544439,-1.99628,7.0614,7.64113,5.31704,5.45707,-2.54146,-9.0487,-6.63713,6.05212,-7.34055,2.57733,-5.82727,-7.09471,-3.67639,-7.314,-7.25484,-2.79315,0.885394,-1.46327,-1.74906,-2.90702,-8.87796,-6.64378,-8.82635,2.44554,1.98211,-8.15758,-5.68871,7.28934,-1.599,5.93769,1.85819,7.76107,4.00508,8.43398,7.32217,-8.75435,-4.52043,8.48123,3.59405,-3.76335,-4.26214,-9.14906,9.48062,1.89897,0.433285,-6.99112,-1.7583,4.8758,-1.69048,-0.453036,-7.7391,-8.44228,-6.40949,-4.23446,7.86355,-1.93807,-5.296
0.467621,6.58899,-6.8728,5.27073,-0.565502,-7.21279,9.73741,8.80559,-4.81415,-8.94129,8.8433,5.10917,2.15464,-0.465364,3.35041,2.66673,-1.17288,0.211129,-1.56218,-9.4329,3.14392,-1.12184,0.728653,-7.51792,9.28617,6.05212,5.04545,3.22941,0.406458,9.71125,-5.43645,2.56979,6.78878,0.023886,-8.23982,-3.5685,-9.27651,5.38112,4.0436,5.8411,0.22713,5.40749,-7.10146,-5.61733,4.71211,-3.51474,-6.94713,1.92986,-9.59791,3.65573,5.24671,7.77942,2.12977,8.0318,5.64636,8.0986,3.33936,-6.39975,3.99397,5.6551,-9.89221,-7.93068,3.77828,5.39745,-9.7778,0.476875,-4.3217,7.21715,-4.25691,-8.07864,5.95026,-6.43869,2.67615,-1.61588,-7.52849,8.70198
-7.28055,-2.6153,-4.28217,6.11763,5.0972,-9.72043,4.03715,1.07944,1.57146,-1.56227,6.8343,0.240826,-7.37205,-8.51828,-6.57405,6.40774,8.8284,0.529725,1.88717,2.79197,3.22895,-0.887125,-7.59309,5.5757,1.37214,-7.34055,3.22941,9.58427,-8.06724,-8.86779,9.20551,7.77919,3.74676,4.79381,9.96236,-6.7614,8.93437,7.24651,6.43095,8.62675,3.52369,1.05242,8.9268,9.51756,6.85936,8.88106,-1.60147,7.53611,2.24428,-3.1884,5.21522,9.93672,9.62107,9.65357,-4.21201,-8.95347,1.32552,5.18076,8.31493,-9.27434,-4.53337,-3.50375,5.54061,6.6926,9.48412,-4.82653,-0.957999,-3.02683,6.45392,1.53893,-5.06433,5.03523,-2.35793,0.23617,7.12351,-3.35247
-2.85236,-7.3191,-5.74952,-6.71433,8.76285,-7.59592,8.48165,2.46336,-5.7071,-8.01801,8.25692,-3.78395,2.29874,7.61337,-7.34018,-2.87056,3.66151,8.5903,9.31606,2.46925,5.62962,3.04545,-7.6379,0.515346,-2.94599,2.57733,0.406458,-8.06724,-5.13209,2.72786,-4.29923,2.17926,0.0883822,-3.42777,-4.20933,-3.4248,1.96934,-2.73644,4.39001,-9.41475,-9.15513,-8.15975,2.82475,-5.86914,-8.54468,-6.71421,0.327734,7.16555,3.73027,-7.70939,6.10348,-3.64655,-1.84148,-0.906971,-0.0428952,-0.74693,-6.80496,-0.101824,-3.01473,7.30373,9.34549,6.2375,5.58931,5.32635,7.06861,9.14519,3.82356,2.18818,-3.68058,1.99108,-9.39929,-7.1413,6.8184,4.42879,-1.54559,-2.14292
-7.76767,-1.80394,-7.77464,-1.56652,0.709586,7.5797,-0.547065,-6.74791,-7.58448,-6.04871,-3.82388,-4.72198,-3.58271,5.19009,7.94361,5.64835,6.36945,3.49875,2.27246,9.20225,-4.10352,0.41279,-0.605652,-3.77441,-0.879308,-5.82727,9.71125,-8.86779,2.72786,4.63098,-8.42722,4.6686,-0.185724,-9.18389,7.34007,-0.0220287,9.73582,8.2619,-5.20139,-5.05767,7.87892,-0.291572,-1.2985,4.0566,5.30792,9.36947,-0.674081,5.85654,-9.84741,5.67994,6.99657,-0.256673,4.41139,-3.56671,2.09938,8.15117,8.63527,-1.17903,-9.54485,-7.50041,-7.88006,8.16132,-2.24883,-0.230662,-2.05947,9.24778,-4.58549,0.248214,0.497198,6.79496,3.21867,8.63047,-4.95398,-4.76196,-7.2002,-1.82377
-3.16196,1.89726,5.34804,3.00164,-8.37104,-8.67491,-2.43745,-3.28236,9.13639,1.81188,7.29998,8.39322,8.14348,-1.19767,9.55702,8.97855,-8.55778,6.94872,-0.0740894,0.788051,-3.38118,-2.78767,3.60713,-8.24785,8.36708,-7.09471,-5.43645,9.20551,-4.29923,-8.42722,-6.17427,1.15191,3.10643,7.06889,-3.61413,2.1371,-5.05453,8.19647,-4.4094,-7.41045,9.16907,1.48626,6.95081,9.61081,-6.4785,8.97133,4.17767,-9.757,-3.80662,-0.843575,-8.34411,-2.14583,-0.714072,2.01355,-7.67356,5.23696,-5.26732,4.07021,-4.42621,2.63321,0.374837,-3.15356,5.04502,-2.80664,9.58106,-3.57007,0.0463355,-4.23793,-3.83438,6.50294,8.13437,-0.201894,-6.33091,1.38493,-9.57873,7.36178
-1.85962,0.847728,3.93803,1.22358,-3.11969,1.52382,9.77412,-3.09156,-1.97138,7.21521,-0.241951,7.12619,7.03242,9.7245,2.40941,-5.85804,5.26531,-3.01325,-2.41204,-0.371548,5.5326,1.65214,-3.16831,1.54399,0.855804,-3.67639,2.56979,7.77919,2.17926,4.6686,1.15191,7.93767,-5.71204,8.37915,7.536,-8.30627,0.978526,-7.50746,-6.85087,8.68442,7.11756,6.24895,-7.10557,-9.71088,5.52015,8.11716,5.80768,-5.26402,-8.00739,-9.87077,7.50704,6.31953,6.15491,2.91789,1.56712,9.47177,1.61563,-0.35786,-8.87446,3.56388,4.82637,8.16232,2.98237,9.32799,2.22057,-5.71094,6.53412,4.03894,-0.761095,8.83182,5.16044,8.7303,-8.46996,-4.81507,0.745161,-5.81724
-6.45639,-1.07949,7.01892,2.5671,0.367264,1.86988,-4.81633,-1.61071,-1.18587,6.10466,-8.87706,-4.55161,-2.601,-2.46276,-6.93879,2.33276,-3.42474,-3.07052,7.14643,7.13616,-0.337304,6.27677,0.848258,2.39009,-1.09498,-7.314,6.78878,3.74676,0.0883822,-0.185724,3.10643,-5.71204,3.482,-6.78032,-3.16013,4.9676,0.0952479,-3.71475,5.0223,-7.9572,3.48146,3.49942,-4.95543,-3.46411,8.75385,2.10143,7.58029,4.10089,8.89964,4.12145,7.64585,-5.10387,7.87161,3.92764,7.37267,-2.90405,-4.25921,-8.77484,4.80389,2.74697,9.89205,0.179285,3.33362,-9.83158,1.61853,1.41692,6.22204,3.58622,4.14523,-4.86176,-9.50626,8.83187,1.70175,6.43089,-7.12087,-2.85779
