-1.45542,5.80469,-0.331997,-9.81144,-2.03392,-5.32676,-0.743164,-2.04627,-2.40083,2.02786,8.0903,9.06218,8.07947,-2.00001,-6.47497,-7.48235,2.53521,-0.281024,8.54837,-6.09793,-4.94145,-2.79383,3.61796,5.74945,1.51023,4.02893,5.83858,2.06394,5.69596,-7.72457,7.52846,-1.45242,-2.44641,-8.59803,8.27956,8.66455,1.06496,-7.05562,2.74109,-6.35446,-5.47958,-4.17236,7.46309,0.0958755,8.11263,7.47446,-8.36501,-0.897199,6.38262,7.18006,2.88398,0.37004,9.40316,-0.294035,0.197298,-5.09171,0.856809,-1.07627,-4.40574,-9.70962,1.4802,-0.186322,-3.81668,-3.72314,-0.521536,9.15781,-0.0694447,6.75881,2.411,-9.14944,9.62255,4.48506,6.19805,-1.51454,-3.29354,6.8026,8.56732,0.0726478,0.452364,1.33688
-3.347,0.555231,9.9556,-6.31178,1.66001,2.75966,1.26217,-6.15621,9.92517,-5.87774,9.06218,-7.6397,-2.9096,1.3248,-6.25547,-5.60367,-3.93613,-2.6856,9.17709,-6.25718,0.504093,-2.49113,-2.72509,2.8166,-9.20782,-0.885499,-6.25246,5.28179,-3.91003,-7.65251,-5.1321,7.20187,6.19054,-2.7547,5.81553,5.57791,7.27387,-1.47286,-8.56989,-7.35484,-9.38754,-3.18436,-6.55472,3.15635,-4.32142,6.13656,5.8251,-0.946249,-0.145088,9.88705,-5.27451,9.96178,-6.21671,-8.36385,4.78165,9.49933,-4.05953,-3.08567,7.70464,5.59183,0.307446,-8.5388,5.95136,1.39375,7.45821,-6.17352,4.48326,-0.45097,9.33021,-5.18971,8.3101,2.04112,-1.23655,-7.20609,-7.78468,-0.719294,-4.8999,-4.28209,5.07402,2.24886
-0.186144,-9.76753,-3.46728,-5.51303,3.13469,-9.06536,2.8294,-7.61593,0.112183,-3.32727,8.07947,-2.9096,-6.83886,-3.58199,0.0849384,9.01574,9.48622,3.9482,0.820261,3.5662,6.50504,1.53407,-1.7263,-1.7445,-2.0399,2.23031,6.8734,9.57881,3.18982,-4.75124,-5.98066,5.50584,-6.9993,9.04666,-4.93983,-8.33397,-1.16642,3.89358,6.17885,1.6467,-2.27592,9.53428,4.78081,-0.189431,4.64332,-4.50089,-2.94779,-9.18103,-1.86108,-2.73258,1.80527,6.0617,-8.57305,3.12892,5.68826,-9.78447,-3.19312,-3.23253,3.15981,1.90081,6.87699,-4.46887,-0.697849,-0.650335,4.0977,4.1996,5.86519,1.91233,-5.52158,-6.51736,3.24274,-0.260604,-1.2248,2.09175,4.33623,-7.43885,-8.24402,-5.19225,2.19927,-0.0898895
-9.97092,2.42986,4.1766,7.18086,-5.1172,-5.01014,1.14333,-5.2605,2.87832,-2.40935,-2.00001,1.3248,-3.58199,-3.7992,-3.00474,-2.53105,-6.58838,4.83118,9.20216,2.37072,2.01852,-2.01076,4.18617,-5.91211,-6.59554,3.16809,-2.44591,-1.44487,-1.81808,2.22762,6.72027,3.42931,5.46321,4.47585,-1.38227,-4.51467,-9.2881,-9.50883,9.4595,8.68859,-9.46535,7.69107,4.55432,-7.46425,-7.71911,-8.22952,-2.45206,7.28195,3.28074,-5.30433,6.15891,5.76161,-3.38752,9.41814,0.89025,-2.44584,-8.76876,-7.95744,-9.76257,-5.54592,9.31151,5.49808,-2.88841,-9.37807,5.64454,-3.57409,-9.96238,0.915928,-3.64288,2.37576,-1.01946,2.83055,-6.4557,-5.41419,8.83226,-1.90958,0.381045,3.54721,7.02408,9.908
-1.32295,7.24757,1.00739,2.08333,6.58735,-8.35897,-6.05142,7.93152,4.34354,7.74795,-6.47497,-6.25547,0.0849384,-3.00474,7.41162,0.338015,3.69465,-8.76581,-0.991952,-5.30735,-3.23054,-8.16636,6.23871,-0.555528,6.94573,-6.67929,-6.97488,-0.71555,-6.30017,4.61755,6.31946,-6.98492,-2.50577,-5.44774,2.40072,-0.64452,9.2285,1.81157,-1.55138,7.10229,-3.22188,-9.02968,3.10838,-9.06437,4.89907,-0.726039,-8.19966,-4.83262,-1.07154,1.02419,-1.4165,6.96956,-0.755136,4.62441,8.70737,4.47548,-4.53772,6.98471,-7.34135,4.48228,-3.92782,-3.45015,2.3952,-6.34303,-4.65487,6.81971,-1.91327,-5.84624,-5.53249,1.14244,0.463972,-3.64502,-1.11882,-9.64761,8.98535,-9.4911,-1.7399,3.92752,1.16136,6.29949
-1.79189,1.59293,-1.44088,-2.82041,-4.1641,9.03853,9.96805,4.95285,6.56058,9.76218,-7.48235,-5.60367,9.01574,-2.53105,0.338015,8.94726,5.54362,3.92984,2.12121,-5.42409,-7.78039,9.49891,-2.23759,0.046877,-8.59736,-3.71024,-7.54992,3.9454,-6.02391,-8.88575,-6.32662,-5.29349,-8.00063,-4.77875,6.45277,-2.45827,-3.31573,1.93577,3.04143,-6.32037,0.70287,-6.21269,3.76168,5.33176,-1.72105,3.7715,3.2414,-0.0567023,0.264144,-6.12163,8.10832,7.44371,4.18422,4.48248,-1.75262,-1.57761,9.86284,7.62569,2.40368,8.72945,-5.89918,-9.72496,-4.58356,-9.8817,0.907454,6.48132,-4.90651,4.75541,-3.87989,-5.21182,6.90878,5.01338,-4.83488,-1.42065,-3.57362,-2.69057,4.68466,9.38403,0.622443,-4.73395
7.93631,4.12966,7.16114,-9.59801,8.7007,5.55918,6.67382,7.57481,2.65464,-0.490254,2.53521,-3.93613,9.48622,-6.58838,3.69465,5.54362,-9.86604,-4.35586,2.83307,-6.41888,-3.06125,5.8326,4.53905,-4.39052,4.51365,-2.40056,-2.30831,1.23662,-5.2929,-0.389815,-7.00749,6.6241,-7.85997,-6.08391,-2.92988,2.20984,9.32813,-8.17856,8.13092,2.58662,6.54425,2.91345,6.11901,6.74371,3.75874,5.85102,-5.04972,-7.1071,8.26058,-3.67388,-2.54821,5.76864,-7.32014,-1.16241,9.48432,3.7738,-3.14899,5.24161,2.91463,4.78698,-9.54981,9.90437,1.34207,-7.59312,7.53456,-3.70653,0.316097,-8.14584,1.36422,0.17807,3.75621,-6.07218,7.32923,-7.17214,-5.12649,-2.57593,1.17062,-0.493788,-9.90524,9.31662
-7.27286,3.89971,4.27269,-1.86174,2.61126,0.646331,-5.24153,8.46693,7.68837,0.255896,-0.281024,-2.6856,3.9482,4.83118,-8.76581,3.92984,-4.35586,8.63519,2.38647,2.47593,0.947778,-2.0497,-2.75357,-2.30371,2.8197,-2.20296,7.80116,2.19413,-3.88715,7.46025,8.73534,3.62025,-5.62492,6.91342,-1.39234,2.46311,0.104804,-8.78049,-0.234057,-2.37632,3.18287,-7.41867,-8.52766,3.45589,-4.99167,-2.01489,6.84252,-5.5688,1.51177,2.89407,-5.33062,-9.52122,-2.27706,-1.68533,-4.1828,-2.68616,7.241,-9.42777,0.494931,-2.66698,1.89213,4.08739,-3.90017,-4.04411,3.45962,-5.29618,-2.97078,-4.78701,-2.5066,-4.46032,-6.67345,-5.60191,-1.89654,9.60723,-1.45895,-5.04407,-0.793103,4.543,-8.08509,-7.86719
3.5067,-8.1784,0.0633771,-6.79586,-1.68529,-6.90402,7.44581,-4.779,0.722453,9.09259,8.54837,9.17709,0.820261,9.20216,-0.991952,2.12121,2.83307,2.38647,9.71852,6.82196,0.32409,-7.62327,-2.01294,3.2541,-1.761,-3.72735,-1.62224,5.13313,3.3102,-9.46086,5.73864,8.24015,-5.25788,8.16291,1.31912,7.60833,-7.71894,9.28739,-5.8376,0.790414,-5.90179,-1.70435,2.28885,2.14639,2.13665,-0.292665,-0.420973,0.0638806,6.14813,-6.4471,-1.97339,0.291369,2.2079,-4.2085,-1.88799,3.4536,-6.12051,9.50391,6.42326,7.39318,-3.5577,4.89175,6.142,4.2691,4.07558,2.98268,3.73811,0.805298,8.35113,-3.30172,6.23632,-5.79312,3.61021,8.68735,-7.98592,3.10942,-8.95866,-8.41905,-6.87476,7.04596
-6.59482,7.09733,2.07599,-6.34676,-8.5052,2.80773,6.1389,6.03694,1.27403,2.29159,-6.09793,-6.25718,3.5662,2.37072,-5.30735,-5.42409,-6.41888,2.47593,6.82196,0.11114,-7.18776,1.2862,9.66822,9.99196,-2.75572,-2.83472,0.344969,2.83341,-2.20454,-9.24186,-3.67567,0.746385,-1.32886,3.36977,7.00693,4.46236,-8.82159,-6.45378,7.62371,-0.333107,-4.83885,6.07239,5.58712,-6.22035,7.91815,0.228662,-5.65254,-7.91455,9.78815,6.86824,-6.61997,-1.66894,0.935087,-2.04416,6.32349,-2.0298,-7.96447,-4.45064,-0.965111,6.6146,7.83909,7.20451,7.66369,2.55413,-9.79315,-9.63913,-1.32998,2.27545,0.212158,9.34669,-6.574,-4.79326,2.03163,-2.54066,-3.50547,-4.5127,-5.41228,-7.36521,1.08942,-4.42313
9.11884,6.34431,-4.65444,-4.96865,-9.91992,6.9095,-3.27051,-3.47523,3.00312,2.25531,-4.94145,0.504093,6.50504,2.01852,-3.23054,-7.78039,-3.06125,0.947778,0.32409,-7.18776,-9.11691,-8.81026,-0.784415,-6.25285,4.7981,1.91137,3.01712,-6.13215,-6.17463,-1.94113,6.42601,-9.66401,0.845342,-7.80026,-7.08385,9.91987,-3.61096,0.19429,-1.53287,-2.62488,1.7169,6.78071,-4.13526,8.7451,7.73582,5.44797,-8.49596,0.268265,3.08619,0.304529,-1.29151,0.653019,-3.16192,2.45754,5.10183,-0.63888,1.0457,0.492495,-1.16489,-7.57761,-7.42994,-9.0649,6.00374,9.96781,-5.65685,-2.99618,0.509383,7.3222,-8.93761,-6.77177,0.64051,-9.89938,3.76571,-8.64482,3.81687,0.101296,-3.84656,-9.466,9.55199,5.88876
-5.23313,4.83661,8.23116,8.42067,5.97793,-6.55911,-7.90591,-1.1916,-4.21666,3.34268,-2.79383,-2.49113,1.53407,-2.01076,-8.16636,9.49891,5.8326,-2.0497,-7.62327,1.2862,-8.81026,-0.495136,-5.97555,-9.63968,7.142,4.99167,-6.01552,-4.24074,-2.46018,5.51749,3.86222,7.24547,7.89181,-8.32154,-5.72866,-4.95658,-0.408734,-1.20996,-8.20874,1.57161,-4.82501,8.7582,3.76058,-4.92768,-9.51022,7.0114,-7.81531,1.52613,2.24171,7.9647,6.82948,7.69879,-9.28345,9.85081,-7.96735,-1.7448,-2.62788,8.49467,-0.173526,-7.17742,-6.34999,-3.72963,-7.11407,4.89148,0.428693,0.803204,-1.98413,-7.09616,-6.90961,-5.76258,6.84228,-3.17422,-0.59466,2.40526,2.7434,-1.27926,4.2411,8.54093,-5.69421,-8.26529
-2.78218,-2.0178,3.65005,-4.56476,-1.52218,0.23283,1.82387,-8.24584,3.09667,9.65804,3.61796,-2.72509,-1.7263,4.18617,6.23871,-2.23759,4.53905,-2.75357,-2.01294,9.66822,-0.784415,-5.97555,-7.71462,-9.70665,9.41956,-7.52526,3.38216,-2.60969,-4.88492,-8.48737,-2.0658,-8.2306,6.141,-8.76121,8.55194,7.78127,-6.52275,-5.33288,3.20773,-6.68346,6.14882,-5.53965,6.40919,-4.76772,-8.93789,8.22994,-6.18061,-4.75845,9.07965,-6.84262,-0.264036,8.91171,1.23638,6.8394,5.00293,-3.30734,-6.82069,1.67642,4.24687,7.02908,-4.31091,-9.03162,9.39459,-1.84838,-5.67281,4.45912,-4.64515,4.86209,-5.1835,-6.3855,-5.78671,-8.88496,-5.60819,-3.47191,4.39195,-4.95187,-7.30167,6.05561,-6.06032,0.237314
5.48959,-7.96069,0.390321,-0.346298,-2.72475,0.150021,-9.3675,6.48314,0.337213,-0.485546,5.74945,2.8166,-1.7445,-5.91211,-0.555528,0.046877,-4.39052,-2.30371,3.2541,9.99196,-6.25285,-9.63968,-9.70665,7.68188,-6.79178,-9.61284,6.50732,1.0814,-6.17694,-5.637,-4.97701,-7.98085,6.03537,1.576,6.47265,1.2657,-2.3284,6.68807,-6.99909,-4.56261,5.07297,-2.48957,9.17969,0.329305,-8.77698,-8.28989,7.04047,-9.53816,2.64745,3.0901,-0.434785,-4.52603,-1.03171,3.74497,5.99043,-1.86462,8.88715,3.78536,-8.29572,-9.71411,-8.0336,-6.81946,3.26728,-8.11172,-1.42796,2.18241,-2.4382,1.42399,8.64139,9.76536,5.93776,9.07574,-1.55502,-2.1599,8.40376,0.879154,6.17745,-2.04499,-0.386407,5.6324
-9.4573,-9.78079,-3.54287,4.24782,2.95442,-9.53544,-1.0962,-9.79987,3.00102,3.68906,1.51023,-9.20782,-2.0399,-6.59554,6.94573,-8.59736,4.51365,2.8197,-1.761,-2.75572,4.7981,7.142,9.41956,-6.79178,-4.63263,-8.73922,5.35111,5.97915,9.31859,1.1655,-2.73066,-1.31842,-2.36098,-0.835131,6.092,-5.98892,-6.83785,-2.57953,-9.40227,6.14224,-2.57425,-7.93824,-6.79592,-4.49474,-9.62211,-0.72556,5.07648,-8.95056,9.57999,0.163459,4.16147,0.486768,8.85347,9.00864,7.78928,-3.75612,-1.38726,-5.31472,-8.65743,6.77901,6.13594,-9.35454,-3.40733,3.52907,1.26426,1.23576,-0.321678,1.58252,-7.80985,-0.252622,-6.28973,9.52871,9.33372,-6.73932,4.88611,-4.40786,-7.8149,6.43655,0.728113,-9.73852
0.12626,5.51579,-1.02708,0.168402,-1.57114,-4.80942,9.99979,9.21764,4.87869,6.21408,4.02893,-0.885499,2.23031,3.16809,-6.67929,-3.71024,-2.40056,-2.20296,-3.72735,-2.83472,1.91137,4.99167,-7.52526,-9.61284,-8.73922,9.30382,8.11741,1.02222,-4.22339,-2.97658,9.77201,-6.78303,5.05265,-5.75933,-1.67823,0.444642,9.41028,-2.47933,-4.57714,-5.13332,9.44157,-1.05817,2.04134,8.66536,-6.5153,-5.46494,8.19155,-5.21079,0.669816,-1.31474,-3.1003,4.92078,3.59227,-7.73073,-1.37081,6.60163,5.8563,-5.87709,5.06407,9.5659,-3.00202,2.90382,9.84254,6.54393,2.02759,-6.22527,7.9894,6.02417,-5.13748,0.795351,-0.580228,-7.56549,-9.19274,6.29297,-8.86208,7.9214,0.388417,4.73964,0.063605,8.63438
-4.35319,-8.85024,3.3599,-5.52201,-8.53548,7.70007,6.67861,0.948302,0.495583,0.204313,5.83858,-6.25246,6.8734,-2.44591,-6.97488,-7.54992,-2.30831,7.80116,-1.62224,0.344969,3.01712,-6.01552,3.38216,6.50732,5.35111,8.11741,2.512,-7.77415,-7.75941,-7.71998,-6.22,0.257734,9.59777,-2.33981,-7.34164,-4.80026,6.39006,-8.63255,-4.60581,-0.828214,-0.477667,9.57575,-8.13333,-2.78388,2.25514,8.1701,7.35187,-1.40529,5.14304,2.67976,-5.0566,2.35426,-7.05278,-4.50256,-7.47492,5.97573,-6.71949,-4.32418,-6.48771,-7.08598,6.3627,2.7843,3.26845,-5.59711,9.64103,3.45685,-2.3527,2.76506,-8.11292,-3.30736,2.90466,-4.40521,2.50359,-3.64269,-6.89283,2.11674,3.24759,4.74878,-4.32647,-1.56217
-0.250623,0.999979,-6.73711,-6.71123,6.21762,2.86336,3.69354,7.52975,-0.875402,3.20521,2.06394,5.28179,9.57881,-1.44487,-0.71555,3.9454,1.23662,2.19413,5.13313,2.83341,-6.13215,-4.24074,-2.60969,1.0814,5.97915,1.02222,-7.77415,-2.89779,8.72937,6.96195,4.71278,-6.46351,-2.56291,-3.51642,-8.92572,-4.51794,1.73169,6.75556,-6.82841,1.71667,-7.51903,-6.38334,-8.11761,0.295761,-7.70632,-9.07734,-3.99523,9.78054,-0.614139,-0.143151,-8.09877,9.56125,2.48328,-3.86572,-8.24915,5.57387,6.81215,-2.16627,4.8866,9.36906,3.6762,-7.448,9.12329,3.05407,4.06451,3.52794,2.99368,-6.32588,7.23568,0.177584,-8.24026,-0.693553,-8.9296,2.22914,5.53748,9.21196,-9.98086,-0.849517,3.62725,2.7963
-1.36522,9.62257,-8.03614,1.04022,-9.67402,7.57897,-2.44673,-0.528271,4.76636,9.54292,5.69596,-3.91003,3.18982,-1.81808,-6.30017,-6.02391,-5.2929,-3.88715,3.3102,-2.20454,-6.17463,-2.46018,-4.88492,-6.17694,9.31859,-4.22339,-7.75941,8.72937,-5.03872,5.86801,-5.74048,8.19897,6.94429,-0.722517,2.79306,-4.33783,9.44607,-7.27527,-2.38068,6.66245,-2.43369,9.54568,1.22311,-7.33225,1.11047,-5.45889,5.49552,4.23321,0.36569,-3.70313,6.62475,-3.44344,2.51335,9.13841,0.623537,6.57857,-7.86106,6.21822,-1.95411,-6.9661,7.36159,-7.9752,0.668795,3.15025,7.18898,9.32361,-2.6221,9.94714,7.45834,6.04719,-1.76616,2.91857,5.77636,-5.27742,-8.70537,1.11263,-1.56508,-6.25158,5.25526,6.62861
0.75255,1.87239,-9.485,-5.80698,-7.01352,-1.31232,-9.81875,-3.31591,2.24268,1.00931,-7.72457,-7.65251,-4.75124,2.22762,4.61755,-8.88575,-0.389815,7.46025,-9.46086,-9.24186,-1.94113,5.51749,-8.48737,-5.637,1.1655,-2.97658,-7.71998,6.96195,5.86801,-3.98234,1.11087,-1.68144,6.98979,-0.948547,3.74501,2.14227,-9.7605,7.309,4.1586,-4.44747,-4.91294,-8.75897,8.36523,-3.32629,-6.04879,-8.1358,-7.53659,4.70811,6.53578,-8.25084,-0.490014,9.0895,-2.48885,-2.49226,8.14203,7.95134,7.60141,-8.17615,2.51643,7.57536,0.445341,-9.06956,6.23717,-8.46163,-3.61012,-6.19931,-1.67628,8.44509,-7.67468,-6.80724,4.45109,-8.94311,4.98085,1.78289,-8.19905,-4.52965,-9.01771,9.81395,-2.03221,-6.27553
-3.25492,-4.07051,1.30416,9.06655,7.42231,-6.9118,9.46593,-1.53929,-9.97539,-0.0248264,7.52846,-5.1321,-5.98066,6.72027,6.31946,-6.32662,-7.00749,8.73534,5.73864,-3.67567,6.42601,3.86222,-2.0658,-4.97701,-2.73066,9.77201,-6.22,4.71278,-5.74048,1.11087,4.34246,-8.91056,9.97736,-7.12531,9.15333,-7.26784,-9.1477,7.47888,6.53756,7.97065,-3.15854,8.57475,-1.07197,-8.145,3.71399,1.49569,0.837006,7.45989,8.91821,1.10457,-1.12028,-4.82876,6.46614,-3.96161,-3.5933,-5.92272,0.416154,-6.76542,-0.597894,3.82843,-5.07991,0.491761,-4.69743,-0.460979,-8.33276,9.62662,5.32958,-3.63263,9.97601,-0.499344,3.20018,-9.46168,-4.54315,9.64429,-8.83507,9.825,-0.338881,-2.89505,3.68038,8.03217
