-7.74471,9.64215,7.1518,-1.03115,3.90462,7.19689,1.09355,-6.70755,-8.48407,6.1068,5.56143,-2.1775,-9.47305,-1.76674,-7.03978,-2.16365,-4.52736,-7.09076,-0.587476,-0.201054,-9.82217,0.482517,6.05819,6.91737,6.46008,-2.34359,4.64248,0.562732,-9.98547,2.38205,0.91975,6.73723,5.66981,-5.098,-0.459058,-3.50682,-8.95149,-8.60539,7.08529,4.34798,9.49144,-5.68306,-3.86668,9.40118,-4.91334,-5.56205,-5.07417,8.41522,5.12891,6.40912,-2.03446,7.90602,0.906149,8.32254,-8.26443,7.94877,-8.09562,-0.437038,-1.07422,-5.51569,6.77864,1.28758,-5.79309,7.97235,1.43669,-6.3943,2.06933
1.17452,-1.79024,1.59215,6.57388,8.19601,5.49004,-4.10045,-3.60446,-2.85526,3.79856,-2.0459,-2.42427,8.4212,-1.76718,-2.01107,-5.90061,-6.10915,-6.71988,-5.26934,-9.82217,-8.56108,-6.32195,2.51979,3.59399,8.74413,-7.75309,4.80766,3.25919,4.01465,-5.07143,-9.25628,-1.58798,4.58,-3.66097,-2.13114,-0.85317,-5.90357,9.78038,9.74247,3.90507,7.70626,-5.54576,9.75601,-1.3324,7.42625,-9.46905,1.6122,-6.15286,2.30216,-9.33081,7.86794,6.97804,-1.61802,4.17583,-1.93227,1.26565,0.532532,3.28144,-9.0183,-9.67712,-7.84268,-2.36138,-7.23192,2.74099,-7.57129,3.8616,-8.13913
7.53241,4.13767,0.79072,-0.174026,-0.144407,-4.99211,8.06063,-3.44351,-1.06178,-9.83746,7.87002,-5.73017,6.40791,-9.15003,6.46052,4.38586,6.05641,-4.34455,1.20442,0.482517,-6.32195,6.68733,-9.8398,-3.43613,2.89267,-8.55048,-8.61277,-3.85068,-2.14273,-4.16372,2.56036,7.18621,-0.262096,0.766926,2.1992,-0.630264,9.29199,-3.18396,1.38355,-1.64479,-8.30742,-5.52075,8.92836,-0.0998717,-5.19123,6.34331,-2.94032,1.23163,6.95091,-6.68814,-5.02809,-1.45178,1.44139,-9.00979,-4.25568,-1.69774,8.16856,-5.16388,7.74008,7.01568,5.465,-4.81475,-7.58574,-8.08046,-1.70334,-6.30179,7.07457
-6.32129,-2.2276,-7.57506,7.95252,-5.07151,-4.9331,-7.9085,-8.25736,-8.53033,9.43569,8.50936,7.1956,-8.81727,4.71347,9.84082,9.51529,3.46291,0.159579,-7.35576,6.05819,2.51979,-9.8398,-0.343573,-0.0134478,-9.87464,-4.56571,-0.851876,-2.40356,3.70435,-0.488216,4.23192,9.91473,-1.56636,-7.05284,-7.88473,-6.38861,0.126721,-6.79258,-5.87707,7.37652,8.35673,8.14279,-0.92857,1.14035,5.18167,-7.72067,1.74159,0.676429,2.89709,-5.99145,-7.62268,6.65502,-4.9881,6.85693,-5.19335,-2.2756,7.29603,0.425001,8.00927,-4.40716,9.01731,-2.21057,-7.34922,1.04996,6.94379,-2.91016,2.82332
-8.15972,-1.34457,-3.92031,-0.481328,-0.905752,0.705905,-5.23452,-6.49734,-9.504,-3.43514,-5.49212,-8.66284,-5.6647,-2.16009,-1.84179,-0.849398,-4.97768,0.40315,9.46026,6.91737,3.59399,-3.43613,-0.0134478,-6.01386,7.87331,0.192189,4.80084,2.28607,3.92144,-2.92835,8.10301,-4.89998,-8.46939,-8.08416,-8.36222,-5.10692,5.28358,-9.58857,-9.45722,-1.87467,-7.68456,2.70737,-2.95355,8.59553,-2.03056,-9.21081,9.81504,9.29384,-7.71615,-1.50836,8.61193,8.78572,3.39548,-4.73301,-7.95132,6.47533,-3.30653,2.84215,-8.40748,-8.70578,0.455735,-4.97141,-8.02232,5.11679,3.32556,-0.702391,-2.90872
8.56262,5.74732,0.301529,-4.06837,-9.08027,1.01145,-5.69834,4.43632,-7.1244,3.36267,-3.39905,-0.157627,-5.71362,-6.7251,5.10631,-9.26487,-3.07026,9.56871,0.0252654,6.46008,8.74413,2.89267,-9.87464,7.87331,-0.242079,5.46164,9.53988,4.95394,5.61295,5.58872,-7.34004,3.90463,3.93294,7.24972,-4.57886,-6.24856,-3.52928,6.09752,-9.00421,7.32713,-9.79335,8.96488,9.51041,-0.118584,-6.93905,0.99204,-4.4538,-5.18858,6.01159,6.629,-7.558,8.85,9.746,2.66662,-6.13156,-8.08819,8.40211,-7.78853,3.52522,-9.03445,4.46647,-1.63206,-5.20817,8.30257,4.44893,2.35755,0.178573
-1.45167,1.64271,8.42662,9.35781,-1.57559,-9.64433,9.84624,-7.44286,0.769518,3.31975,2.22133,5.97947,5.06392,0.0697679,2.45466,1.6813,5.60324,5.83309,2.04429,-2.34359,-7.75309,-8.55048,-4.56571,0.192189,5.46164,3.6606,-9.79841,6.06822,2.80832,8.00679,3.21732,5.30209,1.50958,5.71406,5.09624,-0.655427,5.20468,0.26716,7.77257,-3.44755,4.75073,4.64371,-1.8798,-6.95403,5.9869,7.03331,0.353125,-9.99744,-9.24719,-7.75598,2.74092,-4.42988,8.45791,-0.510109,-7.02831,7.48289,8.37406,9.18458,0.621847,3.40058,-6.41762,6.94898,3.10885,-2.90933,5.01296,8.73769,-6.33023
9.18448,-0.808129,-1.38499,-4.79685,-0.141825,-3.70724,-3.85391,7.86616,1.51413,-1.66753,-4.86289,-1.3378,-0.962996,-2.23516,0.282046,-5.09932,8.96516,-8.47247,-9.40581,4.64248,4.80766,-8.61277,-0.851876,4.80084,9.53988,-9.79841,-3.67526,0.533385,8.0321,0.116594,2.97745,8.9541,4.43979,-2.58304,6.51223,1.92626,-2.87808,-7.02005,3.92158,-4.80817,2.54804,7.92971,7.22254,-8.18706,5.18065,1.15238,-5.20532,-0.270821,3.38273,-5.15841,-8.62984,0.687364,3.15493,-3.98006,-7.98063,-7.22266,0.307253,4.70773,4.32094,-9.47091,-7.82942,1.70948,3.01481,3.00924,6.38963,-9.70469,-7.14324
4.91576,-2.34229,3.69261,-7.27966,-7.66561,9.19092,7.62434,4.58496,8.98443,4.68005,-7.53204,-9.97643,4.07928,-6.91852,-5.98271,3.3637,-2.80452,3.92494,5.49051,0.562732,3.25919,-3.85068,-2.40356,2.28607,4.95394,6.06822,0.533385,0.710282,-7.31484,9.29433,7.22545,-9.31827,-5.5216,-6.41832,-8.10612,6.75544,-3.70319,-0.0251947,1.94753,-6.84991,6.83561,8.3554,6.4779,7.83274,-4.04371,2.1775,5.68418,-1.26522,-9.01692,9.63447,1.65651,0.926707,-0.0848669,5.41655,-2.62679,7.8864,9.97417,8.72476,0.39994,7.90889,-1.6073,4.61403,6.68412,-0.666662,-7.54929,4.88073,-1.06395
3.64498,-3.81426,8.59942,7.75293,2.00892,-3.26147,8.579,8.1032,-8.7901,4.02744,-8.01022,9.71057,-6.54299,1.51846,-3.57971,-7.55178,-1.27227,9.39902,-0.826643,-9.98547,4.01465,-2.14273,3.70435,3.92144,5.61295,2.80832,8.0321,-7.31484,-3.18434,0.656229,-0.176703,-3.75158,-8.26988,-2.11578,-2.03603,-0.757494,-2.50522,-9.95383,-0.0851826,-2.70382,-6.57842,6.68422,8.61961,6.54303,4.37398,9.55115,0.834259,-4.28,-7.80536,0.818769,-6.63443,1.61709,6.56945,-6.01878,-5.24218,3.4736,5.59009,9.89185,0.175335,-2.76298,0.277434,-7.87585,3.21569,-6.8077,5.64785,-5.59692,1.48638
-9.62012,-2.25815,2.72208,-0.231903,6.55873,-9.567,1.85272,3.16813,9.87476,-6.32476,3.66804,-5.35811,9.81399,-9.76484,5.13136,-6.18966,2.38786,-5.43638,6.92862,2.38205,-5.07143,-4.16372,-0.488216,-2.92835,5.58872,8.00679,0.116594,9.29433,0.656229,-2.22819,-4.11206,-6.65315,3.38838,9.23079,2.60743,-1.10252,-8.73211,-4.3245,-8.10893,9.5071,4.27543,-6.03364,-6.624,9.89995,0.842456,8.19491,1.37202,8.27703,5.17058,9.33372,8.36466,0.290892,9.6319,8.95607,-3.28424,-0.41928,-2.89105,-4.93089,-8.59125,-3.97797,3.41452,7.7103,6.22831,4.63785,4.79906,-9.37261,4.86432
9.43478,-4.22896,7.44702,6.19975,-9.11946,7.51624,5.11732,1.45915,-7.40963,-0.171026,6.43814,-7.5675,-0.405979,1.67646,4.3745,8.3909,-5.85512,8.47298,4.06091,0.91975,-9.25628,2.56036,4.23192,8.10301,-7.34004,3.21732,2.97745,7.22545,-0.176703,-4.11206,1.48257,-1.70382,3.65936,5.89796,-3.28309,6.469,-4.74187,5.84723,2.84203,5.114,2.6993,-5.12207,-2.24991,9.18002,-0.426182,-3.46809,2.39794,-8.72267,-5.6489,-0.895715,9.17189,-6.65268,-6.55135,-9.38714,-4.36297,-2.44801,4.49221,4.48816,-2.16794,0.73537,-6.80066,-6.23473,7.91542,-3.17819,6.95342,7.01455,-8.73035
5.3529,-3.1994,-8.28403,-4.33186,5.75807,9.11176,-7.52808,-3.14792,1.35946,7.71709,-5.94968,3.70962,6.14441,8.06746,-8.76227,-7.04912,-1.09642,-8.38967,9.33924,6.73723,-1.58798,7.18621,9.91473,-4.89998,3.90463,5.30209,8.9541,-9.31827,-3.75158,-6.65315,-1.70382,8.86339,7.97028,-8.77077,-2.4282,-5.13751,-0.0626302,4.07267,4.8092,-9.54098,-9.83407,-1.80814,0.67394,4.17236,6.23613,1.32234,8.41165,0.693558,-3.20219,6.40128,-0.964771,8.11225,5.75428,0.330111,-8.06411,-8.93632,4.15887,-7.38358,-8.78541,-2.56635,1.442,5.47001,-4.05221,-3.77093,7.47099,5.32641,-6.72783
4.23405,-1.61471,3.53313,-6.98023,-4.30075,8.59725,-1.41886,5.2472,-3.74436,4.02374,6.23868,3.27896,-9.91499,8.3877,8.0058,0.245671,-7.32696,-7.10045,9.04327,5.66981,4.58,-0.262096,-1.56636,-8.46939,3.93294,1.50958,4.43979,-5.5216,-8.26988,3.38838,3.65936,7.97028,4.657,-2.32447,-5.87512,-5.70996,-9.10665,5.90843,-2.22277,5.08649,-7.22535,5.51626,-2.7751,9.41249,6.39593,-3.00402,1.74852,-4.39081,0.322502,5.41986,6.83029,-8.85489,-5.75307,-8.87971,-3.9751,1.43141,-4.6152,-4.79865,-7.54627,-3.87753,2.43174,-7.36554,-6.79753,-4.95724,2.94353,-2.8099,6.21092
3.89809,0.23872,5.65732,8.07465,-9.09349,-4.10366,-0.0151525,-2.95287,-3.0402,-5.12246,0.187939,4.40809,0.255882,4.57075,-1.78758,5.62985,5.90284,5.28981,-9.76818,-5.098,-3.66097,0.766926,-7.05284,-8.08416,7.24972,5.71406,-2.58304,-6.41832,-2.11578,9.23079,5.89796,-8.77077,-2.32447,-7.91233,-3.18733,-4.84228,-0.091506,-0.951416,-7.88595,9.37817,5.67714,-5.2194,5.78393,-9.4085,0.505568,-9.53256,-8.60411,-3.36428,-7.97942,-3.86729,8.45457,-0.638098,5.52453,3.11521,5.82171,-1.7973,-7.52592,0.54886,-8.14794,-5.96584,-4.90727,-7.09907,-6.72149,-5.49607,-5.61176,4.33874,6.60308
-5.89806,9.53357,-1.36437,4.51183,1.0336,6.23233,-2.42058,-9.97189,9.59839,6.49143,7.82666,2.74817,-8.43386,3.33347,-9.2212,7.47628,-5.09105,-5.67144,2.80486,-0.459058,-2.13114,2.1992,-7.88473,-8.36222,-4.57886,5.09624,6.51223,-8.10612,-2.03603,2.60743,-3.28309,-2.4282,-5.87512,-3.18733,9.77416,3.19519,-1.29915,1.20189,-3.19423,3.41956,-5.67936,7.96871,-6.43887,8.18638,-4.02574,8.1593,-0.758298,-5.34589,-6.83612,4.73044,-2.1315,9.00887,1.38661,-7.86959,-0.497379,-8.34731,-0.444668,-0.667671,-9.65145,-1.59153,7.81039,6.04095,-9.27446,4.00019,3.00484,7.73081,8.08913
-5.65716,-2.18412,5.56663,6.12782,5.67695,5.61063,9.92806,-3.02306,-0.231518,8.30111,-7.51787,-2.18629,-6.19269,8.94566,-6.32603,-1.92569,0.387398,-1.15111,0.294374,-3.50682,-0.85317,-0.630264,-6.38861,-5.10692,-6.24856,-0.655427,1.92626,6.75544,-0.757494,-1.10252,6.469,-5.13751,-5.70996,-4.84228,3.19519,8.96155,1.31149,-5.88109,-3.08476,-7.28096,-4.29337,-7.41995,-2.92528,-0.520666,-5.84793,-4.22322,-1.83905,8.49383,2.71039,2.73885,9.12976,0.708779,-6.74844,-8.94482,-3.18389,7.58808,4.70652,-6.3233,-7.86296,-8.60392,5.6511,1.07664,9.1583,-6.8935,4.68534,-4.17282,3.24627
9.99823,4.60231,-9.85559,8.13582,2.26829,3.325,-3.01403,-2.75418,-0.043094,8.76979,6.3773,-2.83037,-1.91307,-6.33031,1.59051,4.1068,2.92678,6.34125,-9.37236,-8.95149,-5.90357,9.29199,0.126721,5.28358,-3.52928,5.20468,-2.87808,-3.70319,-2.50522,-8.73211,-4.74187,-0.0626302,-9.10665,-0.091506,-1.29915,1.31149,-6.60853,-7.26333,-1.13908,1.05641,3.02568,-9.74608,8.76914,-7.02083,-4.34827,6.9634,7.97646,-4.20555,1.0676,-8.94086,9.73166,-4.35965,-8.44267,3.04672,-3.23912,0.00598292,-2.84794,-1.0778,5.65417,7.49305,4.27897,-1.48988,-1.03056,-8.15388,4.69777,1.03818,3.15109
