4.17274,-5.70315,3.665,-0.691244,-7.58947,0.488756,9.93267,8.00742,8.40742,-4.84598,1.76405,3.57617,-8.58223,-4.05093,-2.10133,-7.08723,-0.453102,2.20683,-9.28065,-6.79471,8.11176,-8.21744,-4.09151,-0.944896,-4.11358,-8.61737,5.3252,-4.60188,-0.906397,-4.56041,-0.253137,-8.94418,-7.9068,-1.28758,-0.0343505,3.64471,9.4335,-9.59957,5.0495,4.66787,6.43257,-6.48743,-3.86378,0.260092,7.14381,-4.52087,1.82588,8.71707,8.14272,4.90655,-9.84875,5.66197,-5.55856,-2.51979,6.29729,-2.90031,1.82357,5.87129,-7.99776,5.19986,-9.46765,-8.0939,-2.23681,-7.45341,0.366868,-8.81143,-0.789996,-9.41526,-6.98208,5.71148,8.14814,-3.35676,3.06918,-1.04251,-7.20015,-8.50753,-5.39853,-0.742276,-6.48211,8.35061,-5.52813,-5.24769,7.35642,-6.9264,1.6819,3.60971,-8.55583,-1.29009
1.75953,-7.30841,-7.54807,-6.95188,-1.60244,0.473241,4.25495,-3.00574,-8.354,5.31987,3.57617,2.33709,-1.08953,-2.57166,-0.445896,8.50525,4.56093,-0.705466,-2.15755,-3.35441,8.4179,2.3599,3.30304,-2.90957,2.87849,1.77477,-6.37248,-2.86269,6.76171,4.09402,-7.14177,-4.13227,0.990214,-1.15146,-2.25295,6.05366,2.06165,-9.00948,-5.44593,6.42414,5.62158,5.79404,-8.72417,0.528291,7.28955,-5.82744,3.08039,-1.0045,1.09413,7.04294,6.46971,-6.1569,9.87734,-8.26958,-1.14156,-0.998683,5.20517,1.93773,6.67592,-6.99573,-0.338976,-9.74946,3.16153,6.95272,3.27522,0.277503,9.13347,-8.80302,-6.30236,1.91064,8.87416,2.11493,-8.58114,0.766384,4.63629,-1.15066,7.00991,-4.21996,6.58872,6.49438,-2.11824,-8.53184,-5.89885,-0.786644,-0.94249,-5.73118,-0.438474,6.13757
-5.45775,-0.526138,8.46111,-5.47122,-6.96785,-0.151341,0.0460433,-5.97642,4.38692,4.85643,-8.58223,-1.08953,-3.93569,6.94516,9.3302,-7.34662,0.916323,4.76976,4.34569,7.65962,-5.15326,-5.02979,5.9745,3.43899,6.21901,6.95688,0.379161,-9.75549,5.48344,0.836523,8.22059,3.01006,4.42363,-4.52217,-2.48576,0.933162,7.5289,2.55109,7.94021,9.18013,2.21948,-8.83909,-1.19445,8.12014,-5.85392,-6.9046,4.27264,-9.34631,6.95143,7.30203,6.47515,-7.41723,3.86551,-8.06132,2.30269,3.43451,-2.90264,-0.0116922,-5.03157,1.79672,-7.26558,8.44205,4.8957,9.15909,8.45598,2.1612,-4.55374,-2.91443,0.885155,0.37697,2.4694,0.187355,8.01942,2.75616,-4.56473,9.95546,-5.82131,2.22225,7.11498,-7.06792,-9.82056,-4.38963,3.24802,-7.87404,3.54438,-1.81394,2.64016,7.9384
8.18741,-7.99067,8.01118,5.41456,6.91896,-2.96721,1.97082,-4.1209,-2.75147,0.58489,-4.05093,-2.57166,6.94516,5.97627,-0.457311,-4.77099,6.76093,-0.754463,-3.97495,-5.96023,1.86453,5.06188,1.78245,-4.50105,-3.66126,-8.18095,5.22348,1.02743,6.99557,2.94662,1.64459,-7.84477,7.20236,-4.60843,-4.1925,-7.50246,4.48182,5.71814,-6.73736,-4.96227,0.172932,-6.09785,2.33314,2.59138,6.42094,-8.07717,-6.50794,6.75448,-0.131862,1.17857,-8.00925,9.98286,-4.16195,-9.69759,2.74348,5.55693,6.5853,4.99308,1.86559,-5.36493,7.70674,7.49097,-8.93952,-2.61494,-4.08571,7.78702,-9.03471,1.70826,-3.63217,8.29742,9.91102,-1.38746,-0.0457259,-2.79959,4.23261,-5.68538,-8.18186,-1.62059,-4.42546,3.81303,-3.5085,7.05416,-1.63446,-1.11777,-6.65147,-0.159563,1.64231,2.88212
6.54559,-1.25996,4.14748,3.08011,-4.55425,4.62162,2.11192,-3.54476,2.94347,8.88028,-2.10133,-0.445896,9.3302,-0.457311,-6.28841,2.46733,-3.90518,-7.953,-7.81004,-7.45468,-4.04029,8.48656,-9.7346,-7.75239,3.46926,-0.290473,6.4415,2.43643,3.01804,4.61049,-1.52712,-3.80382,-2.85531,8.92238,-9.97913,0.749942,-1.95509,9.81589,8.10429,8.07155,4.8266,-6.82116,-4.8819,4.736,0.774896,2.47595,0.841215,-8.44592,-1.27744,-9.56042,0.506737,-1.81462,-1.37195,-3.55825,6.78106,4.73254,-7.86888,9.69856,-7.4316,-9.57901,-8.72573,4.34253,-7.79481,-9.55713,8.38926,-0.0322822,4.26551,4.55909,6.53844,5.41866,6.18794,-7.29123,-0.628404,6.39184,-2.43389,4.75534,-9.38291,-9.63987,9.2482,1.33908,-7.21005,0.181362,5.28293,-1.20171,5.32683,-7.75409,-3.42924,-7.75329
3.15137,-7.45538,-5.01355,6.96453,-0.977517,5.19569,-9.39882,-8.34192,-0.542152,6.76639,-7.08723,8.50525,-7.34662,-4.77099,2.46733,-7.62994,-8.47714,-2.75712,-1.91771,-1.21822,-5.86342,7.17213,-6.68584,-0.471176,-6.91365,-7.62254,7.10598,-9.58912,-6.86426,3.22811,-9.41254,-9.09395,-4.61221,-9.38673,9.42231,-4.6035,9.95469,7.10157,-2.91011,-3.36425,6.05958,-7.96231,7.65634,6.26391,6.2359,2.59085,-0.396939,-6.39546,4.62348,-0.437924,4.43909,2.11277,-3.97907,-5.17823,-6.39596,-7.3229,9.98236,-8.36112,4.68918,4.17091,9.45309,3.04704,-2.46325,-8.11838,5.07738,0.509245,2.4138,2.44247,5.72926,-5.08052,7.33818,-9.77616,4.34907,5.75763,9.23137,-7.11956,7.60458,-7.42705,-1.76346,4.25596,-0.811085,-1.91392,-4.71205,-8.92805,5.75354,4.07745,9.13999,4.36786
2.42258,-2.13672,5.92304,-3.93253,2.78861,-3.14166,1.61626,0.761793,7.48264,-0.366678,-0.453102,4.56093,0.916323,6.76093,-3.90518,-8.47714,-3.00136,5.13903,0.600999,-8.51722,-6.01718,-7.2223,-1.43363,1.49817,6.9689,5.00681,8.22015,9.72345,3.27146,-8.71112,-6.14281,-1.71395,6.41748,7.92955,2.65063,9.03852,4.83056,0.269048,-2.09863,-2.26643,-6.90185,8.58648,3.03934,-3.42254,5.56886,-3.33998,9.90525,-8.85428,-6.13371,1.73268,-5.13474,-5.84219,-5.16135,-0.00272296,-3.75064,2.1063,4.71061,2.51667,0.184687,6.77993,-4.81755,9.65546,-2.76117,1.43021,7.09791,0.480078,-4.3825,2.94929,-4.98497,-2.29053,-7.6146,-1.68955,-1.8556,3.5177,-5.96158,1.27687,-5.59036,5.47805,-3.19875,9.99907,0.875155,-5.10662,0.00294107,-3.88062,-2.47522,6.66947,-5.01508,-2.04697
-4.41072,4.01975,-7.69313,1.82799,-4.2207,5.62442,-6.9859,6.63718,-5.31795,3.53504,2.20683,-0.705466,4.76976,-0.754463,-7.953,-2.75712,5.13903,0.370993,2.57567,3.11817,7.82987,-1.07058,-9.96096,3.0093,-0.296674,0.367803,6.69115,-4.29518,-3.1281,-1.47668,-3.15954,-4.23605,6.94036,9.49931,9.76354,-2.40697,-2.18072,8.71106,-9.96367,5.57301,-7.48437,-4.37576,4.74039,5.63707,1.77795,-7.47443,7.74771,-1.31917,-2.82194,6.70112,-5.22157,-3.72131,4.76284,-9.84782,2.32792,2.31076,5.08701,9.64677,1.52788,-5.49314,2.95778,5.46231,6.67722,-7.83738,3.35985,2.9597,-5.16284,2.29091,-6.08367,-8.19437,-8.25184,-6.67421,4.41008,9.9288,4.60511,-6.8496,5.24803,-8.74947,2.61137,-7.84241,-9.54944,2.60531,0.647206,-8.48552,-3.64569,-8.2079,-5.46104,-6.37812
-8.57154,-3.06639,7.88946,4.32001,5.48686,-0.252141,-8.73505,-4.27822,-4.9256,-0.0236343,-9.28065,-2.15755,4.34569,-3.97495,-7.81004,-1.91771,0.600999,2.57567,-0.684875,-3.26211,-4.69583,0.376432,1.52434,-4.75482,9.18859,9.06759,1.95263,3.29608,2.63356,2.95551,-5.66292,9.24491,-9.54946,5.60849,9.97956,-0.520789,0.0830542,0.738057,8.44208,-3.12588,-3.56262,-0.572316,-3.02385,8.93644,3.08424,-6.54391,8.05902,5.59275,1.48726,0.297311,8.27139,-4.08666,6.22277,1.40591,-2.7122,7.30547,4.92166,0.729739,-3.39919,2.15694,5.22044,2.96731,2.73088,2.08851,1.38777,3.30875,3.95598,7.55111,-5.05095,-5.28021,4.77342,-9.18163,1.09846,0.60635,5.07792,-2.29327,9.84014,2.56862,3.99064,-5.60641,8.86635,-7.30803,-9.17959,-0.0950746,2.46958,-6.78442,-1.34042,1.65954
7.57282,0.595764,-1.8925,4.62543,-2.7569,8.02332,0.768761,-5.16296,-4.55762,5.55577,-6.79471,-3.35441,7.65962,-5.96023,-7.45468,-1.21822,-8.51722,3.11817,-3.26211,6.95802,2.94696,4.52407,-3.74547,8.23367,-2.45301,-2.47449,-5.52097,0.518508,8.87234,-5.12974,2.76928,2.90797,-6.82275,-7.046,-7.62407,5.03626,-2.56196,-3.33327,-0.321129,2.55069,-6.17244,-7.28152,6.2833,-3.66635,-4.32214,7.17223,8.60864,-5.45036,-0.968213,-8.88509,8.39852,2.29694,5.51453,-1.91664,-7.85861,0.272874,-2.48364,-1.92765,2.09826,0.339967,-8.68949,-8.08335,-1.21487,-9.19403,-0.979346,9.09515,1.60548,-3.45645,7.07339,-5.65929,-6.54696,-0.345426,1.10518,-8.54362,-4.14847,-8.27411,-8.80534,-0.131083,-1.92079,2.9283,-2.38988,8.21435,-4.98985,4.04492,9.77267,-5.10337,7.03073,-8.09313
2.53605,-1.61922,7.92951,2.17915,-1.50017,1.63695,8.17379,8.60373,-1.57259,-0.391514,8.11176,8.4179,-5.15326,1.86453,-4.04029,-5.86342,-6.01718,7.82987,-4.69583,2.94696,-2.66422,4.01034,0.528576,-1.79283,2.43517,-1.55602,0.632001,-7.36417,-3.18335,-4.73944,7.37192,-9.78492,2.67613,-1.81243,5.31358,4.78169,-6.0235,3.01241,-8.04619,-0.674472,-3.81384,-5.3411,7.19928,-1.37423,-4.01529,-4.69406,-9.57683,-1.65718,4.14878,-8.17453,-3.14897,-1.99333,-6.18812,-8.7483,-6.44837,-6.83086,3.46792,2.66038,2.56979,3.07994,-9.22157,8.14335,7.30887,8.27171,-2.34314,6.88016,-1.13657,6.73326,-1.79155,-4.25301,-0.0984558,-2.34203,-3.21294,-4.27552,-7.41785,-9.31876,-4.51457,4.99818,-8.41395,8.64842,-0.575582,1.12701,3.55466,6.06378,2.14073,-7.42399,-8.16739,0.00630725
-9.76012,-7.83992,-7.54466,5.71108,-2.44258,-9.88927,-2.97243,-0.465692,-8.01326,0.43987,-8.21744,2.3599,-5.02979,5.06188,8.48656,7.17213,-7.2223,-1.07058,0.376432,4.52407,4.01034,-9.46609,4.08642,-8.57756,7.01918,4.55822,-0.571339,7.37336,-1.75634,8.4014,6.01934,-6.65341,-5.65365,-3.83111,9.79801,0.26726,-8.83407,8.4214,8.56781,-3.66442,-8.15315,-8.04705,2.95303,-1.11066,2.53982,-2.98607,5.65575,-6.28359,8.40334,-7.84534,-0.0401441,9.3436,4.67029,9.64741,-6.40327,3.10593,-6.25494,2.47455,0.176034,2.32223,9.19816,-3.72298,-1.07442,-2.66456,-4.32222,7.12351,-6.09541,-8.24385,-0.145062,4.60939,2.48871,-2.47482,-8.08036,-9.49325,5.31263,-4.09915,2.78423,-1.6947,-6.59385,1.23876,5.81659,-5.99696,-9.78138,1.41118,2.05542,-2.7324,9.95802,8.24163
5.79539,6.83167,7.3455,0.830332,-7.49582,8.5839,-2.61016,1.87146,9.34603,4.13444,-4.09151,3.30304,5.9745,1.78245,-9.7346,-6.68584,-1.43363,-9.96096,1.52434,-3.74547,0.528576,4.08642,-4.44583,7.38895,-2.76585,6.19943,3.3136,-2.12456,0.449503,6.07159,8.9861,-4.66385,2.70932,-9.52678,3.6456,2.71464,-1.41299,9.48666,-2.41379,-4.86199,-1.50387,-1.88957,-5.40826,6.15856,-0.443809,-6.09072,9.66223,0.0229706,-3.42369,-6.06857,-0.306722,6.89559,-5.46474,9.71896,5.16212,-9.75531,3.04596,7.74344,3.23856,3.78977,-0.989345,1.29658,2.33634,3.51523,5.50886,6.63074,-6.49975,5.23339,3.48713,-2.34734,-4.09489,9.01356,-8.57495,2.45721,8.20722,3.50315,0.306281,4.30711,-2.91471,9.19778,8.17257,1.68432,-5.36088,-0.754216,-5.00435,0.474703,-5.51281,6.76345
-1.91362,-7.34618,-9.39454,-8.2208,-5.60063,-7.26981,-4.65336,7.29012,-8.3854,-9.18998,-0.944896,-2.90957,3.43899,-4.50105,-7.75239,-0.471176,1.49817,3.0093,-4.75482,8.23367,-1.79283,-8.57756,7.38895,6.13039,8.22106,-7.59551,-3.52942,3.41869,-3.84923,6.49915,-4.30364,5.08633,5.30023,5.71528,7.49733,4.19992,2.70059,-6.27665,-3.29216,3.98283,3.10943,-9.87476,1.26342,0.664129,-3.45684,8.79439,4.42709,5.5511,-8.85532,1.23069,9.26234,-0.93293,-0.581201,-9.59632,9.33512,-3.61961,-6.47117,6.75442,-6.82235,5.89222,6.18604,-5.01252,-4.75787,-8.27514,1.73016,3.10039,3.40955,5.87748,3.06957,-3.66963,9.93361,0.99798,-2.34749,-6.95413,3.54605,4.2706,-8.20825,1.65342,-2.92705,-8.57767,-4.64772,-7.35957,0.408823,-1.0933,-3.42499,-8.75372,4.20102,0.992173
8.74809,9.7014,-0.921017,-8.53766,1.49428,1.03482,-8.24984,3.16264,8.7984,-8.71463,-4.11358,2.87849,6.21901,-3.66126,3.46926,-6.91365,6.9689,-0.296674,9.18859,-2.45301,2.43517,7.01918,-2.76585,8.22106,-2.29479,-1.94202,0.589486,9.34456,-8.80454,-6.49203,-9.55359,9.2973,-8.13048,4.35164,5.33341,7.37641,8.50139,-9.5248,-0.103033,-9.05857,-8.09252,-5.70411,-8.59036,-5.26763,-6.89995,3.01918,-8.02611,6.23241,7.99203,1.27524,3.24317,-8.95323,-8.64501,5.27418,4.7135,-5.13451,1.8419,-5.05437,3.89973,9.08259,-4.97717,-0.994737,2.40432,4.8988,-4.93348,5.02851,-8.69138,-9.26621,-7.46372,-8.72828,-0.32401,-2.32228,-6.81391,-9.02985,-1.64254,9.08548,-4.60656,-6.5303,6.90578,-1.31306,9.09914,-9.9607,-5.42382,4.48838,5.01751,7.80903,5.52909,-1.87545
-1.48366,1.75327,1.7882,8.49231,-5.9189,-4.83794,3.92219,-5.31979,2.32281,6.61242,-8.61737,1.77477,6.95688,-8.18095,-0.290473,-7.62254,5.00681,0.367803,9.06759,-2.47449,-1.55602,4.55822,6.19943,-7.59551,-1.94202,7.20631,-2.94962,0.0538545,-1.22207,6.73265,9.54385,5.87984,-7.75191,0.905975,3.26125,9.06733,-2.58474,-3.52026,3.61529,1.31903,-9.46095,0.211811,-9.81398,-4.00824,2.35638,-4.03695,3.17934,6.81612,-9.73086,-3.77992,-0.278195,4.61344,-5.28887,-1.81717,-6.73835,-2.21105,-3.36343,-8.80391,-9.82486,8.0136,-1.94759,9.69657,-0.357453,-4.49989,9.39948,-7.56136,4.7364,-4.7028,2.53647,-4.93227,7.754,4.63533,-8.47177,-7.56913,3.55247,8.30169,-8.28851,-6.38885,5.38127,7.12746,6.76131,-7.02677,8.66098,6.34818,3.57704,-7.52183,4.37169,9.95638
8.9705,3.8355,2.59909,-3.10931,-1.96558,-6.87736,3.89113,-1.03152,-6.20413,9.12163,5.3252,-6.37248,0.379161,5.22348,6.4415,7.10598,8.22015,6.69115,1.95263,-5.52097,0.632001,-0.571339,3.3136,-3.52942,0.589486,-2.94962,0.753501,8.08943,8.56284,-8.97523,0.072177,6.42379,-9.10137,5.76244,3.71861,6.22145,2.51281,-5.12599,4.83475,-8.60035,0.213685,-0.686837,-8.68111,6.95032,-1.81118,9.61765,-6.23985,6.79034,4.5427,-6.64633,-2.66301,1.88172,4.63567,3.73525,5.16029,3.49919,9.34296,7.57089,1.83901,3.97427,2.13126,9.26936,5.2607,-8.31688,1.43572,-3.85757,-8.43838,1.65723,-5.27002,-3.86212,8.80798,-9.19061,-1.27153,6.41944,-2.68765,6.27143,-3.19313,-2.00354,-7.77359,8.29612,-3.83871,7.96169,9.40133,-8.98092,-5.57583,1.75271,2.12623,4.73025
2.44154,-5.70657,-4.31593,-2.78203,5.48868,-5.78605,6.69618,6.01815,5.42865,8.7821,-4.60188,-2.86269,-9.75549,1.02743,2.43643,-9.58912,9.72345,-4.29518,3.29608,0.518508,-7.36417,7.37336,-2.12456,3.41869,9.34456,0.0538545,8.08943,-1.61112,-8.45934,6.85228,-4.09565,-4.80859,8.95038,4.34576,3.21002,-5.51369,-6.4274,5.09487,-1.48675,-3.19976,-6.96086,3.71397,6.87577,-7.72587,-6.36207,-5.52762,-8.53899,6.98516,4.53512,1.00364,-7.52541,-2.29702,-8.52443,3.48626,-3.54522,7.71557,-1.81126,7.06775,-7.17733,3.38089,7.40797,9.86077,3.46046,-6.9445,-5.67106,-5.16385,-6.81547,7.51864,9.44046,-8.26898,9.87751,-0.437567,-9.02305,6.91763,-5.58241,-6.93279,6.81062,2.01792,-7.693,0.0125619,8.6079,-9.86915,-6.98933,-8.18653,-3.04352,2.53184,-7.86465,4.62218
