0.145384,9.55233,7.61819,2.46179,2.21335,0.130729,9.55022,7.30907,2.64905,-0.0462415,-2.04028,-0.718009,-9.54684,-6.10259,1.69299,6.67399,-2.52688,-6.1338,8.61184,0.951418,-9.2195,3.88313,-7.11114,4.87033,-6.72334,-4.12816,2.3702,-4.25088,-6.55415,-0.218454,-6.54851,4.99212,1.27617,-3.266,-8.84085,0.031663,-9.18326,-4.36162,-9.81227,7.61962,-5.17065,-5.55012,6.01959,6.99351,-7.05909,-2.22224,6.08574,5.79845,-3.49619,-5.95342,-1.39406,-2.84022,3.00339,-8.71618,-8.18808,1.53085,-1.38169,-1.23401,-9.0256,3.6161,3.55108,1.49914,5.33042,6.36065,-9.2291,-8.5971,4.50588,-7.82061
-3.66178,8.16494,7.16018,-7.45448,-4.46674,1.35176,-4.1421,-8.1936,-9.24945,8.20121,-0.718009,-7.16562,2.40864,-8.52928,8.52454,-8.23145,2.55998,-6.84892,-3.83112,1.52062,-4.40536,-9.53007,-3.52676,-3.39448,-9.67717,4.14496,-3.86672,-4.5454,6.34391,-9.1576,6.58509,6.40439,2.54307,4.78114,4.19148,6.8155,8.05505,5.54173,-2.61077,-4.5095,1.92363,3.29599,-8.06248,9.05622,6.05166,-5.05973,7.13048,-5.56472,4.16773,-1.50007,1.36305,-8.84634,8.22993,-7.5996,-9.06878,5.56911,-6.36945,4.49049,-3.25499,-8.39369,-4.29552,-4.07051,-9.59236,2.25037,5.81175,-8.24204,4.32374,8.00716
-9.85343,-5.21076,5.20385,9.92159,5.07779,-6.6198,-3.57633,-6.98841,5.05558,-6.30035,-9.54684,2.40864,-8.98139,2.6096,-4.54595,6.80211,8.277,-4.10612,2.83452,4.8471,-8.69941,3.59684,2.09905,2.30885,-8.14643,-0.79812,-5.71982,-7.94601,-7.31274,6.27187,6.60862,3.83153,-8.99202,-7.70094,-1.53869,8.50157,-8.33732,7.86931,3.40844,-4.51837,3.38352,4.01925,-0.892634,5.15668,-8.11504,-4.6153,3.65944,2.84949,7.71977,6.29235,3.44529,0.34331,-7.44527,-4.83386,5.45155,5.94265,5.10923,-7.41534,-2.37547,-9.22987,2.52914,0.153754,-8.96252,4.76373,-3.5393,-2.82188,-6.82947,-5.05442
-4.68162,-3.81998,6.01816,2.12797,4.27115,-9.28767,6.6405,-4.52769,6.26769,4.70749,-6.10259,-8.52928,2.6096,-3.27187,-7.21251,3.19634,-3.6543,2.71297,2.82395,8.16171,-0.070917,-8.49358,4.76801,2.92252,7.75454,-8.68517,-3.11906,5.46267,-7.41345,9.03882,0.0940179,-1.97534,4.24579,-0.453005,7.29113,5.13982,3.57877,-5.71096,2.57054,3.51732,9.57418,3.91547,-6.07051,-1.40886,-1.52479,-3.32523,3.00753,-0.344483,-2.95526,2.21621,9.25316,7.57419,-8.49917,-5.0064,-1.20091,-6.0243,-1.24717,8.85791,-8.44721,-5.89745,-9.74506,5.38282,7.12047,1.49138,-5.11504,-5.5402,1.70525,5.49061
7.93919,-3.38921,-6.20468,-9.96409,1.24372,-2.00565,-9.61206,-3.27052,0.340729,4.85917,1.69299,8.52454,-4.54595,-7.21251,-2.77288,7.59198,1.24908,8.00343,-9.53836,-8.60571,-1.84609,8.00178,1.41383,-9.74905,-8.62839,-9.52444,-5.95021,-6.78381,5.44282,2.23628,9.74908,1.38726,9.53222,3.78123,-2.40065,2.03182,-9.90644,-6.80844,7.89785,5.95239,-4.48071,5.40892,-2.40076,6.27858,-8.9461,-8.43031,1.22216,3.17645,4.32441,-8.17982,3.39828,-8.21,8.01852,2.88876,-4.24578,3.75192,-6.12247,0.906113,1.96858,7.29259,-4.4814,1.28337,-7.74722,5.42232,-5.36147,-3.63729,-8.15122,8.10827
8.07298,-9.39071,-2.64951,-6.90627,-3.83256,4.45994,-2.76752,-0.480481,-4.10391,-7.00187,6.67399,-8.23145,6.80211,3.19634,7.59198,5.43464,4.51365,6.73914,5.38478,-2.73126,1.94564,5.53335,5.47689,8.59592,0.178612,8.41881,2.56797,0.855712,9.60322,-0.498229,0.476785,-0.707088,-4.78161,-3.02689,-3.93092,-3.13228,2.33,7.23021,-2.56764,-3.75472,-2.81658,-1.38659,-8.83151,7.7686,6.2402,-2.82469,-2.89534,6.31112,5.39069,9.24221,5.93721,2.03151,-9.01525,9.2366,8.70883,0.88471,-9.25687,-3.64209,-3.95042,9.28565,8.74853,0.541636,-1.25771,-2.67579,-0.871285,-6.95216,8.86367,6.81657
-3.41452,1.83443,6.29712,7.15684,4.50927,3.22823,9.33176,-8.2983,9.56546,-3.33136,-2.52688,2.55998,8.277,-3.6543,1.24908,4.51365,8.86857,2.40712,8.43253,3.54286,-1.76542,9.44378,-8.63283,-5.44897,8.73995,-5.05047,-1.25557,8.90696,-8.63168,2.39263,0.452351,-0.180766,9.6653,5.78853,6.22647,7.95297,3.1963,-9.70318,7.89315,-1.56829,7.43933,4.23585,8.41015,-2.00197,5.23741,0.963627,-2.7082,-8.64062,4.01769,-3.28231,7.92338,8.6177,1.79692,-1.45425,1.84862,-6.37156,0.85779,-0.541574,2.70817,1.97385,6.60283,2.93302,2.00259,-3.67784,-0.955234,4.18358,7.71272,-5.8543
-0.907443,-8.2418,1.68494,7.90972,9.62956,-7.73226,-5.0486,-7.39708,-2.87549,3.85651,-6.1338,-6.84892,-4.10612,2.71297,8.00343,6.73914,2.40712,-8.82462,-7.1054,9.17666,0.299231,-6.05039,8.36036,-5.45929,5.75045,-2.23162,-5.78169,-3.20079,8.75743,-7.45754,9.61649,4.24088,-5.55152,0.536237,-7.57305,8.31477,8.44505,8.47302,9.35917,3.59837,-6.79773,4.35296,-3.9109,-3.97227,-8.59743,1.03378,7.08834,-5.93662,4.87069,6.67879,-0.577436,4.05846,-2.01868,-7.68474,5.61417,-6.59607,1.9986,-7.73544,4.51431,-0.53657,-0.206417,-9.72204,-7.05641,4.46804,9.9572,-8.78013,0.157319,-8.79619
8.68699,-1.54364,-3.42252,-9.23452,-1.88779,9.61129,-3.13832,-8.20482,-4.06557,-7.92253,8.61184,-3.83112,2.83452,2.82395,-9.53836,5.38478,8.43253,-7.1054,6.18503,4.81318,-5.81941,6.79026,-8.72918,1.30849,8.8445,-4.5089,-2.64264,-8.60797,-3.91874,-5.04853,5.18569,-0.932342,-1.3881,8.59869,-2.02949,1.21717,-9.26939,-9.5818,5.22287,1.65317,3.34819,-4.09854,-0.705543,2.76375,1.21537,3.30687,-2.49783,-0.826532,-6.40851,-5.38174,4.79733,2.2829,3.76152,8.81741,-6.56317,-4.61405,-6.20387,-6.97583,9.49257,3.81767,8.739,-1.43971,6.43848,-2.21848,-4.29241,0.374049,-1.26317,-5.25515
8.20018,-3.55704,9.4556,-2.82992,-5.36788,7.65132,-8.03201,8.88616,2.37092,0.548954,0.951418,1.52062,4.8471,8.16171,-8.60571,-2.73126,3.54286,9.17666,4.81318,4.10792,2.45206,0.432754,2.03188,9.19347,3.9526,-3.70517,3.47886,8.7953,-3.80713,1.54585,9.77975,1.13708,-3.1761,5.67086,2.93802,-0.178987,4.1741,-9.20905,3.35295,-2.19886,1.83163,6.38406,8.08979,-6.26227,-3.95378,-2.0394,6.87501,-6.15428,-9.50441,7.25459,5.37593,0.601522,2.3438,-2.73241,-7.02497,8.94453,-3.7883,-1.72289,-4.36035,-1.83514,5.01635,6.1048,1.76869,4.11744,5.55163,-7.18047,8.5797,6.09816
-8.26125,-9.3473,4.53948,9.37531,5.57814,-4.34911,4.13201,0.68574,1.31012,4.59823,-9.2195,-4.40536,-8.69941,-0.070917,-1.84609,1.94564,-1.76542,0.299231,-5.81941,2.45206,6.85532,7.8477,-1.8515,3.45393,0.567904,1.39081,3.4984,6.3271,-1.39396,-7.10283,-6.24295,-9.92365,6.02671,-1.19061,2.52855,0.470085,-4.78366,9.3249,-5.5589,-4.08362,-1.68591,2.63927,2.53543,3.35681,-3.78484,-8.57238,3.4044,-8.76134,3.46059,1.64872,9.17272,8.66897,-8.79018,0.495785,8.85412,-5.07279,-6.90124,9.08816,-1.2596,1.78054,-5.73848,0.882086,-9.85864,6.38785,9.74493,-2.95378,-1.24551,-9.94404
2.63563,-4.7423,-2.91435,-4.04461,-5.6199,7.16419,-1.65056,-3.84882,-0.0621946,9.49857,3.88313,-9.53007,3.59684,-8.49358,8.00178,5.53335,9.44378,-6.05039,6.79026,0.432754,7.8477,6.62099,2.3497,6.54445,-3.69542,3.93494,1.65128,-6.97762,6.65811,-7.54776,6.3791,-8.57488,-6.75222,6.94416,-5.68463,-8.48968,-5.3437,-4.23271,5.64727,-4.18281,1.08647,-9.62944,-3.34534,-2.42067,-0.949391,-7.952,-0.276715,-9.57139,1.97656,-5.6079,1.65689,-4.54309,2.72279,-4.75037,-6.41407,3.62149,-1.35154,0.374501,-3.82652,-5.42938,-2.1052,1.80918,1.62654,8.87824,2.40549,-9.46939,9.58318,-0.780695
-0.636416,-2.47198,5.05311,-8.08075,9.36239,0.133545,-1.58222,-5.86894,-3.3363,5.42033,-7.11114,-3.52676,2.09905,4.76801,1.41383,5.47689,-8.63283,8.36036,-8.72918,2.03188,-1.8515,2.3497,-2.0278,-7.6058,-6.04015,-2.32002,5.85479,8.71119,-3.10963,-0.241863,-2.91861,1.75643,6.71001,-0.455808,2.15238,8.41948,-3.95953,0.0818112,-1.86179,-7.21643,-9.03198,1.02931,8.67976,-3.1441,6.74493,-1.2093,0.663797,-5.34577,-8.42771,5.48815,-3.63313,-4.98014,-8.21965,6.85958,4.45991,-5.36276,7.47654,0.53358,-5.01087,-9.88816,7.07434,-7.88359,-6.14335,5.12614,-0.975684,-4.73721,-2.25823,7.85386
5.69327,-6.45495,1.25808,5.79828,-4.58697,-0.0584771,-7.18104,2.55893,-6.11663,6.648,4.87033,-3.39448,2.30885,2.92252,-9.74905,8.59592,-5.44897,-5.45929,1.30849,9.19347,3.45393,6.54445,-7.6058,-4.94415,7.41123,6.32237,6.87112,-8.9865,5.85384,3.82608,6.17525,-9.91547,-6.10027,9.0541,5.76682,3.11986,-7.95784,9.06731,8.17995,-5.04244,6.65467,-7.0504,-9.65574,5.76023,-5.28404,5.22257,1.19049,-5.47402,1.03721,7.92328,-6.63383,-4.45937,3.06973,-1.52179,6.39956,1.34546,0.986596,-5.68288,-7.32451,1.07123,6.92234,-0.356732,0.843374,3.80784,-4.946,-5.0614,-8.27672,0.685145
5.2716,-4.44775,-3.12388,-7.95059,9.27992,-2.98811,6.2408,-7.01041,-2.77123,-9.91955,-6.72334,-9.67717,-8.14643,7.75454,-8.62839,0.178612,8.73995,5.75045,8.8445,3.9526,0.567904,-3.69542,-6.04015,7.41123,-0.544266,-1.41848,-9.2907,-6.24073,9.0912,0.138337,-5.64937,-3.2747,-5.77133,4.46784,-8.47598,6.81337,6.01689,-2.89568,6.75356,4.14952,7.98456,-0.880481,-0.594853,-5.86111,-8.40106,-1.50538,9.19182,-3.58592,5.14669,5.30108,-2.79519,-2.10295,2.96871,7.06204,-7.38599,7.9785,4.25428,-6.72904,3.98126,0.976329,7.48591,1.84728,8.73241,1.18291,2.94931,4.54408,2.68619,-6.26372
-1.5553,-0.269322,0.482063,-0.238607,7.26878,6.47738,9.74269,4.66966,-5.68588,-0.922484,-4.12816,4.14496,-0.79812,-8.68517,-9.52444,8.41881,-5.05047,-2.23162,-4.5089,-3.70517,1.39081,3.93494,-2.32002,6.32237,-1.41848,1.21056,-1.09825,0.678625,7.45112,9.31448,-5.76416,-0.668845,6.51647,1.5436,8.85753,-3.65001,0.97594,-2.6289,3.54691,1.04592,-9.87854,6.84008,7.15045,8.33049,-2.31362,-9.49765,2.92342,2.93404,8.7473,9.06146,-0.697923,-1.9929,2.54758,-2.23904,6.44038,-3.41523,3.9007,5.97336,-8.1689,8.89988,3.36827,-5.79333,7.35339,7.17318,-1.63946,6.55997,3.88028,9.71349
-1.41074,1.14389,-8.22554,-9.16945,-5.24169,8.43884,-9.35138,-4.85976,-3.92591,-8.16887,2.3702,-3.86672,-5.71982,-3.11906,-5.95021,2.56797,-1.25557,-5.78169,-2.64264,3.47886,3.4984,1.65128,5.85479,6.87112,-9.2907,-1.09825,-8.30928,8.37578,-1.84715,-2.5493,2.90987,-7.13764,6.57668,-8.33927,6.57404,-1.24753,2.13651,5.0184,-9.17154,-9.4369,-4.17191,3.30611,7.12439,5.81124,-9.93653,2.02705,-0.349799,7.65347,1.64988,4.1796,9.05864,-5.69773,-1.36691,6.47051,9.90955,7.9343,8.83356,-7.14982,-5.88387,7.28586,8.17454,-6.43503,3.70072,0.437995,7.28901,5.90029,-3.60456,-8.43352
-0.0738201,6.52668,9.33637,-3.8703,8.06519,6.97833,3.95764,-9.23254,-4.76477,3.26348,-4.25088,-4.5454,-7.94601,5.46267,-6.78381,0.855712,8.90696,-3.20079,-8.60797,8.7953,6.3271,-6.97762,8.71119,-8.9865,-6.24073,0.678625,8.37578,8.02483,-1.88878,-1.48411,7.86643,-8.3376,-4.51867,-0.513344,1.86687,4.98138,4.25874,8.72952,-2.31694,-7.53362,4.47946,6.38569,-8.5222,-3.25419,-4.63282,2.76393,-0.167422,-8.67195,-7.92348,-2.01203,-4.40247,2.52357,8.64442,-9.42787,2.92728,1.23655,2.80222,-3.86128,1.31907,-6.36617,-0.350702,-1.432,2.89452,-0.778416,-5.88333,-2.6819,-4.15465,-6.97615
0.697144,-1.14029,-0.787238,-4.32731,9.48504,-0.966549,-5.12838,2.65023,5.74394,-4.54059,-6.55415,6.34391,-7.31274,-7.41345,5.44282,9.60322,-8.63168,8.75743,-3.91874,-3.80713,-1.39396,6.65811,-3.10963,5.85384,9.0912,7.45112,-1.84715,-1.88878,5.05682,0.683967,-6.67283,9.63593,-7.64311,2.48563,6.07487,-0.6349,-2.58642,-2.64236,-9.60078,6.74564,-7.16077,6.72441,9.59618,-0.55455,-4.4309,-9.07184,7.78126,9.15906,0.985445,9.07534,2.91552,-8.25389,-7.4489,6.6128,6.37209,-0.769595,-3.74139,-1.68151,7.99913,-9.91736,8.26794,-5.20915,-6.76574,6.26113,-6.74751,1.53849,-6.25799,4.10273
-4.30439,0.117374,7.94143,6.43156,2.67184,8.3599,-9.04516,9.77734,-5.64089,-7.55863,-0.218454,-9.1576,6.27187,9.03882,2.23628,-0.498229,2.39263,-7.45754,-5.04853,1.54585,-7.10283,-7.54776,-0.241863,3.82608,0.138337,9.31448,-2.5493,-1.48411,0.683967,-1.97447,-5.30755,3.50015,-9.04545,0.6383,4.12619,9.94548,-9.20455,-6.85015,8.57938,8.18351,-9.55706,-3.67533,5.39729,-1.79172,-5.74856,2.15753,-6.07947,-9.95817,-8.41171,-3.08507,4.40328,3.90612,5.68193,-9.93566,-7.04311,5.23812,-2.54483,-4.24159,-7.93271,-8.34848,-4.27596,-2.06728,-7.65918,0.0987531,-7.44653,-8.28666,-7.85918,8.58012
7.46888,4.05398,5.22256,-3.49746,9.76768,-0.783753,6.35805,-0.541678,7.34785,-0.784249,-6.54851,6.58509,6.60862,0.0940179,9.74908,0.476785,0.452351,9.61649,5.18569,9.77975,-6.24295,6.3791,-2.91861,6.17525,-5.64937,-5.76416,2.90987,7.86643,-6.67283,-5.30755,-8.51289,8.78071,-4.98205,-6.84109,4.30073,-4.11238,7.06043,7.86897,-4.65727,8.21089,-1.77694,-0.611848,-0.119947,-4.2965,8.01909,6.79941,3.1587,-1.61977,-1.89637,6.46992,-2.45342,-9.36201,-9.98919,8.39404,4.8179,2.25693,6.83574,-0.878165,4.46996,-1.64272,-0.92403,2.10424,6.78715,-2.35906,-9.25438,-2.04916,-0.500718,-9.28441
8.03706,-9.05444,9.34801,1.29826,-6.89455,1.48825,5.09646,-2.68012,-2.45444,-2.72375,4.99212,6.40439,3.83153,-1.97534,1.38726,-0.707088,-0.180766,4.24088,-0.932342,1.13708,-9.92365,-8.57488,1.75643,-9.91547,-3.2747,-0.668845,-7.13764,-8.3376,9.63593,3.50015,8.78071,-2.19629,9.55743,-0.946666,-1.03287,6.75459,-3.83308,1.05902,-0.238917,4.79425,6.84976,8.5986,7.39011,-1.93285,-1.42252,5.13348,-5.67526,-8.48349,6.66846,1.47225,-6.74593,-3.48391,-7.4721,-6.3752,7.97169,6.13094,-5.69284,-5.95286,5.65335,-4.34984,-6.69944,-5.38612,7.45708,6.11224,3.68617,-5.10419,2.47317,9.18008
-4.08348,-6.88457,6.62026,3.66869,4.12288,2.7428,7.01415,-7.07898,3.86969,-2.88237,1.27617,2.54307,-8.99202,4.24579,9.53222,-4.78161,9.6653,-5.55152,-1.3881,-3.1761,6.02671,-6.75222,6.71001,-6.10027,-5.77133,6.51647,6.57668,-4.51867,-7.64311,-9.04545,-4.98205,9.55743,0.354496,3.7533,6.67362,3.88241,-8.0938,-0.376388,-3.07483,9.79689,-0.516041,9.15681,-9.13196,-1.45072,9.62987,4.94388,5.03556,7.13704,6.62512,-9.37814,-7.28065,3.82084,-8.5349,5.2118,-6.11867,5.6009,-9.70729,7.6399,-3.15424,7.83236,-6.88439,-8.426,-0.596712,-2.28254,3.22396,-0.232974,-2.33829,-4.91506
-6.05606,-3.53729,-6.09787,-7.28319,3.3146,4.00081,1.28514,3.22114,8.01434,-9.39043,-3.266,4.78114,-7.70094,-0.453005,3.78123,-3.02689,5.78853,0.536237,8.59869,5.67086,-1.19061,6.94416,-0.455808,9.0541,4.46784,1.5436,-8.33927,-0.513344,2.48563,0.6383,-6.84109,-0.946666,3.7533,-4.98457,-5.74933,-4.53671,-3.49879,-0.036865,-3.96084,7.16901,5.1498,9.97506,6.07592,-4.94968,7.43055,-5.48187,-5.09968,0.743853,-6.62426,1.21583,2.04217,-9.96949,7.2763,-2.17118,-4.79106,-9.91364,-2.31935,-8.67753,-6.56827,2.64338,2.39628,-7.19683,-1.4518,-5.01695,-0.207543,6.14735,2.94282,7.81934
-5.51677,2.75772,-7.12137,-9.47331,6.31294,1.64151,3.07357,-4.35421,0.421414,0.116716,-8.84085,4.19148,-1.53869,7.29113,-2.40065,-3.93092,6.22647,-7.57305,-2.02949,2.93802,2.52855,-5.68463,2.15238,5.76682,-8.47598,8.85753,6.57404,1.86687,6.07487,4.12619,4.30073,-1.03287,6.67362,-5.74933,-6.57206,-7.87323,8.30447,8.75739,-0.252628,-3.43297,-3.95313,7.25196,-4.36538,-4.82139,-8.49266,-9.98186,8.74745,2.00909,-9.74649,4.27395,3.89464,-8.77346,-3.36448,-5.08151,-7.68316,2.14633,2.30413,9.11536,-1.91709,-7.88742,-4.54674,-5.70268,-0.237098,6.95658,6.59874,-2.38578,-2.98869,-5.98894
-5.15153,-9.07377,-2.59687,-7.91368,-5.31284,3.67266,-1.06698,5.37905,0.303012,3.85372,0.031663,6.8155,8.50157,5.13982,2.03182,-3.13228,7.95297,8.31477,1.21717,-0.178987,0.470085,-8.48968,8.41948,3.11986,6.81337,-3.65001,-1.24753,4.98138,-0.6349,9.94548,-4.11238,6.75459,3.88241,-4.53671,-7.87323,-6.43847,1.97107,-4.89704,7.48288,-7.63353,-8.21156,3.43575,4.10441,-6.58115,2.74204,4.346,1.5394,7.04254,2.92945,-0.178679,-7.57533,6.24153,-7.10324,-0.734024,6.94218,-9.45453,-8.43335,-7.66149,-8.56009,7.26225,-2.6642,5.66471,9.1791,6.15825,0.262732,0.877087,3.9604,-6.87036
5.90151,5.95931,-3.59991,4.77917,-7.48797,3.74958,2.76625,1.51112,9.90615,3.27237,-9.18326,8.05505,-8.33732,3.57877,-9.90644,2.33,3.1963,8.44505,-9.26939,4.1741,-4.78366,-5.3437,-3.95953,-7.95784,6.01689,0.97594,2.13651,4.25874,-2.58642,-9.20455,7.06043,-3.83308,-8.0938,-3.49879,8.30447,1.97107,1.50997,-3.75516,5.35755,-2.79196,-3.16234,-1.15375,-4.47889,3.06148,-3.98877,1.48227,-3.04271,-1.74438,4.01671,-1.21305,5.19548,-6.03681,6.77406,-6.5103,0.29657,-4.61173,7.3335,-2.60136,-3.06753,-2.32058,4.12875,-1.02907,3.80316,-5.46954,-6.88418,4.92438,7.98683,-5.82042
