1.19884,-3.29861,-0.806419,-8.29783,2.99937,-8.53873,0.182806,-9.26928,-8.17139,-7.345,-8.66635,-4.48817,-4.93398,4.12899,8.83272,-1.45251,-8.47948,0.801491,-3.95677,8.96258,-7.90276,-7.35049,-6.44076,7.0897,9.02304,3.87612,-4.43018,0.985796,-2.31841,-6.21102,7.76233,-1.81125,-3.98915,-9.73866,2.54634,6.34764,3.46359,0.541357,9.74559,8.29086,-4.45807,7.59376,-6.01859,-8.91356,-7.52474
-8.12751,3.83596,3.45628,4.59052,-8.43305,0.721983,0.170381,8.52335,-6.55287,0.119643,-4.48817,7.82813,-0.203022,5.75785,-8.23029,-7.0276,-6.52485,2.04701,-9.20024,-6.11945,4.15889,-0.351631,6.55425,-3.25592,4.37639,-9.18266,2.65123,-6.36314,9.05293,-3.16738,-8.01911,-8.4334,2.31168,-9.23234,4.30881,-9.53709,4.81347,1.97456,-6.32769,6.32051,-4.36021,-7.364,-9.31337,-4.51522,-7.60621
0.279547,1.47954,1.58151,3.36972,3.62598,6.14321,-3.41708,-0.958585,-8.99242,6.663,-4.93398,-0.203022,8.69564,9.17024,8.61281,4.18105,-3.34448,5.89152,6.85719,5.5885,7.3931,3.50606,0.782935,8.52659,-5.33969,6.69173,2.30211,-4.70172,-4.31401,-7.18917,-9.88411,-9.28187,-7.99492,-4.8157,-1.08247,-5.98842,-0.322537,-1.9111,8.20074,-3.05122,-6.36908,-0.335725,-0.571065,3.15814,-2.68081
-2.29169,6.16865,1.73587,2.86591,-1.63745,-2.74645,-8.25179,0.0713222,4.20945,6.86559,4.12899,5.75785,9.17024,-4.35132,-9.18639,3.50189,-9.22713,1.58618,-3.57308,-2.96037,4.97916,4.12577,-6.50349,4.01772,9.50044,0.381476,1.18094,1.07515,8.63684,7.20412,7.96953,-3.14626,-1.25545,3.09476,-9.24233,3.68034,2.15548,3.48322,8.7254,-7.02492,0.959182,8.34565,5.36472,5.6545,5.28158
-7.94563,0.828193,1.2812,-5.88837,-4.63377,-5.5975,7.27836,-2.68053,0.105406,-7.31613,8.83272,-8.23029,8.61281,-9.18639,0.0968491,7.99288,-2.69202,-2.04364,1.61742,-5.38178,1.54672,-2.97126,-5.81704,0.0993406,6.29835,-2.39123,-9.46624,7.97427,6.02182,-4.99534,-9.76955,6.32843,-1.91499,0.270062,2.23851,-9.1829,-9.33521,5.26808,8.51349,9.75142,0.792488,-9.48375,-3.21793,-9.47222,-6.02018
-5.2577,4.56283,-6.90263,9.19116,-2.48243,4.50919,2.42248,7.69931,3.9089,2.16891,-1.45251,-7.0276,4.18105,3.50189,7.99288,9.96179,1.37545,0.462404,-9.9852,-0.706181,4.01004,2.41349,9.50421,6.95944,0.383246,-4.18965,-5.30757,6.30668,-3.33184,-7.28257,-7.65126,6.96056,1.18467,9.85167,-9.85829,9.44736,-1.31417,-7.21161,8.98541,-6.72334,5.58681,0.809078,-4.31799,9.84025,-6.89304
-6.68382,-9.60007,-1.52908,-4.79936,9.38999,5.79707,3.48051,-7.86458,5.90453,-0.745446,-8.47948,-6.52485,-3.34448,-9.22713,-2.69202,1.37545,-7.57691,-5.9234,-1.11791,5.43103,3.82075,5.68074,7.74168,-1.0127,3.77743,-4.52521,0.000662762,0.184034,3.4788,8.11448,8.39399,2.40497,-4.12627,-2.88254,-1.99204,9.95962,-7.60007,-8.29165,5.79814,8.51323,6.86493,-4.86103,-8.48382,-5.81549,6.79071
-3.68755,6.58023,0.793033,-2.70833,-8.86909,-0.159659,-3.50548,-8.37476,-1.3099,-7.88951,0.801491,2.04701,5.89152,1.58618,-2.04364,0.462404,-5.9234,4.61756,1.71338,4.51906,-1.17471,-1.27391,-7.36636,0.0836297,-1.30707,-7.75009,6.83959,-8.62877,-9.94702,4.04671,-4.74199,4.07884,-9.00161,-3.37166,-3.57504,-2.03259,4.15132,9.60837,-4.09005,6.47908,-9.87103,7.99497,5.74737,-6.73638,0.502807
2.54065,-5.84546,8.98942,-4.04031,7.34287,4.47271,-9.86992,9.58116,-1.01096,9.53492,-3.95677,-9.20024,6.85719,-3.57308,1.61742,-9.9852,-1.11791,1.71338,0.900493,2.69551,1.47006,1.32374,-0.216102,5.96408,7.73255,-4.50372,3.21715,-7.92056,5.21527,8.16875,0.563556,5.47739,-0.130682,-7.2132,-5.98982,4.1571,2.12785,-6.44765,2.28409,4.87779,-1.90457,6.90799,-1.60305,-3.06604,2.0607
1.11063,-5.45876,-4.02071,5.98129,-2.01151,0.652065,-0.473362,-8.43261,-4.4254,-7.15916,8.96258,-6.11945,5.5885,-2.96037,-5.38178,-0.706181,5.43103,4.51906,2.69551,-0.597293,-5.99136,-3.9935,7.49986,1.44178,1.53088,7.53971,3.55817,6.35576,2.95764,6.92494,-4.97243,-5.97468,-7.92052,9.16186,-9.69605,-6.46233,9.28126,9.88655,-9.30033,8.84805,2.3371,8.70764,-7.24677,-7.32033,-5.61581
9.05523,-2.84637,-7.4353,-5.30384,-3.50429,2.69573,-3.74833,2.84609,2.22679,-7.07525,-7.90276,4.15889,7.3931,4.97916,1.54672,4.01004,3.82075,-1.17471,1.47006,-5.99136,2.28521,9.22575,-6.79722,-5.61987,0.843652,-4.79194,-3.32177,7.7947,-6.66342,5.64723,-8.49693,-6.83815,-8.87476,-2.4189,4.83668,1.70843,-7.28904,9.32739,6.70581,-6.27938,3.93334,3.72386,1.56175,0.0334631,7.04914
-8.99302,-1.78178,4.90114,-2.73322,-2.87968,6.84608,7.40985,1.39905,-4.12271,1.77953,-7.35049,-0.351631,3.50606,4.12577,-2.97126,2.41349,5.68074,-1.27391,1.32374,-3.9935,9.22575,9.36696,-6.03069,-9.25267,-5.45035,-6.57728,4.27325,-4.81073,6.09376,-9.91672,-0.984756,3.84105,-7.98983,3.91978,-5.12913,-9.35409,0.374609,6.48906,2.33981,-5.20182,-1.78031,9.14339,-2.41653,-7.65091,-9.94816
-5.4936,-6.29712,5.00502,-1.75324,-0.272548,4.09878,3.68026,-3.35419,1.3968,-7.61791,-6.44076,6.55425,0.782935,-6.50349,-5.81704,9.50421,7.74168,-7.36636,-0.216102,7.49986,-6.79722,-6.03069,9.8459,-2.41811,6.23553,4.81038,1.17323,-9.27217,6.76849,2.4571,-0.182941,-6.65669,-4.71832,7.18852,-2.53075,-7.27718,7.05967,7.44162,-0.82578,-0.822665,7.80522,9.22374,2.76157,7.73785,9.76248
0.384541,1.65517,7.90114,5.17355,-6.27146,-4.94245,6.94368,-5.85231,0.486659,9.58616,7.0897,-3.25592,8.52659,4.01772,0.0993406,6.95944,-1.0127,0.0836297,5.96408,1.44178,-5.61987,-9.25267,-2.41811,-8.40072,2.56684,9.37879,-1.39164,-0.86285,-2.18282,7.89508,5.27012,-4.41523,-5.81053,3.16826,7.84635,6.59136,-0.11902,-4.50201,-8.71716,-4.64099,4.57115,6.72129,6.08862,7.02483,7.03929
5.79056,-6.11628,8.53819,6.08005,-9.28019,-6.82622,6.22551,5.02622,6.01841,4.32067,9.02304,4.37639,-5.33969,9.50044,6.29835,0.383246,3.77743,-1.30707,7.73255,1.53088,0.843652,-5.45035,6.23553,2.56684,9.34412,5.81215,8.7881,-7.38171,-7.80196,-5.25405,-5.52335,6.91201,-0.321364,5.13765,1.4451,9.05228,6.44953,9.63994,-9.85728,8.53225,6.7174,0.944031,9.98911,-1.43176,2.83508
1.2723,-5.66921,9.32999,5.78057,2.21387,-2.90155,5.69613,6.50236,-8.03127,-7.99904,3.87612,-9.18266,6.69173,0.381476,-2.39123,-4.18965,-4.52521,-7.75009,-4.50372,7.53971,-4.79194,-6.57728,4.81038,9.37879,5.81215,-2.3036,7.39146,4.94386,-8.0992,-4.35239,9.29052,-2.81713,-6.00619,-7.19838,9.19166,-7.52621,7.76839,1.19534,-6.66281,-0.806182,-1.54521,-0.0594228,0.229669,0.622912,4.47775
-8.14304,5.29592,7.37302,1.77608,7.50358,-0.28365,7.64655,8.96338,-6.00814,2.90495,-4.43018,2.65123,2.30211,1.18094,-9.46624,-5.30757,0.000662762,6.83959,3.21715,3.55817,-3.32177,4.27325,1.17323,-1.39164,8.7881,7.39146,9.33053,-8.92926,-2.93471,-5.78755,-7.70781,-3.39855,-7.27372,0.413565,-6.37294,-3.66018,2.90685,-4.68328,1.6791,7.30205,9.25239,-5.60705,-4.67041,-2.9179,0.572175
-9.31674,5.21535,-6.3466,5.4527,8.23076,-3.51356,-9.32375,-8.17415,4.46686,-3.74792,0.985796,-6.36314,-4.70172,1.07515,7.97427,6.30668,0.184034,-8.62877,-7.92056,6.35576,7.7947,-4.81073,-9.27217,-0.86285,-7.38171,4.94386,-8.92926,6.79722,-3.47593,-8.76855,2.59224,6.36072,3.78079,-9.93485,4.53567,2.43793,3.05475,-5.30969,9.49086,8.83017,-3.88425,7.47667,-5.94328,9.72581,-9.6028
-1.14055,9.70302,-8.29077,1.22709,5.87336,6.44337,3.99831,2.72038,3.52944,3.35003,-2.31841,9.05293,-4.31401,8.63684,6.02182,-3.33184,3.4788,-9.94702,5.21527,2.95764,-6.66342,6.09376,6.76849,-2.18282,-7.80196,-8.0992,-2.93471,-3.47593,7.39459,-3.98758,8.0157,0.352818,-0.958326,-1.63798,-2.34448,5.13094,0.695896,7.0271,-8.40115,-6.49602,-1.416,5.25002,8.33057,-7.94541,2.96475
9.96482,-9.10481,-0.441967,7.11349,2.40791,-9.94105,8.86671,-9.0286,0.650143,6.19312,-6.21102,-3.16738,-7.18917,7.20412,-4.99534,-7.28257,8.11448,4.04671,8.16875,6.92494,5.64723,-9.91672,2.4571,7.89508,-5.25405,-4.35239,-5.78755,-8.76855,-3.98758,2.43959,-3.73645,2.42779,7.84677,-8.49486,6.78698,-2.88107,5.32725,-0.419316,-8.77903,4.75848,0.293008,7.32636,8.28594,8.10842,6.42219
-7.00264,-1.06362,-1.42748,1.62596,9.99469,1.93737,-2.42542,0.886311,2.61832,9.6084,7.76233,-8.01911,-9.88411,7.96953,-9.76955,-7.65126,8.39399,-4.74199,0.563556,-4.97243,-8.49693,-0.984756,-0.182941,5.27012,-5.52335,9.29052,-7.70781,2.59224,8.0157,-3.73645,9.61847,2.70468,-5.45773,9.96165,-8.74557,-2.56554,1.40074,-5.21919,-0.885457,0.652077,7.47086,3.4855,1.32704,-4.4934,3.89608
1.63157,4.26036,6.99419,8.38716,0.860203,3.69089,-8.20401,0.886838,9.77699,9.29974,-1.81125,-8.4334,-9.28187,-3.14626,6.32843,6.96056,2.40497,4.07884,5.47739,-5.97468,-6.83815,3.84105,-6.65669,-4.41523,6.91201,-2.81713,-3.39855,6.36072,0.352818,2.42779,2.70468,6.01838,5.72777,-1.26649,1.42209,0.385819,-0.373791,-7.05119,-3.53534,6.31322,-7.14757,-8.47639,-5.24949,1.99464,-1.33279
6.22676,8.59371,-6.00919,6.75439,-3.13634,1.47191,3.67908,-7.32119,-2.37319,-8.161,-3.98915,2.31168,-7.99492,-1.25545,-1.91499,1.18467,-4.12627,-9.00161,-0.130682,-7.92052,-8.87476,-7.98983,-4.71832,-5.81053,-0.321364,-6.00619,-7.27372,3.78079,-0.958326,7.84677,-5.45773,5.72777,2.29911,-2.96988,3.55404,-4.3073,9.50074,2.83058,2.33242,0.903826,8.23987,-5.69273,-3.30721,-6.79061,9.74082
4.67789,-8.41124,-3.42744,-9.9724,-3.36908,3.52938,4.34375,-1.88655,-4.98012,4.85922,-9.73866,-9.23234,-4.8157,3.09476,0.270062,9.85167,-2.88254,-3.37166,-7.2132,9.16186,-2.4189,3.91978,7.18852,3.16826,5.13765,-7.19838,0.413565,-9.93485,-1.63798,-8.49486,9.96165,-1.26649,-2.96988,-0.908284,2.18403,3.5073,4.42615,5.30434,4.24799,0.118118,3.0713,-9.0025,3.57491,-0.122738,-2.90257
-3.23485,8.73147,0.123046,-4.58034,-4.80057,1.24713,-9.10319,-5.58467,7.403,6.41999,2.54634,4.30881,-1.08247,-9.24233,2.23851,-9.85829,-1.99204,-3.57504,-5.98982,-9.69605,4.83668,-5.12913,-2.53075,7.84635,1.4451,9.19166,-6.37294,4.53567,-2.34448,6.78698,-8.74557,1.42209,3.55404,2.18403,0.775029,2.41256,2.72713,-6.64185,-5.12402,7.67335,-5.67785,6.99325,-4.90698,6.37562,-0.464393
1.35732,3.97511,-9.63427,-9.59996,-3.68655,-3.19603,1.70086,5.01968,-9.24317,-4.82477,6.34764,-9.53709,-5.98842,3.68034,-9.1829,9.44736,9.95962,-2.03259,4.1571,-6.46233,1.70843,-9.35409,-7.27718,6.59136,9.05228,-7.52621,-3.66018,2.43793,5.13094,-2.88107,-2.56554,0.385819,-4.3073,3.5073,2.41256,-5.88161,-6.97126,7.93164,5.63614,7.62085,-4.48215,2.17389,-4.82981,-2.55877,9.91038
-1.0691,6.88681,5.1585,-1.97599,-3.02696,5.11352,3.49392,-1.43199,0.219112,-0.0291523,3.46359,4.81347,-0.322537,2.15548,-9.33521,-1.31417,-7.60007,4.15132,2.12785,9.28126,-7.28904,0.374609,7.05967,-0.11902,6.44953,7.76839,2.90685,3.05475,0.695896,5.32725,1.40074,-0.373791,9.50074,4.42615,2.72713,-6.97126,-5.64744,-1.02174,4.16364,8.55592,8.64744,6.21314,5.9611,0.286934,6.29045
9.19695,-9.96286,5.91574,3.72201,2.27825,1.20212,0.98922,4.04365,-4.00396,-1.24023,0.541357,1.97456,-1.9111,3.48322,5.26808,-7.21161,-8.29165,9.60837,-6.44765,9.88655,9.32739,6.48906,7.44162,-4.50201,9.63994,1.19534,-4.68328,-5.30969,7.0271,-0.419316,-5.21919,-7.05119,2.83058,5.30434,-6.64185,7.93164,-1.02174,2.38177,-7.42835,-2.34295,8.13936,-4.73498,7.88268,3.57643,-6.25418
-9.20388,6.96327,-2.43658,7.96594,7.41568,6.52623,-7.01331,-9.95613,-9.00059,6.99796,9.74559,-6.32769,8.20074,8.7254,8.51349,8.98541,5.79814,-4.09005,2.28409,-9.30033,6.70581,2.33981,-0.82578,-8.71716,-9.85728,-6.66281,1.6791,9.49086,-8.40115,-8.77903,-0.885457,-3.53534,2.33242,4.24799,-5.12402,5.63614,4.16364,-7.42835,-9.4346,-3.83098,1.54376,4.62234,-7.10922,-4.89472,-5.59817
-3.5712,-5.82041,7.18515,-3.13345,4.43601,-6.43227,-1.57636,5.0293,9.78075,-3.3377,8.29086,6.32051,-3.05122,-7.02492,9.75142,-6.72334,8.51323,6.47908,4.87779,8.84805,-6.27938,-5.20182,-0.822665,-4.64099,8.53225,-0.806182,7.30205,8.83017,-6.49602,4.75848,0.652077,6.31322,0.903826,0.118118,7.67335,7.62085,8.55592,-2.34295,-3.83098,0.464517,-3.76963,-7.90491,4.40637,-1.39981,-1.1301
2.29815,-7.02294,6.20257,5.56062,-4.04416,-4.8993,9.42171,-2.78235,-2.54521,0.156898,-4.45807,-4.36021,-6.36908,0.959182,0.792488,5.58681,6.86493,-9.87103,-1.90457,2.3371,3.93334,-1.78031,7.80522,4.57115,6.7174,-1.54521,9.25239,-3.88425,-1.416,0.293008,7.47086,-7.14757,8.23987,3.0713,-5.67785,-4.48215,8.64744,8.13936,1.54376,-3.76963,-7.48374,9.08911,2.90317,-9.36406,2.82821
1.40671,-7.71205,-8.91904,-7.34591,7.42534,5.63404,-6.90852,9.81557,-8.76516,-1.61637,7.59376,-7.364,-0.335725,8.34565,-9.48375,0.809078,-4.86103,7.99497,6.90799,8.70764,3.72386,9.14339,9.22374,6.72129,0.944031,-0.0594228,-5.60705,7.47667,5.25002,7.32636,3.4855,-8.47639,-5.69273,-9.0025,6.99325,2.17389,6.21314,-4.73498,4.62234,-7.90491,9.08911,0.315664,-4.63048,9.72068,-0.212084
-9.97063,8.03886,3.77213,-5.49552,5.28635,-4.22461,2.83408,8.9051,-9.06322,8.49558,-6.01859,-9.31337,-0.571065,5.36472,-3.21793,-4.31799,-8.48382,5.74737,-1.60305,-7.24677,1.56175,-2.41653,2.76157,6.08862,9.98911,0.229669,-4.67041,-5.94328,8.33057,8.28594,1.32704,-5.24949,-3.30721,3.57491,-4.90698,-4.82981,5.9611,7.88268,-7.10922,4.40637,2.90317,-4.63048,-7.68157,1.6028,-1.94294
-5.61767,0.678146,-2.80445,7.34346,-6.99033,1.12949,-7.05545,-1.53801,-3.87916,1.79846,-8.91356,-4.51522,3.15814,5.6545,-9.47222,9.84025,-5.81549,-6.73638,-3.06604,-7.32033,0.0334631,-7.65091,7.73785,7.02483,-1.43176,0.622912,-2.9179,9.72581,-7.94541,8.10842,-4.4934,1.99464,-6.79061,-0.122738,6.37562,-2.55877,0.286934,3.57643,-4.89472,-1.39981,-9.36406,9.72068,1.6028,1.57396,-9.75281
7.96911,5.20566,-0.590451,6.518,-7.02168,0.552308,0.0755061,-7.88386,-7.55237,-1.70443,-7.52474,-7.60621,-2.68081,5.28158,-6.02018,-6.89304,6.79071,0.502807,2.0607,-5.61581,7.04914,-9.94816,9.76248,7.03929,2.83508,4.47775,0.572175,-9.6028,2.96475,6.42219,3.89608,-1.33279,9.74082,-2.90257,-0.464393,9.91038,6.29045,-6.25418,-5.59817,-1.1301,2.82821,-0.212084,-1.94294,-9.75281,-0.332233
