-2.28749,-9.56346,6.22729,1.07512,-7.97883,4.10952,-9.28035,4.91195,3.18247,-2.71028,2.75389,2.54728,-1.38233,8.8856,-0.751098,9.86125,2.01738,-9.87168,-9.49373,-5.27918,-8.61148,-7.56589,6.4679,8.83482,8.70844,-9.52179,6.10486,-8.39618,9.10309,-0.690542,0.297366,3.76925,-2.1702,6.39364,-7.84396,5.15452,0.379263,-8.68837,-5.93707,-1.19277,-8.09675,4.6566,4.05773,7.80384,-2.6674,0.665543,-8.36331,-6.46124,2.64127
-8.9247,5.47496,5.66945,9.42837,0.997415,-2.65847,-5.18857,-4.07802,1.10305,-0.176195,2.54728,4.90786,-0.566964,-0.926069,4.1836,-4.43061,9.44512,-6.09789,-1.38877,8.31335,-4.16596,-8.20409,8.63436,-8.04121,4.37114,-6.58664,2.48904,5.26343,-7.38137,-5.19867,-3.31276,-8.50893,-1.09772,1.45564,1.92868,7.1545,0.92893,-7.89192,7.86242,6.96321,7.21959,-4.30049,-5.27115,-7.65368,-2.38189,-8.15396,-1.68103,-0.324598,-5.31707
-3.67277,9.85724,-2.21463,-2.41613,-8.65328,-0.596398,-3.86089,-5.26028,-8.99467,-4.22818,-1.38233,-0.566964,-8.62977,2.73922,5.21503,-0.448433,6.04412,-1.98796,9.45292,-5.97915,-2.27331,-4.50378,-6.07333,9.14897,5.48794,3.58849,-9.35771,-9.38338,-4.30276,-6.43593,1.05557,-4.81587,-9.67332,3.96455,3.94333,-6.51845,1.95888,-7.41381,-2.30839,3.01063,-0.0781177,-0.0424277,7.32087,-8.39182,-4.71515,7.46302,7.88072,-4.60477,-4.83421
-4.56193,9.7179,6.71887,4.24968,4.78148,6.85904,-1.78131,8.40015,4.72757,6.5549,8.8856,-0.926069,2.73922,-5.20764,5.62149,-0.0825722,-8.6906,-8.70833,-3.64894,8.03565,-3.30645,-8.84197,7.44196,-4.13175,6.66783,9.96776,-9.22985,-4.12139,1.37483,2.30545,1.68744,-7.3937,1.91884,9.78766,-3.77392,1.43209,-7.79891,-4.7785,-5.27562,9.29276,0.267095,-3.0713,0.624929,-0.16208,1.98161,9.3927,-3.07578,-8.97784,-3.85354
-9.89462,4.31538,6.44078,4.37571,9.02468,-4.97441,-4.52416,7.69006,9.38887,0.113377,-0.751098,4.1836,5.21503,5.62149,-2.28758,3.01224,2.98053,-5.02714,2.63204,5.00102,0.764156,-0.277863,-3.80331,0.963477,2.81167,-5.00813,-3.47429,7.43872,-7.01278,1.49825,7.65479,-8.63939,3.04549,0.157026,-1.15629,-8.77377,2.83035,2.01933,-4.97074,9.53268,-7.07315,-4.83565,-1.5308,8.91835,-8.71488,3.307,5.87189,-9.71232,-1.45873
6.83891,-8.19194,-9.66063,1.51255,8.70655,5.44293,1.39543,-7.74273,9.34704,4.49147,9.86125,-4.43061,-0.448433,-0.0825722,3.01224,5.27435,-0.259949,6.66963,-1.37942,-6.21701,3.18748,-4.85055,7.46478,-0.502024,3.0887,3.225,1.03885,-3.40974,0.488283,4.39067,8.26524,-4.06843,-2.99176,5.8372,-1.26761,-8.67632,-9.13013,3.78939,-7.8329,8.75277,8.30379,-1.28209,5.62738,-9.30764,1.77305,-4.91258,-7.65752,7.09109,9.26028
2.39923,-8.5585,-7.20596,-2.44324,-0.0716307,3.32764,-9.51372,-2.22405,1.27027,7.3027,2.01738,9.44512,6.04412,-8.6906,2.98053,-0.259949,-4.23523,-1.49371,-3.89726,-5.32738,-9.62852,-9.30829,3.24085,-8.74235,-6.41397,6.63017,-1.17896,5.48965,1.34846,0.761028,-2.82735,0.963261,-0.423998,-5.4159,-4.90191,-8.76464,-3.37996,-7.46064,-1.65517,-8.91227,4.94562,8.67802,7.75348,-9.15205,4.77662,9.00483,-1.8352,-4.90984,0.0398463
-6.14159,1.61362,4.46159,-1.46684,-9.13499,-3.9666,-8.56786,-0.388658,4.3531,-4.74378,-9.87168,-6.09789,-1.98796,-8.70833,-5.02714,6.66963,-1.49371,-4.78176,-8.00324,-8.39083,-2.01582,5.06597,-5.24423,6.23399,9.93536,-6.64591,8.46534,7.5872,-1.19283,-9.42255,-3.97379,3.05215,7.18422,0.12201,0.315256,2.03587,-5.2387,-9.71388,3.16533,-1.2926,8.98858,0.578102,-9.37778,4.37436,-0.959441,-8.10343,2.06848,-9.26958,-4.81139
-2.35104,5.17229,7.0041,3.92224,-9.54968,-3.86598,-6.69153,6.46559,9.35462,6.89395,-9.49373,-1.38877,9.45292,-3.64894,2.63204,-1.37942,-3.89726,-8.00324,7.60245,3.77433,8.79496,4.9753,0.412925,1.36125,-5.80213,5.77437,7.04077,2.64732,5.31732,-1.55025,-6.87043,-9.70012,3.11203,8.72629,0.0433782,9.07945,8.09904,6.88874,-3.12693,-2.49815,-6.30194,-2.00706,4.75175,7.69679,1.88071,3.92141,2.92463,5.65839,6.611
2.17061,7.98396,1.46922,-0.432212,5.87893,6.79694,4.7101,-4.56627,-5.63607,-6.97676,-5.27918,8.31335,-5.97915,8.03565,5.00102,-6.21701,-5.32738,-8.39083,3.77433,-5.09018,9.61672,-0.343702,9.13667,9.12073,-4.33098,8.12583,-6.40351,6.04175,-0.242318,4.94476,-8.92431,-7.87725,-5.43849,-5.31951,4.22912,0.242396,1.66022,8.45749,-0.751209,4.42907,7.88654,8.07087,-2.40959,3.38423,9.20923,0.290862,4.57822,-8.13558,7.74426
5.57734,6.3107,-3.96744,5.2625,-9.39879,5.01044,7.21388,-0.954905,-2.35523,8.151,-8.61148,-4.16596,-2.27331,-3.30645,0.764156,3.18748,-9.62852,-2.01582,8.79496,9.61672,-2.91106,-6.36716,6.08157,-8.13941,-5.00511,-7.02588,6.28986,-3.29743,-8.06905,-8.97887,-6.64231,-5.62542,9.58484,2.93824,-8.98851,3.49807,-5.57376,3.8495,2.13095,-1.01857,4.46618,-6.71944,-6.5743,-4.13782,0.454128,-9.31909,3.89012,5.9527,-5.88795
6.23983,-5.25643,3.03469,-1.5428,0.0205616,3.04083,-5.01326,-6.61165,-7.21797,-2.84321,-7.56589,-8.20409,-4.50378,-8.84197,-0.277863,-4.85055,-9.30829,5.06597,4.9753,-0.343702,-6.36716,8.67257,-6.28948,-5.43844,-3.83135,6.43092,-4.22575,5.56989,-8.83505,-4.07362,1.28537,0.681332,-2.7754,-7.78154,8.1355,2.6201,7.00897,-7.55484,-6.78354,0.598723,3.46381,8.21965,3.07659,7.74697,-0.62555,0.0604166,5.67156,5.43878,8.15437
9.83114,4.08298,-2.66878,-0.0718653,3.6741,5.78845,-1.4637,-7.95591,-8.16839,-2.93165,6.4679,8.63436,-6.07333,7.44196,-3.80331,7.46478,3.24085,-5.24423,0.412925,9.13667,6.08157,-6.28948,-3.16379,3.30572,9.16597,-9.39445,5.70766,8.25825,4.16963,6.94944,9.35092,-5.82046,-7.24422,-3.97088,4.2083,-5.14126,-9.00994,-2.73721,-9.45597,-9.15623,1.56057,-3.98666,-9.1971,1.55794,-5.53889,-1.86738,-1.05183,-0.15621,-7.08343
-8.76324,0.0482394,4.92134,3.47598,1.66649,-2.60902,3.33555,1.80232,-3.76761,-5.31939,8.83482,-8.04121,9.14897,-4.13175,0.963477,-0.502024,-8.74235,6.23399,1.36125,9.12073,-8.13941,-5.43844,3.30572,-8.94355,4.27849,-6.11354,9.51877,-7.52211,0.434486,2.43902,3.79471,-0.0389905,-9.91573,5.68382,3.90258,-3.30966,5.33937,-2.60062,4.65362,-5.17982,-7.03305,5.26029,-3.54327,7.16391,-9.03679,-1.12869,-8.63918,9.63526,9.37013
-0.644638,3.03948,-4.42004,9.38465,-1.87049,9.11541,-8.71375,-7.37591,7.006,6.01891,8.70844,4.37114,5.48794,6.66783,2.81167,3.0887,-6.41397,9.93536,-5.80213,-4.33098,-5.00511,-3.83135,9.16597,4.27849,3.33557,-5.28856,-7.95904,-3.02633,-4.21116,-2.02406,1.30253,-9.73819,9.36332,4.77602,5.90735,-7.17043,-0.64165,0.844883,9.6159,-1.06133,-8.77005,4.81193,8.7941,2.71774,-1.59207,-1.80917,5.39762,2.51962,5.71831
1.53932,7.39512,-8.50533,5.13841,1.21989,9.4268,-1.36736,-1.8026,-7.52694,0.332358,-9.52179,-6.58664,3.58849,9.96776,-5.00813,3.225,6.63017,-6.64591,5.77437,8.12583,-7.02588,6.43092,-9.39445,-6.11354,-5.28856,2.33814,-7.68001,5.70089,-6.99679,-2.95322,7.92103,3.28702,1.08592,6.41664,1.17125,-4.41898,9.03419,1.78094,-2.26559,-7.52308,-1.13091,6.68209,-6.33214,-6.59942,-5.35889,2.02975,-9.59113,0.781747,9.95433
6.9407,-6.61561,-7.65335,1.84511,8.91399,7.18964,-5.72607,8.30611,8.33696,6.54259,6.10486,2.48904,-9.35771,-9.22985,-3.47429,1.03885,-1.17896,8.46534,7.04077,-6.40351,6.28986,-4.22575,5.70766,9.51877,-7.95904,-7.68001,8.63435,-6.98134,8.62964,2.22562,3.26108,0.142783,1.22519,-4.80206,7.53189,-8.84078,-2.50356,1.21997,-2.17527,-8.98919,3.88693,-9.51437,-8.07959,9.32221,-7.25538,-7.33079,5.34661,0.248899,9.24806
-7.63958,-9.83784,-3.2446,2.69708,-9.70626,6.78122,-2.66193,-4.4525,-4.28719,6.36326,-8.39618,5.26343,-9.38338,-4.12139,7.43872,-3.40974,5.48965,7.5872,2.64732,6.04175,-3.29743,5.56989,8.25825,-7.52211,-3.02633,5.70089,-6.98134,-0.847727,1.08581,-6.08603,-7.44012,1.0878,3.60253,1.85424,-3.85205,0.199336,-1.86077,-0.9951,0.0906942,4.26417,4.80225,-5.35183,4.71179,-7.86984,1.6387,-4.09167,5.07478,2.27599,1.92144
2.38905,-1.34513,-5.92683,3.10817,-8.81309,4.16702,-3.21394,-0.856271,6.74004,9.9431,9.10309,-7.38137,-4.30276,1.37483,-7.01278,0.488283,1.34846,-1.19283,5.31732,-0.242318,-8.06905,-8.83505,4.16963,0.434486,-4.21116,-6.99679,8.62964,1.08581,3.20137,7.1479,5.96615,-3.27964,-2.62141,0.101924,4.90038,-0.242651,-1.50838,-9.79938,4.64372,4.3205,2.18498,-8.80236,8.42207,4.43532,6.61372,-7.19141,3.7679,-4.49031,-1.43007
4.88022,8.07188,-7.91376,-6.62262,9.85262,6.84307,0.47698,3.63209,-3.82603,3.3322,-0.690542,-5.19867,-6.43593,2.30545,1.49825,4.39067,0.761028,-9.42255,-1.55025,4.94476,-8.97887,-4.07362,6.94944,2.43902,-2.02406,-2.95322,2.22562,-6.08603,7.1479,2.2757,-0.0800209,7.49868,6.06172,-9.75395,9.33419,-5.90823,-7.59782,-0.00931042,7.53478,-6.1557,-8.9331,2.59344,2.09637,9.00977,-4.6952,-2.87494,-1.24295,-0.693965,7.70497
6.97875,-2.7554,-5.89579,3.10596,5.88397,8.57782,-1.45684,3.23498,-0.603347,-6.77846,0.297366,-3.31276,1.05557,1.68744,7.65479,8.26524,-2.82735,-3.97379,-6.87043,-8.92431,-6.64231,1.28537,9.35092,3.79471,1.30253,7.92103,3.26108,-7.44012,5.96615,-0.0800209,6.96568,0.988318,-4.67998,-4.3312,-1.79626,4.14775,-6.27622,6.24032,6.4856,-6.21972,-5.77126,2.21682,1.09388,-9.59941,-0.921632,-3.45712,1.86481,-5.30349,-8.00558
-2.67187,-8.7104,-6.79958,-9.88962,-0.547416,6.48896,7.80795,-0.323392,-2.51283,-4.90966,3.76925,-8.50893,-4.81587,-7.3937,-8.63939,-4.06843,0.963261,3.05215,-9.70012,-7.87725,-5.62542,0.681332,-5.82046,-0.0389905,-9.73819,3.28702,0.142783,1.0878,-3.27964,7.49868,0.988318,7.12405,5.99102,4.46534,1.7428,6.85362,0.644583,-6.62203,-9.54347,-0.01032,-8.85585,3.24743,-2.09658,5.0182,-1.22175,9.43518,-0.333227,-2.74253,-2.97479
0.101714,7.59062,7.20654,5.39599,-9.18901,4.9533,-9.90609,-0.697386,-2.47845,0.416201,-2.1702,-1.09772,-9.67332,1.91884,3.04549,-2.99176,-0.423998,7.18422,3.11203,-5.43849,9.58484,-2.7754,-7.24422,-9.91573,9.36332,1.08592,1.22519,3.60253,-2.62141,6.06172,-4.67998,5.99102,-3.99586,4.31976,-9.9301,5.23604,-0.405562,6.77404,1.08633,8.87021,-3.09442,-0.0376306,8.9778,1.72549,-0.42323,2.67479,-7.39874,-6.71666,4.42623
6.9194,6.70161,6.20295,3.60838,5.85906,-6.43013,-9.97972,-9.7656,4.48177,6.3307,6.39364,1.45564,3.96455,9.78766,0.157026,5.8372,-5.4159,0.12201,8.72629,-5.31951,2.93824,-7.78154,-3.97088,5.68382,4.77602,6.41664,-4.80206,1.85424,0.101924,-9.75395,-4.3312,4.46534,4.31976,0.811015,3.15276,5.9714,-6.67491,3.7744,7.69233,-0.785973,-1.51147,-6.58789,0.410784,-9.72455,7.66676,1.09308,-3.70024,0.98869,9.79082
-9.09758,9.20641,3.88735,0.388691,5.72023,1.56832,-7.42291,-9.93659,-5.46044,-4.88514,-7.84396,1.92868,3.94333,-3.77392,-1.15629,-1.26761,-4.90191,0.315256,0.0433782,4.22912,-8.98851,8.1355,4.2083,3.90258,5.90735,1.17125,7.53189,-3.85205,4.90038,9.33419,-1.79626,1.7428,-9.9301,3.15276,9.55142,9.06189,-5.55328,-9.80413,-5.61707,-9.55792,6.92586,-3.32545,7.0064,4.40288,3.53843,-5.89427,-4.481,2.85534,1.87113
-0.656709,0.573059,0.950189,5.88068,-7.3384,2.12568,8.06034,1.79376,-9.03968,-2.8886,5.15452,7.1545,-6.51845,1.43209,-8.77377,-8.67632,-8.76464,2.03587,9.07945,0.242396,3.49807,2.6201,-5.14126,-3.30966,-7.17043,-4.41898,-8.84078,0.199336,-0.242651,-5.90823,4.14775,6.85362,5.23604,5.9714,9.06189,6.28877,-8.90305,-0.756997,-9.16043,8.96382,5.17394,4.11078,-8.6796,-2.29214,-1.83747,-3.2439,-1.18064,4.22409,5.61992
-5.87364,-3.41445,-3.56185,-4.89137,-5.08434,7.69561,6.60627,7.70087,6.28072,1.47581,0.379263,0.92893,1.95888,-7.79891,2.83035,-9.13013,-3.37996,-5.2387,8.09904,1.66022,-5.57376,7.00897,-9.00994,5.33937,-0.64165,9.03419,-2.50356,-1.86077,-1.50838,-7.59782,-6.27622,0.644583,-0.405562,-6.67491,-5.55328,-8.90305,-7.84209,-8.61493,-5.00863,-2.36137,-8.26999,4.19335,6.31791,3.68162,7.86688,9.91375,8.74374,-2.30642,-6.04547
-1.0669,7.01945,-3.26782,1.37907,1.45045,-8.38814,1.01218,3.26663,-3.3325,4.48795,-8.68837,-7.89192,-7.41381,-4.7785,2.01933,3.78939,-7.46064,-9.71388,6.88874,8.45749,3.8495,-7.55484,-2.73721,-2.60062,0.844883,1.78094,1.21997,-0.9951,-9.79938,-0.00931042,6.24032,-6.62203,6.77404,3.7744,-9.80413,-0.756997,-8.61493,4.51097,-5.88872,7.29545,-9.77546,-1.49286,1.24767,-7.1685,4.4207,8.00978,-6.78674,1.92919,-9.91566
-2.40263,7.64604,-3.526,6.08574,-1.16403,-2.73882,-6.68169,-4.65196,-9.65634,6.46391,-5.93707,7.86242,-2.30839,-5.27562,-4.97074,-7.8329,-1.65517,3.16533,-3.12693,-0.751209,2.13095,-6.78354,-9.45597,4.65362,9.6159,-2.26559,-2.17527,0.0906942,4.64372,7.53478,6.4856,-9.54347,1.08633,7.69233,-5.61707,-9.16043,-5.00863,-5.88872,2.93693,-9.57617,8.32934,1.55186,-5.33221,-9.42368,-9.57846,-0.346758,5.31877,8.71496,8.51549
8.01268,-5.48311,-2.8777,-2.93953,-5.31862,-8.16529,-0.651308,-7.81753,-1.56295,1.67075,-1.19277,6.96321,3.01063,9.29276,9.53268,8.75277,-8.91227,-1.2926,-2.49815,4.42907,-1.01857,0.598723,-9.15623,-5.17982,-1.06133,-7.52308,-8.98919,4.26417,4.3205,-6.1557,-6.21972,-0.01032,8.87021,-0.785973,-9.55792,8.96382,-2.36137,7.29545,-9.57617,2.48891,-3.26972,-3.6246,-9.77155,-2.25297,-1.97566,-6.49277,1.34833,-6.67411,-9.22655
6.19916,9.59364,0.686733,-7.27181,-9.81551,-9.86782,6.18957,-6.72149,1.54824,-3.79115,-8.09675,7.21959,-0.0781177,0.267095,-7.07315,8.30379,4.94562,8.98858,-6.30194,7.88654,4.46618,3.46381,1.56057,-7.03305,-8.77005,-1.13091,3.88693,4.80225,2.18498,-8.9331,-5.77126,-8.85585,-3.09442,-1.51147,6.92586,5.17394,-8.26999,-9.77546,8.32934,-3.26972,0.294331,-0.504264,-1.38094,9.29831,6.05925,1.5265,-5.78858,6.47539,9.18571
-7.72484,-4.29833,7.83375,-4.64751,3.51722,-5.00778,-2.49653,5.12427,-4.96523,0.938461,4.6566,-4.30049,-0.0424277,-3.0713,-4.83565,-1.28209,8.67802,0.578102,-2.00706,8.07087,-6.71944,8.21965,-3.98666,5.26029,4.81193,6.68209,-9.51437,-5.35183,-8.80236,2.59344,2.21682,3.24743,-0.0376306,-6.58789,-3.32545,4.11078,4.19335,-1.49286,1.55186,-3.6246,-0.504264,-8.55973,4.03489,3.87684,9.764,-9.27684,8.84665,-9.38016,5.52193
-5.82867,0.389824,4.13239,-8.43911,-7.25162,5.88305,2.55363,2.36445,6.01309,-0.61613,4.05773,-5.27115,7.32087,0.624929,-1.5308,5.62738,7.75348,-9.37778,4.75175,-2.40959,-6.5743,3.07659,-9.1971,-3.54327,8.7941,-6.33214,-8.07959,4.71179,8.42207,2.09637,1.09388,-2.09658,8.9778,0.410784,7.0064,-8.6796,6.31791,1.24767,-5.33221,-9.77155,-1.38094,4.03489,0.952231,3.78107,-6.74821,3.71826,-6.50987,-4.50471,7.95478
-8.63002,-7.69926,9.38855,5.94133,-6.46045,-4.00899,0.266841,-1.94179,7.85888,-7.42862,7.80384,-7.65368,-8.39182,-0.16208,8.91835,-9.30764,-9.15205,4.37436,7.69679,3.38423,-4.13782,7.74697,1.55794,7.16391,2.71774,-6.59942,9.32221,-7.86984,4.43532,9.00977,-9.59941,5.0182,1.72549,-9.72455,4.40288,-2.29214,3.68162,-7.1685,-9.42368,-2.25297,9.29831,3.87684,3.78107,-8.54428,-1.13732,-2.27327,3.44132,3.34508,4.77444
5.26168,8.77354,-2.40455,0.143164,2.80561,5.52481,1.69342,6.85643,2.59042,1.95686,-2.6674,-2.38189,-4.71515,1.98161,-8.71488,1.77305,4.77662,-0.959441,1.88071,9.20923,0.454128,-0.62555,-5.53889,-9.03679,-1.59207,-5.35889,-7.25538,1.6387,6.61372,-4.6952,-0.921632,-1.22175,-0.42323,7.66676,3.53843,-1.83747,7.86688,4.4207,-9.57846,-1.97566,6.05925,9.764,-6.74821,-1.13732,-5.8291,-2.07402,6.23097,8.59998,-3.70902
-6.69619,9.95565,9.15598,-9.49335,-0.679031,7.7663,2.08183,7.93856,-1.84023,-8.4508,0.665543,-8.15396,7.46302,9.3927,3.307,-4.91258,9.00483,-8.10343,3.92141,0.290862,-9.31909,0.0604166,-1.86738,-1.12869,-1.80917,2.02975,-7.33079,-4.09167,-7.19141,-2.87494,-3.45712,9.43518,2.67479,1.09308,-5.89427,-3.2439,9.91375,8.00978,-0.346758,-6.49277,1.5265,-9.27684,3.71826,-2.27327,-2.07402,9.513,-6.00034,-2.53676,-9.80202
3.85927,-2.38021,-5.74068,-3.1941,4.95764,7.23516,8.28743,8.46095,7.56048,1.87217,-8.36331,-1.68103,7.88072,-3.07578,5.87189,-7.65752,-1.8352,2.06848,2.92463,4.57822,3.89012,5.67156,-1.05183,-8.63918,5.39762,-9.59113,5.34661,5.07478,3.7679,-1.24295,1.86481,-0.333227,-7.39874,-3.70024,-4.481,-1.18064,8.74374,-6.78674,5.31877,1.34833,-5.78858,8.84665,-6.50987,3.44132,6.23097,-6.00034,9.51875,-4.17938,6.49392
-3.11135,-5.46748,4.38101,-3.98228,-0.0603702,-1.40056,-0.125046,-7.24924,8.21514,-7.35894,-6.46124,-0.324598,-4.60477,-8.97784,-9.71232,7.09109,-4.90984,-9.26958,5.65839,-8.13558,5.9527,5.43878,-0.15621,9.63526,2.51962,0.781747,0.248899,2.27599,-4.49031,-0.693965,-5.30349,-2.74253,-6.71666,0.98869,2.85534,4.22409,-2.30642,1.92919,8.71496,-6.67411,6.47539,-9.38016,-4.50471,3.34508,8.59998,-2.53676,-4.17938,6.20122,7.43914
9.61539,-1.76579,-0.815178,-6.25375,1.58289,4.39632,-0.216407,7.58123,-7.1161,-0.141226,2.64127,-5.31707,-4.83421,-3.85354,-1.45873,9.26028,0.0398463,-4.81139,6.611,7.74426,-5.88795,8.15437,-7.08343,9.37013,5.71831,9.95433,9.24806,1.92144,-1.43007,7.70497,-8.00558,-2.97479,4.42623,9.79082,1.87113,5.61992,-6.04547,-9.91566,8.51549,-9.22655,9.18571,5.52193,7.95478,4.77444,-3.70902,-9.80202,6.49392,7.43914,1.643
