-8.97697,-2.06524,-9.66463,-1.52319,-3.02003,9.25018,-4.53478,3.29197,-4.26123,-1.7226,4.84418,1.70016,-6.5976,-7.37672,-8.32479,-0.352225,6.27321,-4.43685,-6.99739,6.01748,-3.98259,-0.549142,-0.0568485,-3.02013,4.12089,3.26162,-5.00902,-9.60855,8.69363,1.12174,6.4877,-1.77593,2.24637,-0.117687,6.95822,-9.77246,6.41227,-7.92355,4.89871,-3.80187,5.73994,6.33187,-5.41815,-5.72979,-2.4964,4.36728,-8.63006,4.70742,-1.15607,-0.632391,-6.01674,-6.78532,4.47477,0.969124,-0.265433,7.63359,3.41955,9.22404,0.25678,-5.01739,4.13816,0.182871,-5.07966,9.23029,3.04621,-3.2995,6.56811,-5.50233,4.90182,5.66728,-7.15987,-3.43657,-1.14412,-5.40814,3.69295,1.95272,-2.70077,1.74657,-7.24911,-7.42016,3.44695,3.66518,-5.34363,4.35273
-7.56947,-9.75988,-4.40711,7.37456,6.88254,-8.45791,0.567227,-8.49014,-4.60691,-4.05756,1.70016,0.412353,-9.21802,-9.18259,-1.75204,-1.60118,-4.19026,-2.92068,-9.67481,1.87371,-6.88512,8.42882,-3.78437,-1.85422,2.51987,3.59452,-1.69908,6.85267,-3.37566,-2.70995,1.93252,5.6377,4.00676,2.20774,5.22938,-7.66886,-2.87274,4.68085,-1.59277,-9.52426,3.72854,-3.1128,0.529094,-4.06148,-2.53769,-8.99528,8.10485,-5.99937,-0.653617,-2.8888,-6.89524,8.05189,9.7179,-5.44204,-5.5418,-6.11404,-5.70376,-7.83996,-1.31404,-9.50485,2.53604,2.35974,-0.430566,9.25362,2.8427,-5.69285,3.17897,-1.04109,-4.70342,-0.343995,8.87679,-6.0978,-1.78978,-6.60265,8.98826,1.99986,3.73837,-3.60817,-5.01918,-8.43092,-7.41432,-2.94682,1.97622,-0.566303
2.59363,8.146,5.95183,1.11411,7.97164,-5.06099,-0.363994,-9.77733,4.97601,8.08214,-6.5976,-9.21802,0.101723,-2.2496,5.65133,-5.6888,0.513336,-9.97246,2.13906,6.62193,-9.49959,8.0037,2.56834,-1.16653,5.74651,-4.49559,2.52285,-6.00073,-4.13748,9.97701,3.66559,5.37792,1.4066,-7.69996,-0.47953,-5.08834,-6.84635,4.24418,-4.03338,-0.112364,-4.60347,6.59947,-8.48139,6.06091,-3.14399,7.63853,2.08491,9.87995,-2.21565,1.00292,6.51154,7.04894,0.493361,1.76238,-2.78106,2.9173,-3.50673,-3.68541,7.20073,-8.12608,-4.83059,-1.33146,4.27415,5.5899,2.71385,-8.65573,-0.777279,-1.60231,-8.61873,-7.63044,-8.68714,-6.49847,-6.25518,-9.20187,-2.42607,9.7469,-1.96969,-9.09765,5.3553,2.63202,-1.4949,-3.71381,-5.78502,-9.53787
-3.43194,-1.80885,4.39997,-5.72792,9.86995,-7.45347,9.97834,-8.79259,2.19496,8.29048,-7.37672,-9.18259,-2.2496,2.4263,7.45928,4.13985,-8.29461,6.79508,-2.43511,1.93686,-5.35833,-8.67459,7.85284,-6.76283,-3.94827,-0.70841,-3.75345,0.618202,1.41243,-6.39898,0.0637893,-9.59358,-0.415297,-3.93849,-9.61688,-3.3196,4.52201,-5.39173,2.09742,0.196875,-7.77242,0.718395,9.89319,-9.58059,2.7476,3.91701,-0.333964,-3.04949,1.0291,7.17032,2.03899,9.91092,8.61309,3.22559,1.83234,-8.95234,-7.78759,-0.69523,-0.189972,8.08274,5.98241,4.10723,-3.65169,-8.66568,2.49427,-2.24002,9.29675,-9.4176,6.35428,-4.73581,-4.49503,5.46245,9.94458,5.56581,9.92589,-7.83344,0.418794,5.74671,-8.88406,8.43868,-2.28356,-6.14398,-0.96819,-5.85943
-4.3086,6.42293,7.43468,-8.52235,5.22867,0.890084,0.139858,-4.19876,4.55384,-7.01705,-8.32479,-1.75204,5.65133,7.45928,-7.42648,3.1045,0.471969,-6.60413,-0.0234381,8.30579,-8.95794,6.90252,0.348848,-7.81285,-3.20247,9.77144,6.68058,4.73391,4.93185,-4.75209,-7.45897,8.15205,0.774939,-8.42923,3.21612,2.2251,-2.76503,2.01375,-6.52741,-5.38185,-3.67231,4.75647,-4.14847,8.83009,1.9572,3.56706,-1.43752,5.44374,-6.5615,-2.80307,1.40816,-6.56833,-1.60639,8.75405,3.26014,4.85701,-7.55727,-7.39817,3.63486,-4.71979,-1.55836,-1.87461,0.854148,4.12171,-4.1533,-1.12744,1.06172,-6.20685,0.598468,-8.49588,-3.29012,1.69089,-6.7884,2.86057,5.10754,0.475666,-8.55629,9.43381,2.46761,9.18084,-1.49323,2.75805,-4.26143,7.51873
-9.70573,-8.62495,-2.61691,5.92284,1.97705,6.90295,6.8303,0.250862,8.80673,-4.36524,-0.352225,-1.60118,-5.6888,4.13985,3.1045,-4.31099,-6.02193,2.25713,-7.2044,7.56307,6.55807,-1.97497,9.64329,3.85273,5.72935,-2.15062,-8.43991,0.55502,2.2746,7.78912,1.53753,8.05855,7.81511,7.04404,8.61755,6.92182,9.48434,-5.19787,-3.88587,-8.95952,4.58152,-0.34661,-3.60856,5.81787,-4.94504,3.44545,-9.17957,-5.25783,-5.7293,-6.09075,-6.84251,7.06656,-6.64648,8.80638,-0.52589,2.96193,-5.35033,-0.0670116,2.02461,7.76407,-0.501375,5.49065,-4.87646,-4.01803,-2.97232,-5.33183,-8.994,-1.89911,-6.63294,-6.16023,0.265768,-1.07899,-2.5724,-7.74581,-6.56057,6.10155,-7.57661,-9.5794,-8.26236,-9.07061,-1.89143,-2.82222,-1.12997,3.14971
-6.25042,-9.13607,8.88934,9.78844,3.17331,6.05991,-3.44342,4.24811,-9.84015,-7.4898,6.27321,-4.19026,0.513336,-8.29461,0.471969,-6.02193,-1.48619,-9.69843,-6.5256,9.32261,-7.0198,8.87309,-7.82595,7.90162,-7.84949,-9.15005,6.76009,3.65929,1.85429,-8.14846,3.43256,-7.24418,-5.58774,9.37747,-6.32475,-6.34661,3.84654,-2.94084,-2.49185,3.89763,9.61161,-9.85753,-6.83822,-6.39327,5.21091,-9.8986,-4.02203,-4.67523,1.54762,9.91886,-8.60852,-2.52263,-7.21582,-4.14394,-4.40893,9.13555,-5.97664,3.16731,-0.420305,-5.28146,-3.30131,-0.708744,-3.11294,1.77777,6.59372,-4.66853,-4.34286,0.529167,1.45187,5.29546,0.649166,-7.54939,-4.00716,-9.38955,-8.95288,-3.07049,-3.31309,-6.30568,6.09101,-5.71276,0.895902,4.11356,-3.44224,7.00902
4.27077,-5.54284,8.06813,-9.72483,-3.43827,-2.83447,6.29322,-8.05745,0.989694,-1.09568,-4.43685,-2.92068,-9.97246,6.79508,-6.60413,2.25713,-9.69843,3.71478,4.30353,2.62864,-6.72022,1.75548,0.611135,-5.06531,9.95669,1.32753,-9.04253,-3.01748,9.57061,-7.93363,8.19891,-5.05378,-4.3289,1.72305,-7.40106,8.42822,-1.42661,3.59057,-0.405716,9.68016,2.53393,2.4575,-0.763625,0.712757,5.09949,-5.13756,-5.9787,6.43306,0.425061,-3.76153,0.692139,-5.48892,-6.45067,4.85451,-0.527585,2.61782,-1.15204,5.06035,6.64015,8.20142,9.148,-4.33245,9.84556,-3.7134,4.04334,1.42668,8.41246,-6.31084,1.1464,-7.67309,-6.06225,9.32748,-7.62544,-9.57144,-0.76194,-1.23161,0.666577,-7.25576,-6.23629,-3.90166,-9.92376,1.46791,-4.78864,7.60447
4.46453,2.41722,-7.27726,-8.76552,0.143133,0.156792,-1.35159,-8.0585,-6.24263,-9.91214,-6.99739,-9.67481,2.13906,-2.43511,-0.0234381,-7.2044,-6.5256,4.30353,-4.38117,-7.64535,-4.73892,4.45678,-5.40617,-9.06777,-2.8087,-2.69239,-6.67054,2.18849,-3.98094,3.74765,-2.67147,-3.47895,-6.65182,0.651661,9.04886,-9.16246,-8.45716,-9.35593,5.48495,3.11113,0.464432,-3.62708,-5.30136,-2.65493,-5.13838,5.37985,1.65149,-8.52628,5.83672,-3.21607,1.73007,-0.454024,7.45323,-9.75391,-7.92843,8.69271,0.867641,4.70974,-1.41349,3.81511,-8.63961,5.11694,3.75382,5.36966,2.70723,-4.00207,5.04109,4.23263,-0.387303,-1.70608,-5.22289,-4.61119,3.93552,-4.46085,7.30882,-4.21173,-6.31049,4.9658,0.744467,-2.0894,-1.79933,-7.1266,0.973145,7.97557
3.09689,-8.11493,6.93573,-0.113056,1.23501,5.3472,-3.56674,3.32438,-1.30498,-0.940259,6.01748,1.87371,6.62193,1.93686,8.30579,7.56307,9.32261,2.62864,-7.64535,5.06789,7.21701,-2.49959,-7.49647,-4.04512,-3.75767,5.11216,-3.83838,-0.491601,-9.26125,1.01097,-2.42623,-6.38914,0.853899,-1.85334,8.69798,-8.55232,4.2134,0.357475,-0.0899922,-7.87638,-2.04631,-3.16089,0.0357456,-8.28908,8.37969,-9.4732,-0.619112,3.69253,-2.37305,5.17096,-2.69851,1.68654,-4.94455,8.67035,-5.17933,3.32851,5.56253,-7.5717,9.67486,8.08016,3.83086,8.92126,8.7711,5.04554,-0.50909,4.83358,0.802816,6.57907,-9.13265,0.796111,2.20219,-5.79973,7.26534,8.8136,-9.37349,-5.9462,-5.27873,-2.98165,2.10635,-2.56034,-7.1304,0.947705,-1.94462,-9.68543
1.66096,2.37235,0.350934,3.25661,5.38466,8.26161,-2.87815,4.10676,0.406917,-9.39234,-3.98259,-6.88512,-9.49959,-5.35833,-8.95794,6.55807,-7.0198,-6.72022,-4.73892,7.21701,5.77239,0.0893771,7.51899,6.11024,6.58899,6.43664,-1.22426,-9.058,-1.04249,0.547548,3.64317,6.26123,4.46618,4.97084,-8.87242,5.40343,0.0379162,9.57191,-1.88774,-5.97096,-1.30088,3.64603,6.07712,4.37878,7.80513,-9.70254,-9.53939,7.0246,6.11577,6.90412,-7.32594,-6.13439,8.62248,-4.81841,-2.65262,-8.5363,7.26403,6.03207,0.867929,-6.03392,-1.36545,4.9731,-9.52259,7.93154,7.23672,-7.46497,8.36928,6.51382,-0.434539,3.50001,-0.684315,-0.866207,1.53327,3.39132,-6.08235,-4.23612,-6.6098,-4.74013,1.29914,-0.00640608,-3.49255,2.94534,0.507793,-5.94194
8.79095,-9.62953,8.12138,-1.39852,-5.31047,3.85811,2.58942,-9.9888,-9.14762,-5.30407,-0.549142,8.42882,8.0037,-8.67459,6.90252,-1.97497,8.87309,1.75548,4.45678,-2.49959,0.0893771,6.72898,4.78251,3.81962,7.04444,9.70527,2.60673,5.3596,9.32206,6.04836,-4.36063,-2.73649,4.58102,8.63672,5.06963,-8.54455,3.75329,-6.11519,-6.43186,-4.52926,-7.16436,5.5702,9.97028,-4.1444,-1.31684,9.69784,4.45612,0.610864,-6.05626,1.68962,-0.058383,8.05525,4.6898,7.92016,-2.39132,3.49462,2.74483,5.04202,-6.15418,1.46909,-5.72326,-6.03435,3.3617,-8.51568,-0.185593,1.92914,1.83133,3.7881,3.70397,-7.99425,5.15751,-0.90852,-4.97833,9.25687,3.18719,-2.77468,7.82826,5.34081,-1.55842,-2.2357,7.83749,1.85129,0.820264,6.65157
6.53221,9.48202,-5.4393,-6.49741,-3.2084,3.51773,7.7911,3.55404,6.44653,-1.59793,-0.0568485,-3.78437,2.56834,7.85284,0.348848,9.64329,-7.82595,0.611135,-5.40617,-7.49647,7.51899,4.78251,-3.94755,-7.08546,-1.27926,0.13031,6.95963,-2.58769,-0.869284,1.38296,-3.79356,1.98528,0.206771,0.278769,2.81609,-1.37006,8.60377,9.35157,3.44414,-3.35924,3.32195,-1.7241,-2.64162,-5.74608,3.50118,3.03496,-3.53419,-8.11544,-4.97567,-3.95022,1.04931,7.68865,-5.41778,-6.84747,-5.09722,6.68021,1.31774,-7.5079,8.14364,2.92333,-7.50376,-3.22551,-2.64479,9.57727,0.179327,-9.77832,9.27414,6.0599,1.35615,-2.80731,6.07758,-5.09826,5.73191,9.60072,3.87592,-7.66719,8.87831,-1.92673,5.16052,-4.5174,-8.39551,5.52281,6.18909,4.19755
3.41443,6.74859,-5.04146,-1.43158,-7.1035,-7.68658,-3.58749,-0.695261,6.81973,0.400932,-3.02013,-1.85422,-1.16653,-6.76283,-7.81285,3.85273,7.90162,-5.06531,-9.06777,-4.04512,6.11024,3.81962,-7.08546,-4.54904,-5.40834,9.91117,-9.18972,6.99433,-1.88649,-5.01968,-5.20929,4.07322,3.87088,0.488797,5.96003,-9.13326,-5.7279,7.6024,-3.42829,-1.83995,-3.95635,3.74578,5.10365,8.18512,4.25668,-8.69977,9.20108,-6.79355,9.2167,-2.97448,-8.81103,8.55123,-8.61578,-0.945397,5.86571,0.834785,4.74036,5.72004,3.59501,6.23144,1.01438,-6.83358,6.97,-5.20811,-0.84929,6.49501,7.18106,-1.91495,1.04164,2.35707,7.7744,-9.13786,-8.55849,-2.50559,-0.485483,-5.66629,0.104175,8.50428,-8.29143,1.56511,7.56828,-7.65464,7.26855,2.76556
-4.84841,6.10672,1.67858,-2.01578,-8.80029,-4.72913,3.69558,2.35324,8.25193,5.29924,4.12089,2.51987,5.74651,-3.94827,-3.20247,5.72935,-7.84949,9.95669,-2.8087,-3.75767,6.58899,7.04444,-1.27926,-5.40834,-5.65145,0.836138,-2.48101,8.9651,-6.29584,-8.23978,8.89463,1.58574,-5.72991,-5.17112,6.77634,3.02908,1.40825,1.57685,0.912029,6.48141,4.91878,9.69699,-2.64225,1.54467,-7.38069,0.157033,2.31931,-4.89381,4.40958,-6.05463,-3.25109,-4.39009,6.42667,4.02828,-6.71693,4.89619,-4.55338,-8.94923,3.57243,8.63601,-6.13494,2.79882,0.405315,6.59367,-9.64893,-8.02609,-4.4641,8.67149,7.02047,5.62514,3.75042,-8.2659,8.8301,-3.46024,-2.19804,7.15513,1.83993,-4.26508,6.2046,-7.23737,6.71262,-0.589971,-8.75633,-2.3764
-3.66067,-9.25584,2.5141,5.27803,-3.39959,-9.64,-9.60864,-3.4547,4.07761,-0.678916,3.26162,3.59452,-4.49559,-0.70841,9.77144,-2.15062,-9.15005,1.32753,-2.69239,5.11216,6.43664,9.70527,0.13031,9.91117,0.836138,-5.71605,1.93911,2.73684,-8.71412,8.0385,3.68607,-8.9907,3.88404,4.65375,9.95644,5.01328,-6.40777,3.83908,-8.84553,-8.3842,2.31891,0.922693,0.647614,-4.57585,-7.75915,7.97279,-7.02082,-0.099116,5.01318,5.2454,6.93155,-2.8499,-4.2924,-8.06093,9.38617,-0.135613,3.39435,6.70615,0.850231,-0.599555,-2.98896,-5.29855,1.46534,-3.49856,-0.382999,7.51852,4.80933,0.265685,-0.840338,-4.14109,-1.44528,8.18947,-9.79593,-9.3097,-5.9719,-6.91916,9.04321,2.71047,-0.685222,-0.024572,1.15535,-4.30667,-6.32878,8.1813
2.29817,9.87473,2.60412,2.08111,9.52301,-7.61761,0.171832,-6.7203,5.42338,1.2104,-5.00902,-1.69908,2.52285,-3.75345,6.68058,-8.43991,6.76009,-9.04253,-6.67054,-3.83838,-1.22426,2.60673,6.95963,-9.18972,-2.48101,1.93911,-9.27634,-9.39156,6.17422,-3.07704,-8.49375,-6.88455,-8.45634,-8.34265,1.39905,5.66394,-7.46323,-9.34386,0.971848,-5.52271,5.52547,0.501489,8.06916,5.04596,-9.95935,-2.18132,7.52883,6.49338,4.08434,7.01751,-7.25297,4.27391,9.96757,4.56201,3.63074,9.63613,-8.84307,-4.91772,3.13183,-3.5707,1.88112,-7.57187,9.80765,-7.38713,9.64755,7.21453,6.8519,7.13676,1.24703,-9.09399,6.35543,9.79355,4.93601,-5.42454,-4.39726,-7.62675,-9.11165,-2.92276,-7.2481,7.36402,-6.79744,-4.66725,3.17784,3.2368
-7.45715,1.83308,0.246682,0.846263,0.60067,8.42253,3.75982,-4.45686,-8.59711,-7.42459,-9.60855,6.85267,-6.00073,0.618202,4.73391,0.55502,3.65929,-3.01748,2.18849,-0.491601,-9.058,5.3596,-2.58769,6.99433,8.9651,2.73684,-9.39156,8.29961,-0.937674,7.74428,5.47202,2.9607,0.116024,6.95982,-0.451039,-0.522591,-8.24061,-5.9508,-1.44291,0.525041,-1.76508,8.13618,3.55304,8.66417,-7.0413,-1.43642,8.12463,3.38356,2.78541,-7.10085,8.77838,-7.98346,-6.32415,-4.60318,8.56075,-4.57936,-2.20409,-0.933605,-2.02951,-2.00853,-0.420973,7.92867,-6.41716,3.56824,9.83364,6.26878,6.09613,-6.67072,9.90031,1.15273,2.6241,6.17223,-5.06563,-9.93449,-4.98041,-3.15404,-8.28752,-1.05423,2.75376,-6.81979,4.80002,-5.84389,-8.80443,-2.59939
6.69347,-6.04377,-4.15987,-2.88875,-5.67864,4.15056,-1.71494,0.0199056,-0.661488,4.17082,8.69363,-3.37566,-4.13748,1.41243,4.93185,2.2746,1.85429,9.57061,-3.98094,-9.26125,-1.04249,9.32206,-0.869284,-1.88649,-6.29584,-8.71412,6.17422,-0.937674,3.57994,0.165567,-6.4886,1.0475,-4.48182,-1.7692,9.36606,-7.92217,-6.40591,-9.62598,-1.55449,1.4868,8.96976,4.20149,6.38805,2.34567,-7.82248,-9.40956,-4.91038,-8.97063,-3.96522,2.19258,-2.10138,8.79519,-7.63086,0.555348,3.99817,5.84841,5.17454,-5.73879,-4.45794,-8.27219,4.49443,-7.1303,-9.72222,-7.02416,-4.05508,1.38982,8.53745,-5.51046,-1.78266,-5.71746,-4.78637,6.98427,-2.86514,-4.90452,-0.182977,-6.32946,-8.51249,-5.10335,-7.47698,-1.86246,-9.1518,0.0666982,4.37091,5.58917
1.86647,9.12763,6.72966,2.15752,1.6881,6.11457,8.80202,-1.67652,5.47769,-2.8969,1.12174,-2.70995,9.97701,-6.39898,-4.75209,7.78912,-8.14846,-7.93363,3.74765,1.01097,0.547548,6.04836,1.38296,-5.01968,-8.23978,8.0385,-3.07704,7.74428,0.165567,-1.62758,-9.75727,-4.63531,8.35908,3.53279,-9.91903,-9.61973,-9.71487,-6.17756,4.88026,-2.74825,-8.09499,-6.3721,-8.53306,-4.23003,-4.42714,-7.33598,-6.93364,-9.4883,-0.682295,3.09354,-5.31142,-4.67764,1.04537,-2.88986,9.96933,9.76467,5.04458,4.06606,-2.72532,8.17943,3.01133,7.17899,3.08981,-2.60162,1.94126,2.7553,-5.7115,-2.0907,0.932071,-3.3211,-0.522332,-1.39393,4.7193,-8.55899,-8.08305,-0.495414,1.53916,-4.10637,-8.16593,-4.67189,-5.10725,-4.03803,6.05616,3.31417
