8.41196,0.20442,-2.43986,-0.0307951,-1.29086,4.78592,9.69549,3.93806,-1.90376,-0.955793,1.46648,-1.18789,4.55104,6.49428,-3.48545,9.10608,-4.2374,-3.55577,-8.64907,-2.11735,2.87289,-1.18733,9.89234,-4.7585,4.63426,-2.53128,-3.19669,-8.09957,-3.1648,0.307457,-9.24163,-7.20134,6.48861,-1.7434,4.84448,-7.69558,0.534147,2.15564,-2.85445,-8.34579,-8.96271,7.87211,-1.14701,-8.58791,1.13659,5.12698
-5.30096,0.270252,-7.44371,1.3983,-0.754156,3.94931,9.55202,-9.52169,1.89378,5.25443,1.45926,-3.50585,7.03679,5.98363,0.0209564,-4.2374,-9.80708,-8.8057,-3.33832,-4.63458,1.03238,5.23976,-2.16159,-9.78822,2.87084,-3.13747,8.12252,-3.4006,1.69995,9.38728,-5.35822,6.86238,5.28814,5.02258,2.38715,7.48437,-7.17831,8.19484,8.00311,-9.08801,1.65627,9.44504,4.63232,-3.4395,-6.81204,8.24575
-9.64357,-9.2166,3.94222,1.35183,9.8205,3.19077,-0.137863,7.22259,4.38388,-7.49707,6.08312,7.23771,-4.70596,0.081911,-0.960119,-3.55577,-8.8057,-0.643125,8.13079,-3.49512,1.24492,-3.99841,-0.811608,9.34388,-4.94032,0.4472,0.403054,-4.71373,-8.47635,4.79963,-0.98346,-7.97962,-6.30912,-1.85603,-4.06191,-6.86982,9.71654,-4.31164,4.21326,0.269936,2.95375,-4.77188,-4.09843,-1.62249,8.75525,8.58234
0.0831404,9.83235,4.4886,3.65413,3.06521,4.29612,-2.2787,9.53473,1.2139,8.30387,-4.21767,-9.02763,-0.390904,-3.80819,-9.4373,-8.64907,-3.33832,8.13079,1.4248,-1.27165,9.40859,-6.78981,2.70095,-1.34596,7.44622,-6.38478,-7.1271,-3.37996,-2.28139,9.00847,9.40034,9.11762,-0.462154,-6.22563,8.02595,-4.23753,-3.70459,6.5431,-5.92258,-9.45542,3.81729,-1.48554,1.58488,9.27174,8.37519,1.77691
-3.03668,-1.76244,-8.44067,9.88245,-2.71215,6.23888,4.44118,4.21902,8.45861,-1.74961,6.23695,-6.12536,-8.95475,7.67147,2.7693,-2.11735,-4.63458,-3.49512,-1.27165,-8.69949,5.97689,-4.74434,-8.75471,-6.6671,-7.05495,-9.13459,-7.0096,1.3022,4.85737,-2.74881,-5.09721,-7.22518,-9.27489,9.2632,5.72545,6.08514,2.15644,9.80093,-9.53438,1.05977,9.97792,-7.84315,-2.47567,8.96525,1.74778,-7.1797
-6.71949,-0.490318,3.67219,-3.99684,-8.59215,6.27169,8.48684,6.78974,8.9157,9.52294,-4.60939,3.7152,5.60653,-9.21974,-8.76757,2.87289,1.03238,1.24492,9.40859,5.97689,1.30169,-4.34672,-8.14829,8.86486,-5.86114,-1.22612,-3.75391,-9.9959,6.53316,9.74593,5.05615,-3.32798,4.18732,-6.45238,3.05216,-4.22374,-5.59197,-6.05628,-5.24875,-4.12469,-2.00077,9.28389,6.46945,-1.67929,-2.53061,9.71105
-9.85666,-5.24087,9.08223,4.92264,1.31801,9.60035,3.88843,-9.57182,0.596233,4.31772,4.37371,3.95617,-9.22779,9.05816,-2.62373,-1.18733,5.23976,-3.99841,-6.78981,-4.74434,-4.34672,-4.80479,4.82342,-2.60729,4.14967,9.03972,-9.36301,-9.53912,-7.31548,7.50921,-9.81965,-3.66662,-4.24591,4.64054,4.79415,-4.88704,-2.92728,-7.00368,-3.50291,5.34579,2.17442,-2.72873,-7.37051,-8.22368,6.28212,-4.01935
-9.51566,-8.58841,-3.60564,-6.96537,0.489852,7.09119,7.30671,5.97219,5.21769,-8.72588,8.00592,-4.42476,-7.95942,4.61786,9.55766,9.89234,-2.16159,-0.811608,2.70095,-8.75471,-8.14829,4.82342,0.912486,-2.14373,2.14794,-6.42455,8.93689,-5.26641,-9.06117,-7.31073,-1.77666,3.87846,-8.43529,3.24468,0.279333,5.74173,1.80106,-1.84578,-1.94121,-8.08886,-9.89431,-3.54563,7.92034,0.44386,-3.64107,3.88902
1.08335,0.571724,2.97495,8.7098,2.29428,8.73178,-7.3002,4.67709,-7.27733,7.25334,9.12127,4.71202,2.70459,-9.86205,4.62268,-4.7585,-9.78822,9.34388,-1.34596,-6.6671,8.86486,-2.60729,-2.14373,0.837361,8.23848,0.697423,3.52728,7.57277,3.38114,6.42967,1.09767,-3.33702,5.41112,-6.93727,4.81028,-3.0879,1.41068,9.34982,0.773851,2.88173,2.49162,-7.4598,-3.34525,6.93607,-1.14154,8.36668
5.47787,-8.28296,3.53066,-3.45298,-3.49483,3.51435,-8.10757,4.43343,6.89352,5.88305,-4.51189,5.25334,-9.29491,-1.66159,-8.06819,4.63426,2.87084,-4.94032,7.44622,-7.05495,-5.86114,4.14967,2.14794,8.23848,2.21916,-3.42388,9.20816,-2.92556,-2.02909,-2.67508,6.87663,-9.6649,-9.52218,8.30874,1.11303,4.30096,8.73258,0.175676,-2.25215,1.83877,4.71148,-8.06062,9.88392,-1.11438,8.8961,8.7578
1.5026,-3.06202,-6.01858,-9.31938,8.81998,2.1297,-8.79475,0.449713,-2.26013,-2.90404,-0.492628,-4.36348,1.65446,2.41989,2.98634,-2.53128,-3.13747,0.4472,-6.38478,-9.13459,-1.22612,9.03972,-6.42455,0.697423,-3.42388,-9.02296,-5.18045,-4.76935,3.09603,-4.08213,9.7111,8.58986,0.366709,-6.76694,5.44285,3.97463,-5.54924,-0.306132,5.10731,7.41402,-9.30854,-1.71681,5.85179,8.67425,8.47111,0.956069
-1.56285,-9.83823,3.9629,-7.2734,8.41852,-7.84111,4.27201,9.8474,8.25562,-1.18922,2.39149,-4.54472,-9.62167,3.3229,-1.72748,-3.19669,8.12252,0.403054,-7.1271,-7.0096,-3.75391,-9.36301,8.93689,3.52728,9.20816,-5.18045,2.12724,4.25632,-6.30068,-6.05126,-9.5107,-3.38563,8.2789,-1.36083,6.57669,-9.79065,-3.39249,-4.93676,-2.2366,6.72469,-5.10499,7.57263,9.47199,-6.31282,-6.40282,-7.13673
3.80738,-2.20104,-2.67041,-8.54476,-4.07674,-6.24451,-6.01264,3.17533,2.06551,-3.16081,-4.56375,7.71963,3.88887,3.67335,-5.61397,-8.09957,-3.4006,-4.71373,-3.37996,1.3022,-9.9959,-9.53912,-5.26641,7.57277,-2.92556,-4.76935,4.25632,6.68506,-3.84062,-1.24959,6.36582,4.71223,6.75378,6.57122,7.26406,0.71448,-1.99579,8.98045,5.46839,1.56486,3.07706,6.09724,-3.16596,8.45338,5.1325,-5.23463
-6.40376,-7.57548,-8.07766,4.68262,6.92921,-4.52828,0.661642,-4.00893,6.43797,-7.01476,-3.32042,0.708614,5.8838,-4.5517,-2.09472,-3.1648,1.69995,-8.47635,-2.28139,4.85737,6.53316,-7.31548,-9.06117,3.38114,-2.02909,3.09603,-6.30068,-3.84062,-3.98761,9.55277,-9.83555,-4.84512,-7.30203,-4.64274,1.71728,-6.94368,-7.05728,-5.39216,-7.11119,9.49643,7.92954,7.15025,-9.14889,-5.0564,3.30963,9.96441
0.0922834,4.24484,8.84304,6.42529,1.8001,2.41726,4.64623,-3.59411,-9.40983,-0.700449,-2.10402,-9.00939,-8.64616,1.03909,7.44008,0.307457,9.38728,4.79963,9.00847,-2.74881,9.74593,7.50921,-7.31073,6.42967,-2.67508,-4.08213,-6.05126,-1.24959,9.55277,8.82628,-0.584573,-0.97299,-2.82981,-7.18176,-4.51786,8.74199,-1.03315,-9.69904,-1.42826,9.88039,0.193239,6.29635,8.17111,-8.50269,7.93985,-1.0712
8.36777,-9.60963,0.850332,-6.56951,-3.46887,1.33526,2.3107,5.41401,5.21754,-5.9631,-6.52901,2.49836,-8.10933,7.98038,7.96091,-9.24163,-5.35822,-0.98346,9.40034,-5.09721,5.05615,-9.81965,-1.77666,1.09767,6.87663,9.7111,-9.5107,6.36582,-9.83555,-0.584573,-7.07277,-7.05199,8.8792,9.76767,-8.14187,9.62067,-0.101245,1.38114,7.04637,-3.44726,-8.78783,-6.51515,-3.99001,9.94535,3.16541,-1.87126
-7.88252,0.60924,9.31723,-1.97054,6.76589,-3.60294,3.98065,7.82106,2.86242,-8.2842,8.24378,-9.7535,-4.09213,-7.43802,-5.2666,-7.20134,6.86238,-7.97962,9.11762,-7.22518,-3.32798,-3.66662,3.87846,-3.33702,-9.6649,8.58986,-3.38563,4.71223,-4.84512,-0.97299,-7.05199,-5.51731,-7.09469,8.58196,-7.03093,-8.26406,7.39216,0.961471,2.65238,-9.38088,4.94866,9.02846,6.42734,3.46045,-9.64774,9.98463
7.27081,2.31374,2.90972,-3.83725,0.977588,-6.24387,-8.80249,3.22146,-7.77815,-5.83855,6.05636,2.44882,-5.47202,-4.82005,-4.51742,6.48861,5.28814,-6.30912,-0.462154,-9.27489,4.18732,-4.24591,-8.43529,5.41112,-9.52218,0.366709,8.2789,6.75378,-7.30203,-2.82981,8.8792,-7.09469,-6.08006,0.864367,-5.23645,-3.67025,2.30238,6.1825,-3.79499,-2.99634,-6.85796,-0.626066,2.54084,-8.58695,3.51884,2.45576
9.78684,-7.9929,-7.66325,0.697436,0.823111,4.54223,0.953368,7.66106,-4.25246,1.94927,0.0304467,1.70271,-5.16259,5.36483,-3.02355,-1.7434,5.02258,-1.85603,-6.22563,9.2632,-6.45238,4.64054,3.24468,-6.93727,8.30874,-6.76694,-1.36083,6.57122,-4.64274,-7.18176,9.76767,8.58196,0.864367,1.0677,2.77922,8.23625,-8.64692,-3.44853,-5.84656,1.41944,-2.16653,-8.06931,9.16278,2.71646,-4.94192,-1.01958
6.0735,3.85199,-3.98896,1.03356,0.0345315,-4.29021,-1.75346,-8.09206,-1.5103,-0.185984,-4.28134,1.61307,-2.48156,1.78897,-9.73743,4.84448,2.38715,-4.06191,8.02595,5.72545,3.05216,4.79415,0.279333,4.81028,1.11303,5.44285,6.57669,7.26406,1.71728,-4.51786,-8.14187,-7.03093,-5.23645,2.77922,-0.192863,2.94285,8.38702,-2.29688,-5.78998,-5.19254,2.16217,5.84432,0.974897,-4.37517,-3.98328,7.23005
-2.35434,0.960835,-2.29679,-8.23589,-4.85698,-9.25421,4.28659,2.03318,1.8841,4.98211,5.60803,9.09577,-1.63662,-3.27629,8.929,-7.69558,7.48437,-6.86982,-4.23753,6.08514,-4.22374,-4.88704,5.74173,-3.0879,4.30096,3.97463,-9.79065,0.71448,-6.94368,8.74199,9.62067,-8.26406,-3.67025,8.23625,2.94285,-1.55752,-8.87522,-5.30561,-7.13157,-7.52491,-7.40894,-4.22811,-4.50262,6.30969,4.119,-2.85317
-0.603412,-0.918588,2.42772,8.71493,6.6,-3.38727,-4.87018,-8.30493,2.45518,7.39956,-1.26342,-2.97052,-8.02722,-2.8933,-3.79494,0.534147,-7.17831,9.71654,-3.70459,2.15644,-5.59197,-2.92728,1.80106,1.41068,8.73258,-5.54924,-3.39249,-1.99579,-7.05728,-1.03315,-0.101245,7.39216,2.30238,-8.64692,8.38702,-8.87522,-3.32744,1.46851,4.15433,-7.60067,5.44803,-0.588664,-9.19055,8.57099,-9.72782,-3.95385
-7.08674,5.75917,-3.28097,7.03143,3.92712,7.02412,5.84662,-4.17095,-1.60277,7.10099,-3.59375,-2.34984,-1.18742,-6.51283,6.06212,2.15564,8.19484,-4.31164,6.5431,9.80093,-6.05628,-7.00368,-1.84578,9.34982,0.175676,-0.306132,-4.93676,8.98045,-5.39216,-9.69904,1.38114,0.961471,6.1825,-3.44853,-2.29688,-5.30561,1.46851,-1.19769,6.68934,1.11092,0.236302,8.46205,3.71234,3.19291,1.32134,0.40078
3.66824,-7.91943,-7.93706,-3.06293,7.02316,-1.28258,4.60339,5.3487,0.727172,-5.7922,-7.82574,-4.54721,-1.90049,-2.01653,8.50872,-2.85445,8.00311,4.21326,-5.92258,-9.53438,-5.24875,-3.50291,-1.94121,0.773851,-2.25215,5.10731,-2.2366,5.46839,-7.11119,-1.42826,7.04637,2.65238,-3.79499,-5.84656,-5.78998,-7.13157,4.15433,6.68934,-4.72308,-2.76506,5.44886,7.2144,4.85969,5.83221,-5.53483,6.8216
-2.43921,6.28486,-5.09002,-0.37055,9.73047,1.43881,3.83787,-2.42436,-9.37425,-4.76538,-0.692354,-5.38241,2.6731,8.82523,7.13008,-8.34579,-9.08801,0.269936,-9.45542,1.05977,-4.12469,5.34579,-8.08886,2.88173,1.83877,7.41402,6.72469,1.56486,9.49643,9.88039,-3.44726,-9.38088,-2.99634,1.41944,-5.19254,-7.52491,-7.60067,1.11092,-2.76506,8.67268,1.09373,9.74913,-5.93449,8.39438,-9.03651,-7.90023
2.19747,-6.21074,-0.378141,1.15024,-6.19922,-0.98502,-6.79664,-1.96985,3.36953,-4.05625,-9.88541,3.67609,1.61081,-6.73399,-5.14009,-8.96271,1.65627,2.95375,3.81729,9.97792,-2.00077,2.17442,-9.89431,2.49162,4.71148,-9.30854,-5.10499,3.07706,7.92954,0.193239,-8.78783,4.94866,-6.85796,-2.16653,2.16217,-7.40894,5.44803,0.236302,5.44886,1.09373,1.24236,-8.99152,6.60625,9.31588,6.23123,8.81297
-5.31128,9.60812,-9.39965,-8.29921,7.39244,-1.50511,-5.33899,2.5246,-4.34691,5.01005,7.97418,-3.73584,9.81617,0.463135,2.5239,7.87211,9.44504,-4.77188,-1.48554,-7.84315,9.28389,-2.72873,-3.54563,-7.4598,-8.06062,-1.71681,7.57263,6.09724,7.15025,6.29635,-6.51515,9.02846,-0.626066,-8.06931,5.84432,-4.22811,-0.588664,8.46205,7.2144,9.74913,-8.99152,5.74212,-5.36375,1.03751,2.58344,2.37944
-8.34883,-6.12052,-8.5822,-9.539,-0.830489,-9.85598,-3.28607,-8.75708,3.66274,7.26296,5.0026,2.73136,4.72237,9.38562,-4.88133,-1.14701,4.63232,-4.09843,1.58488,-2.47567,6.46945,-7.37051,7.92034,-3.34525,9.88392,5.85179,9.47199,-3.16596,-9.14889,8.17111,-3.99001,6.42734,2.54084,9.16278,0.974897,-4.50262,-9.19055,3.71234,4.85969,-5.93449,6.60625,-5.36375,-8.4485,-5.77959,-7.78473,8.68026
8.23751,-2.95841,-2.55646,5.21938,-3.78723,1.99305,-7.41759,0.139379,-5.03442,6.34138,-3.12368,7.39368,-6.34817,6.43542,3.83334,-8.58791,-3.4395,-1.62249,9.27174,8.96525,-1.67929,-8.22368,0.44386,6.93607,-1.11438,8.67425,-6.31282,8.45338,-5.0564,-8.50269,9.94535,3.46045,-8.58695,2.71646,-4.37517,6.30969,8.57099,3.19291,5.83221,8.39438,9.31588,1.03751,-5.77959,6.14734,1.36931,-5.85296
1.7116,-2.69023,-1.37594,-9.74653,6.84809,0.898718,1.08071,1.56789,-0.0162843,6.76513,-9.23882,-0.342634,3.0832,8.76422,3.89242,1.13659,-6.81204,8.75525,8.37519,1.74778,-2.53061,6.28212,-3.64107,-1.14154,8.8961,8.47111,-6.40282,5.1325,3.30963,7.93985,3.16541,-9.64774,3.51884,-4.94192,-3.98328,4.119,-9.72782,1.32134,-5.53483,-9.03651,6.23123,2.58344,-7.78473,1.36931,-9.53327,-6.66975
-7.02549,-9.14836,-3.99121,-9.6475,0.284143,9.88479,7.49344,-7.40117,5.11293,-4.16912,4.01626,-3.81581,0.136401,6.51738,6.05061,5.12698,8.24575,8.58234,1.77691,-7.1797,9.71105,-4.01935,3.88902,8.36668,8.7578,0.956069,-7.13673,-5.23463,9.96441,-1.0712,-1.87126,9.98463,2.45576,-1.01958,7.23005,-2.85317,-3.95385,0.40078,6.8216,-7.90023,8.81297,2.37944,8.68026,-5.85296,-6.66975,-9.11376
