-6.73539,-5.19021,-1.23914,-1.4204,-6.55593,7.31191,-8.50605,6.8763,9.09974,-8.65713,2.01998,-6.56969,4.432,-9.38355,1.23368,-6.64494,-3.22252,8.92839,2.26317,-5.67886,-2.31968,-4.42379,-4.14227,7.93408,-5.53503,-8.20206,7.35889,7.92949,2.75773,-1.53706,-7.66405,-0.998328,9.55494,2.04789,-0.0943799,-3.56493,-3.11099,9.37076,4.10691,-8.54803,-4.768,-8.56538,-1.76038,5.10128,-4.29177,-2.83006,-9.33886,-1.86754,7.76394,9.47109,1.45706,0.290541,3.86498,-4.01885,-1.37908,-4.87826,5.51066,-8.46667,2.56597,-9.64092,-6.81719,-9.91968,-2.2127,-4.59693
7.66851,7.26246,1.484,7.34057,-6.5639,5.43055,2.82943,-8.92636,-5.45047,-2.98546,-6.56969,-2.5682,-3.30801,-3.43708,6.93723,3.88719,-1.43029,0.462955,-4.70739,-5.26189,4.44105,-8.05536,0.908934,7.56973,1.42734,-9.2702,0.550962,1.33299,-6.79838,-0.296854,4.92328,3.52954,-8.97753,3.39425,-4.06489,2.27035,4.26454,4.29971,3.76171,-1.33831,-7.16602,9.84998,1.45662,7.0372,2.17037,9.01197,-0.879233,-3.67708,-3.99268,8.5863,0.551532,-5.5328,8.9525,-0.114026,-4.75556,-8.25055,-0.958714,3.66164,-6.08726,-7.77154,7.56178,9.88093,1.87183,7.85307
-5.79362,-8.5153,-4.99635,-5.94461,4.56077,-7.02969,-2.57392,-5.7887,-1.98819,5.39542,4.432,-3.30801,-5.75513,-6.24015,6.31149,-0.740706,-5.25284,-8.53029,-6.64363,-7.11978,-0.737767,-9.8107,-9.19045,9.86761,5.27439,8.12516,5.45625,-1.58494,-7.19006,5.26073,-6.43169,-7.04346,-4.99664,-0.113865,8.45314,9.54956,-0.320748,6.19049,3.10935,2.90836,-2.06604,-5.57425,-8.62329,-3.38869,2.83116,1.56376,-8.86511,-8.40096,-6.10376,5.51032,-3.7668,-9.94878,-9.18411,7.68264,-1.53419,6.01958,0.885028,-0.213519,8.02187,-0.912218,-0.525048,9.23293,7.39487,4.80331
6.18319,-5.39726,-9.3957,-6.2875,6.35458,3.23932,-4.1532,9.81251,-4.25428,-6.51176,-9.38355,-3.43708,-6.24015,-4.12179,-3.68859,-6.5584,-3.01224,4.49917,1.15177,-3.81966,-3.43539,3.4974,1.90775,2.1237,-7.15207,-0.766982,-2.24201,-5.86711,-2.31539,3.51284,6.58653,-0.241833,-3.762,4.45786,3.62457,-3.86649,9.94404,9.9723,-2.67356,-4.74722,4.89001,-5.32521,-2.31071,-0.749502,5.01282,-1.65541,-4.69361,-6.86064,-9.28207,-3.16717,9.4974,1.82255,4.63577,-4.37013,5.82948,-6.55157,1.17863,2.35232,-9.05963,-5.02303,8.88853,-3.17546,-6.51747,-0.421414
3.12817,9.38835,6.23323,-7.83737,8.4884,-1.56868,-8.55024,-4.71335,-1.09128,8.69807,1.23368,6.93723,6.31149,-3.68859,-0.304905,-8.87194,-1.13356,1.66171,2.29032,1.6795,7.6048,8.75666,-2.98133,-4.96017,4.2155,-5.29455,-9.902,-0.544871,8.12196,9.91524,4.91933,3.60819,4.13866,0.359926,-5.20077,0.851806,7.93583,-4.80596,6.06594,7.62265,-2.77074,-1.75406,-0.384469,-1.35901,3.89705,9.37188,8.06376,7.45698,3.0523,-8.25231,2.82368,0.902587,9.20595,-2.42709,-9.99096,-0.766768,-5.9346,-9.83675,-9.07237,-2.47298,2.79763,2.84713,-6.11928,5.55735
-9.43105,2.56852,7.08144,4.98009,-3.52743,8.50541,1.80139,-8.01933,-6.11412,3.48022,-6.64494,3.88719,-0.740706,-6.5584,-8.87194,-8.54571,-0.382469,5.74362,-8.74824,-6.75495,9.86452,5.5961,5.05187,0.67348,-1.01991,-3.45784,-2.72249,5.1904,-1.65817,-5.40999,-9.13445,-9.86266,9.0138,7.33558,2.38033,5.97438,-4.70646,-5.63887,7.80776,8.81128,0.514853,-6.43162,-8.63081,0.750589,0.536313,-5.79957,-4.39262,-6.56055,-8.61392,4.76263,-3.22266,0.494253,3.64627,-9.32994,-4.13086,4.52316,5.01235,-3.59819,-0.80209,-5.09131,5.9604,-9.50121,-6.67972,8.20653
5.82088,-5.02195,1.25961,-0.75716,1.47155,-4.72465,-0.0597683,2.4439,-9.00152,-0.76507,-3.22252,-1.43029,-5.25284,-3.01224,-1.13356,-0.382469,0.214443,-5.65511,-9.11188,-7.62668,6.37749,-0.22519,-5.08454,-3.96434,9.63283,3.98042,-9.41796,9.78248,-3.35617,-3.72015,2.69844,7.67576,-3.31937,8.49032,-0.78688,-3.37799,9.22512,2.33384,-2.56888,-5.20233,-3.62928,8.94148,8.19455,-6.43167,5.23461,-2.09697,-6.97745,-8.99219,-4.55069,-9.24869,-8.77955,7.59107,9.32021,5.87035,3.94818,6.56524,4.76222,-4.9678,-5.03729,7.60048,-0.517539,0.0802582,-8.36052,5.89081
7.74104,-4.61283,0.0903921,-3.3189,7.96021,-6.69634,0.629772,0.151274,-6.51367,-4.85035,8.92839,0.462955,-8.53029,4.49917,1.66171,5.74362,-5.65511,-5.0081,8.28758,-2.07139,7.10952,-6.91644,7.1516,-1.06637,4.67288,-5.29391,-3.04069,2.56574,4.03309,-5.63633,1.47441,-2.40401,3.80144,-8.05034,3.09422,6.63303,-8.56588,-0.0322253,-6.29099,-9.36668,0.0827033,1.84889,-2.68243,6.48796,-9.28379,-8.7888,5.72876,0.15652,-0.586743,4.56938,-3.20725,5.08313,7.28096,-8.14274,1.62814,8.79897,-6.14013,4.69405,7.8212,9.83462,-5.43374,-8.88437,-2.30808,2.13784
4.67282,6.18855,-8.32465,3.91508,-4.01867,1.62565,-6.16198,-9.33227,6.68837,6.81456,2.26317,-4.70739,-6.64363,1.15177,2.29032,-8.74824,-9.11188,8.28758,0.0661011,5.13679,4.59028,-6.98828,-6.08866,5.02094,3.75173,4.92972,2.43357,5.27367,-9.91066,0.307267,3.73934,6.37753,0.80526,3.75583,-2.27197,-3.29815,6.10605,9.68883,-8.93919,-5.95236,9.89367,-0.615598,-8.87424,-8.62448,3.1562,-2.22784,-4.4982,6.2862,9.15299,6.34706,-1.28959,-2.10984,3.97624,8.17854,-0.0539959,9.96835,2.80205,1.45662,4.07649,-3.46707,1.71341,8.18888,-1.8334,-6.04927
-9.0382,9.52402,4.27511,-0.519436,-0.648564,-0.580789,7.87336,0.151036,2.47316,1.8936,-5.67886,-5.26189,-7.11978,-3.81966,1.6795,-6.75495,-7.62668,-2.07139,5.13679,-3.24947,-6.45862,2.14505,7.26048,1.3433,-2.5532,4.42275,3.42785,-3.95042,-0.706575,-0.983234,8.21267,2.37683,-2.48463,-0.873154,2.30465,-5.2462,-2.06977,4.31353,-4.45341,6.78894,9.01771,9.58836,6.68847,6.41777,-4.26215,-2.07317,5.10288,9.64255,-6.88554,7.75814,9.86704,-6.23276,3.51955,2.54428,-5.31358,-8.0858,9.63105,-3.10456,2.18678,9.76235,-2.1814,-1.23057,-9.45696,9.87771
-8.49556,0.140954,7.81204,3.74475,-3.29933,-4.35392,-5.33285,-9.77009,-4.3584,-5.05558,-2.31968,4.44105,-0.737767,-3.43539,7.6048,9.86452,6.37749,7.10952,4.59028,-6.45862,-0.262547,-4.36488,-6.44583,1.03292,4.08747,-6.42407,-8.74571,0.559858,0.333408,2.9222,-9.28605,-5.58968,0.356609,6.58919,-0.830036,6.59431,-4.03215,8.96096,2.30376,-5.78193,-6.15705,5.14091,-3.76364,9.3551,-4.14354,-6.3461,5.51756,1.70437,-8.35025,6.81469,-4.03209,-5.1866,-4.60415,9.24037,2.30393,8.88762,-3.27516,-1.62308,9.05759,9.66704,-0.764581,-0.64609,-6.56537,-9.21163
0.343969,1.93789,-9.48142,3.82452,-5.70638,-9.97783,-3.94381,-4.06471,-0.805912,7.92862,-4.42379,-8.05536,-9.8107,3.4974,8.75666,5.5961,-0.22519,-6.91644,-6.98828,2.14505,-4.36488,3.37375,-8.67376,-8.56251,-5.57629,-8.35343,0.23467,4.80471,3.44397,-3.89384,0.488422,1.75467,8.11085,-8.09337,2.99074,-5.79921,-3.11169,-2.89678,1.00541,-4.54567,-9.46103,-4.80246,0.86121,3.19173,-0.808306,-5.81745,7.96008,9.4253,2.34742,-0.217679,-0.718441,1.1574,-2.81472,-7.92354,-7.86047,-9.52083,-1.58105,2.05244,1.89327,8.39669,-8.12455,5.80094,3.87014,-5.96759
0.316243,-6.12477,1.00026,-6.04302,9.25931,-7.7916,6.11272,6.69119,0.854481,-1.48011,-4.14227,0.908934,-9.19045,1.90775,-2.98133,5.05187,-5.08454,7.1516,-6.08866,7.26048,-6.44583,-8.67376,-3.86919,-6.65104,2.06761,1.41416,-7.37142,9.8773,-0.102883,5.62478,-4.7774,-1.99076,4.40853,5.22537,2.02395,4.85354,-5.26034,2.62145,5.34085,-3.65115,4.26105,5.83677,-3.69007,2.21325,2.88611,0.693384,1.2561,-6.90536,9.5021,-5.6265,-9.19428,1.76029,-3.92347,-9.13839,3.34801,-8.32201,3.40422,-8.71325,-3.74501,3.02541,0.110522,-6.84135,-5.33488,-8.8381
2.79184,5.46086,8.53,-5.31299,3.19932,-7.00805,5.7198,3.43069,-8.41748,9.99971,7.93408,7.56973,9.86761,2.1237,-4.96017,0.67348,-3.96434,-1.06637,5.02094,1.3433,1.03292,-8.56251,-6.65104,5.66632,-7.16612,-1.24166,4.00505,5.89505,-3.81434,0.473921,3.62616,1.87348,4.26075,2.11837,2.55406,5.57247,-2.69289,-4.68693,2.01583,-1.96739,-0.68496,-3.70454,8.88126,5.60129,-4.10242,-4.60348,-3.98268,-2.58945,-5.61277,-8.19955,-4.42788,-4.86131,8.96096,3.34908,-6.9032,-1.36654,1.05538,4.07803,5.06283,-2.15764,-8.68238,7.46686,-2.5684,4.52456
0.9104,0.82952,-0.498107,-8.74125,-7.58802,9.0923,0.0267082,-5.87574,-3.10059,9.347,-5.53503,1.42734,5.27439,-7.15207,4.2155,-1.01991,9.63283,4.67288,3.75173,-2.5532,4.08747,-5.57629,2.06761,-7.16612,-0.602473,-9.92634,0.992782,3.514,1.45174,2.85525,7.87736,-5.31029,3.51999,7.52335,-6.14838,2.19229,8.98742,-3.53328,3.22011,4.62359,-0.722596,3.44087,9.52063,-6.82237,-8.50563,-1.22636,-3.2403,0.244389,2.00695,-8.94095,-9.43663,-9.90202,-2.27533,-6.41354,9.11388,5.55743,9.16596,-1.80807,7.84087,5.47411,-4.13396,-5.29255,-6.48917,-7.70986
0.813107,-1.39461,-6.7024,0.98068,5.49036,-7.43539,1.20329,4.73509,-7.13155,-1.82773,-8.20206,-9.2702,8.12516,-0.766982,-5.29455,-3.45784,3.98042,-5.29391,4.92972,4.42275,-6.42407,-8.35343,1.41416,-1.24166,-9.92634,6.0335,0.69994,7.54718,8.99402,4.70102,-8.95474,-0.95384,-8.59641,-8.29543,1.78555,-9.65704,-1.95892,-0.782414,2.15597,-2.34994,0.620712,-4.7293,-9.85954,-9.05503,-7.23775,1.72299,-2.76729,-0.0226945,4.56698,6.19513,6.45208,-1.70887,-9.99479,-8.76578,6.51504,-0.466566,1.38483,4.91344,-9.78311,-4.86668,1.99151,9.45892,-4.97291,-7.1711
9.99455,-6.33123,1.40289,5.30965,-3.17534,3.6024,-2.56971,-2.39333,-0.491453,3.91067,7.35889,0.550962,5.45625,-2.24201,-9.902,-2.72249,-9.41796,-3.04069,2.43357,3.42785,-8.74571,0.23467,-7.37142,4.00505,0.992782,0.69994,2.17687,-8.25869,-9.07034,-3.48776,7.79694,2.26317,2.44528,2.40941,4.99002,-9.2065,-8.34862,8.55312,-5.39623,6.85514,8.16291,4.649,-1.8174,-9.86078,-3.92774,7.17957,-1.52346,0.0131228,-8.15966,-1.87553,-5.29627,-3.0224,3.58538,-0.0285918,-3.59266,1.29982,5.55332,-0.802917,-8.78318,3.50548,-4.43137,7.14863,9.20305,-4.31875
-7.55366,-9.70644,7.59392,6.34729,-7.33688,-0.941021,7.39934,-5.98515,-0.042535,4.59165,7.92949,1.33299,-1.58494,-5.86711,-0.544871,5.1904,9.78248,2.56574,5.27367,-3.95042,0.559858,4.80471,9.8773,5.89505,3.514,7.54718,-8.25869,-9.71872,-2.68695,5.65409,4.74234,-4.49509,5.82225,1.54557,9.14095,3.50015,9.65556,3.23562,-0.0399381,-1.92458,-8.80485,-9.24413,9.25449,8.84733,0.902422,7.655,-3.41832,8.16028,0.0974721,8.65174,9.65513,3.7063,-0.258222,2.72303,0.478427,1.5192,-0.338875,-0.2452,4.70535,-3.99514,2.96604,4.01516,5.04814,-0.403113
-4.16964,1.77474,-4.40975,-1.02256,4.97957,6.05788,-5.31583,2.94881,8.3597,2.17209,2.75773,-6.79838,-7.19006,-2.31539,8.12196,-1.65817,-3.35617,4.03309,-9.91066,-0.706575,0.333408,3.44397,-0.102883,-3.81434,1.45174,8.99402,-9.07034,-2.68695,4.19958,8.32945,5.83886,7.31786,9.40767,1.86321,-9.25664,9.00697,-4.48747,3.15685,-2.68392,-2.62149,-1.83711,3.94687,9.74533,4.12626,-8.22914,-1.24031,-0.974044,5.4989,-7.55278,-3.45445,7.83231,-6.37495,-4.65247,5.10046,8.22302,4.675,-0.163243,-4.60531,9.24688,5.6356,9.58954,-5.34194,-2.48959,-3.17892
2.21247,9.63098,3.36943,-7.7035,7.84952,-5.41411,3.08368,2.2962,1.88492,1.03626,-1.53706,-0.296854,5.26073,3.51284,9.91524,-5.40999,-3.72015,-5.63633,0.307267,-0.983234,2.9222,-3.89384,5.62478,0.473921,2.85525,4.70102,-3.48776,5.65409,8.32945,-5.08459,6.17522,6.90661,-4.02538,-1.99223,-0.0769236,8.92446,-1.42635,8.19142,9.083,-3.06478,-3.47744,8.07684,2.2365,7.73665,-6.51694,6.81939,-9.81682,1.75464,-8.55123,-8.1936,8.0352,-3.76439,-1.63556,-9.9132,-0.749461,0.272678,-1.30131,9.9264,8.34655,-7.99633,-9.78083,3.57819,-4.36009,-3.69062
-8.85753,-8.48882,2.02337,0.348051,-8.99358,-9.32259,6.52695,4.81535,-3.11313,-8.35867,-7.66405,4.92328,-6.43169,6.58653,4.91933,-9.13445,2.69844,1.47441,3.73934,8.21267,-9.28605,0.488422,-4.7774,3.62616,7.87736,-8.95474,7.79694,4.74234,5.83886,6.17522,1.33883,7.89914,-2.17599,2.35762,4.47053,-8.29959,2.88358,-9.87739,6.5311,-1.28647,-7.09603,-7.4895,-9.63442,-3.47757,3.8286,-4.14937,-3.07593,2.5492,-2.60056,8.08646,-9.88246,5.59279,8.92909,1.47194,-2.53002,-5.37028,0.307393,5.66006,3.72209,8.26709,1.48332,3.98026,8.67987,8.32386
-0.985725,6.34603,6.87579,-5.71914,-8.5358,-0.729048,-8.92125,3.65976,-3.35442,6.03242,-0.998328,3.52954,-7.04346,-0.241833,3.60819,-9.86266,7.67576,-2.40401,6.37753,2.37683,-5.58968,1.75467,-1.99076,1.87348,-5.31029,-0.95384,2.26317,-4.49509,7.31786,6.90661,7.89914,-6.31617,2.48021,-2.32082,3.85191,5.4312,3.15686,-4.21838,2.14201,7.53164,-1.37569,-9.66967,2.20176,7.89757,-0.817452,-8.98954,-4.71729,4.01741,7.47978,9.19203,-6.94487,7.40546,8.07804,5.94829,4.76427,9.67283,-0.115677,-4.9928,-6.09744,-2.73411,-0.452169,8.93793,8.61399,3.98249
2.28801,2.38609,-9.83064,0.216801,9.9695,7.88401,-2.49964,-5.87083,-9.53158,-3.86041,9.55494,-8.97753,-4.99664,-3.762,4.13866,9.0138,-3.31937,3.80144,0.80526,-2.48463,0.356609,8.11085,4.40853,4.26075,3.51999,-8.59641,2.44528,5.82225,9.40767,-4.02538,-2.17599,2.48021,-3.24193,-8.31904,3.80249,-8.20741,8.56492,4.14186,7.70404,-6.9475,-8.93768,-9.74107,2.1225,-6.84097,-6.35477,6.4293,7.23153,-2.06283,6.49399,3.82946,-0.900823,-4.7505,7.88629,-5.72096,-7.33073,-2.29234,2.30534,-8.48046,-0.348106,-7.92038,-9.64551,3.90996,-6.26517,2.72397
4.46373,7.05704,5.79659,0.495446,1.74907,8.41859,8.1512,4.24355,4.76874,2.82035,2.04789,3.39425,-0.113865,4.45786,0.359926,7.33558,8.49032,-8.05034,3.75583,-0.873154,6.58919,-8.09337,5.22537,2.11837,7.52335,-8.29543,2.40941,1.54557,1.86321,-1.99223,2.35762,-2.32082,-8.31904,8.02024,0.128714,0.261969,8.87404,-9.0542,7.39068,6.8769,-1.80715,8.33767,0.193765,-9.65697,-0.821079,0.383825,-5.37816,7.21251,-8.40446,-3.56099,-0.638184,2.67613,-4.93143,-3.48948,-7.41109,6.88737,-7.71479,-4.2862,-0.929062,-9.23282,-4.03645,9.66807,-7.15236,-1.85568
6.72654,-3.60884,2.49649,-4.43199,-6.20619,-5.7734,-4.41546,7.30894,0.559887,5.49134,-0.0943799,-4.06489,8.45314,3.62457,-5.20077,2.38033,-0.78688,3.09422,-2.27197,2.30465,-0.830036,2.99074,2.02395,2.55406,-6.14838,1.78555,4.99002,9.14095,-9.25664,-0.0769236,4.47053,3.85191,3.80249,0.128714,9.93341,9.45084,-9.0566,-1.42579,-0.067401,6.90172,2.69298,-3.17513,-9.93627,-3.61636,-4.70667,-2.76031,-3.02104,-3.88312,-6.71542,-3.09343,7.74363,8.16765,-7.56739,5.41699,2.9043,-1.71324,5.1482,8.47711,-3.82538,-7.06708,3.75656,-2.06733,7.78026,-4.30079
1.79725,0.114369,0.970414,-1.53877,2.5764,-9.22691,6.12498,9.58475,1.29092,-9.93046,-3.56493,2.27035,9.54956,-3.86649,0.851806,5.97438,-3.37799,6.63303,-3.29815,-5.2462,6.59431,-5.79921,4.85354,5.57247,2.19229,-9.65704,-9.2065,3.50015,9.00697,8.92446,-8.29959,5.4312,-8.20741,0.261969,9.45084,-7.93066,2.53523,4.10141,0.627381,2.60601,-0.505709,-7.0517,-5.97113,1.81102,-6.01734,6.26923,-7.48869,-1.24056,-6.80809,-2.80998,8.16548,-6.63367,4.45716,9.65476,-5.06481,3.13154,3.91441,-8.02912,6.45954,-1.20694,0.0114708,-4.97403,-2.00419,-2.71726
-5.19931,8.11165,6.12367,-7.32526,7.61435,5.32728,5.62402,6.64517,8.0688,-9.62373,-3.11099,4.26454,-0.320748,9.94404,7.93583,-4.70646,9.22512,-8.56588,6.10605,-2.06977,-4.03215,-3.11169,-5.26034,-2.69289,8.98742,-1.95892,-8.34862,9.65556,-4.48747,-1.42635,2.88358,3.15686,8.56492,8.87404,-9.0566,2.53523,3.64684,3.66379,5.92505,1.74073,-6.69171,5.48321,5.25438,8.66101,6.00347,4.96127,-2.88004,9.49702,2.58752,2.75381,-3.32062,-9.59022,-6.4104,6.55656,8.85127,-5.5712,3.46604,8.7984,6.60668,4.18086,9.03676,-6.22144,-7.97513,4.76286
-6.80153,4.87248,-5.24392,8.29592,-8.95763,-3.01846,-4.16362,6.17634,-3.64611,-9.03795,9.37076,4.29971,6.19049,9.9723,-4.80596,-5.63887,2.33384,-0.0322253,9.68883,4.31353,8.96096,-2.89678,2.62145,-4.68693,-3.53328,-0.782414,8.55312,3.23562,3.15685,8.19142,-9.87739,-4.21838,4.14186,-9.0542,-1.42579,4.10141,3.66379,-1.18221,8.39486,-6.22626,3.68676,2.87501,0.0541648,2.90567,-4.88139,-4.37462,4.07341,-6.33637,9.01713,-3.74902,-0.101362,-6.31338,-9.45661,-5.73314,-7.8981,6.38351,-3.54581,-8.9249,-2.3134,-8.44069,5.83403,-1.20869,2.47747,6.8958
-8.52101,-2.58051,0.666604,4.39305,-7.44834,9.5857,7.55374,8.04427,2.65745,9.01413,4.10691,3.76171,3.10935,-2.67356,6.06594,7.80776,-2.56888,-6.29099,-8.93919,-4.45341,2.30376,1.00541,5.34085,2.01583,3.22011,2.15597,-5.39623,-0.0399381,-2.68392,9.083,6.5311,2.14201,7.70404,7.39068,-0.067401,0.627381,5.92505,8.39486,9.02572,-4.10814,8.05695,-6.62947,-4.33832,-6.77047,8.68536,-2.41263,4.70711,-2.25084,-8.33002,-0.359411,-2.91427,2.04438,2.29858,8.39274,-7.74273,3.23834,8.71731,-5.34088,7.37932,3.57657,2.19239,-6.46842,-9.66708,-1.29847
