-3.43611,-0.0381895,-8.71033,-9.91851,7.62004,-6.80049,-1.31811,1.10925,5.03222,-6.07864,-0.131189,1.27342,-1.89615,5.98979,0.540065,-2.57937,-1.27786,-1.21033,7.33223,2.55003,-1.05192,-5.25478,8.40582,5.43267,8.61964,3.72388,2.32786,-0.145785,3.47315,-8.90343,-5.97543,-2.54983,-6.62761,6.49613,-7.37772,-5.67128,-5.44239,-2.53742,2.88749,-5.36921,-0.620914,-5.51681,0.576666,-9.74783,9.4485,-4.41494,-9.33659,5.0287,4.07504,-5.44735,4.66341,5.97645,-3.78305,-5.96147,-7.32167,4.76834,7.54352,9.41362,-6.94766,-2.04532,-6.00052,-6.43956,3.34754,4.41353,-4.56854,3.23348,1.5514,-1.65741,-2.23654,-0.471076,-8.85041,-6.00475,6.65255,-3.81678,1.93533,4.18363,1.69743,-0.336223,6.49036,1.94626,2.16736,-0.568971,-7.71091,6.1328,-1.26943,6.73484,-7.08626,-7.5107,4.09789
-1.73162,5.99559,9.95653,-7.05122,-8.19015,7.19843,-0.689811,8.86173,-1.26635,6.98565,1.27342,-4.2216,7.99856,8.59258,6.30807,4.2144,-3.11745,5.07907,-4.98736,0.551019,-1.99371,-8.1022,-1.38205,8.28749,8.9678,-3.14081,-8.88902,-5.61699,-8.26613,-2.48593,4.41901,0.817278,-7.24678,8.81551,4.88812,4.70321,6.26729,5.33539,-3.15024,-0.953764,-1.70432,-9.69332,1.98272,-8.78015,-9.52085,4.70645,2.23827,4.27775,-8.51558,0.083362,-1.97855,6.94696,4.48724,-9.65529,0.0233772,-4.35601,3.90343,4.16979,5.6262,-9.97229,5.50269,2.39943,1.27512,-0.259415,-6.71518,8.76817,4.32307,-2.59103,-8.38212,0.243749,-0.597921,-2.48081,-8.42279,-2.94385,6.96757,1.56327,-6.23288,5.03595,9.25439,9.41194,-5.21544,-0.886384,3.24069,-3.4905,-4.21701,-5.49424,9.39574,-6.41566,-8.55583
4.80737,1.85691,-6.23482,1.03908,1.46259,9.98536,6.40702,-2.0627,-2.13846,9.48119,-1.89615,7.99856,2.42123,1.491,4.63889,-4.75443,-3.11677,-1.36196,0.691128,-6.24996,-9.14372,-1.81733,-5.10991,-4.90513,-2.84198,-0.070011,-3.66746,-7.48915,-9.56751,-9.28986,5.11586,-4.62444,3.9458,-6.66782,-9.71872,-4.96535,5.65339,-1.08728,-4.08298,-7.22688,8.38195,-6.27999,-5.57713,-8.17267,7.78271,8.56793,-7.73602,-6.57502,6.63855,-9.60578,5.18575,6.24551,3.13004,-5.25228,-3.11414,5.44712,-6.03397,-4.77744,1.84838,-0.381667,9.49428,-8.45872,4.40372,7.18761,-2.13309,8.35028,-0.64699,-0.0934112,0.261439,3.71533,3.46536,2.85375,-5.95457,-2.04352,-4.63729,0.468449,-9.93649,-7.13547,5.20389,4.75464,-5.69557,-3.29057,3.96885,-3.66413,2.62777,-4.49269,5.7207,2.75441,-6.70437
-1.4508,-9.20764,-8.03834,-6.19251,7.0305,-7.86841,7.17327,-4.89297,-7.23086,7.55928,5.98979,8.59258,1.491,7.25855,-8.80012,6.89237,-6.95371,6.66205,6.44057,-7.61094,7.81817,3.1936,-9.96955,-0.783073,8.08806,-8.46913,-9.75492,-0.782018,3.40801,4.1474,-1.1722,-0.132525,8.45485,-2.27565,-1.08243,-1.70792,-0.686122,-1.50577,4.43163,-8.38605,-8.09996,8.90958,-2.15275,-6.01444,-8.2816,-0.962606,6.48569,-0.11915,-7.3904,-5.58758,-8.0462,-5.20313,2.07026,-9.42837,-0.714449,3.06943,3.28596,-7.94797,5.06071,-2.1906,-6.94119,7.17598,3.20768,2.05391,-4.14115,-5.33116,4.44309,-6.54931,8.65491,5.06008,-0.106313,-3.93034,5.97054,3.84856,1.7787,4.87322,-2.65101,-9.61089,4.86623,-7.48262,-4.96828,1.23024,-0.991496,-5.18916,-7.1418,-4.92437,1.29557,8.51111,-9.28202
-0.710862,6.27137,6.95399,3.58434,-5.00941,0.0870968,0.783403,7.51127,3.7411,-5.27368,0.540065,6.30807,4.63889,-8.80012,4.07392,-5.21523,-7.88937,2.05176,-9.28986,0.187886,7.00725,-7.38593,-5.30405,1.92316,-1.34775,4.93943,-7.72557,-3.11375,9.34248,2.31438,-1.74947,0.620515,-5.11078,9.83777,-4.83541,-9.11599,3.76148,0.908196,8.47751,2.63674,-4.28932,7.13015,-7.11,-5.13722,1.55777,-5.73975,-3.76477,-0.140719,6.65119,-1.16278,-8.03683,-6.72219,5.69776,6.98389,-6.26638,-6.7265,-7.18845,3.37027,7.02342,-0.500736,8.31773,-6.88699,6.72483,8.15609,-1.60238,5.41102,7.19457,8.54812,-3.68733,1.18415,9.82292,6.61304,0.604723,2.6405,8.10949,-8.96346,-0.85901,6.75025,-9.88461,-1.73507,-0.0490249,6.93708,8.04358,8.18489,-4.23529,0.060046,-6.44062,-3.27428,2.65219
7.56684,3.66728,-2.43955,-5.47547,-5.75515,-8.55414,-1.07149,5.84823,3.55221,7.313,-2.57937,4.2144,-4.75443,6.89237,-5.21523,1.5828,6.58817,-0.426385,-3.83981,-8.05953,2.51506,-2.23124,5.89281,0.991425,3.69727,5.93252,-0.267848,-0.642061,0.0413121,-4.05398,-4.48246,-2.19627,7.99873,-7.04356,-1.82549,4.39676,-3.80467,1.88036,6.80359,8.4341,-6.2457,7.27507,2.6826,1.14657,-3.82655,-8.46724,-1.99953,5.50106,-1.32022,-3.5916,0.672563,3.96449,3.27684,6.91892,-2.77331,-4.44899,-7.15367,0.941973,-1.10919,9.10229,2.24519,-5.04688,-4.07563,3.69618,-0.126521,-0.965857,2.63757,5.4024,-7.76981,-2.83533,3.77857,6.69139,-6.7235,-0.355217,9.14286,1.25637,-3.38521,-1.54499,2.04116,0.561782,-5.3695,-7.69479,6.76834,2.50947,-8.99525,-2.21987,-7.96144,2.71142,-0.469297
5.5787,3.31407,8.81837,-1.49267,3.18286,-3.78789,7.56494,2.33186,-7.24024,4.55831,-1.27786,-3.11745,-3.11677,-6.95371,-7.88937,6.58817,-3.34604,-4.32783,5.95854,-6.67661,8.20504,1.224,-2.21066,-5.54721,3.30131,-5.16721,7.92998,-4.62103,-3.66138,-9.7126,-9.82229,-5.71398,-4.87656,-5.3787,-5.14112,-4.20295,3.48885,-5.1474,-8.0936,5.31177,-4.28496,-5.64407,7.76311,7.99094,-6.20289,-5.3127,6.79359,-6.07155,-3.80312,-8.8262,-9.46408,-0.527771,-3.14751,-0.56653,-9.25451,9.46768,-0.107013,-3.92506,8.36403,-9.19651,2.70825,9.24273,-0.618681,7.98048,6.96863,-7.48696,4.92813,-7.46535,8.74988,-2.08962,-7.85369,8.30453,4.8845,8.40772,-3.57451,-0.977434,-6.52665,8.70155,-9.5895,-7.89607,5.28267,0.957556,-0.920897,2.47955,9.0051,-5.32777,0.895245,-2.03193,7.70799
3.78698,6.49472,8.87143,7.59608,-9.96296,4.50605,2.14063,3.30683,9.85833,-7.87213,-1.21033,5.07907,-1.36196,6.66205,2.05176,-0.426385,-4.32783,-1.13085,8.59081,1.3905,-3.17586,-5.54717,0.423386,-2.05178,-9.92473,-7.15293,-1.94923,1.6959,2.11837,-6.77806,-0.439501,-2.23715,6.0261,5.21441,2.62739,-8.55404,-4.67005,-6.27187,-0.123057,-9.54485,-8.67227,-9.92081,-9.23558,-4.90151,-0.252434,2.60475,6.48667,7.84189,6.64678,6.52957,-3.12507,-2.83845,6.978,8.44,-3.75402,4.93889,7.26062,5.74698,1.86059,5.42806,-4.49268,-5.67624,-3.1595,-8.49274,3.35146,-5.58165,8.89787,5.31882,4.59293,-3.23812,-5.34756,5.16408,-5.96703,-8.422,5.37412,7.21633,-8.33086,-6.0165,4.85469,7.06403,1.91973,3.63351,8.91324,8.67388,-8.9769,2.29365,-2.20392,-6.54833,-7.69252
-5.87072,7.44257,-5.73996,-1.07099,4.47028,-0.100414,-6.01767,9.53468,2.40854,1.63468,7.33223,-4.98736,0.691128,6.44057,-9.28986,-3.83981,5.95854,8.59081,7.59741,-2.2116,0.217553,-9.88271,2.30457,-0.755942,-3.16981,-3.48691,5.92987,6.02333,5.02415,-5.93436,1.74714,5.69764,-9.50049,-3.10356,-5.07609,0.189349,-3.76829,5.57265,-0.965614,-6.7941,3.26981,-5.54503,-3.7739,-4.13889,-0.531791,8.23276,5.9629,-0.856781,6.39475,-4.46091,2.2167,-2.88727,1.85132,0.154718,-1.03075,9.32798,9.62385,7.09357,-4.2197,2.12399,7.59784,7.02612,9.78481,-0.152395,7.9479,-3.05785,1.03009,1.88865,7.03838,7.1925,5.27432,8.11406,1.09543,7.19726,-4.24398,-7.89333,-7.2489,1.58815,-0.186537,7.83865,1.87767,9.24115,0.496263,5.73555,8.90153,8.81825,-1.51373,1.17429,-3.57572
-7.26958,2.74596,-9.65814,-4.11394,-4.78011,7.15247,2.98021,-1.61659,8.15463,-5.7052,2.55003,0.551019,-6.24996,-7.61094,0.187886,-8.05953,-6.67661,1.3905,-2.2116,-7.04037,9.28074,4.04004,-3.48427,-5.49266,9.57748,5.58461,-0.265818,-4.94658,2.17549,-2.92179,-6.00479,-2.68876,-3.11839,-1.18336,-4.21078,7.97484,-2.5682,-6.41719,7.93992,1.77094,7.02647,-1.5084,9.96893,-9.03255,-9.02702,-7.20435,-9.51619,-5.79705,2.77998,8.17198,-9.21121,-9.16152,-9.84514,9.50397,9.50519,7.89861,-9.45436,-8.56535,-0.404882,-4.69073,0.581246,-1.47594,7.63263,7.56831,-3.20114,0.0456632,-9.55146,-6.65661,-6.18845,-1.68104,9.94839,-3.02531,-0.261565,4.01169,-9.19632,-4.53432,2.46731,-9.2389,4.93059,7.60903,-5.31193,6.92535,6.5397,3.51208,5.70304,-1.33297,-4.37331,0.00665384,-1.08811
4.2382,6.53846,8.52188,1.59363,6.71989,-5.87594,-8.25015,-8.05909,9.71949,0.566417,-1.05192,-1.99371,-9.14372,7.81817,7.00725,2.51506,8.20504,-3.17586,0.217553,9.28074,-9.11894,-2.61814,-6.7806,-7.6546,-3.33396,-6.77286,-2.64473,7.95557,1.83661,5.92782,-6.70117,3.18754,2.65858,8.74732,2.31227,-6.16035,4.27622,-1.27368,-2.00925,-5.44326,-3.45849,9.62272,4.45067,-0.381709,-7.38797,4.7087,-5.91166,-8.46037,-9.3839,7.3964,5.15141,4.77857,1.69653,3.50183,-5.50826,-6.38286,4.28586,1.75864,-4.40335,-8.94489,5.0753,-5.81352,-0.23651,6.01371,-9.90393,5.01193,7.05129,-9.32156,3.31785,-6.36164,5.22622,5.86659,-7.1372,0.581718,-6.03572,3.13019,-5.08882,-8.0241,-9.25447,-6.54353,-5.22236,-3.03237,-0.934005,6.87903,5.03099,-1.76001,-2.86548,7.60877,-9.65368
1.34245,8.26394,-6.77518,-9.69981,-9.41288,-6.18264,-7.26596,6.06694,7.14492,4.19654,-5.25478,-8.1022,-1.81733,3.1936,-7.38593,-2.23124,1.224,-5.54717,-9.88271,4.04004,-2.61814,-1.7945,7.12664,-8.70826,4.83363,-1.60995,6.50275,-3.26756,-0.835772,-7.55933,5.63744,7.16363,8.30218,4.79052,2.48375,5.61438,-2.34652,3.96852,3.27368,-2.54147,-6.81494,-1.4911,-9.79855,-5.91186,8.0144,-0.877192,-0.58788,-8.74029,-2.0431,-7.89385,7.39376,2.15266,-3.75808,-2.96392,7.18368,5.62571,-6.2657,-6.15811,5.60984,5.60626,5.63259,2.63264,7.9273,7.22331,-7.67799,9.41625,-6.9987,-6.66731,4.42485,-4.51775,-5.50259,3.47639,-5.38392,-1.66603,2.15012,8.23473,1.10479,6.79679,-9.39455,-2.12422,-4.11737,2.26122,0.0190426,3.72885,-1.33198,6.66692,1.49427,-2.07904,-1.98264
2.56536,-3.54957,-8.34119,5.24358,-5.7608,5.35333,7.62508,5.22747,4.65858,-7.3982,8.40582,-1.38205,-5.10991,-9.96955,-5.30405,5.89281,-2.21066,0.423386,2.30457,-3.48427,-6.7806,7.12664,3.80471,2.15533,7.35501,7.32092,-8.46782,-4.1843,0.218926,0.546896,2.57775,-3.70584,9.76078,0.39143,-4.34005,2.18367,-2.94535,6.84197,1.53789,-8.7146,-2.293,6.01905,4.24126,7.23859,1.57638,6.94018,9.28547,0.0528385,-7.46571,8.672,-3.32351,-2.17185,1.56971,1.1221,-9.90277,1.38002,4.89493,-2.37547,3.23567,7.46743,-3.49254,4.79172,-9.9416,7.44482,-8.52526,-3.48533,7.01808,9.17597,9.99329,4.92328,1.83054,9.78453,-9.19336,-3.03493,2.77095,4.01119,-9.2959,-5.44636,-4.11028,8.70279,-8.17279,1.67497,1.78685,-3.74796,6.11799,7.51868,-5.3581,-0.812647,-1.29785
-9.96709,0.151687,-5.99017,8.92741,2.61503,-8.24928,0.634795,2.45989,8.61005,-9.81841,5.43267,8.28749,-4.90513,-0.783073,1.92316,0.991425,-5.54721,-2.05178,-0.755942,-5.49266,-7.6546,-8.70826,2.15533,-8.32656,6.11781,-8.30352,-1.90482,-6.17711,2.78021,7.20486,4.38503,-4.14163,4.64715,2.08933,-1.70984,-6.74574,1.21096,-9.03315,9.35566,2.59513,1.60071,-1.82107,-2.92673,-8.36145,-3.53238,2.64645,-7.99463,-5.17107,7.44273,-8.18967,-0.649963,-7.7817,0.777104,7.48013,-5.39581,6.71462,-1.16312,-6.53401,-5.45006,4.12282,9.02338,0.52068,6.40382,4.19651,7.45668,4.60743,-8.94626,9.30885,7.92971,3.65328,4.3585,1.44193,-0.608199,-1.8498,-4.03365,1.29198,9.40215,-0.932257,-1.97663,-6.38392,-2.3488,2.90058,5.1459,-8.93043,-7.68153,5.19477,9.61028,8.89713,7.78879
-3.35303,7.15895,2.42904,-6.29584,-5.36739,6.03722,-5.86413,-9.67461,2.7715,0.287596,8.61964,8.9678,-2.84198,8.08806,-1.34775,3.69727,3.30131,-9.92473,-3.16981,9.57748,-3.33396,4.83363,7.35501,6.11781,0.111948,-5.33831,-9.45687,-8.86255,1.31003,-1.79617,-8.65733,-0.0811472,-6.67414,-4.30576,2.51387,-9.83969,-9.51329,7.05331,-1.02593,2.79026,0.720323,-5.02133,6.76893,3.36491,3.73807,-9.48969,-6.49665,8.86038,6.87729,8.06016,-3.62962,-9.83216,7.29311,1.08679,-1.02495,5.02459,8.57382,2.34178,-2.1113,4.74104,3.17744,7.41908,-4.70332,-7.85624,5.96169,3.48302,-3.62559,-2.92126,7.4434,0.439323,9.29686,-7.81759,-7.19631,3.2663,-1.08763,-9.65317,-4.9578,-5.23375,8.20085,-3.5017,-9.23418,-1.63013,0.633599,8.95953,-9.71866,4.81976,7.56134,9.03831,-7.24133
-8.96468,-9.48616,9.47511,-6.6689,-0.874512,6.38112,2.61661,-9.32917,-8.01802,-6.46924,3.72388,-3.14081,-0.070011,-8.46913,4.93943,5.93252,-5.16721,-7.15293,-3.48691,5.58461,-6.77286,-1.60995,7.32092,-8.30352,-5.33831,3.11169,-0.916755,0.639346,5.42188,-5.43267,1.06994,4.32603,1.96565,-3.28805,2.03534,-5.16467,-6.24166,1.51946,0.55587,1.85222,4.15762,-3.49691,7.04914,9.37815,-2.99354,-3.58992,-5.27349,-2.94416,-5.6007,-4.5476,4.05054,0.855937,6.41591,7.0799,3.14162,-3.69303,5.32584,-2.45038,-4.98029,-6.08922,-9.13525,-9.86032,4.49112,8.12395,7.61666,0.285664,-6.88707,-7.1588,0.850403,7.13847,9.67513,2.23147,8.32195,-7.03827,1.20346,3.56868,-8.65679,7.605,-7.01722,-9.87376,-5.44235,-1.44284,-1.38822,-4.49091,-3.00904,7.38014,3.77242,9.90517,7.34
-9.49358,-2.02804,-0.29048,-2.64791,7.09257,9.40059,-7.62172,-4.40591,5.4838,-6.43798,2.32786,-8.88902,-3.66746,-9.75492,-7.72557,-0.267848,7.92998,-1.94923,5.92987,-0.265818,-2.64473,6.50275,-8.46782,-1.90482,-9.45687,-0.916755,-1.0188,8.32127,5.97323,2.70629,1.34579,-3.56814,-4.2914,7.77267,-5.60586,0.448421,7.68683,-4.73604,-5.56085,0.868254,-8.4722,6.51001,9.45338,-0.373516,-0.115405,2.92298,0.964452,7.96404,-9.89496,-9.74728,-1.83041,-7.28049,-6.30975,2.70327,7.10835,-7.1891,4.39702,-5.91752,3.30288,2.81816,7.04323,-4.55289,1.32997,-1.31746,-4.33549,2.93107,9.99518,-9.5717,-1.91211,4.17032,0.957644,4.04088,6.37677,2.73105,-2.75299,-2.66849,4.33798,3.96229,8.45837,8.10738,6.18297,-1.28024,-4.37833,4.46319,8.77624,5.17228,0.326231,-7.85608,-1.28752
1.19472,-9.46363,5.54178,6.03967,9.04707,-7.76684,-2.91477,-1.75747,-9.04466,3.9582,-0.145785,-5.61699,-7.48915,-0.782018,-3.11375,-0.642061,-4.62103,1.6959,6.02333,-4.94658,7.95557,-3.26756,-4.1843,-6.17711,-8.86255,0.639346,8.32127,6.18448,7.99306,-2.45445,2.68179,-6.35814,4.13256,-5.03534,-6.67082,-1.09012,3.42456,4.62473,7.70917,-1.20577,7.21947,8.1033,4.11915,4.63602,-9.07338,7.80874,1.11114,5.19356,-9.89396,-1.17709,7.49444,-2.63188,5.95488,4.64641,-6.47772,6.77248,-8.03886,-2.88577,-2.96249,4.07165,1.83984,-2.78015,-3.57248,6.26362,7.42564,7.06447,-6.93022,-4.7053,-8.77764,-2.88873,1.12627,6.69818,4.2506,-8.67406,-1.08128,6.43342,8.64057,3.64332,0.392227,-3.69012,-4.02728,-9.38239,-1.08391,6.78676,-1.21323,-3.59631,-1.14571,2.96056,-2.48985
