8.14404,-3.15936,4.84858,-6.08922,4.11412,-4.06225,-2.56583,-9.7615,-6.98407,7.70233,5.30863,3.87307,-5.57382,8.01389,0.952063,9.39195,5.62712,-2.51677,6.60536,-4.50473,6.86318,-2.00939,6.29829,-4.69617,-8.73352,-6.6836,5.7822,8.64347,-7.37967,1.5235,3.95528,8.74767,-5.61329,-7.42731,9.10466,-1.29022,2.77513,-4.46887,4.19241,6.68128,-9.06704,-3.61609,-5.4051,5.86134,1.74787,-2.27159,-1.8894,5.28564,-9.57423,-6.05835,-9.69561,-0.0991435,-8.56174,-5.45698,-2.31396,-3.74637,1.12316,4.64114,-6.39763,-6.54244,-4.75455,-3.78307,5.77277,8.00671,1.84335,7.89603,7.8732,5.66738,7.80031,4.01465,9.5462,8.32492,-0.0924676
9.24775,8.39814,-1.90473,-5.31255,-5.00834,6.09616,-9.51186,-6.62935,-1.27284,-1.88793,3.87307,2.30425,2.07063,6.12793,-7.66464,-0.560884,9.94159,-2.79063,6.92563,-4.38384,-9.27633,7.17348,-6.10016,-5.91241,-8.3469,-9.00106,-1.80645,-8.41735,-5.76953,6.68231,-8.56039,2.56817,7.23384,6.03371,-9.38903,-8.33224,-0.233746,4.02886,-2.14051,-0.0902116,3.74975,3.03533,-4.86392,1.91173,6.43865,-2.74795,-3.84044,2.09212,2.23347,8.33095,-2.66175,3.65806,2.5871,2.11322,1.30907,-0.802532,-9.83558,9.05818,4.67328,3.25307,-8.32399,2.86953,-0.0815955,-7.50248,-4.28763,-1.98458,4.34141,5.33968,1.24893,-9.65517,-3.18631,2.2352,-3.95335
2.35935,3.40204,9.82208,4.85477,6.26781,-0.856754,-8.75561,1.00521,4.19686,-5.05964,-5.57382,2.07063,7.63194,5.44938,-8.43883,-4.0037,0.344313,-3.91021,-1.59702,0.559285,-0.634662,8.94625,7.5754,0.428995,2.19289,-1.07876,-1.61844,-3.76257,7.06409,-6.75176,-6.00789,-5.01104,-8.56204,3.15893,9.17988,-3.72361,-6.68383,-9.93749,-0.789234,4.67656,1.49981,8.43004,8.46355,8.55004,-6.76373,-6.26152,-5.72713,-3.89809,0.336376,4.47388,-8.28788,-8.6021,-6.84682,1.11003,9.6176,-6.30857,9.62637,4.47131,5.84116,-8.54009,-1.55901,6.49471,0.24349,-2.31266,3.09373,-1.72773,0.710431,9.42063,2.31765,-4.81127,-7.50141,-7.10784,-3.14066
8.19258,1.59534,6.75986,-0.501784,6.72492,-5.36735,-7.36614,-4.42191,-6.33379,6.72903,8.01389,6.12793,5.44938,-8.07813,-6.52279,-5.43328,-8.74677,9.7382,-4.28609,-8.73447,6.76913,8.91646,3.51524,8.8738,-3.6232,-6.41766,-0.891779,7.54315,4.17512,3.61094,-9.68599,0.160754,5.2528,8.23336,-3.6882,2.73688,-9.70606,0.94241,-9.14315,6.24126,4.77082,-1.91363,-6.98339,-3.92997,-4.91131,2.3484,-5.83915,3.90055,-5.74353,-8.33875,-0.580098,4.98423,1.93244,-0.224039,1.79016,2.95409,8.50292,3.59921,-0.522087,7.48638,0.784602,-3.79644,3.20078,6.14567,1.01172,-8.29454,9.35574,0.203258,7.62205,-8.97682,-5.60577,-9.76878,1.80365
-1.83573,4.18918,-1.53234,-7.31153,0.939455,6.49491,-1.69873,3.31731,6.16424,-7.78846,0.952063,-7.66464,-8.43883,-6.52279,-3.76222,-4.74832,-6.60555,-5.26126,1.48965,-1.48759,-0.384136,-1.22444,1.84906,-8.20406,-5.64308,6.77904,1.978,6.67122,-2.42959,-8.37192,6.00058,6.36519,9.14561,-2.00022,-5.1991,-2.42544,3.10783,-6.43031,-8.23223,-3.87657,-9.20292,9.42393,1.27047,6.23544,-9.62623,7.92355,7.63049,-3.82665,7.04137,9.08653,-1.79052,4.29706,3.04452,0.187339,-7.71851,-3.07647,-2.02738,-6.59568,0.40672,-5.11828,6.69328,-1.01376,-3.94781,7.78018,7.16679,-8.16399,-1.37797,-6.93369,0.79419,-9.73098,4.69214,0.0987533,1.85448
7.62759,5.53031,-9.47599,-7.84529,0.503421,6.07034,3.65853,-5.41632,4.50306,7.73452,9.39195,-0.560884,-4.0037,-5.43328,-4.74832,9.92474,4.55028,0.508286,-7.49872,4.86369,9.78308,-1.14135,-2.13833,-3.30447,-6.12143,-9.89008,-8.63196,4.76889,-1.27,2.50398,-5.78711,-6.25432,-1.6252,4.09693,-4.58555,-3.88202,-1.76688,5.00182,-5.62177,8.81177,-6.361,-4.53886,-3.88234,9.53835,-5.1257,-7.16929,-4.56541,9.04705,4.08483,6.68958,0.0540427,-5.32866,8.38927,-5.43045,-6.82291,2.26768,1.00149,-2.01675,-4.32634,-1.69832,7.45382,2.27197,0.0584124,2.75381,-5.58662,-8.99353,-4.90692,-6.94595,5.27699,-5.76289,9.73441,-9.786,-1.65174
-9.32245,6.15857,6.65021,-4.07163,7.40874,0.484788,9.5323,0.594164,3.36661,3.72149,5.62712,9.94159,0.344313,-8.74677,-6.60555,4.55028,3.4678,9.76434,2.9385,-2.69187,9.73626,-4.73523,-0.921794,-9.96704,9.50543,1.5325,7.62049,9.34817,-7.99661,-9.67128,4.20982,1.76422,1.49606,-9.12791,0.7928,-0.898963,-1.04837,-2.00785,-2.64332,7.93352,2.77507,-5.78304,8.30216,-3.16191,-6.6705,-0.414069,-6.60459,0.458508,8.81169,-6.58092,-8.55414,4.76011,5.51281,-4.43266,-4.20939,5.06744,1.88087,-7.63663,4.4367,3.66855,0.69283,8.25719,-4.09314,4.91107,9.46254,4.88243,7.92695,1.35163,8.08338,-5.35961,-7.06496,3.90815,7.43873
7.46104,9.98955,3.17118,-2.55462,8.56383,-7.80808,8.66472,4.30209,7.26278,-0.235028,-2.51677,-2.79063,-3.91021,9.7382,-5.26126,0.508286,9.76434,2.69218,-6.89107,-0.0802576,-9.37886,0.925063,-2.76141,-0.618492,-1.46979,1.06061,5.79925,-0.353654,-5.25581,8.99478,5.62866,-9.01496,2.50877,1.70727,9.73455,-8.80647,-7.90308,-1.96167,-0.462646,2.04885,4.37334,7.38008,6.52487,4.91233,7.95246,6.98911,7.70475,2.39178,-3.90589,9.36144,4.48655,7.7947,-5.55452,9.04815,-6.60708,-3.27497,5.86526,-8.17961,6.65238,7.97489,-7.10442,-0.333114,-0.827816,9.46198,8.18878,-1.32116,3.51909,8.31032,6.75162,-3.77787,-0.980317,5.85377,3.96968
-0.666894,-6.21674,5.66274,6.90767,-2.12845,0.152829,2.93665,8.74087,-1.38805,5.7106,6.60536,6.92563,-1.59702,-4.28609,1.48965,-7.49872,2.9385,-6.89107,-1.46946,9.24464,-3.82547,-0.868771,4.25615,-8.9789,-6.60742,6.34467,4.10671,-0.680571,1.67611,-2.06458,2.33396,1.42873,5.54154,-3.51488,7.21321,-6.43387,3.82873,2.27898,9.09009,1.73498,-4.67526,1.48242,1.36428,9.94405,3.25315,4.33612,4.21718,-8.39298,2.8488,9.80206,-9.55603,8.14746,-5.62352,5.21206,-6.20619,1.89605,6.32257,5.7068,-6.27908,9.44782,-5.64006,-0.0960754,9.50202,0.633184,-7.30589,9.05797,-0.272124,8.44734,-5.9679,-0.659244,1.24676,2.59263,9.78069
1.01263,9.81774,-2.38917,-7.0995,-5.95367,-9.7554,-2.84996,-2.79017,2.71788,-6.64844,-4.50473,-4.38384,0.559285,-8.73447,-1.48759,4.86369,-2.69187,-0.0802576,9.24464,7.17989,-5.4105,8.59886,5.38483,-1.51543,-7.14785,-9.96063,2.66043,1.09578,-6.16233,-7.18498,-1.64762,1.28616,7.84666,-7.81272,3.16471,3.95866,-9.87655,8.34442,-3.88059,-2.82436,-9.61426,2.11102,-4.785,0.379948,-3.08023,1.06002,-6.61056,0.301647,6.18608,0.453721,-7.06687,2.60584,-3.10981,-6.05619,-5.08594,0.766874,-8.52854,-5.25535,2.28109,3.81057,-4.30807,3.51967,7.10322,-7.64645,-5.69839,-2.44831,-3.64265,-3.5007,3.79016,-4.90281,2.63048,5.48073,-9.58558
9.12063,1.99247,7.90266,3.11057,-5.47368,1.26804,-4.07982,-4.25574,2.12019,-9.6157,6.86318,-9.27633,-0.634662,6.76913,-0.384136,9.78308,9.73626,-9.37886,-3.82547,-5.4105,7.51297,9.95947,9.52982,5.58005,-1.24476,-4.08746,3.23475,-3.31066,1.38764,1.73116,-6.51879,-7.8098,-9.29255,-4.10041,8.46028,-1.40875,6.30968,-8.95285,1.40473,2.20102,-8.35239,2.03944,-8.90559,3.67617,2.01538,-7.81199,7.74841,-2.00798,-9.27044,-1.14406,-5.15274,-3.92159,-6.79627,-0.609153,5.95554,7.31032,1.19014,4.4298,-6.51042,-2.92524,-3.42507,-0.809591,-7.09536,-5.80374,-4.67011,-7.69659,5.79123,-7.44287,6.21012,-8.70559,-3.56178,1.79004,-5.81566
3.15127,9.00439,1.7808,5.67683,3.76562,-6.68407,2.93643,-1.26952,-5.34934,4.28028,-2.00939,7.17348,8.94625,8.91646,-1.22444,-1.14135,-4.73523,0.925063,-0.868771,8.59886,9.95947,3.70441,-9.40131,-6.18842,2.21788,8.28332,-4.97741,-8.84931,4.98516,-5.92809,9.4004,8.82575,5.8723,-3.96283,-2.45189,4.29378,6.28334,9.76733,5.77326,0.235584,2.24482,5.94169,-5.54481,-0.0668481,7.45055,4.36959,-5.08755,-4.26405,-1.58119,-6.87751,5.24024,-2.70984,-0.975921,3.45352,4.18742,2.33408,4.39848,7.22302,2.20525,-9.78154,7.46678,9.03456,4.69563,-2.91678,8.77758,-9.49023,-7.31294,9.84981,-3.10661,3.73754,8.89877,-4.00694,-0.141815
-8.60972,1.38366,-1.9673,2.11223,-8.39327,2.55616,-8.89055,-1.05602,-4.34475,-5.54809,6.29829,-6.10016,7.5754,3.51524,1.84906,-2.13833,-0.921794,-2.76141,4.25615,5.38483,9.52982,-9.40131,9.88816,0.860955,-5.8844,-3.73045,5.1299,2.71672,8.05247,-4.59209,0.114052,3.48838,1.78286,0.867468,-5.87823,-2.35767,3.65454,0.92897,-1.2346,-9.36261,4.82067,1.26823,2.70134,-2.29308,-6.63654,-0.605982,-6.53654,-8.39246,6.37672,-8.55995,4.44889,-3.49459,2.1526,7.0868,3.49997,9.73718,3.88161,6.08393,-1.21017,2.29078,8.14644,3.76545,9.13684,-6.75366,-5.4143,2.78663,-9.78847,4.20359,1.7507,-8.10733,0.419112,7.34058,3.51502
-7.87737,1.44043,-8.55925,-7.65911,-6.11216,-4.96953,2.68493,5.54427,-6.70624,-2.23759,-4.69617,-5.91241,0.428995,8.8738,-8.20406,-3.30447,-9.96704,-0.618492,-8.9789,-1.51543,5.58005,-6.18842,0.860955,-9.28372,-4.14826,-9.79752,-9.40527,6.51628,-7.31683,-1.11499,3.16493,7.75026,1.14701,-1.91508,5.31074,2.57776,-5.92822,-7.94411,-3.85346,7.01446,-3.73933,7.25422,3.8116,6.21478,-0.515183,-6.48879,-6.2917,-8.82678,8.00023,1.52774,-5.26668,-4.44304,1.12915,7.83423,9.39505,8.1024,-9.61992,-5.12746,1.73343,-2.29839,-0.87311,-3.0953,-5.43316,-3.76699,5.01291,9.02684,-5.81991,-6.59268,-6.32811,-2.83155,-0.318176,5.22839,-3.11012
-7.99659,-2.46998,-3.22267,-7.0039,-9.60939,1.28008,-7.91936,8.64669,8.04709,9.63584,-8.73352,-8.3469,2.19289,-3.6232,-5.64308,-6.12143,9.50543,-1.46979,-6.60742,-7.14785,-1.24476,2.21788,-5.8844,-4.14826,-4.77882,-6.22066,6.82027,9.00845,-8.37308,0.861951,-5.67378,1.17862,-9.31324,-1.44568,0.217563,0.378648,-1.87211,-8.72017,-6.1335,0.543378,3.22313,-3.72282,7.03994,-9.12918,6.57838,2.91419,8.99115,2.0565,-0.708867,7.66169,4.76502,-9.04784,-0.441408,1.23834,8.90473,4.35719,4.59897,8.28698,-9.1251,-7.9937,3.66732,8.95861,9.34674,-8.4973,0.607151,0.891218,6.93209,3.41201,6.00992,-3.81918,-7.61139,0.485924,-7.44948
-7.03304,-7.87093,-4.38695,1.01099,3.1763,0.119575,7.11987,-0.514448,1.52239,-5.29175,-6.6836,-9.00106,-1.07876,-6.41766,6.77904,-9.89008,1.5325,1.06061,6.34467,-9.96063,-4.08746,8.28332,-3.73045,-9.79752,-6.22066,-2.44879,3.05446,3.20001,6.02253,4.41306,6.45658,5.3605,-3.83574,-1.17898,2.2853,0.0766879,-8.7101,8.08397,3.57655,-1.81498,-2.98459,-1.32553,-2.54167,-1.76763,-3.34353,-8.45452,-1.63969,7.42517,-9.40988,8.35287,-0.675042,-8.29541,-5.71237,-5.71335,-4.79513,2.08873,-2.07325,-3.85797,-8.40118,-0.959071,-1.19023,5.58674,6.19525,-8.9822,1.6995,-3.53279,1.10647,4.97318,0.686819,-8.19838,-5.71313,-8.74188,3.06086
-8.04174,5.83461,3.14981,1.57745,-3.64323,-1.71341,-9.18545,-8.16312,5.52234,-5.91193,5.7822,-1.80645,-1.61844,-0.891779,1.978,-8.63196,7.62049,5.79925,4.10671,2.66043,3.23475,-4.97741,5.1299,-9.40527,6.82027,3.05446,3.16735,7.60696,8.4555,-4.87031,3.83101,-9.43779,-8.64424,8.68016,-5.26334,0.85627,9.87604,-4.35202,-2.09657,-8.56767,-8.59195,8.78225,-5.9906,-8.66297,6.44481,-3.5629,-8.90153,-4.81434,-2.72494,9.99372,-8.61462,6.33981,0.0191918,4.22098,6.91153,-5.44346,3.6608,-2.25178,6.23755,8.97271,-2.36598,-0.328915,-4.24727,-2.19395,1.17204,-1.863,-2.89759,-2.60615,5.74551,4.41222,-5.21485,-0.28346,-4.34616
3.23152,0.611842,4.761,-1.28138,-5.09015,2.68481,4.93467,-1.89316,-7.10511,4.34997,8.64347,-8.41735,-3.76257,7.54315,6.67122,4.76889,9.34817,-0.353654,-0.680571,1.09578,-3.31066,-8.84931,2.71672,6.51628,9.00845,3.20001,7.60696,-3.32103,-3.2429,-0.650564,4.15257,-7.89013,6.96687,-7.92792,-4.67298,8.83296,-7.16066,-5.57271,-1.89672,-6.5495,-7.45845,9.83177,2.66242,-3.12721,1.71626,7.28889,-6.73291,0.628772,-8.18177,-4.56734,8.17117,7.49566,-8.5656,8.6584,7.05934,-2.51431,7.85814,-1.08061,7.0253,-9.63162,-6.78249,8.59815,5.44217,-7.63486,4.43594,7.63465,-5.25328,5.18494,-8.59303,-9.98685,-3.25427,-1.1442,0.709366
6.89069,9.64382,-6.8683,-1.20372,2.39689,2.5082,-2.24053,-6.51512,6.26333,9.0078,-7.37967,-5.76953,7.06409,4.17512,-2.42959,-1.27,-7.99661,-5.25581,1.67611,-6.16233,1.38764,4.98516,8.05247,-7.31683,-8.37308,6.02253,8.4555,-3.2429,-7.04345,1.558,4.18402,8.11218,0.310555,-7.0357,-3.16892,-8.69061,-4.26579,-5.21274,5.41055,3.34727,7.15512,-9.71003,8.07906,-4.74077,-3.69203,-9.27776,5.28883,-2.32096,-3.10284,-4.98975,0.527078,-6.26899,6.10017,0.0521945,3.73288,-3.33365,-8.27504,9.38849,7.75922,-0.820419,-7.10357,-7.83658,9.49021,2.01576,9.01481,-4.53703,-7.12933,8.00882,2.64491,0.58334,-3.75759,8.36539,3.96712
-2.90202,8.92511,-1.98481,-6.88359,1.03498,0.0319934,7.55544,1.02497,-1.57002,2.45592,1.5235,6.68231,-6.75176,3.61094,-8.37192,2.50398,-9.67128,8.99478,-2.06458,-7.18498,1.73116,-5.92809,-4.59209,-1.11499,0.861951,4.41306,-4.87031,-0.650564,1.558,8.71126,-7.37251,9.48416,-8.77361,-1.85458,5.60313,-2.72259,2.62718,2.16749,0.779448,8.7682,1.85407,-4.69261,1.80184,-4.86102,-4.56088,-8.8882,-9.14463,-1.08401,2.44389,5.7186,-6.10942,-6.41548,-0.351254,1.78239,3.70995,-5.12131,0.268479,9.8281,-5.49469,-6.66475,-7.32592,2.54767,2.43244,9.8559,-1.55923,5.61205,7.99767,-0.483488,-5.45896,-2.63645,-0.566828,4.69994,-6.16254
-1.25252,-2.0442,-3.54053,2.862,-5.70945,2.36364,-2.38987,-4.35264,8.46942,4.66368,3.95528,-8.56039,-6.00789,-9.68599,6.00058,-5.78711,4.20982,5.62866,2.33396,-1.64762,-6.51879,9.4004,0.114052,3.16493,-5.67378,6.45658,3.83101,4.15257,4.18402,-7.37251,-0.525892,-2.37987,-5.6038,1.18485,7.69376,-9.10827,-0.117586,-7.26485,2.37347,-5.55876,-8.51115,-8.487,-7.62571,2.07351,6.22815,1.31666,1.08035,6.55993,-4.3492,0.482814,-8.0925,1.71898,9.24261,-2.61986,-1.37192,-7.20715,4.3664,-7.11583,7.34075,9.97433,-3.31742,-8.38928,7.01499,-3.93191,-9.6694,-1.02344,-6.23931,1.18521,6.68108,-7.55471,3.62921,-9.97026,-8.31135
-5.44582,-0.565017,0.118649,5.05446,0.8117,-9.81938,7.86523,4.38842,6.2386,8.01016,8.74767,2.56817,-5.01104,0.160754,6.36519,-6.25432,1.76422,-9.01496,1.42873,1.28616,-7.8098,8.82575,3.48838,7.75026,1.17862,5.3605,-9.43779,-7.89013,8.11218,9.48416,-2.37987,4.05025,-7.78764,1.30785,7.46656,-6.12382,-9.19049,6.16475,-0.0644203,-0.427017,5.69146,0.0261357,1.10694,-2.93281,1.80141,4.96106,8.55709,9.43678,9.43615,5.31079,-9.10588,-4.3199,-3.48453,-4.70283,-9.85986,1.17003,5.5738,-2.09544,-7.80768,4.63595,6.87258,-4.22406,-7.1242,-7.37484,-8.81438,8.89287,-4.33939,9.63603,-4.43929,1.31584,4.91336,-1.88446,-5.34834
2.47698,-6.8695,-4.06101,-6.60425,6.16261,-6.29535,-7.75887,-8.78331,-9.89038,8.36261,-5.61329,7.23384,-8.56204,5.2528,9.14561,-1.6252,1.49606,2.50877,5.54154,7.84666,-9.29255,5.8723,1.78286,1.14701,-9.31324,-3.83574,-8.64424,6.96687,0.310555,-8.77361,-5.6038,-7.78764,0.519915,4.43115,8.15689,-4.40893,1.04659,7.02926,-4.92287,6.34665,-1.5359,9.10762,-5.47416,-2.55679,-0.0420371,-4.07973,-6.44155,-0.951061,0.0658904,-0.559866,4.37451,7.68477,6.23792,6.59536,0.0963594,8.5648,4.41816,6.84234,5.73267,5.05533,-5.82878,1.88391,3.79625,-4.49681,-2.68206,-3.68166,-1.69627,-5.00436,-3.19715,-0.929926,0.535243,-5.0518,-0.685516
2.41948,-9.34854,-7.97891,-9.86571,-1.72489,-1.22808,7.98856,-4.96352,3.165,-0.00916149,-7.42731,6.03371,3.15893,8.23336,-2.00022,4.09693,-9.12791,1.70727,-3.51488,-7.81272,-4.10041,-3.96283,0.867468,-1.91508,-1.44568,-1.17898,8.68016,-7.92792,-7.0357,-1.85458,1.18485,1.30785,4.43115,5.51183,0.118718,1.97638,5.459,-7.7094,-8.88337,-5.81112,-9.00204,-3.77295,-4.65629,6.84098,-8.61849,-3.0301,9.95991,-0.0646818,5.48723,2.85263,1.15259,2.44126,8.651,-1.26805,-6.57193,0.0476882,3.58344,7.30124,-0.134403,3.10091,3.9788,-5.18467,5.50067,3.92127,7.35978,-6.17598,-4.724,-2.9,9.56961,0.576391,-0.323844,-6.03287,-1.88217
