-7.83622,9.89053,-4.88784,0.307542,-4.29355,1.18812,-2.5182,3.98231,0.459168,6.57942,4.22209,1.50524,-0.530667,9.89355,3.77761,2.52457,9.76411,3.54181,3.30362,4.58596,-1.04406,6.1055,8.99431,2.69873,8.33394,-4.54953,-5.46381,-7.62399,-4.35331,3.97826,7.72302,-2.68349,7.90106,6.47751,3.38479,6.44152,-6.05113,3.59188,2.1545,7.05205,9.04092
3.08601,5.45984,5.85742,-9.47906,1.47674,6.18848,-2.67433,-0.738504,-2.59241,-0.255818,-1.9459,4.06811,0.960431,-4.91946,1.43252,9.76411,8.26593,9.70542,0.104538,5.26389,-3.4149,5.63643,5.84553,1.82948,-3.7981,-8.4753,4.2056,6.69914,-1.45954,-9.80793,7.73717,-8.47061,-8.32761,8.52105,4.218,7.48035,-9.7533,7.85843,-7.60566,-8.67622,-8.02173
7.12256,-3.61327,0.620106,-7.68815,-8.10695,-8.85155,-0.221626,9.07176,7.61747,4.00039,8.29927,-9.04254,-9.94087,-6.75614,-4.7027,3.54181,9.70542,-2.98012,6.58796,6.61675,-5.09756,1.37221,5.69784,4.31188,3.75098,2.40105,9.9284,7.38952,3.65062,-2.08237,-0.225278,9.56681,-3.72616,3.30123,-8.55158,8.98416,8.63714,5.38883,-0.0311237,-4.47331,1.71798
1.58293,5.49636,6.00266,4.85308,-9.38679,5.25316,8.60668,-6.38482,2.81623,-5.11975,9.66523,8.72588,2.20974,7.31361,1.37087,3.30362,0.104538,6.58796,-8.67314,-0.660602,4.98681,0.682703,-5.24701,4.28748,-6.52354,-6.21938,-0.740439,7.89115,9.84463,5.6444,6.84971,9.85004,-5.84812,-6.49891,8.63286,9.10686,9.43856,-1.39945,-9.1455,-3.30743,-7.37332
5.61875,-3.58562,-4.34395,-3.6345,-8.52533,2.18084,-7.20013,3.28327,-5.91287,-8.76181,-1.21492,9.59817,-3.60542,4.05047,-9.45715,4.58596,5.26389,6.61675,-0.660602,-5.00042,4.42575,0.707424,8.87656,5.58807,-1.1411,3.41389,-6.32953,-1.23913,8.97434,0.993015,-3.46382,-6.36246,-5.38571,2.15979,5.49267,-0.925729,3.29702,-7.71785,1.22188,1.18632,2.99835
8.53171,-1.27709,-8.50664,1.36148,-3.69057,7.36094,-5.93305,-1.62227,3.80399,0.727475,-5.56194,-4.19463,2.92743,4.46091,7.60066,-1.04406,-3.4149,-5.09756,4.98681,4.42575,2.86184,-0.243767,2.32896,-3.71715,-3.84217,-4.62365,6.65614,5.42189,4.31026,6.00765,1.54703,3.66982,-6.76358,1.24142,-7.84473,8.23504,3.76292,-4.19039,-9.55094,-8.96508,-8.39779
5.66859,-2.0377,4.2925,-7.8739,9.41622,9.04586,4.38274,-3.3755,-2.92281,-1.19308,3.31502,4.12208,8.09821,-8.97748,-5.70424,6.1055,5.63643,1.37221,0.682703,0.707424,-0.243767,-5.97844,-6.00213,-9.90106,3.8514,2.83216,6.08437,-6.38248,-7.06228,-8.30969,-5.87055,7.66125,-1.05871,-7.84939,3.54229,-5.35262,-8.14923,-2.12168,-2.48027,-1.48998,-4.07152
6.015,-8.96682,3.45185,8.43882,-0.831408,4.05907,-7.58211,-7.44192,6.17325,3.74732,-4.5685,-6.17373,9.96056,4.25723,1.87037,8.99431,5.84553,5.69784,-5.24701,8.87656,2.32896,-6.00213,5.80885,1.88224,-8.7596,-6.67643,1.96768,8.29376,3.19619,-3.87431,1.75585,9.86341,-6.05414,-3.58644,-5.23147,-2.70786,8.08858,6.22484,0.494287,-2.79305,-8.4965
1.11488,6.22415,5.8939,3.70028,-6.03682,5.51568,0.846068,-3.91637,-5.68686,-5.32325,9.18221,7.0822,-2.49764,-5.38043,6.51347,2.69873,1.82948,4.31188,4.28748,5.58807,-3.71715,-9.90106,1.88224,7.47477,6.82743,3.07591,9.35823,-8.41426,5.48705,6.67214,8.95889,-4.15927,-7.99647,9.60069,-0.91198,-1.71115,-7.06952,-7.77203,0.677646,-9.78297,0.97789
-7.22485,3.68866,2.35385,-0.617562,-9.8995,1.93399,-1.19964,-5.33917,7.55362,9.02811,-3.66548,5.57637,-5.91537,0.404652,0.390488,8.33394,-3.7981,3.75098,-6.52354,-1.1411,-3.84217,3.8514,-8.7596,6.82743,-8.05838,0.819835,-3.69729,-5.36737,5.78959,-9.74511,-9.74184,-4.75465,2.30076,-6.61625,-8.78906,-1.2663,6.67533,4.20927,-7.57045,9.2755,6.25818
8.80969,-6.38872,-9.44292,8.31758,-7.46901,7.00544,-4.7497,1.4076,-1.2993,-7.35649,0.453469,3.17549,5.10915,9.2786,-7.97298,-4.54953,-8.4753,2.40105,-6.21938,3.41389,-4.62365,2.83216,-6.67643,3.07591,0.819835,-4.70984,-5.84822,-1.39028,-0.551231,1.82668,-0.0428751,-8.28677,-5.59822,-5.91181,0.360471,7.3169,-9.59934,7.51442,4.34073,4.08527,-6.46546
-6.44761,-0.478707,7.43947,-5.54814,-4.29427,-1.83298,3.89273,-6.23954,-6.15073,5.92261,-4.13003,3.65152,3.7826,8.71086,-4.49153,-5.46381,4.2056,9.9284,-0.740439,-6.32953,6.65614,6.08437,1.96768,9.35823,-3.69729,-5.84822,-9.50243,7.54581,3.93994,3.28641,9.76895,2.18782,2.55011,-5.17854,4.85213,9.11695,-7.24577,7.01921,-6.79437,1.42292,-1.90253
-7.81588,-5.94156,5.88278,1.65805,8.56909,8.09633,-0.938136,-3.58421,9.37789,1.67574,-9.125,-0.179847,-8.09132,7.63414,5.60755,-7.62399,6.69914,7.38952,7.89115,-1.23913,5.42189,-6.38248,8.29376,-8.41426,-5.36737,-1.39028,7.54581,-6.99098,6.19571,-9.33593,-5.17813,-1.92356,7.89722,-9.35992,8.84987,-7.31734,-9.20992,9.58011,3.40584,8.77145,-1.28361
1.34313,8.57601,-7.08515,8.49876,6.21222,3.20628,4.02146,-0.740219,-8.42562,9.98664,-1.36718,-8.77961,0.286555,2.44353,-0.471916,-4.35331,-1.45954,3.65062,9.84463,8.97434,4.31026,-7.06228,3.19619,5.48705,5.78959,-0.551231,3.93994,6.19571,1.71467,5.45245,2.2569,-0.786794,-8.99431,7.16643,9.20775,-5.09493,1.72655,-9.0643,6.67609,8.50427,-8.64125
4.75463,-9.59604,2.52103,-2.59356,-7.70848,-4.54916,-1.33183,6.26803,-5.91282,4.73338,-4.05268,-0.751944,8.4058,8.83969,-3.4716,3.97826,-9.80793,-2.08237,5.6444,0.993015,6.00765,-8.30969,-3.87431,6.67214,-9.74511,1.82668,3.28641,-9.33593,5.45245,9.10367,1.32938,-8.22581,-2.26512,-3.4139,7.15631,-6.0933,4.03593,-3.53835,7.76346,-0.636751,-8.90347
6.48297,5.47446,5.95887,-1.55127,4.00527,9.68633,-8.63574,-9.46693,2.97364,-7.66037,4.60996,-0.863151,4.70263,-3.58228,-5.43424,7.72302,7.73717,-0.225278,6.84971,-3.46382,1.54703,-5.87055,1.75585,8.95889,-9.74184,-0.0428751,9.76895,-5.17813,2.2569,1.32938,-5.51771,-6.32213,-5.75169,-9.1387,4.0894,-7.62787,-4.988,-5.67641,-9.7026,-4.3071,-6.2167
-1.90083,-3.43252,4.72435,-7.28169,9.55759,-7.30981,-1.69446,7.10979,-2.60168,6.05975,-1.85445,-1.1287,-3.46413,-2.46175,-1.90229,-2.68349,-8.47061,9.56681,9.85004,-6.36246,3.66982,7.66125,9.86341,-4.15927,-4.75465,-8.28677,2.18782,-1.92356,-0.786794,-8.22581,-6.32213,-2.76321,3.59222,6.73945,8.93175,-3.83748,-9.36727,-9.29564,-2.36098,2.74259,-4.02536
-2.70673,8.79425,-0.444803,-6.82846,8.3642,4.29552,6.07118,-2.93838,4.70621,3.28928,7.48141,6.13049,-6.09172,-7.90611,3.79943,7.90106,-8.32761,-3.72616,-5.84812,-5.38571,-6.76358,-1.05871,-6.05414,-7.99647,2.30076,-5.59822,2.55011,7.89722,-8.99431,-2.26512,-5.75169,3.59222,5.46455,-2.24126,0.664023,0.764094,-5.24864,-3.2852,9.09505,7.73925,5.71519
8.9117,4.28814,-7.43357,-6.49438,-9.79999,-2.29337,-5.44057,-7.16481,4.07632,-1.90137,-7.40601,-3.09332,4.09609,6.8122,-3.86844,6.47751,8.52105,3.30123,-6.49891,2.15979,1.24142,-7.84939,-3.58644,9.60069,-6.61625,-5.91181,-5.17854,-9.35992,7.16643,-3.4139,-9.1387,6.73945,-2.24126,8.56573,9.14191,-4.61829,9.70723,-6.55954,-9.04307,-2.89437,9.32714
-4.41753,-1.70069,-3.751,-1.0099,8.01711,-0.792857,9.73314,-2.02548,2.72923,-2.96408,-8.88161,-8.25022,-7.10272,-5.62696,-6.57034,3.38479,4.218,-8.55158,8.63286,5.49267,-7.84473,3.54229,-5.23147,-0.91198,-8.78906,0.360471,4.85213,8.84987,9.20775,7.15631,4.0894,8.93175,0.664023,9.14191,4.87193,-4.00557,2.64438,-9.10687,2.75239,0.55181,-2.03362
3.94984,-1.14625,7.61485,7.48669,-7.88682,-4.3646,-0.301138,-8.64183,-3.21945,5.74548,3.49645,3.93499,-2.44353,8.66443,4.49379,6.44152,7.48035,8.98416,9.10686,-0.925729,8.23504,-5.35262,-2.70786,-1.71115,-1.2663,7.3169,9.11695,-7.31734,-5.09493,-6.0933,-7.62787,-3.83748,0.764094,-4.61829,-4.00557,5.76368,-9.29224,3.61247,-1.37533,2.72892,2.16957
-6.66886,-6.53634,-3.21727,-9.33683,-8.23261,7.93879,-1.19459,-9.39138,3.90253,-5.53507,4.74157,-3.51078,4.42732,-8.9474,-5.63421,-6.05113,-9.7533,8.63714,9.43856,3.29702,3.76292,-8.14923,8.08858,-7.06952,6.67533,-9.59934,-7.24577,-9.20992,1.72655,4.03593,-4.988,-9.36727,-5.24864,9.70723,2.64438,-9.29224,0.300001,-0.214905,0.274578,-6.8812,0.979282
-7.84238,1.64946,0.406899,8.60125,-2.30666,-1.75148,7.81181,-6.08768,-2.31235,3.50405,0.776464,-4.28499,-6.9408,1.24632,5.20737,3.59188,7.85843,5.38883,-1.39945,-7.71785,-4.19039,-2.12168,6.22484,-7.77203,4.20927,7.51442,7.01921,9.58011,-9.0643,-3.53835,-5.67641,-9.29564,-3.2852,-6.55954,-9.10687,3.61247,-0.214905,-6.0106,-2.85317,-8.86047,-2.27844
5.40051,-7.62141,4.1386,6.47674,-9.7409,-7.3746,-5.64382,4.27178,-4.13936,1.44766,2.65619,-4.48085,7.10179,0.729238,-5.35443,2.1545,-7.60566,-0.0311237,-9.1455,1.22188,-9.55094,-2.48027,0.494287,0.677646,-7.57045,4.34073,-6.79437,3.40584,6.67609,7.76346,-9.7026,-2.36098,9.09505,-9.04307,2.75239,-1.37533,0.274578,-2.85317,8.22463,9.2292,0.276807
2.74019,4.24804,-2.04088,-7.99892,4.4974,5.02654,1.78655,9.69853,-6.68206,8.61019,-6.08896,9.37469,0.928014,-9.5766,7.30259,7.05205,-8.67622,-4.47331,-3.30743,1.18632,-8.96508,-1.48998,-2.79305,-9.78297,9.2755,4.08527,1.42292,8.77145,8.50427,-0.636751,-4.3071,2.74259,7.73925,-2.89437,0.55181,2.72892,-6.8812,-8.86047,9.2292,-7.32531,8.26257
3.04193,8.80163,4.17691,7.61465,-2.80048,6.78463,7.50003,-6.93913,7.63263,0.292127,0.844164,-5.3111,7.19688,9.29475,3.96494,9.04092,-8.02173,1.71798,-7.37332,2.99835,-8.39779,-4.07152,-8.4965,0.97789,6.25818,-6.46546,-1.90253,-1.28361,-8.64125,-8.90347,-6.2167,-4.02536,5.71519,9.32714,-2.03362,2.16957,0.979282,-2.27844,0.276807,8.26257,-1.86509
