-0.446393,9.40746,-0.136149,7.50927,-1.51758,-8.50783,9.22683,-5.00968,-6.71946,-0.424011,1.6364,-5.37346,7.17386,7.3896,-1.44855,2.27801,4.77336,6.23975,-2.74177,4.12975,-9.34219,6.88764,-2.7481,-8.70613,1.91417,5.89153,3.61387,2.20868,-2.12554,-3.39289,5.8894,6.81352,1.73867,9.54851,9.48393,-2.05456,-2.58132,-8.23386,0.881055,9.02962,5.03478,-0.571706,-0.979202,-8.39628,9.94319,-2.53879,1.07972,-1.92945,-5.36677,-0.365113,8.11063,6.70921,0.323378,4.39156,8.53701,1.59944,6.74313,0.57168,-6.50178,6.10647,-7.96566,-9.10875,-6.2399,4.48788,-5.67125,5.38369,0.744293,-5.94761,5.29923,-4.99301,6.83975,6.99023,9.37251,3.28536,-6.54825,-6.55864,8.86452,8.41593,4.97452,8.46364,2.92758,6.46544,-2.51506,-8.11773,-1.28249,-4.96,9.95136,1.89438,1.64662,5.89067,-3.42562,-6.92486,-3.2016,-1.53547,-8.86903,-8.55399,-9.64484,1.97328
0.089984,8.15891,-8.18207,9.28242,8.50933,3.52593,1.11739,-4.703,1.02708,2.60879,-5.37346,7.21167,1.34732,-4.29432,-4.80752,2.14734,4.0887,-3.02597,2.90451,9.29979,-6.51977,9.61547,-6.52703,3.71899,9.26424,-3.55157,-8.07735,2.89124,6.12849,3.85366,3.40298,-2.76969,-8.70424,-7.62852,5.5744,0.44891,-5.73385,0.553429,-0.196837,2.44748,2.98823,5.21925,1.54317,-6.01026,-5.50156,4.86229,1.16234,4.53716,-6.55589,-4.45766,2.01115,2.61185,-6.669,-0.958605,1.99892,0.0197831,1.26695,1.12094,-4.9713,-1.23115,2.33288,-6.24862,-6.65624,0.299879,-3.77488,-0.335465,1.35796,1.33341,-0.600244,6.82221,-5.89528,-7.53934,-1.79282,-0.496941,-7.82317,4.22485,9.16773,4.45358,-0.0353104,-8.28427,1.4298,-7.32554,-4.08706,3.32426,7.22,-0.925146,5.8585,2.04826,8.45967,2.22415,-4.8784,9.86627,3.81002,-6.10295,-9.47785,9.71123,2.91591,0.468118
-8.58359,-7.14461,-5.01981,-1.46238,9.3962,8.62979,-6.11893,-0.936802,-4.05619,-2.49443,7.17386,1.34732,4.89017,-9.83855,0.0724162,-0.261462,9.73114,7.0297,5.36639,-8.63417,8.50813,-8.45742,-3.06601,-3.48949,-4.89702,1.92078,9.80032,7.36201,6.70136,-7.54934,1.75468,-9.64158,8.1135,-2.91597,-3.52869,5.17955,-8.92586,3.67323,-4.27729,-0.155332,-8.59677,-7.18382,0.487886,6.19333,2.91879,8.32405,9.73894,9.34844,-7.94255,-8.11529,2.58147,0.0366432,-7.80365,-4.0546,-7.55313,7.9996,9.73435,2.17818,3.34703,5.87051,7.77229,8.08895,-6.33164,5.92164,2.21032,-9.15677,3.40875,-4.63585,9.40536,-0.8562,3.39996,0.770322,5.93192,6.75983,9.4926,0.847741,0.705681,0.120394,5.32909,-9.0055,4.35339,-6.03904,3.02566,-0.46723,-8.99918,9.13567,-5.04685,8.74142,-1.74303,0.919081,-1.1426,-2.83929,1.04209,7.27195,-9.65191,5.11292,-0.245797,7.81847
1.53829,-3.6824,3.07326,-2.35007,6.99947,-4.67389,2.07381,2.03222,2.14479,-2.64892,7.3896,-4.29432,-9.83855,6.92839,8.57824,4.94242,-2.56746,-6.70039,-9.1721,-2.0693,3.32556,4.38084,9.41246,-7.93854,8.35382,-9.25621,-8.7717,-8.64169,-2.63677,-2.21377,-5.08998,2.90941,9.49645,2.82244,-1.87877,7.60343,-5.00791,3.26449,-7.53247,-0.791505,7.07765,-6.02822,-9.38265,-3.88427,-6.13707,1.35129,-6.37341,8.05645,2.63656,2.71385,-4.24631,-6.44377,-9.55116,9.99035,6.15952,-4.53071,-8.63402,4.9482,9.70736,9.95015,-7.77292,4.82841,-8.27861,3.51115,-3.637,-5.10405,9.47644,4.93391,-0.549462,7.7151,7.07534,7.85698,1.25037,-5.6658,7.73498,1.44174,-9.37478,4.20335,2.0792,-8.15474,-7.37261,0.417485,-4.34788,6.39234,1.35141,5.06731,5.37553,9.40156,9.81062,-2.69867,8.58213,2.18538,2.59329,0.799369,-5.60495,-3.17323,-2.60676,-4.56496
-6.9913,1.48706,-0.570303,9.45497,-2.84826,3.94413,-7.91685,-0.846451,0.541256,4.55483,-1.44855,-4.80752,0.0724162,8.57824,-6.06641,-9.98127,-2.89021,1.57468,2.70147,-6.79608,7.8267,0.233242,7.78975,-6.24424,-3.19142,1.43118,2.14083,5.02085,9.05642,8.08856,-4.07737,5.16964,-7.69304,-6.5771,8.08154,-2.51156,-9.54704,5.68692,4.52662,-7.23258,6.26079,-1.82895,6.42556,-9.09345,-4.52544,0.2339,8.20572,0.13946,9.8474,-7.52148,-0.00349631,0.75257,2.80606,-3.38161,-5.28161,-7.1954,6.05911,7.70798,-8.20088,-7.86195,9.83841,1.24797,-3.27598,-3.0689,-0.887292,2.54936,8.68219,3.68651,-5.35692,-0.272121,-4.04286,-9.15634,7.27247,-2.49111,4.43087,3.17524,-0.146298,-1.82007,-2.94666,-2.52651,8.89904,-6.36177,6.06448,8.39143,4.74829,5.11986,-7.16817,-9.22897,-2.39252,-9.62374,4.05198,-5.46557,5.00656,7.44026,1.60938,-0.081272,7.10868,3.08023
-8.11944,-2.55476,-0.190028,5.72368,-7.12527,-5.30008,-4.20173,-3.83848,-0.775577,-1.70505,2.27801,2.14734,-0.261462,4.94242,-9.98127,1.73494,0.670879,3.93391,4.89713,-6.38462,7.96688,1.27664,9.02617,8.82169,-0.373395,-4.39631,-3.02669,-3.11175,-5.00028,7.3767,-4.98978,-4.56104,-3.12923,6.18657,1.91473,-6.48065,-0.571321,8.59425,4.18442,7.4249,1.30568,-1.75178,4.42428,-4.1754,1.25026,-8.3801,-0.34109,-6.73961,-6.02566,3.81259,-3.93006,6.16454,3.57144,-2.86903,-4.09465,-0.361653,-7.38609,-8.0467,8.78674,-9.12698,7.35825,-9.22189,-0.541698,-6.30729,-0.524602,-1.9651,0.5621,2.35785,-6.82739,-4.63799,-3.55972,-9.84819,7.83792,1.23737,1.38232,-2.28217,9.17831,3.89475,-1.20324,-8.25097,8.88721,-8.28432,9.84008,-6.03937,-1.69165,-3.17189,-5.08483,-3.66793,-3.47537,9.2424,-5.58617,-3.89825,-6.65149,-2.24284,9.38951,-0.367633,8.77183,0.310871
-4.03517,3.43383,-5.26009,-8.24244,-7.74726,2.89346,-3.80489,-9.31295,8.55675,1.81997,4.77336,4.0887,9.73114,-2.56746,-2.89021,0.670879,-8.21154,-4.56541,-4.51109,1.89515,-9.35925,-5.66443,0.673386,7.24826,1.50181,2.85674,-7.86222,-9.2036,-3.12751,-2.41908,7.7466,6.45243,-8.9272,-4.45509,2.26481,2.93416,2.12707,-7.44166,1.12973,9.21086,-2.49461,-1.97177,6.15134,-3.35466,2.29813,-0.904165,5.14925,-5.279,-4.93742,7.64998,-0.622876,3.77543,9.1714,4.0395,6.78246,-0.0894304,8.98385,6.32666,-3.54957,-7.94751,7.80186,-1.6339,-5.74454,-6.43354,-3.1495,3.05676,-4.95598,-5.50875,-1.45413,2.12563,3.03584,-9.86984,9.5357,8.15273,6.60312,-6.16182,7.10676,-2.71829,-9.93062,7.91252,-2.08717,5.61541,-4.7773,4.87848,3.40955,1.42274,4.87491,-0.654472,-4.82945,-8.34872,5.19352,-1.63072,-9.47789,0.720896,-2.26023,6.2043,-1.64898,-5.64394
-3.62538,-6.35889,5.95183,-8.01798,-3.96609,1.73868,5.67213,-7.12317,-1.49989,4.10203,6.23975,-3.02597,7.0297,-6.70039,1.57468,3.93391,-4.56541,7.1473,4.50561,-5.42588,-4.32932,-6.27557,-2.22934,-2.28334,0.781074,-8.56154,-9.58507,-7.83497,9.68228,-2.86695,4.47085,3.92332,-5.88493,-9.46955,-6.03148,1.8785,0.846503,-2.82918,-5.36464,-2.34472,7.59235,1.66171,1.79616,0.533834,4.75647,0.257407,8.88435,-8.56608,7.77298,9.27972,2.12986,-8.06784,-6.53051,2.68917,-1.30348,-4.44333,-2.63299,5.46566,-4.61628,-9.66147,-8.40021,2.12305,-6.30311,-5.79998,-6.49188,-5.19323,-2.59978,-4.16571,6.46441,-9.12872,-0.186371,7.39485,-1.71421,-3.75753,9.41424,2.02199,-7.46443,-7.58374,-0.05367,5.94413,-7.10806,5.37679,0.372716,9.21055,6.89322,9.78087,2.89325,-9.66432,-2.41313,7.47934,-3.56523,-2.93547,6.21975,-6.26209,3.08758,8.00413,0.928076,1.80311
4.55377,7.36001,-7.98187,5.36878,-6.57864,-2.66983,7.84944,7.61105,1.08516,0.645108,-2.74177,2.90451,5.36639,-9.1721,2.70147,4.89713,-4.51109,4.50561,-5.16626,1.53359,-4.19839,8.54518,-7.28812,1.08478,6.15284,-7.16348,2.85813,-0.139341,1.20585,-9.71552,-6.75035,-8.96081,0.955383,3.3526,7.53675,-3.6591,3.66876,5.25246,-5.71097,0.301275,-3.28307,0.955147,5.90857,-6.87309,8.67391,7.5923,-7.84941,-6.21537,-2.67966,7.02404,-5.09365,8.61812,-6.32307,-6.72083,-9.79436,-6.3431,5.6546,-1.94254,0.530215,0.199694,-4.48805,-0.137674,3.18942,5.02729,-6.09834,-6.51682,-2.4156,-4.97301,8.39844,3.3019,4.63085,-3.13604,5.40868,8.23133,-2.34075,-4.13266,0.274002,-9.78155,6.15199,7.84759,-4.96456,-6.72547,-5.98058,1.50146,-5.39317,-1.29369,5.62179,-2.39223,0.108255,-9.18223,5.91431,6.81363,9.28771,3.7442,-7.67668,1.7633,-8.74986,4.62225
9.30186,0.592743,-5.74794,-1.23846,-4.8958,3.46783,-0.559048,5.1122,1.9867,-6.20494,4.12975,9.29979,-8.63417,-2.0693,-6.79608,-6.38462,1.89515,-5.42588,1.53359,7.51,3.29418,6.84864,-7.59394,-4.04646,4.88952,-2.05461,2.98944,6.33753,3.04456,9.32665,3.31728,2.97196,5.74106,2.98433,1.60139,-1.19611,7.07162,1.54971,-2.10502,1.75491,0.0295553,6.19861,4.06548,1.01693,1.54727,4.90518,-8.96508,5.62346,-6.09638,6.02849,5.55423,-0.270534,5.75989,9.1651,-6.54789,-3.77399,5.94863,-9.02143,-1.80513,7.83529,-8.48631,-8.17523,-3.30948,5.75116,5.02734,-5.44728,1.72187,8.65061,-6.69286,5.77715,-3.25171,5.62474,-3.65646,-9.70711,4.933,-4.54187,-7.18398,-5.81279,8.36391,-3.73042,4.33942,6.12092,4.67886,-9.5068,-1.74814,8.19983,4.44897,-5.54545,-6.46095,0.852226,-8.25684,9.60492,6.40731,8.12643,-6.15426,-0.646473,0.877328,2.56624
-5.22318,8.16261,-3.12921,4.01169,8.33215,3.87406,4.61214,-4.93962,-6.27393,5.46826,-9.34219,-6.51977,8.50813,3.32556,7.8267,7.96688,-9.35925,-4.32932,-4.19839,3.29418,7.77618,1.47509,-5.96617,0.0907883,-8.59263,-8.93352,1.42284,2.41823,-4.92121,-5.54963,-5.23737,4.11829,2.02137,-4.13127,-1.52342,2.2725,-8.18623,-2.88565,2.31758,-3.22276,-4.4494,-3.21551,5.25181,7.67971,-8.20158,-7.97516,-5.64498,-7.89907,-4.45827,-7.46526,0.667613,-7.57958,8.08444,-3.56783,9.68727,-4.64344,5.44734,-1.56331,9.68513,8.48218,-9.11456,8.04155,-0.648201,-5.67758,-3.66451,-9.80686,5.42693,1.02465,-8.79768,1.07301,-3.67528,-9.72234,9.98922,7.97802,-4.95828,6.15544,9.58255,-3.95366,-6.99806,-4.1824,2.28088,1.55003,6.73157,1.54746,9.77312,-1.19896,-2.58958,-5.43396,-4.34385,-8.3051,-2.06618,-2.4397,-4.26083,7.68748,-8.392,-7.98351,8.32192,-6.29414
9.77071,0.772567,6.74297,-2.52369,-7.19655,7.75187,8.133,9.15206,9.45373,2.69973,6.88764,9.61547,-8.45742,4.38084,0.233242,1.27664,-5.66443,-6.27557,8.54518,6.84864,1.47509,-9.32286,4.50839,0.00520852,-5.29219,-2.28744,-6.15734,-7.32398,-5.56307,-3.48547,8.23984,-5.51243,-4.12388,-0.224081,4.96742,-2.70201,1.84646,-6.05407,8.32283,5.97964,0.768873,9.26102,0.226321,-2.72093,-0.76975,5.78513,-4.82658,-0.783726,-9.5306,-4.54421,-6.25624,-9.90178,-6.6308,-1.99412,8.61243,9.309,-8.84959,-7.45166,6.13219,4.14527,3.70377,-0.140854,-5.4386,-6.83206,8.68516,0.850251,2.62503,-3.95345,7.45711,-5.5239,3.62188,7.28606,3.62736,7.67646,-0.356562,5.96829,6.25642,-8.32382,7.17422,4.93367,7.0487,-4.25488,5.23214,-6.1247,5.50778,1.59161,0.0630272,-3.76385,1.20288,-2.83396,0.879436,-5.01703,0.964228,2.64818,0.988305,-1.3023,8.88633,-0.401835
-9.9807,0.170219,5.90537,6.45178,5.76656,-7.96226,-0.796922,-6.97797,1.0874,9.73137,-2.7481,-6.52703,-3.06601,9.41246,7.78975,9.02617,0.673386,-2.22934,-7.28812,-7.59394,-5.96617,4.50839,5.22532,4.33443,-0.0273898,3.24498,-6.46196,4.25805,9.98137,9.91427,-0.861294,-1.9634,-7.73341,6.13856,-9.74304,6.48722,-0.0122679,3.49013,-9.92724,-0.471699,-2.73637,-5.23799,-6.33523,-3.37997,-4.34076,4.17707,5.57499,0.529995,-8.45512,-0.522599,8.77625,8.9549,6.02479,5.82864,-7.36159,-7.2953,4.6199,-9.62059,3.0297,-2.91099,9.43324,-4.79987,-6.7965,0.224371,-4.35114,6.05388,-6.23784,-0.758733,6.46625,0.279113,-4.08681,2.41916,8.22115,-4.54662,3.80577,4.79883,-2.01822,-7.50844,-0.633446,4.65922,7.72869,7.3096,6.16512,1.90442,9.25815,-3.75756,-9.8106,7.88796,6.77445,1.28374,-3.39521,8.18452,-0.764156,-7.99016,-6.60154,8.61902,7.55087,-3.49401
-3.534,-1.13083,-9.46005,-2.20291,-6.22154,-2.94189,9.98391,9.74174,5.4603,5.54376,-8.70613,3.71899,-3.48949,-7.93854,-6.24424,8.82169,7.24826,-2.28334,1.08478,-4.04646,0.0907883,0.00520852,4.33443,0.716727,8.02306,1.02656,8.50177,1.25095,-8.9986,6.74135,9.88153,-6.06733,0.930084,9.58559,7.11593,1.78505,6.73755,5.22483,3.70349,-7.835,6.8042,0.732161,-6.1275,-7.57361,7.12621,-5.22372,-5.32082,-1.55836,-4.74739,-5.58426,-3.08304,-4.73473,-7.21943,6.71462,-8.79718,-4.67033,6.94824,-2.04302,-1.45186,0.742245,9.71191,4.30418,-3.50045,-2.91457,-3.30239,-7.94523,8.17337,5.57835,-4.03737,4.0818,0.543826,-5.06612,-5.99339,2.72408,0.723853,6.90116,9.18464,7.86685,8.4396,0.947519,-5.48514,8.11134,6.51833,3.8095,-8.96395,2.01403,-7.51343,-6.14837,6.33882,6.90546,-1.6555,-5.66654,3.0606,9.66276,8.1457,9.28696,0.872635,-7.54862
-0.671275,7.51861,1.58089,5.86547,-4.77205,1.99299,8.88935,-2.67478,6.07739,1.70705,1.91417,9.26424,-4.89702,8.35382,-3.19142,-0.373395,1.50181,0.781074,6.15284,4.88952,-8.59263,-5.29219,-0.0273898,8.02306,3.73305,8.76938,8.5192,0.105285,-9.53168,-2.91144,-0.483531,-8.41417,-9.45636,-3.66464,7.65998,7.04424,-1.34121,-2.54409,-0.938959,3.87157,6.19043,-2.52661,-2.88618,8.40039,-8.84617,4.50448,-2.70533,-0.726351,-3.13029,7.54838,5.72529,5.91064,4.59915,-3.95351,-4.90183,1.00402,-2.69054,-5.04128,-4.79864,2.78384,-0.149586,7.01702,-8.94491,2.05318,4.25216,9.58788,5.16655,-5.28036,-1.24021,1.10402,0.0573256,5.40275,3.00878,9.85299,-1.58892,8.85286,-4.13355,-3.08126,-3.60991,-7.57339,1.60479,0.105184,8.75773,5.80598,7.02387,-1.63829,-7.76493,-5.3923,5.64325,3.39156,8.57972,7.55192,3.88218,5.78593,-4.52404,-2.96362,-0.221984,-7.53841
9.73624,7.54778,-2.18499,-7.59134,9.33392,4.43268,8.45807,7.80782,-5.9866,-3.75676,5.89153,-3.55157,1.92078,-9.25621,1.43118,-4.39631,2.85674,-8.56154,-7.16348,-2.05461,-8.93352,-2.28744,3.24498,1.02656,8.76938,8.9137,3.68509,-3.33488,2.93907,-2.56986,-9.84059,2.52903,8.88649,-6.43006,7.05601,-6.83238,-8.66228,-6.01689,9.04711,-4.74905,6.04292,-8.12215,0.343023,-9.00387,-2.92358,-0.272863,-7.27372,-9.15631,8.39253,-5.29992,2.63926,2.56237,-7.71902,-8.94733,9.57166,-4.09492,-9.28701,-9.00149,8.71038,-5.12572,-7.21382,-4.9162,-5.15398,1.95404,-9.61052,4.76935,4.71419,-4.06197,7.31881,8.9452,5.71077,7.72811,-6.63562,-2.77007,-1.00393,-9.08888,0.379013,2.30028,6.53639,4.54524,7.25083,4.00301,6.52959,4.24463,-7.87079,-2.76169,-4.26161,-5.21972,0.33929,-0.425516,-8.26636,4.6621,-9.19494,-1.2407,-5.5526,7.15698,-6.89329,1.52789
