-1.65395,-8.48464,3.66272,4.84914,-8.08651,8.21868,-3.62412,2.13265,-6.28523,5.72694,-8.19496,2.08842,7.76169,5.91452,9.74367,0.682457,-7.88963,-5.21572,-5.71257,-3.1955,0.369309,0.513509,-5.99574,-1.63317,-5.46704,4.66449,-9.6346,6.7025,9.80967,-6.31025,-0.477525,-7.10972,5.23929,6.11867,6.03959,-3.56813,-1.35729,-6.40768,-1.12729,-1.04885,3.41879,5.20922,5.10495,-6.09686,4.6436,2.34479,-5.76536,8.89321,-2.42754,4.3553,0.260615,8.93992,-1.49864,-6.27452,-6.46148,1.24859,-0.777814,-1.8073,9.85368,-5.17642,-2.76216,-4.0975,6.64993,-3.7723,9.13602,-8.31658,-8.27435,2.40639,3.78405,-9.08502,3.64004,5.0562,-8.04342,3.88117,-7.67411,-5.6051,-5.07758,-8.15933,-0.855252,-7.22997,6.27447,6.33462,-5.29517,2.45522,-3.73658,-0.640856,-1.61964,9.92487,-3.29123,-0.132573
0.164069,8.89475,-7.22842,-8.37514,3.07445,7.47212,-9.41076,-4.63245,-9.36307,6.21752,2.08842,-0.520673,4.94053,1.78314,-5.99603,1.19488,3.68755,-1.24102,-6.22402,2.32958,-0.549008,-7.90716,3.21945,2.71408,-5.78826,-1.27034,-5.00788,5.30288,-4.69574,-2.91245,0.140764,5.67387,0.00058766,8.28302,6.62448,0.744183,3.09449,-6.29395,-5.81847,7.33855,2.53247,1.72538,1.23074,-1.34599,8.84257,-7.36885,-5.36477,-7.17094,-9.40609,-9.35326,-6.39903,9.08098,0.306323,-0.650996,-8.68838,6.26513,7.5471,-8.76279,8.27144,5.78755,-4.69521,5.25968,-0.294904,-9.69815,-3.11302,8.62108,-8.79711,1.41403,-2.17029,-3.97851,3.30218,6.77098,2.96316,-2.58208,-1.18808,-9.30513,7.59005,3.94568,8.55288,-6.19503,-2.20715,-6.43526,2.52516,3.92662,2.41832,-1.89133,5.79397,9.54393,-7.95668,-4.48905
4.83814,5.30209,9.01552,6.95539,-1.21486,-3.79032,0.664023,3.83535,1.08475,-5.58082,7.76169,4.94053,1.09652,-0.548097,8.05492,3.14069,-4.50136,5.62126,7.24031,-5.15237,-4.9491,6.96741,-4.07844,1.43629,3.43841,-8.03009,-4.88735,7.14058,-1.1544,9.75888,4.74131,-6.19555,-3.74407,6.68512,9.64073,4.17118,-0.551436,6.26568,-7.1304,-3.9139,3.4101,8.76799,1.50514,7.47234,-2.50765,4.58826,-5.40347,-7.5416,-6.6422,8.64459,-5.21057,0.488356,3.53219,8.33477,-9.01562,1.98956,5.33292,-1.10932,4.58888,7.31556,0.886098,-2.23055,3.95024,8.41178,-7.3581,0.123987,4.341,5.04918,6.9632,-0.593372,6.54696,2.15306,-4.66587,5.7143,-1.7817,-0.684278,0.455809,7.32261,4.56825,4.63042,-3.06582,5.14374,-4.69158,-1.10796,-5.85245,6.56489,0.174849,8.68881,4.11634,-0.464326
-9.34323,-6.13623,2.97778,-0.863089,5.31768,1.92996,6.68223,8.73549,2.86403,2.03666,5.91452,1.78314,-0.548097,4.75791,3.41927,-0.0893541,-2.78298,7.81117,5.21057,-2.78853,6.89207,7.60269,-7.65006,5.56798,4.61357,8.77124,6.6212,-0.68927,7.62237,-1.31473,-2.68544,-4.12593,-4.43518,5.13185,2.92069,1.71183,-7.86538,8.77159,1.90922,-8.19112,-8.99657,1.26886,-4.93645,8.85244,-3.25673,-7.21109,-0.237211,-5.77616,3.81563,4.18448,-4.84529,-4.55758,5.29502,-1.43144,7.35397,7.05598,5.39286,-8.58007,-3.00886,-9.96463,5.37656,-1.46307,8.7723,1.29249,2.4484,-3.92177,-4.90994,-3.81945,3.10852,-2.61821,-3.76983,-5.20123,-4.95644,0.687088,1.64013,4.2791,6.25787,-2.83526,8.7756,1.77829,9.30365,7.11956,-6.94047,-4.64731,7.23186,2.05823,4.09118,1.65842,-3.88933,6.22703
-1.28053,-7.72834,6.40702,2.78382,5.37468,-2.84565,-8.39526,0.279619,8.00941,7.353,9.74367,-5.99603,8.05492,3.41927,-0.226357,9.36474,-5.35532,-8.62177,8.86351,5.06478,2.07839,2.86908,-2.93162,5.36834,5.24594,-2.37041,5.8991,-2.42135,7.93066,-8.83178,-3.0897,-2.88644,3.13884,1.48515,-4.12731,8.82823,-7.90391,-9.646,-5.56061,-5.86679,4.24751,3.42191,4.14409,-9.09696,9.90979,-1.76983,-5.31397,-9.31846,-6.49724,-9.45252,5.77192,9.12558,-8.13892,5.26464,-8.04433,-1.7358,-4.7869,1.63715,-8.6538,-2.02486,4.11344,-7.05538,9.25402,-7.16349,7.13041,-2.65281,9.26786,3.11358,1.0123,6.87985,1.11276,-9.06804,-2.25016,9.17724,9.50843,5.90495,7.76424,1.69772,-7.41173,1.80414,-2.04926,-2.71524,0.558716,2.74813,-0.844333,8.58683,-9.36051,-8.6405,1.81298,7.82727
-8.22695,6.74307,-9.9279,1.8903,-1.98428,-3.54275,8.18978,9.71211,-2.98261,6.01791,0.682457,1.19488,3.14069,-0.0893541,9.36474,-6.31694,-1.92567,8.57729,9.79578,-6.81762,8.0241,7.93412,2.70094,-9.93714,-6.40298,0.566947,8.21619,-9.89528,8.35999,6.81339,-5.57643,-2.84857,-8.64117,0.83996,3.96402,-8.3138,-8.664,-5.58657,-6.9368,-5.12349,4.71463,-4.39381,0.139943,7.36417,-3.48071,3.58446,-3.72442,-8.43796,9.69983,5.06151,3.94303,3.90247,-8.8762,8.24142,-3.35579,4.75701,-3.73225,-3.25365,-2.38479,-0.291594,0.396525,-8.99511,-5.85702,-1.13507,-1.389,-5.277,2.16642,6.51689,1.36603,-3.77511,7.8942,9.60568,6.22815,8.41971,-5.06025,-0.145502,-4.85431,-5.18168,-2.63811,1.50842,-3.52985,-2.88094,-0.101617,-8.99778,5.93551,-9.56681,4.36847,5.81849,-5.69763,-9.68132
7.34855,2.01069,8.20861,-1.87592,-3.61776,1.85013,3.03526,5.72883,8.3017,8.25104,-7.88963,3.68755,-4.50136,-2.78298,-5.35532,-1.92567,3.13451,1.85382,5.08354,5.91665,7.13314,-9.99695,5.13745,-3.81718,2.83789,4.47514,3.34481,3.04289,8.18383,-4.83412,-4.40047,1.92385,7.74084,2.85323,5.02038,5.15528,3.23358,-3.03419,-0.835557,-5.71744,-1.33523,-4.6065,-6.39889,7.81251,5.31784,6.07439,-1.58465,3.83997,-8.07844,7.98721,1.4264,1.05501,-2.63109,-1.46999,-3.79717,-0.40313,-3.67096,-8.31925,2.28453,5.07937,9.50463,5.45263,0.529403,-5.06732,1.28673,-4.94483,8.41577,8.06317,1.30366,5.67045,0.731636,9.54831,-8.19152,-7.3229,4.89049,-7.44699,-6.70242,-0.700752,-3.58452,-3.28284,4.94068,-8.71323,-1.09348,-1.20376,6.7398,3.33154,0.00821616,5.3224,-4.3485,-6.44182
3.15144,9.68227,-1.73709,6.41335,-1.58834,-7.65121,-2.68569,1.95766,5.06267,-7.90785,-5.21572,-1.24102,5.62126,7.81117,-8.62177,8.57729,1.85382,-2.30952,-9.69994,1.37566,4.83391,-4.87832,7.46953,-1.19743,-4.25422,-4.73335,-7.4526,2.31908,-1.99357,-5.08072,-2.63756,3.43885,9.77222,-9.63874,-5.89535,4.44692,-3.97502,5.59777,-0.543714,-5.73866,-8.40208,-0.954967,6.36412,-8.8682,6.03514,7.44971,5.18893,6.2278,8.40449,6.99657,7.15053,-5.66832,3.76183,6.48789,7.40258,7.50522,-3.11831,-3.27879,-0.318908,-7.46062,9.33657,-5.90727,-8.16331,-0.187581,-5.82183,-2.00902,6.07511,-6.53918,2.74661,0.296792,-2.23706,6.82927,9.82721,0.693192,-2.82983,5.60219,-4.69153,3.31078,-7.39461,-2.04168,5.68202,-6.57657,0.833891,-6.24779,-0.159337,-9.45819,6.85189,5.48602,8.20746,-6.53258
9.06242,-7.55397,9.5317,-8.41599,3.09345,9.75164,-4.26372,-9.32267,8.4697,6.88697,-5.71257,-6.22402,7.24031,5.21057,8.86351,9.79578,5.08354,-9.69994,5.49707,4.24871,-8.45802,2.91324,0.938859,-2.26347,-8.13617,6.04551,8.45457,7.64494,-9.61873,0.276243,-1.01689,8.61762,8.42062,-7.36368,-6.92568,2.13335,-3.60109,4.10608,2.0287,6.2032,-0.878549,-6.86742,2.26098,0.166651,3.64772,-7.82311,9.72908,-1.19757,2.53857,1.16225,-9.53239,-8.82748,7.47489,-6.83195,8.78671,-5.67974,1.11157,-4.31336,-1.95887,3.73936,-9.26559,-3.21232,-5.95964,9.2225,1.59824,8.89657,-6.03079,-7.07839,9.23984,2.10549,1.81336,-4.39298,1.0876,2.7239,2.7658,-6.39275,8.65983,-4.25863,1.40498,-9.31694,-9.93041,0.20246,9.3304,4.59516,2.09024,4.66177,5.66088,-3.99259,-5.28186,1.6587
-7.24373,-8.172,9.89416,-5.40364,3.31512,-2.89095,4.2608,9.76541,-7.75573,-2.95132,-3.1955,2.32958,-5.15237,-2.78853,5.06478,-6.81762,5.91665,1.37566,4.24871,-6.67213,-8.6585,-9.69064,9.04521,7.18173,-7.92526,7.78821,3.89803,9.8256,2.12128,6.0159,-3.4771,-2.00572,7.82684,6.14582,-8.31864,5.83964,9.95567,9.63104,-5.20846,-8.44524,8.59539,-7.6135,3.68486,-2.41871,-2.07176,0.151999,4.60135,-2.90186,-0.980704,6.73706,-9.10524,-1.32921,-1.37302,-9.7888,3.42577,-6.81496,5.34166,-4.12243,-0.893794,7.39055,6.52546,3.09077,1.43132,7.12297,-0.898416,7.7839,0.0509754,7.51938,-3.7167,0.866199,6.58135,7.02838,9.87527,3.353,5.91762,-7.9152,-3.86512,-7.20951,7.39802,8.27962,9.78876,9.83095,7.54199,5.32202,9.07399,8.83342,-5.11825,0.711308,-0.490061,-9.40948
-4.56727,-6.07163,-6.59622,2.84803,6.74759,8.04209,-3.14193,3.31519,-8.53425,5.63666,0.369309,-0.549008,-4.9491,6.89207,2.07839,8.0241,7.13314,4.83391,-8.45802,-8.6585,7.35625,-1.24519,4.36605,-1.16026,2.63411,-4.85519,-7.67231,2.67679,-6.31057,7.2461,0.744096,0.053216,-6.91848,7.93986,6.49927,-6.09384,-0.575159,8.6077,-3.67097,-8.21318,0.381963,-2.9943,6.20624,-7.38213,-9.98222,-5.54444,-2.59822,-9.90623,5.66654,-7.28331,-0.0359393,-8.69053,-9.36144,-5.58651,6.79735,-2.01982,-4.78738,3.14978,2.10804,8.80456,-0.917562,8.98903,-0.23592,7.7383,2.78599,-8.73586,3.99217,-1.338,-5.8242,-6.27974,7.28876,3.85574,-8.05258,2.36379,5.22611,-2.25095,-8.70322,5.33544,7.2765,-2.97968,1.91066,0.669547,3.60197,8.32167,1.27337,8.45186,-2.04165,-5.43731,-0.442613,-8.84749
-2.98187,7.30483,7.7118,-1.41355,-7.40612,-6.49531,0.0473922,-3.93442,-0.936188,2.05604,0.513509,-7.90716,6.96741,7.60269,2.86908,7.93412,-9.99695,-4.87832,2.91324,-9.69064,-1.24519,1.29714,-8.30389,-9.24036,-1.45792,2.8054,8.82887,-0.809744,-2.36606,9.60182,5.39708,2.37351,-1.96281,-5.1812,2.1981,1.98149,5.80029,-1.77528,-1.7031,4.71728,0.889012,-6.96227,-5.77157,8.65097,3.65171,-0.989409,0.158646,1.65614,-0.211819,6.96255,8.58284,-8.1657,-2.12102,-8.54675,0.00916091,2.64561,5.07258,-9.68087,1.6657,7.44032,7.03322,4.25251,9.63773,6.38184,-7.5735,-3.64557,9.14039,-1.7708,-2.95948,-9.14008,-0.644287,7.0799,1.79443,-2.51378,3.58583,-7.62869,-8.66055,-4.62456,6.94269,-6.40335,5.12229,1.40384,-3.39593,7.25455,9.86309,5.76824,9.16846,-8.6651,-9.18941,-2.27317
7.44868,-9.97426,8.85138,-9.55955,-5.52516,1.90151,-0.445753,-2.61443,9.31921,-6.21457,-5.99574,3.21945,-4.07844,-7.65006,-2.93162,2.70094,5.13745,7.46953,0.938859,9.04521,4.36605,-8.30389,-5.58602,6.91413,6.24676,7.04023,4.95981,1.79648,3.88256,-3.63835,5.93894,-2.29218,9.23303,4.05906,-5.76221,1.238,8.49573,-1.03365,-3.14648,-3.49459,-7.45739,-9.58049,5.59633,-0.75141,4.36349,4.86488,9.50461,6.72544,8.8537,0.88239,-5.72204,5.79345,1.28285,-7.72927,7.00967,2.1712,-7.91951,1.89246,6.63413,-0.567727,3.55517,5.29297,-2.47193,-8.6578,-1.36293,-6.27076,-0.617115,1.31756,-1.11674,-9.76168,4.12219,5.9959,-0.0401389,1.67787,6.8559,1.835,-5.98242,-1.56609,6.56828,4.72848,-1.16169,1.51776,-5.27927,-3.42532,8.04033,-0.342682,7.36529,-5.2728,-8.81252,-0.892465
4.11906,-2.79663,2.12226,3.95236,-0.161188,-9.78265,8.503,6.60411,-6.55732,0.152717,-1.63317,2.71408,1.43629,5.56798,5.36834,-9.93714,-3.81718,-1.19743,-2.26347,7.18173,-1.16026,-9.24036,6.91413,0.236269,1.2845,4.46057,-3.5709,3.11808,0.401842,7.77649,-2.70741,-8.33955,-2.06325,8.16701,4.95989,-4.85624,-8.85322,8.36789,4.05123,3.45059,6.7232,-1.8186,5.81755,5.72253,4.75708,7.39604,-3.9119,5.24463,1.23322,5.90167,-9.94168,-0.0545698,2.40503,-2.44522,1.43621,6.70694,6.10472,-3.37631,-4.02704,-2.32716,9.07373,-3.77284,9.6352,-1.59339,-0.246223,-6.99728,0.0414922,9.59645,5.81774,-4.85795,-7.73207,2.6441,-6.8664,-6.12971,7.25702,5.30438,0.446686,5.8337,-4.40571,9.56782,-4.38525,-1.26648,4.37307,-6.88494,1.68982,7.40483,-4.09274,-5.16204,8.17145,7.47699
3.995,-0.140687,5.38315,1.9422,2.60716,-9.87654,5.65179,1.73536,7.76728,9.41945,-5.46704,-5.78826,3.43841,4.61357,5.24594,-6.40298,2.83789,-4.25422,-8.13617,-7.92526,2.63411,-1.45792,6.24676,1.2845,3.4924,7.18914,9.90844,-8.01043,-8.35279,6.95613,0.166724,-1.65754,-4.55655,4.22112,-1.80029,0.380408,-7.90525,8.71781,2.21805,5.14011,1.74702,-3.47879,7.75115,-2.92082,-5.33663,-1.44714,-3.28873,1.5327,5.28438,-9.28896,9.66678,6.57975,7.86006,4.33101,-1.62711,-2.08817,-0.662628,-7.57851,9.26421,6.26574,-0.487155,-9.97993,5.6814,-5.54987,-7.45333,-5.8115,8.96834,-5.17197,-8.84843,-8.17957,-1.57092,3.1762,9.35913,2.17226,-4.69795,9.15679,-3.55072,3.27262,2.9869,3.8515,-0.380054,2.95298,1.86547,7.66672,5.45414,-4.25265,-1.64638,7.44749,0.885571,6.1829
-8.44717,4.77216,-4.77432,-1.96596,-8.58034,9.81961,6.96514,-8.74657,4.6454,-7.47332,4.66449,-1.27034,-8.03009,8.77124,-2.37041,0.566947,4.47514,-4.73335,6.04551,7.78821,-4.85519,2.8054,7.04023,4.46057,7.18914,-8.61493,-7.54054,-6.77154,-9.96293,-7.60596,9.09304,-7.28379,-1.35842,9.56364,7.19876,-5.11811,8.0292,-7.87395,3.71559,-8.18173,-3.32579,4.46853,9.05714,-5.23891,-5.26908,6.96375,-8.92661,2.35515,-7.41974,-6.75145,2.52954,6.91669,8.21365,3.0487,6.78885,-1.10728,-4.02052,-8.09786,8.89785,-9.34087,-6.61293,-3.81182,-2.55906,-2.30731,-3.82075,0.514012,-8.06726,0.1247,5.10708,-7.80036,0.249532,-2.56314,4.03709,0.363284,1.9241,4.93904,-9.84992,-5.70133,2.53253,7.22767,8.6923,-7.20299,-2.9949,-9.56882,3.56283,2.47971,1.09949,-8.57813,1.35985,-1.87806
1.69627,0.892703,-7.57325,-4.63777,2.21638,1.1305,-0.542942,2.99245,-0.744396,-6.38752,-9.6346,-5.00788,-4.88735,6.6212,5.8991,8.21619,3.34481,-7.4526,8.45457,3.89803,-7.67231,8.82887,4.95981,-3.5709,9.90844,-7.54054,-4.40169,2.37216,9.17892,-9.6225,9.82336,-8.92497,9.24381,-3.69317,5.72739,3.01871,-3.2103,4.97164,-2.61368,-8.95446,1.36081,-0.537259,-8.50762,-5.46906,-7.39745,4.41713,-7.04462,-5.42874,6.40043,-0.636927,6.81489,8.60796,-5.25399,7.96065,-9.34288,1.32037,6.16548,-5.02049,0.877315,2.51609,5.73864,4.96052,-8.10088,4.99188,-5.22231,3.6348,-5.36006,7.89822,0.466826,-0.0938943,0.218542,7.13757,1.98602,-4.70511,-9.1654,5.37997,-0.768948,-0.387244,0.383488,0.146293,-8.00605,-4.56044,3.70541,-3.01121,-4.8446,6.4054,-2.04665,6.68883,2.2728,-4.19706
2.31444,-4.87335,-0.10401,4.75594,6.68988,3.64518,-5.65975,-0.426022,8.02315,-1.91597,6.7025,5.30288,7.14058,-0.68927,-2.42135,-9.89528,3.04289,2.31908,7.64494,9.8256,2.67679,-0.809744,1.79648,3.11808,-8.01043,-6.77154,2.37216,7.23928,2.74148,9.884,3.78908,-5.41859,9.18604,-9.35915,8.46249,0.806617,6.03827,-9.37218,-4.87731,5.77061,-4.75784,3.4711,-4.55578,7.4705,-1.34274,8.86699,9.51052,5.41479,1.23734,5.92028,3.36741,-1.50479,-9.2616,-0.707246,4.07383,-1.68243,1.55954,3.23688,-0.391886,7.02973,-1.9102,-2.6623,-4.45998,-5.99975,8.45366,-4.17277,-4.25223,-2.50881,-1.98388,-9.25177,9.03315,-6.62184,-8.4645,8.88719,3.65509,-7.17607,-0.843237,7.17973,-8.28216,6.49904,-7.25141,4.06594,1.2714,0.476941,-5.45237,-5.70515,9.71314,-8.8487,2.41534,-4.20744
