9.4698,5.52833,-8.47434,-7.47285,-5.64868,5.08194,4.35615,-5.4055,1.01132,3.75022,-8.22976,9.21183,-3.67617,1.40991,6.4324,3.60176,-7.98697,3.32088,-4.74072,2.56333,-7.95391,-1.99864,8.81271,-2.49286,-7.24565,8.84262,7.20855,6.36261,-7.86675,-4.21095,5.68917,-2.18676,-2.3686,5.28361,-7.7354,-0.376878,1.763,5.20504,5.54444,2.40395,9.82803,6.43635,4.34146,9.55543,1.52249,-4.34209,2.61105,-7.29091,0.653056,3.61039,-1.45174,-7.50519,-5.45599,0.19559,3.31433,7.95529,0.49064,-6.85308,4.30984,0.114452,3.98101,1.89475,-3.33574,1.51473,5.98813,-9.96675,0.219414,-6.1764,8.01933,-0.761321,-3.54984,-0.440633,-0.124593,-3.39537,-4.56009,0.0704457,-0.185395,-4.83246
-7.92234,-3.20493,4.57871,5.70617,9.66932,9.61756,-7.71599,-4.7956,0.55192,-3.39338,9.21183,-5.59611,3.31493,-5.12034,5.58772,-8.59166,0.378341,2.57938,2.04296,-5.08654,5.59821,0.540583,3.14245,-5.17116,-2.23677,-1.73022,-2.71728,-2.16891,-4.02412,-4.54091,0.922525,-9.226,2.95773,-6.17692,-7.59331,4.70373,-4.07633,0.596863,-4.70972,7.88714,-1.38317,-3.69273,9.55549,1.88927,-1.04964,-2.94933,-0.179121,0.538813,-5.55937,4.21808,8.24977,7.2381,-5.1312,-1.54608,-7.39469,1.07119,9.54433,2.7976,5.21239,5.36085,4.4308,-3.17305,-7.74613,-7.94389,-1.75504,7.36114,2.53781,1.60384,-8.67636,-9.3148,-4.08936,6.39474,4.98985,4.41519,-8.89796,8.67097,-6.18828,-5.01233
3.44153,6.18094,0.136804,-8.78224,0.90906,-7.49885,3.59103,7.34377,4.76044,3.77488,-3.67617,3.31493,6.53198,-8.75843,-0.904574,8.34113,2.94739,5.1671,-4.57736,-0.79025,7.2782,-3.81237,1.22947,6.59159,-9.11804,-8.95164,-2.93082,4.38498,8.53018,-5.47581,6.25008,8.98874,2.28085,1.71425,5.76055,3.98923,-9.09496,6.56641,6.70022,1.01646,-2.49982,-2.72381,-4.52088,-6.02664,-3.3212,4.58788,3.79762,3.81022,-4.0375,-1.07752,7.7513,-2.95788,1.5709,-4.01366,-6.0447,2.97755,-5.6516,-8.85564,-0.465065,-3.40976,0.517928,-1.31145,4.10233,-2.6739,7.82024,-5.16051,-6.16979,-6.19127,-4.03544,-0.907332,6.87534,-3.1812,7.79577,-5.77181,1.58668,-7.26918,3.18961,6.55867
1.87436,0.976949,5.46242,5.54997,0.624881,-5.75888,-2.66259,4.01234,-2.27987,-4.52408,1.40991,-5.12034,-8.75843,6.19876,-2.98741,-8.57678,-8.16184,-8.40172,-6.58044,-6.05901,-1.66725,-8.96232,-5.67397,-3.07444,4.04939,0.950941,1.53016,8.9187,0.597956,-7.74811,1.36759,0.443049,1.04752,9.79475,4.62566,2.75978,-2.12457,9.36161,-6.72976,0.0725461,-8.63892,-7.93326,1.06275,6.30536,7.00869,-1.51991,-8.02275,2.91174,0.661077,-3.73348,9.67749,6.92927,-8.00022,-7.38219,-0.881801,-6.96627,-4.15766,5.26549,6.21781,-9.34137,5.87797,-4.05446,-6.64015,1.28215,-8.25837,-1.93628,-0.12906,3.45642,-6.31774,-4.76582,-1.67095,-4.999,-2.5756,-3.08525,-1.50978,9.91947,5.33053,7.57915
-8.92717,-0.266461,-1.69984,8.69459,-6.6769,3.01629,-2.88099,8.73911,1.75628,4.24916,6.4324,5.58772,-0.904574,-2.98741,-7.33723,1.85248,-7.87497,-0.50431,6.01678,9.43499,-3.62919,1.57699,3.55387,-8.82412,0.609617,-2.80567,0.573214,9.38051,7.24314,3.92265,8.43011,-1.10138,-9.60287,-8.12016,2.57755,7.48882,5.22041,8.96581,6.68277,-2.01847,-4.95061,-4.68708,-0.700082,8.57729,3.55007,1.00488,6.47314,1.71469,-4.63204,-7.5577,1.36414,7.49208,-0.393047,-1.99266,8.17627,-9.60061,6.7816,7.63038,3.81424,-6.06744,8.62922,3.59956,-1.30775,-7.00281,-9.65712,-8.35953,-0.459176,-5.19056,1.17813,-4.99321,-1.13004,7.81882,-0.0175491,1.12493,-3.64141,-0.907497,-8.92111,8.17902
-4.14135,2.93895,7.47676,9.60247,7.99566,5.95452,7.23606,1.03029,-5.52103,-3.04737,3.60176,-8.59166,8.34113,-8.57678,1.85248,-9.11165,-8.69035,-6.69221,3.4012,2.73779,-3.61043,-8.24883,7.57556,-8.44708,3.72193,-4.81106,-6.78979,-0.593319,9.18485,6.56252,-9.30213,-1.63422,-6.03,2.51868,9.04597,-2.49176,0.0160698,9.23062,1.81283,-3.61849,-4.77633,-1.45681,-4.30466,-1.67737,-5.62087,-9.72497,-0.385641,1.67621,-0.645124,-1.1356,-0.379632,5.58396,6.29245,-9.01809,8.17374,-0.507521,-8.57038,-1.75415,7.55536,-6.67214,-5.37503,-4.4026,1.87012,2.08725,-5.1775,9.15293,0.764723,-1.7688,5.51396,1.84961,4.30701,4.44169,-7.00949,7.20628,1.17206,-7.06083,-6.95873,0.735836
9.9334,7.79051,-7.63204,-3.18665,-7.57965,-8.02756,8.74639,8.44758,3.32305,-8.34867,-7.98697,0.378341,2.94739,-8.16184,-7.87497,-8.69035,3.88652,-0.719355,-8.3199,7.62278,0.529603,3.60033,7.05771,2.29742,3.11293,4.40326,-8.04884,2.24543,9.27839,7.1214,0.652408,0.362843,-4.98016,-0.0571204,-2.8766,2.04235,1.55458,0.464432,-5.89969,-4.63224,8.22179,0.392309,-5.41545,-4.24931,0.296401,5.38764,-0.689334,1.83586,1.83343,4.98178,2.44389,8.10168,-4.04998,-3.2623,1.04927,7.54371,-6.8774,-9.43506,9.18972,4.00321,-1.17693,-1.13908,-1.74136,9.30359,8.48248,7.61736,6.91268,-7.46802,7.22347,8.1231,-3.35877,-5.18138,1.23057,-1.32666,-6.54533,-1.09156,1.6777,7.77092
1.79748,7.53644,-5.35134,6.05559,2.74267,2.26501,-5.83641,-2.45194,5.58329,-4.33243,3.32088,2.57938,5.1671,-8.40172,-0.50431,-6.69221,-0.719355,9.29102,-3.88722,7.06406,-7.28134,9.85316,-6.86713,-8.37732,-3.49588,7.50529,-1.3296,5.75155,-9.70728,9.2876,0.876105,-8.17955,-1.90394,0.92983,-4.57125,5.43088,3.81958,-0.520631,4.71346,7.03751,-0.920153,-7.29305,-7.78641,2.5056,-3.99763,2.83075,0.721696,9.35424,-0.040446,0.676425,-4.02432,-5.37479,6.18815,-8.34662,-3.21334,-1.69598,-5.44482,5.23375,6.1686,1.12353,-7.94917,8.13381,0.210587,-4.77247,-2.72043,2.47746,8.87982,7.09807,6.99899,-2.57784,9.23263,6.52636,-4.14701,-0.0416459,-4.43163,-4.58478,-6.3192,9.32436
5.66054,1.02992,-6.04354,8.57735,1.26967,-4.61057,5.63107,4.74414,-8.92831,-5.17648,-4.74072,2.04296,-4.57736,-6.58044,6.01678,3.4012,-8.3199,-3.88722,2.09896,-4.87609,-0.626362,3.3114,-0.412089,-3.17222,3.96068,8.03891,2.37255,-8.29488,9.67289,-1.4111,9.76264,-2.68159,-2.7309,-2.64227,-1.1292,6.00205,2.62794,1.38294,2.74221,-5.62675,0.780327,-0.658361,2.82061,5.95941,-1.6781,5.26314,-6.41991,-4.43209,-7.05418,-0.361495,-9.30709,-1.62986,-5.90438,9.06448,-9.34953,6.78179,-5.71078,-4.38081,5.59789,5.00959,9.11438,-5.62057,3.27189,8.00995,-7.19724,5.20421,6.98852,-1.58073,0.910695,-1.18637,-6.60487,6.73254,-3.46427,8.0591,6.26101,9.51884,-2.75462,0.572137
5.29102,-4.0999,-4.65279,3.32967,7.28699,-5.42746,4.78399,-4.86943,-1.61029,-2.16444,2.56333,-5.08654,-0.79025,-6.05901,9.43499,2.73779,7.62278,7.06406,-4.87609,6.65294,-5.71742,-1.95223,4.88452,2.46558,1.77214,8.0984,0.646503,0.864414,7.84986,6.5531,-3.64838,-3.30111,5.60414,-7.00416,-2.30372,6.04115,9.36349,-5.23714,4.65397,6.87774,-5.04974,8.96855,-4.39254,-9.28029,3.97893,-3.44141,6.38499,-8.93627,8.95323,3.36017,-3.20845,2.22947,7.02198,0.147102,-4.31093,-2.16863,7.4871,-8.39415,-9.87014,-7.0512,2.80036,6.35668,-0.419724,1.0285,6.66068,5.88085,3.42999,-7.82116,-3.18283,-3.32574,-1.50127,4.30723,-4.09617,-2.19096,-0.596922,-3.55952,9.82698,3.39299
8.24749,-7.7793,-8.6695,9.02839,-5.10551,-4.91734,7.08682,9.54955,2.78839,-2.06962,-7.95391,5.59821,7.2782,-1.66725,-3.62919,-3.61043,0.529603,-7.28134,-0.626362,-5.71742,5.83019,-7.38695,0.430069,1.75292,-8.48995,-9.52063,6.24154,-8.04465,9.17928,-1.43279,2.26063,6.06929,2.19712,-3.37293,7.22075,-4.5787,6.87572,-9.12843,-9.15524,-8.63283,3.4235,6.2505,8.72163,-5.24088,3.29438,-8.44563,-8.8625,-4.03249,5.48151,5.86468,3.85403,-3.14399,-2.28084,-2.78871,8.87754,6.85076,7.70156,0.296129,-0.933147,5.57075,2.29975,-8.08565,5.36883,1.33883,8.46266,7.82628,8.72573,7.20058,0.090494,-7.16487,9.98258,-0.196234,-9.45261,-4.83183,4.7677,-4.44617,6.70646,-4.01974
1.79611,-1.01567,9.36356,4.04548,-6.56903,-4.58626,-3.76783,-2.78705,-2.82041,-9.11045,-1.99864,0.540583,-3.81237,-8.96232,1.57699,-8.24883,3.60033,9.85316,3.3114,-1.95223,-7.38695,0.122051,-4.35608,-7.79509,-1.91213,4.82501,4.14674,-1.71069,-7.32169,-5.65028,-7.22026,8.95273,9.06112,-9.75446,-9.12485,-7.6827,8.9427,6.97974,-4.97245,-9.04697,-6.31297,-1.1953,9.86795,-7.21762,-6.13224,-9.75293,8.98632,1.40986,-6.31327,-7.31673,9.61872,-7.79433,1.98881,4.48452,-3.83411,0.116326,1.9856,-0.197362,7.48393,-3.79067,8.92285,1.43135,5.3435,3.63235,1.56149,-3.26025,7.49673,-8.2277,-1.30204,8.51165,-3.4708,-5.30465,-1.39655,-9.04101,7.08578,8.77367,-4.47782,3.58881
-0.0150711,6.56817,1.2679,-5.87238,8.70651,-5.66032,5.2633,-7.41239,-4.75676,2.71392,8.81271,3.14245,1.22947,-5.67397,3.55387,7.57556,7.05771,-6.86713,-0.412089,4.88452,0.430069,-4.35608,-9.43932,3.84943,9.8009,1.18533,-6.33183,-4.44508,-6.25406,-7.40887,2.1421,8.89968,5.61231,-5.79497,3.84265,-6.94764,7.76117,1.36536,0.820471,-7.65446,8.43191,4.73918,-9.51298,6.74212,7.56958,2.74796,1.76299,7.21001,7.49358,8.69231,-4.56005,-1.79986,-0.884876,-4.01334,-4.92033,8.92871,4.38802,4.18189,-1.34935,0.976771,0.649959,7.16278,0.357266,-0.223542,-5.9039,-7.45093,-6.40218,-0.971306,8.46686,5.48892,7.42917,-3.67066,5.65708,-4.66048,6.2808,-2.09699,-0.875126,-6.86721
5.51928,-6.82998,-4.21169,7.53386,4.6597,-7.02605,-0.24148,-8.72887,6.3115,-4.64748,-2.49286,-5.17116,6.59159,-3.07444,-8.82412,-8.44708,2.29742,-8.37732,-3.17222,2.46558,1.75292,-7.79509,3.84943,-3.2956,9.28966,-2.04416,1.31982,7.33059,-6.63019,6.25368,-9.95175,2.39775,6.15744,-5.36961,9.73085,2.28562,0.447619,9.10892,6.69581,-0.95041,3.55854,8.35744,2.99814,-9.54964,-2.31216,-6.85774,-5.23895,2.88336,5.74445,7.56767,6.85048,-9.59802,-4.77298,-0.205019,1.17113,-6.19284,-3.91454,-9.05464,-7.37282,8.61261,-5.27942,-0.488327,-2.9806,2.15624,-7.87573,-9.23347,0.412744,3.01502,-7.95536,-9.53788,-2.64894,-7.66376,-7.61876,-6.51869,-9.61421,4.7383,8.09097,-4.87605
3.61834,-8.15866,0.772188,-6.38182,5.60828,1.71583,8.61802,-9.51385,8.00372,-0.38238,-7.24565,-2.23677,-9.11804,4.04939,0.609617,3.72193,3.11293,-3.49588,3.96068,1.77214,-8.48995,-1.91213,9.8009,9.28966,-6.72118,-6.84501,1.87178,3.35944,2.85953,-1.64441,5.55767,4.32616,-1.22177,-9.98184,1.77676,-5.74706,9.39451,0.265747,5.9572,4.22294,9.68033,5.79701,9.83935,-7.0982,-9.0245,-0.00114452,4.51827,0.102773,2.79476,-1.85863,7.68821,6.67449,9.45807,-4.81037,-6.31048,8.02053,-6.953,8.4786,-3.33432,3.99849,-1.61144,-4.7985,-3.74646,-1.47481,1.2737,-2.57243,-2.64209,-9.55992,-5.99957,-4.04931,-4.83375,-4.13148,-8.40549,-5.73738,2.59218,4.57748,9.88895,1.45414
7.28533,-5.71291,-4.32649,4.34808,3.46824,9.72553,2.317,3.3552,0.240409,-1.62047,8.84262,-1.73022,-8.95164,0.950941,-2.80567,-4.81106,4.40326,7.50529,8.03891,8.0984,-9.52063,4.82501,1.18533,-2.04416,-6.84501,7.40963,5.99674,-2.08513,-0.463331,5.39539,-7.20278,1.66084,7.95948,-8.27647,-7.27782,0.171445,6.47845,4.20888,6.89683,2.14686,0.562809,8.79853,3.98306,3.81715,5.12112,9.01656,-7.94843,4.92801,-3.97234,1.35038,4.4168,-7.83295,3.33774,4.97581,-9.42112,-5.76583,-1.40347,2.78923,0.399592,0.727616,-1.60689,-6.93107,4.35615,-6.22396,-7.19031,9.93786,4.51339,9.90207,-7.28175,0.645216,8.89803,-0.607647,-5.91009,5.00914,-0.871623,-2.2785,6.87437,1.4286
-4.36907,8.99243,-9.51985,6.94437,-3.90736,-1.14175,-4.85716,-6.3204,0.316787,2.37581,7.20855,-2.71728,-2.93082,1.53016,0.573214,-6.78979,-8.04884,-1.3296,2.37255,0.646503,6.24154,4.14674,-6.33183,1.31982,1.87178,5.99674,7.00944,-5.02377,-3.08127,2.84897,-2.77813,4.30183,-7.00759,-2.21148,-5.15604,0.000368404,1.20632,1.12636,8.48002,2.96495,0.817371,-5.57665,2.83964,-3.60698,8.82397,-5.06998,-2.52249,8.84992,-0.161844,9.48643,2.52272,-2.32946,4.03888,2.56271,8.41584,-6.75073,-8.78605,0.431899,8.29088,9.37783,-0.052504,-0.313384,-7.0263,-7.66188,-2.63735,7.15436,3.28617,6.38187,7.09468,-8.95136,-2.57891,3.59445,-0.297552,-8.06931,-1.91272,-5.09247,1.71731,-4.06903
-7.59219,-1.81343,-8.41522,-9.14443,3.9448,7.11202,-3.89643,5.6011,1.44894,4.27021,6.36261,-2.16891,4.38498,8.9187,9.38051,-0.593319,2.24543,5.75155,-8.29488,0.864414,-8.04465,-1.71069,-4.44508,7.33059,3.35944,-2.08513,-5.02377,6.18697,5.069,-9.70916,-9.01891,0.41706,-5.58551,-6.70073,-5.75472,-6.01362,-8.59297,-0.335635,5.67321,5.83834,4.01502,6.84844,-9.49687,7.9406,2.18661,8.30602,-9.97576,8.33877,-0.964545,-1.08551,5.43529,-2.21859,-2.60331,-1.72067,-3.24674,-5.56213,-7.32096,8.74143,5.36732,-7.99225,-9.74185,-4.38148,-1.31521,9.9949,6.14234,-6.62582,-1.84968,-8.98968,1.59915,-3.39293,7.18523,0.783386,8.57408,4.03014,-2.40392,7.79374,-9.38873,-8.97971
-8.58044,-6.75229,-0.617325,-5.22963,-0.300858,6.90448,-4.7955,6.13921,5.2096,-3.99185,-7.86675,-4.02412,8.53018,0.597956,7.24314,9.18485,9.27839,-9.70728,9.67289,7.84986,9.17928,-7.32169,-6.25406,-6.63019,2.85953,-0.463331,-3.08127,5.069,8.27553,8.65054,-1.83197,-5.62795,-6.3477,-0.808555,-4.58931,0.633305,-5.68031,-6.62351,7.54021,6.94582,5.07836,-9.41591,-5.83423,0.517909,-8.76359,9.90014,-4.13929,8.61321,-8.57881,-2.61501,4.24719,-0.295809,6.6878,4.43623,9.68533,-0.393368,7.2453,-2.26527,-4.31615,-4.44835,-1.67402,-4.43252,-1.05319,-8.45846,9.8012,7.10023,2.6639,-7.54014,4.34444,-0.88944,-2.61989,-5.34211,-0.253916,8.62719,-8.40296,-5.2277,-2.11857,3.36545
-9.37264,8.5854,8.04325,-7.84451,-4.501,0.127518,9.33581,9.82072,9.07924,-1.246,-4.21095,-4.54091,-5.47581,-7.74811,3.92265,6.56252,7.1214,9.2876,-1.4111,6.5531,-1.43279,-5.65028,-7.40887,6.25368,-1.64441,5.39539,2.84897,-9.70916,8.65054,-4.67925,-5.53172,1.91368,-7.55109,-4.06099,4.27024,-0.0286039,6.38902,-1.45684,4.4728,4.53247,-7.89959,-0.851753,3.15805,4.06338,9.98883,-4.37936,-2.29653,-1.97862,-2.48698,0.722144,8.93233,-5.81618,-3.24998,9.54297,-7.74406,-9.23151,-8.7064,9.75994,-3.98073,-9.13091,0.435538,6.26337,2.53671,1.29326,8.23127,-0.218425,6.56958,-7.21611,-0.865938,6.84716,0.526602,0.382928,2.37866,5.91401,4.53979,4.38207,3.51143,-7.75985
-5.42481,9.62123,6.82376,3.09287,-4.20517,-1.61989,-9.88128,1.10609,-2.96259,5.29557,5.68917,0.922525,6.25008,1.36759,8.43011,-9.30213,0.652408,0.876105,9.76264,-3.64838,2.26063,-7.22026,2.1421,-9.95175,5.55767,-7.20278,-2.77813,-9.01891,-1.83197,-5.53172,-9.41877,-9.43024,-2.98283,-6.65468,5.37491,9.39816,-6.03223,-5.12909,-7.29327,-6.21634,2.47336,-4.83937,9.98236,0.101663,2.55674,8.63621,-2.54454,-3.82217,-8.95101,0.931469,7.40789,-7.09759,3.97213,-1.07854,4.85413,8.99852,-5.28852,1.27611,2.62689,-4.63508,5.60856,-9.21549,-5.855,-8.72409,-9.19145,1.7183,-2.42532,-2.42359,-6.70406,2.6017,1.39045,-2.33501,-7.46413,-4.0185,-9.08846,-8.90023,9.78582,5.20682
1.83091,7.06645,5.96628,-4.21515,2.12372,-4.72747,5.84395,-2.32403,4.65949,1.26924,-2.18676,-9.226,8.98874,0.443049,-1.10138,-1.63422,0.362843,-8.17955,-2.68159,-3.30111,6.06929,8.95273,8.89968,2.39775,4.32616,1.66084,4.30183,0.41706,-5.62795,1.91368,-9.43024,-5.75032,-0.651568,-3.46976,-4.61498,4.21107,0.00369175,7.22094,8.63666,6.15172,-1.29131,8.05944,7.99559,-1.74128,-7.52575,1.89508,-7.2253,6.17709,7.57736,3.14705,4.84803,3.05571,5.62178,-5.82872,6.26188,1.30523,-5.94368,-8.80002,1.9246,4.33812,-2.14703,-3.27673,-9.93332,9.11599,9.33972,-1.22314,5.93804,-0.452734,3.11026,-3.91118,4.33557,-2.97185,2.53664,3.73871,6.0405,-3.61515,-8.94773,2.23245
