-0.15337,-6.0503,-6.00177,7.87827,2.92986,3.57165,2.74518,7.92495,1.86685,-8.24547,-0.0547018,3.03292,-0.880129,9.10219,6.61722,-3.1099,5.50772,4.05381,-7.76198,-2.65826,0.379448,1.72631,5.95604,1.88887,-3.85303,-6.1185,-5.95566,0.451676,-6.404,-6.62981,3.96647,-3.07137,-9.62806,2.90353,-9.92391,8.90589,-1.05573,-2.78024,8.66314,-1.26817,6.89496,1.70269,-2.55784,0.307418,5.74856,7.13244,-3.71456,-1.79845,-2.5598,-9.27577,-8.9946,6.06339
-8.44321,-0.424986,-4.03392,0.993971,8.74026,5.57803,-6.50054,5.67967,5.39385,-3.86501,-4.09484,-8.81844,4.3005,0.129456,-3.1099,3.51205,-7.62331,-2.59696,-7.23043,5.49292,0.582582,8.57347,-6.82775,6.82218,-5.55362,-6.58594,-6.36117,2.99104,5.15836,9.41835,0.830344,-1.57164,-6.62593,8.63397,8.40727,1.50338,8.07358,-3.43247,-4.59746,2.53803,-6.75811,4.55035,6.49129,-0.725845,-1.85755,5.96988,-2.30807,-8.56883,1.7381,-9.99111,-1.48874,-8.09762
6.02916,4.93057,1.26531,3.42881,-6.15769,7.44761,1.81117,-7.19015,0.751663,9.75921,3.68341,-5.63533,-8.27826,-9.10806,5.50772,-7.62331,-8.76451,0.57245,3.1098,4.55484,4.43419,-8.27199,-8.38882,-4.90335,-5.50943,-3.65321,-3.28742,7.84076,6.39969,-9.05014,7.93804,-5.02197,1.22212,-4.72109,-1.68604,-8.3638,-0.858439,6.47168,-8.80779,-7.93931,8.80596,5.48499,6.88958,3.51737,0.906486,-2.94571,-2.66731,6.16667,-3.09173,-2.99852,-9.33955,-8.77777
6.9992,-8.48865,1.25492,3.92947,-2.43555,3.96899,4.30408,-6.32553,-0.610517,0.267966,9.18338,8.77762,2.67649,0.147845,4.05381,-2.59696,0.57245,2.74896,-8.6522,-8.50556,7.89615,6.64609,7.08153,6.25801,5.30802,8.97352,8.78918,-4.74177,-4.68771,-7.01443,6.00382,-4.77109,7.91138,6.48276,4.14184,3.39537,8.5047,4.59373,5.74741,4.29119,4.97319,-9.99832,-1.14156,-8.41878,6.20311,-0.101307,6.73792,-2.9405,-0.554111,-7.37322,7.6005,3.43234
0.72218,-7.30896,-8.3126,-2.7415,5.07292,-4.21878,-6.45293,8.69969,4.1743,2.73756,-6.19706,2.20037,-2.02327,-8.84129,-7.76198,-7.23043,3.1098,-8.6522,7.65225,-5.65772,0.859264,-3.94673,-5.99365,2.51418,3.71204,3.86553,-9.8648,9.73652,-1.10759,-5.54608,6.82299,4.44353,-7.27114,3.40957,-9.22465,-5.5016,1.43086,6.51863,9.93553,-9.94585,-3.8617,2.6403,-8.10655,3.24721,-1.70354,-7.00087,-7.40818,-9.8163,2.99084,-6.08736,5.58039,3.50643
-7.85991,-2.80454,6.73605,-1.62581,5.87207,2.46709,4.37763,3.28192,-2.31348,-8.59065,4.79388,3.93964,-4.5762,3.71061,-2.65826,5.49292,4.55484,-8.50556,-5.65772,-8.24627,8.33107,-2.17476,4.32377,-7.80367,-9.13512,-2.41017,0.373029,2.72305,-2.1539,6.76076,-7.24974,0.897014,-5.76096,-9.63099,2.54949,-5.69519,-7.40419,-7.55457,8.64991,-5.84346,0.6664,7.71873,8.08872,7.9069,7.52757,-7.44224,4.68441,9.83232,-9.71575,-0.511046,-4.56363,8.27087
9.39798,3.60108,-1.48742,-9.11401,-7.68969,1.65743,-0.80297,-9.76404,1.88033,-4.05572,-3.76914,7.76279,5.94775,2.51179,0.379448,0.582582,4.43419,7.89615,0.859264,8.33107,-8.90085,1.36205,4.61838,-8.94988,-6.47455,3.49628,2.99162,7.37758,2.62015,3.38449,8.53722,-7.84187,-1.1628,-6.33598,1.0317,-6.68,0.575446,-3.30808,-1.93502,-7.96249,7.82625,0.867214,-1.87947,-7.33905,-7.49495,1.95964,-9.62079,-8.42749,4.6456,-7.0884,-5.2406,1.15645
-1.78165,-0.267927,4.33905,-1.004,-6.31293,-3.42964,6.8244,8.02231,4.68978,-7.47441,-3.38144,-8.54648,-3.24163,2.34655,1.72631,8.57347,-8.27199,6.64609,-3.94673,-2.17476,1.36205,-9.37714,8.41615,-1.48305,8.05998,-8.25455,-8.45002,-9.29472,7.76366,2.84157,3.90153,-7.37527,7.25972,1.78501,1.69371,4.83194,9.55235,-5.76652,-0.14126,-0.380931,-6.40555,-4.219,-5.73769,-1.40363,6.45592,-6.69939,7.88418,-6.01055,-5.17771,-5.33531,-3.4659,8.49733
1.51205,-9.9246,-8.27796,8.04052,8.96884,-7.58922,-8.3508,8.25823,6.48389,-9.16411,2.60624,-7.7158,5.58062,1.95003,5.95604,-6.82775,-8.38882,7.08153,-5.99365,4.32377,4.61838,8.41615,-7.21493,3.68771,-8.21382,-3.28245,-1.80841,9.98443,-0.272658,9.5689,-6.71529,-2.40929,-2.15252,2.88052,8.71119,-0.974874,-1.55581,-6.73425,-4.54733,7.96581,1.16225,-5.67333,0.27641,5.38366,4.39831,-6.03831,1.1828,-7.65045,-8.2596,0.210367,1.2358,3.71011
-0.0486358,1.78656,2.29592,0.915737,-2.57487,9.0701,3.76436,3.7338,-7.54112,6.32137,-5.24977,1.33239,3.8848,-0.953408,1.88887,6.82218,-4.90335,6.25801,2.51418,-7.80367,-8.94988,-1.48305,3.68771,-0.725135,-7.22407,-4.29895,-0.275894,0.746066,5.31215,-7.4813,4.61646,3.85322,-8.646,-6.13325,-0.329375,-6.41046,-0.945471,8.1168,-7.84392,5.62363,-5.51772,-9.15283,-4.86866,0.298891,5.51944,7.50083,6.22105,-8.88216,1.78786,2.27427,0.79091,-3.96641
0.596867,1.88405,5.63427,6.90328,-7.83321,-8.22567,7.48991,7.20904,-4.85586,9.76367,-7.12657,3.18018,0.682352,-4.7758,-3.85303,-5.55362,-5.50943,5.30802,3.71204,-9.13512,-6.47455,8.05998,-8.21382,-7.22407,-9.3178,-4.76694,-7.42402,-3.62595,-7.75978,4.30429,-4.6345,-1.93669,-2.21287,-3.14187,-2.73475,-7.44203,0.719145,-6.58657,-3.71623,3.01116,-3.69737,-6.17812,3.61473,-6.95448,-3.25832,-9.00681,4.02998,3.02683,3.94773,-9.61772,3.53231,-7.46872
-0.597038,0.406772,-7.4242,3.79634,9.8325,3.90886,-3.34838,-9.51922,-2.0514,2.4916,-4.24393,3.32658,-4.68463,1.89203,-6.1185,-6.58594,-3.65321,8.97352,3.86553,-2.41017,3.49628,-8.25455,-3.28245,-4.29895,-4.76694,6.80221,-0.900245,-1.64927,0.0863418,-1.20657,-7.32754,0.0963915,-4.4099,-8.5351,5.9661,-5.34354,-8.9241,5.08609,-8.72533,-2.91683,-1.39357,4.97988,-2.81833,-7.49422,-1.81623,-4.33977,3.65041,-3.19331,-1.97452,8.52793,-9.52498,9.17665
-8.36783,-3.15854,3.31105,8.67061,4.91032,-7.09899,6.36305,0.782064,9.56103,1.66934,-8.12422,-4.46787,-8.61966,-9.92955,-5.95566,-6.36117,-3.28742,8.78918,-9.8648,0.373029,2.99162,-8.45002,-1.80841,-0.275894,-7.42402,-0.900245,6.4456,8.62971,1.40845,-1.81621,3.06878,0.724927,-0.842634,6.56819,1.07101,-5.53944,-2.47787,-6.76901,6.82549,-9.8784,-7.35818,7.94204,0.275487,-8.16953,-2.33166,8.79443,6.86055,-7.96912,-8.5413,-4.31527,-1.10717,1.03775
-7.56724,-6.01313,1.51108,-6.52953,4.1139,2.94707,-7.52806,-5.2347,5.25256,-6.12176,-8.25385,-0.503108,5.88378,-7.55106,0.451676,2.99104,7.84076,-4.74177,9.73652,2.72305,7.37758,-9.29472,9.98443,0.746066,-3.62595,-1.64927,8.62971,8.10485,0.12724,-3.9162,4.39147,-1.27275,-9.53621,8.4852,7.4546,7.67267,-9.60522,-6.11872,-4.00797,5.60185,-3.47561,8.14481,-0.230287,0.350179,3.6966,-0.607979,-2.51955,-6.44097,-2.74251,5.64432,-9.89381,8.33382
7.27119,-2.73667,-5.29845,-3.16218,-4.85798,9.36453,4.65007,7.89348,-7.23283,4.6706,-4.21018,-7.12749,2.6715,-6.49563,-6.404,5.15836,6.39969,-4.68771,-1.10759,-2.1539,2.62015,7.76366,-0.272658,5.31215,-7.75978,0.0863418,1.40845,0.12724,8.14083,-5.93405,-6.79033,-4.00986,5.32579,9.34627,4.01286,3.86926,-8.90517,-2.6444,9.1598,-4.28702,1.11261,-0.414094,-3.78796,3.56788,8.48799,5.70763,8.00997,-0.322609,-6.42899,2.93433,9.69444,3.76885
-7.05317,-5.69619,6.05598,-7.11678,5.7497,9.73431,-9.31925,-4.28973,4.81403,2.89135,-3.83409,-0.683386,-9.74568,-5.77195,-6.62981,9.41835,-9.05014,-7.01443,-5.54608,6.76076,3.38449,2.84157,9.5689,-7.4813,4.30429,-1.20657,-1.81621,-3.9162,-5.93405,5.85243,-5.84121,-3.50762,4.71853,-4.80646,1.90074,-2.77837,-7.62448,1.32424,-4.08679,0.656071,-8.2152,9.55276,-0.290096,9.56471,7.55799,7.46129,-7.92313,2.90924,5.80437,-8.39976,-5.26501,0.380559
1.57135,-8.629,-2.73112,-9.47312,-0.548928,9.36443,8.59979,6.31268,-5.83702,4.18008,5.13816,9.53015,-1.11671,-8.65219,3.96647,0.830344,7.93804,6.00382,6.82299,-7.24974,8.53722,3.90153,-6.71529,4.61646,-4.6345,-7.32754,3.06878,4.39147,-6.79033,-5.84121,-8.01496,2.7003,-2.08476,-3.6105,6.34925,3.00868,-0.259024,7.1166,-5.38561,-3.42986,4.41718,9.06064,-4.87379,3.83236,4.26596,4.34818,8.31286,-3.02047,-2.27284,6.97782,7.76634,6.93183
5.36941,-0.480342,8.9417,8.28553,-4.6806,-5.36022,4.2223,4.00927,-7.23206,4.52987,-5.14759,-5.64884,7.48591,4.31897,-3.07137,-1.57164,-5.02197,-4.77109,4.44353,0.897014,-7.84187,-7.37527,-2.40929,3.85322,-1.93669,0.0963915,0.724927,-1.27275,-4.00986,-3.50762,2.7003,8.69952,-5.10129,7.62643,2.31717,9.3881,-5.46721,-7.58387,-5.81151,5.43785,-3.81377,8.88685,-9.85306,-5.17098,-4.37372,1.35685,-3.67786,-0.726504,5.0048,6.41608,-4.82802,0.905813
7.96198,-8.79492,-5.68357,-5.20347,-2.01165,6.08124,9.99676,6.50068,-9.44753,5.28956,-2.61088,-1.4874,4.65015,-8.70006,-9.62806,-6.62593,1.22212,7.91138,-7.27114,-5.76096,-1.1628,7.25972,-2.15252,-8.646,-2.21287,-4.4099,-0.842634,-9.53621,5.32579,4.71853,-2.08476,-5.10129,-1.37703,2.39915,1.6179,0.711558,-4.12646,-0.275173,3.73001,8.87087,-9.0972,-3.79765,-5.02879,5.50402,-5.79633,-7.30505,0.823158,-7.79281,-8.93322,5.38124,-2.13401,-2.69507
6.25955,-6.00865,-3.6713,5.5021,-9.57746,-6.74443,-0.134707,-8.79099,1.61415,-3.30393,-2.75209,4.77955,-3.63896,8.20076,2.90353,8.63397,-4.72109,6.48276,3.40957,-9.63099,-6.33598,1.78501,2.88052,-6.13325,-3.14187,-8.5351,6.56819,8.4852,9.34627,-4.80646,-3.6105,7.62643,2.39915,0.226574,-5.49175,7.42418,8.30969,2.18798,-8.73232,1.76485,-1.84933,2.99169,-6.29672,0.556889,4.04112,-8.1037,6.43958,5.24175,-0.603865,-2.92391,-7.34532,7.33372
2.98532,1.87677,5.271,-8.853,-4.05316,7.21385,1.7365,-7.76096,5.80357,0.904776,3.47797,-4.5217,-4.31979,-5.08782,-9.92391,8.40727,-1.68604,4.14184,-9.22465,2.54949,1.0317,1.69371,8.71119,-0.329375,-2.73475,5.9661,1.07101,7.4546,4.01286,1.90074,6.34925,2.31717,1.6179,-5.49175,4.83782,-1.65794,-4.10335,-6.80562,4.61167,8.68741,8.52521,0.536519,4.83472,-5.33061,-8.31618,5.13566,3.90551,1.51893,4.4163,4.11303,-5.10221,-7.15367
4.90164,4.89818,-2.4656,3.21663,4.98462,-7.47492,-6.90732,-1.21001,6.6162,0.179455,-3.9869,7.68118,8.48829,8.50711,8.90589,1.50338,-8.3638,3.39537,-5.5016,-5.69519,-6.68,4.83194,-0.974874,-6.41046,-7.44203,-5.34354,-5.53944,7.67267,3.86926,-2.77837,3.00868,9.3881,0.711558,7.42418,-1.65794,7.18641,4.401,-3.799,9.09242,-5.56336,-1.32686,-1.15696,3.09372,-9.70854,-9.33042,-7.07969,-2.92645,6.57873,9.55462,4.06572,-2.79277,-5.27391
-3.26753,-8.47888,5.9035,4.1145,7.15293,-4.03491,3.09685,-8.04696,7.10673,8.69752,0.904392,-9.28491,-0.552794,-4.55034,-1.05573,8.07358,-0.858439,8.5047,1.43086,-7.40419,0.575446,9.55235,-1.55581,-0.945471,0.719145,-8.9241,-2.47787,-9.60522,-8.90517,-7.62448,-0.259024,-5.46721,-4.12646,8.30969,-4.10335,4.401,-7.11752,-2.31552,1.91837,8.15308,7.11785,3.83486,0.487585,-0.798878,-9.72246,2.13002,-3.85912,4.98943,0.203621,-4.06868,-2.86481,-8.72142
1.69416,6.29003,-3.40085,-1.61549,-4.56714,3.1126,-6.03453,-4.13854,-9.05584,5.00515,-8.3367,9.95987,4.07117,9.09435,-2.78024,-3.43247,6.47168,4.59373,6.51863,-7.55457,-3.30808,-5.76652,-6.73425,8.1168,-6.58657,5.08609,-6.76901,-6.11872,-2.6444,1.32424,7.1166,-7.58387,-0.275173,2.18798,-6.80562,-3.799,-2.31552,-4.15294,2.63164,5.27014,0.252421,-2.45738,3.68259,4.93838,-2.90252,-5.04633,3.10783,-9.20507,8.13283,6.12967,-9.56116,5.24241
-6.39113,-7.11582,1.19954,6.45582,8.9594,-8.60199,-2.53698,5.35437,6.94044,-4.46462,2.9683,2.65489,7.88089,-0.567067,8.66314,-4.59746,-8.80779,5.74741,9.93553,8.64991,-1.93502,-0.14126,-4.54733,-7.84392,-3.71623,-8.72533,6.82549,-4.00797,9.1598,-4.08679,-5.38561,-5.81151,3.73001,-8.73232,4.61167,9.09242,1.91837,2.63164,-6.51294,-8.55107,4.70136,-0.890759,0.625907,-8.73363,-0.472223,-8.04305,3.71158,-0.272413,-2.9819,5.89241,-9.91514,-9.23113
-1.89828,6.13195,6.96651,0.395905,0.467348,-5.06717,-2.74656,3.02772,-3.50343,2.20665,-0.587859,-9.88912,2.82191,3.46815,-1.26817,2.53803,-7.93931,4.29119,-9.94585,-5.84346,-7.96249,-0.380931,7.96581,5.62363,3.01116,-2.91683,-9.8784,5.60185,-4.28702,0.656071,-3.42986,5.43785,8.87087,1.76485,8.68741,-5.56336,8.15308,5.27014,-8.55107,-9.60097,1.59167,-0.332784,2.95355,-5.65208,-7.57392,2.53521,-5.71576,4.45528,1.40395,9.48011,5.80353,2.4993
-2.99865,7.91221,5.86727,0.600068,2.39463,-1.93109,-5.52532,-7.89526,3.99128,-6.20088,-5.76016,-9.48779,6.4755,3.46351,6.89496,-6.75811,8.80596,4.97319,-3.8617,0.6664,7.82625,-6.40555,1.16225,-5.51772,-3.69737,-1.39357,-7.35818,-3.47561,1.11261,-8.2152,4.41718,-3.81377,-9.0972,-1.84933,8.52521,-1.32686,7.11785,0.252421,4.70136,1.59167,4.37128,7.76518,-8.97853,-9.43613,3.35919,5.96135,-7.01977,-0.29851,-9.12309,2.72978,8.75766,7.96805
3.37449,5.1345,-7.7843,-0.810192,5.92651,-3.53102,-7.34931,-6.49528,-6.38287,0.102752,-3.91276,-4.76922,-9.64425,0.102976,1.70269,4.55035,5.48499,-9.99832,2.6403,7.71873,0.867214,-4.219,-5.67333,-9.15283,-6.17812,4.97988,7.94204,8.14481,-0.414094,9.55276,9.06064,8.88685,-3.79765,2.99169,0.536519,-1.15696,3.83486,-2.45738,-0.890759,-0.332784,7.76518,-5.0557,0.830714,1.97812,-3.48252,-4.52105,8.90456,9.90209,6.51772,3.59724,4.77017,7.2521
-3.49231,3.13074,3.97759,-6.72456,-3.54778,4.80829,-5.83939,5.61829,4.83952,7.55384,6.47767,-3.70036,4.06128,-7.16002,-2.55784,6.49129,6.88958,-1.14156,-8.10655,8.08872,-1.87947,-5.73769,0.27641,-4.86866,3.61473,-2.81833,0.275487,-0.230287,-3.78796,-0.290096,-4.87379,-9.85306,-5.02879,-6.29672,4.83472,3.09372,0.487585,3.68259,0.625907,2.95355,-8.97853,0.830714,9.71828,7.80817,-4.02716,-0.645389,-7.3088,-8.60667,-1.44915,7.92527,-1.764,-5.94059
3.42126,-7.85446,8.6194,-9.20311,-7.1402,3.24289,3.91844,-8.73494,3.81902,7.36603,5.36275,2.64357,-8.43196,1.59842,0.307418,-0.725845,3.51737,-8.41878,3.24721,7.9069,-7.33905,-1.40363,5.38366,0.298891,-6.95448,-7.49422,-8.16953,0.350179,3.56788,9.56471,3.83236,-5.17098,5.50402,0.556889,-5.33061,-9.70854,-0.798878,4.93838,-8.73363,-5.65208,-9.43613,1.97812,7.80817,-1.042,-3.73913,7.41688,0.337148,2.51009,-6.73808,8.889,-1.15326,-9.23393
0.67451,-8.22897,-8.45086,3.11119,-2.91736,4.60606,8.39127,-6.29505,0.231641,8.22629,2.13203,-8.47487,-4.63507,-7.26748,5.74856,-1.85755,0.906486,6.20311,-1.70354,7.52757,-7.49495,6.45592,4.39831,5.51944,-3.25832,-1.81623,-2.33166,3.6966,8.48799,7.55799,4.26596,-4.37372,-5.79633,4.04112,-8.31618,-9.33042,-9.72246,-2.90252,-0.472223,-7.57392,3.35919,-3.48252,-4.02716,-3.73913,-6.35465,4.70407,-4.15795,2.70372,-1.50304,-9.97422,7.40698,-9.44923
-6.42191,0.136403,-6.04491,-1.77878,7.26157,-4.14645,9.05955,-2.4692,5.29597,1.90378,1.20423,4.51769,8.78013,-5.56301,7.13244,5.96988,-2.94571,-0.101307,-7.00087,-7.44224,1.95964,-6.69939,-6.03831,7.50083,-9.00681,-4.33977,8.79443,-0.607979,5.70763,7.46129,4.34818,1.35685,-7.30505,-8.1037,5.13566,-7.07969,2.13002,-5.04633,-8.04305,2.53521,5.96135,-4.52105,-0.645389,7.41688,4.70407,-2.11012,4.80946,-8.60477,0.266497,-2.74341,1.46331,3.4272
-6.32732,7.27506,-9.39291,-8.59277,1.53672,0.554404,-0.646544,9.37324,-3.76323,3.63388,7.72799,3.62346,-5.05281,2.59008,-3.71456,-2.30807,-2.66731,6.73792,-7.40818,4.68441,-9.62079,7.88418,1.1828,6.22105,4.02998,3.65041,6.86055,-2.51955,8.00997,-7.92313,8.31286,-3.67786,0.823158,6.43958,3.90551,-2.92645,-3.85912,3.10783,3.71158,-5.71576,-7.01977,8.90456,-7.3088,0.337148,-4.15795,4.80946,5.57813,-1.27854,-9.84588,4.09234,9.68157,-5.44061
-7.6481,-8.59271,0.503129,4.1224,6.81496,8.1869,-5.0552,5.52884,-5.47404,-9.76809,0.612349,0.961451,-0.50793,9.19649,-1.79845,-8.56883,6.16667,-2.9405,-9.8163,9.83232,-8.42749,-6.01055,-7.65045,-8.88216,3.02683,-3.19331,-7.96912,-6.44097,-0.322609,2.90924,-3.02047,-0.726504,-7.79281,5.24175,1.51893,6.57873,4.98943,-9.20507,-0.272413,4.45528,-0.29851,9.90209,-8.60667,2.51009,2.70372,-8.60477,-1.27854,6.06611,6.87695,-7.94244,5.37781,-5.01363
-0.159153,-9.75005,-8.94124,2.09847,6.03454,-9.45046,-5.56103,-6.32776,8.42942,9.87978,-1.52802,2.6222,7.66979,-4.56499,-2.5598,1.7381,-3.09173,-0.554111,2.99084,-9.71575,4.6456,-5.17771,-8.2596,1.78786,3.94773,-1.97452,-8.5413,-2.74251,-6.42899,5.80437,-2.27284,5.0048,-8.93322,-0.603865,4.4163,9.55462,0.203621,8.13283,-2.9819,1.40395,-9.12309,6.51772,-1.44915,-6.73808,-1.50304,0.266497,-9.84588,6.87695,-2.298,8.07623,-3.2785,3.6644
