4.54967,-5.84633,7.15991,-1.13418,3.86792,-6.33754,-4.88582,-2.46141,9.00677,-4.57382,1.56192,-8.24224,2.77147,-8.29444,-6.03415,5.78854,-1.26822,-9.19781,-3.27876,-2.72587,-3.42014,-3.40885,-0.16786,-9.3899,4.63966,-3.91076,7.34428,7.11674,2.02821,-2.71997,2.02491,-4.18775,-3.29319,6.02744,8.61558,-2.24518,-9.40056,3.26652,5.23697,0.74688,-9.56665,4.8838,-0.0706759,-6.49775,-0.516322,-0.59507,-2.08375,-2.75196,2.12603,-7.19074,-4.68822,-2.11185,0.547852,-2.6125,7.17603,3.34933,-5.84204,9.58688
0.218032,6.27617,4.65567,0.917665,6.874,5.65133,-1.58442,3.54779,0.292235,-6.39805,-8.24224,-7.29002,-8.0382,7.17764,8.9527,-1.07624,8.2516,1.76756,2.36243,0.471437,-8.09094,-8.51787,-5.40397,0.145983,1.21819,-2.96422,6.71293,1.89155,1.15596,4.62065,-5.59055,-6.16628,2.83692,-4.34832,-1.17157,-8.79463,-8.68582,-6.95288,-6.70454,-8.44305,-9.23616,6.98321,-7.76713,0.759386,3.51072,-0.488057,-5.09325,6.17746,-2.73583,3.1501,9.99817,-8.3943,7.142,9.85481,6.93709,-3.8032,-7.82171,-1.42115
1.16075,0.108914,2.16283,8.25336,-1.39033,8.87279,4.10758,5.27598,4.9224,2.59626,2.77147,-8.0382,-2.48527,9.06281,-2.40675,-4.70347,1.47342,-7.16162,1.12719,-8.13889,4.19653,5.35495,-5.89558,-1.15392,-7.92226,-7.28192,-6.47713,9.80564,6.89075,-5.80838,0.362111,-9.31144,-9.81445,7.37998,-4.62255,-2.48348,-1.78363,2.78366,6.08952,7.19391,-8.87395,1.02367,-2.83241,1.25784,-8.33042,5.67716,-7.52313,9.93179,-5.90511,-7.99249,0.451123,8.16434,-1.68137,1.52459,8.99731,-9.02701,-1.9005,-3.53053
-9.95985,-4.8391,3.86603,-6.23689,-0.852838,9.57356,4.44121,2.48966,-3.37225,8.87393,-8.29444,7.17764,9.06281,-8.31296,-9.19911,4.15253,-1.53786,9.0116,4.02392,4.00713,-2.27649,5.47204,-6.67134,-0.889876,-5.19356,8.26884,-6.84501,7.65933,-1.6167,-1.77595,-0.743321,9.63901,6.49679,-5.52278,9.12172,-6.49391,-2.44941,-6.16652,-2.40818,3.00648,1.82469,-5.09029,9.02227,7.96041,-6.26898,-6.09077,8.73883,-1.70517,-8.22749,-9.42382,4.29229,6.11993,-0.587115,9.77168,-7.22262,1.44373,7.59979,-0.197645
7.13255,-1.92218,-0.790157,3.53681,-2.35251,-2.56948,-0.735793,-7.50216,-5.96832,6.76682,-6.03415,8.9527,-2.40675,-9.19911,1.39746,2.20161,3.08263,-9.99622,8.72899,0.551967,-1.62428,-6.99656,-0.125792,0.83875,-6.81526,-2.22821,-0.768222,5.71122,9.21954,-0.786062,0.147293,0.0796945,-8.8933,4.07187,6.28852,9.60302,3.77555,8.88123,8.31955,-3.26923,7.36503,-8.08163,-8.42992,-5.7184,9.73435,5.82827,-3.2301,-8.36347,-2.61754,-1.8955,-4.53831,-0.648326,-2.01835,-5.5031,7.26145,-3.12845,-6.15053,-2.74771
-9.19488,2.26565,2.37252,-1.71648,-0.239471,-8.4673,6.99995,3.01651,-3.42511,4.31411,5.78854,-1.07624,-4.70347,4.15253,2.20161,9.90813,-6.69177,-3.53736,5.79833,9.83264,-2.35426,-2.44286,-7.81749,-7.79237,-6.56971,8.68256,-7.86352,7.90775,-5.90775,4.33684,-2.21543,8.33745,-3.11828,-4.95279,-5.04971,8.97182,-5.00371,6.85986,-4.66744,-5.27727,-9.17586,1.3009,4.20455,-3.30595,4.65983,-4.25796,-7.04882,-3.33287,9.12544,-9.72821,4.18588,9.5488,-6.12697,0.737832,7.78842,-0.5402,-8.52608,9.19089
5.19792,-1.1237,-5.66504,-8.79277,5.94983,-0.595398,9.80996,6.18584,-5.119,1.83659,-1.26822,8.2516,1.47342,-1.53786,3.08263,-6.69177,-4.89171,5.03936,0.769788,-4.87486,-1.27083,-0.214419,-3.42043,-4.29418,5.47554,9.28332,1.20988,8.23557,8.45747,4.36074,9.14995,-5.84883,9.2075,3.60694,-6.61011,7.77206,8.82938,-1.56864,8.75307,3.00208,-9.75266,-4.05153,0.678683,-5.13179,-4.11736,-5.69824,6.20529,7.96954,-3.78342,-9.18906,8.6215,-8.54665,-6.23778,-5.11346,6.12368,0.948539,-3.62853,4.27131
0.718115,9.89708,6.76573,8.10797,-1.3433,8.44426,7.99761,-2.89019,2.52841,-7.93504,-9.19781,1.76756,-7.16162,9.0116,-9.99622,-3.53736,5.03936,-7.80283,9.43703,3.82109,-7.13984,-2.78268,-3.28648,5.09696,-2.40157,-0.871067,5.47363,5.2514,2.31928,-4.97945,-0.512999,7.9449,2.13495,2.9692,-3.98307,-5.44364,-4.40944,-2.28607,8.22635,1.62955,4.82233,9.16346,-6.78823,-3.64516,-0.865382,6.60912,0.0195459,4.56173,5.81872,5.46154,9.22385,4.5803,2.41613,0.0621804,2.70248,8.30352,6.49843,0.599656
2.8563,5.83876,-6.68685,5.38174,0.57392,5.48639,9.56554,3.79358,-1.10099,4.18312,-3.27876,2.36243,1.12719,4.02392,8.72899,5.79833,0.769788,9.43703,-8.68609,-7.60612,-0.441569,9.05251,-9.13579,7.15247,3.43673,-9.26758,4.97025,-4.15529,4.75584,-2.2203,-4.87095,-3.21227,6.75085,-3.26687,-7.96414,-9.72881,-2.80674,-5.14713,-5.8934,4.7219,-9.82589,-9.17025,7.38283,3.53602,-6.44973,-5.71384,-5.52511,-0.289212,-1.97341,-2.64383,2.24784,-7.62437,-0.441958,8.08797,7.84809,5.46653,-9.30003,-4.34562
5.97145,-7.758,1.19137,-1.18101,-7.92772,6.68992,-7.16242,-0.970934,-2.71931,7.96816,-2.72587,0.471437,-8.13889,4.00713,0.551967,9.83264,-4.87486,3.82109,-7.60612,7.17889,0.536857,-1.42589,2.34336,3.99141,-9.71932,-8.44963,-0.971301,-5.48034,4.84846,6.64789,-2.12042,-4.64388,-4.10575,0.56299,8.04804,-0.333637,-9.25002,-4.01893,-8.39198,-4.72065,6.47827,1.39731,-4.27733,4.94891,-9.77577,1.48468,0.605241,-5.94933,-5.08172,-4.37679,7.36358,-0.885135,-2.37306,-2.79639,9.97981,8.27652,-8.88138,-4.98915
-5.73245,-2.19057,6.29038,4.19826,-6.78195,-9.70453,-7.43596,6.61855,-3.97838,-9.48629,-3.42014,-8.09094,4.19653,-2.27649,-1.62428,-2.35426,-1.27083,-7.13984,-0.441569,0.536857,-6.38751,-8.41551,4.84725,-7.80511,4.94517,8.16919,2.60683,2.67204,-6.40251,-2.25653,4.17298,5.05628,1.89483,-9.32659,-6.28714,-1.97953,2.51226,5.78662,-5.12978,9.45788,0.613785,4.22105,3.76652,3.7201,-0.610874,-8.09663,-5.07119,-3.36483,5.10419,4.08711,-0.318996,-6.88766,-4.08763,5.00421,5.19711,7.78196,4.98418,6.6941
8.49006,-8.62675,8.18342,-9.09653,0.0255727,-3.43016,-9.87036,0.551882,2.40201,-0.398906,-3.40885,-8.51787,5.35495,5.47204,-6.99656,-2.44286,-0.214419,-2.78268,9.05251,-1.42589,-8.41551,-3.559,3.68345,3.8327,2.56352,9.54651,-4.43852,-5.01042,-7.50343,4.22637,-6.55809,-2.36847,-6.40946,2.01598,9.09054,-3.91708,3.6329,-6.35234,-4.87024,3.30245,-0.170211,2.96264,-4.26708,-9.45744,-3.07904,5.49175,5.73851,9.68782,5.94979,-7.75856,3.28883,5.35556,-1.56429,-4.67929,-4.49199,-9.85454,3.1873,7.34349
-9.7661,-7.37524,-1.56465,-4.69185,-1.40007,0.588701,9.27998,-1.92619,8.78833,3.74978,-0.16786,-5.40397,-5.89558,-6.67134,-0.125792,-7.81749,-3.42043,-3.28648,-9.13579,2.34336,4.84725,3.68345,9.34263,-9.16396,2.1808,7.27154,-8.53393,-3.09491,-1.35326,3.82305,-8.81215,-6.80183,1.44689,3.7801,-2.53406,-0.50804,8.47297,3.34253,8.42688,-4.77536,8.52308,4.50297,6.79091,-5.06141,2.27982,-4.40999,-6.85192,-6.83553,1.63485,-3.38146,-5.48268,3.02467,-4.70487,-3.16823,-8.26656,4.66921,6.88862,9.0705
9.04626,6.60067,4.95139,-8.39744,-1.29206,0.57338,-9.13359,4.15741,0.550261,9.12711,-9.3899,0.145983,-1.15392,-0.889876,0.83875,-7.79237,-4.29418,5.09696,7.15247,3.99141,-7.80511,3.8327,-9.16396,-4.23215,3.65523,-6.79637,8.71625,-4.67936,4.83471,-8.85767,0.0201728,-9.31498,-1.66848,-7.86605,5.21352,1.09719,8.4293,-6.13213,2.11594,5.84808,8.7938,5.49531,-0.684218,-5.18724,-8.15233,3.47696,2.44528,-8.42967,1.6169,-1.96487,4.58658,3.63652,-7.98808,1.04029,5.57964,6.56068,0.572603,-0.547096
2.17192,7.61335,1.19643,3.55555,-4.55392,-2.06304,-8.05586,1.13739,-8.84944,2.54244,4.63966,1.21819,-7.92226,-5.19356,-6.81526,-6.56971,5.47554,-2.40157,3.43673,-9.71932,4.94517,2.56352,2.1808,3.65523,7.1245,-4.50751,-8.59996,-2.49587,8.20289,9.46074,-7.6316,4.25027,0.0858162,3.32044,-4.31968,3.58787,-1.56186,6.51323,-8.2248,-9.83433,4.14057,4.10737,-3.12932,-3.12925,-6.56013,5.11659,-4.86447,-4.97517,3.23337,-8.40771,5.73333,-0.215707,-5.36817,5.27837,-8.02944,5.44262,5.44069,-6.52529
-6.99161,-0.694987,7.97161,-7.81466,3.05552,-8.40528,-0.531568,1.72496,-5.18974,6.55131,-3.91076,-2.96422,-7.28192,8.26884,-2.22821,8.68256,9.28332,-0.871067,-9.26758,-8.44963,8.16919,9.54651,7.27154,-6.79637,-4.50751,1.36909,9.20996,-7.06369,1.86304,4.99961,5.59569,2.11319,-9.45338,5.17123,-0.716566,-2.42309,8.78167,-7.86165,-5.86316,8.08979,4.30412,8.67032,7.3485,5.8627,-8.52877,8.53902,3.78995,-6.46928,8.67745,-7.01062,7.89533,-8.26368,-2.06469,-5.23017,-4.68327,-8.66905,2.68519,6.26782
-9.11139,7.11497,-9.42002,-5.60764,3.88643,-6.5756,6.38511,9.05448,-7.08033,0.75617,7.34428,6.71293,-6.47713,-6.84501,-0.768222,-7.86352,1.20988,5.47363,4.97025,-0.971301,2.60683,-4.43852,-8.53393,8.71625,-8.59996,9.20996,1.1198,-9.53908,4.28734,7.01264,7.15389,3.0235,6.46794,7.00332,3.40577,-8.50667,-2.99716,1.42514,8.01077,-1.97915,-1.84289,-8.46645,-0.654004,5.51769,2.80908,-7.2744,-1.22972,5.6616,-1.09122,2.6091,-2.84303,5.17376,9.775,-2.18218,2.71608,-6.22686,-4.91788,5.32628
2.97127,2.8332,9.95691,-9.15613,-3.75782,9.1528,-2.48474,-8.28434,0.751309,1.16546,7.11674,1.89155,9.80564,7.65933,5.71122,7.90775,8.23557,5.2514,-4.15529,-5.48034,2.67204,-5.01042,-3.09491,-4.67936,-2.49587,-7.06369,-9.53908,-5.76705,6.59691,-9.11157,-8.86149,2.50935,6.19102,4.35463,4.7533,6.43888,-4.9131,2.31279,-7.57896,-2.15336,8.04594,-8.44576,-6.71293,8.89962,-7.38259,2.0865,1.88103,1.4991,3.16414,-3.23937,-2.08167,7.96407,-6.65635,-3.72511,2.38202,7.95737,0.65082,8.22314
1.06387,-5.46307,3.06512,-4.35397,-9.47195,-4.74179,2.77982,1.23337,4.72023,9.77978,2.02821,1.15596,6.89075,-1.6167,9.21954,-5.90775,8.45747,2.31928,4.75584,4.84846,-6.40251,-7.50343,-1.35326,4.83471,8.20289,1.86304,4.28734,6.59691,-2.26132,7.74346,5.98225,-1.54425,6.08612,-7.18742,-9.63184,-2.95287,-9.68177,-5.39598,1.88958,-9.94253,1.32739,9.6865,-0.605671,-8.8421,3.19781,2.54596,4.91583,-8.27701,4.21806,8.52209,-9.82646,-2.78053,-9.68556,-8.51312,7.31915,0.605528,6.94419,-9.98934
-2.43964,7.36257,-1.23159,-9.28659,-8.57944,-3.65876,-6.49245,-6.65726,2.20358,1.2844,-2.71997,4.62065,-5.80838,-1.77595,-0.786062,4.33684,4.36074,-4.97945,-2.2203,6.64789,-2.25653,4.22637,3.82305,-8.85767,9.46074,4.99961,7.01264,-9.11157,7.74346,-2.2382,-4.22094,-4.13102,-8.51242,1.16146,-4.38608,-2.80303,2.51452,-8.52286,-7.36161,1.14212,-7.04507,-3.26298,9.05067,-9.41062,9.57308,4.40624,-0.811763,-6.08528,3.75808,4.67178,-5.37138,-2.18479,-1.14463,-3.59319,7.35312,-5.39005,-7.31167,2.84628
0.405968,2.88662,-3.93404,-1.35804,-3.99936,-5.07147,-7.71642,7.92924,-1.6669,-1.63286,2.02491,-5.59055,0.362111,-0.743321,0.147293,-2.21543,9.14995,-0.512999,-4.87095,-2.12042,4.17298,-6.55809,-8.81215,0.0201728,-7.6316,5.59569,7.15389,-8.86149,5.98225,-4.22094,-8.24781,-9.21278,-6.61034,6.85249,3.49326,-1.71262,-2.47236,3.78916,-7.52317,-8.26198,-0.522739,-0.887848,0.156515,-6.614,8.8128,8.07917,9.83195,8.56663,-2.17282,7.57412,-2.21144,-1.2044,1.08057,-3.13655,8.63585,1.77961,-9.56614,-8.66199
-6.3478,-2.84669,9.52431,5.61407,-6.85234,-6.25076,2.00388,-9.50323,3.59996,-6.47423,-4.18775,-6.16628,-9.31144,9.63901,0.0796945,8.33745,-5.84883,7.9449,-3.21227,-4.64388,5.05628,-2.36847,-6.80183,-9.31498,4.25027,2.11319,3.0235,2.50935,-1.54425,-4.13102,-9.21278,0.905767,-3.12552,5.07816,-8.63175,-9.50376,7.97442,-9.50228,-6.48794,3.4114,2.36401,5.85972,9.20103,-3.6812,2.99672,4.47913,7.90847,7.4489,2.72124,8.90995,-8.65091,-3.33815,1.9877,-2.8354,-3.81886,-5.88049,-4.15088,1.06301
-1.57352,-6.54312,9.7224,5.04721,-8.16008,-3.54732,-1.50136,-5.71653,-9.1746,8.87324,-3.29319,2.83692,-9.81445,6.49679,-8.8933,-3.11828,9.2075,2.13495,6.75085,-4.10575,1.89483,-6.40946,1.44689,-1.66848,0.0858162,-9.45338,6.46794,6.19102,6.08612,-8.51242,-6.61034,-3.12552,-1.13645,-5.34835,1.63581,-2.75866,-0.170913,-0.599028,-7.43105,-0.518804,-0.204176,-7.0848,-1.49555,7.37562,9.68784,7.46459,-4.92433,-2.58257,8.61945,-8.80878,2.87141,6.42689,-9.93544,6.6884,7.13819,1.61319,6.98319,-6.00973
-0.545414,-3.94823,-5.56587,2.46067,-1.68093,8.4354,9.19422,3.00625,5.38954,-2.29524,6.02744,-4.34832,7.37998,-5.52278,4.07187,-4.95279,3.60694,2.9692,-3.26687,0.56299,-9.32659,2.01598,3.7801,-7.86605,3.32044,5.17123,7.00332,4.35463,-7.18742,1.16146,6.85249,5.07816,-5.34835,-5.41214,-7.76037,-9.39518,-5.24188,-7.80002,-5.83659,1.11957,8.45203,-3.00151,7.30868,6.50198,-9.93789,7.34839,4.15304,3.88596,-3.22379,-5.33982,5.64383,-5.64264,3.92095,-9.70447,-0.977882,-2.41872,7.99304,5.22548
8.87202,-5.54061,3.80724,9.04671,-0.0690372,-9.12929,-1.89959,3.01144,-3.17957,0.0305444,8.61558,-1.17157,-4.62255,9.12172,6.28852,-5.04971,-6.61011,-3.98307,-7.96414,8.04804,-6.28714,9.09054,-2.53406,5.21352,-4.31968,-0.716566,3.40577,4.7533,-9.63184,-4.38608,3.49326,-8.63175,1.63581,-7.76037,5.01117,-1.4025,2.08189,-1.88444,0.956082,5.3249,-4.59524,4.63506,2.26188,2.3557,-1.62518,-3.98865,-9.39767,5.93717,4.05054,-6.03406,6.10698,-4.87203,9.48979,1.70896,-0.0015314,9.43071,1.59546,-4.85871
-0.385724,6.68327,2.95972,3.72642,5.76959,6.80803,8.98612,0.819064,-6.9934,-9.78949,-2.24518,-8.79463,-2.48348,-6.49391,9.60302,8.97182,7.77206,-5.44364,-9.72881,-0.333637,-1.97953,-3.91708,-0.50804,1.09719,3.58787,-2.42309,-8.50667,6.43888,-2.95287,-2.80303,-1.71262,-9.50376,-2.75866,-9.39518,-1.4025,3.58055,-2.51631,-3.05357,0.489927,5.02296,-6.09643,3.13988,1.93474,-8.48217,9.68913,-7.70492,1.82068,7.42491,-4.54929,4.42458,-1.50022,3.29772,0.407075,3.65669,0.182822,-1.37236,-2.24324,0.97284
3.58301,4.83946,-3.85074,6.84042,-0.723168,-1.21265,0.741894,-3.48145,-6.84507,8.12376,-9.40056,-8.68582,-1.78363,-2.44941,3.77555,-5.00371,8.82938,-4.40944,-2.80674,-9.25002,2.51226,3.6329,8.47297,8.4293,-1.56186,8.78167,-2.99716,-4.9131,-9.68177,2.51452,-2.47236,7.97442,-0.170913,-5.24188,2.08189,-2.51631,8.26418,-7.07749,4.37885,5.56659,-1.82022,0.0865316,2.99084,2.24426,-4.97245,-1.39895,2.30201,-4.46241,4.23375,-9.11479,9.39066,5.6695,6.47782,-9.0131,8.84353,5.42572,4.64382,7.68195
7.89287,-2.02142,-8.3978,-6.84642,-4.03406,-2.04876,4.72631,4.2214,8.53677,-5.26966,3.26652,-6.95288,2.78366,-6.16652,8.88123,6.85986,-1.56864,-2.28607,-5.14713,-4.01893,5.78662,-6.35234,3.34253,-6.13213,6.51323,-7.86165,1.42514,2.31279,-5.39598,-8.52286,3.78916,-9.50228,-0.599028,-7.80002,-1.88444,-3.05357,-7.07749,2.11076,-0.236001,-9.47638,3.69162,-7.8319,-5.72458,-1.89514,-3.11357,-1.37092,-9.52792,-3.07232,-7.40117,-3.80138,9.00877,9.76606,1.4443,3.13462,7.98798,-0.289706,6.43441,-1.92772
-2.48918,5.81119,-6.88495,-6.74969,-7.36967,9.3139,0.575992,-3.95305,-1.18512,-9.49301,5.23697,-6.70454,6.08952,-2.40818,8.31955,-4.66744,8.75307,8.22635,-5.8934,-8.39198,-5.12978,-4.87024,8.42688,2.11594,-8.2248,-5.86316,8.01077,-7.57896,1.88958,-7.36161,-7.52317,-6.48794,-7.43105,-5.83659,0.956082,0.489927,4.37885,-0.236001,6.80645,3.96622,-4.43079,-9.89963,4.4614,8.2944,6.15249,-2.79925,9.7137,-9.13577,-8.90282,-6.00437,-1.55346,8.26387,-2.66295,2.98185,9.22462,-6.03851,-3.83576,-6.34999
-8.42528,-2.10247,-0.310517,9.59709,8.89965,-4.2792,6.28031,2.1683,-7.51049,8.38444,0.74688,-8.44305,7.19391,3.00648,-3.26923,-5.27727,3.00208,1.62955,4.7219,-4.72065,9.45788,3.30245,-4.77536,5.84808,-9.83433,8.08979,-1.97915,-2.15336,-9.94253,1.14212,-8.26198,3.4114,-0.518804,1.11957,5.3249,5.02296,5.56659,-9.47638,3.96622,3.72282,-3.59147,-3.09349,3.15898,-6.0292,-4.15852,0.27363,9.71403,5.25104,-2.67654,8.09961,-6.58676,6.80627,2.15489,0.060839,3.45223,-4.81151,-9.71913,-1.65554
1.45626,-8.62334,-6.69606,-1.0057,-2.62439,0.56552,-6.9476,-7.43611,-0.586979,0.201598,-9.56665,-9.23616,-8.87395,1.82469,7.36503,-9.17586,-9.75266,4.82233,-9.82589,6.47827,0.613785,-0.170211,8.52308,8.7938,4.14057,4.30412,-1.84289,8.04594,1.32739,-7.04507,-0.522739,2.36401,-0.204176,8.45203,-4.59524,-6.09643,-1.82022,3.69162,-4.43079,-3.59147,9.11721,8.24753,2.62168,-6.35446,-6.41386,-7.23434,-4.94644,-0.798743,-8.88402,4.06482,-7.1451,4.06172,5.69718,5.09416,-2.41909,-1.49132,2.11495,-0.952783
1.20641,-5.59146,9.94114,-7.78468,-9.86352,7.30418,-9.89907,-4.96464,-0.800548,-4.57468,4.8838,6.98321,1.02367,-5.09029,-8.08163,1.3009,-4.05153,9.16346,-9.17025,1.39731,4.22105,2.96264,4.50297,5.49531,4.10737,8.67032,-8.46645,-8.44576,9.6865,-3.26298,-0.887848,5.85972,-7.0848,-3.00151,4.63506,3.13988,0.0865316,-7.8319,-9.89963,-3.09349,8.24753,0.337011,-2.97338,-2.30988,-8.46204,-7.94709,-2.48356,9.37165,-3.3476,4.02251,6.16805,5.07608,-1.51766,3.78944,3.29814,7.43095,3.2533,-4.86082
7.7845,-1.498,-0.18925,3.74715,-1.17527,1.8629,2.70312,-9.97659,4.31602,-7.81325,-0.0706759,-7.76713,-2.83241,9.02227,-8.42992,4.20455,0.678683,-6.78823,7.38283,-4.27733,3.76652,-4.26708,6.79091,-0.684218,-3.12932,7.3485,-0.654004,-6.71293,-0.605671,9.05067,0.156515,9.20103,-1.49555,7.30868,2.26188,1.93474,2.99084,-5.72458,4.4614,3.15898,2.62168,-2.97338,7.61563,-1.16941,7.35488,8.42147,1.36808,-7.71486,-7.59821,1.11522,7.42193,5.0192,4.05598,-9.00067,-1.28381,-0.056642,4.44024,-6.11454
