-2.8818,7.37998,-9.85991,2.90353,-1.61614,-0.795404,-0.21086,-3.58147,2.82228,3.8904,1.12864,8.32852,-9.11612,-9.5493,-0.603901,-7.25186,3.89277,-6.59418,-9.45553,0.189248,9.47832,-0.0574205,6.94862,-8.02736,-8.48545,-7.53881,-4.3928,2.08483,-1.78027,0.291605,-1.5324,-4.62044,7.67142,7.91849,-2.76447,3.70711,-7.48868,2.69843,8.00372,-0.00799244,7.23606,-9.33186,2.0764,7.72374,6.39548,-6.16723,-2.72568,-1.10717,-8.60299,7.73375,-6.44441,-2.16771,8.60032,-1.76445,-5.60957,-5.07418,-3.17467,8.73527,3.38092,-1.61171,-4.96558
-4.48787,-6.34481,6.64571,-8.40752,-8.21253,5.02519,-2.91674,9.49973,8.71266,-5.61559,8.32852,1.8922,-2.35074,0.219694,6.71144,4.34558,-5.81826,-2.145,0.988471,-0.0463968,-5.32737,-6.37975,4.3198,-3.7638,2.63176,-6.26919,7.08429,6.16666,-1.93476,-9.69096,-4.41654,9.95878,2.91458,-0.707055,-4.89708,4.26948,9.60935,-5.78035,1.33601,0.484856,9.69356,6.78978,-6.59859,2.98776,-6.90737,4.44704,1.57181,-0.188357,-6.60347,-0.363621,9.00057,-7.6503,9.69398,5.11812,0.592049,-3.53732,1.67437,9.1182,-7.20315,4.15523,-7.52089
-8.35124,-1.44727,-9.43245,2.68508,-3.46713,-1.45615,-2.66182,4.12333,1.26803,5.74254,-9.11612,-2.35074,0.848363,-2.68418,8.96341,1.62189,-9.52819,-4.48384,-8.55039,7.7748,-8.67204,0.468516,9.70293,-3.83163,6.95255,-2.99032,-0.204082,-2.34764,-5.62439,7.23546,-4.50803,4.67712,1.43047,-9.02086,8.23487,3.16686,-2.64595,5.50301,-5.73944,-2.55634,2.07368,8.22426,6.75964,7.59458,5.18719,9.35495,0.104454,-9.65508,7.85259,6.97181,3.32999,-1.0919,-9.25088,0.316173,9.25396,4.83581,6.37664,0.500646,-3.60321,-1.14192,7.68547
0.623339,-1.32152,1.10564,6.53741,-7.87953,4.92238,3.49138,3.23462,-9.81084,-7.46287,-9.5493,0.219694,-2.68418,6.30584,-6.60856,-5.26928,-5.16315,9.17985,1.74576,-6.90762,9.08105,-2.6085,2.21418,-8.62208,3.64393,1.72901,5.83011,-2.10452,-5.67251,-7.80556,-0.15795,-7.14047,-7.00252,-3.09009,4.65809,9.82315,-5.85581,3.84826,-2.81179,6.20637,6.37179,-1.54158,1.01442,-3.04589,4.55964,8.03156,4.57382,4.59573,4.17616,2.10462,-5.84395,-3.39769,-3.03705,-0.424348,8.31769,-0.683382,-1.00195,-3.71137,8.21457,-3.9257,-6.39868
-3.98061,9.97279,3.46456,-7.29482,1.1152,4.11643,6.45878,-9.9845,4.04164,-4.13131,-0.603901,6.71144,8.96341,-6.60856,-4.92376,-3.03009,-3.16493,-7.6543,-3.95888,5.21435,9.42728,0.864756,1.10179,-1.76021,1.64905,-1.15092,-5.54514,-1.16889,-6.3298,-8.22362,3.09561,1.17303,-2.40975,5.11394,-8.75349,3.03614,-6.23426,-2.38659,-4.78745,0.303724,9.79891,-1.65474,-6.53104,-1.41951,-9.99247,7.75363,7.66769,6.23311,7.76373,2.58057,-0.103729,7.42511,3.67126,2.22016,-4.28252,1.60552,3.44964,7.91513,2.87911,6.96859,-4.80877
9.56135,-7.80851,4.49614,-0.523062,-1.67232,-4.33293,-1.35325,-2.16226,-1.80788,9.6641,-7.25186,4.34558,1.62189,-5.26928,-3.03009,8.62324,4.32412,-8.24084,9.8165,8.33882,-7.67734,-0.418369,-9.58684,-7.06211,-8.62032,-3.94357,3.3458,9.78078,-2.13402,-6.98773,-6.43933,-7.83112,2.13036,2.04084,1.64383,-6.52076,6.08494,6.09649,-3.03602,1.26164,3.99262,6.9537,7.65951,-4.89136,-7.72956,7.27138,7.76562,-4.42816,-5.21408,-1.10814,9.16705,9.88722,-6.5902,9.3834,1.45848,6.54599,3.97582,-2.34443,-4.14724,8.64091,-6.63028
-3.28386,7.50265,6.81585,2.73385,6.6291,-3.98441,-4.57811,8.71774,6.48518,-4.65493,3.89277,-5.81826,-9.52819,-5.16315,-3.16493,4.32412,2.32364,3.05455,-4.21337,-5.86433,-8.09221,-5.93582,-1.56424,7.0256,7.40264,3.79225,2.65878,-3.84305,4.29006,6.02125,6.31565,1.96518,2.61455,-9.27015,-0.333506,4.81037,-6.4034,2.75458,-2.53471,8.94058,0.761666,1.75673,-9.81692,7.13336,0.0525187,-9.40001,-3.26834,-8.79365,7.47488,2.99499,-3.21834,-5.36077,1.19715,-7.66468,-5.17657,5.53617,7.68588,5.2955,-5.04017,4.51526,-9.39959
-0.237312,-8.16943,4.70577,-8.33404,2.95049,2.11823,3.30344,-6.78776,1.74792,1.00132,-6.59418,-2.145,-4.48384,9.17985,-7.6543,-8.24084,3.05455,5.59722,3.81942,-9.06012,-8.72022,7.28036,-1.78119,-2.36988,0.532841,9.32734,-6.63107,-7.77675,7.02564,-6.60742,9.95932,-2.09315,9.62995,6.98983,-5.48937,0.137918,9.80707,2.28226,-8.94543,7.30813,7.2398,7.60323,-3.67767,9.01463,-7.04932,7.48791,2.41177,-9.47007,-6.50771,-8.15864,3.4951,-7.06447,8.1455,-8.40547,6.43927,-9.93134,1.13268,5.37739,-5.21215,6.61727,-3.25357
-7.01234,0.244263,-8.3648,-0.818497,3.30862,2.33608,6.01752,-6.05747,-5.7603,1.45135,-9.45553,0.988471,-8.55039,1.74576,-3.95888,9.8165,-4.21337,3.81942,-9.95949,8.11288,7.78374,-8.28973,9.71663,4.84491,-3.54134,4.81461,3.02272,7.46243,3.96088,4.33413,2.77024,-0.875551,-1.95545,-8.4126,8.80535,7.54792,1.76908,1.20773,3.57649,6.46786,2.34859,-2.2635,8.36315,-7.24605,6.64925,5.40509,8.92731,-6.73529,-5.17845,7.89078,-9.03173,-7.43239,5.08674,6.80866,9.96673,4.13117,-9.9261,-7.82336,-5.69414,-0.426371,3.65912
0.102052,-0.0457648,9.87152,5.50284,7.25085,-8.861,-1.02345,-9.97589,-1.25125,-9.75203,0.189248,-0.0463968,7.7748,-6.90762,5.21435,8.33882,-5.86433,-9.06012,8.11288,-8.22575,-2.97049,2.16655,3.64322,2.14901,-8.78298,-8.772,1.11722,9.24107,-6.91754,-3.07142,-7.85793,-9.48126,8.91098,3.32873,-7.20445,-4.39987,6.15895,2.6269,0.0944482,5.66676,-6.34107,6.17238,-1.2414,6.91866,8.14669,5.38576,8.2214,-7.48213,-3.21204,0.254219,3.30029,6.26112,5.02547,-3.154,-9.97607,-8.39354,3.58,6.80922,-3.35848,-8.85952,2.13005
7.76338,-5.521,8.81629,-4.51166,-5.27832,-2.26181,5.39071,-3.48537,7.64907,-6.67612,9.47832,-5.32737,-8.67204,9.08105,9.42728,-7.67734,-8.09221,-8.72022,7.78374,-2.97049,0.141836,6.14153,-1.12703,-1.04225,-7.94941,-8.6946,-0.0733088,-8.84083,-6.44732,4.04861,6.79955,9.45929,9.34006,-1.57667,-0.181509,8.39025,-2.5656,5.35981,-4.67002,1.82081,6.99944,-1.26445,9.92951,5.82823,-8.32357,0.174237,-8.50812,2.28256,1.83073,-3.21203,-3.17491,3.05998,0.0242743,4.45352,-4.84482,-2.38397,0.752345,-5.87907,9.24594,5.58302,-6.1197
-8.94008,5.03939,-5.74981,-6.06082,-2.74548,2.14468,6.25861,3.18276,9.30591,-8.08166,-0.0574205,-6.37975,0.468516,-2.6085,0.864756,-0.418369,-5.93582,7.28036,-8.28973,2.16655,6.14153,-0.152704,-7.84027,7.86716,-5.55405,9.79676,-9.52575,-4.91173,-9.18161,8.58141,2.33638,-2.29215,-2.48841,6.16409,-9.23497,4.45785,-0.970248,8.13814,8.62871,3.08451,-5.36193,8.30483,7.68817,9.63248,1.98122,-4.09741,8.76689,-6.5684,1.60343,7.07323,2.53461,-9.97033,-4.00391,3.66723,0.5024,4.85608,-4.62975,5.91043,-3.70672,1.68792,0.900235
2.16204,-3.47965,-0.409036,-3.29633,-6.39425,0.952962,8.68122,4.2419,-4.31809,9.00405,6.94862,4.3198,9.70293,2.21418,1.10179,-9.58684,-1.56424,-1.78119,9.71663,3.64322,-1.12703,-7.84027,-2.29863,7.84789,-4.03023,-8.31914,2.70031,1.85056,-9.37159,-1.62299,2.20993,-1.6881,-5.09002,6.50367,-2.99959,2.47897,2.64647,-1.99155,4.60387,-1.17429,8.94012,1.3744,2.46542,-0.39228,0.690929,6.57266,4.03816,6.04515,-1.75778,9.66263,-3.25588,-6.49723,3.33607,8.10601,-6.61004,4.4607,-7.842,4.7227,-0.679626,-6.62485,9.92436
0.100903,-0.510298,2.23248,-6.95936,-9.85715,0.606469,3.22452,6.65055,8.45126,0.0663528,-8.02736,-3.7638,-3.83163,-8.62208,-1.76021,-7.06211,7.0256,-2.36988,4.84491,2.14901,-1.04225,7.86716,7.84789,-8.29523,0.588767,-8.90784,-5.50306,-4.08087,3.60073,8.40544,0.383515,-5.51835,3.10651,6.18399,0.0995026,3.66196,-7.82717,-4.35022,0.388724,-1.22431,1.06919,9.73538,-0.98134,3.92079,1.48288,9.48445,-8.62117,-6.36823,2.26532,-5.27671,-7.53446,-3.91196,-0.039229,-0.438565,7.46313,6.54882,6.91923,-1.56898,8.00597,-5.20218,3.7076
-1.72532,-3.98208,-7.32351,1.83564,7.68738,-6.90223,-9.55192,4.5379,-8.22658,2.94072,-8.48545,2.63176,6.95255,3.64393,1.64905,-8.62032,7.40264,0.532841,-3.54134,-8.78298,-7.94941,-5.55405,-4.03023,0.588767,1.15359,7.99148,-3.49317,-1.88365,3.82939,-1.12325,5.95648,2.73432,8.47842,8.87798,-3.8713,2.6334,-1.52804,-0.446263,5.82736,-4.4107,7.89963,-8.55723,8.26071,-0.0199333,7.88607,7.21366,-4.36978,-4.16605,3.13524,-4.04607,-6.78334,9.38117,-8.9709,-5.12365,-4.71787,3.70325,6.81082,-8.7756,1.53938,6.64793,4.58146
9.05803,9.61499,4.12024,8.50984,-9.95688,-4.09458,8.13664,1.56992,9.51153,9.40851,-7.53881,-6.26919,-2.99032,1.72901,-1.15092,-3.94357,3.79225,9.32734,4.81461,-8.772,-8.6946,9.79676,-8.31914,-8.90784,7.99148,-1.66493,-2.93774,5.1327,3.10203,-6.49084,4.64935,-2.89582,1.04808,-5.10152,4.59022,-8.08081,8.44995,2.82488,-5.97937,5.99932,4.6055,-4.95284,-2.27191,0.219597,1.822,-8.3046,-9.70572,5.97909,-3.89152,-1.5682,4.49525,-3.85453,-8.88247,-1.20457,8.02151,-8.42676,7.99061,6.16676,-5.39388,8.7519,3.5771
3.15708,-7.66288,8.04364,2.19075,-1.47092,-4.96851,1.87041,9.76074,1.40819,9.61248,-4.3928,7.08429,-0.204082,5.83011,-5.54514,3.3458,2.65878,-6.63107,3.02272,1.11722,-0.0733088,-9.52575,2.70031,-5.50306,-3.49317,-2.93774,-7.69486,-1.54288,9.95894,-7.23778,-6.42331,1.91537,-3.84221,-7.34806,-4.45822,0.0963171,1.57252,2.83443,9.77057,7.31589,7.06751,-7.36491,-9.86627,-9.94387,-4.63657,-5.29121,-7.49327,-6.88865,6.31472,7.93452,-8.73157,-6.56175,-7.95006,-0.452807,5.42113,6.23048,2.37063,8.34014,4.33199,7.48338,6.98296
8.81535,3.6379,-9.81519,8.69735,0.299611,1.52267,5.30103,-8.87695,9.76821,-5.21942,2.08483,6.16666,-2.34764,-2.10452,-1.16889,9.78078,-3.84305,-7.77675,7.46243,9.24107,-8.84083,-4.91173,1.85056,-4.08087,-1.88365,5.1327,-1.54288,-3.43458,-0.848042,1.76726,-9.25198,-9.61006,-5.72749,-6.8412,-3.33942,-5.69399,-9.39491,1.7875,-1.28448,-4.95255,-2.01083,7.86104,-8.78187,-8.79256,-5.16256,-2.38574,-8.91567,-1.8346,-7.3139,0.779967,-1.20763,-5.65209,7.27229,-6.44574,-5.3686,-2.86774,-3.63589,0.592152,4.86034,-1.76286,2.77286
-4.92431,-6.6571,-5.90849,-8.10021,-4.48372,2.37759,-0.986996,-4.77679,9.44175,-4.82166,-1.78027,-1.93476,-5.62439,-5.67251,-6.3298,-2.13402,4.29006,7.02564,3.96088,-6.91754,-6.44732,-9.18161,-9.37159,3.60073,3.82939,3.10203,9.95894,-0.848042,8.957,9.79807,-3.22237,3.76469,-9.71975,0.641279,-8.0666,-2.71578,-8.54549,-8.06793,6.86796,9.15709,0.0234109,1.03386,9.21349,-1.23355,-6.63749,2.65247,3.96812,-3.10942,6.63342,-1.21988,-7.56151,6.05718,7.9175,-7.31161,6.32628,-2.45114,-2.84886,0.126114,6.16494,-5.93032,-6.4957
4.50928,8.67526,-0.545298,-5.56335,9.55985,2.38385,-6.22272,1.06249,6.89412,-7.86888,0.291605,-9.69096,7.23546,-7.80556,-8.22362,-6.98773,6.02125,-6.60742,4.33413,-3.07142,4.04861,8.58141,-1.62299,8.40544,-1.12325,-6.49084,-7.23778,1.76726,9.79807,-7.07504,-4.41656,9.59448,-3.21966,8.50239,6.78715,-7.06126,-0.0334122,9.17659,2.63206,-4.5911,-8.94882,8.26261,4.3887,8.46903,-4.28284,0.455824,-5.59792,0.421375,-8.11532,-6.41364,5.4113,-2.99391,-5.57862,1.94772,3.33925,-6.44749,-8.79728,7.97107,1.24592,-5.93985,1.24476
-0.953453,6.53321,5.61357,-7.46223,2.70358,-8.99767,8.50575,5.67958,-4.55169,-4.86223,-1.5324,-4.41654,-4.50803,-0.15795,3.09561,-6.43933,6.31565,9.95932,2.77024,-7.85793,6.79955,2.33638,2.20993,0.383515,5.95648,4.64935,-6.42331,-9.25198,-3.22237,-4.41656,9.40633,4.88306,4.48364,5.88575,-9.499,-1.16631,-0.634079,3.01709,3.87201,3.96615,1.05704,1.7407,9.02588,1.7708,9.51738,-7.29475,-7.30918,-9.71496,-2.54132,-0.105536,-8.24057,4.83958,-8.99253,-0.204341,8.67008,5.3945,4.93326,9.05488,-5.19062,-5.23254,5.83892
9.32508,4.45295,1.53002,-4.97675,-2.48794,-2.91489,8.87787,4.90678,2.24359,-7.92837,-4.62044,9.95878,4.67712,-7.14047,1.17303,-7.83112,1.96518,-2.09315,-0.875551,-9.48126,9.45929,-2.29215,-1.6881,-5.51835,2.73432,-2.89582,1.91537,-9.61006,3.76469,9.59448,4.88306,-4.46702,4.43067,-2.30353,0.69804,-9.7292,-6.15529,7.13329,8.94351,-6.6945,6.11628,1.72479,-9.30177,-5.62077,0.511356,-9.89786,9.94014,5.35233,-8.43993,-5.88571,6.53767,-8.28081,2.55802,8.78347,-4.09718,-1.58745,-7.82799,-6.21931,4.54005,4.12911,4.96491
-0.728699,6.8491,-7.00493,-4.09315,6.87438,8.96549,4.2946,1.6594,9.0616,5.13067,7.67142,2.91458,1.43047,-7.00252,-2.40975,2.13036,2.61455,9.62995,-1.95545,8.91098,9.34006,-2.48841,-5.09002,3.10651,8.47842,1.04808,-3.84221,-5.72749,-9.71975,-3.21966,4.48364,4.43067,-6.99298,-8.86305,6.38086,6.84118,-5.29969,8.58521,1.92012,4.35271,-0.920657,-6.33547,0.720534,4.59028,-2.61103,-2.03364,-6.47309,-3.68088,4.50532,-0.683016,6.19789,-4.90573,1.6307,2.14614,-4.69252,7.8499,8.26918,-5.03992,4.90673,-1.97135,0.617465
-9.27394,6.05798,7.28163,2.9303,-8.49456,9.74897,-9.84397,4.23371,-2.31469,-4.86562,7.91849,-0.707055,-9.02086,-3.09009,5.11394,2.04084,-9.27015,6.98983,-8.4126,3.32873,-1.57667,6.16409,6.50367,6.18399,8.87798,-5.10152,-7.34806,-6.8412,0.641279,8.50239,5.88575,-2.30353,-8.86305,5.23338,-5.86466,3.59485,-5.50251,0.159724,-6.91214,-5.45087,4.92269,6.61644,6.80888,4.07443,3.62085,0.819127,1.72599,1.95368,-6.97287,6.40456,-5.7255,-8.65416,6.24415,-5.51741,-6.10129,-3.66323,-0.873989,3.90186,1.87239,-8.95019,6.57499
-1.77738,4.08986,-3.43149,0.456093,-6.15394,8.10737,-0.508635,9.22865,6.41841,-4.85819,-2.76447,-4.89708,8.23487,4.65809,-8.75349,1.64383,-0.333506,-5.48937,8.80535,-7.20445,-0.181509,-9.23497,-2.99959,0.0995026,-3.8713,4.59022,-4.45822,-3.33942,-8.0666,6.78715,-9.499,0.69804,6.38086,-5.86466,3.38908,-5.90104,5.45257,6.27224,-3.15028,-5.58088,-1.62475,0.860931,9.34587,9.28967,9.33646,2.93233,4.0347,5.81658,5.82451,4.90695,7.65839,8.95081,-2.13258,9.30702,-4.75762,4.12958,7.64646,9.39491,5.06016,3.43854,5.47531
-6.90294,-4.92639,5.6172,-9.28338,-3.6417,2.54322,6.41201,-1.24284,-8.49187,9.83307,3.70711,4.26948,3.16686,9.82315,3.03614,-6.52076,4.81037,0.137918,7.54792,-4.39987,8.39025,4.45785,2.47897,3.66196,2.6334,-8.08081,0.0963171,-5.69399,-2.71578,-7.06126,-1.16631,-9.7292,6.84118,3.59485,-5.90104,-8.94337,7.87338,2.82822,-9.35729,-6.89355,9.25827,-7.87131,0.190238,-1.4442,5.96496,-4.2506,-4.95052,-2.38328,4.91668,9.05451,-8.03013,-8.55497,-3.65705,9.58801,-6.6878,-6.87731,2.17801,0.432482,0.741516,8.41788,-4.01382
-3.31412,-3.86168,4.589,-5.58616,8.62299,9.25109,-7.78223,3.00235,3.40972,-4.55184,-7.48868,9.60935,-2.64595,-5.85581,-6.23426,6.08494,-6.4034,9.80707,1.76908,6.15895,-2.5656,-0.970248,2.64647,-7.82717,-1.52804,8.44995,1.57252,-9.39491,-8.54549,-0.0334122,-0.634079,-6.15529,-5.29969,-5.50251,5.45257,7.87338,9.38171,-8.2306,-8.64704,2.81783,3.90341,-0.478756,-6.63347,5.85451,-4.80552,1.15412,-4.60399,3.52402,-3.48795,1.03946,-3.39624,7.83514,-3.06396,-3.84431,-2.03268,-9.39435,3.96986,7.86943,2.00705,6.67197,3.47166
9.88617,4.19718,-3.57961,-0.138339,9.20541,-0.592309,-5.85752,-1.23527,-0.0871421,6.33855,2.69843,-5.78035,5.50301,3.84826,-2.38659,6.09649,2.75458,2.28226,1.20773,2.6269,5.35981,8.13814,-1.99155,-4.35022,-0.446263,2.82488,2.83443,1.7875,-8.06793,9.17659,3.01709,7.13329,8.58521,0.159724,6.27224,2.82822,-8.2306,2.4792,2.78807,-8.38956,6.27152,1.24932,-0.973466,7.28595,-0.869079,-5.91593,-2.06144,9.89381,0.98639,-8.20338,-7.46992,-2.33019,0.772239,1.05013,-7.34783,-6.10489,-8.40711,-4.56615,9.86729,-8.08626,8.57179
-0.534904,2.83696,-2.94218,4.56039,-3.10647,-9.7335,0.68688,-8.01948,2.74892,4.18906,8.00372,1.33601,-5.73944,-2.81179,-4.78745,-3.03602,-2.53471,-8.94543,3.57649,0.0944482,-4.67002,8.62871,4.60387,0.388724,5.82736,-5.97937,9.77057,-1.28448,6.86796,2.63206,3.87201,8.94351,1.92012,-6.91214,-3.15028,-9.35729,-8.64704,2.78807,3.02075,-8.17967,3.36254,6.35137,-1.26504,-0.885497,-3.40978,-7.97712,-1.87095,9.13457,9.74964,9.56462,-4.12797,-5.02332,-0.161094,2.40214,7.20335,-7.52007,4.30086,2.09373,-8.0508,-5.02733,7.2145
-1.39304,4.90852,-5.39375,-8.68005,-4.11638,4.99674,5.92796,-8.66533,-3.33477,9.5719,-0.00799244,0.484856,-2.55634,6.20637,0.303724,1.26164,8.94058,7.30813,6.46786,5.66676,1.82081,3.08451,-1.17429,-1.22431,-4.4107,5.99932,7.31589,-4.95255,9.15709,-4.5911,3.96615,-6.6945,4.35271,-5.45087,-5.58088,-6.89355,2.81783,-8.38956,-8.17967,-1.24643,6.55947,-5.67911,-4.89289,6.16537,9.501,2.12239,8.09173,3.59158,5.60774,4.61814,9.52943,1.88646,-4.3868,-2.69725,-0.337341,0.439858,-2.17029,-6.92001,8.80439,8.9899,6.54755
2.74461,-0.806098,1.71832,3.08296,1.44345,-3.53892,-6.97781,9.83888,-9.86918,-5.34786,7.23606,9.69356,2.07368,6.37179,9.79891,3.99262,0.761666,7.2398,2.34859,-6.34107,6.99944,-5.36193,8.94012,1.06919,7.89963,4.6055,7.06751,-2.01083,0.0234109,-8.94882,1.05704,6.11628,-0.920657,4.92269,-1.62475,9.25827,3.90341,6.27152,3.36254,6.55947,-6.23315,5.05023,-0.839173,-1.51989,6.16756,-1.67422,0.957079,-4.14904,-4.53533,2.34256,-2.89647,8.91894,8.17381,5.98555,-5.24587,-6.32527,2.3447,-1.38217,9.28364,2.0189,-2.79458
