-3.04559,8.44292,-9.42756,-0.912353,5.92014,-1.60226,7.41196,-8.66984,3.9164,-7.20112,-5.92473,-6.04145,3.23315,5.96768,-8.47931,-6.66696,8.90851,-5.56753,4.15515,1.00458,0.400556,7.28627,3.56147,-2.84097,0.843411,2.98911,-3.56698,-8.27953,2.14826,4.70824,4.59201,-9.10149,-5.29095,-5.43148,6.41064,2.08168,-1.96142,0.68579,-8.63815,-5.32616,5.00575,-7.60144,0.959229,7.37132,-3.26555,-1.12939,-7.30064,3.68214,3.73089,7.12216,6.85615,-2.8148,-6.93755,-5.19759,-3.47,9.96746,-1.82919,-5.80088,6.81535,-5.2449,-3.47296,-8.36499,6.72987,8.94759,-9.36165,-4.92512,7.31957,-1.61532,4.81487,-0.804887,-2.47751,-4.61509,8.83359,-2.29096,9.55151,-9.63317,-8.50729
2.09796,0.142407,-8.91016,-3.82281,-5.22321,1.30806,4.01557,0.829802,2.09681,0.892339,-6.04145,-4.76228,5.07565,-5.8223,-3.59595,0.658011,-4.38923,-2.47416,3.53418,-1.55089,9.60477,-0.933964,-5.8324,7.36136,-9.97094,9.53619,-8.41122,-8.76149,-1.17795,5.44514,2.97308,4.81039,-3.84254,-9.57996,1.26192,0.101361,6.05133,2.85583,8.75578,8.18739,5.53378,-9.61381,7.47517,-5.06568,-1.30208,-8.70051,-3.99213,7.84442,2.2182,0.783502,9.88532,2.43651,-4.80996,-8.2108,0.247549,-0.889973,8.04589,4.58238,1.25469,-6.83947,-6.20965,2.20532,-9.15599,-9.6302,-4.29694,0.874027,-9.69266,2.2967,-1.03396,5.58187,1.66951,7.63794,-1.85027,-9.97456,-7.83335,-4.29824,-6.04664
-8.96104,1.22399,1.41218,-9.80384,7.90091,-3.98477,-7.11622,-2.64987,9.14881,7.55686,3.23315,5.07565,-9.33458,-4.24767,-9.29535,7.06015,3.16566,-6.44383,-5.60904,3.51473,-5.51784,3.64095,-8.84681,8.37952,5.94149,-5.96618,-9.90958,-3.14571,3.11811,-6.84449,-3.44805,1.70348,-9.04592,0.222669,-6.4352,4.50173,4.94894,-8.22127,-1.8554,5.23264,-6.23961,-9.13579,-2.46621,-6.34783,-6.59941,5.30899,9.40312,6.74589,-1.82951,6.38675,-7.40338,7.20997,3.59151,7.23665,5.45074,-2.00628,-8.30069,-9.77521,5.02028,5.29877,-8.20767,-3.54454,-5.13575,-8.86671,-9.88719,7.37106,7.10679,-8.09267,-4.76016,-4.51564,8.46354,-3.66462,7.589,-3.33387,-8.10024,8.0343,-3.85095
-5.46696,1.46415,-9.82281,0.881839,6.63241,-1.54253,-7.49466,-1.27115,-3.58959,4.89862,5.96768,-5.8223,-4.24767,-6.04581,6.07391,-9.44222,2.03506,3.4203,0.752857,4.57803,2.25319,6.7471,-1.59859,-6.77664,2.42299,3.02724,6.90969,3.35015,9.21243,8.61903,-6.26216,9.10867,-9.28612,0.58006,0.167535,-3.10651,1.19511,-5.8209,-7.17966,-8.5556,-0.351796,7.20256,8.31307,-7.61318,-0.0279346,-5.66672,9.71934,3.18281,9.8964,-5.52373,9.35378,3.91714,3.17686,0.645099,3.48128,2.12529,6.4268,8.192,-5.04064,-4.3213,-4.02042,8.96897,-1.78595,-0.583805,-4.88838,-0.695034,-7.45658,2.93113,0.394896,-7.65224,7.55457,8.79986,-2.53676,6.76803,-5.18425,-7.35543,3.86951
-5.30188,-1.55478,9.8192,6.94537,1.4204,1.18346,9.22547,7.43553,9.26601,0.835923,-8.47931,-3.59595,-9.29535,6.07391,8.54351,3.87773,4.0167,-0.232578,-8.43498,-8.28683,-6.16783,8.19202,3.45859,-3.35726,9.45703,-1.84333,5.85468,-8.69638,7.17786,-5.58705,6.85123,5.91369,-4.67659,5.33317,-4.21568,9.39956,3.91017,-1.77615,-3.8428,-2.86777,3.35854,-0.741317,-7.73103,-1.24098,-5.98792,-1.42103,3.84235,-3.70357,0.517729,-6.34975,-2.88352,7.00573,-2.90517,-0.441922,-4.14078,9.29831,-5.51876,4.38044,6.61076,-3.06684,1.74086,4.67575,-3.09435,3.67422,-5.21778,-0.137699,-3.46894,3.42183,-2.55907,8.71579,-2.63356,9.07969,-2.17685,1.33975,4.82673,-9.82367,-4.19321
5.16956,-4.54451,1.81188,-6.99668,-7.10608,2.16177,6.09662,-7.9374,-7.32754,3.30323,-6.66696,0.658011,7.06015,-9.44222,3.87773,-0.154655,3.68621,-6.36145,6.29228,5.32353,-7.02167,-1.61604,1.66767,2.43469,-7.07007,-8.84619,6.58804,7.98854,-4.05432,-5.24602,-3.71796,8.00197,-5.88697,-3.77362,0.550845,8.92843,-9.8418,-4.72469,6.27678,3.60978,-1.28078,1.79349,-5.50852,0.205827,-1.76811,-0.527983,2.68266,4.05963,9.51324,5.62029,-3.7245,-9.03434,8.91812,-2.87908,5.05696,-6.41735,5.7312,-3.66805,2.31659,3.94195,9.96091,-3.14945,-7.5694,3.93882,-6.54627,-0.752173,8.15269,-0.581915,-8.19319,6.51656,2.88681,5.70227,1.33235,7.20968,5.24435,-3.39958,-6.30795
-0.638036,3.50556,-0.288266,4.21919,7.05575,0.923785,1.31254,-2.69786,3.12402,-3.66916,8.90851,-4.38923,3.16566,2.03506,4.0167,3.68621,-5.98914,-5.77153,-1.58037,-2.1996,4.5964,-8.49153,-8.00573,4.74736,4.03356,-8.16658,-9.38157,-0.0496065,-8.16434,-6.88901,-0.0366751,9.5452,2.22393,-8.76926,6.03387,7.18236,8.10118,4.31205,-0.882846,4.01869,-6.68702,-3.94918,-6.50103,5.09259,8.81349,6.35324,-1.52746,-5.32159,1.87205,1.20018,-6.61983,-9.66814,-5.84325,-2.36097,3.51656,5.41658,7.41296,0.368677,-2.1546,-6.19475,-9.78346,8.53084,7.7257,-4.79505,2.1953,-1.93178,7.96752,7.0787,5.20054,-1.25431,4.66913,-1.65185,-1.45294,1.43757,1.18107,0.875593,-4.81991
-5.90234,3.65267,-9.96549,-1.69254,3.99045,-7.71477,6.57334,-0.191055,-1.92829,-8.65689,-5.56753,-2.47416,-6.44383,3.4203,-0.232578,-6.36145,-5.77153,5.89603,1.47882,-4.39382,8.08282,-0.591134,3.78254,-3.11472,2.24786,1.82683,1.08849,3.94049,-1.42899,-5.12226,9.97778,5.57055,-0.78096,5.58237,2.82776,-4.27964,-5.96589,0.815925,4.27173,6.03949,-3.47586,9.66473,2.66106,6.67661,-1.25611,2.00353,-2.23727,7.54451,-2.87115,-0.910829,0.48448,-4.03675,-7.16304,3.53994,-6.6441,-9.79573,9.43267,-4.02283,3.80927,1.64762,-6.28289,-9.80107,-9.59203,4.78605,-6.02686,8.91678,-7.26443,3.06576,9.38314,3.01214,-2.57782,-8.59045,0.834492,1.83874,-6.29041,-1.34253,-8.81876
-3.24637,-8.30712,-3.51411,6.96275,1.46292,1.01121,-6.54995,-1.84528,-9.80968,9.71238,4.15515,3.53418,-5.60904,0.752857,-8.43498,6.29228,-1.58037,1.47882,0.954304,4.46635,-8.15656,7.59574,-3.13642,-3.4442,-1.29384,9.24803,1.86116,-0.140442,5.49034,-6.85257,-5.34376,7.55166,-4.37916,-1.60848,-9.35644,-1.87221,9.50973,-5.85047,-2.7703,-3.12489,3.83389,-5.13418,2.92772,7.48079,0.154692,3.78576,-4.49461,3.88385,-6.12088,-3.61482,0.0270246,-1.08524,-8.55281,7.30203,-2.0642,-9.71606,5.9892,-2.08425,-2.30477,-6.11641,1.77371,-3.79048,1.44463,6.17926,1.57713,-5.64962,3.7859,-5.4068,5.57296,-2.19602,1.43425,-1.17344,5.42893,6.49313,3.59511,-9.64488,-5.44698
-9.68914,4.56791,3.32012,-7.22697,8.72011,-2.38121,7.6856,5.68497,4.15135,-3.542,1.00458,-1.55089,3.51473,4.57803,-8.28683,5.32353,-2.1996,-4.39382,4.46635,9.50266,2.48511,-4.41018,2.58619,4.63813,9.18554,4.66631,0.597736,-1.33442,-1.32741,-9.49467,-6.77427,-9.20436,-1.87095,-7.00905,9.86202,3.34987,2.38104,3.7362,-0.537252,-9.85848,4.13012,-9.88089,-9.22542,-4.01197,-6.82666,-7.71375,6.60011,0.551906,-8.38557,-6.56806,7.70484,2.65489,-8.6824,4.88122,-6.75167,-4.55937,-6.5784,1.20111,0.244115,3.08882,-1.04149,-4.99061,-9.14029,6.37911,8.67302,-6.31878,-2.93853,5.30101,-3.5981,-5.35868,-3.84552,-7.48666,-7.0182,-0.0517808,-9.91338,-3.13336,0.155521
9.64395,9.47548,-9.97281,-3.76927,1.33325,-8.0717,7.49413,-6.06644,-5.38316,7.50194,0.400556,9.60477,-5.51784,2.25319,-6.16783,-7.02167,4.5964,8.08282,-8.15656,2.48511,3.21726,-2.43219,7.59464,-6.26979,0.283476,-1.29398,-3.87753,0.402718,-1.51955,4.75091,-2.36167,-9.15859,1.31539,1.72224,7.2243,9.63162,6.4167,-0.166143,2.96007,-2.41935,-7.50006,7.91276,-5.69149,-4.78785,-0.6793,-3.79791,8.63831,2.33012,0.909114,4.04128,9.78641,-4.79072,-6.29798,-2.01179,6.44067,3.74043,0.502382,0.953646,8.25939,0.417241,1.15445,-7.20668,8.02854,6.2292,-5.85969,5.31489,-2.72717,-0.319362,-4.49039,1.06331,-0.195944,-8.0427,5.20884,1.41198,8.9543,5.83255,-5.82726
5.89141,2.23478,1.20272,-3.44196,9.45167,7.64104,-9.15045,-8.28733,9.57699,2.5004,7.28627,-0.933964,3.64095,6.7471,8.19202,-1.61604,-8.49153,-0.591134,7.59574,-4.41018,-2.43219,6.54647,5.71574,-4.63367,9.24144,3.56551,2.81366,-5.45081,-7.35001,-7.41744,-7.61655,4.61442,3.1506,-5.499,0.286946,4.03021,-3.47323,6.87421,-1.21116,2.69108,-3.27979,-6.83181,-0.756587,9.36968,-2.30525,-8.33641,3.46285,-6.52128,-6.94426,-8.65988,2.37305,-4.23945,-2.60281,-8.18044,-6.30458,3.35443,7.10635,-6.36239,-6.54518,8.60624,-7.03319,-3.29838,0.415653,3.94825,8.88602,4.46588,-3.94786,2.73929,-9.69734,-5.66537,-8.69761,2.82276,-5.64076,7.07371,-9.907,5.65283,0.938535
-8.74758,3.82681,-1.65688,-0.0458091,-2.37032,-1.72319,9.59318,-8.50589,4.03574,-2.0658,3.56147,-5.8324,-8.84681,-1.59859,3.45859,1.66767,-8.00573,3.78254,-3.13642,2.58619,7.59464,5.71574,-8.10584,-2.92286,-3.70909,-4.52999,-8.59589,9.96371,-4.90226,-6.4198,0.677873,2.40296,-0.596681,-6.51025,0.108958,-6.88489,6.37255,-8.90832,-3.24452,9.75501,-6.15607,6.48038,7.33792,-8.23348,-5.31536,8.93808,1.0935,3.76417,-4.32977,-3.85722,8.69147,0.186237,-4.14617,-0.302614,-2.32011,2.61711,-2.96609,-5.32534,3.70175,7.80988,3.29198,0.851255,5.35001,9.34658,5.60115,1.78219,8.77713,6.43155,1.53757,-4.02126,-2.74326,-1.77088,-6.7326,4.53579,7.47,4.75976,6.5427
1.3978,9.1471,-7.37629,-9.90986,2.13193,-9.46618,8.80926,-3.35438,9.5328,-2.76952,-2.84097,7.36136,8.37952,-6.77664,-3.35726,2.43469,4.74736,-3.11472,-3.4442,4.63813,-6.26979,-4.63367,-2.92286,1.75597,-8.79393,-0.903271,8.95277,6.01591,-0.702452,-7.49858,-9.32801,-6.6936,-4.952,-2.98644,-3.13655,-2.84871,-5.12864,-0.337097,3.06724,-2.64683,1.85157,-6.15856,6.38676,5.58645,7.77292,6.97317,5.63862,8.24545,9.54451,-3.53934,0.367502,1.16732,-6.95511,4.05606,-0.192863,9.26026,2.4851,-5.70022,-2.57045,3.42734,7.2667,0.643477,-0.315365,-5.91484,9.19154,-3.1937,7.47672,-8.27106,2.93514,-6.58471,-8.28013,2.97494,-7.40346,-2.40556,9.88565,9.87145,-8.64262
-4.45858,2.01728,-5.95143,6.88387,-2.15479,1.72732,-7.25493,7.65349,-2.65504,4.0006,0.843411,-9.97094,5.94149,2.42299,9.45703,-7.07007,4.03356,2.24786,-1.29384,9.18554,0.283476,9.24144,-3.70909,-8.79393,-7.51408,-4.89372,4.82864,-6.42349,2.7343,3.16272,6.22781,-8.53213,7.71251,-9.50287,3.96723,7.58315,8.1479,7.7278,-2.70047,-3.77576,-2.88904,-5.56443,-5.12644,-6.40432,-3.70234,5.93415,-0.249975,-7.30827,-3.46797,-9.44222,7.2601,5.70373,-7.22448,4.54599,-5.69542,-3.84328,0.978044,-4.84437,9.32249,5.60604,-6.84486,0.597153,1.66295,5.28737,-9.8301,-4.00094,1.70212,9.59838,-8.57229,5.36433,4.70857,4.32656,-8.19708,8.93827,5.27411,1.9201,-1.43438
4.90368,-8.92043,9.43037,9.60563,-3.45565,-2.88173,5.55975,-3.00581,-4.88031,-2.90629,2.98911,9.53619,-5.96618,3.02724,-1.84333,-8.84619,-8.16658,1.82683,9.24803,4.66631,-1.29398,3.56551,-4.52999,-0.903271,-4.89372,-5.32914,-4.73283,-2.90387,0.977673,-1.08029,-9.91549,5.14938,-6.73237,0.252434,-0.97191,3.53909,-0.539495,5.99004,-5.86976,8.81613,3.32513,-8.3313,-8.0662,7.40675,2.11879,2.95676,-6.24986,1.66147,4.85397,-1.0362,-3.35227,3.1065,-0.547088,0.704067,-8.42191,-8.16713,-6.74145,-6.99776,8.16008,-5.93968,-9.66369,-8.90986,4.90189,5.15828,-3.15331,-5.30336,8.66149,-8.7617,9.3372,-5.31353,-5.5582,4.51822,-7.23802,-6.9291,-1.93459,1.12111,4.86914
2.7867,-7.77548,3.04385,-7.98685,-7.96995,-3.19208,4.44699,-6.79325,7.19279,8.58003,-3.56698,-8.41122,-9.90958,6.90969,5.85468,6.58804,-9.38157,1.08849,1.86116,0.597736,-3.87753,2.81366,-8.59589,8.95277,4.82864,-4.73283,-5.29858,2.19248,7.09005,2.01362,6.77443,-0.0884692,-1.28247,-4.06544,1.01848,-7.3964,3.56133,-0.70307,-7.78637,2.61478,-2.90245,8.18137,-0.428369,6.72409,-7.03187,-6.67397,4.92457,-7.29997,9.36401,2.30853,6.66735,7.65278,-4.99812,4.58981,-5.76649,-9.4385,-0.238524,5.90204,1.30696,-8.94716,-1.4619,-1.9289,0.585904,-3.63145,-9.09387,2.23212,2.61093,7.07926,9.03387,1.30746,8.4155,3.4903,7.53248,-1.3018,-4.12599,7.81167,0.99623
-7.55527,1.69575,7.05259,1.13663,2.49172,5.98507,1.26162,-1.56527,8.33943,-9.15791,-8.27953,-8.76149,-3.14571,3.35015,-8.69638,7.98854,-0.0496065,3.94049,-0.140442,-1.33442,0.402718,-5.45081,9.96371,6.01591,-6.42349,-2.90387,2.19248,-5.97457,3.6038,1.49202,9.12396,-1.08853,4.77328,-3.36652,-4.10587,3.52819,-2.85455,-7.01074,1.48089,-1.31241,-8.83718,-3.21392,9.74474,3.13712,8.44769,3.26246,-8.42782,-4.05533,2.00951,-9.07162,-2.65802,1.00294,4.85267,3.78654,-5.77988,7.00904,-1.60482,3.47001,6.90328,-2.91333,-4.13022,-6.78243,-2.80785,4.64443,8.19606,-8.44264,4.40483,3.40047,5.72102,-0.940746,-3.28639,-1.90171,-0.367062,-6.70815,-9.9006,8.53614,-9.6585
7.39398,4.57704,9.77833,9.67372,-1.06172,4.23301,-8.99508,0.291536,-3.76269,-7.7894,2.14826,-1.17795,3.11811,9.21243,7.17786,-4.05432,-8.16434,-1.42899,5.49034,-1.32741,-1.51955,-7.35001,-4.90226,-0.702452,2.7343,0.977673,7.09005,3.6038,-3.07072,-1.25017,-8.07304,-8.45759,1.59138,-2.71796,-7.66177,5.2918,8.06818,0.292477,9.18939,-5.57348,8.09725,0.145051,-5.73927,-9.81716,-4.28563,6.03962,-8.17501,-4.29023,6.64632,-1.32524,3.24953,-5.92507,3.99141,0.366656,-8.0865,-5.28592,4.8253,2.46639,-1.26993,8.65543,-2.45128,-3.52452,-4.82291,0.722196,3.61755,-1.022,6.18329,-5.53815,-6.88634,-7.94564,0.407962,-0.468901,6.26596,-8.318,-7.60867,-7.65115,2.66964
-0.245202,-9.18287,-4.98533,5.96715,9.18353,-5.97263,3.15214,5.54722,6.29795,-9.71686,4.70824,5.44514,-6.84449,8.61903,-5.58705,-5.24602,-6.88901,-5.12226,-6.85257,-9.49467,4.75091,-7.41744,-6.4198,-7.49858,3.16272,-1.08029,2.01362,1.49202,-1.25017,6.43608,0.341374,5.76372,3.30236,4.28132,-4.17182,7.13832,2.24305,1.92021,6.31079,-8.1958,0.597477,4.90657,6.25555,4.67586,-1.32747,0.184843,7.97795,3.20928,8.15909,-3.16142,5.33072,-0.101872,-6.39821,-4.02119,3.2661,6.70638,-5.37897,-7.86677,-1.64167,-5.59038,-5.17022,-1.4795,-4.47718,2.89375,0.942656,6.21505,1.23203,-2.11586,-4.85416,0.82647,-0.955061,-1.07166,-4.27383,-4.50488,-0.684234,-4.29628,7.39589
-8.53104,-8.71376,-6.93483,-5.88837,-4.41823,2.52051,-2.44199,6.03899,7.30649,-6.08687,4.59201,2.97308,-3.44805,-6.26216,6.85123,-3.71796,-0.0366751,9.97778,-5.34376,-6.77427,-2.36167,-7.61655,0.677873,-9.32801,6.22781,-9.91549,6.77443,9.12396,-8.07304,0.341374,-6.09181,0.133584,3.439,-4.22826,-4.1792,5.47178,7.26874,-8.51606,8.40966,0.750836,4.63358,-5.58944,-6.72328,-1.29941,-4.11118,-2.95363,3.45369,-9.29239,1.11235,5.89457,2.97681,-1.48337,6.07879,-3.04003,4.32574,-5.00152,2.17858,-6.83771,5.60276,0.796445,1.80343,-5.40755,2.41071,7.38757,1.99305,7.98297,6.36063,-0.198824,-6.15362,0.288345,-6.10649,-7.03896,-7.9064,0.948517,-1.33625,0.924909,6.7526
2.96276,-0.341597,-5.03262,-6.07516,8.56048,-4.82993,8.65723,1.80617,-4.55816,4.79965,-9.10149,4.81039,1.70348,9.10867,5.91369,8.00197,9.5452,5.57055,7.55166,-9.20436,-9.15859,4.61442,2.40296,-6.6936,-8.53213,5.14938,-0.0884692,-1.08853,-8.45759,5.76372,0.133584,-1.42447,7.85876,-6.92193,5.05284,-4.2333,-1.76278,9.65639,7.59168,-2.74216,0.812254,1.95492,8.96428,8.73266,-6.435,-6.09071,2.38954,9.17649,-5.85795,-2.73648,4.19318,-5.71246,0.568066,5.63132,8.39355,6.19207,-8.17161,-9.28782,-0.617038,-7.28652,1.81932,8.13977,3.46907,-8.48671,-8.43032,-0.16037,9.00892,-0.480552,0.534118,9.45477,-2.36337,-2.37147,0.369921,-3.43504,0.143943,-4.14877,2.42193
2.86801,-5.02342,1.67271,-5.32847,-6.65475,-5.5354,3.71454,8.78267,-1.46911,5.78713,-5.29095,-3.84254,-9.04592,-9.28612,-4.67659,-5.88697,2.22393,-0.78096,-4.37916,-1.87095,1.31539,3.1506,-0.596681,-4.952,7.71251,-6.73237,-1.28247,4.77328,1.59138,3.30236,3.439,7.85876,7.0309,-8.89083,-6.69234,2.28786,0.912731,1.50632,9.88909,-0.309205,2.21827,-3.35177,-4.01046,-1.64313,1.01429,2.66969,-8.63508,-2.09088,-7.28317,-5.66593,-4.7132,-8.01059,-5.39317,-5.07462,-7.16758,-5.11293,4.53068,-5.44074,-7.89316,5.58912,-2.52363,-2.36136,4.03629,6.74364,3.77657,1.94638,2.35825,3.54438,-0.844437,-4.80571,2.7309,-9.13044,-7.44069,0.96768,-7.21247,8.9296,-0.97998
