-6.98341,1.88596,5.79429,-5.10414,0.890783,5.85907,4.06336,9.78816,-3.45241,-3.25633,5.99515,-5.61989,-6.26374,7.34448,-9.36595,4.89951,-7.08195,-4.3703,-9.55762,-1.21291,-2.20536,-5.22383,8.62892,-2.3244,1.93242,-1.70948,-2.72279,-5.1166,9.16368,-4.81401,1.45283,-6.30877,2.73648,-0.576298,3.28677,-7.58395,-1.08198,-1.98194,2.59784,-0.745288,-3.4225,-7.70023,-3.09906,8.81672,4.96328,2.37228,0.974403,-2.47603,-5.96206,-7.38455,5.92719,7.29648,-9.69834,-7.38489,-4.03002,9.97812,-3.18355,-5.40152,2.99787,4.7172,2.82414,-8.39431
-6.8646,-4.11715,-8.76255,5.18343,-5.2843,5.41326,-5.45983,8.97203,-2.73929,4.125,2.57545,5.65033,-3.14603,-1.6301,2.45209,-6.82286,5.41792,3.60299,8.50838,-2.20536,5.06796,9.38379,-6.45251,-2.96612,-5.4403,-3.1279,-4.04072,6.70807,-7.57323,6.87211,4.79202,9.4154,-1.70655,-6.24469,6.84365,-5.40295,-9.40861,-1.59544,-7.16077,6.33035,0.15807,8.64912,-9.73567,5.71013,9.69231,-0.680422,7.30811,8.50448,-2.38056,-3.01647,-1.44742,3.63635,-4.39942,-3.17157,-4.17989,-4.87578,-1.55424,-5.74714,2.41358,4.57509,-5.01684,5.16285
-7.04699,-5.18416,4.09129,-7.02209,-3.82722,-1.41543,8.88413,-9.98186,-2.98328,6.44484,-4.20532,-4.86764,-9.02471,-4.86198,-8.62241,2.85333,-8.37394,-7.94202,9.90991,-5.22383,9.38379,-1.7889,8.25355,3.44978,-4.9097,1.37855,5.11076,-5.51706,-2.74408,1.29155,-5.67623,-3.61616,-8.68531,3.72395,-9.81375,8.22987,4.74914,0.707429,6.78525,8.04616,-0.882642,-1.69583,7.70164,-9.02241,-7.58912,9.85109,-9.59915,5.52144,-0.362033,4.2653,-7.56506,-9.03974,-1.86435,4.31142,5.29433,4.24513,8.11404,5.05753,-5.62029,-2.27579,-7.18963,8.78771
-6.54305,-4.23206,7.66651,9.39016,6.07882,-5.90762,-6.81612,-9.90304,-9.73828,6.27701,-1.7537,2.2352,-2.40464,-4.85334,-5.42117,-1.86466,4.72622,-4.52518,3.08216,8.62892,-6.45251,8.25355,-5.62752,-4.16292,-7.8743,-4.77901,-2.98384,-1.25621,3.19269,6.70181,8.24509,8.2469,3.00734,4.84307,-4.97654,4.29238,2.56036,-5.95614,-9.60886,1.29576,4.84415,0.565058,2.9506,-5.92545,8.904,1.09639,-8.93971,-4.46182,8.65619,-3.1856,5.27503,3.71641,0.0579094,-9.98465,-5.21107,-6.21928,6.10517,7.93827,-4.29756,-5.96528,2.26818,6.89516
-6.88599,7.89597,-1.83431,4.25523,5.50708,-6.61015,2.14231,1.63034,-9.94488,-6.94732,2.39991,2.36929,4.07839,2.18581,-0.539602,-7.77502,4.86925,7.99295,6.8745,-2.3244,-2.96612,3.44978,-4.16292,4.71373,3.0279,-1.54405,-2.65229,-8.77033,-5.50519,2.76507,-8.17702,6.855,7.23453,1.83105,-9.13615,4.98534,-8.09281,-0.390957,-3.98253,3.95126,3.43331,-7.04919,-4.02117,1.01459,8.17446,0.907444,-4.07352,1.95605,3.47173,6.11287,3.53358,3.17019,7.24366,-1.9077,8.75731,0.747502,-7.89969,-1.66469,-7.37028,-6.06986,7.22143,4.78757
-2.43857,-4.82599,1.73725,-9.35644,-4.63189,6.07641,7.75174,7.7794,6.84022,-3.8517,6.59992,8.59647,-3.78322,6.09871,8.72464,-8.02872,8.69261,-1.60678,3.28552,1.93242,-5.4403,-4.9097,-7.8743,3.0279,7.30412,-9.6525,9.13583,0.410585,0.389487,-0.706778,2.88531,-5.04231,-5.02797,-3.49286,-2.83132,-0.713909,-0.925498,7.15972,-5.46423,-8.24939,-8.23054,2.83814,3.33472,8.9722,-8.36714,5.1167,-5.40548,9.49044,-7.08815,-4.60087,2.29349,4.82519,7.1499,9.34041,5.37987,-1.45668,-0.802338,-6.38206,2.93282,4.16248,-9.58905,1.15534
4.43238,6.15554,7.37817,9.03025,-9.88739,6.00263,5.39649,-3.93172,-1.26389,-2.94941,-8.50617,7.46735,3.52391,-5.32307,-5.21663,8.69298,-7.49826,9.76288,-4.52958,-1.70948,-3.1279,1.37855,-4.77901,-1.54405,-9.6525,-4.67206,-7.37569,-8.80124,1.04038,-4.87958,6.95638,5.48491,-8.91726,2.35073,-1.74617,2.53978,0.680299,-3.25008,-1.98443,9.07911,7.35557,5.11411,-0.909258,-9.59667,-4.16214,0.847989,9.29038,8.23319,9.62161,3.3167,6.76636,-8.56869,3.81401,-0.715411,0.99858,1.8022,4.14246,3.66391,-1.551,-0.663427,-4.99817,-8.71953
0.973236,0.433284,-8.82303,9.27049,1.11313,9.97075,0.870003,9.92387,-3.54933,6.94384,-3.67278,-2.28057,6.26825,-6.51509,0.536951,3.57504,-6.8718,9.90301,-9.71339,-2.72279,-4.04072,5.11076,-2.98384,-2.65229,9.13583,-7.37569,-8.62464,3.75596,3.78392,3.87686,5.30891,-4.57854,0.864201,-3.40754,9.84211,6.59468,0.630162,3.40038,-7.4959,-8.12405,-0.421811,-0.629731,-5.17947,-8.06861,-8.91361,-6.30573,-1.3587,0.739495,-9.98987,-3.03916,7.97811,4.06522,-5.97561,3.71482,7.23889,4.82765,9.79784,-1.88167,2.51392,-5.97477,-1.95397,7.69409
3.65987,-9.38108,-0.651759,-3.17806,9.51817,8.54978,-3.00547,-5.44503,3.42142,-9.58353,-8.78936,-2.62435,-3.55655,6.32884,9.53884,-2.70797,-9.5275,-5.20106,3.43456,-5.1166,6.70807,-5.51706,-1.25621,-8.77033,0.410585,-8.80124,3.75596,-1.74743,-6.34682,6.23333,-0.418752,7.46631,-1.95225,1.91377,8.80809,-2.12601,-6.11766,7.66764,-7.68233,-9.53126,0.824598,-9.63572,-9.49022,2.96372,-3.79658,8.34503,8.62308,3.32517,-5.13386,2.75248,5.94675,-3.54435,8.35069,-8.70387,-1.97541,3.0775,-3.62575,-9.4042,6.19416,-3.44098,-5.75244,3.77459
-3.77042,1.73202,-5.34812,6.01677,2.24831,1.94073,2.16896,-9.15254,-5.30534,0.921324,-5.00628,-9.0141,-8.13112,-1.58086,-9.08269,-3.91852,-1.14865,-0.00230164,6.15647,9.16368,-7.57323,-2.74408,3.19269,-5.50519,0.389487,1.04038,3.78392,-6.34682,-1.89201,-4.45438,9.03982,-4.49708,0.531079,7.9439,-7.9901,-7.45265,-8.91331,-0.869232,8.9786,3.66966,-1.64357,-5.35727,6.46018,7.46771,-0.712147,6.36584,3.40659,-3.16645,-7.88831,-8.43685,-2.26767,5.67489,-7.04979,-5.44824,-4.9295,0.859741,-7.25225,-4.70205,-3.4751,-8.0896,7.98329,-5.4239
-2.98828,2.43822,5.90574,5.97174,-0.779104,1.47479,7.25089,-4.47768,-7.40073,-6.67037,-0.472993,4.35376,-6.86649,8.09686,2.27317,8.51258,-4.03348,-7.03734,9.3445,-4.81401,6.87211,1.29155,6.70181,2.76507,-0.706778,-4.87958,3.87686,6.23333,-4.45438,9.05099,-7.94287,-5.50515,-7.64915,8.57356,3.5429,6.60429,8.41945,-5.28694,-6.07424,8.0839,9.43405,6.00109,-5.89052,-9.58826,-1.5203,-7.62851,4.98433,7.91697,-8.60042,0.627262,-6.34071,-1.71338,3.40119,-6.62289,-3.86296,-0.760317,-4.42561,-3.67036,-7.61172,3.44873,-3.44893,-5.21595
1.36306,-1.87652,2.55906,-9.39209,-1.59316,1.96867,5.70343,1.39174,9.19783,-5.75759,-4.69368,9.45602,1.74719,-2.30951,2.61295,-2.5189,-1.92259,5.92544,2.65435,1.45283,4.79202,-5.67623,8.24509,-8.17702,2.88531,6.95638,5.30891,-0.418752,9.03982,-7.94287,-9.36488,-6.18972,-6.52562,4.07485,-7.75596,-8.77175,2.46549,0.161491,2.35879,-9.08179,-5.2945,7.83403,-0.695398,-5.41038,-3.76872,3.65259,-9.34658,-6.9051,-7.62908,0.985679,8.48627,2.22577,-7.95755,-3.20552,-7.60894,-4.49272,6.47968,2.96135,4.4601,-5.26051,4.32448,4.4856
0.749517,7.80772,-5.20682,0.522923,-3.35232,-1.91931,2.25618,-9.88025,-4.74401,-1.32832,1.42509,0.332896,3.53909,-7.10776,2.66719,8.61025,-9.12957,-3.52207,0.353877,-6.30877,9.4154,-3.61616,8.2469,6.855,-5.04231,5.48491,-4.57854,7.46631,-4.49708,-5.50515,-6.18972,-2.04572,-9.9284,8.66335,-7.28738,5.56244,5.96742,-6.4198,6.63488,-6.4857,-6.63492,8.60527,-6.31509,-2.44961,6.85984,5.28781,2.26008,-7.6984,8.85034,-9.40067,5.74217,-3.40409,-5.98305,-5.01437,6.86161,-5.32,3.92052,6.49209,-5.88732,-7.09261,-7.93142,-7.4176
-9.16721,0.250742,-7.16788,-1.71924,9.38423,6.32747,-6.26703,4.06256,-6.49895,-3.63383,-7.60474,0.730455,2.08553,-5.85072,-4.3852,-8.26249,5.47699,5.62461,4.79642,2.73648,-1.70655,-8.68531,3.00734,7.23453,-5.02797,-8.91726,0.864201,-1.95225,0.531079,-7.64915,-6.52562,-9.9284,0.461792,2.93206,5.35924,-6.67731,-7.48972,-7.94293,3.83572,2.51189,-2.54162,9.81035,2.21101,-9.44429,3.2129,5.17444,8.15291,6.69261,3.54094,5.58765,-9.36507,-7.42812,5.7976,3.93651,-6.38644,7.73763,4.36051,6.42497,-0.088819,9.02887,-3.58631,-3.26734
-0.265878,-6.2544,-9.15,9.14576,-2.48346,-9.31598,8.49784,1.41649,-3.80883,-6.22766,-6.98744,-1.7671,9.39421,-7.34594,6.56136,4.97619,-2.138,0.508869,-0.323317,-0.576298,-6.24469,3.72395,4.84307,1.83105,-3.49286,2.35073,-3.40754,1.91377,7.9439,8.57356,4.07485,8.66335,2.93206,7.07546,-8.68697,-7.56059,-4.57316,-7.81232,-6.15165,4.35167,-7.39539,3.40258,4.50341,-4.59964,-5.9318,-7.04739,-1.36494,0.65614,-8.38713,3.38404,-3.26662,-4.4159,-1.69204,4.46979,6.66934,-9.30248,-5.12993,-6.18653,-3.79848,3.06986,1.71354,8.7486
-6.09527,-6.70654,4.70967,-9.60538,3.65914,1.04916,4.69407,-4.28315,6.57202,0.646412,4.52375,-3.60331,3.61031,3.43182,0.394653,0.371496,3.99436,4.01751,7.09078,3.28677,6.84365,-9.81375,-4.97654,-9.13615,-2.83132,-1.74617,9.84211,8.80809,-7.9901,3.5429,-7.75596,-7.28738,5.35924,-8.68697,5.63478,6.88115,-5.01014,2.07921,-4.13132,-0.255738,-6.58376,-2.74612,2.74522,2.46,-6.97335,3.25444,-5.44378,-9.91624,1.42981,-1.82528,4.23333,-2.82242,6.65123,2.60121,-5.89403,1.70652,9.12164,8.52183,1.53567,6.10526,8.10313,1.48837
-6.63475,8.51144,6.82056,-4.4814,-9.31745,-7.41167,-1.70229,7.79478,-0.705433,-7.91818,1.44648,-0.624843,2.61988,-5.35499,4.36407,3.58793,-2.09456,3.69626,-8.27146,-7.58395,-5.40295,8.22987,4.29238,4.98534,-0.713909,2.53978,6.59468,-2.12601,-7.45265,6.60429,-8.77175,5.56244,-6.67731,-7.56059,6.88115,-1.26539,-0.270731,7.83956,9.79208,8.03212,-3.68275,9.44419,5.18301,-0.914206,7.61011,-1.9979,-7.21129,-3.85575,-4.40738,-7.11312,4.28701,-5.09963,0.278159,8.40842,3.71308,4.798,6.93155,-0.200252,5.34205,2.63408,-9.10121,-0.664128
7.81658,-2.77079,-7.84718,-8.18303,-0.714454,-1.12091,8.23271,0.108513,-5.8849,-5.33404,1.55166,-0.8933,-8.97363,-8.86138,-5.29934,3.26503,-9.30505,-6.64934,-9.54588,-1.08198,-9.40861,4.74914,2.56036,-8.09281,-0.925498,0.680299,0.630162,-6.11766,-8.91331,8.41945,2.46549,5.96742,-7.48972,-4.57316,-5.01014,-0.270731,-4.92542,0.738811,-7.58722,7.5982,-9.35249,-0.291409,7.21421,0.141591,3.01195,-0.316103,8.28142,5.83189,3.45367,-1.84509,-7.86761,-5.76037,7.84931,-7.57674,-5.15388,5.61681,9.31263,-2.0486,3.53498,8.77236,-0.0218309,-0.546805
-7.99475,1.2344,4.74695,-2.5328,-7.68277,0.994129,3.88909,-5.73443,-7.21412,9.45959,3.59703,8.8145,1.26635,-0.992601,-5.42275,-3.45991,-2.17351,-1.72144,-6.6419,-1.98194,-1.59544,0.707429,-5.95614,-0.390957,7.15972,-3.25008,3.40038,7.66764,-0.869232,-5.28694,0.161491,-6.4198,-7.94293,-7.81232,2.07921,7.83956,0.738811,-3.44082,-7.20625,5.44927,5.0071,0.0324762,4.36212,-8.3882,-8.68762,-5.41379,-3.64347,-7.43595,-9.48237,0.434489,0.234477,9.52747,4.2245,2.47668,5.36674,8.3988,5.32155,2.6171,-6.10122,-7.1956,-2.07537,7.91771
0.43219,-0.21939,-7.04956,-8.06971,6.18745,3.89353,1.95206,-1.34642,8.98382,5.2772,3.43077,-8.0069,5.28887,-8.22484,2.69411,9.03879,4.66588,-8.21408,3.59868,2.59784,-7.16077,6.78525,-9.60886,-3.98253,-5.46423,-1.98443,-7.4959,-7.68233,8.9786,-6.07424,2.35879,6.63488,3.83572,-6.15165,-4.13132,9.79208,-7.58722,-7.20625,7.61943,-8.86523,-8.98118,-7.88457,8.62988,2.2806,2.92017,5.18427,-2.35489,-8.66181,-7.93421,2.26414,-0.868281,-4.43879,9.42535,-2.72964,0.596215,-7.4028,5.78217,0.599514,8.57057,-5.78954,9.62825,5.81614
-4.8616,-5.08001,7.30262,-8.67082,-1.66013,1.31743,-9.89526,-1.24125,-3.3494,7.62837,5.34314,-5.00725,3.33615,-3.14973,-5.87291,-4.55415,-5.97908,8.06006,-3.51768,-0.745288,6.33035,8.04616,1.29576,3.95126,-8.24939,9.07911,-8.12405,-9.53126,3.66966,8.0839,-9.08179,-6.4857,2.51189,4.35167,-0.255738,8.03212,7.5982,5.44927,-8.86523,9.71403,-5.80386,3.71834,-7.60918,-4.90422,5.3371,-5.80685,7.51187,3.13649,-6.72081,-1.41541,-9.08223,9.28671,-0.573482,0.60349,0.98504,7.53319,9.70437,5.5465,-8.32659,-7.06213,-1.28795,1.08689
