-2.52045,-3.91775,-2.65893,-1.57307,3.66861,-6.03204,7.17964,-5.61074,-7.97913,2.80246,-3.62581,7.99177,4.85491,9.16594,-4.32507,7.96535,-4.12334,5.10479,-2.47582,-5.53181,-4.7969,-1.71491,4.63854,-9.57892,9.5135,8.35509,4.25171,7.8133,-1.31649,-1.95219,8.76513,-4.37219,8.68701,2.55536,-2.29895,-4.68235,6.69447,7.92323,9.90769,2.46605,-6.76051,-7.86617,-6.6714,7.94252,-4.78455,2.47367,-5.45595,-4.52347,-9.98532,-0.57056,-9.77903,-8.49096,-7.26205,5.38827,-0.38069,-7.11989,-6.75981,3.83883,9.23438,8.48271,7.79162,1.39056,8.59755,5.68767,3.14,7.05198,-8.76704,-3.93099,6.10161,2.31273,7.31379,-2.1957,0.602438,-6.96299,9.49275,1.16561,-0.240394,-5.68865,3.57689,-1.30817,-6.99894,9.98733,-4.19719,-3.1483,-2.76582,-9.68712,3.59242,-3.20817,-7.57293,7.96511,-5.88508,2.62586
5.97803,1.02307,-0.785956,4.26834,7.57849,3.98622,8.14447,7.7954,3.00805,2.99256,7.99177,5.67634,0.677148,3.93731,4.62037,8.16127,3.35396,6.3317,3.14882,-8.29849,-1.053,-5.35369,5.04386,-9.50112,-4.83714,6.1074,7.23574,-1.60469,1.22033,-8.73966,-8.43508,8.23443,1.79044,2.27732,-0.258739,7.86824,-6.04268,-4.5367,9.16191,-2.31264,-7.66333,3.92116,0.955258,2.12663,-5.19973,-1.13779,-8.73902,-0.953075,4.48886,0.263445,-1.78937,7.29724,5.89726,-2.27012,4.81274,9.87007,6.1235,9.50663,-4.99234,-6.0432,9.50014,4.75551,-5.71155,4.28956,-4.77931,-6.98084,-4.82515,-8.76966,-0.41727,-7.7184,1.89679,-1.77971,3.44637,3.9757,9.54121,0.863228,8.16666,-3.31734,-1.99683,2.81766,-8.42476,-4.56146,-8.70871,0.529873,-3.2978,-7.96333,4.5284,-4.5926,5.92536,5.24446,2.17619,1.49014
-2.84053,-4.76465,5.16188,-1.65702,9.52025,-2.07469,-0.454776,4.15115,-9.48356,6.16726,4.85491,0.677148,4.53222,-1.49114,3.44992,-4.05524,0.513717,-0.591681,-1.19621,-5.91111,2.92461,8.84557,-9.90232,-4.56089,8.26575,-1.22194,9.74972,6.73171,-0.534001,9.75418,-0.759746,9.00651,2.11059,9.74276,-7.43486,8.20295,-4.38114,5.59682,8.87325,0.293991,5.7759,-3.09539,-3.24939,3.02996,-2.09651,0.295963,-8.64268,-9.48039,8.9182,7.64943,9.42165,6.22362,-3.63262,-9.17222,5.2667,8.87766,2.581,3.45695,1.15758,-3.34821,-8.66064,8.94855,-6.3207,-7.65476,-6.69941,3.12876,-7.49365,-0.425631,3.43405,-6.11966,-9.11708,-6.24301,1.59439,-6.75694,3.16101,2.21648,-0.0937349,6.61446,-6.28624,0.469516,-5.90852,-8.51039,7.1709,4.9629,-2.70324,5.98266,-0.0700099,-4.47612,0.638272,7.75231,-1.29255,4.69871
-1.80951,-7.28576,-9.57695,-4.06076,-0.557432,5.11983,-7.82676,-3.21462,-5.6039,2.28774,9.16594,3.93731,-1.49114,-7.94783,-4.7263,5.2496,-9.12107,-4.27349,-6.19412,0.445955,7.76692,-4.07465,0.352159,0.378515,-2.20647,-2.91986,-0.123167,2.7882,2.50592,2.11041,-8.04013,7.66416,-2.35607,-5.63308,1.42358,-0.317917,-8.75007,5.96146,-7.71108,-0.272808,-7.95776,9.52176,-2.1068,-3.72685,0.377762,-0.134872,0.982472,-0.813961,-9.92527,-9.78103,-6.87005,-9.13503,-7.33248,9.08987,2.23818,-5.55938,8.69908,1.31191,-2.39123,-2.75169,3.19218,-7.37881,2.08378,-3.27295,-6.28561,-0.338984,-4.57223,-5.29424,-7.28339,1.9325,8.97677,-5.88789,-7.35075,-1.66913,-6.47103,-1.49074,9.29416,-0.843617,-1.18435,9.33597,-3.28082,5.69148,-6.15082,9.95085,-1.00411,-6.21618,3.7597,-8.10681,9.49256,-2.2717,-1.60998,9.4974
7.40404,-9.46844,-5.27589,7.43595,-2.11269,0.0150853,-9.34885,8.59341,0.807169,8.26465,-4.32507,4.62037,3.44992,-4.7263,8.54161,6.66008,-3.14876,-6.40052,-5.73383,9.8594,7.22417,9.81533,-8.11806,0.283123,9.73418,0.434934,3.46977,-3.55541,-7.47816,-7.41842,-2.66492,-7.14359,6.59132,-7.47891,-8.37606,-9.20212,4.7035,1.0543,6.76067,-8.88348,4.85594,-2.43502,-8.46635,-6.36993,3.86886,-7.84118,-2.8938,-3.56846,-5.77911,5.05891,-9.22506,-4.21993,-0.853674,8.73925,4.84527,-0.303899,-3.49694,4.85643,1.92416,8.61896,8.7242,-0.661379,-2.73356,-1.4911,-8.27337,7.50556,-9.67763,-2.37792,-3.21067,-3.71099,-8.09486,-0.33446,-3.13149,9.74173,7.89513,-8.30649,1.63602,-6.44584,-8.44077,-1.06843,-3.3197,6.39626,-1.58976,9.28769,9.60431,9.81536,-5.97645,1.83792,-1.69164,2.88366,1.97073,7.0926
-1.15489,7.14349,7.6706,1.35647,5.55527,3.48681,-6.24515,-6.52301,-9.80351,-3.37365,7.96535,8.16127,-4.05524,5.2496,6.66008,8.96718,1.34188,-9.3241,-4.30833,5.74289,6.25786,2.60344,-7.45539,8.89746,-6.07279,-6.50791,-0.8079,-1.39795,6.60922,2.39827,6.30376,-2.49476,-1.9852,1.87028,1.35583,-1.82489,-0.2575,8.68659,3.87177,-6.31499,-6.75937,2.75018,3.56766,-5.55981,-5.77194,2.13511,3.35498,4.49619,-7.99915,0.214152,0.991196,4.69166,7.38842,0.71167,-3.49298,3.15499,2.95465,-0.623494,2.67022,6.05716,4.00415,-1.30427,3.34273,2.95091,6.62776,-4.8634,4.11547,-3.1075,-7.28233,4.62653,9.46882,0.311562,-8.26522,-2.83714,9.24894,-3.3046,3.30671,-4.66144,7.2429,-5.24115,5.54178,-5.07371,-3.01737,4.29368,-9.56687,4.2028,4.57017,-0.617675,-2.41688,-9.55322,6.22823,-9.59832
-8.85637,0.955507,2.97255,-9.51183,-6.60374,-9.16366,0.885598,6.75406,3.37252,-4.9923,-4.12334,3.35396,0.513717,-9.12107,-3.14876,1.34188,-1.77075,-7.11064,-3.17315,-7.01062,7.86741,7.75119,8.24183,5.90902,-4.89818,4.26618,-9.89134,3.4083,-6.41741,8.27842,-1.68251,-3.57598,-1.32184,-9.19732,3.80649,8.48646,6.8415,-6.90423,-1.34311,0.614319,-4.96856,-8.65277,2.74158,-7.72899,7.01953,0.295036,-1.25436,2.59431,7.17602,-3.90079,9.34729,5.084,-3.33699,0.80654,3.32795,-9.51644,6.64456,-9.71011,-3.65685,-9.98789,9.56453,-8.93858,7.76115,-6.23427,9.57805,-7.85322,5.0789,8.72033,-3.51749,-0.0673902,-9.21742,0.494829,-5.59511,-1.77828,-3.88993,0.424516,8.32499,4.3109,2.67631,4.13826,-1.88564,-2.10165,-6.72536,-1.7971,9.1338,6.76064,-3.99401,4.83045,6.91601,8.00925,-3.65995,-4.61353
1.64454,-5.06467,-4.43415,-1.32102,1.62197,-2.71964,2.39055,-3.40029,3.07134,-4.51603,5.10479,6.3317,-0.591681,-4.27349,-6.40052,-9.3241,-7.11064,-5.65947,3.45684,8.10257,-8.30326,-4.44811,7.72434,8.29797,-4.13998,3.86526,0.592984,-6.89995,8.90562,-1.33204,6.99802,-8.57388,3.44932,5.92905,1.88925,-0.607794,2.14395,-2.33254,9.65913,0.246126,-0.820574,-9.84125,3.72486,-2.45569,-6.1415,3.26236,-0.740935,1.10438,-0.692413,5.65199,7.45516,-7.35825,5.56021,2.04791,1.03713,7.35606,-0.0887759,1.69938,-9.732,5.47995,-0.409398,-3.02152,-9.28571,-2.78165,-6.98792,2.52588,-2.65554,-5.20983,-7.48468,8.51849,5.42851,-6.21461,2.13565,7.91812,2.78738,-1.56457,-4.90965,-8.79665,-7.15496,-5.02317,3.11477,6.69423,-1.82503,-7.73254,-9.84648,1.32564,-2.61136,4.01423,-8.21548,5.98697,-9.9603,2.83373
8.56758,0.471805,-1.12494,-6.77224,-1.84876,-8.96064,6.60443,2.27436,-3.78403,2.91405,-2.47582,3.14882,-1.19621,-6.19412,-5.73383,-4.30833,-3.17315,3.45684,-5.53526,7.672,-5.93485,1.70954,8.37454,2.09977,-1.50709,-0.58528,3.5449,-0.144211,-6.54196,6.05949,8.26871,-3.01581,-8.36628,-3.00056,-5.15529,-9.58692,0.187843,2.43908,1.77968,-6.26104,4.33439,-6.34843,0.683252,9.15249,-0.960584,3.28155,1.8,-9.31905,-1.62292,2.61992,-3.6301,0.291885,3.82153,8.28306,-7.29125,6.61979,1.65218,-3.8401,4.54084,0.849385,-1.92474,-0.839499,9.95563,1.57482,-3.51777,1.53201,-5.00498,6.15744,5.44287,-5.31516,-6.17676,-6.27002,3.11759,7.81983,-6.73964,7.37629,6.40375,3.23783,0.255427,7.85408,0.184346,4.67325,-2.58388,-7.75427,-3.44676,8.12047,-5.79753,5.02044,3.74019,-9.78754,6.45195,-2.71323
-0.240354,-4.9672,3.92476,3.75004,5.49375,-7.56423,5.18295,6.4289,-3.81368,-6.45014,-5.53181,-8.29849,-5.91111,0.445955,9.8594,5.74289,-7.01062,8.10257,7.672,-4.47606,2.59626,0.317444,-6.00615,-9.94041,-6.15397,-2.54094,8.42528,-7.07454,-7.7598,-0.291077,-8.19591,6.8985,-5.68011,1.05358,2.63695,-5.21958,5.46773,8.71671,-2.67676,-2.64556,-7.96512,1.50217,9.9838,3.7045,7.67255,-7.91929,7.94039,-7.59987,2.65003,-3.67482,-9.10148,6.04046,-3.89089,2.65744,-7.31214,-4.06876,-5.45189,-9.26837,-9.57472,-7.68518,2.72437,-0.135758,-2.44384,8.42861,-2.46348,-6.85764,1.6796,3.65675,-5.9232,-0.000560759,-5.68506,4.54424,-9.62163,-8.55455,3.22076,-8.68239,6.85559,4.25649,5.35499,1.20283,7.60887,-9.3352,4.97388,-3.23661,-8.69735,2.33189,-5.02602,-5.04024,-9.88772,1.52189,-8.03513,1.09448
3.79475,0.948471,-0.215659,7.7825,-5.84944,4.43153,4.46896,4.10224,-2.15616,4.5202,-4.7969,-1.053,2.92461,7.76692,7.22417,6.25786,7.86741,-8.30326,-5.93485,2.59626,0.847698,-8.95275,-7.81667,-8.85003,-5.53683,-7.77216,-2.73843,4.48414,2.38765,2.3676,-2.31587,1.63646,7.87258,6.13146,-6.01751,0.344109,5.55097,-1.4722,-7.93828,-2.78317,-9.3002,-1.49218,-4.61937,1.49247,4.06057,7.56597,-1.58122,1.55984,-9.38144,4.87534,-0.897913,-4.37306,4.40733,-6.23987,2.40653,-4.14862,2.14458,8.07216,-0.638738,8.55829,4.63681,-8.40432,0.586261,-6.96893,-4.61665,-5.22574,-8.54049,-3.46815,3.56343,-9.90602,-9.03255,3.4679,-2.81357,3.84549,-7.23631,-4.98215,0.913379,7.60345,4.77975,5.61176,6.87453,-2.67664,-6.27428,2.07085,-4.56333,-9.75494,2.02364,-3.38333,8.56102,3.47427,0.482743,-7.51651
-1.50098,-5.50023,0.930966,-4.21424,2.50853,1.09592,-5.49672,8.74042,3.8154,7.58059,-1.71491,-5.35369,8.84557,-4.07465,9.81533,2.60344,7.75119,-4.44811,1.70954,0.317444,-8.95275,5.66227,4.98689,4.31002,8.43857,8.3889,-6.82826,-7.59768,5.4372,5.27882,6.01875,3.38189,4.84147,1.15044,0.058802,6.25064,8.69159,-5.87231,-5.66075,-0.234999,6.03881,3.20011,-8.42945,-1.26052,-6.14223,-9.39112,-2.13856,-7.00468,3.84908,-0.510806,-6.84607,-3.17063,-0.413537,7.57628,4.87536,4.11541,-2.76183,-1.21054,-9.74939,7.743,-9.50281,8.73916,9.1243,3.69662,5.36669,-0.0331744,-3.76281,9.56887,-9.26751,3.00734,1.63227,4.83641,5.7748,6.689,-5.44674,-4.06799,1.7073,4.67677,7.477,-6.40389,-3.10235,6.09081,-0.191684,9.03126,1.42455,4.32472,8.62501,-6.04984,-3.35187,7.75701,3.83203,9.18193
9.23516,8.57526,8.96963,-8.05458,3.31003,0.849898,2.09586,9.47602,-1.09905,-5.23146,4.63854,5.04386,-9.90232,0.352159,-8.11806,-7.45539,8.24183,7.72434,8.37454,-6.00615,-7.81667,4.98689,4.91549,1.94546,0.0059521,-4.85502,-7.71095,3.69509,1.69742,7.48139,0.867888,-4.75198,-8.59053,-3.45441,8.90642,-7.72688,7.96261,6.40945,-3.12871,0.200736,-7.03135,-2.88191,2.36845,1.35945,6.69835,2.2239,1.29489,6.21565,-1.81473,-6.91599,2.9062,9.91858,8.89293,-8.18076,-3.4569,0.321837,2.54291,5.02689,6.73411,-1.58283,-9.07306,7.05403,1.32307,6.55726,-9.88873,-5.11131,3.18695,4.0154,-7.09327,1.93651,6.332,-3.023,-2.03363,8.5457,4.77684,-0.469042,-7.73767,4.59329,-9.09615,-7.00638,-9.25473,8.49658,-9.00864,7.05323,7.72357,-1.11772,-5.45738,8.49922,-6.67555,-9.76395,5.97068,5.05666
-0.329945,0.210685,4.76069,-7.93768,-7.31676,0.76164,-7.79794,-1.18002,-3.56629,-8.21388,-9.57892,-9.50112,-4.56089,0.378515,0.283123,8.89746,5.90902,8.29797,2.09977,-9.94041,-8.85003,4.31002,1.94546,-0.269493,-9.28479,1.0973,9.94852,-6.18051,3.98187,-0.41573,-8.34552,-0.382343,6.2816,2.55587,-4.8471,-9.88311,-8.54806,-3.74359,3.59603,2.48324,7.16275,8.43048,5.64552,6.47357,2.72986,1.65313,-7.00538,-6.43401,4.46831,5.47843,-0.268733,-5.81917,-8.91261,-9.02386,-1.51678,-3.50339,9.95464,-5.06025,-7.84202,-2.39323,8.01373,-8.66246,3.80858,3.71456,5.36381,-9.97102,-8.91605,0.957148,-1.867,-7.30029,9.7072,-9.45646,3.43921,-0.588921,5.26613,-0.992952,4.34119,0.082043,1.35509,4.07764,-3.12814,-3.42859,-1.31721,-0.697211,7.44973,-1.7285,-2.98954,7.63134,4.30643,-7.23876,9.94743,-9.32722
7.91843,-1.71943,-8.29125,-9.99119,-9.39526,5.01727,-0.896494,-8.34926,4.8887,4.35368,9.5135,-4.83714,8.26575,-2.20647,9.73418,-6.07279,-4.89818,-4.13998,-1.50709,-6.15397,-5.53683,8.43857,0.0059521,-9.28479,3.43863,2.91026,1.43031,1.09391,-4.75867,4.61981,-9.10897,-2.1099,7.4369,7.99271,-5.46323,-3.15404,6.65047,8.67239,-0.55207,-5.78061,-1.74446,-2.98727,2.24396,6.96772,-1.13888,-1.09875,-2.84461,-6.15978,7.42658,-1.69388,4.18897,-3.18186,-9.34953,-6.06984,4.03024,-3.24191,-8.86882,-3.70167,-9.63227,-0.0227529,7.02791,7.71001,-8.25768,3.95361,9.19277,7.44771,0.609741,1.75915,1.35478,-2.40959,5.89862,8.95124,-6.36628,-8.99745,7.48138,0.150225,-8.64921,-0.43248,-9.57659,9.4623,8.74693,1.32494,-5.07084,-5.23139,-9.30392,0.0462271,4.27261,-4.07334,-3.70049,3.24014,-4.9981,-5.5059
-9.56643,-1.67635,-4.75774,-0.988421,-5.82466,0.489299,-5.77264,2.14499,0.134282,7.08775,8.35509,6.1074,-1.22194,-2.91986,0.434934,-6.50791,4.26618,3.86526,-0.58528,-2.54094,-7.77216,8.3889,-4.85502,1.0973,2.91026,8.26385,-9.17175,1.01049,-0.135886,6.05532,-8.94186,3.36026,-5.7641,7.62296,-5.33015,6.43458,6.66632,7.77857,6.78846,3.02371,-4.05591,-4.64272,4.96663,8.06904,-1.61989,-5.93059,-0.649751,-1.53699,8.92638,-3.26592,-1.7278,3.2713,-3.49637,4.80812,-3.75103,3.5407,7.19056,3.56595,6.02409,-6.7614,3.37401,2.57004,-0.896519,2.26327,8.20532,0.938074,6.77365,9.48997,-3.98079,-6.60997,0.184771,-6.01382,-8.9503,-5.80961,-5.18659,-0.647079,1.82372,4.16918,5.88639,5.86616,6.80421,-0.75977,8.94375,-2.31438,8.482,4.04479,9.5923,5.71382,-9.61962,6.04943,0.907045,3.96518
2.34505,-9.20294,2.2788,8.88721,8.37755,-1.15119,-2.37312,-8.95512,-9.0559,-2.08147,4.25171,7.23574,9.74972,-0.123167,3.46977,-0.8079,-9.89134,0.592984,3.5449,8.42528,-2.73843,-6.82826,-7.71095,9.94852,1.43031,-9.17175,-4.33467,-0.51149,3.29996,-4.69225,-7.45696,-2.09849,6.1892,-6.5131,9.60123,6.83446,8.36763,9.44195,-8.01973,1.16213,0.851666,1.91928,2.53619,4.89727,-6.64168,-9.11865,9.22896,0.279209,8.21659,4.18117,6.91532,9.09805,-3.36828,2.85663,-2.51887,1.9239,9.2231,2.40628,-5.98731,1.0683,0.946794,9.44935,-6.91262,-3.22578,-8.61298,9.17521,2.09816,-2.41742,-2.60045,-4.74856,8.46151,3.80394,3.50545,-7.45084,1.51431e-05,-5.24804,-7.69371,-0.218313,-9.877,-3.40681,-0.820401,-6.01228,0.752428,-2.91395,8.11395,-0.0625901,-1.44778,-0.994662,-7.23804,-9.32018,1.29076,5.16989
