3.07519,-7.41867,-9.5753,-2.71503,-7.30774,-3.21667,-7.7178,-1.1647,6.98221,-9.90124,6.93533,-0.510862,-2.78068,-7.2606,-2.36584,8.78783,4.65572,1.69705,6.50782,-2.48912,4.27961,5.84846,-1.81066,-9.52863,7.11638,0.497212,6.66499,-7.92202,-7.18226,1.15396,-9.71831,4.30122,0.235759,-1.92242,0.583888,6.9588,1.9767,9.76018,-8.91975,5.03178,-0.416446,6.85828,-0.289375,1.0503,9.41128,-9.17371,-2.74133,-4.44507,-4.25218,-7.41526,6.64554,2.99567,0.0492059,4.87547,3.77674,8.97376,9.34476,2.32242,-0.472268,-0.449718,5.96446,-5.52624,-6.07097,-5.90387,6.12676,-9.23274
-8.03653,4.31683,-0.155373,-7.52548,9.8899,-7.3529,-4.47027,-2.49969,7.45488,-6.70511,-0.510862,-9.8565,-5.13956,4.85005,-7.95246,9.61374,0.394131,2.026,-8.17358,-8.87976,0.179325,-8.41972,-6.38591,7.40553,0.300221,7.54848,8.0317,9.15222,-4.25409,4.33469,7.71057,0.566337,-3.08863,1.33503,1.72181,9.49195,0.486292,-1.69542,8.58751,2.33734,-4.3519,6.76064,-7.7545,8.54204,1.65404,-5.33155,6.92167,-3.88488,8.83548,7.37251,5.08481,-9.30617,2.54531,7.80709,-6.86513,-4.97473,-8.92675,-8.36556,-2.15002,-7.82335,-9.42886,4.76017,5.84977,-1.53068,-4.91791,1.73299
-5.15411,8.34726,-6.79442,-1.74891,-3.33887,9.20433,-4.20805,-7.12337,8.13883,-7.42915,-2.78068,-5.13956,1.99957,-2.23677,-1.53616,9.73927,-5.2807,7.35084,7.38008,-0.858107,8.69334,-0.0526091,-0.274424,-4.82148,8.27635,-8.44783,0.899777,-6.58373,2.74547,8.53026,-1.9332,-2.19732,7.35749,8.25889,-6.8472,0.238402,-1.13094,-5.58865,-2.58333,6.07924,-9.17287,-3.56456,-3.69082,9.87634,0.385403,-0.491231,-8.09862,-4.93815,-4.78984,-5.31298,8.19895,-9.29498,-3.60465,-1.8493,-3.00402,8.90745,-3.93805,0.0919585,4.50278,-3.63221,2.54967,-4.99086,-3.74773,-3.13456,-7.25325,3.105
8.4757,-2.48672,-1.24028,-8.2088,0.691282,-7.2994,-6.42719,-0.202088,2.0775,-3.85826,-7.2606,4.85005,-2.23677,-5.14948,9.0054,-6.37591,5.09997,2.76303,5.19154,7.79458,0.88807,1.07093,-6.56139,8.69785,-4.85064,-9.47565,3.24245,-6.66441,-6.33071,-6.77447,-7.37136,-4.88911,-2.93824,1.82265,0.644691,-2.32804,3.11787,5.92564,-5.49531,-4.87253,-5.98012,-6.62953,3.40793,-4.90833,-4.37003,-6.44616,-3.44446,4.46967,-7.34206,0.553735,-9.56721,9.87283,-1.49793,-3.17888,-8.9526,5.4592,1.68482,-5.33168,7.30259,2.77324,-1.87678,9.73394,6.35038,2.63932,4.7048,9.32824
-6.6596,-5.5497,0.581437,-1.43458,0.832488,-6.19533,1.7785,-4.99062,-1.31341,9.83943,-2.36584,-7.95246,-1.53616,9.0054,7.3568,-0.615992,5.00231,-4.02382,-8.41044,2.27516,4.2001,5.59846,7.36441,-2.88406,6.14375,3.93348,-6.44364,4.00563,-0.119242,-6.00798,5.1551,7.06134,-7.47219,-7.48611,3.98203,3.46922,-7.96534,9.05822,-7.21608,3.64468,9.12973,-0.33282,-0.692392,-0.559123,-8.8453,1.99997,-0.0419524,0.672615,6.79928,4.30015,-1.91347,-2.61275,4.76077,0.668876,5.77994,-2.57687,3.26695,-7.32118,2.92168,-7.08875,1.10662,7.9148,-7.0115,0.507884,3.6283,-0.487798
-1.6499,-7.95161,1.9654,-3.75171,6.52955,2.98298,-1.33662,2.17437,-8.2433,8.69998,8.78783,9.61374,9.73927,-6.37591,-0.615992,-5.87193,0.709646,5.76157,-2.04816,5.18976,-0.934529,9.66782,6.06073,-6.48866,-0.795984,-8.02247,-3.23553,-2.89959,0.581181,-8.29489,3.13588,5.75405,3.97434,-0.256517,9.6806,6.97602,-9.24548,-2.58029,2.3362,-2.06589,-7.85119,1.73324,-2.82631,-5.4081,-4.09146,-3.78167,2.51164,9.06137,1.23593,8.45243,7.09713,-2.87683,-2.21682,2.16499,-7.37569,-6.02338,6.96454,5.21728,8.79156,1.8257,1.33769,-8.1949,-0.112354,-3.33144,-9.32343,-8.11503
-5.89581,3.45069,3.83487,1.02689,2.81664,-0.745796,-7.97474,-4.38035,5.0951,0.25532,4.65572,0.394131,-5.2807,5.09997,5.00231,0.709646,-7.5051,-9.81046,9.02175,8.20698,1.49694,7.39241,2.30194,-2.8111,7.25556,2.01455,-9.60735,-3.26574,-1.87987,-3.59102,-7.54894,4.07959,-0.282816,5.06465,-5.04261,3.14114,2.84041,-2.13491,-0.851167,9.03622,1.36161,-6.55853,5.18372,0.930558,-5.68473,-2.63439,-0.112581,1.00641,-0.56642,-9.22497,-1.75833,-0.65156,-1.29758,4.79548,-3.96499,-3.88068,-9.22757,-9.64681,-4.92196,3.25807,2.84426,8.34676,0.220147,-2.98928,-7.68897,4.95298
1.72927,3.71148,-6.24367,-6.0584,-9.64988,-2.86781,-9.65416,7.37083,-7.02391,1.10898,1.69705,2.026,7.35084,2.76303,-4.02382,5.76157,-9.81046,1.0448,9.04259,7.25364,-1.83117,-5.77351,4.77882,-5.91275,-7.8749,-2.56183,4.81501,4.86776,-9.52355,1.41205,7.04956,6.17324,8.76174,-5.69955,6.55041,1.36642,-0.842148,7.81388,6.38063,-5.01037,-4.63888,-8.54023,1.75153,6.22348,3.15593,-7.02676,1.08031,3.81577,-2.53408,7.22087,7.34866,-4.44385,-0.540565,-8.32229,9.62082,-3.75799,8.55208,-5.24565,9.41021,-3.28924,-9.04853,6.27684,-6.62415,6.68094,-2.59048,-6.21558
0.696409,3.46513,-6.29409,9.54406,-6.33602,2.01544,7.36574,-3.42296,-5.42817,-4.22942,6.50782,-8.17358,7.38008,5.19154,-8.41044,-2.04816,9.02175,9.04259,-2.65372,-9.52314,-6.30848,-0.703951,-9.00804,-4.1848,7.62616,-7.39283,-1.95775,5.36834,5.50877,-9.87752,-0.332987,-9.54976,6.24436,3.87239,2.6152,5.95346,-6.8064,1.56564,2.04909,4.39767,-6.33153,9.45072,-0.957253,-9.84743,4.3585,-9.22227,-9.71368,-0.922896,-5.91118,-3.29454,6.70848,-0.167438,-5.20469,6.64261,6.35293,7.66516,8.04114,-6.56633,5.93768,5.54453,7.69366,-9.37525,-9.62745,-8.01111,4.78484,3.34265
8.47722,-9.76062,6.30712,9.64661,-8.8256,-0.902117,-4.21763,-9.15985,7.29636,-1.77099,-2.48912,-8.87976,-0.858107,7.79458,2.27516,5.18976,8.20698,7.25364,-9.52314,-0.385472,-7.62844,-0.414149,5.52709,9.01651,7.28362,1.17088,-6.03034,-3.85866,-1.9949,1.67735,-7.05866,9.80739,9.82726,1.50181,1.62903,5.90276,-7.28301,-8.00489,0.575374,8.31671,9.724,1.41803,-3.65673,-4.99047,-2.51015,-7.25205,8.14894,-6.99734,-5.44915,0.279099,-2.05983,3.09709,-2.39121,-5.7654,-9.98777,6.04904,-3.40269,9.40822,3.50079,8.17765,0.602596,-0.627574,0.833486,2.14429,3.35415,0.356315
-7.34344,6.07842,0.399552,-4.78161,-6.14366,9.03288,9.65241,5.03279,-5.97339,-7.43878,4.27961,0.179325,8.69334,0.88807,4.2001,-0.934529,1.49694,-1.83117,-6.30848,-7.62844,-5.78081,-8.67587,5.85854,-5.09047,3.2289,0.510431,-2.85941,-9.53629,-6.62983,0.978955,-9.08014,9.75941,4.1331,-4.92313,-0.198311,3.63688,-4.60317,-5.66313,7.1185,-2.61003,-3.48534,2.43797,2.38619,5.93871,7.96602,3.79587,-6.0311,5.31645,-7.83059,-0.796794,0.326548,4.76014,-1.44555,-5.81589,-1.89031,6.94404,7.90736,-4.0219,-6.32483,-5.9019,7.18573,3.66203,-4.181,-8.98464,-4.59367,-9.75909
7.78813,9.19521,-8.49387,-0.630239,-7.63319,-3.64386,-5.02558,1.5465,4.18256,4.60015,5.84846,-8.41972,-0.0526091,1.07093,5.59846,9.66782,7.39241,-5.77351,-0.703951,-0.414149,-8.67587,6.58931,4.0701,-8.15563,1.49574,-8.7863,-1.10578,-9.68413,-5.26848,7.88932,-5.57374,2.78932,-5.81273,-7.99653,0.58418,1.54269,0.0436621,-0.760623,2.70686,0.815602,-2.09896,8.59471,-1.35433,-1.37253,6.44848,-7.12302,-3.25753,3.36612,-4.87275,-7.40957,1.46346,-3.63415,1.16453,1.9431,-5.11793,1.40731,5.30564,-5.10075,-1.2712,-7.14961,-3.50871,5.74724,-0.38059,-9.92135,-0.609077,-8.53287
3.36448,-0.684173,-3.06493,-6.67838,4.85808,6.24502,6.9095,-9.3643,9.67811,3.03262,-1.81066,-6.38591,-0.274424,-6.56139,7.36441,6.06073,2.30194,4.77882,-9.00804,5.52709,5.85854,4.0701,-4.85012,5.87,3.68383,9.10089,3.49954,2.58746,5.49113,3.60812,5.36498,-7.49255,-3.84635,-5.38798,-2.37225,-2.43769,-5.14958,4.13933,-2.98656,4.1417,-7.50201,-6.8612,5.66775,-1.09804,7.39088,-2.082,0.0376885,-1.45665,3.61151,0.0960833,-5.86981,-6.22737,-4.29604,7.12664,8.58206,2.20494,1.37741,0.878285,-7.02635,-0.157266,7.52603,-3.54411,-5.24674,-7.44458,-6.07843,3.37984
-2.26831,-4.86044,0.554298,1.25416,-2.38029,1.84132,1.94173,4.70154,4.04145,1.50757,-9.52863,7.40553,-4.82148,8.69785,-2.88406,-6.48866,-2.8111,-5.91275,-4.1848,9.01651,-5.09047,-8.15563,5.87,-1.79961,-4.18224,2.5575,-8.93928,-7.47477,7.19615,8.51746,2.08131,-7.37595,9.24857,9.78269,-7.7203,2.8842,-8.49637,1.54153,-9.12047,-1.43355,-0.0178666,-0.5195,5.59275,-6.91165,-2.39935,-2.32041,1.90131,1.76406,8.67352,-6.54296,-4.76914,5.25355,9.95316,3.89567,-9.45245,3.99687,-3.20962,9.69191,-5.97605,-3.29886,8.48745,-2.85858,-7.36803,-6.02485,-0.975026,-1.96264
0.338671,-2.27808,8.41339,3.99436,4.2783,-6.02675,-5.21695,-2.38852,3.7622,-8.8097,7.11638,0.300221,8.27635,-4.85064,6.14375,-0.795984,7.25556,-7.8749,7.62616,7.28362,3.2289,1.49574,3.68383,-4.18224,1.96389,-7.99987,8.57436,6.91365,6.49197,3.88123,-2.9808,4.38316,-0.189295,3.60997,-7.79161,6.82371,-5.14107,-2.00468,1.48401,-4.27506,-8.79738,9.20872,3.433,-6.34791,2.65633,2.7726,5.35511,0.833055,-7.9825,-3.68374,4.05812,-4.4186,-1.8983,-2.71972,0.641335,-2.90747,-1.56822,9.66813,9.01852,7.18331,8.90872,-9.23182,-5.95277,-0.628915,0.309494,-3.2636
-3.23304,-3.57417,-1.9747,8.34614,-4.34438,9.69316,0.848683,-8.76135,2.12499,-1.59923,0.497212,7.54848,-8.44783,-9.47565,3.93348,-8.02247,2.01455,-2.56183,-7.39283,1.17088,0.510431,-8.7863,9.10089,2.5575,-7.99987,-6.96172,-2.07652,-7.33347,-7.49784,-1.40027,-0.705101,-6.66696,-1.95741,3.23065,-7.57789,6.12231,-8.88581,-9.71347,-9.44679,5.33183,0.683105,-2.01893,-6.29915,-9.75413,1.48515,5.49063,-4.66294,2.12052,-4.62669,0.715235,4.67576,-1.04136,5.22616,-6.14922,-0.122195,-8.829,0.408855,7.46591,-3.58106,-7.02714,6.21176,1.41258,7.9487,4.91265,-7.90225,-6.87128
7.96377,9.39781,7.62878,-5.25654,0.673375,-7.43968,7.51413,4.96973,-8.12126,-0.731415,6.66499,8.0317,0.899777,3.24245,-6.44364,-3.23553,-9.60735,4.81501,-1.95775,-6.03034,-2.85941,-1.10578,3.49954,-8.93928,8.57436,-2.07652,9.6875,-1.45807,-1.15409,1.53823,0.808129,-0.873013,-8.84445,-1.23614,3.50441,-3.58255,-0.421661,6.41823,-6.98952,-0.12896,-3.24218,6.98755,-7.2121,4.21486,0.0668973,6.53637,2.84865,-6.15066,-6.82909,6.12434,-7.83046,-0.219578,0.0515115,-4.55129,4.26404,-2.91592,-7.62108,-6.92977,4.87447,-9.35254,7.2069,-3.72084,4.66994,-7.44185,-8.84002,-5.60083
4.53834,-1.72324,-3.32218,8.48155,1.04,6.83032,1.18291,-7.99253,-3.3303,8.15633,-7.92202,9.15222,-6.58373,-6.66441,4.00563,-2.89959,-3.26574,4.86776,5.36834,-3.85866,-9.53629,-9.68413,2.58746,-7.47477,6.91365,-7.33347,-1.45807,-1.01057,-2.86498,3.83744,4.61378,1.0652,9.91919,-4.63286,8.64477,-8.50356,6.65305,7.23534,8.04084,-5.23532,0.329685,-7.47685,-3.15984,-5.49584,9.90047,-8.68992,8.22172,8.05962,1.24464,2.37889,-4.44556,-2.85215,9.20945,-6.73101,9.80622,-0.921835,3.16248,-0.521341,-8.89397,0.428877,4.15831,-6.43615,6.78733,-1.41933,-5.54813,1.83102
-9.2479,-4.60779,-1.56756,-6.8995,9.85948,-9.10352,4.81931,-5.39279,-6.15239,7.47953,-7.18226,-4.25409,2.74547,-6.33071,-0.119242,0.581181,-1.87987,-9.52355,5.50877,-1.9949,-6.62983,-5.26848,5.49113,7.19615,6.49197,-7.49784,-1.15409,-2.86498,0.368347,2.09878,-5.34086,0.660209,7.0837,5.65008,-0.588582,0.648467,7.63644,-3.96305,2.9971,5.74336,-5.61162,-3.6531,-5.70915,-8.87442,8.40115,-3.73942,-7.9943,-1.37213,-1.45269,6.53783,2.29722,-7.13703,0.839427,-1.6829,-5.62688,-1.38918,8.18314,-8.01045,-6.69226,5.22288,-9.99661,-7.15509,-4.37647,-4.85831,6.9025,1.46676
-8.88197,-3.47319,-0.0705597,-4.04907,-1.67914,0.850489,-1.92055,6.39359,-6.25083,-7.67557,1.15396,4.33469,8.53026,-6.77447,-6.00798,-8.29489,-3.59102,1.41205,-9.87752,1.67735,0.978955,7.88932,3.60812,8.51746,3.88123,-1.40027,1.53823,3.83744,2.09878,-1.11963,-0.468005,8.4332,-9.2719,-3.61152,9.48604,-4.65115,-4.75413,7.94238,-3.00257,-8.555,3.44777,9.62254,3.54747,2.31683,4.11995,5.93483,-9.92586,-3.0973,2.0035,-4.04494,5.68403,-4.15825,-9.01873,-9.00211,9.60752,-8.07042,-5.58235,-7.00442,2.25774,-2.40102,-9.39947,5.37676,5.16796,2.33745,3.4053,3.1304
-8.54241,6.33823,5.49372,-7.78927,-3.6547,5.57416,-2.40701,-8.88362,-0.44326,0.0621328,-9.71831,7.71057,-1.9332,-7.37136,5.1551,3.13588,-7.54894,7.04956,-0.332987,-7.05866,-9.08014,-5.57374,5.36498,2.08131,-2.9808,-0.705101,0.808129,4.61378,-5.34086,-0.468005,5.98388,3.12262,-3.2325,-7.66694,5.86006,2.45199,-6.32041,6.11416,5.81827,6.91046,-4.0309,4.69184,-0.61722,-4.31576,3.20125,-5.75658,5.82962,5.11037,-7.74003,8.20991,3.41573,-3.54679,0.350257,7.75301,3.90706,-9.18188,3.47147,9.53933,6.55738,2.68062,-9.19972,-7.47187,2.54622,4.98275,9.10914,-5.2039
-9.42117,-2.43099,-6.89215,7.80872,0.914058,2.99669,-4.6186,7.44229,-1.00394,4.42377,4.30122,0.566337,-2.19732,-4.88911,7.06134,5.75405,4.07959,6.17324,-9.54976,9.80739,9.75941,2.78932,-7.49255,-7.37595,4.38316,-6.66696,-0.873013,1.0652,0.660209,8.4332,3.12262,-4.36204,3.31727,-5.28959,8.66061,-8.06877,-2.0741,-8.94045,7.14004,4.18839,0.706439,-1.61521,6.41619,-4.87639,0.112506,9.79723,-0.864004,-5.15931,-9.22513,1.10642,-0.616502,9.41743,0.852143,-0.406653,8.78813,-9.82075,-3.06614,-5.78794,-8.56325,-8.54415,1.86197,-4.06324,7.53307,-7.69026,4.87155,-6.10322
2.05874,-7.31867,-7.79588,-5.97924,-5.36872,-1.41505,8.65337,7.31367,-4.36656,5.58202,0.235759,-3.08863,7.35749,-2.93824,-7.47219,3.97434,-0.282816,8.76174,6.24436,9.82726,4.1331,-5.81273,-3.84635,9.24857,-0.189295,-1.95741,-8.84445,9.91919,7.0837,-9.2719,-3.2325,3.31727,3.44642,3.01361,-6.39545,1.26846,1.23464,0.493282,-9.18381,6.55233,1.10248,-8.5391,6.38802,-1.8832,-7.15077,0.045453,2.55084,-1.46103,9.01593,-4.06521,-5.55139,-3.39,6.03491,3.61777,-3.36307,5.45541,9.10273,3.68384,-9.9231,9.0729,-7.20052,-1.06706,-1.62445,-6.34647,6.52924,-9.06753
1.53234,8.45873,5.55054,9.59193,-3.62888,-9.71685,-9.93148,4.46741,8.89889,0.0658177,-1.92242,1.33503,8.25889,1.82265,-7.48611,-0.256517,5.06465,-5.69955,3.87239,1.50181,-4.92313,-7.99653,-5.38798,9.78269,3.60997,3.23065,-1.23614,-4.63286,5.65008,-3.61152,-7.66694,-5.28959,3.01361,3.03092,7.59731,-8.54193,8.75786,9.9493,4.35514,-7.89269,4.46905,-4.39629,-7.51384,4.71323,-8.97825,0.161657,3.57237,-5.856,-9.47119,6.60753,-8.22101,-6.12186,3.66766,-4.04919,0.084181,-6.35103,-1.62703,6.89156,1.39147,-9.80597,7.41057,4.60643,-2.05672,-5.24364,4.09513,-5.01646
-4.21686,-0.355671,-9.52647,-9.33092,-0.230237,2.38622,2.98569,-7.76559,-7.22373,-0.0826449,0.583888,1.72181,-6.8472,0.644691,3.98203,9.6806,-5.04261,6.55041,2.6152,1.62903,-0.198311,0.58418,-2.37225,-7.7203,-7.79161,-7.57789,3.50441,8.64477,-0.588582,9.48604,5.86006,8.66061,-6.39545,7.59731,2.14795,-7.89981,1.00708,1.62757,-7.22144,7.39718,-8.83699,3.51617,-1.30116,-8.35225,-1.93075,-7.46067,7.44278,-8.29313,-0.0890212,-2.05754,-7.23713,2.08211,4.73828,-6.89303,1.56468,-0.207771,3.81014,-7.15656,9.82711,1.39043,-5.39039,9.63819,-0.700234,9.55538,3.70088,-8.11713
-8.46588,-1.26441,3.1221,-2.22835,-7.31357,0.285421,1.37265,-1.58617,-8.92818,9.64994,6.9588,9.49195,0.238402,-2.32804,3.46922,6.97602,3.14114,1.36642,5.95346,5.90276,3.63688,1.54269,-2.43769,2.8842,6.82371,6.12231,-3.58255,-8.50356,0.648467,-4.65115,2.45199,-8.06877,1.26846,-8.54193,-7.89981,1.37115,-3.71123,2.53217,-1.65956,-4.48804,-8.86027,-1.03306,-2.99272,2.95905,-5.19729,0.384632,8.5072,-1.82567,4.98448,5.28336,0.394898,6.21467,3.99892,-2.27626,2.43271,-8.85666,-9.73982,9.24359,-8.43852,7.09379,-9.91895,4.30341,-5.3237,5.75054,1.97279,0.663607
-4.15749,2.86372,6.3577,9.81597,-1.35617,-3.65494,5.13406,4.35988,4.37014,-3.83288,1.9767,0.486292,-1.13094,3.11787,-7.96534,-9.24548,2.84041,-0.842148,-6.8064,-7.28301,-4.60317,0.0436621,-5.14958,-8.49637,-5.14107,-8.88581,-0.421661,6.65305,7.63644,-4.75413,-6.32041,-2.0741,1.23464,8.75786,1.00708,-3.71123,9.60694,7.54717,-9.5088,4.14681,-2.28575,-4.30236,-9.83869,-5.5719,-7.32472,-1.67105,9.54713,-2.83625,8.05472,-9.00066,-3.24047,0.262146,-5.2321,-3.47787,5.01162,-7.88084,4.95744,8.4566,-3.02254,5.2414,-8.0447,-9.75353,8.09912,8.11118,8.64515,-9.72551
7.67554,7.97046,-0.771243,-4.37307,-2.05282,-3.97424,0.847223,5.19632,-2.39635,-5.48053,9.76018,-1.69542,-5.58865,5.92564,9.05822,-2.58029,-2.13491,7.81388,1.56564,-8.00489,-5.66313,-0.760623,4.13933,1.54153,-2.00468,-9.71347,6.41823,7.23534,-3.96305,7.94238,6.11416,-8.94045,0.493282,9.9493,1.62757,2.53217,7.54717,3.94355,9.55747,0.311404,-2.80681,-1.60185,8.54167,-6.36108,7.46335,-4.3226,1.96022,-9.58452,-9.2215,3.86967,6.98419,8.22748,-7.62408,-4.27514,-4.09908,-8.76391,-5.34819,-8.41534,1.94257,-3.27623,-5.35454,-0.668347,-5.84546,3.13087,-4.62891,6.46944
