-7.80227,8.06169,-2.91662,-6.02947,3.17224,2.41792,0.415176,-7.85095,-4.92546,0.0365338,9.64759,9.57365,8.21651,0.52812,-7.92897,5.24291,7.39311,-7.22741,3.7899,-5.3323,-2.51615,-1.19451,0.823178,-4.08447,8.6521,-2.77611,1.22108,1.87404,-2.24214,-8.6174,2.41919,9.31005,-7.79943,-1.49105,4.43435,-5.21435,5.66648,9.88012,-2.9902,9.62601,-5.76554,-2.07539,-2.27218,-6.90423,-1.31841,0.601915,7.09657,1.04939,5.44503,-4.78926,9.9606,-7.74493,-4.82517,5.44903,8.09501,-7.44967,2.5143,-4.10102,-6.53933,3.06554,8.21901,-5.03209,-4.7499,0.413723,-7.12639,-0.708968,1.82965,-5.38161,6.70431,-8.19629,6.2198,-7.19373,4.40824,-4.35359,-8.93175,1.80395,0.88732,-8.56767,-6.29538,-1.20538,-5.09869,0.960911,-0.274301
1.31546,6.83946,-1.78489,5.54968,9.67653,-7.04389,-3.93785,-0.865851,-2.7772,-9.17824,-6.44169,7.15086,-7.39495,-0.50382,5.12458,-1.52845,-8.09709,-4.28229,3.45482,-6.58604,-1.19451,7.20724,0.930335,4.46484,-4.2653,-3.60816,-1.86765,4.43773,-7.11998,5.49802,-0.490655,3.96797,6.27048,-5.46479,5.97948,-7.53738,1.72957,2.29749,9.28771,8.48508,6.85308,-9.29774,-2.20956,-9.9951,-4.97244,-5.17407,6.42097,3.27458,3.34101,6.60972,8.79296,-2.10686,9.28505,5.2058,5.91932,-2.08379,-1.83552,-5.97814,-8.46493,8.89321,-4.60855,-1.0727,6.41133,-8.54038,-2.06504,-4.94637,-2.9648,-0.449191,0.802551,-3.24701,0.0281521,-6.15497,4.55678,-9.14204,2.22145,5.46434,2.59928,-4.21249,-5.23262,6.5479,5.94226,9.16325,-8.43781
-0.998454,-6.98896,-0.847519,9.70168,-0.982713,5.38819,7.4738,7.15476,9.29854,-1.23862,2.20038,8.04555,1.18175,0.320522,3.61717,-2.79293,-9.64449,-5.18903,-0.732536,9.37071,0.823178,0.930335,-1.98984,2.8311,1.26424,-4.62672,8.4213,5.65896,-2.29581,-4.66941,-2.6841,1.00423,-4.84413,-4.46955,4.33979,-2.3427,9.03204,-3.93425,-3.20544,3.22263,2.22378,-6.5142,0.727749,3.70217,-8.04422,8.10945,5.88724,4.7457,-3.92226,-9.76645,-4.26358,-7.41721,3.26832,-8.02385,-1.57325,3.83027,-0.284273,6.95623,9.58622,4.74881,-3.30954,4.73099,-4.91051,-1.57943,-2.71477,-3.87217,7.64725,-2.95903,6.8177,-5.92189,3.60374,1.81743,8.9894,-5.73084,0.599793,-9.47601,0.156325,-6.2404,7.50915,0.704424,0.00330385,-1.79869,-0.760216
-3.07878,9.80193,-2.3971,-5.79793,9.62174,4.17626,9.13644,6.60606,-5.35513,7.94651,6.86103,1.23798,5.63824,8.70551,-2.56793,6.84806,-2.10276,2.0647,9.14924,-9.25904,-4.08447,4.46484,2.8311,-9.70414,-1.26565,-8.7976,-8.69206,-5.80152,9.69884,-9.80994,-6.67062,-5.29281,4.40698,0.13011,9.55353,1.04666,2.67061,2.94493,-9.54726,-9.11022,1.6721,9.052,-8.9438,-8.05178,-1.60244,1.34309,6.76804,2.22918,2.56914,-3.18457,5.45505,-0.40856,-7.51407,6.44156,0.493672,-3.82223,-4.00827,-8.21811,-9.56933,9.87845,-3.41779,-5.09259,-2.95803,-2.87502,8.56006,3.67733,-7.23782,-7.46084,7.84467,6.03811,-5.24962,-5.67658,8.42929,-9.44194,-2.7749,9.36496,-7.41171,-4.22407,-6.4007,2.07122,0.611299,-7.99871,-9.8718
-5.41533,6.61594,6.09423,0.734806,8.54029,-5.45713,-1.70001,-9.36968,-1.22155,3.48758,-4.11107,-3.96821,4.92449,-8.84012,-8.34135,0.0203145,1.86467,1.75903,6.9298,-9.77691,8.6521,-4.2653,1.26424,-1.26565,1.5007,4.7193,-9.67832,-3.18324,-8.16414,5.97202,4.04877,1.93572,6.77792,6.0776,-1.61225,6.41085,2.71002,0.6929,-6.07243,5.28267,3.93728,-0.305121,1.60994,3.14525,-4.25187,-7.59921,4.80079,8.57696,8.72527,0.146574,-4.3389,2.43903,-6.0619,4.60437,-1.90776,-7.64447,-4.49592,-6.38745,3.50881,3.3076,0.382465,9.61601,9.52249,-4.91033,4.90277,-2.57073,0.303982,-9.32089,8.93344,9.18911,-5.16916,4.92999,5.05099,-5.00779,7.78135,8.45483,-5.1353,-8.48095,0.916484,-2.27142,-3.46989,-5.29538,9.49203
5.53291,-8.35477,5.88673,-6.20934,-7.49175,-8.74695,-1.47814,-6.20356,-3.45219,-3.95894,-3.38696,5.75272,3.18573,-3.58366,3.55968,8.77585,-1.03512,0.107656,-0.246356,0.0566722,-2.77611,-3.60816,-4.62672,-8.7976,4.7193,-7.27879,-5.69615,0.647931,7.25898,-5.06309,6.24275,5.93466,-8.97787,-5.5931,-8.58074,-7.8655,3.45998,3.00191,3.84894,-6.3752,6.95767,5.47307,-2.47002,-9.01497,-7.1569,4.69862,7.06044,8.50809,8.6689,7.75387,7.16857,-1.68093,-0.835093,-7.48332,5.87478,-6.14437,-7.47752,0.341035,-7.60425,6.57037,0.404749,-1.85726,-7.40932,-4.99107,-5.69152,4.18441,3.82382,-0.719411,-3.10588,-7.19494,1.98749,-9.1654,-0.115232,2.20977,2.91728,-6.92004,4.99093,-9.14589,0.758215,2.15186,-2.95656,-9.74741,3.34055
4.04553,-0.4389,3.88373,-8.08619,-3.02833,-6.7518,-9.48321,-2.83948,-2.46431,-7.82737,-9.77172,2.3206,-8.98832,-0.314525,-5.082,4.25331,-0.158442,-3.8859,-2.94602,5.99674,1.22108,-1.86765,8.4213,-8.69206,-9.67832,-5.69615,-0.706018,2.28825,1.32971,-3.17703,2.42366,0.362927,-9.41961,7.45151,-9.66899,8.43428,-8.06987,8.33317,7.41908,4.69833,0.10756,3.82225,-3.53781,-6.09207,-8.69638,-6.5249,7.7183,-0.607526,5.53081,-4.9812,4.62881,3.83205,-3.91967,4.23762,-3.01512,3.49038,5.48416,-0.552824,6.40702,-1.38804,-7.8695,-5.00143,-7.79341,-6.40264,-9.02267,2.03923,3.034,7.7854,-2.51103,7.82359,3.45219,8.31224,8.31285,1.53283,-5.08652,-3.78477,9.55104,4.15894,7.36104,-6.83188,-7.97051,9.43051,-6.67427
4.50193,0.985991,3.00063,5.3611,-6.45872,2.1926,5.71916,-8.99118,-3.17718,7.96893,-9.50793,6.9608,-4.40383,-8.74155,-2.80981,-6.02251,0.809355,7.34616,0.134698,2.66305,1.87404,4.43773,5.65896,-5.80152,-3.18324,0.647931,2.28825,-8.92393,-6.14792,-3.86844,-3.25881,-1.31218,-7.19153,-1.63695,7.19616,7.70713,-2.54129,-8.34818,-3.57272,6.31729,2.90493,3.80116,-8.51866,-5.19766,8.94292,-3.97467,3.21451,9.75066,2.59567,-7.2019,-1.56233,-6.87474,6.29558,8.34113,-2.31563,-6.05469,-3.89709,-0.607141,-8.26672,7.08257,-9.2144,6.15149,4.45558,5.57679,-7.92984,-3.28023,2.73914,8.71266,2.66576,6.53073,7.07556,5.26861,1.52639,-3.24713,-1.77706,-8.98253,-0.758512,2.24188,-6.07049,7.10348,-1.17382,-4.24892,-7.80802
9.67723,-7.27058,-0.311906,-7.60292,-6.88433,9.05248,0.654587,-7.29199,1.27463,4.22447,6.87497,-0.639473,-7.16958,3.61684,-6.18362,-3.25468,4.27463,-3.58256,5.82538,8.89527,-2.24214,-7.11998,-2.29581,9.69884,-8.16414,7.25898,1.32971,-6.14792,8.34054,-3.57176,7.80177,3.73531,0.138404,4.66969,-7.5416,5.58342,-4.28608,-1.78948,2.25874,8.08638,1.26697,-6.42954,-7.1183,-0.0718013,4.21489,2.38829,4.15476,2.80169,8.43447,7.17721,-3.33419,-9.24689,2.97066,-8.30217,3.55692,-7.79862,7.10123,-9.59265,-6.26195,-4.45025,7.27378,-8.44152,-9.69386,-5.85018,-0.16346,5.20562,6.70864,8.6672,-8.85808,-4.42981,2.78854,-5.21984,-5.93818,4.10515,5.27327,-2.05499,-7.6421,0.883106,-3.77616,0.301799,4.98246,-4.643,-3.37841
4.73399,-9.70255,-8.04438,5.72059,-5.99858,4.32261,-4.47845,3.58749,-9.79865,9.89715,-5.62665,-2.40589,-4.41447,3.43854,8.11018,2.61477,6.03882,-4.46387,5.24913,-0.258256,-8.6174,5.49802,-4.66941,-9.80994,5.97202,-5.06309,-3.17703,-3.86844,-3.57176,7.27666,-9.6003,-3.78414,-1.28273,3.77447,6.96467,0.1332,-5.38523,7.21724,-2.99461,-1.73502,-8.13163,2.56012,-7.30801,-8.18753,5.07789,-5.62617,6.61683,-1.37246,-1.21278,-3.48417,-8.58658,-1.25932,-0.689555,1.20005,-1.8141,1.70357,-4.94175,-1.70527,7.59255,8.06201,8.65803,6.5827,5.15423,-3.0422,-4.88281,-3.1573,8.49101,-7.24622,2.78498,-0.00314369,-5.79531,-9.76313,-6.46882,9.2598,6.50661,9.23057,3.23615,5.60465,0.0751587,0.708653,-9.71955,2.12526,-3.44872
