1.86382,-4.58385,3.55569,0.114179,4.93566,-8.35112,5.25909,-6.37812,8.9866,1.7555,-6.1691,2.35091,1.35436,8.75474,-1.37284,9.77892,-3.36617,-4.31797,0.550489,3.20099,4.77181,-0.820132,7.0487,7.99127,4.14498,5.68953,3.21462,-4.28111,-4.79853,3.79023,8.97273,6.43886,-4.45249,6.55475,2.00856,3.14206,-8.8924,2.67503,-8.56466,-4.26812,-2.30053,-8.72098,-8.65908,-6.0577,6.66183,-7.35467,6.01033,-2.78777,4.08733,-5.26578
-7.72587,5.4681,8.61906,-8.60513,-2.4485,1.32157,0.466029,6.40524,-0.441786,2.43003,2.35091,6.25327,-6.72836,-2.24403,1.13918,8.89084,4.66987,-1.18826,-1.63221,6.001,-3.47966,8.21179,-4.30024,-3.38991,-7.1335,0.723238,-8.1745,-7.17153,7.65611,-4.3906,-5.91832,4.54373,-1.68244,-9.98152,-6.67676,0.641302,5.47552,-2.78912,2.88917,5.52153,2.24944,-3.74456,2.00188,0.874914,-1.46227,-3.91067,8.41791,-5.7454,-1.85776,4.61286
9.17996,8.07578,2.68164,7.32195,9.20207,0.483903,4.16492,9.66952,-0.486856,7.08393,1.35436,-6.72836,1.85604,-2.39818,-8.49578,-4.23162,-6.40483,-3.19526,-6.70073,5.7547,4.86383,1.60786,9.15907,-1.54972,-9.82245,-8.02465,-7.83572,-7.83855,3.66352,-9.36855,8.20495,2.14817,-1.48801,-8.67125,4.33558,2.33453,-5.07277,-6.82149,-4.27959,3.85733,9.7975,-6.13002,2.26754,-5.60735,-5.80571,6.35539,-7.14148,7.24304,-4.45184,1.31229
-6.46836,2.33198,-4.22456,-3.34003,0.362494,-8.55468,-9.09973,-9.18562,1.09327,-2.82704,8.75474,-2.24403,-2.39818,6.28682,1.07141,9.29831,-9.70093,9.97845,-0.69508,6.11203,-8.3167,-6.90609,2.63658,0.139564,1.13507,-6.27343,2.14577,-9.41391,-7.03391,8.29597,-1.73638,-3.58995,-1.16611,-8.97276,9.611,-3.53988,-7.05299,-0.344142,-2.08796,7.68509,7.58712,7.47634,8.84947,-2.67423,-0.112253,-1.18854,-9.2337,3.04496,0.927228,-0.450321
-1.59712,-7.02886,-9.28801,3.63205,0.031617,-2.48083,-3.52063,2.56764,-7.69223,1.60046,-1.37284,1.13918,-8.49578,1.07141,8.65397,6.19919,0.666996,-9.34203,6.80973,-5.02851,-8.97461,-8.21205,0.0418646,5.82322,6.22789,-2.7146,6.39333,-9.70794,-8.81916,8.95635,-2.47419,0.0993627,4.70695,-9.67967,4.74795,-3.46229,-4.80822,-9.45152,-5.7077,-2.29183,9.13042,-9.78158,4.23609,7.8294,-5.51783,6.08584,2.77057,9.14389,0.110671,-6.94361
-5.7983,2.91708,9.77854,-7.71742,9.96809,7.98095,-4.29442,-3.22638,7.33108,1.4376,9.77892,8.89084,-4.23162,9.29831,6.19919,-6.00175,6.33146,6.36444,5.52211,4.36764,1.80653,3.99064,5.00503,2.76277,4.35015,-9.23563,5.62112,-9.35115,-3.95663,5.97105,7.35027,-5.43724,-1.16065,1.3036,-2.62349,-9.8324,-4.13651,3.3108,3.69723,3.08793,-3.84781,-7.24192,-5.33756,-1.94304,-4.17432,-1.47574,2.50161,-2.22878,5.77958,6.4345
6.7328,-4.61768,-6.74369,9.27816,7.67931,0.75505,0.78688,6.13676,-1.99685,8.56072,-3.36617,4.66987,-6.40483,-9.70093,0.666996,6.33146,4.47373,6.95251,1.16161,-3.91048,1.01161,-8.61307,-4.036,-5.89697,-0.127537,-4.0183,2.72528,-9.11238,1.22819,-6.93561,-4.54899,-9.28558,-1.18427,-6.78584,5.61398,-8.01434,-2.19293,9.89986,-4.21543,7.86666,-7.14513,-7.31625,7.96872,6.41063,9.34194,9.42054,1.73702,-1.21425,1.43721,-3.77391
8.81348,6.87418,7.00596,1.41418,-0.328866,-6.00359,8.49351,3.58869,-8.05055,-2.72487,-4.31797,-1.18826,-3.19526,9.97845,-9.34203,6.36444,6.95251,-7.05446,-1.63215,1.99414,-1.70074,-7.26669,-7.53552,-9.25882,5.19711,0.433844,-5.47809,6.75899,6.79156,-8.13862,2.6541,-0.706377,8.98263,-3.00448,-3.38808,-2.12056,5.51078,9.38602,-0.227382,-2.86244,-6.5714,6.28377,6.47896,2.91503,7.74453,-0.343944,-7.54365,1.80988,8.94832,2.41842
-2.15269,-9.81941,-0.220527,9.51463,-1.56901,8.22039,6.36013,-9.7319,-6.6785,-2.731,0.550489,-1.63221,-6.70073,-0.69508,6.80973,5.52211,1.16161,-1.63215,-4.32925,-4.5711,5.40705,4.51953,-7.97816,-0.907649,3.35913,7.78221,-0.595254,8.24627,6.05241,-8.61856,1.70145,0.195374,-8.14968,-5.96324,-0.251634,-7.78924,7.43656,7.88533,-9.86021,1.46765,-9.26603,-5.89054,7.51567,-5.28429,9.63284,7.86719,6.49184,4.64051,-7.47485,7.99299
2.66578,0.958319,-0.255671,7.7655,-2.36336,7.01889,4.50492,-0.486049,5.79879,-9.65821,3.20099,6.001,5.7547,6.11203,-5.02851,4.36764,-3.91048,1.99414,-4.5711,-2.14166,7.67828,-9.29414,8.56248,-3.94742,-1.81634,8.30173,2.17709,3.33451,5.70122,3.34366,2.85252,-0.744325,2.46686,-3.20401,-2.75203,-6.78464,-1.14355,9.50427,7.35469,1.67635,-0.0178643,9.68132,5.06888,6.96697,-5.8531,2.52244,-6.04648,4.70125,-7.4985,3.13504
2.17177,-9.21017,6.94763,2.9219,-9.16172,8.13126,2.93416,-4.44947,-6.90069,5.33332,4.77181,-3.47966,4.86383,-8.3167,-8.97461,1.80653,1.01161,-1.70074,5.40705,7.67828,5.24965,8.75132,-7.90354,-5.45135,7.97506,0.281029,0.10179,2.15518,3.59098,-5.63285,1.65704,6.50563,-4.02962,-0.542056,7.32733,-0.797146,8.98134,-9.73214,8.5555,0.708785,5.39935,-3.63737,-6.76112,6.32358,9.79082,-8.71477,-1.95605,-8.89716,-6.202,-5.6914
0.413694,-1.54666,4.09541,3.31592,2.10909,3.43104,6.12914,-1.81444,5.90592,5.38547,-0.820132,8.21179,1.60786,-6.90609,-8.21205,3.99064,-8.61307,-7.26669,4.51953,-9.29414,8.75132,6.0234,-9.14239,-7.52196,-7.56209,4.96457,6.2065,-2.14002,8.34502,-9.29583,-2.46525,9.38463,-4.13457,0.685846,1.14616,6.92526,7.19667,5.91897,-5.75211,3.44105,3.10973,0.37961,9.20969,1.58361,1.47858,-8.65033,-4.11541,1.18831,1.5362,0.939275
7.44689,-9.87946,-2.09387,5.92278,9.04889,4.87388,-9.42041,9.32679,-8.05342,-7.48164,7.0487,-4.30024,9.15907,2.63658,0.0418646,5.00503,-4.036,-7.53552,-7.97816,8.56248,-7.90354,-9.14239,2.55366,9.5753,-9.45751,-2.69157,-6.47065,7.7825,3.85376,0.0937874,-4.78684,0.05911,-9.78297,6.77037,3.14795,-5.03634,-7.63936,9.92673,3.94139,-1.49816,-1.66837,5.29423,6.22734,1.4073,-2.27035,-8.0024,-4.53605,4.71771,6.72315,-7.48686
-6.6536,8.27841,-8.05071,1.04613,1.05692,8.99535,8.68079,2.0585,1.11612,4.21228,7.99127,-3.38991,-1.54972,0.139564,5.82322,2.76277,-5.89697,-9.25882,-0.907649,-3.94742,-5.45135,-7.52196,9.5753,9.63919,4.02773,-9.27052,-0.182875,0.427891,0.149799,9.0677,1.53572,1.1945,-2.7791,-0.926147,-4.32635,3.05304,8.74939,2.65348,-6.36862,4.88797,-9.37641,-9.8709,-3.58242,2.9534,3.4371,3.07507,2.00414,4.76873,-1.74175,-7.84049
-1.52948,-0.73605,-6.36424,0.370859,7.10231,1.44787,7.77646,-7.19136,0.53938,7.63501,4.14498,-7.1335,-9.82245,1.13507,6.22789,4.35015,-0.127537,5.19711,3.35913,-1.81634,7.97506,-7.56209,-9.45751,4.02773,-6.16578,-0.138613,5.99331,-2.43689,-0.89589,5.72494,6.0949,8.00161,2.11348,-8.99802,6.87702,4.97234,-2.02525,-9.65473,-1.58696,1.08716,2.96741,-1.79152,-1.11664,2.63994,-0.560969,-4.66345,-5.98798,4.04225,-2.98979,7.74551
-4.10446,-6.3343,4.37181,-4.36611,-7.81467,-7.07804,7.3159,-4.12719,5.0809,-8.44516,5.68953,0.723238,-8.02465,-6.27343,-2.7146,-9.23563,-4.0183,0.433844,7.78221,8.30173,0.281029,4.96457,-2.69157,-9.27052,-0.138613,-4.80107,-2.4727,-9.437,-2.1196,-3.15043,-9.83197,7.72038,-2.52244,-8.36715,-3.75992,1.5066,7.33502,-4.3751,8.4268,-5.95497,6.76759,1.31502,-3.76508,-4.12432,0.123404,4.05594,9.57546,-4.36,9.96847,-2.33375
-8.75215,-2.80301,6.65358,-0.270334,-6.85837,7.11785,5.80656,-2.51563,-7.7387,-4.25607,3.21462,-8.1745,-7.83572,2.14577,6.39333,5.62112,2.72528,-5.47809,-0.595254,2.17709,0.10179,6.2065,-6.47065,-0.182875,5.99331,-2.4727,-4.4041,-0.165915,3.09929,-1.7762,0.991373,4.28179,9.42178,-8.26276,-6.81993,9.43034,-2.12184,-4.31941,3.08116,-1.09751,4.77301,-2.51618,6.66664,3.92911,-9.0526,-0.7051,-5.97226,-2.18038,-3.42338,4.13196
7.23202,2.82165,3.58824,-7.63786,-3.90317,4.4301,0.318558,0.0217065,9.64758,9.05784,-4.28111,-7.17153,-7.83855,-9.41391,-9.70794,-9.35115,-9.11238,6.75899,8.24627,3.33451,2.15518,-2.14002,7.7825,0.427891,-2.43689,-9.437,-0.165915,7.83798,-5.22267,-7.1131,-3.46107,-3.8216,-5.77384,-3.45072,7.13168,5.54498,9.69214,8.73938,-4.11163,0.00900575,-9.37381,1.53601,3.37868,6.57853,-7.72257,-8.92443,-7.41954,-5.83583,2.64439,4.07408
-3.1658,8.37539,-8.38076,-8.82078,4.03318,4.77882,-9.41744,-9.74505,4.60092,-2.00229,-4.79853,7.65611,3.66352,-7.03391,-8.81916,-3.95663,1.22819,6.79156,6.05241,5.70122,3.59098,8.34502,3.85376,0.149799,-0.89589,-2.1196,3.09929,-5.22267,8.28535,2.8028,9.26029,3.82703,1.25879,-2.88341,6.70534,-4.80628,4.82126,4.15426,-7.37623,7.996,-0.921437,-2.34355,7.96444,5.69922,-3.38684,-9.48043,1.64225,2.37755,6.87436,-0.0706122
-0.344743,1.40029,1.36314,-1.07783,-3.08846,-1.77573,5.38213,5.27796,7.42037,8.93678,3.79023,-4.3906,-9.36855,8.29597,8.95635,5.97105,-6.93561,-8.13862,-8.61856,3.34366,-5.63285,-9.29583,0.0937874,9.0677,5.72494,-3.15043,-1.7762,-7.1131,2.8028,-9.62012,-9.26969,2.33214,-8.66241,7.68698,7.18025,2.54071,2.11503,8.90345,7.91913,-2.03817,7.14685,-7.3062,-6.41923,5.79416,-7.71271,-1.76456,-8.35433,1.93813,1.20235,6.10386
-6.05919,-9.74547,7.02288,3.72318,-9.76524,9.99283,-2.68571,8.83127,3.71908,-7.79669,8.97273,-5.91832,8.20495,-1.73638,-2.47419,7.35027,-4.54899,2.6541,1.70145,2.85252,1.65704,-2.46525,-4.78684,1.53572,6.0949,-9.83197,0.991373,-3.46107,9.26029,-9.26969,-8.61332,-8.98582,2.63373,9.7173,-1.3118,-7.30372,-0.0407778,-1.64311,-1.20223,7.63204,-5.49125,6.54458,-0.359532,6.16354,5.92885,-4.95258,-8.56029,-9.93373,-9.52766,-6.62825
8.64778,3.36686,-4.83681,9.80172,-1.02477,1.95939,3.53378,-3.84835,3.17325,3.45063,6.43886,4.54373,2.14817,-3.58995,0.0993627,-5.43724,-9.28558,-0.706377,0.195374,-0.744325,6.50563,9.38463,0.05911,1.1945,8.00161,7.72038,4.28179,-3.8216,3.82703,2.33214,-8.98582,9.42681,-7.03774,-5.4995,-5.34036,8.18597,-6.23897,8.78833,1.43079,6.71281,-0.377879,4.19477,-5.46975,-6.69752,-9.45891,3.17696,8.68275,2.07096,-0.83204,-6.96896
9.18862,-4.10946,4.20181,-3.96556,3.44511,2.44152,3.62164,7.14849,-2.93013,-4.62065,-4.45249,-1.68244,-1.48801,-1.16611,4.70695,-1.16065,-1.18427,8.98263,-8.14968,2.46686,-4.02962,-4.13457,-9.78297,-2.7791,2.11348,-2.52244,9.42178,-5.77384,1.25879,-8.66241,2.63373,-7.03774,7.43638,8.02653,6.46599,6.38783,8.1888,-4.63328,-1.8467,8.54353,6.30399,3.94056,-3.08273,-1.83006,3.84606,9.38652,1.73341,-3.13825,2.8728,6.37401
-9.70978,-0.900016,-3.09203,-5.25285,9.82136,-7.59764,6.70398,-7.86477,-8.5034,-1.88241,6.55475,-9.98152,-8.67125,-8.97276,-9.67967,1.3036,-6.78584,-3.00448,-5.96324,-3.20401,-0.542056,0.685846,6.77037,-0.926147,-8.99802,-8.36715,-8.26276,-3.45072,-2.88341,7.68698,9.7173,-5.4995,8.02653,-0.350426,-3.35225,-7.67737,5.20468,-7.1169,-0.554152,6.67255,-2.02834,-3.02519,1.21447,4.35175,-2.91564,7.8091,4.40541,8.84592,-3.98098,-8.00029
7.67654,9.1816,-7.06144,-5.47033,-0.839114,0.56613,-0.23567,-3.02953,-2.20063,0.687309,2.00856,-6.67676,4.33558,9.611,4.74795,-2.62349,5.61398,-3.38808,-0.251634,-2.75203,7.32733,1.14616,3.14795,-4.32635,6.87702,-3.75992,-6.81993,7.13168,6.70534,7.18025,-1.3118,-5.34036,6.46599,-3.35225,1.81633,-9.81148,2.45818,-6.71299,-4.09342,1.71937,1.90663,2.84106,-4.53144,-0.445952,5.87582,6.63965,5.03084,-3.18118,6.10678,9.81472
3.05858,6.12811,7.47476,-1.99404,-9.4266,6.59441,-6.40769,-9.7148,-4.76832,-2.70592,3.14206,0.641302,2.33453,-3.53988,-3.46229,-9.8324,-8.01434,-2.12056,-7.78924,-6.78464,-0.797146,6.92526,-5.03634,3.05304,4.97234,1.5066,9.43034,5.54498,-4.80628,2.54071,-7.30372,8.18597,6.38783,-7.67737,-9.81148,4.55548,3.17013,-5.80176,0.438869,3.76806,-5.29558,3.36698,9.74982,-8.98872,3.32591,-3.50427,0.300682,4.91068,-7.21932,7.62278
0.130767,0.420734,9.6108,2.60029,-3.94861,2.03246,0.784531,-0.00614247,9.83743,4.15469,-8.8924,5.47552,-5.07277,-7.05299,-4.80822,-4.13651,-2.19293,5.51078,7.43656,-1.14355,8.98134,7.19667,-7.63936,8.74939,-2.02525,7.33502,-2.12184,9.69214,4.82126,2.11503,-0.0407778,-6.23897,8.1888,5.20468,2.45818,3.17013,3.78234,-2.11695,-1.10271,9.55691,-8.93484,-8.32217,-3.70675,5.49695,-2.82854,2.99044,0.251726,8.22279,9.31593,3.99026
-1.14289,-2.38348,-7.55399,5.97414,5.26126,-8.78397,8.13875,2.47613,9.12297,2.3222,2.67503,-2.78912,-6.82149,-0.344142,-9.45152,3.3108,9.89986,9.38602,7.88533,9.50427,-9.73214,5.91897,9.92673,2.65348,-9.65473,-4.3751,-4.31941,8.73938,4.15426,8.90345,-1.64311,8.78833,-4.63328,-7.1169,-6.71299,-5.80176,-2.11695,1.60015,3.99199,-3.01288,3.83286,9.68288,-9.3373,1.60368,7.37313,-0.00403338,-1.66964,-9.31388,7.71773,-2.42611
4.60883,-3.42295,9.41537,-4.02568,-7.64634,-8.04443,-6.32586,-5.7385,-8.05639,7.29516,-8.56466,2.88917,-4.27959,-2.08796,-5.7077,3.69723,-4.21543,-0.227382,-9.86021,7.35469,8.5555,-5.75211,3.94139,-6.36862,-1.58696,8.4268,3.08116,-4.11163,-7.37623,7.91913,-1.20223,1.43079,-1.8467,-0.554152,-4.09342,0.438869,-1.10271,3.99199,-9.18935,5.37309,2.60469,-0.223994,5.48961,-3.2784,0.982873,-0.996234,9.47547,0.954972,9.66861,-6.62218
7.29659,-5.73106,-8.54886,-0.891253,-3.6477,3.20514,4.72186,5.19667,-2.78431,-6.07049,-4.26812,5.52153,3.85733,7.68509,-2.29183,3.08793,7.86666,-2.86244,1.46765,1.67635,0.708785,3.44105,-1.49816,4.88797,1.08716,-5.95497,-1.09751,0.00900575,7.996,-2.03817,7.63204,6.71281,8.54353,6.67255,1.71937,3.76806,9.55691,-3.01288,5.37309,2.06449,-4.02995,-1.71824,7.30014,7.00755,-1.40965,8.70119,1.11671,-0.555482,-2.46637,-7.3554
-5.24398,6.75004,8.08483,-7.7087,9.58946,-7.83807,7.93528,4.04031,-1.04061,-6.93765,-2.30053,2.24944,9.7975,7.58712,9.13042,-3.84781,-7.14513,-6.5714,-9.26603,-0.0178643,5.39935,3.10973,-1.66837,-9.37641,2.96741,6.76759,4.77301,-9.37381,-0.921437,7.14685,-5.49125,-0.377879,6.30399,-2.02834,1.90663,-5.29558,-8.93484,3.83286,2.60469,-4.02995,-5.78117,8.86102,-8.43246,2.20931,9.56231,6.10337,-2.12737,-6.46879,0.399602,-9.04635
-4.37338,-5.4707,-3.5922,2.51014,8.53951,7.66513,8.32658,5.08802,-2.87067,-3.17636,-8.72098,-3.74456,-6.13002,7.47634,-9.78158,-7.24192,-7.31625,6.28377,-5.89054,9.68132,-3.63737,0.37961,5.29423,-9.8709,-1.79152,1.31502,-2.51618,1.53601,-2.34355,-7.3062,6.54458,4.19477,3.94056,-3.02519,2.84106,3.36698,-8.32217,9.68288,-0.223994,-1.71824,8.86102,9.77088,1.43913,-6.42932,-8.69269,3.53566,-0.919944,-9.43869,8.06412,0.290805
-7.84991,3.2752,-4.77234,3.42154,7.8412,4.18654,-4.99444,-6.51921,-0.457948,1.6393,-8.65908,2.00188,2.26754,8.84947,4.23609,-5.33756,7.96872,6.47896,7.51567,5.06888,-6.76112,9.20969,6.22734,-3.58242,-1.11664,-3.76508,6.66664,3.37868,7.96444,-6.41923,-0.359532,-5.46975,-3.08273,1.21447,-4.53144,9.74982,-3.70675,-9.3373,5.48961,7.30014,-8.43246,1.43913,8.28506,6.13845,4.68663,6.27736,3.71527,9.67802,-1.5346,-3.19826
-4.82979,-5.84472,-5.69188,-3.40549,-2.64339,-7.48238,2.53429,9.84108,-6.83094,-6.92514,-6.0577,0.874914,-5.60735,-2.67423,7.8294,-1.94304,6.41063,2.91503,-5.28429,6.96697,6.32358,1.58361,1.4073,2.9534,2.63994,-4.12432,3.92911,6.57853,5.69922,5.79416,6.16354,-6.69752,-1.83006,4.35175,-0.445952,-8.98872,5.49695,1.60368,-3.2784,7.00755,2.20931,-6.42932,6.13845,2.78417,-5.60428,2.31478,4.83576,-6.13896,5.34628,-1.93395
-6.25515,2.96149,-6.58518,6.90493,-5.89825,5.02426,1.50703,-7.63929,2.98161,0.759327,6.66183,-1.46227,-5.80571,-0.112253,-5.51783,-4.17432,9.34194,7.74453,9.63284,-5.8531,9.79082,1.47858,-2.27035,3.4371,-0.560969,0.123404,-9.0526,-7.72257,-3.38684,-7.71271,5.92885,-9.45891,3.84606,-2.91564,5.87582,3.32591,-2.82854,7.37313,0.982873,-1.40965,9.56231,-8.69269,4.68663,-5.60428,-7.7855,4.65905,-9.09335,1.12644,4.80532,9.36512
7.14242,4.79918,4.88531,1.30837,-4.26071,2.84246,-5.24727,1.13996,7.67503,2.34929,-7.35467,-3.91067,6.35539,-1.18854,6.08584,-1.47574,9.42054,-0.343944,7.86719,2.52244,-8.71477,-8.65033,-8.0024,3.07507,-4.66345,4.05594,-0.7051,-8.92443,-9.48043,-1.76456,-4.95258,3.17696,9.38652,7.8091,6.63965,-3.50427,2.99044,-0.00403338,-0.996234,8.70119,6.10337,3.53566,6.27736,2.31478,4.65905,7.26201,7.86294,-1.47349,9.86556,9.10813
-2.90383,0.738866,3.50261,-8.16834,-3.37582,-7.02894,-3.11967,0.160459,-7.59215,7.71641,6.01033,8.41791,-7.14148,-9.2337,2.77057,2.50161,1.73702,-7.54365,6.49184,-6.04648,-1.95605,-4.11541,-4.53605,2.00414,-5.98798,9.57546,-5.97226,-7.41954,1.64225,-8.35433,-8.56029,8.68275,1.73341,4.40541,5.03084,0.300682,0.251726,-1.66964,9.47547,1.11671,-2.12737,-0.919944,3.71527,4.83576,-9.09335,7.86294,7.23088,4.46161,-5.84465,-2.15338
-0.755291,3.76629,5.29982,0.256765,-2.78025,-7.08077,6.93521,-8.03531,0.87744,9.59589,-2.78777,-5.7454,7.24304,3.04496,9.14389,-2.22878,-1.21425,1.80988,4.64051,4.70125,-8.89716,1.18831,4.71771,4.76873,4.04225,-4.36,-2.18038,-5.83583,2.37755,1.93813,-9.93373,2.07096,-3.13825,8.84592,-3.18118,4.91068,8.22279,-9.31388,0.954972,-0.555482,-6.46879,-9.43869,9.67802,-6.13896,1.12644,-1.47349,4.46161,-2.25656,-0.807735,-9.18545
-9.06734,2.66452,3.86677,2.6273,1.38289,6.63404,-6.44624,3.80329,-3.2869,3.90381,4.08733,-1.85776,-4.45184,0.927228,0.110671,5.77958,1.43721,8.94832,-7.47485,-7.4985,-6.202,1.5362,6.72315,-1.74175,-2.98979,9.96847,-3.42338,2.64439,6.87436,1.20235,-9.52766,-0.83204,2.8728,-3.98098,6.10678,-7.21932,9.31593,7.71773,9.66861,-2.46637,0.399602,8.06412,-1.5346,5.34628,4.80532,9.86556,-5.84465,-0.807735,-2.7823,4.41269
-7.68069,0.581163,-7.59961,7.92432,-5.72698,3.36072,-6.03014,-6.42574,-3.622,3.76045,-5.26578,4.61286,1.31229,-0.450321,-6.94361,6.4345,-3.77391,2.41842,7.99299,3.13504,-5.6914,0.939275,-7.48686,-7.84049,7.74551,-2.33375,4.13196,4.07408,-0.0706122,6.10386,-6.62825,-6.96896,6.37401,-8.00029,9.81472,7.62278,3.99026,-2.42611,-6.62218,-7.3554,-9.04635,0.290805,-3.19826,-1.93395,9.36512,9.10813,-2.15338,-9.18545,4.41269,-6.40109
