7.99379,-6.31929,8.48718,-4.67039,9.47617,1.06071,1.25815,-4.32535,-1.61533,2.18223,-7.05762,-4.82491,3.26101,-7.84523,6.95226,2.57484,0.774515,0.919045,3.07286,-4.84336,2.22406,-6.19401,-7.70014,7.42171,-9.42861,-7.04195,-2.11634,-6.79209,4.80255,-8.4226,-6.345,-8.61982,1.84195,6.88196,-6.33211,8.63489,-5.63139,9.76985,8.68965,-8.04487,3.53968,-1.77237,-9.94388,-6.67691,-9.03571,-9.2484,-6.92409,5.72578,0.682716,9.8654,0.565077,-8.8117,-4.923,-3.66015,4.27191,-5.71603,4.19582,-7.16919,-4.15691,1.07211,2.22496,-7.00251,-0.0298757,3.88469,-0.808505,-7.20941,3.99025,-6.95959,-7.2131,-0.910936,9.94613,-4.34936,-7.18682,3.18051,-2.71403,7.5664,4.25416,4.85519,-3.51953,1.72028,-6.96136,-2.43083,5.01053,5.21048,7.36009,6.44177,-5.80136,-9.8137,9.56796,-7.26425,-3.49593,6.71074,-8.06405,0.431682,-8.83234,-6.63975,7.81196,-2.73303,-9.99448,-4.48111
-3.55742,-0.210655,8.88677,2.27983,-7.17954,6.08658,3.34002,-7.18426,-7.72692,8.85645,-4.82491,-2.60281,0.152134,-0.404122,3.54822,-4.91922,2.74428,2.70252,0.351835,-5.34134,4.76721,0.845543,-6.61965,2.63668,1.52867,4.03991,5.27645,4.1892,-2.38513,-5.88669,-8.40794,-1.19828,5.226,4.87547,-1.53539,-4.01717,4.25819,-4.19091,-2.0138,1.84434,-6.26086,-9.50306,-0.245894,6.20688,-6.69881,6.88998,-1.79303,-0.834035,3.32213,0.506563,-9.92753,-5.18571,8.41789,8.51717,0.448459,5.01773,1.12147,1.98215,3.04008,-3.84617,-2.7813,9.61894,-6.96634,9.26472,1.90382,-9.07408,-1.00267,-3.21932,8.27391,7.28068,7.82315,-4.97028,-8.88167,1.81987,9.41383,7.1994,-6.34102,-9.03122,-0.727257,-3.85061,1.88216,-1.96346,3.06778,-7.12773,4.8293,-7.82999,-0.158541,1.39377,1.7466,-8.3442,-5.95594,6.5464,-4.02358,-7.78283,-5.92775,-2.11437,4.91742,-1.13869,8.21892,-2.82036
-8.74192,3.87792,-5.49365,-1.97876,7.33876,-7.02577,6.61364,-5.55182,-2.0416,-8.95555,3.26101,0.152134,1.04166,-6.39444,2.50263,2.27072,0.328128,-4.55773,-8.98947,0.770167,6.82166,-1.74386,-7.19309,3.922,1.4744,-1.94356,7.872,6.65378,0.801918,-6.45992,7.03315,6.00003,0.790583,-7.61768,-6.95026,0.138156,6.96499,2.85086,8.83078,-0.761185,1.43616,4.63626,-6.41275,-1.97473,2.9578,-6.43343,1.89784,5.56245,9.16488,-6.1627,-3.31188,-5.76712,-2.55945,5.41795,-8.3303,0.667753,1.98067,4.19077,2.08446,-4.35742,8.85244,-3.55046,8.4425,-4.48937,-6.72256,6.93913,7.81972,2.98764,-7.83359,-5.33514,6.08232,8.26944,-0.941795,2.44868,-1.95238,7.21149,-5.64268,-3.90516,7.75937,-5.6825,-4.92059,-5.92678,3.79867,-4.87405,-4.87851,-1.47533,-1.18292,8.71749,-7.7103,5.13247,-2.49365,-9.59092,1.75656,3.04713,-1.73469,8.44394,3.17841,-7.03522,8.0804,1.04425
-5.61792,5.81158,4.69615,9.63281,-6.99201,1.0059,4.70754,2.62021,0.0730138,-2.39144,-7.84523,-0.404122,-6.39444,-2.73716,-2.03811,-1.07814,3.68778,2.38035,7.44954,9.58143,4.47842,-2.32941,4.22338,0.94525,-2.69512,-1.57615,-5.12418,0.0498904,-4.995,-8.52562,-2.92121,7.02648,-1.59494,3.15645,4.72414,6.45927,8.76434,6.55797,-1.43091,-3.5374,-6.90162,5.8034,-8.81385,4.95629,-0.600685,-1.46422,0.183948,-1.90617,-9.97081,2.01817,0.911297,-5.00775,-3.50202,3.37914,-9.89517,-0.223775,6.59954,-4.84451,-9.39373,7.96743,-8.97286,-8.59442,-8.15286,9.80605,-1.49144,-6.18346,-1.92732,8.45845,-1.55257,4.51529,-5.18703,-7.65422,-2.67361,7.91962,0.278873,3.7844,-9.81908,3.96811,-4.2951,2.27599,-8.89376,2.94374,0.416159,6.48381,-0.960872,-0.972239,4.43834,8.61852,9.70089,-7.68536,2.43647,4.69947,4.03199,5.46398,-8.70997,3.8214,-0.648381,-0.202171,8.57188,-6.85656
-8.30056,-1.52352,4.52032,-7.93845,7.89662,-5.87218,-6.32775,-0.437975,2.47859,2.91967,6.95226,3.54822,2.50263,-2.03811,-2.22336,-5.55839,8.19684,-5.92111,-4.20769,-4.94465,6.3352,-0.379805,-1.7677,-6.40288,9.05987,-9.83103,4.26198,3.92147,-2.57669,6.50497,-7.64897,9.93393,9.13624,8.38987,-5.42725,-3.11013,-5.82079,-5.52858,1.82978,1.56764,5.00307,5.09284,2.82644,1.99003,-3.42674,9.63187,7.71679,-5.80832,-7.77887,7.45179,-6.02566,8.25038,-3.09929,-2.80381,-0.636555,-5.27478,-0.848787,0.668639,0.837756,0.699001,7.14464,7.81013,-4.34775,1.2353,-5.62922,-3.50649,9.63711,9.58924,-1.89437,-2.63966,-5.28284,6.80597,-6.27656,-3.26687,-7.85011,3.84377,-9.57737,-7.56749,-9.33819,0.062293,-8.41541,-7.30068,-8.70545,-8.32778,-5.26092,0.54569,9.10813,0.0881066,7.88177,9.64767,6.15296,5.86078,6.43837,2.05828,4.35732,1.24494,0.118954,9.60483,3.08327,7.72219
8.11215,-7.74799,5.71682,2.01736,4.32617,5.77651,1.6705,4.60517,-5.30089,0.888438,2.57484,-4.91922,2.27072,-1.07814,-5.55839,7.06089,8.28759,8.74269,5.78171,-7.82656,8.64018,7.99049,3.75359,6.466,-7.37424,5.58209,-7.47256,-9.3851,-8.74846,-3.84884,9.38064,0.74287,4.75689,9.37011,-8.56274,2.47555,-9.55023,3.44456,6.28837,-9.23753,-5.59832,3.31953,9.26933,-3.52268,2.65111,-0.173932,2.52154,-8.14964,-8.22694,-7.58333,-0.52526,-7.81902,-9.64257,-9.71787,-0.403182,-0.277961,-7.9944,3.1936,6.70058,9.71179,-7.27469,7.1933,1.0667,1.70074,3.949,-3.83425,7.61837,-2.09412,6.57366,7.25993,-2.49035,-7.16039,0.280013,-9.68998,8.16058,1.79522,3.9994,-1.39208,9.42441,5.12025,0.549187,7.78045,5.67579,-8.05905,-8.1461,-4.0705,0.32425,-3.54433,-4.34748,-4.33581,8.98853,8.77506,0.12912,-2.00147,-5.72622,-2.38308,0.67523,1.25699,5.48194,-1.34694
6.85336,0.755546,8.90151,2.91258,-6.12841,1.45654,-8.70814,-5.78136,-5.58818,4.37661,0.774515,2.74428,0.328128,3.68778,8.19684,8.28759,-6.0223,4.43885,-9.84586,-8.55394,6.6771,-3.81245,-6.18876,1.83847,0.982163,1.15775,-8.23393,-9.76544,7.97194,7.70229,9.97462,2.29892,-2.90996,2.80989,5.42561,-8.71691,-7.94881,-3.09394,-2.15876,-7.38896,-5.14559,3.30182,3.02449,9.7769,-6.29695,-2.53441,9.24658,3.3792,5.22527,1.62197,0.479321,1.86872,9.26494,7.02698,-9.24072,-0.658362,0.571025,-9.82531,1.76408,-1.07398,-6.18869,-3.78875,1.14454,-6.75121,8.30547,5.27008,-9.46083,2.03608,-1.70692,8.05251,7.49266,-4.65061,-4.92938,-6.88011,-2.12438,-9.5549,2.31498,-7.80851,-7.37653,-1.94942,9.64649,-5.40343,1.22127,3.03313,-9.98666,-3.29275,8.28299,-6.48124,-6.18533,9.96703,6.2775,-8.04721,8.1961,1.96156,-8.85181,0.120219,3.89482,0.713711,2.85945,-2.09434
3.18464,-9.37276,-8.10083,-3.51265,3.66051,8.82462,0.439713,4.35866,-4.17038,-8.68513,0.919045,2.70252,-4.55773,2.38035,-5.92111,8.74269,4.43885,4.73006,-2.44458,-5.04235,-7.47049,2.26391,3.08701,-1.54208,-7.11438,-6.60544,-2.3105,4.90354,-5.38008,7.47877,-0.146176,4.80819,-1.12758,-7.5358,-0.923407,4.2222,0.680539,-5.59747,-9.94246,4.59633,8.65267,-6.25193,-9.15766,8.72068,7.66853,-4.09694,8.90076,-6.36796,-6.24116,6.37748,-6.55224,8.17501,-3.12419,2.79306,-5.32665,9.91391,0.513296,-0.0632676,3.72126,9.1522,-1.4333,-3.30876,9.45325,6.83816,1.52906,-9.35461,7.73152,0.862059,-0.660249,-9.68471,-6.28109,9.58869,4.63765,-3.02659,0.220506,-4.17457,-5.10549,8.69734,-1.67333,1.27095,-8.58343,-5.23507,7.70195,-9.83437,6.53532,9.48099,-4.62557,-2.96046,2.15899,-5.94779,2.75365,5.95502,0.54524,-1.06544,-3.40051,8.39204,9.37913,-6.43314,2.35875,3.89206
0.554631,9.26593,-7.81421,5.26304,6.95513,3.01694,1.76648,9.57072,-6.96296,-9.61726,3.07286,0.351835,-8.98947,7.44954,-4.20769,5.78171,-9.84586,-2.44458,7.40869,-0.74279,3.55722,2.43752,-1.25056,8.41288,4.99988,-1.07602,5.88177,-0.769597,-2.52103,8.35968,9.34158,3.32206,-2.85233,3.29773,4.0244,7.81527,0.965954,-8.85302,0.180188,9.27863,-9.56082,-6.28695,-0.26128,9.71943,8.86682,-7.02641,-8.17062,4.59586,-4.87946,-1.54964,-1.3188,5.45234,8.80936,1.71155,0.105234,6.98029,-5.39442,4.80754,2.5782,-5.39235,0.862275,3.99284,-7.9694,-9.24377,-3.89606,-3.01241,4.3526,-9.49332,-4.41569,8.89556,-7.56541,3.03073,8.66039,4.17878,-3.75988,7.82614,6.10375,9.17787,-0.854755,-8.07615,-9.70516,6.0647,-9.23711,0.550212,6.94883,-0.518594,8.25302,-3.85964,-3.12071,-7.52502,6.03685,0.632517,-0.831919,9.94143,-5.14139,1.57908,4.62541,2.91286,4.96789,6.01569
-2.84541,-3.46526,-4.20721,6.79622,0.506535,5.99924,-6.36537,5.55389,-1.03168,5.33607,-4.84336,-5.34134,0.770167,9.58143,-4.94465,-7.82656,-8.55394,-5.04235,-0.74279,-8.38027,3.47297,-1.88194,4.87415,2.85562,-7.54602,7.05923,2.4129,-3.82643,2.38883,-5.74494,8.41869,3.68563,7.33264,5.20747,1.51475,-8.98466,8.87219,7.19163,7.22697,4.66812,5.07103,-0.677554,3.97814,5.13801,7.2312,6.23988,-1.06611,-8.47542,-0.64092,6.61409,8.10358,-8.4789,1.43484,5.59624,-2.62825,8.59372,-2.3708,-2.91384,-2.11451,-2.85918,-6.73602,-8.62717,-7.07755,-6.51258,5.12886,-2.11793,-8.05271,-4.64039,-2.8179,-9.04574,-3.54234,3.12611,7.70118,-9.66546,6.57917,-4.40239,-1.92617,7.04091,4.23185,7.58959,-7.66763,-2.89027,-0.427742,8.23548,1.85077,-4.25029,-6.79642,5.60245,-3.68989,-9.85966,8.62979,7.7911,8.65833,-2.63714,6.85526,-0.488613,-3.52049,-4.7944,-0.747556,-5.28968
8.57277,0.894556,-0.392155,1.02527,-5.29814,7.32327,-7.39513,-9.47454,-9.43835,-2.18905,2.22406,4.76721,6.82166,4.47842,6.3352,8.64018,6.6771,-7.47049,3.55722,3.47297,9.25191,3.77583,-5.34547,-9.31923,-1.20917,-6.93143,-4.39118,2.47516,1.93025,2.05781,-5.00438,7.82982,5.22405,-3.86406,-0.866406,5.99666,-0.226832,-6.54285,9.91991,6.14338,1.28236,1.17354,-8.75407,7.49688,2.11394,-7.83692,-9.0512,-3.9582,-7.49872,-8.11731,8.76121,-4.83391,-4.02022,1.76497,6.05345,-8.96892,7.52864,6.2707,3.7295,3.50151,-0.428239,9.19486,-9.11715,-8.96098,-8.64692,-2.71601,-4.2667,6.71183,0.794431,0.236903,-3.5306,-1.36025,1.13517,0.921933,5.58894,1.28822,-2.76532,4.40472,-0.65391,2.62513,-1.04058,9.79609,0.755636,-4.51498,-4.51964,8.68656,-2.70018,1.79621,6.18962,-9.17409,4.94041,-5.31157,7.91835,1.16508,-7.95207,-6.56693,6.24499,-8.23795,-5.21798,-5.45039
-7.87726,-3.95463,5.64095,-0.951023,-9.64955,2.43777,6.99414,-4.80587,-4.91178,4.3752,-6.19401,0.845543,-1.74386,-2.32941,-0.379805,7.99049,-3.81245,2.26391,2.43752,-1.88194,3.77583,-2.46889,-0.377867,7.03004,-9.06843,3.99423,3.18602,8.46538,-0.944529,9.75434,3.85071,-6.24739,1.40551,2.8681,1.27091,6.13152,-3.33936,-4.48854,-0.224558,-8.59373,0.811014,6.57172,1.04346,7.80741,-0.283998,-1.04289,-3.61083,-1.08134,5.11921,6.92534,1.30364,-8.3756,0.342996,7.64243,8.65867,-8.50208,7.12033,7.88753,-6.81282,0.506957,-4.69677,8.3602,-7.64427,-8.95961,-1.17783,0.532706,1.44778,5.778,6.09849,-0.4563,-4.11001,1.90461,-6.79506,0.598967,-3.37751,5.66057,9.07694,3.40179,-7.69567,3.28328,7.93403,3.07616,-6.86726,7.27926,-6.66488,9.44545,4.55979,2.55676,-6.48591,7.59845,-2.62483,2.3953,-8.33426,2.06052,-0.895153,0.351624,-1.30628,-3.37946,2.08999,2.78336
1.453,8.33977,2.10715,4.50606,-6.48028,-7.84934,-8.3021,6.63868,1.82632,-7.91042,-7.70014,-6.61965,-7.19309,4.22338,-1.7677,3.75359,-6.18876,3.08701,-1.25056,4.87415,-5.34547,-0.377867,-5.10467,-8.67747,-7.19675,8.04676,1.34011,-1.95944,4.09124,9.10092,-9.7907,-3.1025,7.23901,5.40488,-0.849863,-3.52916,-9.67166,5.69437,0.152115,3.89318,-1.88648,1.1103,-5.45884,5.566,-2.97086,-6.02069,-2.30489,9.41075,2.2817,2.04544,7.38617,0.582795,-3.04268,-3.40821,6.86753,4.57408,7.0644,3.99641,7.11038,-5.36656,6.04785,2.10311,5.28871,4.09333,-0.263516,2.35409,-1.94341,-5.47113,-3.0361,6.20387,-3.29156,-1.7667,-9.3207,0.15972,3.81717,5.30461,1.36912,-1.36157,5.77199,7.50306,6.47013,-3.48844,-1.76616,-0.403395,6.24072,3.31866,4.40055,-6.93253,3.47086,0.451769,1.92162,-7.34567,8.90761,-4.56221,-6.71326,1.19846,8.73401,1.94084,4.22513,-1.47733
9.6419,1.33054,2.16929,-7.56968,-9.4864,-1.68954,2.14391,-7.10154,5.27864,6.35834,7.42171,2.63668,3.922,0.94525,-6.40288,6.466,1.83847,-1.54208,8.41288,2.85562,-9.31923,7.03004,-8.67747,0.190442,5.59756,-4.54874,3.69547,-1.00279,-2.29757,-7.84748,-7.86076,-3.93878,-9.87692,-2.65432,0.102297,2.59869,-9.61378,-6.74442,-7.49618,-8.48197,4.99604,7.05569,8.93064,-6.09642,-3.96572,-3.23952,-9.97614,-5.73801,-8.49472,8.55209,-9.00357,2.06738,-6.09107,3.55223,-9.72147,1.39956,-9.97638,-3.39609,1.16135,3.69465,-9.37238,-8.16679,1.8107,-6.48793,-9.77284,-3.06498,-7.09446,-0.012673,-8.61409,7.07483,2.95404,0.0794634,0.118554,-7.62376,-0.245158,6.8215,-2.04112,7.81272,-6.49273,-9.84702,-4.75277,6.9711,5.35338,1.0509,-3.27536,8.47435,-5.76207,0.519644,3.53163,-8.37228,-4.19286,3.23639,3.22295,-9.0695,-6.33778,-9.75226,8.18893,9.58716,-1.20139,8.67755
-4.57591,-1.56487,-2.39208,3.44372,-6.34598,-3.78856,-9.66608,7.55805,4.90093,-2.83002,-9.42861,1.52867,1.4744,-2.69512,9.05987,-7.37424,0.982163,-7.11438,4.99988,-7.54602,-1.20917,-9.06843,-7.19675,5.59756,-7.68819,5.22217,-3.78735,4.71919,9.03779,-2.3704,-5.76271,-3.83731,1.93031,3.89445,-5.47154,5.05896,1.43217,8.51657,3.95843,-1.89472,-0.227295,8.89779,-8.98105,2.29442,5.29397,2.82838,1.72368,-8.69532,-9.14267,3.36348,0.116539,9.80479,-8.08182,-1.95759,-8.48666,-3.0575,3.6829,-4.02987,-4.70766,-9.96791,-3.45208,-9.61453,-7.37002,-9.28715,-4.20893,-8.86834,-6.9627,-8.76126,-7.52062,-5.69101,9.87414,-6.35168,-3.23038,3.76305,-1.87584,3.83846,-5.17502,-4.9748,-8.04186,9.63632,0.384523,9.54484,-3.78179,2.75853,4.68696,1.68813,-9.47174,-4.60729,7.61002,1.24458,-6.09727,7.47947,6.0799,-7.72657,-1.67054,-5.6579,-5.4519,-2.82089,-9.72662,-1.63854
