2.18273,9.33606,-3.95767,1.28993,-7.13716,6.94553,5.82865,9.55237,9.68942,1.31379,9.79282,-9.45574,-9.94888,9.99441,-2.08133,-4.999,4.30349,-5.88107,-6.05201,9.9076,-4.56662,-4.66277,1.9586,7.09273,8.17271,-8.27687,0.487626,-3.61892,-3.26623,0.123562,-9.16979,9.52624,-4.26222,1.33259,5.7305,9.47712,7.83075,-0.280637,-0.14367,-3.67519,7.41114,-6.48467,5.59704,-5.48749,3.11863,6.7328,5.36194,-2.39509,4.66801,5.86859,-7.13192,-2.69501,6.91798,7.72513,0.865597,-5.30791,-5.17769,-4.01511,-4.25401,5.31125,-9.11912,2.35747,0.167436,-5.55343,1.48719,8.02356,-3.82409,8.50709,-6.01974,-0.67772,-0.959257,7.60362,-6.26752,1.65487,9.12625,-8.52611,-1.85153,8.46531,3.32566,3.27098,7.97742,9.47066,-4.4335,3.83987,-0.270143,6.78228,0.838235,6.11201,-1.6836,8.46374,-1.11927,-6.04113,2.31934,-5.61925,-8.74262,0.438233
6.21233,9.28668,-7.48066,-0.519938,-5.53429,-8.36168,-2.38583,-7.17773,-1.6777,-0.631377,-9.45574,-9.72646,6.3433,-8.17085,5.71822,-3.17032,8.83825,2.24717,5.01424,-5.55943,7.66577,-3.83735,4.25963,-6.2042,4.59062,1.93745,0.704087,4.3349,-8.00469,-4.99792,-8.0817,-5.09011,-0.732522,4.2206,-3.56095,9.3807,-6.5365,0.422913,0.502691,-3.11589,-5.99007,-3.98249,1.99185,3.37289,-3.38833,5.09356,-3.76842,-0.892822,-6.85847,-0.405006,-3.15292,-0.187844,-9.12584,2.51677,9.12399,-2.7475,8.05921,-2.0742,0.413269,9.47272,-7.68058,2.97747,1.664,2.2806,2.2879,-9.28726,0.931728,5.23081,-9.80441,3.13644,0.581703,-8.10857,-0.313895,0.712567,8.30195,1.49476,-5.99919,-9.34482,9.87088,2.21213,7.79511,-7.16249,-4.53055,-7.24412,-5.52988,-0.125813,6.18825,3.66066,-4.1656,2.82972,-0.531334,2.8445,-8.57096,7.70329,-6.52235,-9.24692
-7.26821,-3.93191,-8.70909,8.87655,4.83635,-9.73052,5.41268,4.11233,-6.94137,3.81736,-9.94888,6.3433,7.11269,-7.0788,6.56022,4.04353,-4.6041,9.32598,-5.87575,6.00194,-0.451966,-0.933661,9.05547,4.35079,-3.182,-3.00268,6.96446,6.74479,0.890363,5.79512,3.44229,-8.59116,1.91258,2.97105,4.52335,-5.13478,5.65784,-2.62869,-9.70569,1.62142,-2.72385,1.43688,4.70812,8.59788,3.61516,4.36255,-4.07405,-3.12927,-2.09593,-8.47678,4.51015,-0.313962,2.12382,3.83364,-3.02959,5.40395,-7.43727,-4.71053,-7.89839,6.31337,7.36529,9.80871,-0.140366,1.55751,-7.19994,-2.9949,1.89964,-8.0662,-8.41272,-4.18756,2.64562,-1.44015,-7.19164,0.317279,0.474395,-1.39455,-1.73302,1.30698,-7.14731,-7.2561,-7.39072,-0.695226,-2.2285,2.29332,9.98147,-9.29949,0.61991,4.96222,3.4662,1.83259,1.83435,-7.61112,-8.36764,2.46164,-0.562593,5.43545
-1.25736,6.74536,7.15198,-8.96656,-7.04281,6.43149,3.35171,-7.06274,-0.365802,-6.04482,9.99441,-8.17085,-7.0788,0.264606,3.9028,4.66092,6.99267,-3.90582,-2.95908,-8.87158,3.99395,-4.62396,-8.79984,1.87976,-5.09135,-3.87548,-3.50037,-0.525545,8.69932,0.475758,-7.72113,-5.75746,-6.47122,2.01236,-1.56428,5.90834,-2.77576,-3.3389,-7.13558,9.84739,-9.46712,-4.41363,7.32348,1.36253,-1.93763,5.54518,6.5091,-6.15024,7.4268,-0.57745,-9.86826,0.496966,-5.18804,-1.43128,-4.68398,8.26031,-1.23783,5.45289,6.97993,-8.76382,8.3143,-7.91446,3.0853,0.525644,-9.13818,-0.270911,6.62226,-1.30138,1.97123,-1.29205,-6.10755,7.53386,3.31608,8.65126,2.61955,-9.3041,8.82891,-8.02986,9.91217,-1.99205,8.69361,2.95635,-7.70086,-1.16705,8.75883,1.94393,-0.776002,4.94581,-7.94485,-2.52655,-8.71529,-8.5021,1.13614,-9.97931,3.40643,6.12231
-9.27781,-0.251708,2.52238,2.38982,-0.762765,1.28594,-8.05613,0.784586,4.66427,-8.4612,-2.08133,5.71822,6.56022,3.9028,1.67541,6.48821,9.54924,9.03465,-2.50001,-3.26957,7.84948,8.33901,5.21885,3.87197,-2.17848,3.8044,7.10573,-0.558607,-0.181055,3.62868,5.80639,-2.66197,-1.98145,-9.78185,-2.30057,9.01183,3.29684,2.51833,-4.31233,-7.30982,-0.65563,-9.42806,-8.08235,-4.59374,0.496549,9.97634,4.48323,2.61435,-4.30151,-4.18113,4.64977,-4.89662,9.70046,-3.01097,-2.42776,-1.05031,-1.07345,-1.85989,6.38237,-6.70062,3.26994,6.47014,-9.7663,-6.2543,-5.75887,-4.55261,0.679184,-7.66846,6.36199,7.98479,-2.33109,5.32675,-0.880529,1.00082,-9.67922,-0.501506,-2.89597,2.29746,-2.18544,-5.92357,-5.25716,9.05543,9.3147,3.47066,6.62903,6.02331,7.56877,-4.54482,6.50777,7.42984,-2.90066,4.05137,9.43148,6.80473,4.06442,-1.02341
0.730503,-0.30462,4.47918,4.53868,-2.6125,-4.23498,-0.136521,8.27989,-4.24665,-1.24878,-4.999,-3.17032,4.04353,4.66092,6.48821,1.80491,-6.04166,9.70256,-2.47513,-5.64059,-5.00475,2.21228,6.12387,5.78954,-3.71068,-3.26034,8.59968,-2.70711,4.47102,-5.62714,3.88236,-3.05771,3.45634,-9.93129,-6.22848,0.703701,-6.39143,-3.53131,5.06702,6.35553,-4.04947,-3.35281,2.86235,3.09492,-6.07583,2.75866,4.97591,-6.59176,1.14076,-3.48411,-5.56189,2.21478,5.12246,-5.77841,-4.9884,-2.56373,-7.36871,-6.11185,1.10543,-7.90052,4.68972,-5.82389,0.570239,-4.47766,-5.34167,2.0325,1.15958,-2.39682,-8.85093,7.25027,1.83766,1.05363,9.75106,7.25085,-7.70415,2.84932,4.65657,2.43214,6.13731,1.92606,4.65348,3.58648,-9.63063,-6.37378,-6.74674,5.97283,3.07272,-8.99788,3.35435,-4.26272,-4.95733,1.96747,3.44587,-8.26758,-2.46808,-4.4109
-0.96468,7.8493,-0.893313,0.577201,-5.61556,0.125473,5.97847,7.30714,-1.14373,0.263122,4.30349,8.83825,-4.6041,6.99267,9.54924,-6.04166,2.01638,-3.06518,-2.60597,9.36103,7.99005,-0.646876,8.85225,4.49929,0.384466,7.03959,-2.76511,4.29176,-4.34623,-5.92242,-6.26348,-6.10269,2.37091,9.37949,0.58557,-6.10145,-5.37103,-3.20313,-3.64021,-7.98209,-0.588367,-4.61919,-5.49976,1.22224,5.78979,-8.15061,-6.52387,5.69412,-9.18442,-9.95877,-3.35787,-7.46433,3.66938,7.50717,-9.95057,-0.960209,0.479649,3.2165,-6.14862,-1.92681,6.82548,6.95392,-9.48831,4.5415,-4.50436,-0.85797,9.55887,9.12704,7.83554,-5.53688,-2.22707,0.691877,-6.21067,4.17243,6.00271,5.33643,-9.13753,9.44899,6.62497,-4.99719,-3.2532,-3.16044,-5.67725,-7.65622,5.596,2.40888,9.3557,4.20233,-1.86047,7.3766,2.21026,-5.84228,7.40932,9.13301,-4.32378,0.0187673
0.81795,0.792598,-8.93912,-2.56383,7.0781,2.97874,-5.70862,-1.81257,2.74764,-7.61605,-5.88107,2.24717,9.32598,-3.90582,9.03465,9.70256,-3.06518,3.83056,-9.39918,-2.87103,7.36022,-5.89398,-9.87749,5.41729,9.44608,4.81123,8.34391,-2.09904,7.89753,-5.93419,3.39996,-3.27284,-8.51072,3.85374,9.02829,3.71412,-7.16069,-1.50803,8.48805,-8.68311,-1.63684,1.82127,-7.02995,-8.4374,9.50633,2.77102,0.379116,-0.977621,8.36181,7.05053,8.58743,9.11666,-1.60848,2.21836,6.21168,-0.118572,4.15914,7.17422,0.00971565,8.14067,-2.54477,-6.0674,7.0802,6.02302,-9.75694,1.91801,1.69689,-6.7467,-5.43918,-7.83039,-2.23975,-4.57464,-7.68623,9.94411,-4.04845,3.31574,-6.66295,-8.11935,3.99084,1.48751,8.22243,6.46817,-7.45984,-6.23281,-0.901249,-4.3254,-5.56981,-4.73933,-3.48298,-5.71787,8.80278,0.858501,5.97107,6.17519,-9.21379,8.84111
-5.14301,2.60913,0.432595,6.18986,2.17584,8.39977,-5.34292,2.71571,-7.42405,-7.13842,-6.05201,5.01424,-5.87575,-2.95908,-2.50001,-2.47513,-2.60597,-9.39918,6.33385,-5.68003,7.79295,3.82404,-3.82076,6.88275,1.93659,-8.90515,-8.95103,4.04908,8.41864,0.781411,2.27905,-6.91627,-1.36105,5.49333,-2.96226,-0.905778,-3.9822,6.13625,4.72133,-7.27694,2.66987,5.28137,-5.36244,-9.20465,4.81316,-4.24034,4.50887,-9.13662,4.58651,-0.194807,3.26698,-2.56207,-8.50963,-4.03655,-5.74883,-4.58961,-6.90313,9.88558,9.44925,8.1896,-3.07605,3.28594,-1.5294,-9.22368,-8.48238,3.84695,0.238258,-2.43591,1.92485,6.98278,1.56733,7.98486,-0.759414,1.15408,3.33184,4.4551,-3.19898,7.1828,9.45074,-8.45612,-1.83399,8.53704,-2.02824,-1.69726,-7.76488,-8.03805,1.09547,2.65911,-0.559041,3.89823,-2.22528,3.39649,-3.03507,-9.98846,7.36169,5.36162
3.48649,3.63971,7.85809,-8.96123,-8.16904,-8.03742,5.17889,5.71692,-4.75267,-1.25786,9.9076,-5.55943,6.00194,-8.87158,-3.26957,-5.64059,9.36103,-2.87103,-5.68003,7.24748,-0.72942,7.43029,-2.21284,0.547866,-6.55729,-7.50145,-8.34683,-3.25876,-0.716405,5.75558,-7.40961,-2.85169,-0.376989,2.61245,-5.88098,5.70464,9.52769,5.26661,-8.06181,-6.53493,1.02438,-0.443294,-7.93372,9.34943,4.82678,-7.25512,4.78715,1.57339,-2.22654,-8.28749,5.86011,-9.54316,7.52662,9.74313,-9.25401,6.5331,5.87326,2.70959,1.98945,-5.83444,-1.17715,4.10606,-4.52737,-3.51548,3.22619,1.46646,4.37683,9.74487,7.99391,3.30756,3.15471,8.16958,-1.5886,-3.2874,9.82209,5.01908,2.01896,9.16438,-5.44465,-9.2125,1.49297,-9.98911,9.61958,-6.74042,-2.85631,-8.81604,-1.79631,1.92511,6.97482,-8.62927,5.62865,7.94691,5.88803,4.81515,0.230754,-0.988849
-0.101578,0.672772,-6.74322,-0.692283,-2.24545,-1.85843,7.90871,-0.151292,1.46659,-6.74477,-4.56662,7.66577,-0.451966,3.99395,7.84948,-5.00475,7.99005,7.36022,7.79295,-0.72942,8.69852,3.58542,-3.50177,-1.44695,1.64965,-8.72596,5.47789,-8.01498,3.97093,-2.00838,0.282316,3.93841,2.65645,-4.30172,3.62356,9.41056,4.11861,-1.86478,-7.55604,9.10382,9.22931,8.93278,-8.89359,-7.38199,-4.60443,-8.95885,6.43301,-9.42661,2.29276,-7.20562,-5.79227,1.31668,6.78609,-5.9337,2.33823,0.923709,-3.44954,7.42789,8.36848,0.278613,-8.91136,8.47906,-1.93219,-7.69914,4.03257,3.51527,0.49306,-0.589599,-5.7438,5.42432,-2.9564,5.98033,1.46682,7.98064,-2.06855,3.81783,-8.86858,9.54868,-8.99645,-3.94069,-3.56682,-7.18627,-3.41632,-9.32129,-8.40237,6.77381,-9.79182,7.85514,-6.6956,0.635149,0.655059,9.59565,6.58866,4.95765,-2.73624,9.504
-3.22553,1.41478,7.217,4.45195,-3.03741,-3.25354,8.73265,7.49639,-6.18572,4.84689,-4.66277,-3.83735,-0.933661,-4.62396,8.33901,2.21228,-0.646876,-5.89398,3.82404,7.43029,3.58542,-4.72441,9.15989,4.32067,8.46842,4.31258,-6.73041,-8.85846,-3.70471,-9.89171,8.39971,-5.67945,-1.1928,0.290374,9.39855,-9.1584,0.794244,6.24357,9.42806,-9.51448,5.41955,-6.7017,9.32746,6.02358,3.36289,-1.19089,-2.65326,8.22295,7.28331,-2.66751,4.31616,-7.275,3.60924,-7.64739,-6.69079,-3.59396,5.07368,8.17526,-5.27526,-3.45056,-1.4954,4.05202,-0.492349,1.21035,0.618125,-6.11649,6.91318,-2.17645,5.18728,-9.18785,-1.47187,0.0940948,1.94758,0.659203,5.28379,-9.51492,0.996488,-6.08942,-7.10173,2.16589,-2.63332,7.90037,-4.22892,1.53599,6.07947,-2.83891,8.26739,-1.76224,7.29355,-2.39258,-3.04901,7.28742,-0.342204,2.56773,-8.23557,-9.62066
-9.35798,-0.176118,1.60076,-8.6099,1.81864,-0.869773,-4.46616,4.07199,6.95809,-8.46066,1.9586,4.25963,9.05547,-8.79984,5.21885,6.12387,8.85225,-9.87749,-3.82076,-2.21284,-3.50177,9.15989,8.62221,-5.42904,5.39989,8.65925,-1.87929,-9.32407,2.52514,-3.18272,4.72279,-4.52775,6.68926,-8.48579,1.81513,-5.16651,-5.15418,-5.36197,-3.35066,-6.06612,-4.94061,-4.14458,4.62345,-4.29465,-5.0038,4.76556,6.32603,-7.59929,9.82041,6.50277,-8.54785,3.32546,9.32149,-3.66787,-8.39328,4.14849,4.16005,9.04694,-9.86853,-8.81362,8.3595,-4.1464,1.40436,-0.697125,-7.1551,5.68182,-9.26818,-2.1014,2.90944,8.73737,5.90923,4.56597,-9.54084,-7.48409,-9.76852,-0.869402,6.17928,9.31542,5.22242,-9.01437,8.85477,0.684889,-9.46839,-5.03841,2.67024,-8.92164,1.03644,5.53556,1.79212,-5.8065,7.4942,-8.58957,-2.76359,-3.4699,-3.54882,-9.27034
-6.75679,-5.08506,8.54074,9.89302,-3.66832,-2.53972,0.714707,7.93162,-2.67397,9.87138,7.09273,-6.2042,4.35079,1.87976,3.87197,5.78954,4.49929,5.41729,6.88275,0.547866,-1.44695,4.32067,-5.42904,5.61474,8.72841,-9.18719,8.61515,0.593994,0.328068,9.92101,-0.655154,-0.0806342,4.5443,7.66283,-3.11556,0.647711,4.54636,7.17848,-8.41563,-6.05043,-3.92134,5.79022,8.66221,9.48848,-2.37814,5.33894,3.89261,-7.94091,2.85269,-0.725933,-4.62475,-9.05969,-5.89872,4.08027,9.05173,-0.81671,-2.73521,2.04029,-3.9155,1.405,0.66217,6.92966,-2.58056,-3.1325,-1.78221,6.51969,-3.57527,-5.22087,9.12809,-3.95476,4.35018,-7.5872,-2.22975,7.97415,6.62296,-9.75124,-0.930577,0.731661,-7.10266,5.29714,9.76635,5.47897,2.31328,7.89904,-3.1021,-2.60473,-6.8136,1.1443,-4.06783,-3.72529,0.282811,-2.36816,5.34985,-3.20584,1.22875,8.49388
-5.58655,-4.50651,7.17007,-7.18401,-7.69501,-3.52208,-8.95449,1.4519,0.641688,4.93796,8.17271,4.59062,-3.182,-5.09135,-2.17848,-3.71068,0.384466,9.44608,1.93659,-6.55729,1.64965,8.46842,5.39989,8.72841,8.2977,-8.47299,-9.71292,-3.93528,0.407065,2.06691,8.53959,1.38608,1.78647,7.33135,7.06627,-1.36183,5.69429,-7.2539,-2.66929,3.30369,3.97799,0.351606,9.03343,-8.79619,-0.937978,6.97333,-9.21202,-3.03696,-8.24176,-9.3126,9.69896,-1.84023,3.53324,-8.40644,3.88025,-4.61684,-7.95146,6.999,2.76127,8.72365,-7.86378,6.49343,-7.019,3.65586,-7.54881,5.20518,-4.79441,-9.24673,-5.25508,3.69272,-4.43371,-1.78242,2.68091,-9.56259,2.71458,-8.17158,-0.220724,8.81233,8.26878,-4.55259,9.11962,7.97307,-5.97994,-0.00592981,-7.29039,-0.842048,-2.31092,-7.20854,-1.79791,1.03331,2.00939,9.86711,-3.12071,-1.42302,-5.20692,8.53337
-9.33441,4.33419,-5.85652,-5.73536,-6.02347,-9.63398,0.714225,-7.81174,-8.51585,-5.42412,-8.27687,1.93745,-3.00268,-3.87548,3.8044,-3.26034,7.03959,4.81123,-8.90515,-7.50145,-8.72596,4.31258,8.65925,-9.18719,-8.47299,-7.21874,-4.16511,2.64684,3.81435,-1.78777,5.38293,4.99078,3.59827,-4.74362,-0.7202,-4.40058,5.72559,1.82533,-9.3224,1.38923,1.47849,3.75494,8.68011,-9.506,-6.9376,-5.3395,6.29272,8.3835,-6.63994,2.6241,4.81931,4.35495,-4.80506,-3.03192,-0.518962,-8.96021,4.34538,-9.64548,6.85002,-7.6172,2.85429,8.535,8.83492,9.99826,8.01532,6.85979,-9.48405,9.42923,-4.2986,-9.98082,1.25525,5.21536,1.75056,-5.53224,-9.50706,5.75553,7.56217,-2.51783,9.25166,2.3323,4.16223,-8.74432,-5.31952,-8.46812,0.211807,3.66497,4.86954,3.99872,4.05443,-7.05338,-0.992695,-4.72843,-3.90415,1.09293,-2.34269,-4.64024
