1.28448,5.96988,0.521766,-7.38111,5.42598,-4.10256,-3.00586,6.48187,5.29274,-8.77222,-8.59788,-0.352892,-6.24906,2.66017,2.96299,3.90512,-9.1496,-4.97716,7.34512,-2.94447,8.99628,3.69192,-1.10973,0.475209,-1.99424,3.33032,4.16199,-6.10078,3.14024,9.81015,5.87011,2.01942,0.842896,6.17088,6.5805,5.03556,-3.37006,2.5179,4.71194,-8.46744,-1.45569,4.6763,7.07412,7.8896,-3.52567,-5.30071,-7.83801,2.5723,-7.67293,9.41442,-8.36846,5.50255,-6.93426,0.53548,-4.00793,-2.91622,1.50184,-0.0795373,-1.05718,0.629347,3.96072,3.16663,3.41665,1.84981,-1.83816,4.64768,9.05276,5.30646,-0.0363966,-1.23017,0.511293,1.56563,-7.18956,9.19661
9.00458,-7.85663,4.72515,-2.67173,2.41549,-9.31913,-4.09581,-0.280398,-5.82249,3.34532,9.03008,-6.24906,7.31454,-3.7202,-5.19865,-1.83734,3.45943,-7.27276,3.44627,-1.51808,3.97201,-0.137437,-8.78664,1.42101,3.35302,-3.55712,-3.28494,-1.69705,-1.63377,-5.56192,-1.63218,-5.77841,4.38062,-9.60925,4.61951,-9.40803,9.48952,-6.13121,-7.17531,-4.61661,1.73308,1.33246,-8.57535,9.09645,5.95914,-9.79113,-4.78232,-7.77791,-8.16549,4.46801,8.9973,7.33437,-9.80003,-6.27994,-6.6037,-9.28425,-6.77625,-5.86151,2.92998,8.32403,-0.444639,6.55152,-1.60903,6.36157,-1.39878,9.98286,-0.704691,0.831132,-9.03311,9.37059,6.33098,-8.08447,0.299748,7.27613
-5.82299,1.61396,-7.29957,9.57621,1.49742,-0.889257,9.7371,7.63043,7.09104,4.81394,-6.10271,2.66017,-3.7202,2.09611,-9.1118,8.1215,-0.365614,8.8807,-8.05506,1.86146,6.97013,4.39664,-4.71471,-8.29493,-1.13302,6.51508,-3.36408,-8.47628,-2.7299,3.59933,-6.05897,-4.39974,-6.25867,3.95702,-8.03318,-7.03463,6.71406,-2.45859,-1.88964,1.21143,-5.3883,-2.7159,5.10235,6.93742,-9.61612,-9.24079,-0.795912,3.13224,2.43991,-8.54695,8.73483,3.70466,-7.44616,4.55182,1.60306,-9.464,2.87891,6.78348,9.7785,5.84868,0.632497,-5.44056,-1.86038,-4.63924,5.70626,-5.23693,-9.27758,4.32167,-0.337272,0.134895,-1.19013,-1.19355,5.71771,-7.33815
-5.50469,1.5771,-2.99582,-7.10921,6.06055,2.07425,6.32137,8.70887,3.01066,6.72161,-8.8988,2.96299,-5.19865,-9.1118,9.9892,-1.35775,4.12281,9.95031,0.929876,0.0577108,6.43469,2.49105,-6.28014,6.64017,3.09866,1.07988,7.19457,-1.15149,9.33965,6.02791,8.11189,6.14933,5.01278,5.09721,3.28888,-8.94049,-1.81649,8.53492,-8.29501,-9.28616,-6.50971,-9.5888,-7.27365,8.34241,-1.43294,0.818934,-2.12313,3.27197,-3.15466,9.55945,5.50512,-3.79428,5.29122,-5.38396e-05,-2.1818,3.14067,-7.26561,-2.68277,9.39968,-5.40721,9.55665,9.88056,1.50175,0.144734,1.70951,-3.33926,-0.439963,-3.9994,-0.938769,4.31395,8.39327,3.67782,-6.73239,-5.20647
-5.8077,-5.87283,-4.95606,8.55964,5.61451,-9.2775,-0.365186,5.38767,-9.62799,8.9762,7.59598,3.90512,-1.83734,8.1215,-1.35775,-6.41818,-5.92909,-7.12098,-5.50547,-0.783719,-3.88641,-7.19721,-3.45257,-5.74602,0.859611,8.06746,3.02525,-0.0353622,7.47767,-6.83118,-0.390029,-6.28725,9.26432,-1.44519,4.90856,-5.57516,-6.72491,-4.62295,1.20101,-0.194109,-2.40404,6.8965,-3.8296,-7.53947,-3.39303,2.3909,-5.24595,-4.17051,-7.14033,1.32972,8.85638,0.89353,1.95501,-9.34377,-9.31838,5.56041,-5.74849,-7.41781,-5.34778,4.96074,7.16947,-9.33981,-1.90411,1.71044,-7.99208,-2.36273,9.65737,-9.54329,-2.41734,0.188878,7.94885,-1.58568,8.32955,-8.23924
2.4823,7.16882,2.15422,8.62744,5.25501,-9.9998,-6.24404,-3.60141,-4.83747,-2.70248,3.39538,-9.1496,3.45943,-0.365614,4.12281,-5.92909,9.38996,-6.91974,-1.64109,8.89632,-2.40731,-5.01427,-4.10685,-7.83352,-4.78416,9.48213,6.0765,3.79902,1.03763,-9.27449,0.0328716,-1.39431,0.756077,4.0001,9.95409,-5.09533,-2.04537,-4.15725,8.01198,-9.31407,1.32687,2.52612,-6.92601,9.20894,-5.32335,8.13929,-0.912531,9.25341,-1.10119,2.80084,-5.03366,-9.24359,-0.169143,1.38366,7.77776,7.47884,-1.0761,1.30294,8.6477,4.25333,-7.27597,-5.22947,1.17012,1.37552,8.12162,9.40278,-1.46076,-4.01247,-9.94556,-4.27157,3.55781,-5.82056,-7.75924,-5.94197
-1.55481,8.12935,-3.56257,2.61486,3.08637,-9.22575,-6.53404,5.70861,7.06056,8.64138,6.27639,-4.97716,-7.27276,8.8807,9.95031,-7.12098,-6.91974,4.2899,9.81935,-1.82253,-7.5049,-0.0017836,8.59667,-7.28679,6.16881,-7.71998,-6.94352,-9.48318,3.18057,2.43874,0.0840323,-0.294905,1.3519,1.9928,-3.80086,2.61923,1.33568,5.62378,0.900611,3.70135,-6.47208,-1.1,5.74213,8.53488,8.22537,-8.16803,-3.84142,7.98469,5.94939,2.70636,9.8474,-0.143119,-7.99765,3.77028,-0.819077,7.38396,-2.40253,3.81741,-8.44942,3.19554,1.63899,-2.29766,-5.57204,2.65844,-0.570629,-1.60974,8.53534,2.7834,7.42456,6.32287,-5.36758,-8.11191,7.35048,-9.88075
-8.43221,8.14499,-2.17761,9.6772,6.88725,8.82536,-7.45647,8.16355,5.38601,7.30808,6.00136,7.34512,3.44627,-8.05506,0.929876,-5.50547,-1.64109,9.81935,-5.27946,4.4298,-3.09923,7.57365,-8.85932,1.17961,-0.688667,-2.28063,5.44966,3.00668,-6.01128,-6.5534,-7.71529,-5.8948,7.05709,-5.3074,4.4707,0.869546,-8.53571,1.47439,-1.84334,0.856193,0.209964,3.3321,3.46194,-6.1029,-9.3848,3.8736,-3.76881,-2.69579,-3.49315,-2.91679,8.20247,-6.32019,-2.85651,8.96684,-9.91718,-6.6693,9.48495,9.93526,7.37412,9.95933,9.68391,1.06755,-0.788094,-9.21345,6.63598,-9.64076,-1.73807,-0.271627,2.23342,-4.44881,6.96012,-3.00184,3.18836,-2.40506
5.67097,2.0534,-3.54502,5.73939,-0.0300221,0.22787,-9.22965,5.90622,-9.53699,-9.7098,-9.63475,-2.94447,-1.51808,1.86146,0.0577108,-0.783719,8.89632,-1.82253,4.4298,9.12787,9.20321,8.11866,3.96782,-0.0734601,7.73362,-5.40139,0.341904,4.56042,6.46447,-0.122785,-3.09557,-5.32705,-5.56309,8.05622,1.35026,8.38604,-7.6841,-5.69555,-1.63785,3.58098,-1.64404,-3.39672,3.53956,-9.36174,8.08639,6.86602,8.52357,8.16164,1.44636,9.61741,-8.70689,2.67499,-7.15691,-0.137659,0.587983,5.66459,7.84371,6.61212,-2.50106,5.0939,-6.87624,6.42102,6.96945,-0.0987011,8.91636,-6.48396,4.62787,2.72318,4.70844,-8.85072,3.55255,6.83841,8.61583,-8.71001
-5.97448,-7.3479,1.50281,-3.79874,-2.69558,-7.69704,-5.65697,3.14091,-1.3847,-8.25887,1.0562,8.99628,3.97201,6.97013,6.43469,-3.88641,-2.40731,-7.5049,-3.09923,9.20321,6.84133,-2.40557,-7.64517,-1.2508,9.26951,-0.97461,2.23298,6.89496,2.71224,-7.35651,9.99999,-1.57564,-8.86213,-5.1512,-1.75143,-9.53393,6.67899,-0.831324,5.43883,8.85598,-8.49737,-1.74936,-9.42118,-2.98611,-3.11023,-8.50951,5.73901,-3.96885,9.57777,2.26368,-0.256112,6.14838,2.45417,4.95461,-7.4188,7.59829,7.7603,9.87979,9.83529,1.09067,-2.22126,-0.63637,-2.07397,1.6609,-7.59517,0.830682,1.23722,9.08762,-2.2315,6.22538,9.3413,2.29778,-8.91271,6.50836
5.59088,1.88837,-6.76258,0.518089,-4.91627,-3.26529,-0.159101,-1.01456,1.27383,4.75427,5.48409,3.69192,-0.137437,4.39664,2.49105,-7.19721,-5.01427,-0.0017836,7.57365,8.11866,-2.40557,-5.49484,-6.76582,-6.74357,6.52122,-6.61383,0.785178,7.8072,-0.563864,-7.56076,-7.0476,-5.13568,1.85846,-7.30041,4.11372,-9.07935,5.86219,3.06312,7.73606,-4.21467,-9.54912,-2.52445,-6.85242,-0.0545074,8.06913,9.25766,-3.36303,7.63446,3.35728,1.96052,-2.56012,9.77165,-4.44486,1.89589,-5.65193,-8.37346,-3.38457,-7.77751,-8.3126,-5.44069,-3.28816,-3.11611,-7.70359,-4.28273,7.64234,5.21109,-7.71483,-6.91863,0.848712,5.0531,-1.10996,5.55418,1.49068,-2.34464
4.42103,-2.93381,-9.40877,7.89432,-7.86989,-8.02621,2.42393,-1.69757,-2.65297,-9.09006,-0.290742,-1.10973,-8.78664,-4.71471,-6.28014,-3.45257,-4.10685,8.59667,-8.85932,3.96782,-7.64517,-6.76582,-4.89128,-7.51225,0.0930993,-6.58444,1.10347,6.79497,0.516603,5.66319,-9.1149,-3.12099,-6.58636,-2.02587,-5.79829,0.829426,-1.18326,9.98325,-5.55921,-3.2838,6.66728,-8.18485,4.5503,-2.41281,-9.78036,8.13732,-9.529,6.35869,-6.27006,1.33772,6.8784,-1.15401,4.30819,6.37193,1.57642,-6.13056,5.10579,-5.72161,-4.27777,7.51584,-3.30174,-3.65292,-8.86745,-7.42968,-4.0491,3.70654,1.2939,4.53659,4.65796,1.12934,1.13669,-4.57366,-4.50408,0.929075
3.50347,9.07687,8.64792,-8.20964,-5.87265,-2.13843,0.395533,-1.91147,-4.62032,-7.82264,5.88464,0.475209,1.42101,-8.29493,6.64017,-5.74602,-7.83352,-7.28679,1.17961,-0.0734601,-1.2508,-6.74357,-7.51225,1.86578,8.33027,-9.94149,2.81323,6.09866,5.66244,5.40678,9.00656,7.65397,5.13936,4.03596,-6.73181,2.18283,8.10611,-9.06097,9.14931,6.57864,-3.0564,6.69,3.46259,1.0679,-2.51644,5.81039,-6.72626,2.01399,2.8558,-8.25654,1.81091,-7.02933,2.05581,-3.00457,4.17501,-4.5745,9.46322,-4.16641,4.33869,8.63319,-4.52016,3.26469,-2.17501,9.08927,7.03426,2.90539,4.56239,-1.15358,-7.23036,0.801992,8.16924,-7.66423,8.77327,9.14832
-7.02139,8.49612,-8.14452,2.43517,0.809745,-7.63336,-7.09614,-1.57222,6.0922,2.97015,3.52512,-1.99424,3.35302,-1.13302,3.09866,0.859611,-4.78416,6.16881,-0.688667,7.73362,9.26951,6.52122,0.0930993,8.33027,-0.738626,-3.6202,4.84285,2.18966,-7.07309,6.94296,-3.9011,-4.027,9.78979,-8.33289,4.84176,-2.88165,5.5382,5.64452,6.90235,0.197266,-6.90937,-1.78434,-1.19738,-5.35127,-3.69043,9.6581,8.22791,-9.29561,-6.4164,7.81838,-3.28123,1.61008,0.799312,3.85666,-4.58903,-5.96182,4.33656,7.27664,3.77005,6.57045,8.28141,0.0865995,7.98293,5.42477,5.8687,6.64051,9.46394,3.84804,-9.16887,4.29343,-2.634,9.86525,-6.46923,5.12638
-5.46641,-5.24137,0.520354,-1.48181,-8.36126,-9.73076,8.37374,7.07309,3.67976,-6.21743,-8.41136,3.33032,-3.55712,6.51508,1.07988,8.06746,9.48213,-7.71998,-2.28063,-5.40139,-0.97461,-6.61383,-6.58444,-9.94149,-3.6202,5.53001,-7.41162,-9.7194,-8.7955,2.6213,7.17737,-2.9565,7.39652,-6.14337,9.30147,5.47261,-0.411097,-5.76075,-3.01766,9.08359,-8.54714,7.89876,-3.53488,0.548018,0.884126,-6.22253,1.13014,7.5477,3.30544,6.99322,-1.63233,3.74935,1.48822,7.15754,-2.63073,-9.18344,2.543,-9.2479,-8.16971,-3.36208,3.38917,-4.5038,5.1719,6.6265,8.09523,-0.252677,2.72735,-9.46592,-5.45876,6.21301,-0.997811,-8.59369,-5.32335,5.3605
-8.18014,-3.66809,-4.57143,3.45183,2.97733,-7.60227,-5.34775,2.25624,-4.26078,7.98589,6.76949,4.16199,-3.28494,-3.36408,7.19457,3.02525,6.0765,-6.94352,5.44966,0.341904,2.23298,0.785178,1.10347,2.81323,4.84285,-7.41162,7.85498,-2.0034,-2.47433,1.20568,-5.70957,-4.12256,-3.89444,0.129418,-5.57227,-0.99153,6.60935,5.80428,-8.96714,-8.75077,-4.17079,6.71063,-1.23797,-3.51596,5.73362,0.649841,-3.85915,-9.89596,-7.21949,6.69343,-1.0209,-4.51316,-1.29782,3.60874,-4.12636,-3.24538,-7.00834,9.86119,-9.22624,-0.447044,5.35096,-7.51622,1.63675,-8.20756,-3.27946,-5.93638,-7.5609,1.66745,-0.928179,5.61599,6.43898,-1.89745,1.69292,0.554005
-4.14743,1.91271,-6.14458,-7.93005,-4.46977,-0.492937,-8.95067,1.89394,-9.61776,-7.06471,5.0849,-6.10078,-1.69705,-8.47628,-1.15149,-0.0353622,3.79902,-9.48318,3.00668,4.56042,6.89496,7.8072,6.79497,6.09866,2.18966,-9.7194,-2.0034,7.93226,-0.302066,4.69135,2.02783,6.29842,-0.264468,-8.7731,-9.92174,3.26098,9.69251,6.10236,-4.48334,3.1585,1.28362,7.83348,-5.74308,-1.84999,4.2706,3.0475,-8.95123,-7.11881,2.95069,8.49688,4.85371,8.6178,-4.26145,-4.87369,8.58818,0.0499083,-3.75236,0.0378923,-7.72884,-7.99413,-3.86792,1.94773,8.30399,7.13923,2.80717,7.66439,5.22885,6.37653,3.06477,-5.2121,6.8592,0.906384,-1.61248,-2.82983
8.67288,-7.11087,5.87009,-2.59554,7.50251,7.80796,-6.07903,6.88861,3.0616,-8.87133,6.17482,3.14024,-1.63377,-2.7299,9.33965,7.47767,1.03763,3.18057,-6.01128,6.46447,2.71224,-0.563864,0.516603,5.66244,-7.07309,-8.7955,-2.47433,-0.302066,4.42301,-5.63087,-3.43392,0.971607,3.64312,4.51264,0.454163,-3.28934,4.34953,1.79703,-5.00857,5.56635,-6.66478,-9.58955,-3.46834,-3.04134,-6.86312,0.718454,-4.0925,-5.43893,8.78098,-7.73089,-6.74287,-3.0889,7.03627,-1.89132,-3.9205,9.45095,8.34125,7.44546,8.27256,-0.341288,-4.76601,-6.06632,-6.85719,6.24076,-2.00685,4.49884,6.843,-0.469407,1.85749,4.31749,9.11138,-4.15662,6.80938,0.632334
5.02011,-6.68331,4.92697,-9.19848,9.27463,0.929088,-3.39362,8.53621,2.55728,0.211984,-1.92914,9.81015,-5.56192,3.59933,6.02791,-6.83118,-9.27449,2.43874,-6.5534,-0.122785,-7.35651,-7.56076,5.66319,5.40678,6.94296,2.6213,1.20568,4.69135,-5.63087,-9.90023,8.66277,5.04788,4.41937,2.98055,-1.72427,-1.62134,-6.55211,2.95253,6.45049,-8.27138,-6.36412,-6.41212,-4.57755,-2.49976,-2.43815,8.30782,-8.67107,-4.93184,4.05995,-5.53563,-3.9554,8.28461,-1.91006,7.34755,-0.439903,3.42566,4.89743,-5.28393,-7.6758,-0.0514645,-8.14111,7.99098,5.93007,3.28361,-8.51919,0.0372802,-1.79539,6.03991,-1.78156,-9.12678,-8.26484,-1.90433,-9.0518,-9.79039
-0.572592,3.79467,-3.37861,-6.79173,7.09543,-0.951928,3.95812,-1.87869,8.96766,-8.43099,4.47904,5.87011,-1.63218,-6.05897,8.11189,-0.390029,0.0328716,0.0840323,-7.71529,-3.09557,9.99999,-7.0476,-9.1149,9.00656,-3.9011,7.17737,-5.70957,2.02783,-3.43392,8.66277,-1.79913,0.936886,7.26582,1.16965,-2.42394,-1.38594,-9.39683,-4.77532,0.41183,1.386,-9.17781,9.15389,-0.791799,-6.36367,3.01521,8.17477,9.09798,-1.58197,-8.62767,9.06717,-2.77194,-2.26098,6.45778,5.46745,-0.0632397,4.74158,3.11588,-4.18302,-7.75792,-2.63234,5.76028,-0.425054,-2.40945,-2.24015,1.48945,-3.90315,-2.68374,-8.23982,0.4025,2.51366,9.5703,7.4147,-5.896,4.65308
-8.8865,8.96793,-6.68914,0.71346,-8.89843,-3.11256,-5.52976,8.57979,7.0991,-3.42656,-8.68659,2.01942,-5.77841,-4.39974,6.14933,-6.28725,-1.39431,-0.294905,-5.8948,-5.32705,-1.57564,-5.13568,-3.12099,7.65397,-4.027,-2.9565,-4.12256,6.29842,0.971607,5.04788,0.936886,-2.037,4.00692,-1.42907,8.96368,-7.37946,-7.39795,1.60919,6.10814,-7.34112,8.26012,-7.88963,4.25493,-7.72188,5.82802,-8.40428,6.61458,7.31312,0.250399,9.54363,-1.98378,9.54967,-9.62066,4.95675,-1.01928,9.94976,-5.77289,-7.98463,3.30226,6.34671,-7.74601,7.66702,8.48361,4.38401,2.69625,6.29231,9.69126,9.06388,3.41947,6.13589,-0.187549,4.55831,1.99671,-1.1884
2.10536,1.31919,-9.59325,8.7206,0.352037,-3.30418,6.28392,-2.47486,-3.88377,-0.509335,7.72017,0.842896,4.38062,-6.25867,5.01278,9.26432,0.756077,1.3519,7.05709,-5.56309,-8.86213,1.85846,-6.58636,5.13936,9.78979,7.39652,-3.89444,-0.264468,3.64312,4.41937,7.26582,4.00692,0.706624,-1.51997,8.62394,3.85586,-5.25458,2.84716,-9.98624,1.15646,-3.46215,-5.51342,4.59941,-5.93085,-5.8172,3.41676,-5.08965,8.20019,0.455124,5.9397,-8.62588,-1.10458,-2.99514,4.06247,0.91699,1.81634,1.85271,-0.967049,7.72094,-5.90106,5.98919,0.920908,-0.574706,-4.29616,1.20694,-3.86554,4.27093,4.436,2.91702,9.60825,2.12961,-4.67829,2.63434,4.80411
0.651813,9.80279,-7.9077,9.32644,8.01726,9.00221,0.725364,-9.89822,3.0214,-4.82987,-3.75541,6.17088,-9.60925,3.95702,5.09721,-1.44519,4.0001,1.9928,-5.3074,8.05622,-5.1512,-7.30041,-2.02587,4.03596,-8.33289,-6.14337,0.129418,-8.7731,4.51264,2.98055,1.16965,-1.42907,-1.51997,9.95692,9.59256,-8.49398,-1.45184,-9.26728,9.00791,2.52725,3.80845,-7.59443,-7.71217,-1.8465,5.87269,3.2871,-1.99074,9.28818,9.31739,-6.45308,7.8379,-6.18967,9.68515,5.27159,-9.72791,2.86413,-4.77913,7.23522,9.83253,6.4517,7.51932,5.8614,9.61257,-7.13546,2.95106,4.21462,-2.76297,6.36239,8.78966,-6.02105,7.48697,0.163696,0.391395,9.97041
