-9.40829,0.963376,-3.87425,-1.27764,1.03472,-9.40882,3.04442,8.81381,9.52932,3.87286,3.66453,1.12451,1.89854,-2.24595,-9.51764,6.2752,-3.08551,2.12204,6.44882,-5.05795,-9.98791,6.17824,4.84551,-2.42064,1.09783,8.86124,-5.16212,5.66554,-9.23002,-7.54608,-1.84171,1.43559,-5.99216,7.81594,-8.19539,0.906797,-6.77,-7.75565,4.76958,2.28561,-5.32471,6.38122,-1.92546,-1.49563,5.19951,-0.846521,-7.26435,3.7933,3.37682,-8.87739,-6.37694,0.317588,7.94223,-2.32481,9.41221
7.7897,3.90232,3.52633,8.91872,0.906131,-9.38577,7.76325,-6.31948,8.1438,-9.46876,1.85036,7.15918,9.88112,-6.0575,0.869144,0.559881,2.12204,7.83688,6.53283,-4.69554,-4.63402,-5.85685,4.59962,7.55116,3.92173,-3.29121,1.5058,-7.44091,1.77983,-1.96278,-4.90102,9.73865,-1.03504,-4.29291,9.38995,-3.56422,-1.78329,-8.08648,8.11739,-0.753814,-7.97526,-3.53027,-0.74683,-6.95584,-2.94654,2.34437,-2.23899,-9.46794,-3.34586,-3.96949,-2.54346,9.43577,-9.13997,-7.74084,-4.65003
0.698947,1.41356,2.27477,-5.31065,7.44577,3.10324,-4.24915,0.278625,3.62651,9.16067,7.85174,5.99874,5.03191,-3.93866,3.34522,-9.46194,6.44882,6.53283,9.19282,2.72382,6.8292,4.02485,3.33761,8.33972,-8.91189,4.16845,2.43577,-2.78433,-0.351678,5.18476,-4.91086,2.40589,1.43504,-3.98336,3.98596,3.96095,-9.70185,7.72838,8.78417,-7.72386,-7.95265,7.49812,4.76806,9.0275,-5.92432,-3.63247,8.68537,3.82781,-5.93156,-6.65111,-7.9645,8.45514,-7.79451,0.838021,5.88616
-6.13253,0.428673,-3.54544,2.92544,4.80241,8.25655,4.1683,6.6761,-9.54923,2.572,-1.84282,2.32497,2.99748,3.59362,1.72867,-7.72838,-5.05795,-4.69554,2.72382,-5.04934,-3.95506,4.69459,1.65769,-2.20583,-9.01134,8.90568,2.62639,-2.85443,9.93623,7.05009,-8.38128,3.37094,7.64742,0.16069,9.67583,-1.0314,-2.8771,7.21216,-3.11652,-7.05501,9.10936,1.52944,4.69891,-9.16655,4.51638,-8.50879,9.38113,-4.4261,-3.70191,-2.08077,6.3565,-3.84234,-2.95182,-4.95874,3.7192
-6.19767,-1.53097,7.00857,-3.49447,4.38399,-6.46372,-3.99795,-2.57465,-5.34821,-4.34113,5.98283,3.79995,-0.813953,-7.0908,-1.57928,0.0110913,-9.98791,-4.63402,6.8292,-3.95506,-6.71516,-3.9022,4.02938,2.03453,-8.4604,-7.07427,-5.35475,5.339,-1.16596,4.39409,3.07995,-9.33374,4.58106,2.25752,-3.57199,-9.91369,9.13185,1.09225,9.70844,-4.95148,-0.947348,5.24552,-5.72619,-1.05726,-0.867873,-8.10812,-6.36594,-1.60593,-1.56719,-7.2549,7.56226,0.0724592,-0.108166,-7.92109,7.27953
-3.91856,-8.44198,-6.35402,7.50705,5.29851,-0.518489,-6.56213,0.482617,6.592,9.05961,0.287033,-1.67861,4.68639,7.14578,-3.73904,7.33663,6.17824,-5.85685,4.02485,4.69459,-3.9022,-3.91286,9.71459,8.11482,-2.47833,5.98097,-1.4292,0.260514,-8.73952,6.61528,-4.82926,-4.71425,7.2621,0.552912,1.37095,-9.50924,-6.23865,-0.0690871,-8.50753,-7.46676,5.47723,-8.02775,-9.68088,9.27232,-0.403877,-9.22922,-4.91535,8.53344,4.39065,0.760754,2.49979,3.40207,4.43455,-1.93126,-7.38792
2.71383,-4.12159,1.19335,-4.83751,-3.128,3.07833,-5.73516,9.59937,-2.8757,9.541,3.02455,4.42008,6.00691,-3.0496,-2.56817,0.203183,4.84551,4.59962,3.33761,1.65769,4.02938,9.71459,6.51348,-9.26497,-3.57065,9.67718,6.43164,8.96437,-5.29566,-1.76801,-5.49181,3.05285,2.17577,-5.43839,1.35804,-5.88674,-6.00696,6.27991,1.91773,-9.70812,8.91851,-2.89892,7.55116,0.224367,-6.16461,-2.17039,8.08611,-6.7941,3.73697,-0.573703,-6.82566,-9.74777,-5.66723,-1.71606,5.44711
0.759784,-5.50612,1.76538,0.733929,8.61611,-2.63285,9.93567,5.38058,7.6416,9.39054,-8.64782,7.81471,3.96077,-8.66756,3.67653,-9.93345,-2.42064,7.55116,8.33972,-2.20583,2.03453,8.11482,-9.26497,5.43674,-7.04791,9.58017,3.13378,-1.24862,-2.15981,8.42301,9.13581,7.5119,-1.78272,2.77923,2.18926,-1.4647,4.44321,4.05586,8.49528,-6.50541,-4.48099,8.45469,-7.84784,2.68235,2.76392,8.49652,-4.46879,1.12726,-2.37133,5.25777,-7.04355,4.3767,1.63196,-3.67443,6.95384
-2.64872,-9.48429,3.57069,-8.0003,2.83489,-1.17016,5.2393,-6.89462,1.39153,-9.03458,0.737268,5.88692,-5.31332,9.68946,-2.81945,-0.679374,1.09783,3.92173,-8.91189,-9.01134,-8.4604,-2.47833,-3.57065,-7.04791,7.29535,-9.87241,-2.94246,-7.15092,-0.331494,8.3136,-9.40025,-0.164219,9.09949,0.365212,-8.9957,-3.5294,-3.10027,6.94942,-3.02681,1.91213,8.80702,1.14745,1.14346,-3.26722,-0.951662,-5.00674,4.43251,-3.3245,0.139072,-4.77124,2.96246,-2.23656,-8.30535,-5.01306,-8.73672
-1.6135,-4.91348,-6.1153,-6.22373,-3.92447,0.467379,-9.04682,4.94042,6.11642,-2.76039,7.2605,7.49625,2.70976,3.75673,-2.01606,-4.92587,8.86124,-3.29121,4.16845,8.90568,-7.07427,5.98097,9.67718,9.58017,-9.87241,1.93082,7.0246,3.37188,-5.39716,0.70059,1.74764,-3.6311,-6.58246,1.45565,4.07195,-3.86526,0.890427,1.32584,7.39987,4.29592,-8.19107,0.329457,-4.85134,6.66011,-2.47777,4.0892,-2.63022,9.31908,1.27188,3.97858,-8.94502,-4.31377,9.68151,3.73981,-7.06432
1.74845,-4.06147,-6.70415,8.52467,6.60406,-1.00061,1.0701,4.54391,-1.43523,-8.27237,1.87977,-5.99384,4.71804,-1.81627,9.66543,3.49474,-5.16212,1.5058,2.43577,2.62639,-5.35475,-1.4292,6.43164,3.13378,-2.94246,7.0246,-6.68205,0.388959,-2.51941,-2.17718,7.8983,6.6866,-6.30913,-9.72404,-3.60315,2.88906,-3.36688,-8.43528,9.91408,-2.47084,-3.92216,-9.33084,-8.77376,-5.47938,6.77684,-9.89523,-3.55303,2.70735,1.9982,7.60029,-8.22149,6.9262,8.44833,-1.72924,-5.91748
-5.02487,3.84582,-3.93834,-0.581135,8.26075,8.88086,1.8181,3.6227,8.08906,8.04149,-8.20251,7.93794,4.74017,-6.41117,1.01654,-2.77735,5.66554,-7.44091,-2.78433,-2.85443,5.339,0.260514,8.96437,-1.24862,-7.15092,3.37188,0.388959,6.71415,1.01108,1.95546,3.42398,-4.86788,1.41229,2.57116,6.01828,-2.79292,-0.934673,0.853253,-7.73292,0.388988,2.9241,-5.6631,-7.64919,4.08978,3.53597,-5.28838,0.970418,-3.37106,-6.8124,-8.68088,5.97582,-5.93834,-3.35828,-0.0328004,3.08808
5.21847,-9.50413,8.32317,2.92347,2.00033,4.54525,9.81559,-0.408397,-9.76767,-0.0559081,-5.32393,2.54708,-8.61417,1.93479,6.58849,-0.273345,-9.23002,1.77983,-0.351678,9.93623,-1.16596,-8.73952,-5.29566,-2.15981,-0.331494,-5.39716,-2.51941,1.01108,4.44912,6.72162,-0.27511,-2.47278,9.0133,-6.65948,0.646718,-5.28979,-3.89214,1.44814,4.70767,-7.10068,6.66806,9.03593,4.26303,2.29194,1.46478,9.59609,4.17191,5.19785,-3.30234,-3.17857,7.65011,-7.84069,8.26849,-1.11267,7.45443
7.68751,0.693615,6.63239,-7.56049,-8.31612,-4.83542,3.28388,-8.83166,-9.39332,-4.80746,0.427894,5.46967,4.8755,0.888197,2.98688,1.94734,-7.54608,-1.96278,5.18476,7.05009,4.39409,6.61528,-1.76801,8.42301,8.3136,0.70059,-2.17718,1.95546,6.72162,-5.53984,4.57072,1.31524,-9.3016,-2.91992,6.06057,-6.01095,-2.68547,-7.02803,6.04791,2.2408,-0.657895,9.58835,7.86317,2.81441,-2.08839,2.399,6.38166,7.9845,-6.70664,-3.44038,2.0903,5.47247,-3.27802,-6.55021,9.47567
5.46566,-1.76995,-6.53051,7.66737,-5.07425,-6.22191,-9.85806,-4.57822,5.96462,-4.97226,-5.90841,-4.80745,-3.23109,-0.945383,-6.73989,7.87626,-1.84171,-4.90102,-4.91086,-8.38128,3.07995,-4.82926,-5.49181,9.13581,-9.40025,1.74764,7.8983,3.42398,-0.27511,4.57072,9.4295,3.1384,2.11768,0.495221,-5.35992,-3.85871,-8.28012,-1.81749,-9.6018,0.595394,-9.71485,-4.1204,-9.73646,-5.88794,-0.770548,-9.07732,1.49573,7.93935,7.51594,-4.3387,7.5281,1.6434,-7.80557,2.83005,-7.14551
-3.4879,-0.960415,1.38417,-3.07655,-3.41399,7.4749,0.013012,4.56518,-1.93203,5.92057,-7.4801,3.71891,4.45879,-0.677217,-0.510041,7.45681,1.43559,9.73865,2.40589,3.37094,-9.33374,-4.71425,3.05285,7.5119,-0.164219,-3.6311,6.6866,-4.86788,-2.47278,1.31524,3.1384,-2.71092,-9.02477,-6.73713,7.43005,-4.43891,7.65779,-1.81097,-8.54574,4.16737,-9.17661,-3.25133,-3.74144,-2.96872,5.08638,8.75124,4.6786,1.74187,8.22885,1.2246,1.0296,-7.38759,-7.547,-6.14761,0.199227
4.39903,-0.829364,-0.835475,-4.68829,8.77775,7.02363,4.64553,9.77228,-2.81175,0.0369521,-7.5643,-3.48843,4.39873,-6.60697,-0.479989,9.04496,-5.99216,-1.03504,1.43504,7.64742,4.58106,7.2621,2.17577,-1.78272,9.09949,-6.58246,-6.30913,1.41229,9.0133,-9.3016,2.11768,-9.02477,0.20167,2.27448,-4.14381,7.28149,-5.25585,-1.87851,-9.98476,5.15015,9.63063,4.44771,3.81333,2.13112,-0.417303,-4.62976,-6.75224,0.412961,8.12501,-4.24965,5.08634,-9.45766,-7.16766,2.81235,-8.16248
-8.9316,-9.43354,-3.25889,-7.1407,-9.50252,8.68955,3.97249,9.78555,5.98466,6.84602,-1.97257,6.24489,2.04978,-5.96661,-6.59868,-7.14916,7.81594,-4.29291,-3.98336,0.16069,2.25752,0.552912,-5.43839,2.77923,0.365212,1.45565,-9.72404,2.57116,-6.65948,-2.91992,0.495221,-6.73713,2.27448,6.44165,0.373431,-2.38599,-7.72017,-3.55959,9.38674,7.6875,5.91692,-8.02238,-3.99278,0.809214,7.99596,-4.69536,-8.42319,8.88122,-4.23638,-8.98307,-5.34004,-5.2232,0.575954,7.69341,-2.68378
7.83635,-3.24321,9.67102,-4.57372,-7.21069,6.58627,-0.795327,-7.22772,1.3296,-8.11162,0.500916,-1.35059,9.19358,1.6187,-4.63818,-6.73024,-8.19539,9.38995,3.98596,9.67583,-3.57199,1.37095,1.35804,2.18926,-8.9957,4.07195,-3.60315,6.01828,0.646718,6.06057,-5.35992,7.43005,-4.14381,0.373431,1.45623,3.13112,-8.10589,-9.56098,2.85347,-1.36866,6.98935,6.29826,2.46322,-0.669844,-3.12619,8.40785,-3.39141,8.97457,8.62239,-5.14285,0.688782,-2.21696,0.570825,0.924161,-5.19898
4.25483,-4.40298,2.75311,8.51542,-7.05332,8.2358,-2.02061,1.8281,5.50273,-5.98509,-0.215615,-6.87784,8.36722,-7.52862,-8.42967,-7.49412,0.906797,-3.56422,3.96095,-1.0314,-9.91369,-9.50924,-5.88674,-1.4647,-3.5294,-3.86526,2.88906,-2.79292,-5.28979,-6.01095,-3.85871,-4.43891,7.28149,-2.38599,3.13112,-6.37646,-7.10757,-3.9947,-2.77125,-1.38596,3.64924,-0.989818,-0.0150001,3.42529,8.04398,4.52287,-9.66168,8.83298,-9.77951,-4.95309,-0.64622,0.15615,2.43834,-1.28281,0.956384
-8.73361,-2.9518,4.82747,7.96238,4.83298,4.84602,-2.05705,-7.74922,4.80638,-1.17001,2.59962,9.60569,3.7663,-0.63283,-5.35338,-6.83257,-6.77,-1.78329,-9.70185,-2.8771,9.13185,-6.23865,-6.00696,4.44321,-3.10027,0.890427,-3.36688,-0.934673,-3.89214,-2.68547,-8.28012,7.65779,-5.25585,-7.72017,-8.10589,-7.10757,0.556634,-6.02833,-0.668537,-6.31111,-1.52942,1.78909,-4.78713,-0.466117,1.92134,3.55171,0.298093,4.72568,-6.57,8.09996,-0.869291,9.44996,-2.50264,-7.01256,5.33017
5.62731,6.52706,-7.42475,7.73971,-4.76834,9.57321,-7.3287,-7.03695,-1.24453,6.37359,7.26054,9.69017,-5.18014,7.22917,-2.93674,-1.38344,-7.75565,-8.08648,7.72838,7.21216,1.09225,-0.0690871,6.27991,4.05586,6.94942,1.32584,-8.43528,0.853253,1.44814,-7.02803,-1.81749,-1.81097,-1.87851,-3.55959,-9.56098,-3.9947,-6.02833,9.15423,-1.11969,-0.875478,-9.74976,-4.29681,7.05522,-8.58525,2.51895,-1.77018,6.69525,9.69811,2.6363,-5.18141,5.41118,4.00541,-6.00254,0.505491,0.58431
-6.79022,8.73822,4.84849,-6.67985,-5.55863,1.12718,8.57906,5.33224,6.14277,-2.75126,7.84528,-7.03478,0.442412,-2.61428,-6.64633,3.81101,4.76958,8.11739,8.78417,-3.11652,9.70844,-8.50753,1.91773,8.49528,-3.02681,7.39987,9.91408,-7.73292,4.70767,6.04791,-9.6018,-8.54574,-9.98476,9.38674,2.85347,-2.77125,-0.668537,-1.11969,-5.24811,-7.80547,2.16814,6.25869,-6.96272,-4.16183,9.78179,5.68793,-1.17469,-8.16409,5.26438,-2.00939,3.6508,-5.37412,-5.15516,9.41053,-1.76212
-2.31943,4.629,6.22555,-0.268023,7.48913,8.59892,-6.75413,9.6696,5.72889,8.71757,9.68784,-7.87256,2.81269,-9.48684,9.71128,-0.388565,2.28561,-0.753814,-7.72386,-7.05501,-4.95148,-7.46676,-9.70812,-6.50541,1.91213,4.29592,-2.47084,0.388988,-7.10068,2.2408,0.595394,4.16737,5.15015,7.6875,-1.36866,-1.38596,-6.31111,-0.875478,-7.80547,-7.67864,6.84746,5.21589,-9.07058,-4.76262,8.0869,-5.82765,5.91721,-2.86478,4.37385,9.02843,-5.09206,-7.69543,-5.82956,3.56598,7.25903
1.27378,2.43467,8.04662,-4.27169,-3.48099,8.82676,5.66073,0.695346,-7.20299,-1.3462,-5.68517,3.08154,-3.98586,-2.6374,-0.497598,7.40761,-5.32471,-7.97526,-7.95265,9.10936,-0.947348,5.47723,8.91851,-4.48099,8.80702,-8.19107,-3.92216,2.9241,6.66806,-0.657895,-9.71485,-9.17661,9.63063,5.91692,6.98935,3.64924,-1.52942,-9.74976,2.16814,6.84746,-3.11493,8.84678,-7.25666,0.979681,-6.80841,-7.01274,-0.0490957,0.127336,-9.924,-2.33634,-4.39107,-4.61545,0.427081,4.98601,-6.36776
1.41405,-4.60425,5.83793,3.76658,-4.97593,-7.93467,9.88174,-9.49198,-9.84824,-5.80609,-6.32512,-0.324374,-2.44371,-6.31674,-0.00935563,-0.79395,6.38122,-3.53027,7.49812,1.52944,5.24552,-8.02775,-2.89892,8.45469,1.14745,0.329457,-9.33084,-5.6631,9.03593,9.58835,-4.1204,-3.25133,4.44771,-8.02238,6.29826,-0.989818,1.78909,-4.29681,6.25869,5.21589,8.84678,2.47385,8.24114,-5.51929,-8.3767,-6.56123,-5.93196,2.46852,-2.54947,7.13607,1.59784,0.10408,-4.93321,8.47084,-1.53826
-1.50582,2.45474,-8.75314,7.70742,-9.50244,5.73563,-3.6839,-8.91774,-7.68687,-9.89127,-1.71721,-8.21422,-1.40267,-7.66595,9.70485,-3.55466,-1.92546,-0.74683,4.76806,4.69891,-5.72619,-9.68088,7.55116,-7.84784,1.14346,-4.85134,-8.77376,-7.64919,4.26303,7.86317,-9.73646,-3.74144,3.81333,-3.99278,2.46322,-0.0150001,-4.78713,7.05522,-6.96272,-9.07058,-7.25666,8.24114,-9.289,-1.33328,-8.63279,8.82983,4.91568,-8.285,3.39414,9.38704,3.51847,-7.80383,6.21295,6.15004,-0.104924
-0.663315,-3.08638,-2.32963,7.3228,9.7546,-7.70358,7.39237,-1.65003,-6.4923,0.950254,5.62012,-8.44097,0.518192,3.02485,3.14984,9.47478,-1.49563,-6.95584,9.0275,-9.16655,-1.05726,9.27232,0.224367,2.68235,-3.26722,6.66011,-5.47938,4.08978,2.29194,2.81441,-5.88794,-2.96872,2.13112,0.809214,-0.669844,3.42529,-0.466117,-8.58525,-4.16183,-4.76262,0.979681,-5.51929,-1.33328,2.25758,-1.33374,-9.88554,-9.6165,-7.5526,3.45656,-6.95294,-2.57514,-4.8834,-7.16522,-1.56337,4.80172
-8.18106,5.15044,7.53956,4.03505,6.95758,9.52312,9.65586,0.892813,-2.62668,-2.03421,1.61442,4.34175,-9.52536,-0.56887,0.933552,0.907587,5.19951,-2.94654,-5.92432,4.51638,-0.867873,-0.403877,-6.16461,2.76392,-0.951662,-2.47777,6.77684,3.53597,1.46478,-2.08839,-0.770548,5.08638,-0.417303,7.99596,-3.12619,8.04398,1.92134,2.51895,9.78179,8.0869,-6.80841,-8.3767,-8.63279,-1.33374,-8.12193,-0.754625,-9.42067,-5.75322,-5.52277,-0.7375,-2.42689,-3.85082,-0.98889,0.888213,-3.487
-1.04999,-2.19951,-0.947252,8.05791,2.84017,-1.61105,-9.85256,-2.98327,-4.03572,2.19801,-5.52599,0.848636,7.54416,1.24563,7.20337,-8.88978,-0.846521,2.34437,-3.63247,-8.50879,-8.10812,-9.22922,-2.17039,8.49652,-5.00674,4.0892,-9.89523,-5.28838,9.59609,2.399,-9.07732,8.75124,-4.62976,-4.69536,8.40785,4.52287,3.55171,-1.77018,5.68793,-5.82765,-7.01274,-6.56123,8.82983,-9.88554,-0.754625,0.0431951,-9.33793,6.83517,-5.47137,-0.696566,-4.07022,-2.5131,-1.12929,3.35191,-0.362655
