-3.80588,-6.00169,5.58849,1.87991,7.19711,-4.74742,-4.29382,-2.23014,2.39363,-3.133,-9.77086,-7.02103,-9.5361,-1.14513,9.65378,-9.6011,-4.54236,0.734732,-8.07526,-5.81281,2.4662,-8.70552,5.84465,1.24015,4.77217,-2.07178,-6.69788,-8.06342,4.53677,-1.05653,-8.27302,0.00156718,5.14696,5.76152,1.99749,-3.92781,0.754556,2.91319,-6.85806,-0.909347,-0.0516845,2.13727,6.84882,-7.50225,3.27063,-6.07388,-3.86117,-1.13182,-8.67319,-7.51992,-6.06425,-5.57566,-9.96594,8.53749,8.09195,-1.36944,-8.64634,8.65399,-8.78179,4.04981,-9.95132,-6.09788,-3.35746,-9.33202,-6.78023,2.49429,4.6406,-5.27833,-4.57406
3.3823,6.02306,-7.11294,-8.89341,9.06559,9.65676,-7.72126,-9.29175,-1.2443,3.34415,-7.02103,5.29094,3.86972,-8.99263,7.83346,1.1677,-9.35027,-4.68151,0.380206,-4.3981,-8.12039,-0.774194,-5.15966,7.63562,0.718135,5.22196,8.17493,-6.44829,7.99114,1.38113,-2.19578,-5.67497,9.41934,-9.9749,-3.08104,-1.52352,-0.0403883,2.51955,1.1602,0.470717,-8.15351,-7.28919,-0.547862,-0.280931,2.80585,-7.9548,8.35516,-3.54723,-2.76973,3.67134,0.068487,8.79844,5.99685,-4.9265,-0.715946,7.97551,8.34969,2.66382,-3.06479,5.00769,-4.6334,-6.6618,6.71411,-2.35541,2.75359,-9.59856,1.83703,4.09299,-3.10758
6.16913,1.88702,2.71331,-0.305754,-4.22647,-3.57736,5.14024,5.24334,-9.96643,5.88603,-9.5361,3.86972,-2.65302,6.1646,-9.63793,-5.0044,2.16542,-5.75507,7.64914,-1.58073,-4.60016,1.59046,-0.14979,-3.75922,4.54641,2.38066,0.866936,7.51608,7.19417,-7.25731,9.35884,-4.84618,5.40049,-7.17733,9.85691,4.1894,-5.18219,7.14431,0.257312,-7.48707,-0.975827,1.79179,8.08982,3.2409,-9.74643,-4.3209,1.66345,8.86173,-5.51807,-3.5391,2.48218,-1.76786,7.54237,2.68795,-8.98666,-6.81625,1.63854,-4.04759,5.16753,-1.35844,1.44664,9.80876,-6.17456,4.85152,-0.440197,4.70528,-2.56337,2.36608,0.718384
-6.7934,0.465084,-4.22526,-9.72509,6.9211,3.58545,-2.35219,0.702502,-7.66617,-3.4813,-1.14513,-8.99263,6.1646,-8.64514,-5.25766,-8.7261,9.66716,6.91977,1.8289,-4.2717,-3.1498,2.4188,-9.34038,-9.31828,-6.5557,8.62793,4.73457,7.71997,-9.63023,-5.56314,-1.10051,7.17477,0.837727,0.550028,-6.70057,-1.56913,4.62282,6.32352,-9.92421,5.94807,1.94269,0.603755,-5.94867,-0.23755,4.62567,-0.0157636,-1.02338,-9.81738,2.07896,-1.71861,8.44391,-4.519,8.72078,3.02027,-0.716119,7.4925,6.55528,9.46344,-1.5774,3.98317,-7.23926,9.04305,-2.22038,-0.496869,7.74396,2.37538,8.56943,4.34047,-4.20392
-3.44658,9.64241,1.2901,8.98925,-4.69831,-7.44778,-1.0492,-9.2406,-2.95158,-6.21591,9.65378,7.83346,-9.63793,-5.25766,-5.42358,-2.17341,-2.38297,3.54928,-7.28614,7.15645,-4.25804,-1.47681,7.43232,-5.8955,6.13076,-2.01901,2.17691,3.85264,9.64623,-4.20528,-9.72254,7.55453,-4.65416,-6.64146,2.22787,-9.77454,-2.58154,-6.83361,-8.30871,3.44879,-4.58391,7.91423,-1.46806,1.79519,4.92459,4.68858,8.25196,6.6133,3.49238,5.72478,3.43218,6.01773,-9.68919,-3.94248,-2.81421,1.71787,8.21145,-5.36915,1.8377,-3.53926,-0.792429,9.13363,-4.68985,-8.10029,3.55185,-9.75647,9.1964,8.92979,-6.58065
0.384485,7.36554,3.41053,-7.95782,3.7263,-8.02868,-0.855874,-3.05513,-3.07664,9.6157,-9.6011,1.1677,-5.0044,-8.7261,-2.17341,-8.40482,-8.06319,-6.69644,7.45836,3.11476,7.63331,7.65811,-4.2206,-4.86375,-2.20831,-4.35332,4.66319,-5.05216,7.71996,0.970442,-2.63477,-4.90122,-8.82437,-7.92093,-0.78237,1.11432,5.67979,4.41618,9.55211,-3.25671,9.19671,-6.87576,-7.87948,-5.99834,-7.77446,-7.44524,-6.8262,-1.03977,-7.01628,-1.35609,-7.62465,5.55376,-5.61868,1.05618,-4.45961,8.76711,0.346958,-2.3552,-3.33334,-9.83339,6.98511,4.0974,9.3537,-3.46216,5.50715,-2.52227,-5.55113,2.36523,9.619
-4.43883,5.92802,-5.82167,-2.68294,4.46046,6.58721,2.43288,4.87221,-4.7399,1.02478,-4.54236,-9.35027,2.16542,9.66716,-2.38297,-8.06319,8.35319,1.20867,-5.70178,-2.72352,6.06155,5.17159,-3.17347,-3.33493,1.73277,-3.77802,-1.79039,1.31522,-3.34808,9.47009,-1.60156,-2.36351,-5.13862,-9.90924,1.11593,0.753066,-2.91003,5.04544,-8.05862,-5.98321,-6.28284,-8.04759,6.72342,-5.11234,6.68971,-9.49271,-2.11355,-8.23146,-7.64388,-1.53912,-6.2641,-0.830553,-6.66355,-2.28274,2.77128,-9.30685,-0.320577,8.19451,-9.45746,5.3398,2.70015,-0.486855,0.151883,9.00191,4.99181,-4.21468,9.25154,3.21431,3.31789
1.5206,6.06717,-3.50199,-9.9118,-6.6914,2.89546,0.772527,-5.18028,-6.14688,-2.78768,0.734732,-4.68151,-5.75507,6.91977,3.54928,-6.69644,1.20867,-2.36142,-5.96973,-1.17635,6.73412,-8.68259,5.73398,-6.44545,-0.48282,7.42251,6.52684,0.288824,-6.65817,-3.47964,-7.553,-4.58936,-9.36942,-8.67392,-3.87366,6.02086,1.24079,8.46226,2.14139,7.66863,-0.434976,-3.12366,8.34177,-2.86734,9.90024,-1.52706,-4.78702,-0.737745,-5.74218,9.76448,-1.01735,2.59711,3.87111,0.710558,5.36776,3.38233,-8.35778,1.27025,-2.29537,2.20836,-3.67865,6.9165,6.14796,-7.40302,7.84795,-6.60153,3.68352,2.41821,-6.20048
-1.19958,4.23142,8.85762,-4.71044,9.39019,-7.69036,-2.92538,-6.20598,-9.38128,5.68406,-8.07526,0.380206,7.64914,1.8289,-7.28614,7.45836,-5.70178,-5.96973,-5.58958,-8.85645,-9.25345,3.18554,-4.46334,-7.70419,5.28434,-1.23776,-0.713074,-7.76887,-9.53285,-4.12215,-0.176814,1.42861,6.2988,0.37622,-7.55237,-7.64971,-1.36913,7.1495,7.49621,-0.640931,7.002,2.44191,-1.95059,3.0191,4.1268,7.67418,-7.46481,-4.31821,4.18307,-0.658912,9.43128,-6.12203,-5.54501,9.48255,8.14259,-2.5148,4.41429,6.39539,8.94243,2.25477,-1.6733,6.45543,7.1086,-1.73248,-4.25384,-3.01396,-1.46038,3.64183,-8.88529
3.3748,8.28898,1.87039,-2.36987,1.4763,0.228756,3.3136,-8.18342,4.79283,-8.91637,-5.81281,-4.3981,-1.58073,-4.2717,7.15645,3.11476,-2.72352,-1.17635,-8.85645,8.44663,8.52969,6.71198,-6.89153,5.01665,-7.06387,7.16893,-0.673437,-6.76168,-4.93684,2.45968,-4.26252,-5.14828,-5.40553,-5.34012,-1.78831,-2.18325,-8.17372,-5.43014,-8.47555,8.53523,5.59941,-0.825189,-5.12524,-0.271908,3.64864,7.54014,-7.4687,-9.63034,-2.42255,-6.31313,1.51741,4.98125,5.32125,0.290359,5.0444,-4.38686,7.53921,-8.60169,2.50157,9.67498,0.642813,5.48115,5.0804,-2.30406,-7.97396,3.57847,8.54734,-2.93499,-1.28957
-4.23787,-5.51762,-9.03511,3.99281,-4.76136,6.14351,5.8484,7.14005,-2.25247,8.2094,2.4662,-8.12039,-4.60016,-3.1498,-4.25804,7.63331,6.06155,6.73412,-9.25345,8.52969,-0.573371,0.0401753,-0.495624,6.63838,9.16799,7.72568,4.38475,-2.83323,-5.78934,-9.22675,-7.68617,8.71553,3.4304,-1.35769,8.37508,8.85854,-3.92492,-8.14829,-3.40381,-4.59085,3.50045,-6.75498,-4.95797,6.83377,2.62789,9.23048,1.74401,-7.77395,6.89776,-1.66553,-1.55036,5.36268,0.723795,-7.26897,9.32905,9.98143,9.05968,6.99624,9.19198,-5.63492,-7.58261,3.00479,7.78255,-5.42388,6.87714,4.61884,6.92812,4.67074,3.51824
-9.73835,-7.42266,-9.52214,-0.597077,-8.9256,3.64388,1.24109,3.12066,-1.96144,-2.50625,-8.70552,-0.774194,1.59046,2.4188,-1.47681,7.65811,5.17159,-8.68259,3.18554,6.71198,0.0401753,-7.34582,9.74826,-4.21711,8.80906,6.14846,8.25801,9.33061,-2.15512,6.41583,0.457951,0.348372,-8.78515,-7.86939,-7.97415,4.65781,2.57584,-9.10939,-8.89405,9.27299,-0.169667,3.03868,6.7309,4.59786,6.20347,-8.18008,0.409127,-5.82094,-2.34277,6.34636,3.90197,-5.69147,-9.68412,-7.79006,-1.34061,1.78059,-1.3364,-0.746853,6.97715,-2.60722,-7.64067,2.19568,-2.32431,8.35023,9.80734,-6.71375,-8.79506,-1.64751,4.26446
5.90385,0.345442,-9.28155,-5.14835,3.5438,7.48802,-7.68676,-3.43854,3.62524,-8.55206,5.84465,-5.15966,-0.14979,-9.34038,7.43232,-4.2206,-3.17347,5.73398,-4.46334,-6.89153,-0.495624,9.74826,-0.0333831,-4.57426,-6.92437,-3.26431,9.06352,8.59239,-2.02297,-3.45384,3.2529,5.42573,-1.62261,-7.64734,-8.90724,0.501581,-0.301859,-5.19621,-3.85683,-6.96935,-1.85584,1.46238,2.19652,-0.0886041,-0.605422,-4.0091,0.528739,0.946592,8.29807,-9.00785,6.43156,7.4373,5.68018,-7.31765,8.49389,-9.18486,-2.68285,6.47301,8.53132,9.11172,-9.07285,-3.05208,-9.56024,3.5578,-2.1086,-5.36561,-3.74069,5.13782,9.69578
8.2792,-1.16885,-9.16738,6.42971,-6.21771,-9.08619,0.478698,0.986649,-4.50017,-7.92444,1.24015,7.63562,-3.75922,-9.31828,-5.8955,-4.86375,-3.33493,-6.44545,-7.70419,5.01665,6.63838,-4.21711,-4.57426,8.60227,-5.75363,-7.74478,-6.95341,-7.75544,-4.65353,-5.8953,6.51853,3.89841,-0.0816191,2.04718,3.68905,6.83339,-0.807675,-6.73446,-2.06009,-6.43546,5.63158,6.01967,-8.37413,3.19672,5.68791,-8.37201,-8.79871,-0.439038,8.87615,4.02059,1.73829,8.70609,-0.435001,8.12285,-6.7273,7.18928,2.4621,-7.49085,-9.05372,-2.72029,-8.77136,-3.64073,5.87525,-1.77151,-5.36397,-8.62955,-1.17642,3.97897,-1.84497
-4.08443,8.05925,2.45593,7.58083,6.19725,0.957253,3.05409,7.32487,3.35996,-5.13531,4.77217,0.718135,4.54641,-6.5557,6.13076,-2.20831,1.73277,-0.48282,5.28434,-7.06387,9.16799,8.80906,-6.92437,-5.75363,-7.8333,7.77018,3.26007,-7.72954,-3.14268,-1.35203,9.11261,8.09339,4.03072,9.50478,6.36789,4.73589,-2.13253,-2.91062,3.92757,-0.864405,3.09403,-7.99565,1.99782,-0.59302,1.8262,8.38007,-4.19241,-2.3507,9.43961,6.92926,-2.52637,5.70531,-9.43832,3.33272,-6.98118,8.30731,-0.188229,-0.491683,-7.907,-1.7106,2.26763,-9.44685,-9.58006,8.71184,-5.66396,2.07768,7.08806,4.84927,-5.67831
-6.12694,0.128202,-7.83129,-2.5285,-6.22672,-2.34785,4.17293,4.66516,3.65805,1.09403,-2.07178,5.22196,2.38066,8.62793,-2.01901,-4.35332,-3.77802,7.42251,-1.23776,7.16893,7.72568,6.14846,-3.26431,-7.74478,7.77018,-9.88558,8.23747,9.57619,-6.33291,4.45752,-6.13077,1.97787,1.68588,-4.61257,-5.05091,6.745,1.35996,-1.89063,-7.12567,0.692674,4.41757,-4.02669,-2.98145,-5.11785,-1.63535,-2.45973,-3.34424,-7.8904,-6.26232,3.88607,-2.65262,-4.1531,-5.81477,-9.3802,9.57624,1.72714,-8.45497,9.5765,-0.0703904,8.75119,-0.414262,-7.88729,9.17999,1.91159,3.76047,-8.98517,-0.880049,-2.21956,-4.64013
4.99381,-9.61456,-9.03918,0.774988,-5.109,6.20715,8.03224,7.49737,3.47328,6.4887,-6.69788,8.17493,0.866936,4.73457,2.17691,4.66319,-1.79039,6.52684,-0.713074,-0.673437,4.38475,8.25801,9.06352,-6.95341,3.26007,8.23747,-7.00064,3.53439,-3.77586,5.11693,9.45419,-0.460499,1.27102,9.956,0.115885,6.27317,7.2236,-5.22642,8.43301,-9.32765,-3.37877,-9.95268,-4.64436,-8.97151,8.22436,6.0386,5.04014,-2.63204,8.85239,1.52372,-7.9165,2.79202,2.79654,3.16513,-0.451768,-4.31092,0.0834544,-3.09568,7.8727,-6.90197,2.33739,-7.85929,5.39798,-4.16347,0.682488,-8.05246,-3.64921,6.44555,-0.903395
-7.66406,-6.71322,2.30074,-8.44285,-8.17014,-2.4361,-9.981,-0.417939,-0.983707,1.83719,-8.06342,-6.44829,7.51608,7.71997,3.85264,-5.05216,1.31522,0.288824,-7.76887,-6.76168,-2.83323,9.33061,8.59239,-7.75544,-7.72954,9.57619,3.53439,-1.89039,6.4721,5.98319,-0.0106421,9.39569,8.60233,-0.429777,-9.82298,7.36714,3.55925,3.47056,9.54794,6.74977,5.04556,4.62314,4.30713,7.10506,-9.98253,6.43657,5.71195,-9.36161,3.86401,-7.02208,9.8503,1.15566,1.3669,-9.33811,-5.95653,-3.91117,8.71298,3.23688,-8.67817,-1.74716,1.57621,5.28725,5.123,9.76274,8.81453,3.23602,-1.29717,5.26864,-2.74202
3.92765,4.56353,5.44424,-5.15957,6.65405,-7.77303,-2.15713,-5.36325,4.24636,9.06367,4.53677,7.99114,7.19417,-9.63023,9.64623,7.71996,-3.34808,-6.65817,-9.53285,-4.93684,-5.78934,-2.15512,-2.02297,-4.65353,-3.14268,-6.33291,-3.77586,6.4721,2.11467,-9.04768,8.18001,-3.51572,-5.18705,8.92259,8.27828,3.79124,-9.52814,-2.18661,5.61697,0.0675973,5.89266,-4.83964,-9.91902,-8.89808,-2.71955,9.70301,3.31497,-3.41253,-4.91019,-3.60919,-4.59228,8.04281,2.55584,-4.31974,-9.08635,5.50046,-9.09717,-5.84671,-8.34799,-2.42791,8.54222,-0.578291,-4.42877,-4.3841,6.02501,-3.26465,-4.84808,9.93983,5.41784
-4.37949,-8.65701,-2.18741,-3.01796,6.67518,-3.53278,-5.65838,0.0127987,9.47138,-8.97294,-1.05653,1.38113,-7.25731,-5.56314,-4.20528,0.970442,9.47009,-3.47964,-4.12215,2.45968,-9.22675,6.41583,-3.45384,-5.8953,-1.35203,4.45752,5.11693,5.98319,-9.04768,3.18193,-5.74096,-0.339107,0.797633,-0.734932,-0.377685,3.02085,-3.85242,-7.34224,1.837,5.81896,0.257644,9.96102,8.93208,6.62615,-4.33201,1.67457,-6.11069,3.49455,6.35686,9.4947,5.62043,-9.44515,-4.11314,-4.37901,-1.47276,-2.72105,0.977934,3.83221,1.67808,-1.17854,8.11502,1.52436,-9.995,2.55906,4.85469,-0.3983,5.97335,3.7434,-3.6963
-4.444,4.55276,-0.904345,-7.06299,9.98472,8.32995,3.62433,-0.709444,9.85874,-8.34914,-8.27302,-2.19578,9.35884,-1.10051,-9.72254,-2.63477,-1.60156,-7.553,-0.176814,-4.26252,-7.68617,0.457951,3.2529,6.51853,9.11261,-6.13077,9.45419,-0.0106421,8.18001,-5.74096,8.68477,6.98257,-1.08596,-2.03099,-7.82323,-9.14879,7.13702,-0.485249,8.9192,-6.59546,-6.90538,7.14301,-9.56398,-8.3913,-4.33038,2.5725,1.03182,-3.96755,0.73936,6.59131,2.78889,-6.58834,-2.41457,7.8603,1.67048,-4.47987,-8.97088,-6.48738,-6.57494,6.81643,-1.80823,-5.28951,-2.29297,3.70818,-7.40776,-8.31952,3.6819,3.87875,8.26412
-5.05177,0.267429,5.99173,-3.9007,-5.6842,-9.38259,4.72341,-8.49732,-0.986809,-6.17456,0.00156718,-5.67497,-4.84618,7.17477,7.55453,-4.90122,-2.36351,-4.58936,1.42861,-5.14828,8.71553,0.348372,5.42573,3.89841,8.09339,1.97787,-0.460499,9.39569,-3.51572,-0.339107,6.98257,-3.96416,7.01855,-4.54196,1.15692,5.56938,-2.99588,-5.82324,6.08378,4.88204,2.38549,3.38747,4.67023,8.8686,3.30336,-9.70355,3.57323,-3.30438,-8.68264,-1.20403,3.52286,2.29151,3.89654,2.92091,7.7945,2.79565,8.65582,-4.12765,-4.4243,5.27571,-3.10272,1.26885,3.37662,4.29684,-4.4663,-5.64852,-1.08859,4.69658,-0.878135
0.927619,8.22712,-3.44652,-3.32738,-4.42919,7.44876,-2.06103,-2.4602,-1.70044,-9.43475,5.14696,9.41934,5.40049,0.837727,-4.65416,-8.82437,-5.13862,-9.36942,6.2988,-5.40553,3.4304,-8.78515,-1.62261,-0.0816191,4.03072,1.68588,1.27102,8.60233,-5.18705,0.797633,-1.08596,7.01855,1.0295,1.75591,1.94727,8.05687,1.91283,3.54699,2.24496,-8.1462,5.3529,2.44591,-2.01958,-5.72313,3.39009,6.46943,-4.49503,-2.24612,-5.71983,-1.4552,5.71985,-2.55402,-8.49012,-5.48741,8.2385,-0.00693288,-0.873489,-5.92915,0.124378,-4.1395,-8.37739,8.01008,-0.273139,-6.51792,-0.174134,1.87172,-2.29771,-3.94645,-6.8371
-2.73307,-1.67854,-1.43192,4.44904,-1.51201,1.86782,-2.35656,-1.2115,2.0359,5.83282,5.76152,-9.9749,-7.17733,0.550028,-6.64146,-7.92093,-9.90924,-8.67392,0.37622,-5.34012,-1.35769,-7.86939,-7.64734,2.04718,9.50478,-4.61257,9.956,-0.429777,8.92259,-0.734932,-2.03099,-4.54196,1.75591,-5.33122,-7.48272,3.18977,9.38992,-5.43703,7.65401,2.36085,-0.504015,-9.52266,-2.90136,0.380017,-5.82799,1.71365,-8.38581,9.86158,-7.93038,-2.2727,3.62677,-4.80788,-3.73585,-7.26952,6.87787,0.0424326,9.60687,-9.1252,-0.805202,3.16562,-5.96594,8.45431,8.19042,7.95378,4.19571,-2.29912,9.027,-2.69455,-8.39311
5.05844,-1.88656,4.0474,-3.95551,-2.77167,8.29175,6.23906,-5.39862,-5.43771,6.04102,1.99749,-3.08104,9.85691,-6.70057,2.22787,-0.78237,1.11593,-3.87366,-7.55237,-1.78831,8.37508,-7.97415,-8.90724,3.68905,6.36789,-5.05091,0.115885,-9.82298,8.27828,-0.377685,-7.82323,1.15692,1.94727,-7.48272,-6.3645,-3.81124,1.97314,1.10409,-0.737302,8.56931,-2.25224,-4.28755,-5.49165,7.52374,3.42255,-3.21107,9.12152,-4.64466,-1.45096,1.64106,7.97311,3.00623,4.08204,-5.78215,6.77706,-7.92103,-5.6252,-7.25236,-3.8774,-0.259417,2.91391,-3.99018,1.4323,4.30932,2.21714,7.18353,1.50335,-2.76714,3.77335
2.44525,0.752527,5.03014,1.0838,1.64722,1.08625,6.33097,5.35385,-3.08621,4.36499,-3.92781,-1.52352,4.1894,-1.56913,-9.77454,1.11432,0.753066,6.02086,-7.64971,-2.18325,8.85854,4.65781,0.501581,6.83339,4.73589,6.745,6.27317,7.36714,3.79124,3.02085,-9.14879,5.56938,8.05687,3.18977,-3.81124,-7.44792,-3.66168,-6.55654,2.73705,4.00863,3.15875,-1.80006,-4.10641,-1.5899,5.50132,6.0796,-2.44757,7.28108,0.832577,-3.91017,-3.797,1.443,-9.64801,1.93586,6.08275,-8.67079,-4.43828,-4.55755,-1.6223,1.31481,-2.57919,6.86629,9.74243,7.76729,-7.74851,9.09667,9.83929,-3.04513,-4.51211
