Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67
21,53.7414,0.120447,-0.0778806,0.0745833,0.039029,0.0524943,0.0370792,0.147096,0.154214,-0.0627323,-0.0466192,-0.0181415,0.0350158,-0.0457295,0.2158,-0.0331057,0.00506359,-0.0624009,-0.0244783,-0.152077,0.0622126,-0.0623824,-0.164045,-0.0766498,0.0419324,0.073319,0.322272,-0.0775497,0.0119233,0.120075,0.0569985,0.0620967,0.0558998,0.00925049,-0.0976602,0.191295,-0.00376089,0.213889,-0.148752,0.124952,0.111071,0.00406494,0.188918,-0.109424,0.155372,-0.043316,-0.0582913,0.17717,0.120681,0.0905518,0.0614479,0.0825285,-0.174848,-0.000284032,-0.0978318,0.0754503,-0.0819259,0.183286,0.372923,0.00791866,0.00497936,-0.0293953,0.197303,0.251066,0.067463,-0.183744,-0.0101544,-0.00464039,0.070167
22,-52.9499,-0.0261719,-0.0156956,0.051031,0.0279649,0.0314924,0.114623,0.102353,0.111261,-0.0778764,-0.190621,-0.000221619,-0.199509,-0.053025,0.120468,0.10509,-0.23693,0.0723407,-0.0613776,0.0327199,-0.126854,-0.071361,-0.0177902,0.0291059,0.169734,0.0391122,-0.000850433,-0.18627,0.029566,-0.000101765,-0.353966,0.0871951,-0.0521518,-0.148874,-0.168178,0.0764069,0.00242716,-0.011522,0.0322025,-0.0293211,-0.0820369,-0.233132,0.290581,0.0965351,0.0210252,0.0202099,0.202466,-0.0946758,-0.0145979,0.133322,-0.0877985,0.191352,0.0153496,0.0449465,-0.00888961,0.0486776,0.121992,-0.213937,-0.0716786,-0.2605,-0.0189235,0.0984983,-0.0674884,-0.14806,0.0202945,0.0150499,-0.0906734,0.0429841,0.214874
23,52.2593,-0.0979321,0.0526884,-0.0458088,-0.068781,-0.0276244,0.0296944,0.000559306,-0.154632,0.0799644,-0.220552,0.0970558,-0.0106522,0.161851,-0.0122689,0.0472104,0.00782004,-0.0150984,-0.154151,-0.109556,-0.206268,-0.153382,0.0743915,0.150267,-0.0604913,-0.189321,0.112739,0.112551,-0.0414071,-0.134901,0.182578,-0.122411,-0.0378084,0.0925451,-0.153835,0.0678438,0.0796367,-0.0380296,-0.189457,0.130901,-0.19071,-0.175425,-0.191983,-0.122127,-0.0620804,-0.00972479,-0.0777936,-0.132239,0.111901,0.175519,-0.188434,-0.1088,0.0613938,-0.161955,-0.154722,-0.0367349,0.0880514,0.275458,0.0532387,-0.256629,-0.0510722,0.0813992,-0.096991,-0.0177849,0.13613,-0.0761792,-0.0911921,-0.0340172,0.0470938
24,-50.5008,0.109267,0.16146,0.125291,0.0587948,-0.0203652,0.12346,-0.00670499,0.174831,-0.101548,0.0689329,-0.316419,0.00146971,0.0774606,-0.143231,-0.0316396,-0.00514904,0.127098,0.160468,0.131308,-0.106719,0.136149,-0.151221,0.0852114,-0.06165,0.0829195,-0.155076,0.111174,-0.0905012,0.00935901,0.0136415,0.00111924,-0.107258,0.0845441,-0.0376816,0.00581244,-0.18894,-0.15736,-0.0551536,-0.220684,0.0467009,0.024209,-0.0746959,-0.142323,-0.0169991,-0.157195,0.0262212,-0.011354,0.182533,0.0435697,0.0729878,-0.0945923,-0.129419,0.00450648,-0.268757,-0.0183919,-0.0786376,-0.0637805,-0.157543,-0.188424,-0.0231523,-0.0566495,-0.00810187,0.176202,0.183164,-0.2283,-0.0749192,0.208911,0.114768
25,49.2227,0.107644,0.0806248,0.0267855,0.0186601,-0.106817,-0.0495793,0.236166,0.0580682,0.0402932,-0.0427199,-0.041905,0.0566264,0.0695132,0.0990326,-0.1769,-0.0453458,-0.0475771,-0.126971,0.0072443,0.031,0.00577794,-0.0127724,0.010589,0.0303352,0.021923,-0.0371719,-0.00657742,-0.102338,0.0129172,-0.114902,0.162385,0.224849,0.143226,-0.0396073,0.125921,-0.199492,-0.076487,0.156447,-0.129279,0.106716,0.324352,-0.141717,0.0319788,-0.121845,0.194744,-0.0571219,-0.0148274,-0.109132,0.156732,0.0832299,0.113074,0.0137401,-0.301295,0.110095,-0.121781,0.221587,0.0330525,0.0595762,-0.0589339,-0.216375,0.0643742,-0.225785,0.126764,0.104374,0.0957291,-0.0190391,-0.188585,0.063915
26,47.7394,0.0562664,0.0767821,-0.0373479,-0.0958499,-0.13568,0.307165,0.121612,0.103743,-0.212212,0.248923,0.05284,0.0235125,-0.0954871,-0.0423748,-0.0461071,0.153104,-0.0107795,-0.0881601,0.026262,0.00645971,-0.0867697,0.0337335,0.234706,-0.0895134,-0.245507,0.0422191,0.0440867,0.081573,-0.0425446,-0.0573441,0.0935975,0.0909377,0.026609,-0.0535487,-0.0708798,0.226979,0.00202886,0.053183,0.105512,-0.0403557,-0.0575612,-0.084257,0.210757,-0.152252,0.323756,0.00759091,0.0705097,0.169719,-0.0821392,-0.007024,0.0339983,-0.0139487,-0.184925,0.063325,0.224003,-0.178278,-0.163719,-0.0162573,-0.021585,-0.104902,0.000377653,0.103545,0.0812867,-0.0885798,-0.134494,-0.0153717,0.134629,0.0346312
27,-46.6929,-0.08001,0.0277564,0.227289,-0.0072849,-0.0262894,-0.0279673,-0.196937,-0.179185,-0.00637653,0.0300971,0.060383,-0.323355,0.0443186,-0.331355,0.178479,-0.0558147,-0.130407,0.0518203,0.092295,-0.120962,0.0348173,-0.0777474,0.0350117,0.254503,-0.0120613,0.062842,-0.157131,0.0873662,-0.0721826,0.0220656,0.0704623,-0.0403361,0.151622,0.00972683,0.0655723,0.165656,0.253391,-0.112946,-0.123674,0.0392291,0.19211,-0.0356427,0.0168121,0.0503892,0.063528,-0.0997446,0.0297984,0.122244,-0.0832313,0.0334309,0.218966,0.0533845,-0.114139,-0.16748,-0.0522971,0.062091,0.0157296,-0.0646128,0.0999156,-0.172009,0.0299039,0.0729411,0.142173,-0.0322758,0.126048,0.135721,0.0140982,0.127084
28,-44.942,-0.145616,0.119166,0.0198132,0.00144983,-0.00363902,-0.0697592,-0.0346006,0.185443,-0.12105,-0.146995,-0.0659505,0.146361,-0.208824,0.159117,0.0373884,0.0943444,0.0298652,0.111904,0.0864046,0.0555967,-0.0386546,0.14301,0.183926,0.0322798,0.0842446,0.101518,-0.143693,-0.106924,0.0660292,0.038065,0.142854,0.00770723,0.132696,-0.130069,-0.0662898,-0.0322331,0.00685573,0.0717438,-0.0571677,-0.233383,0.208398,-0.0566881,0.0932281,0.0894084,0.0911974,0.0715382,-0.208018,0.121771,-0.221352,-0.119952,-0.0273368,0.0819171,0.07482,-0.30008,0.0889813,0.218813,0.0185165,0.0971941,0.0612731,0.0779684,0.000786877,0.0856908,-0.145896,0.14225,-0.0446762,0.241862,-0.0671708,-0.180003
29,42.7259,-0.0267592,-0.032182,-0.00358093,0.263389,-0.113282,0.116464,-0.227765,-0.100972,0.065541,-0.190236,-0.156662,0.265087,0.299541,-0.0876098,0.0385178,0.17216,0.205898,0.013148,-0.00710726,0.0310878,-0.20082,-0.089997,-0.104561,0.0727877,-0.183493,0.0177587,0.0312267,-0.0712216,-0.133879,0.00463006,0.144392,0.176707,0.0410086,0.0930279,-0.0371118,0.0136682,0.146376,0.17516,0.102566,-0.0600675,0.159003,0.156312,-0.0869068,0.221408,0.167852,0.0348071,-0.0670341,-0.0202723,0.0652633,0.0932339,0.0156433,-0.14956,0.0873987,0.0109761,0.108002,0.0220725,-0.0199012,-0.0596866,-0.153913,0.0462157,-0.0615781,-0.043127,-0.0496682,-0.17799,-0.00630036,0.0347934,0.0938768,0.0666265
30,-42.0942,0.02692,-0.297354,0.062786,-0.0403303,-0.0381369,-0.117931,0.130364,-0.0393175,0.0540031,0.146378,0.0309312,0.0105685,-0.261589,-0.041082,-0.108042,-0.0350835,0.154718,0.253663,0.184835,-0.00788186,0.105708,-0.0535519,-0.0229941,-0.0116394,-0.304317,0.00314859,0.0580581,-0.0781758,0.0260324,0.149163,-0.033326,-0.131729,-0.256754,-0.193605,0.00660336,0.126909,-0.094635,-0.0625201,0.0245721,0.129342,0.121546,0.153123,-0.104107,0.0294332,0.130396,-0.0566179,-0.0941732,0.0521112,0.0128066,-0.0372122,-0.126183,-0.148906,0.0113296,0.0741119,-0.0607715,0.233695,0.0903613,0.0282287,-0.157334,-0.149954,0.0481369,-0.0707351,-0.0529703,-0.0854677,0.00764805,0.246225,0.0602075,0.0962331
31,41.3775,0.109447,-0.024325,0.129019,0.241361,-0.0667967,0.0368845,0.244716,-0.0135947,0.0922689,-0.0973475,0.215965,-0.202824,0.138729,-0.0713325,-0.178262,0.012688,0.120282,0.0625345,0.0155982,-0.123727,0.095695,-0.0726961,-0.179371,0.091681,0.0536526,0.144891,-0.0208983,-0.00961344,0.0769443,0.204102,-0.0250083,0.165251,-0.0478167,-0.0777653,-0.0715867,0.11119,-0.00152466,0.159892,0.00123116,0.0755926,-0.148632,-0.116464,0.257105,0.0445168,-0.141642,-0.0939179,-0.0268982,-0.0356459,0.0259,-0.0495888,-0.0359965,-0.045147,-0.0198993,-0.205021,0.191728,-0.0301284,-0.186664,-0.100072,-0.0121946,0.00912872,-0.0667336,-0.166196,-0.00551688,-0.013715,-0.141304,0.120703,-0.126533,-0.299195
32,-41.2612,0.0492887,-0.00393505,-0.0709545,-0.166458,0.367137,0.0555799,-0.00722645,0.0070094,-0.151051,-0.119563,-0.0813484,-0.0781738,0.102847,-0.0574272,-0.0411524,0.0447785,0.0152125,-0.0470676,-0.154086,0.266396,-0.000462219,0.0194547,0.0242302,0.13972,-0.20907,-0.121278,-0.108891,-0.099691,0.03719,-0.05617,-0.126338,0.0328829,-0.079519,-0.15695,0.0821298,0.0764515,0.120524,-0.175781,-0.158459,0.148154,0.263856,-0.203589,0.0080886,0.0458173,0.00701599,0.0133177,-0.0500046,-0.00555645,0.120875,-0.257682,-0.0893388,0.0400729,0.203494,0.0558596,0.145406,-0.180651,-0.162163,0.0607795,-0.0544576,0.0602172,-0.0975057,-0.20938,0.060027,0.0107413,0.0460475,0.0452249,-0.0110911,-0.0333713
33,-40.55,0.0650205,0.0285246,0.0486709,-0.0841392,0.0890735,0.130714,0.280723,-0.120146,0.0326656,-0.0181128,-0.0950921,-0.0355339,0.123683,0.00574279,0.0445761,0.0874797,-0.146852,-0.103514,-0.159397,0.0988504,0.0748849,0.0566546,-0.238028,-0.0141157,-0.034806,-0.182237,0.111762,-0.138693,0.137391,0.0583515,-0.00437242,-0.108059,0.155462,-0.188674,-0.211452,0.0054508,0.0218471,0.0429698,0.190928,0.00928383,-0.086622,0.223834,-0.0178159,0.15752,0.192834,0.158478,-0.125682,0.0505443,-0.228429,0.0976421,-0.0176149,0.0472832,0.0247408,-0.199941,-0.225561,-0.170553,-0.00504344,-0.0879615,0.0447037,-0.102734,0.191243,-0.0462773,0.0693781,0.0972731,0.142992,0.0938621,-0.0416705,0.0380659
34,37.4939,-0.0508763,-0.0665675,-0.0783188,0.000243868,0.0985371,-0.0860499,-0.0825545,-0.0824346,-0.161997,-0.165077,-0.0528394,-0.0396849,0.0771537,0.165495,-0.139851,0.0676867,-0.149021,-0.162337,0.108889,-0.0906311,0.0335692,-0.0804732,-0.0458314,0.151281,0.0856973,-0.0113197,-0.0684633,0.0076275,0.0660895,0.123605,-0.191491,-0.129514,0.0458255,0.104744,0.14448,-0.0633315,-0.250853,0.268202,0.0817226,-0.0516087,0.0961146,0.114357,-0.0487258,-0.0606491,0.0304561,-0.161742,0.0531025,0.276308,-0.114408,-0.162612,-0.130734,0.0255681,0.0332959,-0.0389158,-0.00194681,0.0295364,-0.202295,0.0837897,-0.00485441,-0.29573,0.0448423,0.0463383,0.040727,-0.326358,-0.0381481,-0.147384,0.0743362,-0.0156319
35,-37.2637,0.143701,0.106835,0.0264177,0.0272662,0.232973,-0.0372117,0.103701,0.241758,-0.0789948,-0.175174,0.153387,0.0613809,0.0322984,0.00852679,-0.140591,-0.147668,0.0598369,0.0123592,-0.0259902,-0.191494,0.0622987,0.252629,0.0116472,-0.094573,0.0491856,-0.0304896,0.194964,-0.0210556,-0.0639594,-0.00737804,0.177712,0.109764,-0.0129694,0.086434,-0.0418723,0.21453,0.112147,-0.0814917,0.0556652,0.0165509,0.0722407,-0.0274426,-0.292124,0.0194586,-0.196171,-0.129574,0.0389114,0.168951,-0.238908,0.173328,-0.025553,0.076933,-0.0700046,0.020271,0.111966,-0.0150522,-0.0915478,-0.00563749,-0.0335181,-0.0171521,-0.0324674,-0.0528679,-0.158896,-0.151898,0.200822,0.0454183,-0.0317868,0.234719
36,36.5544,-0.00277866,-0.2314,-0.121164,0.029019,-0.123885,0.0347431,0.178256,-0.213282,-0.125985,0.155978,-0.0519139,0.133531,-0.0961788,-0.0550877,0.0600898,-0.049545,-0.0957258,0.0974159,-0.0202173,0.0110001,-0.0155791,0.17303,0.0206539,0.279169,0.125552,0.0890866,-0.0613782,0.00950383,-0.0488792,-0.122105,-0.0384821,0.159798,0.0986025,0.0994386,0.0293196,0.15279,-0.0215976,0.0743077,0.0872494,-0.175318,0.022277,-0.0878657,-0.18655,-0.164278,-0.112471,0.105713,0.131626,-0.137146,-0.0310882,-0.0786335,-0.278095,-0.226252,0.0758546,-0.202985,0.0185599,0.0100702,-0.131156,-0.0501014,-0.0840726,0.118215,0.0419179,-0.046932,0.200011,0.0724355,0.11452,0.021932,-0.146873,0.179162
37,-34.3965,0.0141562,0.195472,-0.166517,0.140356,-0.143949,0.0428252,0.0771507,0.0385915,-0.0266259,0.056869,0.0255369,-0.0419537,0.136558,0.0882908,0.190523,0.073728,-0.0150828,-0.0846575,0.0901189,0.187522,0.182675,0.00854607,0.0129681,0.0432511,-0.0087018,-0.0866802,-0.216377,0.12002,0.126445,-0.183278,-0.0923232,0.098696,0.0547723,0.00188768,0.115424,0.286328,-0.161445,0.0603704,0.0282383,0.0798773,-0.144022,-0.107196,-0.0397761,0.0528021,-0.166256,0.032471,-0.164247,0.119208,-0.0297508,0.167807,-0.0418251,0.02678,0.103454,0.0468282,-0.0485222,0.116808,0.324397,0.1109,0.0339406,-0.0573165,-0.131436,-0.20766,0.0292139,-0.122298,-0.0209301,0.19671,0.2094,0.0597149
38,33.113,-0.189624,-0.0718127,-0.0272628,-0.235952,-0.124689,0.10873,0.0781867,0.102445,0.355723,0.023781,-0.00445144,0.0381981,0.203884,0.0900929,0.0289094,-0.0438853,0.00120966,-0.206143,0.00967294,0.0719974,-0.0736433,-0.0270567,-0.0810293,0.0312413,-0.0343114,-0.146103,0.039265,0.106682,0.149735,-0.00656024,0.06169,0.0802659,-0.103598,0.0373866,0.0597019,0.208659,-0.0362954,0.00442012,-0.240912,-0.106713,0.10691,0.128207,-0.114695,-0.0048562,-0.136171,-0.131916,-0.046454,0.0853345,0.0338157,-0.0315677,-0.112017,0.00479664,0.0291028,0.0589483,0.112137,0.0355637,-0.111704,-0.180621,0.041711,-0.143199,-0.048743,0.350618,-0.00193842,0.218017,-0.119272,0.143603,-0.152089,0.0190821
39,32.2612,0.162233,-0.00416138,-0.125414,0.103481,0.213186,-0.0214777,0.0113876,0.120675,0.258302,0.121918,-0.0482684,-0.14835,0.0149964,0.120506,0.298342,-0.0104268,0.0513463,0.091044,-0.184471,-0.0871004,0.113023,0.264253,0.0651293,0.0538475,-0.0703107,-0.0537295,-0.227165,0.0242537,-0.0185571,0.0438825,0.163958,-0.190213,0.0157303,0.227057,-0.0344335,-0.0553002,-0.0308504,0.156433,0.110543,0.104725,0.0626861,0.00893759,0.000796242,-0.0452336,0.210494,-0.177032,0.0853066,-0.0240875,-0.0369577,-0.114893,-0.00312309,0.00243582,-0.0198131,-0.0543972,-0.0383249,-0.0710318,0.119491,-0.109897,-0.249193,0.0179255,-0.167003,0.0279624,0.0261789,-0.023215,-0.209461,0.0148962,-0.16662,0.00167459
40,31.6901,0.00681857,0.0272152,-0.125311,0.25202,0.181554,0.155914,-0.0704772,-0.0360849,0.0160824,0.0117734,-0.0682928,-0.120772,0.0123106,-0.147609,-0.0856052,-0.150056,0.224354,-0.00396837,0.031223,0.0614557,-0.00687067,0.195093,0.0708015,-0.1282,0.00489854,0.0779825,-0.0596223,0.0188316,0.0889997,0.0203305,-0.00801203,0.168233,-0.0747877,0.127964,-0.0259777,-0.0702442,-0.0742598,-0.0513903,-0.0935759,0.0236826,-0.0119849,0.187477,0.221511,-0.0230727,-0.0275504,-0.086282,-0.348411,-0.0611415,-0.0375537,-0.122086,-0.202529,-0.111376,-0.0964334,-0.0350759,0.0588052,-0.0515324,0.15104,0.140155,0.112877,-0.13029,0.175935,0.21118,0.19757,0.0437359,0.2544,-0.1196,0.0208563,0.0765996
41,-31.1146,0.0117647,0.214419,0.153403,0.0194874,-0.0717384,-0.066269,0.224151,-0.0822071,0.0343189,-0.196527,0.0166556,0.10009,0.0251908,-0.094612,-0.0221617,0.163037,-0.00839535,0.124822,-0.00893898,-0.0215288,0.143794,-0.0255257,0.214433,-0.0170322,-0.195147,-0.0257267,-0.0915661,-0.156702,0.0745775,0.0538999,-0.0439274,-0.0915888,-0.16981,0.354164,0.0987249,-0.0240402,0.029529,-0.0769963,0.0600147,-0.0748357,-0.0991872,0.0229629,0.0119525,-0.0249459,-0.0751584,0.350183,0.0427377,0.09476,-0.00908177,-0.0114368,0.103119,0.0327342,0.0944729,0.143386,0.0225457,0.065147,-0.0577598,0.0310053,-0.109556,-0.135869,-0.142503,0.173293,0.223464,0.0158135,0.195326,-0.0106619,-0.200138,-0.108845
42,-29.5722,-0.106502,-0.0466875,0.00846851,-0.201265,0.0655435,0.178375,-0.129787,-0.0203811,0.00538922,0.090394,0.0949809,-0.158875,-0.0199009,-0.142714,-0.0839731,-0.113249,-9.9409e-05,0.155756,-0.0450655,0.108083,-0.0391945,0.148473,-0.188073,-0.27982,0.0513479,-0.0819169,-0.201706,-0.0796599,-0.087621,-0.00323661,-0.253415,0.124738,0.05426,0.00214853,0.0961641,-0.0480729,0.0202496,0.118477,0.0403966,-0.0555379,-0.0303271,0.000847604,-0.201302,-0.0712739,0.112895,0.0295067,-0.121966,0.0758917,-0.0394088,0.36277,0.125299,-0.000487618,0.0947115,-0.0605049,0.174309,0.19217,-0.0747421,0.152822,-0.190221,-0.0117358,0.00595906,-0.0050767,0.0830251,-0.0137722,-0.130537,-0.0978965,-0.165833,-0.14345
43,-28.2789,-0.099827,0.060035,0.168563,0.0971751,0.0705138,-0.0995809,-0.121903,-0.066553,0.0373798,-0.00742645,0.108434,-0.0165131,-0.0861575,0.089136,0.00282645,0.0395958,-0.0233854,-0.201631,0.186934,-0.00197414,0.366012,0.0843529,0.147123,-0.0490559,-0.00126878,-0.102878,0.0210695,-0.08711,0.0788281,0.12259,0.0958431,0.297711,0.0423501,-0.229721,0.0522773,-0.0880521,0.192313,0.0449557,0.0578275,-0.0715394,-0.0480847,-0.00063245,0.0542052,-0.220147,0.0861183,-0.0406766,0.0218377,0.0525572,0.214964,0.0957084,-0.0655073,-0.0769432,0.361004,0.035938,-0.0840413,-0.14604,0.0415708,-0.110859,-0.0550045,0.0633,0.106017,0.1189,0.0143862,-0.11063,-0.0770486,0.000577183,-0.110885,0.154183
44,26.6923,0.0797925,-0.105808,-0.15577,0.128929,-0.0941239,0.0762901,-0.16124,-0.0822713,0.0911433,-0.152347,-0.0657083,-0.150674,0.048858,0.0987041,0.00923504,-0.248755,-0.0973378,-0.0225113,0.137106,0.256955,-0.00738347,-0.00921099,-0.00685403,0.0299542,-0.0650787,-0.272797,0.190624,-0.250819,-0.0913509,0.0405886,0.157083,-0.0659112,0.0595252,-0.0226933,0.201211,-0.02002,-0.0222011,-0.0937979,0.0543318,0.0936697,-0.164242,-0.092931,0.108706,-0.187708,0.00103602,0.07782,0.176626,0.111359,-0.179436,-0.0430142,0.0845577,-0.274563,-0.128597,-0.0816575,0.0891314,0.0240458,-0.0252097,0.159396,0.00931348,0.0627486,-0.0900286,0.0942453,-0.139134,0.0363379,0.0806784,0.142465,-0.0409123,-0.0766211
45,-24.8894,-0.0263082,0.015262,0.141011,-0.0697007,-0.0194458,-0.25951,-0.0747595,0.0572767,-0.333186,0.0736242,-0.00714094,-0.0251114,0.0964436,0.0890523,-0.116102,0.122989,0.100356,-0.116762,-0.0633513,-0.0415123,0.0495064,0.0223319,-0.0694022,0.0601171,-0.12703,-0.207938,0.0368182,0.030823,0.017499,-0.245553,-0.246629,0.159624,-0.0743305,0.197533,0.108211,-0.133643,0.151174,-0.0936355,0.171564,0.122429,-0.138868,0.136299,-0.0140104,-0.0332702,0.0717294,-0.145449,-0.104883,-0.0342253,-0.0730221,-0.104141,-0.0152987,-0.0789935,-0.238514,-0.157134,0.0403718,0.131458,0.079956,-0.210989,0.0265686,0.159834,-0.0254001,0.0840619,0.00634172,0.0699816,-0.0787821,0.18251,-0.0667129,-0.0256721
46,24.8795,-0.109397,0.0731433,0.0462244,-0.100053,0.194873,0.034464,-0.031776,0.125104,-0.254927,0.194018,-0.182632,0.19602,0.228052,-0.225433,0.118068,-0.235676,0.212992,-0.11317,0.020463,-0.0343325,0.0734549,0.15634,-0.126809,0.111193,-0.00211471,0.153412,0.00243796,-0.0619215,0.0470793,0.174141,0.131514,-0.0782747,0.00103986,-0.156234,0.225904,0.088089,-0.191683,-0.0183753,0.215964,-0.0830029,-0.0318113,0.0139038,0.0848273,-0.0189552,-0.0508766,0.0836781,0.103123,-0.0659621,0.146886,0.0559185,0.0608907,-0.0188754,-0.0756463,0.0909498,-0.148717,0.102481,-0.0279808,-0.0463761,0.108807,-0.0258806,-0.0630837,0.0671169,-0.0179116,-0.0814034,-0.00901104,0.0827168,-0.11516,-0.181677
47,-22.7946,-0.0959536,-0.037532,0.23752,-0.0920887,-0.0425341,0.108586,-0.132298,0.0385604,0.113887,-0.108249,0.0173062,-0.0201849,-0.130384,0.081352,-0.153245,-0.0480791,0.17659,0.163052,0.0541287,0.0108348,-0.19997,0.106569,-0.00343583,0.0281823,-0.0664149,-0.0970996,-0.00672844,0.165578,0.172022,-0.169407,-0.0926444,-0.0978288,0.0901647,-0.102452,0.0582008,-0.0822905,-0.0487831,0.208522,0.195825,0.0677989,-0.0749659,-0.306152,0.106127,0.253593,-0.0274212,0.0204147,0.0604378,0.0818786,0.142209,0.0542008,-0.160128,0.010117,-0.0793715,-0.058181,-0.145534,-0.176827,0.0183247,0.0195231,0.0555765,-0.0339167,-0.224499,0.1094,0.0348747,-0.0692474,0.164591,0.0345905,-0.170501,0.201519
48,22.3036,-0.249486,-0.115727,-0.0192227,-0.0265999,0.129367,-0.235209,0.197139,-0.0899678,-0.0228547,0.156162,0.124634,-0.0119204,0.283643,0.158849,-0.0208848,-0.0911039,0.0844821,-0.010809,0.177066,-0.184294,-0.151685,-0.0318637,0.146267,-0.0406699,-0.176973,-0.0729796,-0.100436,-0.0173909,-0.198827,-0.0664885,0.0961956,-0.0210061,-0.125432,0.0408482,0.0238193,-0.0595971,-0.196209,0.0116518,-0.0453792,-0.00105714,0.0847224,-0.0774588,0.0817331,0.153465,0.0106631,0.0632558,0.020523,0.088355,-0.150409,0.16975,0.145173,-0.158999,0.158207,-0.125785,0.0707546,-0.226754,0.0962387,0.0709052,0.188558,0.0813063,0.119499,-0.116219,0.0700828,0.0824227,-0.0531485,-0.0915807,-0.0810662,0.0465897
49,21.0328,-0.0459477,0.0881828,0.0480874,-0.0682663,-0.149417,-0.0502506,-0.048979,0.282097,0.0820172,-0.0164455,0.0340115,-0.0260393,-0.0459714,-0.0315722,0.085212,-0.00879316,0.304721,0.0316593,-0.0242932,0.161935,0.161552,-0.120877,-0.0218503,0.102977,-0.0516871,-0.0171986,0.122284,0.136808,-0.100639,0.102734,-0.125798,-0.0533635,0.268149,0.140559,-0.0216369,0.135597,-0.112279,0.0979583,0.141594,0.200328,0.0543657,0.070172,-0.0813653,-0.0794151,0.027977,0.098473,0.0839798,0.0622374,0.106988,-0.18099,0.104466,0.0298124,0.119982,-0.06912,0.221136,-0.0222438,0.0352713,0.0797006,0.0957429,0.0332899,0.387362,-0.0907757,-0.0621496,0.0932309,0.112709,-0.127306,-0.162647,0.0693669
50,-20.5296,-0.0927625,0.104926,0.0743684,0.00574283,0.0522994,-0.131389,-0.00264649,-0.0957185,0.00533038,-0.0640333,0.0408026,-0.0582038,-0.196111,0.0594724,0.076735,-0.162904,0.152635,0.123739,-0.268575,0.160939,-0.0403091,-0.129269,-0.109015,0.174077,-0.0736084,0.00562735,0.120119,-0.210002,0.0121111,-0.00689415,0.12715,0.144317,0.0121511,0.0352761,-0.053507,-0.116141,-0.284677,-0.0147804,0.0186858,-0.26777,-0.194405,-0.13244,-0.122649,2.28922e-05,0.0588264,-0.221121,-0.0364413,-0.0707991,-0.059091,-0.00178484,0.141336,0.144953,0.0454993,0.117421,0.156099,-0.0621946,-0.0240146,-0.0665638,0.0941784,-0.0785538,0.0167987,0.0198946,0.276699,-0.060466,-0.0946877,0.162057,0.157542,0.118434
51,16.7921,-0.16527,0.213085,0.0824564,0.0436624,-0.0613305,-0.105316,-0.158273,-0.0794849,0.102781,-0.00373107,0.173985,0.102845,0.00422356,-0.102395,-0.146697,-0.172588,-0.0892823,3.10576e-05,-0.0241858,-0.0319422,0.0782325,0.0929556,0.0152211,0.231333,-0.103969,0.0344515,-0.0845831,-0.0735698,0.135613,-0.24795,0.117324,-0.0873538,0.080901,0.0213291,-0.0425938,-0.0178078,-0.0391076,-0.129181,0.0513147,0.171932,0.0446443,0.108076,-0.0535181,0.0228275,0.0310176,0.098186,0.0907456,-0.102333,-0.0537997,0.163447,-0.376615,0.0542525,-0.110699,0.0521405,0.0986645,-0.175995,-0.0439316,0.167122,-0.154645,-0.100315,0.187943,-0.0181946,-0.0901232,0.0800624,-0.219513,0.00107542,0.107159,-0.213373
52,-16.7597,0.0363618,-0.00693237,-0.186734,-0.136532,0.0821142,0.116732,0.15416,0.0940095,0.126269,-0.0865612,0.142605,-0.0434644,-0.121915,-0.270493,0.0144225,0.159556,0.0945127,-0.0615723,-0.0583423,-0.0178189,0.183549,-0.303129,0.13678,0.139281,0.171714,-0.137374,-0.0976126,-0.0788238,-0.201279,-0.053068,-0.0119877,0.105691,-0.0496074,-0.0941378,0.207206,-0.135345,-0.0967963,-0.114772,0.166553,-0.125431,0.0561645,0.00414646,0.0315489,0.205694,0.112793,-0.0307489,0.0752726,-0.138808,-0.0955048,0.11293,-0.199029,-0.0587739,-0.0551624,-0.09138,0.0851225,0.0342529,0.130093,-0.0857622,0.101566,-0.0608539,-0.10187,0.110432,-0.200193,-0.0644956,0.0349399,-0.133783,-0.0272172,0.0229397
