Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78
18,-65.6391,0.103032,-0.115883,-0.0327119,0.0378622,-0.0509529,0.137061,0.231997,-0.168899,0.0245215,-0.108865,0.0251119,0.0466793,-0.160956,0.0834891,0.079694,0.0583164,0.154211,0.0446817,-0.14458,-0.0090821,0.00472551,0.156602,-0.102332,0.0250386,-0.0340793,0.0526879,-0.0151106,0.114237,0.0107547,-0.057621,-0.111947,-0.22013,-0.0985981,0.0720251,0.00192283,-0.0630229,0.304298,-0.159895,0.0189021,0.0340444,0.049819,0.0790529,-0.113257,-0.0402082,0.05848,0.104248,-0.232024,0.10085,0.321809,-0.180302,0.021362,-0.188139,0.132319,-0.104938,-0.0112181,0.0892821,-0.182891,0.0453484,-0.0688145,-0.160704,0.142383,0.0246716,-0.0264624,0.0517585,-0.00648579,0.135056,-0.0380437,-0.00804888,0.034375,0.113957,0.0349367,0.022133,-0.153041,0.176073,-0.00384921,0.0466744,0.10181,0.0297915,-0.0730507
19,65.0769,0.0772144,-0.0800863,-0.241092,0.130376,-0.0541992,0.010661,-0.249109,-0.090032,0.138389,0.150182,0.183351,-0.159291,0.0130082,0.101655,0.00721509,0.143311,-0.089369,-0.171767,-0.0612729,0.176001,-0.15189,0.116919,-0.295825,0.0203918,-0.0593512,0.0279888,-0.0273967,-0.0808233,-0.268347,-0.0909069,-0.0496639,-0.0340528,0.0411899,-0.014471,-0.0116072,0.0580197,0.0546188,0.0485803,-0.106923,-0.00243526,0.0802614,-0.0427651,0.0185829,0.00975918,-0.0165172,0.0729166,-0.0887496,-0.0518184,-0.19099,0.163253,-0.132655,0.00458274,-0.0720172,0.0316548,-0.0510611,0.108292,-0.119701,-0.104727,0.117441,-0.00899673,-0.0151808,0.172657,0.193503,-0.10021,0.0844408,0.131347,0.0204281,0.14784,0.0250513,0.0173443,-0.0256061,-0.0750283,-0.218472,-0.097097,0.0496216,0.13262,-0.010501,-0.0939185,-0.100467
20,63.8251,0.0353285,-0.0184025,-0.0393819,-0.123571,0.152081,0.0610189,-0.0725224,0.0150285,0.0721669,0.0124456,0.127191,-0.0965152,-0.0250805,0.17349,0.112851,0.0761721,0.0620665,0.136506,-0.0661406,-0.0854518,-0.187096,0.0799991,0.0419738,-0.158315,-0.000974302,-0.187795,-0.18894,-0.0616645,-0.0492241,0.0202377,-0.147161,-0.00547633,-0.045102,-0.00854569,0.0398638,-0.053209,-0.156019,0.0194551,-0.0894569,0.188261,-0.034287,-0.00309683,-0.0228038,-0.148197,0.185117,-0.347687,-0.00395008,0.0436238,0.0597024,0.191436,0.00833569,-0.206643,0.15276,-0.134864,-0.0560683,-0.0647238,0.137232,-0.0468655,-0.137375,0.0807029,0.0604189,0.185782,0.0751318,0.0595297,-0.163347,0.0278924,0.190306,-0.0464389,-0.156505,0.0755934,0.0675385,0.0248765,0.12845,-0.00171362,-0.227512,-0.0301163,-0.125068,0.00363006,0.0191091
21,-62.3803,0.100688,-0.168191,-0.018817,-0.15994,0.13308,-0.0852997,0.0957681,0.209787,-0.0731857,0.0768728,0.0261721,0.0586101,-0.135792,-0.0160442,-0.0567116,-0.0678633,-0.0215927,-0.0268455,0.0134656,0.0782425,-0.0788009,-0.192327,-0.169311,-0.0400636,-0.121074,-0.0346106,-0.126305,-0.106161,0.197357,0.0850039,-0.165552,-0.0646808,-0.0916867,-0.126063,-0.155906,0.0670336,-0.0301291,-0.157688,0.0522295,0.0686612,-0.0226809,-0.00988088,0.0335329,-0.115236,-0.152869,0.157248,0.0247302,0.117714,0.0929194,0.107241,-0.0356856,-0.153293,-0.0478995,0.137125,-0.167292,0.0126421,-0.0608175,-0.0452074,-0.204473,-0.0765086,-0.203953,-0.0744754,-0.0794879,0.0616796,0.174731,-0.0315032,-0.0375811,0.0298752,-0.181917,-0.0520672,0.143935,-0.115208,0.0864726,-0.173877,0.151035,0.0985435,-0.020791,-0.250701,-0.0889035
22,61.9619,0.0103096,-0.0548958,0.0858666,0.142674,0.097845,-0.159119,0.0515277,0.0243258,-0.139676,0.14283,0.15687,0.0585672,-0.0517228,0.00172049,0.0539151,-0.0589328,-0.0783739,0.161785,0.146272,0.061073,0.129298,-0.0380086,0.0896615,0.0810527,-0.181138,0.154857,0.170439,-0.0965296,-0.134935,-0.0937678,-0.0105475,-0.0738741,0.0390547,0.000325101,-0.0420032,-0.12642,-0.136795,0.0330903,-0.0730407,0.0489874,-0.0929902,-0.0226623,-0.0130598,0.0378727,0.156906,0.195515,-0.154872,0.00470527,0.152404,0.0107269,0.0460803,-0.221702,0.17206,0.000908257,-0.0839392,0.0858327,0.230004,0.0301161,0.138793,-0.0127166,-0.172887,0.0253042,0.141407,0.0304507,-0.226497,0.128468,-0.07179,0.0515267,-0.0241445,-0.132494,-0.088491,0.208776,-0.0760953,-0.252819,0.0926513,-0.02712,-0.000859348,0.0848029,0.130071
23,-61.526,0.0102372,-0.0350999,-0.093996,-0.00714683,0.101512,0.0221651,0.0165885,0.0835253,0.152823,-0.0954076,-0.00859672,0.0720924,0.101384,-0.179458,0.00413484,0.0274298,0.0562502,-0.0183569,-0.115982,-0.206402,0.0490286,0.0213439,0.121731,0.0401584,-0.166971,0.0199815,0.0862736,-0.063558,-0.0943755,-0.0140886,-0.101251,0.0169407,0.0414709,0.104849,-0.162424,0.160218,-0.00433458,-0.190748,0.161356,0.190661,0.0791536,-0.154881,0.18728,-0.0991468,-0.00548272,0.0842453,0.0421876,-0.181397,-0.0805809,0.116142,0.0291933,-0.0757853,0.151873,-0.212547,0.0172835,-0.0371736,-0.122712,0.216822,0.151443,-0.100365,-0.0188915,0.0498868,0.133276,0.00098731,0.26693,-0.155291,-0.119777,-0.0447856,0.138628,-0.143943,0.0326872,0.168164,0.0557522,-0.0441753,-0.2483,0.105553,-0.00941726,0.0257952,-0.0131347
24,59.8197,0.154027,-0.031368,0.162019,0.167093,0.0428677,-0.114557,-0.0899793,-0.0267784,0.0209788,0.189717,-0.0317224,-0.0174586,0.0127658,0.0894163,-0.0906189,0.0324568,-0.0826226,-0.0657012,-0.0758929,-0.180175,0.100311,-0.00628279,0.0228845,-0.0391331,-0.0990614,0.151617,0.130349,-0.0940719,0.194391,-0.0534734,-0.0765265,-0.173764,0.0220547,-0.111852,0.129906,0.0759557,0.0971914,-0.00301583,0.178089,0.0868456,0.0492412,-0.129302,0.08948,0.112127,-0.0289926,-0.20258,-0.158327,0.00674884,0.135548,0.0406333,-0.0343444,0.195911,-0.118356,-0.0402997,0.349252,0.175878,0.0131492,0.0654746,0.050858,0.129328,0.00115922,0.11477,-0.101444,0.163066,-0.0866624,0.0179562,-0.0450336,0.0663086,-0.178877,0.0931961,-0.0760609,0.041058,0.100781,-0.0263559,-0.0933676,0.0574529,-0.041106,-0.221634,-0.127285
25,-56.8472,0.131426,0.0253466,0.111324,-0.0201033,0.17522,-0.0543904,-0.142224,0.299291,-0.198267,0.040272,-0.0916349,-0.00396839,-0.0540478,-0.0393537,-0.0667432,0.0525782,-0.0500264,0.149437,-0.130189,0.0422711,-0.0182097,0.0201175,-0.0938483,0.0480925,-0.101063,-0.103747,0.04251,0.16141,0.0218929,-0.0202185,-0.0568639,0.116669,0.0993559,-0.000746653,0.157308,0.087776,0.124122,0.0696109,0.0548258,-0.00378847,0.22557,0.0694705,-0.0098055,-0.191572,0.0824634,0.07708,-0.0347505,0.170299,-0.0790521,-0.0625109,-0.10632,-0.106808,-0.271626,-0.00180746,0.0227108,0.00580626,0.120285,0.0931904,0.0981615,0.00104018,0.0163573,0.0835988,-0.0971292,0.11863,0.000451966,-0.0317187,0.0140923,0.166084,0.0823072,-0.0644573,0.213955,-0.0555021,-0.257807,0.0941042,-0.181555,-0.0532589,0.00154195,0.175427,0.201289
26,55.9366,-0.00720087,0.116164,-0.0665525,0.229828,-0.0666595,-0.0408448,-0.0161505,-0.00362517,0.0393391,-0.00817252,-0.145235,0.0855873,-0.0548895,0.041739,-0.138006,-0.200657,0.121884,0.0210231,0.121382,0.0783646,0.00849866,0.0835719,-0.0351338,-0.269379,-0.000536752,-0.123431,-0.0429312,-0.32524,-0.0762654,0.00851503,-0.0266091,0.0338062,0.0961358,0.182817,0.125265,-0.0368765,0.0189255,-0.106014,-0.00348985,-0.0262733,0.177086,-0.0144354,-0.165579,-0.213335,-0.0453157,-0.130724,-0.0528605,0.273867,0.102679,-0.0656628,0.0293627,0.00784157,-0.0932485,-0.0855666,0.0257832,-0.0908619,-0.0275972,-0.0193952,0.00503221,0.0990981,-0.150952,-0.0494998,0.242504,0.0714852,0.109927,-0.226701,-0.0801999,-0.0412073,0.0984488,0.127093,-0.151816,0.0787849,-0.0124912,-0.0972015,0.104342,0.00266534,0.0966434,-0.0490985,0.0884947
27,-55.3329,0.0478206,0.0274187,-0.0072273,-0.105931,0.012474,-0.235831,0.0427143,-0.0697726,-0.00748829,-0.065949,0.068407,0.0215036,-0.0376583,-0.00768985,0.115108,0.0623395,-0.0502955,0.0370439,-0.00535735,0.0400778,-0.0412432,-0.0307617,0.10832,-0.115965,-0.106065,0.0646161,-0.22462,-0.107907,-0.0929433,-0.0385039,-0.106256,0.0239029,-0.184038,-0.256331,0.101377,-0.262343,0.0518236,-0.151688,0.00226533,-0.137815,0.244887,-0.155226,0.0353953,0.0845483,-0.0436627,0.227449,0.0400102,-0.0409401,-0.0833989,-0.138033,0.198824,0.102266,-0.0580448,0.165774,0.0823969,-0.0247253,-0.209719,0.00520201,0.130517,-0.0984525,-0.00927824,0.0713018,0.132807,0.0370192,-0.16327,-0.0936691,0.198148,-0.0370932,0.0674329,0.0881776,0.0502534,-0.0251422,0.114074,0.0138681,-0.161123,-0.0970264,-0.0846148,-0.053308,0.173625
28,54.0604,0.00488523,0.0739253,0.0392888,0.194096,0.258595,-0.0128534,0.0666073,0.149626,0.0214843,0.101092,0.0479077,0.0641038,0.0398257,0.0211839,0.125775,0.0522062,0.00707607,0.0956579,-0.199515,0.0352724,-0.250405,-0.118145,0.0265431,0.199746,0.313684,-0.124112,-0.027046,0.177269,-0.0167926,-0.0634272,-0.0253471,-0.0116363,0.0271546,0.158518,-0.196528,-0.00125668,0.0471507,-0.149852,-0.0496839,0.0252942,0.0197,0.0307897,0.0837107,0.11899,-0.0587152,-0.100574,-0.153468,-0.0609838,0.0560123,-0.138477,0.0308156,0.0538067,-0.0271236,0.175644,0.163566,-0.15592,-0.110772,0.0125267,-0.139207,0.073801,-0.0827867,0.0393456,0.0500115,-0.114301,0.0231127,-0.0415146,0.0158826,0.039203,0.109781,0.0477037,-0.139561,0.125442,-0.0929728,-0.216251,0.0272774,-0.195018,-0.10325,-0.129801,0.0654991
29,-52.5284,0.149856,-0.0765028,0.0912544,-0.103813,-0.0309681,0.0349359,0.0305392,0.0200311,0.0131215,-0.230032,-0.0708376,0.102631,0.000391605,0.0532318,-0.276721,-0.0597845,-0.196584,-0.0391433,-0.0769709,-0.0196369,0.0514002,-0.094883,-0.130006,-0.0427516,-0.184485,0.177066,-0.0634855,-0.0681518,0.0464516,-0.1148,-0.103398,-0.126876,0.0587982,0.116175,-0.0357741,0.147174,0.00521463,-0.0641257,-0.335955,0.0627447,-0.134873,-0.0215254,0.00864995,0.126834,0.23363,-0.171236,-0.0775122,0.0375818,-0.156907,-0.0247316,0.042418,0.17748,0.189961,0.101948,-0.0210546,-0.0844007,-0.0519797,0.111452,-0.0294807,0.0821004,0.0337661,-0.0732405,0.113074,0.0461799,0.083713,0.0945482,0.0576437,-0.0180756,0.0767932,-0.0265146,0.046565,-0.13962,-0.0767288,0.0370656,0.0399172,-0.191403,-0.0281226,-0.0480129,0.253478
30,-51.7598,-0.00228245,0.0715924,0.23423,0.115063,-0.034914,0.0857394,0.290528,0.0887696,-0.165854,-0.12837,0.180054,-0.090545,-0.147194,0.0284823,0.0685119,0.152505,-0.0177216,-0.0446822,-0.0335389,-0.11651,-0.148976,-0.066749,-0.0346395,-0.0248716,-0.0983719,-0.0061219,-0.132184,0.0075639,0.0799356,-0.129925,0.352866,0.217468,-0.0632586,0.129944,0.167212,0.168317,0.0578626,-0.0212902,0.0569388,0.018461,-0.0217068,-0.198793,0.0204383,-0.0293423,-0.0197659,0.0937462,-0.00516619,0.0388738,-0.146882,-0.0300818,-0.179113,0.022068,0.172429,-0.0678157,0.0356823,0.115275,0.13056,-0.128006,0.0417785,0.00685232,0.0720866,-0.00616685,0.140213,-0.0447537,0.0058962,-0.0978209,0.0828819,-0.0647257,-0.0336938,0.133882,0.0654465,0.0679902,-0.0166731,-0.0653514,0.0942567,0.163192,0.00504132,-0.166394,0.063749
31,50.2218,0.00224239,-0.181269,-0.0401979,0.117624,0.0283656,-0.168912,-0.121346,0.0240811,-0.105762,-0.116452,0.00298213,0.0205975,0.0694034,-0.0935417,0.0321947,-0.0425525,-0.219041,-0.108469,-0.127472,0.0329088,-0.187483,-0.00838162,0.116625,-0.0185672,-0.0651018,-0.025818,-0.109647,-0.0173477,-0.0787645,-0.0133214,-0.0776118,-0.0691022,0.0402217,0.343538,0.0388651,-0.00640264,-0.0229652,-0.0929354,0.0176664,0.105134,0.106176,-0.0508649,-0.131689,0.0633915,-0.00853101,0.290891,0.0592294,0.0386721,-0.00527435,0.11096,0.0819941,0.158384,-0.0451989,0.0275601,-0.00454398,-0.0793479,0.141889,-0.159803,-0.157069,0.0792031,0.167371,-0.0336422,-0.108809,0.180486,0.0515341,0.09938,0.035207,-0.0740416,-0.183419,0.00580082,-0.108333,0.240845,0.0554356,0.196647,0.0842147,-0.0188532,-0.0307106,0.194018,-0.155812
32,-49.5071,-0.0214582,0.0515436,0.0143784,0.0402188,0.0102345,-0.0991878,0.0564627,0.136809,0.0219133,-0.041143,0.0450422,-0.0281885,-0.14129,0.143501,-0.189092,0.102009,0.0685779,0.0378121,-0.03177,0.085177,0.101848,0.0121411,-0.0496137,-0.227507,0.0170424,-0.0714175,-0.0976588,0.11937,0.0171478,0.0892743,-0.165695,0.216596,0.149589,-0.122991,-0.0604715,-0.0352666,-0.0524218,-0.0859743,-0.0724993,0.120091,-0.102059,-0.284101,0.196052,-0.138402,-0.0116579,0.0120657,0.0217084,-0.0161103,-0.0403976,-0.101529,0.114635,0.178107,0.0612932,-0.0248665,0.0258112,0.180377,-0.113272,-0.136413,-0.156788,-0.00838465,0.0424997,0.0753178,-0.174598,-0.128079,-0.135834,0.120299,-0.209988,-0.0658714,0.0260465,-0.112703,-0.265305,0.0324363,-0.126121,-0.0134787,-0.00935587,0.112077,0.111547,0.215047,0.0123542
33,-48.3218,0.109441,0.147624,-0.225572,0.0933704,-0.133187,-0.0166107,0.0583973,0.0924907,0.0342777,0.162037,-0.268759,-0.229713,0.109001,0.232671,-0.172917,0.00882774,-0.0290352,0.0750893,0.105759,0.226342,-0.104168,0.0899657,0.123228,0.0833936,-0.0902934,-0.143153,0.0391887,0.0837913,0.0441694,-0.173699,0.0271794,0.0567272,-0.133028,0.134988,0.00452518,0.154813,0.0961639,-0.197891,0.0378605,0.0549702,-0.182347,0.047122,0.137462,0.134325,-0.038664,0.137795,0.159076,0.110814,0.00255037,0.121457,0.208832,-0.103499,0.0223091,-0.0114652,0.0737879,0.0912756,0.0125612,0.200998,-0.0170267,-0.0281524,0.0329755,-0.0457315,0.0396155,-0.0284106,-0.184869,0.0039518,0.0919652,-0.00727048,-0.0437751,-0.00837471,0.0595123,-0.0331122,0.099733,0.0443971,0.00341643,0.0139157,0.0539145,-0.0455494,0.0678318
34,46.3082,-0.152432,0.0764518,0.242165,-0.0988741,0.0326178,-0.262813,-0.197651,-0.00311324,0.37796,0.00827842,0.118963,-0.140919,-0.239905,-0.0145737,-0.0804755,-0.101042,0.126637,0.052749,0.0373026,-0.00734654,-0.0680568,0.00658965,-0.0151863,0.084242,-0.0330986,0.0895333,0.0402809,-0.0108462,-0.0708346,-0.00334875,0.0748827,-0.0938907,-0.0590768,0.0834464,-0.0597239,0.310905,-0.0920199,-0.0107095,-0.0560064,-0.0876856,-0.019464,-0.0517743,0.0336648,0.103776,0.188491,0.0730891,0.0195062,0.00941832,0.0941824,-0.1716,0.145852,-0.0831502,-0.109367,0.0368103,-0.119782,-0.036905,0.0800813,-0.0204603,-0.107816,-0.0200347,-0.000544247,0.0430001,-0.11868,0.0301115,-0.00701827,-0.197623,0.147642,0.0111786,0.109308,0.0625615,-0.0827023,0.014688,-0.0866998,0.131103,-0.0546623,0.178464,0.0661248,-0.104463,-0.0542345
35,45.8294,0.0783591,-0.045415,-0.141499,0.0563206,-0.0485929,0.192048,0.0876625,0.293896,0.187063,-0.117999,0.215771,0.0309799,-0.107633,0.151047,0.152433,0.157901,-0.197161,0.21737,0.00894893,0.242194,0.175444,-0.139284,0.0969245,-0.141308,0.0336773,-0.0445598,-0.0303687,-0.21596,0.0538548,0.0428565,0.182134,-0.113228,0.0483693,-0.0167603,0.064196,0.0414171,0.0177352,0.132202,0.21837,0.00722841,-0.177839,0.0653202,-0.0488464,0.112604,0.123279,0.0793735,-0.0360426,0.00296343,-0.0168167,-0.0229029,0.0608639,0.0679145,-0.0815352,-0.0471342,0.0351845,-0.141905,-0.0822429,0.0526666,0.0540642,-0.0276626,-0.0575164,0.119738,-0.0856736,0.0872249,0.157773,-0.0443605,0.0920327,0.0367893,-0.00919712,-0.0330605,-0.112522,-0.0484815,-0.0143011,0.00479245,-0.064077,-0.110013,0.0994146,0.0747944,-0.112952
36,-44.5998,0.105423,0.0231351,-0.134378,-0.155711,-0.10252,-0.0541269,0.0794043,-0.0996287,0.193567,-0.035568,0.0516186,0.147174,-0.028535,-0.1334,-0.199436,0.220045,0.0700613,0.0364131,0.0815254,-0.0506967,-0.135631,0.163428,0.0808697,-0.0337894,0.0769645,0.0358711,0.0545875,0.0730094,0.217677,-0.119598,0.116337,0.100349,0.0051221,-0.0380223,0.0344124,-0.0350145,-0.0155588,-0.0301785,-0.166525,0.192981,-0.04066,0.129438,0.0085242,-0.157148,-0.0113594,0.0828454,-0.0789169,-0.0602714,-0.00889244,-0.0763755,0.000467291,0.0313848,-0.162066,-0.0343491,0.147534,-0.0118408,0.0719209,-0.0591612,0.0666989,0.0282095,-0.396064,0.0998583,-0.0191763,0.110065,0.101233,0.168773,0.208086,-0.0110376,0.0234251,-0.063684,0.000521393,0.179285,0.0212988,0.0918396,0.157989,0.065019,-0.197023,0.0431033,0.0169923
37,43.9453,-0.112407,-0.205643,-0.1045,-0.0609343,0.215365,-0.0736757,0.129177,-0.0011396,0.168186,0.0108372,-0.180165,0.0469412,-0.0645493,-0.0488207,-0.000362962,0.0289212,0.0261886,0.228219,-0.118626,0.0941079,-0.0453168,0.116977,0.0400245,-0.0177004,-0.149964,0.0732619,0.146583,0.0458021,0.0591324,0.118232,0.17209,-0.130196,0.153321,0.127579,0.110531,-0.241541,-0.00692463,-0.181981,0.0273779,0.0260867,-0.00486302,0.142721,0.00898743,0.0386976,0.237605,-0.0127897,0.184824,-0.00643239,-0.120574,0.0672945,-0.302345,0.072085,-0.0962445,0.161937,0.00696774,0.111755,-0.0181099,-0.0886157,0.00502123,-0.0258074,0.0563794,0.0606994,0.0608511,-0.135924,-0.108691,-0.0841737,-0.146334,-0.139467,-0.017003,0.0505361,-0.0934103,-0.119883,0.0576846,6.45207e-05,0.00472189,0.131876,-0.0397607,-0.109275,0.0578631
38,43.7715,0.0962966,-0.0221802,0.0453509,0.0299727,0.124223,0.124581,0.217234,-0.135903,-0.0247139,0.104822,0.225743,0.0158405,0.17118,0.0932227,0.0561048,-0.0815285,0.207204,-0.191679,-0.0512768,0.0541358,0.0448363,0.0631841,0.211659,0.0522497,0.0308491,0.0619248,-0.121278,-0.0617578,0.0415177,-0.0518177,0.00456785,-0.0719742,0.203127,0.12128,-0.0959509,0.129245,-0.0286401,0.0603651,-0.149713,-0.0157315,0.0243265,0.10098,-0.0378499,-0.159818,0.0626691,0.123167,0.151427,-0.0176057,-0.0531621,0.0406219,0.0846114,0.109396,-0.138673,0.100366,0.0258351,-0.045671,-0.0958413,-0.0900027,0.0351918,0.151514,-0.107,0.027312,-0.103818,0.140082,-0.154653,0.0531087,-0.0432185,-0.0139536,-0.00583947,-0.0320014,0.167989,-0.0492712,0.0184653,-0.0709019,-0.199125,0.119764,0.375876,-0.0800987,0.109428
39,-43.3121,0.151144,0.0841966,0.0690157,0.0878687,-0.0386839,0.0455941,0.0532196,-0.051745,-0.0826118,-0.112726,0.0250567,0.0332433,-0.0691663,0.0124584,-0.00666651,-0.0660211,-0.211702,-0.0290756,0.00143748,0.0725054,-0.180338,0.18924,0.157995,0.0644041,0.00867673,0.172693,0.13517,-0.0369866,-0.0171025,0.0723673,0.0369639,0.102256,-0.123165,-0.0385147,-0.0997981,0.0479758,-0.2443,-0.0317538,0.0861663,-0.0322983,-0.0325694,-0.283188,-0.0562224,-0.0604229,0.00749434,-0.0201148,0.0701533,0.0147016,0.275191,0.127131,-0.157122,-0.125804,-0.19101,-0.0175308,0.052643,-0.246485,-0.125522,-0.0490664,-0.0126113,-0.00789185,-0.0314118,0.0622658,0.0104633,-0.216247,0.0602475,0.166264,-0.0964848,0.0665998,-0.0477661,-0.0318263,-0.109657,-0.169857,-0.0104075,0.24298,-0.0705329,-0.0115055,0.0044047,-0.0736452,0.221727
40,41.2374,-0.00798408,0.1806,-0.07626,-0.162448,0.0957608,-0.144395,0.145385,-0.0796889,0.055546,-0.0750868,0.0638862,0.00283946,0.00485377,-0.137443,-0.0526779,0.117683,-0.110065,0.0053392,0.0656314,0.0397526,-0.0918618,0.219601,0.135969,-0.256457,0.0653759,-0.000282024,0.165406,-0.233687,0.0353857,0.0222287,-0.110307,0.0803922,-0.0159207,0.230934,-0.145356,0.0893334,0.0931701,0.154336,0.0105532,-0.0757365,0.0841493,-0.0107035,0.0551082,-0.0473837,-0.0291312,0.00525747,-0.122186,0.13654,-0.0710024,-0.118712,-0.089982,0.0260645,0.116061,0.177986,0.00943857,0.00542682,0.0937828,0.125883,0.0642827,-0.0843807,0.111984,-0.107308,-0.124781,-0.18407,-0.121691,0.0263149,-0.0336719,0.0664444,-0.185175,-0.0451248,0.111635,-0.0354317,-0.139726,-0.119615,-0.105284,-0.156103,-0.0113536,-0.0920922,-0.253283
41,-40.9679,-0.0336385,-0.178524,0.0521916,0.00893105,0.0858755,0.0749935,-0.109026,-0.0259132,-0.162636,0.0835776,0.120277,-0.150048,0.0469954,0.164535,-0.0022464,-0.0215583,0.023685,0.165337,-0.0127604,0.232375,0.0535626,-0.0252156,0.0365843,-0.181252,0.156311,0.362801,0.235884,0.0378498,-0.0274004,-0.0455916,0.0820981,0.142538,0.120852,-0.0390558,-0.0973498,0.0808975,0.0308325,-0.134232,-0.155955,-0.123268,0.102621,0.0241861,-0.115998,-0.125755,-0.155871,0.0224529,-0.0682797,-0.02315,-0.0918383,-0.102131,0.0911972,-0.0654495,0.0981348,0.0256408,0.102072,0.0929403,0.0645864,0.131796,-0.164617,0.0309525,0.0105971,0.0947146,0.0931724,-0.0315046,0.211051,-0.0920767,0.0126436,-0.190569,-0.0980127,-0.0164107,0.0696863,-0.0236207,0.173628,0.169276,-0.0760754,0.00990633,-0.116691,0.0186931,-0.0455177
42,38.9275,0.0124786,0.0385963,-0.0495884,-0.0282192,0.0150548,0.0343524,-0.182722,-0.228841,-0.134457,-0.207044,0.11807,-0.166441,-0.0406552,-0.194251,-0.0861277,0.10816,0.135985,0.120077,-0.0524914,0.297768,0.0377994,-0.102591,0.0855711,0.158994,-0.215128,-0.0624686,-0.104256,-0.0493407,0.127003,0.143977,-0.0579808,-0.0036402,-0.0416785,0.00966215,0.0266626,0.0960582,0.199709,-0.135354,-0.0480545,-0.0364503,-0.097478,-0.0548365,-0.130053,0.176608,-0.139134,-0.148598,-0.0253989,-0.0213021,0.0608191,-0.0277223,-0.0507409,0.0569764,-0.129819,-0.075815,0.0271572,-0.126543,0.188841,0.00133493,0.0336762,-0.0203352,-0.103699,-0.0358833,-0.0246118,-0.0983156,0.0182217,0.123606,-0.0936003,-0.158405,0.00731593,0.0933829,-0.000976317,0.0305675,-0.00178646,-0.262264,-0.192258,0.11459,-0.0254685,0.0942541,0.0269785
43,-37.0153,-0.0474039,-0.162898,0.132034,0.0104566,-0.179598,0.106983,-0.0495297,0.105432,0.134979,-0.0146758,0.00471016,0.0200931,0.0443587,-0.03915,-0.119737,0.257926,-0.0189802,0.0577727,0.130567,0.0328559,0.0243783,-0.0836404,-0.0951715,0.0417529,0.112762,0.158148,-0.0441588,-0.0874891,-0.0592065,0.0499018,0.0116925,0.132376,-0.0837907,0.0226903,-0.248931,-0.139454,-0.0153095,0.0224674,0.132124,0.0575552,0.132227,-0.0109348,0.127713,-0.0465704,0.0527161,-0.0375053,-0.0259634,0.0625907,0.0502174,0.113103,-0.022204,0.0490164,-0.25391,0.0107431,-0.0493732,-0.106806,0.0557611,0.183892,-0.10615,0.0313206,0.190729,-0.0143285,0.111887,0.102736,-0.2265,0.143957,-0.0754052,-0.30685,0.122575,0.0856796,0.224952,0.189374,-0.0646878,-0.0307929,0.0932031,0.00514784,0.112687,-0.11768,0.00979461
44,35.5127,-0.0564282,0.12744,0.147746,-0.119478,0.0274512,0.00464949,-0.167971,0.013089,-0.00429954,-0.164508,-0.0155693,0.0407455,-0.145322,0.250027,0.0272651,0.0230886,0.052984,-0.167524,0.152814,0.0565598,-0.215795,-0.120645,-0.0980923,-0.124393,0.0297077,-0.0916752,0.00781965,-0.137483,-0.00835311,0.050555,0.120004,-0.0626706,0.0367123,0.0497119,0.118068,0.0212728,-0.0184102,-0.0719641,-0.00123837,0.0209325,0.129227,0.254371,0.101794,0.129709,-0.0667043,0.153277,-0.0715039,-0.202887,0.0929536,0.181704,-0.146235,-0.0497163,0.109093,0.0187176,0.0931156,0.168615,-0.0374266,0.0445791,-0.00626959,0.0442976,-0.202335,-0.0907257,-0.0814617,-0.0348253,-0.0428419,0.122948,-0.262408,-0.0797914,0.118246,-0.0361113,0.0257906,0.108503,0.0418982,0.138293,-0.204272,-0.190213,0.0356791,-0.00854944,0.065446
