Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66
31,39.6649,-0.102902,-0.0200796,0.217639,-0.172704,0.079842,-0.0362988,0.0157399,0.160083,0.151524,-0.157235,0.34568,0.0156413,0.00542626,0.0120775,0.0565947,-0.0473926,-0.0326697,-0.175151,-0.0127771,0.123452,-0.0541954,-0.00133011,0.0537879,-0.166591,-0.204605,0.0228425,0.125829,-0.0579214,0.0779386,0.187528,-0.0198632,-0.0760453,0.116686,0.0358885,-0.0898713,-0.232381,-0.173489,-0.189024,0.111868,-0.0335422,0.106113,-0.138449,0.077218,0.085668,0.171952,0.104614,-0.102942,0.0695057,-0.258826,-0.164008,-0.273149,-0.0566603,-0.0179898,0.124396,0.00168671,0.0104831,-0.0617669,0.0853704,0.0564598,-0.0585908,-0.12631,-0.116541,0.0742387,-0.106372,0.0363335,-0.0766482,-0.0213618
32,-39.5394,0.167557,-0.376803,0.195255,0.0327139,0.0609414,0.130375,-0.00146405,0.0700016,0.0582539,0.161524,0.105157,-0.196107,-0.00174699,0.0510387,0.0759942,0.0555897,0.0237564,-0.11126,0.0543589,0.12362,0.0477104,0.0120471,0.124838,0.0273543,0.048569,0.0899577,-0.139873,0.0609799,-0.00173158,-0.0211856,-0.0789229,0.0171183,-0.202707,-0.00696999,0.184294,-0.122225,-0.0438555,-0.125846,-0.0412276,0.205391,-0.247489,0.0757645,0.0765091,-0.303824,0.164349,-0.0790383,-0.0771091,0.016063,0.00660986,0.156933,0.0552523,-0.0637673,-0.0250487,-0.154409,-0.0216701,0.0975529,-0.185635,-0.147635,0.0695821,-0.0171432,0.0857341,-0.0544177,0.143667,-0.0311771,-0.145815,-0.0921868,-0.195946
33,-37.4305,0.201478,0.151467,0.0395188,0.0768555,-0.0820821,-0.11955,-0.0633021,-0.145486,0.0923805,0.0525018,0.0411425,-0.171201,-0.0550207,0.0468269,-0.355822,-0.0242523,0.0762791,-0.0253489,0.163808,-0.0141153,0.0487774,-0.0381406,0.0100509,0.0804105,-0.171195,-0.126205,0.00450395,0.145121,0.0325479,0.0727048,-0.171182,0.144115,-0.0323223,0.147477,-0.108097,-0.0251955,-0.0401534,0.106574,0.0154683,0.0779723,-0.153402,-0.0767186,-0.0517876,0.102621,-0.00523095,0.00579037,-0.0896118,-0.188325,-0.114029,-0.17265,0.0316285,-0.273142,0.0527844,-0.107431,0.179946,0.191209,0.0345547,0.03595,0.204212,-0.226395,0.175519,0.0594013,-0.0202642,0.165594,0.176039,-0.0932381,0.0433905
34,35.6452,0.123455,0.0438959,-0.0131375,0.155845,-0.00289356,0.146861,0.0179467,0.0496285,0.13746,0.0040747,0.0239114,-0.0782571,0.102011,-0.116887,0.0595118,-0.0971904,-0.13112,0.119953,0.0929662,-0.0972281,0.0787608,-0.232022,0.00531327,0.0104137,-0.0110266,-0.121475,-0.00514999,0.132114,-0.119614,-0.0690249,0.156942,-0.0785704,0.0142037,-0.085427,0.0921721,-0.136946,-0.0528937,0.255233,-0.193933,-0.0715446,0.0964142,0.065175,-0.214009,0.0146556,-0.00539795,0.109283,-0.0147239,-0.0013347,-0.285998,0.0673946,-0.064272,0.149078,-0.384708,0.0344919,0.089963,-0.24349,-0.1897,0.012996,0.209052,-0.0731473,-0.0233958,-0.0608812,-0.0867259,0.0943398,0.0107193,-0.0131761,-0.163271
35,33.2297,0.138765,0.00454839,0.123897,-0.00570742,0.111004,0.00322775,-0.0877656,-0.0197231,-0.000641886,-0.120967,0.196643,-0.128145,-0.0916068,0.164772,0.0364312,-0.0680146,-0.086158,0.146251,-0.120517,0.00686097,0.175283,-0.143771,-0.132235,0.0956212,0.00194436,0.198422,0.0904785,-0.0189208,-0.0270029,0.0793393,0.174406,-0.222924,0.193095,0.121577,0.0343111,0.133366,0.012018,0.0229682,0.124061,0.00608313,0.040233,0.0968924,-0.163881,-0.124789,-0.0186026,0.118322,0.0570248,-0.13795,0.070258,-0.253629,0.230578,0.0048909,-0.0687773,-0.0809255,-0.236685,0.178123,-0.0412439,-0.0463464,-0.206384,-0.0985408,-0.0810395,0.134739,-0.167228,0.042786,-0.0897826,-0.241798,-0.0368819
36,-32.9165,-0.138497,0.0690993,0.137172,0.0295874,-0.149971,0.16361,0.0331123,-0.173382,-0.0171026,-0.0113103,-0.0274644,-0.0160329,-0.0244235,0.0917354,-0.0313309,0.0883988,0.0456291,0.118321,0.0247945,-0.17139,0.222797,0.183747,0.148635,0.0835868,-0.0812282,-0.0425637,0.217066,0.0375513,0.0527373,0.127046,0.0163122,-0.0631008,0.295076,-0.00277631,0.0235921,-0.0138094,0.255109,-0.113832,-0.0482656,-0.0801745,-0.150925,-0.228823,-0.189665,-0.145032,0.111194,0.04545,-0.279542,-0.00390678,-0.00291323,0.195422,0.0122424,0.106058,0.157539,0.164975,-0.000749979,0.0251895,-0.0246372,0.0528827,0.0960944,0.221607,0.011396,0.0335399,0.0214679,0.131613,-0.0247106,0.0031207,-0.18711
37,32.5331,0.108582,-0.096721,0.0955412,0.0303859,0.0555096,-0.0777396,0.00885743,0.0653539,-0.0538294,0.0580845,-0.0750156,-0.163368,-0.0328906,0.104981,-0.172087,0.334542,0.286138,0.016093,-0.131099,-0.0550934,-0.11911,0.13518,-0.0735489,-0.279431,-0.0890401,-0.0120837,0.113312,-0.0147833,-0.0384195,0.0331773,0.132779,-0.021357,-0.062223,0.214141,0.288114,0.125291,-0.0374633,0.072556,0.0519648,-0.0801923,0.183386,-0.0338928,-0.00634306,0.165382,0.0980936,0.00748297,-0.0738291,-0.101687,-0.0501709,0.179371,0.00911167,0.0417146,0.0790315,-0.0342775,-0.100917,-0.278236,0.0307299,-0.164399,0.140118,-0.0967648,-0.140428,-0.0189477,-0.077823,0.0647323,-0.084151,-0.0968255,0.125871
38,-31.9523,0.126541,-0.0421492,0.0109158,0.135697,-0.0754774,-0.0932165,0.176159,-0.101802,0.0233887,-0.186009,0.119733,-0.0180543,0.0114306,0.134276,0.0179422,-0.0893314,-0.118295,-0.106714,-0.135956,0.0293234,-0.0882501,-0.0763601,-0.090614,-0.0538264,0.0291756,0.0870772,0.227487,-0.0165261,0.0713058,-0.0789544,-0.0103636,-0.030273,0.0636406,0.0598694,0.00406388,0.032102,0.239207,0.0224844,-0.0305655,0.116171,0.0424035,-0.112219,-0.0197323,0.101256,0.12481,-0.122961,0.420249,0.113714,0.0448498,0.265918,-0.216262,-0.0711554,-0.0145854,-0.00430471,0.178052,0.0725169,0.153709,0.0428857,0.0941639,-0.108161,0.195357,0.0891174,-0.0957936,0.0151523,-0.273703,0.00564186,-0.158204
39,-30.9493,0.235217,0.0501339,0.0255559,0.0829318,-0.128911,-0.0149145,-0.0135843,0.0348967,0.0266171,0.162042,0.00710997,-0.0746221,-0.0800787,-0.168354,0.111619,-0.12199,-0.0811337,0.00860348,-0.0950044,-0.0808292,-0.15828,-0.0908278,0.0662695,-0.179798,-0.0948598,-0.183758,-0.143671,0.0367063,-0.0132276,-0.159873,-0.178743,-0.117071,0.117781,0.0771112,0.006775,-0.0810607,-0.0727136,-0.188345,-0.18576,-0.0977631,0.00587088,-0.118723,-0.0918317,0.0871594,-0.0543218,-0.128048,-0.0134397,0.079674,-0.0746955,0.0141759,-0.0707339,0.0967412,0.239446,-0.223861,-0.189377,0.15656,0.0826499,-0.109464,-0.0763168,0.0590652,-0.271585,0.297417,-0.122672,-0.0181972,0.0765077,0.0707314,-0.146581
40,30.8622,0.0465517,0.021889,0.256994,-0.00649983,-0.0295222,0.0659071,-0.0369246,-0.18873,0.113769,-0.00497566,-0.0296653,0.15454,0.0581005,-0.000803626,0.0185154,-0.124892,-0.0504594,-0.118107,-0.0811289,0.246745,0.0047945,-0.0325259,0.0271788,-0.158935,-0.0879173,0.21748,-0.0212003,0.14427,-0.221862,-0.104978,-0.00308941,0.159313,-0.107117,-0.175758,0.0207509,-0.0660641,-0.0153741,-0.020868,0.312173,-0.0785198,0.037944,-0.0677501,-0.152024,-0.0152232,-0.232935,-0.115752,0.0934893,-0.220064,0.129207,-0.0296182,0.0842435,0.147432,0.0792762,0.057343,-0.0713175,-0.0425657,0.00992487,0.111707,0.339484,0.101079,-0.115938,0.0907803,0.093611,0.130567,-0.0505178,0.0272814,0.0412204
41,-29.4437,-0.0727378,0.226183,0.111965,-0.184494,0.0290916,0.19467,-0.0169443,0.0333664,-0.171145,-0.0686889,-0.0966803,0.00713565,0.215542,-0.226817,0.185784,0.192613,0.150384,0.0206286,0.0709872,0.0782453,0.134358,-0.0418326,0.0826059,-0.137468,-0.0692067,-0.0220197,0.130698,-0.147993,0.174645,0.117919,-0.0803042,0.174238,-0.146653,0.124114,-0.0452758,0.138398,0.038391,-0.0114138,-0.0721155,0.122303,-0.0073767,0.000415891,-0.115355,-0.00898092,-0.160459,0.0728126,0.101892,-0.105776,-0.0681039,0.090983,-0.0412009,-0.0999112,-0.188009,-0.0983044,-0.120596,0.25024,-0.136856,0.00607277,0.0720423,-0.144609,-0.0842783,0.128449,-0.0952683,-0.07401,-0.157636,0.190391,-0.0433336
42,27.4586,-0.0991021,0.0512328,-0.120025,-0.128193,0.0194734,-0.0225656,0.0647698,-0.175311,-0.124312,-0.0379917,-0.038743,-0.0257936,0.175844,-0.0345819,-0.0582863,-0.00991989,-0.0494128,-0.0639907,-0.12479,0.0357301,0.131237,0.0864801,0.0659666,0.197237,-0.176385,-0.09382,-0.016559,-0.127162,0.0708776,-0.185937,0.00496132,-0.0668488,-0.130986,-0.0699645,0.136824,-0.302052,-0.0155647,-0.116863,0.142288,0.133046,0.249923,0.107875,-0.0691564,0.0837015,0.00804512,0.107183,0.00516693,-0.0847373,-0.150465,0.0152717,0.0759276,-0.00817568,0.133066,-0.343771,0.117606,0.018259,0.0887775,-0.0128711,-0.0912409,0.154226,-0.0349369,-0.239456,-0.171862,0.200907,-0.117125,-0.108924,-0.113908
43,-25.264,0.0624864,0.146528,0.146435,-0.0597173,0.0797539,0.0322721,0.0221107,0.0620012,-0.0934795,-0.0914379,0.0392456,0.105089,0.102623,-0.0821056,-0.0033922,0.0901305,-0.0724499,-0.0561624,-0.197377,-0.152082,-0.137564,-0.0269402,0.290777,0.179781,0.0563028,0.10722,0.131533,0.169664,-0.318681,0.132323,-0.177009,-0.099535,-0.111647,0.0584617,-0.134973,0.131542,0.0344488,0.00661021,0.095921,-0.117107,-0.152603,0.150065,-0.162776,0.077106,0.229833,-0.0060964,-0.0364371,0.0838825,0.106049,-0.0999744,-0.0568047,0.0458799,0.0980113,-0.274766,0.114661,-0.179192,-0.110162,-0.0841105,0.0138493,-0.0253905,0.0872414,-0.0680536,-0.132329,-0.136426,0.0318715,0.113911,0.0189567
44,25.2283,-0.101754,0.0982574,0.144611,0.0151944,0.132457,0.00521249,0.112538,0.0715451,0.192946,0.00421826,-0.146084,-0.00407478,0.0963753,0.249369,0.0901145,-0.0787891,-0.0598681,-0.0661297,0.0129375,-0.0892577,0.341907,-0.00250836,0.0547124,-0.141551,-0.173749,-0.248859,-0.119909,0.0151285,-0.0495307,-0.0375388,-0.246931,-0.0623547,0.130257,-0.0151002,0.0757916,0.207715,-0.10596,0.0106561,0.020953,0.140085,0.0325852,0.0769914,0.194368,0.0792946,0.062694,-0.232491,0.017101,0.0911122,-0.0862768,-0.0950061,0.202698,0.0862129,-0.0135816,0.0427117,-0.0966714,-0.0658888,0.0421189,0.0373819,0.0930076,0.0677898,0.221726,-0.00425954,-0.195259,-0.1286,-0.14816,0.0270285,0.0941162
45,23.4078,-0.0728073,-0.0831526,0.0834753,0.106524,0.12467,0.0160793,0.0570491,-0.127579,-0.0379224,-0.237303,-0.15567,-0.113515,0.1127,0.259193,0.135318,-0.0844136,-0.0149571,0.119899,0.092095,0.0966839,-0.168324,0.12933,-0.0472808,0.224561,-0.0781755,0.116115,-0.144779,-0.211188,-0.0669563,-0.00787215,0.126444,0.277698,-0.0591007,0.189811,-0.279709,0.0162148,-0.0482815,0.0480376,-0.0640311,-0.120512,0.0622679,-0.10526,0.0380765,-0.0986317,-0.0314472,-0.134167,-0.024174,0.146828,-0.260959,0.0331363,-0.00150811,0.0854862,0.152337,-0.0920537,0.0049654,-0.0613264,-0.180777,-0.0751519,0.0614142,-0.0132991,-0.0251539,0.142287,-0.134768,-0.0244862,0.102916,-0.0866052,-0.0214232
46,-23.1281,-0.066353,-0.145091,-0.205098,0.260697,-0.197292,-0.263561,-0.0232118,-0.0951361,-0.0149768,-0.0530797,-0.0327659,0.193303,0.0424251,-0.1239,-0.00765056,-0.0166919,-0.0881021,-0.0373658,0.147257,0.155298,0.00157582,0.189861,-0.0171192,0.0365886,-0.0271776,-0.0747358,0.247611,0.0943272,-0.0880717,-0.103481,-0.137,-0.136275,0.0161189,0.0467714,-0.0529961,0.238616,-0.229822,-0.0536204,0.108103,-0.030654,0.00168719,0.07395,-0.0706216,-0.147128,0.0805804,0.0423619,0.0661685,-0.201011,-0.226865,0.0303585,-0.0792327,-0.0773413,-0.00886631,0.0988372,-0.212536,0.0730572,-0.195044,-0.244356,0.023117,0.0926857,0.0159749,-0.0661205,-0.0286686,-0.048959,-0.0807909,0.0248526,-0.00518076
47,21.9532,-0.0977366,0.154885,-0.278685,-0.00765415,-0.195281,0.1933,0.203711,-0.0935857,0.113297,0.125931,0.0347594,-0.049474,-0.0939988,0.0473041,0.0136267,-0.0530327,0.194509,-0.0116953,-0.0755676,0.0895395,-0.0259963,-0.189504,0.0357383,0.0837775,0.076057,0.24199,0.0141931,0.00977768,-0.0459145,-0.101997,-0.0562503,0.0375602,0.0640988,0.235283,0.196619,-0.0367467,-0.0134228,-0.0271886,0.147542,0.0405153,-0.194508,0.114706,-0.0896086,-0.0773307,-0.020173,-0.148197,-0.0605061,0.135748,-0.248478,0.00983018,0.0408367,0.0225041,0.0751496,0.158754,0.0563309,0.0622348,0.0475431,0.0707407,0.0220753,-0.160102,-0.226423,-0.190328,-0.147627,-0.181664,-0.0490701,0.0326507,0.154689
48,-19.4471,-0.0869014,-0.139717,-0.173391,0.113458,0.114895,0.140925,-0.144214,0.335677,-0.0192398,0.19677,0.0933078,0.239882,0.155982,0.179577,0.0440027,0.0957213,0.0228622,-0.185242,0.116607,0.0836996,-0.0664036,-0.0988298,-0.155292,0.097528,0.0725088,-0.107979,0.0667491,0.0387626,-0.134192,0.04251,-0.0256166,-0.0877458,-0.0779301,0.174998,-0.0654881,-0.0286588,0.192605,0.0539149,-0.0402037,-0.00319456,0.0265276,-0.153929,-0.14136,0.0598808,-0.243813,-0.00921157,-0.155595,-0.11874,-0.0640765,-0.0430116,-0.0296068,-0.00766892,0.174383,-0.0818851,-0.101228,0.00604719,0.133642,0.203416,0.0628947,0.0271384,0.134309,-0.0222889,-0.0853168,-0.0981542,-0.118938,-0.137014,-0.142539
49,18.4177,0.15399,0.030031,0.042886,0.21774,-0.078096,0.151535,0.138368,0.0452243,-0.0517304,0.151982,0.0631233,0.111439,0.116963,0.026853,-0.0648782,0.0427471,0.190289,0.0382784,0.0113055,0.119396,0.0987823,0.153118,0.0682795,-0.169168,0.0939619,0.13408,-0.0595181,0.196459,0.0824327,-0.116008,-0.0700973,0.0459702,0.160712,0.0529118,-0.284444,-0.118493,0.0122026,0.221044,0.0228473,-0.124921,0.225303,0.11324,0.142244,-0.0383828,0.102886,0.163117,-0.0598898,0.226804,0.078897,-0.0109589,-0.104618,0.0901936,-0.038872,-0.151848,-0.0691279,0.231013,-0.0955568,0.101321,-0.0500895,0.0885485,0.043681,-0.0744586,-0.0580816,0.147256,-0.126047,-0.0711965,0.202297
50,17.7533,0.0711323,-0.0626499,0.0838317,-0.206516,0.0725148,-0.00466778,0.0249991,-0.194476,0.0409157,0.0443284,0.0779122,0.0603006,-0.217576,-0.112254,-0.00438235,-0.0676302,0.0777775,-0.169149,0.01831,0.143218,0.154086,0.216385,-0.204253,0.201529,0.120708,0.00289432,-0.0456483,0.11892,-0.194606,-0.0900048,-0.099897,-0.0246132,-0.0875466,0.0945619,0.0470209,0.0521562,0.280562,-0.0572307,-0.214172,-0.141247,0.223102,-0.123781,0.211672,0.155159,0.0875658,0.0994602,-0.0740427,-0.0498088,-0.0635541,-0.0754282,0.139172,0.117464,-0.0939442,0.0838347,0.0532805,0.0886705,-0.0815162,-0.0646668,0.0252064,-0.145342,-0.0765719,-0.0166394,-0.118153,-0.0905733,-0.0219265,0.224778,-0.117355
51,-17.3631,-0.0719105,-0.0902091,-0.0568618,-0.14701,-0.153636,0.125282,-0.0115053,-0.0147522,0.106783,-0.0166179,0.00802175,0.153877,0.197956,-0.185273,-0.0845783,0.167813,-0.113877,0.256336,-0.00270684,-0.0415973,-0.0663886,-0.0204394,-0.264954,0.01129,-0.0771837,0.000798723,-0.0419626,-0.216802,-0.12556,-0.217318,-0.0123557,-0.00013023,0.064716,0.0949503,-0.0301872,-0.046852,-0.179131,-0.169789,-0.00266643,-0.0820389,-0.0239172,-0.0104566,-0.030623,-0.0138262,0.337835,-0.00464908,-0.0606263,0.0471454,0.124591,-0.0198138,0.143787,0.119725,0.00432604,-0.0463653,-0.0958205,0.0515009,0.0781807,0.16361,0.149667,-0.318079,0.213108,0.0748999,0.129402,0.0689442,-0.0687477,-0.00584022,-0.00456484
52,-15.2263,-0.198568,-0.128991,-0.027862,0.0403178,-0.020249,-0.188239,0.056615,0.0368352,0.0140439,0.0694107,-0.0534269,0.0345153,0.142986,-0.00940749,-0.2306,0.164084,-0.0740606,-0.0144025,-0.317628,-0.00591488,0.0868963,0.198395,-0.0453045,0.0471735,-0.0607563,0.190986,-0.174124,0.157771,-0.00398906,0.0145146,-0.0853565,0.0707498,0.22296,-0.0180028,-0.0710358,-0.0355457,-0.0337757,-0.115235,-0.0667884,0.0623417,-0.224125,0.0684833,0.078407,0.155928,-0.221575,-0.0312311,-0.00422121,-0.0637674,0.018904,0.100327,-0.0872315,-0.0169768,-0.281709,-0.0425558,0.00465,-0.0856612,-0.133097,0.178717,-0.0528877,-0.101411,-0.165097,0.129926,-0.151565,-0.0764326,0.0473787,-0.145067,-0.203106
53,13.9738,0.0801791,-0.252421,-0.198534,-0.0110292,0.0203075,0.0276518,0.0951531,-0.134095,0.106478,-0.117058,0.132503,0.0217705,0.184611,0.0222323,0.0490613,0.150714,-0.135294,-0.200475,0.0509296,-0.215371,0.223087,0.0156851,0.237171,0.0792635,0.00200365,-0.0230301,0.0922746,0.133579,-0.0921344,0.138708,0.199831,0.0944225,0.0459541,0.0895728,0.0476739,-0.00338895,-0.0876129,-0.0357041,-0.207821,0.0678907,0.0536813,-0.100906,0.102012,-0.121854,-0.0785417,-0.0959955,0.109638,-0.117431,0.0232463,-0.0372651,-0.0915654,0.182122,0.0539537,-0.132751,-0.0652325,0.0592968,0.1477,0.0636904,-0.0382343,-0.15096,-0.146472,0.00484997,0.0752328,0.101505,0.102285,0.1335,0.315486
54,11.6542,0.178123,-0.127446,0.00884336,-0.107085,0.101154,-0.374584,0.0144786,-0.079022,-0.114341,0.19982,0.100689,-0.0183288,0.0205678,-0.0784484,-0.0902569,-0.231847,0.112659,-0.0383729,-0.0883628,0.0521138,0.0637228,-0.14249,-0.0240848,0.0720714,-0.0454698,-0.0748843,0.0148416,-0.161908,0.0594417,0.114696,-0.0390239,0.0462621,0.00874394,0.11017,-0.186734,0.0414783,-0.0358537,0.00138079,0.0495532,-0.0032972,-0.112179,-0.208125,-0.216689,-0.0498744,0.00343968,-0.0310112,-0.073509,0.155024,-0.0625406,0.190041,0.165682,0.1095,-0.173047,-0.0796931,-0.149993,-0.174943,-0.0406654,0.234761,-0.0801682,0.0885903,0.0194449,-0.126614,0.0582041,0.0587051,-0.160896,0.193227,0.166012
55,-11.3329,0.0987934,-0.0101891,-0.0814797,0.0319655,-0.149538,-0.0948711,-0.0674469,-0.0568292,0.266602,-0.0406296,-0.265639,0.0443447,-0.246765,-0.00760052,0.0191895,0.128485,-0.201373,-0.0116242,0.0117714,-0.090405,0.0783014,0.157831,0.0153489,-0.0531264,0.0602857,0.0352704,0.0175402,0.0161251,0.0969613,0.264534,-0.0176575,0.199453,-0.185846,0.174025,0.0599579,-0.119888,-0.149506,0.119049,0.116254,0.0451084,0.129897,-0.116693,-0.200261,0.0411368,-0.0262952,0.0649633,0.00810809,0.26061,0.150069,-0.127243,0.0225384,0.144271,-0.0594538,-0.0635788,-0.0845091,0.0894883,0.0375359,0.0458571,0.00339994,0.0294442,0.0111298,-0.161337,-0.0184871,-0.216349,-0.0668801,-0.0629434,-0.251589
56,10.2769,-0.110349,-0.0903118,-0.289444,0.0558957,-0.0848894,0.106292,0.0613373,0.136164,-0.0588457,-0.0670387,-0.0816658,0.00305451,-0.151235,-0.0465971,-0.0625084,-0.217444,-0.102534,0.033627,-0.0866817,0.10516,-0.130484,-0.117138,0.277996,-0.141566,-0.146052,0.0937115,-0.189033,0.106261,-0.0350014,0.172767,0.129126,0.126814,0.0423739,-0.0387785,-0.109757,0.129288,0.149032,-0.106688,0.0604498,0.216452,0.0629953,-0.161284,0.109815,0.0731628,0.148655,0.313951,-0.153285,-0.116872,-0.0606265,0.020324,0.180434,0.0645693,-0.0494322,-0.0738079,-0.0252647,-0.0353937,0.07456,-0.141624,0.0880124,-0.0663387,0.0814935,0.118057,-0.0473642,0.0106867,-0.164887,0.0411159,0.0170105
57,-10.1259,-0.0534699,-0.0968455,0.193306,0.0275805,-0.0911137,0.111824,-0.259094,-0.124298,-0.000570805,-0.178545,0.0599627,0.0523972,-0.0217752,-0.0330569,-0.254953,0.00976781,-0.0755988,0.0313718,0.229634,-0.172339,-0.0377228,-0.248955,-0.00723101,-0.0681827,0.0510961,-0.00590265,0.00337957,0.034858,-0.0466468,-0.0743581,-0.233478,0.15161,0.0860299,0.241163,-0.082123,0.0173141,0.196999,-0.275684,0.0513472,0.0291139,0.189355,0.15684,0.101014,-0.115814,-0.175759,0.0169383,0.00713364,0.108378,-0.0234436,0.124693,0.0257873,-0.0474616,-0.179036,-0.0670114,-0.0360557,-0.175974,0.149766,-0.112443,-0.055042,0.0987142,-0.0905959,-0.143652,0.0152568,-0.0550214,0.00230965,-0.0877368,0.0403685
58,8.22219,-0.00722352,0.0236761,-0.0377306,-0.0179784,-0.0132564,0.0420835,-0.329527,-0.323284,0.158582,0.0993526,0.0568057,-0.0843397,0.108029,0.0426297,0.251138,-0.19916,0.1434,0.198925,-0.195963,-0.0191001,-0.0631518,0.166777,0.0910995,-0.124473,0.0758856,-0.189814,0.00627133,0.0873063,-0.120273,0.0400852,0.168193,0.0162076,0.110107,0.112618,-0.052717,0.0553148,0.0119875,-0.0401263,0.0427278,0.0191202,-0.0146085,0.144233,0.0645471,0.201825,-0.129053,0.00678673,-0.0394986,-0.095643,-0.0687528,0.0647332,-0.0948768,-0.00140007,0.0456225,-0.104628,0.0723707,0.0237464,-0.0615209,0.0464352,-0.11434,-0.117243,0.155826,-0.110109,0.288212,-0.163475,-0.157031,-0.051269,-0.0391306
59,-7.67048,0.0404601,-0.116294,0.115595,0.074567,-0.103114,0.101035,-0.124974,0.0810521,0.13015,0.0091942,-0.0196961,0.100314,0.174755,0.215839,0.0449201,-0.151901,0.0613993,-0.0766791,-0.074121,-0.0657293,-0.065911,0.0816398,-0.0187122,0.0278921,0.0851568,-0.0984566,-0.0811759,0.0323261,0.134544,-0.0101974,0.246347,-0.0470883,-0.136032,0.164336,-0.0159445,0.0409374,-0.164373,-0.274109,0.101277,-0.065075,-0.131921,0.0500391,-0.0597836,0.106806,-0.014959,0.139352,-0.030289,0.0776955,0.145011,0.0236985,0.0216828,-0.122128,-0.147676,0.158899,0.069392,0.102608,0.07915,-0.0896177,0.0298407,0.0239558,-0.00158515,-0.0840941,-0.352187,0.257226,0.107588,0.325877,-0.0122216
60,7.29611,0.00773232,0.135897,0.00118557,0.170527,-0.0571721,-0.0501206,-0.0129098,0.116797,-0.0601669,0.172798,-0.112564,-0.105042,0.0716022,0.0143565,0.18337,0.0557618,-0.0634385,-0.0448684,0.158293,0.0323564,0.0769008,0.00484221,-0.0667794,0.040315,0.156732,0.110763,-0.232868,-0.129958,0.0924483,0.231427,-0.166701,-0.10116,0.161855,0.107653,0.0203522,-0.0682024,0.0656534,-0.267174,0.159977,-0.165044,0.0444717,-0.155791,-0.0704377,0.0862187,0.0656115,-0.0693973,0.191528,-0.276902,0.0120709,0.00860988,-0.0304226,0.270807,-0.116947,-0.0631718,0.253187,-0.0110455,-0.0677665,-0.165565,-0.0140238,-0.078337,0.0572772,-0.111172,0.0900146,0.0651903,0.0216623,-0.0677512,0.145081
61,-7.22086,-0.00805602,0.232634,0.0329741,-0.0846404,0.0392364,-0.0449233,0.0802534,0.0294105,0.0989316,0.0123646,-0.0452633,0.115833,-0.106019,0.175933,-0.0221005,0.0632906,0.224532,-0.139136,0.0727302,-0.189874,-0.161907,0.00252132,-0.0371673,0.081679,0.0181352,0.0891707,-0.0582703,-0.00126984,-0.0818463,-0.102825,0.0222623,0.103628,0.0521895,-0.0265823,-0.184392,0.0806836,-0.14212,-0.0903226,-0.278069,0.151267,-0.153008,0.0225467,-0.0546484,0.0366762,0.0124928,0.0593016,0.118472,-0.0594989,-0.0649172,-0.222726,-0.0583063,0.132513,-0.0560317,0.00829665,-0.087518,-0.0392294,0.080117,-0.155908,-0.0134428,0.0675544,-0.121627,-0.137973,0.217494,0.282566,-0.362556,-0.0455509,-0.17286
62,5.23744,0.0503401,-0.0989082,-0.0644049,-0.142616,0.00896771,0.020178,0.0105494,-0.187823,-0.0680986,-0.0257509,0.170775,0.181312,-0.0656876,0.0944125,0.176919,0.133962,-0.0785487,0.0362073,0.0207842,-0.290088,0.130921,-0.0487379,0.0276802,0.0243667,0.0559882,0.0675231,-0.312261,0.0748868,0.233754,-0.0229555,-0.168753,-0.145372,-0.134506,-0.172626,-0.131599,0.0743356,-0.0225752,0.129513,0.214949,-0.164981,-0.0648667,-0.0986444,-0.00767571,0.118851,-0.125912,0.119575,-0.0217323,0.0895649,-0.155001,0.169287,-0.027718,-0.126924,0.137072,0.0775592,-0.129842,-0.0780478,0.0166879,-0.146354,0.100465,-0.259099,-0.021929,-0.00330105,0.00700773,0.0723692,-0.102947,-0.0902935,-0.000870112
