Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93,Eigenvector_94
14,-82.7052,0.169131,0.0525338,0.0748256,0.0615246,0.190044,0.169335,0.0670975,-0.0708732,0.0814865,-0.104699,0.0349134,-0.0722476,0.0303053,0.0848366,-0.0887637,0.0236117,-0.0449187,-0.110262,0.0278549,-0.00370716,-0.0470708,0.0500847,0.247458,0.0739965,-0.0539838,-0.0105566,-0.0781575,0.000385363,-0.00910594,0.0714674,-0.117193,0.0119263,0.144443,0.079969,-0.159334,-0.113769,0.107395,0.216095,-0.170295,0.0161076,0.0145619,-0.0858913,0.0680209,-0.0317741,-0.00349331,-0.176597,0.00566125,0.181485,-0.0911958,-0.121269,-0.0450472,-0.0463167,-0.00241606,-0.103472,0.165439,0.192678,0.0631284,-0.00333596,0.0636111,0.00354528,-0.0604402,0.0789456,-0.0366966,0.154796,0.0332031,0.100451,0.0478624,0.089665,-0.0856914,0.0051103,0.0491358,-0.114329,-0.0302355,-0.00237634,0.0129832,-0.0698313,0.0340805,-0.0179017,-0.219806,0.0846183,0.114458,-0.0307621,-0.0395197,-0.0391426,-0.0379072,-0.132581,0.136078,-0.00730557,-0.214128,0.13275,-0.143904,-0.294563,-0.000916509,-0.135576,0.0474923
15,82.6728,0.130932,0.124225,-0.14039,0.0153091,0.144934,-0.0342001,0.0923069,-0.00311733,-0.1873,-0.216247,0.134365,0.172452,0.0926773,-0.0270113,-0.000372647,0.11586,-0.211675,0.0685341,-0.0122764,0.0627783,-0.0464111,0.0618753,0.174127,-0.0592866,-0.052699,-0.13267,-0.0972605,0.059651,1.79795e-05,-0.0351167,0.0225711,-0.0594194,-0.149802,-0.089675,0.0116563,-0.00272493,0.129094,-0.0775387,0.0891221,0.00698771,0.0263643,0.0325006,-0.1204,-0.0920648,-0.0396225,0.205556,-0.216941,-0.0533849,0.176549,-0.0121619,-0.219615,-0.0320238,-0.043558,0.127865,0.0425948,0.0978118,0.151502,-0.0866267,0.0628309,-0.0331704,-0.0152525,-0.0651459,0.0785669,0.0547636,-0.078999,-0.0561852,-0.0042423,0.0358325,-0.152418,0.20936,-0.0430834,0.177222,-0.0441904,-0.0289963,0.148392,0.051158,0.0470656,-0.0751347,-0.0100208,-0.114681,-0.000807506,0.00600345,0.172143,-0.131253,0.205955,-0.0226154,0.0639555,0.0683494,-0.00109896,-0.0411195,-0.00596817,0.0260809,0.0708948,0.0147704,0.165506
16,82.5772,0.077015,-0.207436,0.0691443,0.00514122,0.0313594,0.0909429,-0.129523,0.00161829,-0.0207179,-0.151866,-0.0367758,0.0564898,0.00398395,-0.014227,0.11476,-0.00982431,-0.0219563,-0.16808,0.0950383,-0.100498,0.181763,0.111885,-0.0601218,-0.100236,0.0238954,0.018352,0.0479634,0.169874,-0.0248865,-0.122,0.00450144,-0.00701851,-0.0382913,-0.065214,-0.24931,-0.0788626,0.0133879,0.112987,-0.0746046,0.0239226,0.0135054,-0.0877447,0.117449,0.0343472,-0.0168517,-0.0122808,0.071402,-0.0785348,0.248294,-0.0201914,-0.0569696,0.218895,0.0633662,-0.0206053,-0.0573911,-0.00438892,-0.0711296,-0.123725,-0.0824282,-0.125126,-0.027982,-0.000174659,0.007696,-0.0541506,-0.0289555,-0.224638,-0.160333,-0.185357,0.0393738,-0.00869595,-0.0224083,-0.11827,0.182675,-0.0297477,0.024077,0.066031,0.187571,-0.148104,-0.170652,-0.203136,-0.00216178,0.0969627,0.042996,0.108476,-0.03449,-0.187395,-0.00650716,0.0512294,0.093595,0.120121,-0.0434137,-0.0166544,-0.00046831,0.208853,-0.0592752
17,-82.0244,-0.0604541,-0.109319,-0.0992058,-0.023907,-0.0243124,0.0290406,-0.102156,-0.0926014,0.102136,-0.0285754,0.11738,0.116847,0.080284,0.00171933,0.161508,0.157622,0.128612,0.059591,0.0433651,-0.0636384,-0.0359325,-0.117049,0.0425969,-0.197811,0.19591,0.0286519,0.0028377,-0.0937194,0.12982,-0.0978042,-0.139798,0.0226419,0.105326,0.069596,-0.0416042,0.00514323,-0.102247,0.0547432,-0.0503426,0.210741,-0.0872134,0.342198,0.199864,0.101421,0.166498,0.0696648,-0.0542508,0.126352,-0.132705,0.0326049,0.0142397,-0.114599,-0.0101577,0.00354212,0.00195839,0.137828,0.0771802,-0.147221,-0.00534987,0.0777589,-0.0421224,0.000588647,-0.173538,0.00595451,-0.0887693,-0.00918164,0.134094,-0.112605,0.0162809,-0.0889957,0.0460566,0.027417,-0.0801621,-0.227171,0.0605143,-0.0508048,0.0968351,0.00859605,0.0439132,-0.0473856,-0.0833431,0.0579062,0.210917,-0.0332973,0.0579946,-0.00727933,-0.0547038,-0.0639002,-0.144484,0.00751525,-0.0222406,0.0665997,-0.140134,0.114398,0.08501
18,79.6671,0.0560876,0.0654645,0.134801,-0.078104,0.205153,0.0737412,0.0822341,-0.0161959,-0.0616068,0.107714,0.0426238,0.0351455,0.062431,0.00872446,0.111853,0.119252,-0.221854,-0.106708,0.0780242,0.00134428,0.164007,0.00297544,-0.0518326,-0.0449558,0.18487,0.0779835,-0.185368,-0.13614,-0.0610527,-0.0465386,0.13118,0.0268185,0.122213,0.0758657,0.0075229,-0.115877,0.0716491,-0.156002,-0.088642,0.0359466,0.0101021,0.191648,0.0423873,-0.176336,-0.0568885,-0.0232513,0.0858209,-0.00753565,0.0866693,-0.179212,0.0723353,0.154023,0.0141158,0.0764763,-0.28253,-0.00415384,0.0133072,0.0310956,0.218739,0.141668,0.00173256,-0.087741,0.180645,-0.102015,-0.0620216,0.135352,0.0261901,0.0110435,0.0298646,0.0370988,-0.00697721,0.0369017,-0.0406861,0.0444143,-0.130189,0.112228,-0.0574418,0.158773,0.10277,0.024175,-0.0405071,-0.102917,-0.0382492,0.0552102,-0.109416,-0.0364812,0.12519,-0.00110242,-0.141214,-0.0220213,-0.0961005,0.014312,-0.058356,0.177139,-0.107074
19,-79.2079,-0.0877494,-0.0874328,-0.044288,-0.105126,-0.0721416,0.00523809,-0.0925081,0.139374,-0.0118581,-0.150941,-0.211745,-0.137164,0.164231,0.264417,-0.0366774,-0.0311288,0.0630389,-0.0593506,-0.0493882,-0.159672,0.0539661,-0.0584328,0.0489301,-0.126079,0.111821,0.128493,-0.0231979,-0.00266938,0.044198,-0.0468672,-0.153408,0.0828524,-0.153945,-0.0544926,0.103602,-0.0570138,0.00862307,-0.018075,0.170299,-0.084121,-0.088794,0.00617513,-0.132009,-0.137106,0.0305911,-0.192737,-0.0109347,0.0687564,-0.0512127,-0.19317,-0.0503647,0.0350221,-0.165304,0.0362473,0.0416027,0.0976813,-0.0420177,-0.107677,0.150234,-0.232875,-0.00596937,0.0255328,-0.00499246,-0.0813062,-0.161881,0.0573852,0.104169,-0.0669534,0.025506,0.0564182,-0.193938,0.0669597,-0.00624333,-0.000429702,0.0842597,0.0950499,0.0945944,-0.0355802,0.224853,0.0506669,0.0361127,-0.0458075,-0.109358,-0.0334233,-0.134152,0.125896,-0.0321841,0.085486,0.0265491,0.159039,-0.0445316,-0.0924296,0.0886153,-0.0119698,0.0986223
20,77.1747,0.056339,-0.0338944,-0.154512,-0.0541073,-0.0684954,0.0586817,0.0525341,-0.0756375,-0.0467919,0.0306855,-0.0369934,-0.185893,-0.139556,0.0184213,-0.12035,-0.0140226,-0.105417,0.0421921,0.0169713,-0.0611749,0.046426,-0.198842,0.101216,-0.212235,-0.182771,-0.0938772,0.0840966,0.129927,-0.27134,0.0119326,0.109756,0.000470114,-0.086036,-0.00774586,-0.075683,0.0279957,0.041286,-0.0455817,-0.121633,0.0559309,-0.0653171,0.0712187,-0.0640338,-0.109162,0.120005,-0.0579498,-0.0182784,0.155577,0.00314575,-0.11753,0.123561,-0.00783007,-0.0215203,-0.00769975,-0.0881067,-0.045372,-0.00778717,0.0773631,-0.166342,0.0608739,-0.0271838,0.0772823,0.0197063,-0.0261966,0.183519,-0.094502,0.28953,-0.099422,-0.0887862,0.251615,-0.106529,-0.126374,-0.0542568,-0.0538895,-0.185701,-0.096911,0.0551162,-0.0576499,0.0936877,-0.00042075,0.0944192,0.0366946,-0.00187732,-0.0244795,0.103263,-0.0782371,-0.0918138,0.0628811,-0.127994,0.100197,0.0265253,0.212766,0.00553894,0.0441188,-0.103347
21,-76.5703,-0.0302699,-0.0725315,0.189636,-0.093715,-0.0799536,0.184982,0.0793445,-0.0543069,0.0336823,0.0206184,-0.0248387,0.00564782,-0.229213,0.124548,-0.00510114,-0.173077,0.0938734,-0.128956,0.102141,0.0792814,0.0267262,0.022322,-0.0518847,-0.186237,-0.0692113,-0.070711,0.0148631,0.0881328,0.0466758,-0.0221627,-0.175855,0.0520605,0.0325506,0.00193685,-0.0584731,0.106857,0.101872,-0.0610899,0.112332,-0.0292938,0.00345386,0.0233145,-0.0303798,0.0505069,0.0110349,0.193737,0.0487344,-0.0211482,0.135274,-0.0585122,0.0247563,-0.171442,0.0581076,-0.0150691,0.100195,-0.0663753,0.0958127,0.0807492,0.162936,0.0672264,-0.114672,-0.0356355,-0.0104081,0.0308337,-0.126241,-0.111624,-0.194567,0.00719977,-0.0118164,0.0133622,-0.121453,-0.0495434,-0.132984,-0.200015,0.049618,0.0098556,-0.107677,0.0490872,-0.0575911,-0.0495575,0.222284,-0.320513,0.000149175,-0.100989,0.00837099,0.17714,-0.0668552,-0.0831271,-0.135208,-0.0658825,-0.140503,0.0720459,0.115271,0.0573523,-0.104789
22,73.9217,-0.0108922,0.0313338,0.085583,0.173874,0.0369001,0.038907,0.169592,0.0681633,0.114154,0.0194037,0.0719306,-0.0304615,0.283179,-0.0712242,0.017424,0.0133604,-0.0706991,-0.255171,0.122234,0.0447229,-0.105368,0.119085,-0.140022,0.0568426,-0.0904565,-0.0816458,0.133007,0.0201431,0.135252,-0.000321805,0.0523353,-0.0487465,-0.100071,0.162088,-0.217561,-0.0860318,0.00156368,-0.112908,0.0480422,-0.0012235,-0.0648056,-0.100935,0.076978,-0.00500856,0.0331393,-0.159905,0.0332614,0.0614394,0.0466583,-0.0126571,0.162965,-0.26957,-0.154482,0.213159,-0.0787627,-0.0294483,-0.173927,-0.0103688,-0.0192232,-0.0346949,0.0155537,0.0372728,0.0894725,-0.0132372,0.0432154,0.0162954,0.0319019,0.0890539,0.0210864,0.00844132,0.120302,0.060344,-0.00595098,-0.0740886,-0.0330873,-0.175013,0.136082,-0.00314646,0.122433,-0.0777385,0.0257537,-0.148906,0.0362309,-0.0759717,0.0406521,0.0364711,-0.245236,0.0266451,0.0647391,0.016107,0.00177375,0.0305985,0.000274322,0.0933313,0.19041
23,-73.7241,0.0709843,-0.00127431,-0.144424,-0.0546119,-0.0365859,0.00858897,0.0845638,-0.0305979,-0.0421431,0.0237553,-0.0420714,0.0343629,-1.63801e-05,0.107287,0.0806239,0.015322,-0.1053,0.186116,0.180479,-0.138653,-0.0503707,0.0377892,-0.116091,-0.0839733,-0.0564285,0.117415,-0.193416,-0.0408132,-0.0905357,0.173475,0.0496054,0.137674,-0.0612704,0.0646866,0.0920021,-0.132228,0.114299,-0.0235308,-0.0505224,0.041674,0.127861,0.0212069,-0.110549,0.0663847,-0.0468849,0.0751399,0.0890497,0.0200656,-0.0695151,0.224779,-0.0639711,-0.220994,-0.17035,-0.0610594,-0.191896,0.0900074,-0.0859618,-0.0255892,-0.0180764,-0.0364461,-0.191655,-0.0738497,-0.0713304,-0.0163936,0.0737793,0.143955,-0.249696,0.0433216,0.0753509,0.0980906,0.0759827,-0.136903,0.141389,-0.196778,-0.00900207,0.0473966,0.236847,0.0150442,0.00237249,0.0480267,0.131967,0.0301293,0.0159804,0.171763,0.0435199,0.0460792,-0.0425265,-0.110659,0.0955977,0.0985158,-0.0550774,-0.0368882,0.0414303,-0.108923,-0.0534798
24,72.1506,-0.00351316,-0.0175554,0.0554785,-0.0611044,-0.0947975,0.188027,-0.0848588,-0.189172,0.105428,-0.0405974,-0.0456743,-0.122571,0.150587,-0.120242,0.00993118,-0.0493935,-0.0672156,-0.0167374,0.154017,-0.0103724,-0.00441499,-0.124806,0.147558,0.0813567,-0.0331437,0.238917,0.0168958,0.217462,0.127106,0.0858645,-0.0940477,0.0820087,0.0642077,-0.0430627,-0.0436107,0.0223831,-0.00843404,0.0940128,-0.0902713,0.106003,0.125746,-0.218569,0.073425,0.0447095,0.0915921,0.089276,-0.0019751,-0.109483,-0.11533,0.104424,-0.11762,-0.0844399,0.0579212,0.107419,-0.178894,0.0644543,0.0396838,-0.182686,-0.031595,0.0555826,0.0206715,-0.211131,0.152513,-0.0296194,-0.0587119,-0.0162615,0.0200557,0.0160886,0.04675,0.050282,-0.0788717,0.0733185,0.0340243,0.013088,-0.119979,-0.0195514,-0.192949,0.0954574,0.16982,-0.0145193,-0.0294556,0.160407,-0.178285,-0.159798,0.196051,0.0953886,0.0640663,0.134826,0.00708248,-0.0285721,-0.0232426,-0.00129881,0.0824768,0.0237557,-0.0586123
25,-70.1878,0.0477569,0.198866,-0.123603,-0.199879,-0.0121175,0.0418533,0.0117519,-0.0163578,-0.0253679,0.0355726,-0.101443,0.278383,0.0691329,-0.0349535,0.0695353,-0.0727631,-0.103385,-0.156684,0.140387,-0.0712588,0.0291026,-0.0166012,-0.0212448,0.28146,0.0172239,-0.118137,0.13284,0.0812769,-0.108337,0.0111653,-0.14916,0.0423972,0.0943398,-0.251722,0.0652331,0.00460434,0.00976803,-0.172488,-0.0755302,0.135093,0.0255786,0.0872017,0.110811,0.124343,-0.149169,-0.0943913,0.0822489,0.172592,-0.113947,0.0398442,-0.00340108,0.0209878,0.00813217,0.103076,-0.00716362,-0.0771516,0.22978,-0.00742045,-0.0253041,-0.182581,-0.0279291,0.087882,-0.0517672,0.0178597,0.129754,-0.132337,0.0134016,-0.0167782,0.114365,-0.0398969,-0.122261,-0.108671,-0.0354965,0.0755937,0.0559808,0.0854732,0.034717,0.140724,0.038204,0.0342693,-0.109577,-0.128406,0.0428568,-0.100078,-0.0326965,-0.0496451,-0.0651661,-0.0188249,0.0509533,0.110888,-0.0745887,0.0818617,0.0963134,-0.112293,0.025561
26,-68.4215,0.00524099,0.171463,-0.109714,-0.0261792,-0.120725,-0.0125626,0.10453,0.168158,0.120994,-0.22848,0.0587496,-0.0511405,-0.168161,-0.016031,-0.11666,-0.0218012,-0.0664088,-0.0274912,-0.027961,-0.101562,0.0984138,-0.0946026,0.0806486,0.0301916,-0.0800436,0.110915,-0.109003,0.0154407,0.0513762,-0.210136,0.0116714,0.0311297,0.143245,0.149364,0.110764,0.0568924,-0.0861635,0.0662282,0.0845879,0.00531895,-0.0323179,0.0105431,-0.075612,-0.13509,-0.0520356,0.00731468,0.224215,-0.0631587,-0.196829,-0.0367534,-0.0024124,0.0405598,-0.0765858,-0.110409,-0.0872739,-0.0624952,0.0179882,-0.181855,-0.0366515,0.0288392,0.0708334,0.197534,0.189143,0.0639537,-0.118588,0.00816903,-0.182994,-0.0323832,0.129635,-0.0212346,0.129805,-0.0679126,0.075335,-0.105277,0.0393208,-0.11006,-0.0436,0.0669044,-0.0299396,-0.128358,-0.0100106,-0.143256,0.0538463,-0.0864773,0.0450731,-0.271802,-0.0188838,0.0744639,-0.0115815,-0.0841491,0.0305816,0.179513,0.0346728,-0.0314749,0.141939
27,67.1837,0.100418,-0.0876542,-0.0645051,0.130548,0.0410679,-0.0351134,0.114463,-0.244383,0.173335,-0.20597,0.168951,-0.0740608,-0.0567284,-0.0302992,0.0451704,-0.138446,0.0356779,0.0551823,0.0602781,-0.0288152,0.153944,-0.0401418,-0.0186392,0.141363,0.143666,-0.067117,-0.171665,-0.107543,0.0747416,-0.101311,-0.0607924,-0.0317896,-0.0432079,0.00822608,-0.0886709,-0.125024,0.0578316,-0.169558,-0.105746,-0.186318,0.00254269,0.00324205,-0.116364,-0.0932878,-0.0269057,-0.0786287,0.0138866,0.149667,-0.0289147,0.090754,0.176749,0.0463001,-0.0516248,-0.156927,-0.0605546,0.171966,-0.0107761,0.0600334,-0.0704173,-0.0269542,0.0145669,-0.143546,0.00918064,0.0112176,0.0694724,-0.0771081,-0.064232,-0.09015,-0.105743,-0.230047,-0.244582,-0.0360656,-0.126758,0.0385608,0.0585702,0.0295504,-0.0721105,0.0199352,0.0380804,-0.0556662,0.0081588,0.0415249,0.0398836,-0.0356982,0.0624526,0.0976804,-0.0252023,-0.0581965,0.0764114,-0.0210387,0.26923,0.0484744,0.200137,0.00703845,0.00961361
28,66.0426,-0.138529,-0.0593448,0.0318737,-0.0487193,0.14863,-0.0248429,0.0926836,0.0441224,-0.0162427,-0.111693,-0.155814,-0.0565904,-0.00922924,-0.0987379,-0.117648,0.099195,-0.0531351,0.123385,0.0828539,-0.0474429,-0.135388,-0.106092,0.0266332,-0.08933,0.00946975,0.0297634,-0.0460365,0.185477,0.00378243,-0.0663318,0.058293,-0.0473609,0.00321289,-0.0725006,0.150294,-0.0727915,0.00610739,-0.00404115,-0.166159,-0.0485256,-0.0750061,0.0351156,-0.199734,0.163996,0.124184,-0.00575274,0.142183,-0.0552525,0.0704995,0.00103119,0.112602,-0.0645608,-0.0169567,0.0289837,-0.0612436,-0.085845,0.128743,0.0565203,-0.0641247,0.0413325,0.130076,0.106489,0.193989,-0.0538028,0.171845,-0.000736001,-0.0423628,-0.0698182,0.0255679,-0.26491,0.0479576,0.0684116,-0.0469581,0.0107713,0.0954274,0.0476211,-0.125394,-0.0395082,-0.188585,0.0484187,-0.0661959,0.00518925,0.132677,0.00401277,0.056735,0.235223,-0.0498348,-0.00389996,-0.0148618,0.235469,-0.199163,-0.190271,-0.020838,0.177433,0.143242
29,-65.4463,-0.0133128,0.0147823,-0.11382,0.0878781,0.0817836,0.19022,0.0238646,-0.0226512,0.00488424,0.0812831,-0.0140162,-0.10149,-0.0505635,0.196643,-0.0785739,-0.0711999,0.0323367,0.121388,-0.00363069,0.00958193,-0.182719,0.00166002,0.0546383,0.0235921,0.0159885,0.0755405,0.235529,-0.149396,0.0128879,-0.112417,-0.128895,0.0497044,-0.134594,0.000248237,-0.0367339,-0.060881,0.177359,-0.13192,-0.0697742,-0.0628354,-0.10581,0.123943,-0.0351875,0.09439,0.0871193,-0.159444,-0.005881,-0.203243,0.0533041,0.0846519,-0.0926924,0.0216358,0.0118599,0.0506361,-0.0254884,-0.0470382,-0.0172843,-0.00760436,0.121166,-0.0682603,0.0570443,-0.112228,0.0111431,-0.0425349,0.177694,-0.0519994,-0.113675,0.171458,0.114556,-0.150413,-0.0773598,-0.164249,0.228458,0.0787426,-0.00224062,0.0427809,0.0131888,-0.0423452,0.0976855,-0.0484016,0.0239225,-0.0216933,0.176002,-0.0946096,0.0582442,-0.124731,0.155533,0.178755,-0.202468,-0.170917,0.0263966,0.0633698,-0.179737,0.0042351,0.0141233
30,-63.6985,0.090461,-0.0660031,-0.0694492,0.0531898,0.00523696,-0.041566,-0.0216738,-0.0851524,-0.00338241,0.00889435,0.0926796,0.0482116,-0.0515414,0.00551722,-0.186157,-0.115205,-0.0389944,0.0325099,0.0666992,-0.0371569,-0.0291207,0.0129438,-0.0289771,-0.0448317,0.0245752,-0.00783007,0.000606638,-0.00102843,0.0698277,0.121497,0.144603,-0.157559,0.0436167,0.0991376,-0.074331,0.040461,-0.0600682,-0.0033979,0.210745,0.0767193,-0.00735794,-0.025112,-0.211102,0.108617,0.0249397,-0.0941474,-0.147225,0.102675,-0.0372135,0.00857043,-0.0332868,-0.134643,0.266424,-0.165749,-0.116462,-0.0372606,-0.00341686,-0.109453,0.00640726,-0.259373,0.0747987,0.0406534,0.146194,-0.0173653,-0.00682963,-0.0822368,0.0564403,0.1245,-0.108675,-0.0469199,-0.107171,0.0132024,0.10822,-0.10404,-0.0584853,-0.000454656,0.0874726,0.192427,0.019734,-0.00326105,-0.13388,0.0959468,0.0150313,-0.131566,-0.291884,-0.0191281,0.159417,-0.21699,0.0170651,-0.0447156,-0.25841,0.0637291,0.00887873,0.135241,-0.00929525
31,63.0609,-0.00169141,-0.124788,0.0305084,-0.0486864,-0.197531,-0.179082,0.0144861,-0.0148453,-0.00458355,-0.100556,-0.0266338,-0.163084,-0.110023,-0.000232021,0.0542065,-0.0848088,-0.107589,0.0434575,-0.157788,-0.0507514,0.079727,0.195685,-0.004264,0.0432153,0.0899283,-0.0823936,0.063681,-0.10306,0.066085,0.195299,0.130705,-0.0396861,0.0767205,0.0604041,0.0115005,-0.180888,0.101623,-0.0653655,0.0193692,0.150151,-0.0606895,-0.0782347,0.0492168,-0.082259,0.0401803,0.0357405,0.012473,-0.0527301,-0.0973762,0.0724397,0.0450409,0.0517984,0.164622,0.291525,0.100931,0.140817,0.0457665,-0.178095,0.0230243,0.0814405,0.0414029,0.172787,-0.0776413,-0.278374,0.189842,-0.196453,-0.157419,0.0912184,-0.0215775,0.00919372,0.0183676,0.041562,-0.126751,-0.0839333,0.0386305,0.0352417,-0.0984563,-0.00526999,0.134053,0.0649734,0.0636173,-0.0041697,0.0476246,0.0922012,0.0424882,-0.093188,0.0211837,0.0231601,-0.153954,0.0854833,-0.101037,-0.0583723,0.0767693,-0.0311184,0.0591312
32,-62.3679,-0.168994,0.135392,0.21106,0.0207771,-0.0132266,-0.085834,0.0420462,-0.0519248,0.191608,-0.0773067,-0.0293927,0.0188106,-0.00689875,-0.0520602,0.0200765,-0.00323881,-0.00810943,-0.0809804,-0.022972,0.0216923,0.196838,-0.12394,0.0107166,-0.175059,-0.0407606,-0.0105423,-0.0119356,-0.142281,-0.16711,0.0954826,0.0178747,-0.184996,-0.0389058,-0.138251,-0.0398594,0.0383158,0.00975998,0.0605955,-0.0497951,-0.16991,-0.0336886,-0.0020658,-0.0170905,0.27299,0.160267,0.130686,0.0346416,0.000393445,-0.0296791,0.139469,0.0761741,0.059724,-0.0755253,-0.145897,-0.0343,0.145372,-0.0248607,-0.012558,0.0819477,-0.133301,-0.0378591,-0.0222619,-0.142614,0.124464,0.143916,0.0103387,0.0515549,0.0429851,-0.024531,0.0904359,0.045762,0.127697,0.10908,0.0594644,-0.0669472,0.12543,-0.0122164,-0.00875435,0.20419,-0.0198383,-0.0872878,-0.217885,-0.0339658,0.0648158,0.107048,-0.203357,0.0597251,0.0609704,0.0486028,-0.109148,-0.197235,-0.070484,0.0860153,0.0514612,0.151222
33,59.7729,0.00920016,0.213391,-0.0254484,0.0131138,0.135575,0.0159405,-0.0956331,-0.0638339,-0.0436888,0.0223774,0.130935,0.11078,0.0100215,0.0449265,0.0939323,0.0856881,0.0766239,-0.110807,0.0228254,0.00229321,-0.0818943,0.153288,0.0931407,-0.173106,-0.195065,0.075138,0.0435775,0.00308429,0.102159,-0.00911066,0.160383,0.00903651,0.105269,-0.041568,-0.0277825,-0.0713365,0.130414,0.12982,-0.0647354,-0.194754,0.137662,0.0732968,-0.146458,0.0206045,0.216164,-0.0158571,0.0550332,-0.0130884,-0.103533,-0.0764052,-0.0827674,-0.0810102,-0.00708878,-0.11455,0.0340149,-0.165341,0.048613,-0.0780892,0.11852,-0.0160017,0.178895,0.0221057,-0.122443,-0.236579,0.0378548,-0.109065,-0.0142905,0.0347239,0.0830677,-0.118098,0.035964,0.0551942,-0.158598,0.0662263,0.0588656,0.0298847,-0.0263418,-0.0461543,0.193544,-0.132944,0.0512419,0.0257362,-0.15307,-0.00334581,0.00260087,-0.101708,-0.0594976,-0.174845,0.056472,0.216242,0.15485,0.0929506,0.0407041,-0.0567579,-0.151147
34,-59.6696,-0.0143099,0.0472929,0.0577727,-0.1508,-0.0981256,0.0580256,0.0199893,0.151901,-0.0540095,0.118106,0.117563,0.00338471,0.156919,-0.0572402,0.0164285,0.0777856,-0.0359172,0.0401299,-0.0938321,-0.0966444,0.109953,0.0221936,-0.212639,-0.108227,-0.0819301,0.0505896,-0.0283046,0.00183058,0.139832,0.133315,-0.182966,-0.199039,0.0434945,-0.0835913,-0.107499,-0.0429493,-0.0320949,-0.0426755,-0.0335427,0.148577,0.166662,0.0432513,-0.233537,-0.108388,0.0150527,-0.0748455,-0.0335153,-0.0397147,0.0205534,-0.0152218,-0.0710734,0.00539626,-0.0427731,-0.0785071,-0.0595209,-0.0916866,-0.01394,0.0845496,-0.0705092,0.0476578,-0.0537634,-0.022952,-0.124753,0.0888899,0.00657895,-0.00338937,0.0931327,0.0644124,0.00898429,-0.153557,-0.126994,-0.0509261,-0.0092428,-0.00395086,0.0641042,-0.317489,-0.221624,-0.0329874,0.0419513,-0.0919669,0.0969808,0.0304823,0.259201,0.130537,-0.0616907,-0.0903121,0.135891,0.212515,0.0439597,0.0430841,-0.0819847,-0.0688096,0.176069,-0.0346445,-0.0285329
35,58.4625,0.0987883,-0.0425884,0.179792,0.152952,0.0715519,0.00267649,0.0164228,0.0268725,-0.0410621,-0.0183332,0.0770259,0.0756604,-0.0998395,-0.137201,-0.0426207,0.0136531,0.0263231,0.0464215,-0.149483,-0.259898,0.0577781,-0.0543443,-0.0248707,0.0459253,-0.0816134,-0.00704711,0.138614,-0.16529,0.0760058,0.0301783,-0.167023,0.130403,0.0393062,-0.117585,-0.0351054,-0.025086,-0.0466015,-0.198121,-0.0227317,0.171219,0.0508475,0.151382,0.0160168,0.0784582,0.0531302,0.0979725,-0.0151882,-0.0265255,-0.0786568,-0.11904,-0.0692333,0.022892,-0.0817451,-0.0998141,0.0377255,0.121766,-0.0884475,0.138573,-0.0343671,-0.119517,0.0681269,0.0484464,0.249938,0.10968,0.0186058,-0.0378179,-0.163329,0.0747068,0.116561,0.0927561,-0.0524339,0.262507,0.00331655,0.0176709,-0.175952,0.0443701,-0.05843,-0.118414,0.0107185,0.0532987,0.257595,0.166654,-0.0903351,-0.0471399,-0.0284952,-0.0256971,-0.126996,-0.0751949,0.0234324,0.164048,-0.0430103,0.0592539,-0.12342,0.000545077,0.0432208
