Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22
10,-10.357440435466895,0.08259687781306585,-0.10854585396510712,-0.31214884595277964,-0.10080898470839589,0.05243502220228435,-0.2935758743177167,0.10206893824109829,0.29728112597285383,-0.3468477995487222,0.24426511458071407,0.009612795877099728,-0.06933206794034955,-0.23284176275695076,-0.47265518597239603,0.13284171032701356,-0.01733109262177164,-0.19430613280679893,0.20369879370861144,-0.23468096090990925,-0.10221252608514698,-0.2099028806186022,0.12824626400867764,-0.0188469448145605
11,-4.9917057979914015,-0.05542305326444933,-0.222078911370166,0.0034234220760424477,-0.2636274311941142,-0.36109329758485464,-0.06292402818445664,-0.20369250812037024,0.05538413035534047,0.1745004888284348,0.044234606923668394,-0.12550455001628233,0.26455479206402505,0.31989521434873325,-0.17269910623291118,0.3695721755772122,-0.2895995659060381,0.18426752875217464,-0.11315690783384574,-0.1858159661349206,0.12400376921093674,-0.17452575814957116,-0.3068640800694012,0.08453848439784788
12,40.09201848026422,-0.13941052041385427,-0.13366426026109265,-0.16382734488007844,-0.15162683727909973,-0.07659829106977986,-0.07775225815933359,0.14775210407165676,-0.17705586041515184,-0.10713449203956958,0.0819025317831395,0.257888518325298,-0.4736105857289625,0.20683009982537,-0.0034201256270572247,0.20721420271503502,0.10398986105323686,0.38837896884804063,-0.15331225263994705,-0.042089935807279835,0.2681664629279981,0.2069672159184265,0.3707993177476304,0.11781235568198092
13,37.22792739957801,-0.3318152237331861,-0.09649531073204894,0.2996468096975753,-0.16470310567057983,-0.08428796484404744,0.08891284280892564,0.14042459742002641,-0.10316547828640593,0.17943772466976296,0.26412891941059996,-0.2819101960670051,0.09455216807803596,-0.27037707233068914,-0.30666622124405113,-0.18383787201856133,-0.14785429595274194,0.266054843586574,0.20673026351027157,0.21042816751531124,0.047719049695172704,0.05914407082527273,0.25507847420916346,-0.27654376817366555
14,5.7979860509431465,0.12146031416998122,0.02025958543166462,0.061643202675541256,0.29346257862857855,-0.07939060977622425,0.12117936651369368,0.1910311906545162,0.20132444982457104,0.4534907124178661,0.13254684061466984,0.19646903730286103,-0.2733234013682403,-0.09801749172869849,-0.1509877994407503,-2.429444724489014e-05,0.23581475814778263,0.2269030929770542,-0.24492560790499993,-0.15051346427855747,-0.10198488435758823,-0.38032399543030626,-0.1617025655235411,-0.23883166823035198
15,9.751421115129576,-0.1265298051901441,-0.05752022872302057,0.03663444216984065,0.11303886165477285,-0.187193480498914,-0.26680664797456866,0.19051920031570893,-0.28019255902944457,0.20179854774955405,-0.2897533952003512,0.1385432130250136,0.3474742820954117,-0.08914102401692707,0.06820149827905314,-0.024355821891926942,0.2920018757184878,-0.047611660053930485,0.29197762684220124,-0.4886773926149183,0.1302216626414608,-0.053882205326836935,0.19032509078070267,0.00727871927371933
16,15.399479638845408,0.06746663163774891,-0.26085207314507863,0.28961089886881075,0.07586398447644555,-0.17016437648728447,-0.16851786984523093,-0.13728263488810416,0.6022376388992707,-0.09518840885091595,-0.2514064516455897,0.09418689885735947,0.018750557544452477,0.13711083021060794,0.09883742431684855,-0.10604079250286587,-0.04063549310969555,0.09712184271560298,-0.03387362245155847,-0.08164879133980385,-0.14218861190903356,0.30936357599877395,0.24121188303579685,-0.2908223723071802
17,33.893659088546116,0.18455702111992744,0.016803880455179568,0.02558782796776552,0.01260623796510131,0.07997303431551335,-0.5614805719825193,0.05275441154780055,0.10388009553963364,0.16089210331374953,0.004401867532195834,0.03237170394980258,0.25035674987624507,-0.04313293571813103,-0.1883028646465965,-0.10904992632473683,0.21183664978283379,0.030208873828582904,-0.2755716377151803,0.4712826513716455,0.3402111189575704,0.024774993576408243,-0.021208003377119162,0.17357559638200748
18,31.38561377089995,0.07381270029424306,0.533407531880949,0.21556108151143763,-0.4335246631037044,0.16913952730182413,0.0041816901504388515,0.3083136181001857,0.316592933470803,0.11278530789323488,-0.22063843876672282,-0.0705106069475061,-0.13164049834234354,-0.007574326315559914,0.07460011866169805,0.09010317651872457,-0.16064231731415032,-0.0095876823558858,0.09257246903624317,-0.17466297070910172,0.2918539269984405,-0.060653697250349865,0.009384034683321992,0.018427036258158707
19,30.083712350722152,0.22168765742678076,0.10255370855504532,-0.23127789456293624,0.26640529440843824,-0.43255869789777884,0.22830744459914862,0.06662542946009863,-0.04642213140729212,-0.14670990813234622,-0.2937398787671824,0.004008063052587559,-0.08278100484245389,-0.16380256900752554,-0.2815757272427227,-0.06795822971729715,-0.17495923509396064,-0.03234293415402761,0.078957318219066,0.0853530644241888,0.4295956229847632,0.22062306557247655,-0.16940044441476976,-0.193754948056347
20,25.64022368359534,0.4186526218518655,-0.01837383816659931,0.2747583332526878,0.04859756534350181,-0.15355029730430653,-0.1076790590194824,0.3804218616066776,-0.13107359242891384,-0.3027283319671109,0.20675362066270242,-0.0593025429654473,-0.0023448871378664504,0.3407520415657473,0.09103873623388253,-0.05875254233710382,0.09104076706781297,0.23932058686573693,0.37794649929760327,0.10722527791136537,-0.11875764558226876,-0.07961827772894448,-0.20801782091221374,0.00904784538360552
21,21.254252491403292,-0.3684525402254839,-0.12667948954488506,0.04313990461319765,0.03602670320536505,0.06439893198838352,-0.02588943760681453,0.3358532402232984,0.026477207558121853,-0.3142246938074716,-0.31743309773452427,-0.3669534211899163,-0.01196116752889831,-0.08039342004133906,0.014992810327774211,0.3268939334465657,0.31888045644606716,0.01825272094040338,-0.2425346739870694,0.09171074452482014,-0.0672180265668164,-0.007196780106899915,-0.2718618316738226,-0.17647390717881078
22,21.884015586335174,0.007606334324033073,0.08286119935517479,0.09194611734856856,0.37720689878820635,0.23654482324316017,-0.3216114720974274,0.09834392120331849,-0.21049011761028227,0.26485817065072714,0.019167263322268518,-0.18852353545407022,-0.20764296769176951,0.295816581622651,-0.19545359683815436,0.25231683100797075,-0.3290213564282988,-0.2554051827940539,0.015532396171172936,-0.07511688285449294,-0.09095142403985215,0.261704455415282,0.034882448092318316,-0.1818677852166472
